index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,9,0,0,0,9.999999999999995,8,10.0,4.054994245361242,3,1.6666666666666667,45.39954316380277,12,35.916666666666664,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,3.947000000000001,29716,664,0,0.0,6639.999999999996,False,-0.30342006494328005,5,1.4920000000000004,71046,0,1,0.1,45.39954316380277,False,0.06194730916996999,5,1.042,75141,0,2,0.2,90.79908632760554,False,0.12347622705443276,11,5.737000000000002,83958,400,0,0.0,18159.817265521106,False,-0.1291928320330159,9,5.843000000000001,82723,262,0,0.0,11894.680308916326,False,-0.1700719746683562,0.05000000000000001,390330,0.0,0.0,3,0,0,8,12,11.714285714285715,14,22,12,96.0,16.0,7,2,12,80,0.7042420627549291,65.04408287908882
65,12,0,0,0,9.999999999999995,8,10.0,3.9738035783192007,2,2.0,46.412460726103134,15,52.666666666666664,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,3.964000000000001,29583,672,0,0.0,6719.999999999996,False,-0.3053810146333235,9,1.5770000000000002,71221,0,1,0.1,46.412460726103134,False,0.0645698224879795,3,1.0670000000000002,75261,0,1,0.1,46.412460726103134,False,0.12493770796830764,11,5.836000000000001,83275,410,0,0.0,19029.108897702285,False,-0.1315173533676104,9,5.924000000000002,82247,267,0,0.0,12392.127013869536,False,-0.17219921652797368,0.03333333333333333,389333,0.0,0.0,3,0,0,6,13,12.399999999999999,19,25,11,138.0,18.0,10,2,11,80,0.7892584139481187,65.83334129303694
66,11,0,0,0,9.999999999999995,11,10.0,3.282098832822351,16,1.3125,47.06399224176837,14,51.57142857142857,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,16,4.122000000000001,28941,683,0,0.0,6829.999999999996,False,-0.31775819170918906,4,1.6080000000000003,71288,1,10,1.0,473.922021250506,False,0.06876501368177235,8,1.1440000000000003,75411,0,5,0.5,235.31996120884185,False,0.12859046935439872,7,5.895000000000001,82706,420,0,0.0,19766.876741542714,False,-0.13339038037109952,13,6.045000000000002,81722,271,0,0.0,12754.341897519227,False,-0.17541794864556107,0.25,387814,0.0,0.0,4,0,0,10,15,14.6,16,26,8,156.0,3.0,10,1,8,110,0.7434130292385817,66.57675432227552
67,8,0,0,0,9.999999999999996,13,10.0,3.2631033549953443,4,3.0,47.060938288957615,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,4.146000000000001,28708,696,0,0.0,6959.999999999997,False,-0.3213005524395901,0,1.6040000000000003,71285,0,12,0.2,564.7312594674913,False,0.0693986466496383,0,1.1360000000000001,75637,0,3,0.3,141.18281486687283,False,0.1312641604147071,11,5.998000000000002,82274,425,0,0.0,20000.898772806988,False,-0.13633858362984727,9,6.122000000000001,81572,271,0,0.0,12753.514276307515,False,-0.17682577720019696,0.08333333333333333,387222,0.0,0.0,6,0,0,7,9,9.0,14,21,9,71.0,6.0,6,2,9,365,0.6431068181991577,67.21986114047468
68,9,0,0,0,9.999999999999998,12,10.0,3.4085204528062922,3,6.0,47.060938288957615,0,,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,4.172000000000001,28522,708,0,0.0,7079.999999999999,False,-0.3239573229873909,0,1.6040000000000003,71285,0,12,0.0,564.7312594674913,False,0.0693986466496383,0,1.1360000000000001,75619,0,6,0.3,282.36562973374566,False,0.13205000993480376,11,6.097000000000002,82061,425,0,0.0,20000.898772806988,False,-0.13833220031258142,9,6.203000000000002,81423,271,0,0.0,12753.514276307515,False,-0.1782203729078373,0.049999999999999996,386656,0.0,0.0,5,0,0,5,8,8.0,16,21,9,84.0,9.0,6,3,9,120,0.666255165822804,67.88611630629748
69,9,0,0,0,9.999999999999998,8,10.0,3.1927678829299158,5,1.0,46.90261448997652,11,45.54545454545455,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,4.219000000000001,28307,716,0,0.0,7159.999999999999,False,-0.32764728208155863,0,1.6040000000000003,71471,0,6,0.0,281.41568693985914,False,0.0700612322141855,0,1.1360000000000001,75929,0,6,0.5,281.41568693985914,False,0.13667510188530005,14,6.226000000000002,81666,429,0,0.0,20121.221616199928,False,-0.141466189869994,6,6.254000000000001,80921,278,0,0.0,13038.926828213473,False,-0.1815832553597707,0.08333333333333333,386040,0.0,0.0,6,0,0,8,9,9.0,12,20,8,86.0,9.0,6,3,8,581,0.6401890516281128,68.5263053579256
70,8,0,0,0,9.999999999999996,11,10.0,3.2769766752949323,10,3.7,45.65192729287791,10,33.8,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,10,4.314000000000002,27920,727,0,0.0,7269.999999999997,False,-0.3346476616202083,2,1.6240000000000003,71592,0,8,0.8,365.21541834302326,False,0.07249537093632252,0,1.1360000000000003,76033,0,6,0.2,273.91156375726746,False,0.13817306130745224,7,6.282000000000002,81466,435,0,0.0,19858.58837240189,False,-0.14456721496241193,13,6.378000000000001,80400,282,0,0.0,12873.84349659157,False,-0.18723222594045555,0.16666666666666666,385157,0.0,0.0,6,0,0,8,12,11.333333333333334,13,21,8,89.0,3.0,7,1,8,346,1.3067564759403467,69.83306183386594
71,8,0,0,0,9.999999999999996,7,10.0,3.2357357261406348,1,1.0,44.75750338713567,11,37.09090909090909,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,4.314000000000001,27823,734,0,0.0,7339.999999999997,False,-0.3359549614135706,0,1.622,71877,0,1,0.1,44.75750338713567,False,0.07435976796756825,0,1.1360000000000001,76155,0,3,0.0,134.272510161407,False,0.13895277042393064,8,6.355000000000001,81065,443,0,0.0,19827.574000501103,False,-0.14846559841024934,12,6.485000000000001,80027,285,0,0.0,12755.888465333666,False,-0.1912754070753097,0.016666666666666666,384693,0.0,0.0,7,0,0,6,9,9.0,17,23,4,115.0,0.0,8,0,4,478,0.6740754432976246,70.50713727716357
72,4,0,0,0,9.999999999999996,9,10.0,3.2310852251667326,1,3.0,43.880638514583644,16,38.6875,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,4.323000000000001,27708,743,0,0.0,7429.999999999997,False,-0.3374309450512377,5,1.6720000000000004,71983,0,1,0.1,43.880638514583644,False,0.0759371265373234,7,1.2060000000000002,76194,0,0,0.0,0.0,False,0.1385323431406243,14,6.487000000000002,80203,458,0,0.0,20097.33243967931,False,-0.15527123276794816,6,6.533000000000003,79889,286,0,0.0,12549.862615170923,False,-0.19353121640956694,0.016666666666666666,383723,0.0,0.0,5,0,0,5,12,11.4,14,19,10,61.0,0.0,4,0,10,154,0.6112009482458234,71.11833822540939
73,10,0,0,0,9.999999999999998,9,10.0,3.2310852251667326,0,,45.80919866520281,17,57.11764705882353,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,4.322000000000001,27618,752,0,0.0,7519.999999999999,False,-0.3383797916754523,4,1.707,72066,0,0,0.0,0.0,False,0.0768495136201306,12,1.3190000000000002,76402,0,0,0.0,0.0,False,0.14164039269010653,5,6.523000000000001,79911,463,0,0.0,21209.6589819889,False,-0.15279874307621183,15,6.677000000000002,78809,298,0,0.0,13651.141202230436,False,-0.1984858752621632,0.0,382552,0.0,0.0,4,0,0,9,11,10.8,16,25,9,146.0,3.0,9,1,9,90,0.741552266292274,71.85989049170166
74,9,0,0,0,9.999999999999998,9,10.0,3.513646498382166,8,5.125,45.863319004669286,5,47.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,8,4.402000000000001,27326,761,0,0.0,7609.999999999999,False,-0.34358790536836337,5,1.7530000000000003,72100,0,3,0.3,137.58995701400787,False,0.07838553230588899,0,1.3070000000000002,76372,0,5,0.5,229.31659502334642,False,0.1429054031874195,10,6.618000000000001,79497,468,0,0.0,21464.033294185225,False,-0.1554832260359542,10,6.762000000000002,78644,298,0,0.0,13667.269063391448,False,-0.19995475022046097,0.13333333333333333,381685,0.0,0.0,3,0,0,7,11,11.0,15,22,12,108.0,6.0,7,2,12,90,0.7113393656909466,72.57122985739261
75,12,0,0,0,9.999999999999998,7,10.0,3.513646498382166,0,,45.917960407658875,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,4.394000000000001,27256,768,0,0.0,7679.999999999998,False,-0.3443258971871969,0,1.7480000000000004,72100,0,3,0.0,137.75388122297662,False,0.07838675702839813,0,1.3070000000000002,76607,0,0,0.0,0.0,False,0.14470361460185585,9,6.698000000000002,79345,468,0,0.0,21489.605470784354,False,-0.15678622686616395,11,6.862000000000001,78205,303,0,0.0,13913.14200352064,False,-0.2029130109062971,0.0,381259,0.0,0.0,4,0,0,7,8,8.0,19,26,12,160.0,3.0,11,1,12,305,0.7398079307749867,73.3110377881676
76,12,0,0,0,9.999999999999998,10,10.0,4.062726783093738,8,7.375,45.01999413703025,3,17.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,8,4.474000000000001,26972,778,0,0.0,7779.999999999998,False,-0.34925989963311266,0,1.7480000000000004,72151,0,0,0.0,0.0,False,0.07811963002256324,0,1.3070000000000002,76548,0,8,0.8,360.159953096242,False,0.1465128577103256,11,6.799000000000001,79095,471,0,0.0,21204.41723854125,False,-0.16046079108890202,9,6.941000000000002,78055,303,0,0.0,13641.058223520167,False,-0.20559027796669738,0.13333333333333333,380567,0.0,0.0,5,0,0,9,11,11.0,14,23,12,129.0,15.0,9,3,12,151,0.760186986066401,74.071224774234
77,12,0,0,0,10.0,15,10.0,3.7514151176821904,9,2.0,45.43051409219396,10,49.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,9,4.556000000000002,26568,793,0,0.0,7930.0,False,-0.356197022730148,5,1.7980000000000005,72188,0,9,0.9,408.87462682974564,False,0.08172731816288686,0,1.3070000000000002,76793,0,3,0.0,136.29154227658188,False,0.14850119945516932,7,6.858000000000002,78504,481,0,0.0,21852.077278345296,False,-0.1629614226825596,13,7.062000000000001,77782,303,0,0.0,13765.44576993477,False,-0.20756336158434135,0.15,379581,0.0,0.0,7,0,0,10,11,11.0,13,23,9,132.0,17.0,9,3,9,395,0.7303974507376552,74.80162222497165
78,9,0,0,0,10.0,9,10.0,3.6088226030114425,6,2.3333333333333335,46.263500461273026,5,60.8,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,6,4.607000000000001,26316,802,0,0.0,8020.0,False,-0.360561717201535,0,1.7930000000000004,72478,0,10,0.6,462.63500461273026,False,0.08646231493367552,0,1.3070000000000002,76793,0,3,0.0,138.79050138381908,False,0.1485198698607641,5,6.901000000000002,78401,482,0,0.0,22299.0072223336,False,-0.16183390635461292,15,7.199000000000002,77166,307,0,0.0,14202.89464161082,False,-0.211281742769111,0.09999999999999999,378900,0.0,0.0,6,0,0,8,9,9.0,13,21,13,87.0,35.0,6,3,13,394,0.7101547745987773,75.51177699957043
79,13,0,0,0,10.0,7,10.0,4.068013793332607,5,9.0,43.96811382201119,13,29.307692307692307,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,4.651000000000002,26151,809,0,0.0,8090.0,False,-0.3633028296714882,0,1.7930000000000004,72546,0,6,0.0,263.80868293206714,False,0.08599292233560997,6,1.3670000000000004,76821,0,5,0.5,219.84056911005595,False,0.14954380832531464,13,7.026000000000002,77743,495,0,0.0,21764.21634189554,False,-0.17049533258816585,7,7.254000000000002,77062,307,0,0.0,13498.210943357435,False,-0.2155529668228609,0.08333333333333333,378069,0.0,0.0,4,0,0,10,11,10.4,16,26,13,162.0,18.0,11,2,13,138,0.8015908123925328,76.31336781196296
80,13,0,0,0,9.999999999999998,7,10.0,4.404278639783863,8,6.625,45.07297010701636,7,58.714285714285715,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,8,4.726000000000001,25895,816,0,0.0,8159.999999999998,False,-0.36796272087040865,0,1.7930000000000004,72781,0,9,0.8,405.65673096314725,False,0.0905642061097317,0,1.3610000000000002,76944,0,3,0.0,135.21891032104907,False,0.15074950996160544,9,7.103000000000001,77543,496,0,0.0,22356.193173080115,False,-0.16959690955213774,11,7.357000000000002,76495,313,0,0.0,14107.839643496121,False,-0.21800694656781516,0.13333333333333333,377404,0.0,0.0,7,0,0,7,10,10.0,18,25,11,149.0,22.0,10,3,11,481,0.7929503424093127,77.10631815437227
81,11,0,0,0,9.999999999999998,9,10.0,4.705178814825266,5,8.0,45.251300971153405,4,49.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,4.768000000000002,25705,825,0,0.0,8249.999999999998,False,-0.37102011554843334,0,1.7930000000000004,72741,0,14,0.5,633.5182135961477,False,0.09166891960608563,1,1.3710000000000002,77102,0,0,0.0,0.0,False,0.15210017482778715,7,7.164000000000002,77245,500,0,0.0,22625.6504855767,False,-0.17112508079493494,13,7.476000000000003,76223,313,0,0.0,14163.657203971015,False,-0.22029156782522158,0.08333333333333333,376762,0.0,0.0,4,0,0,6,10,9.25,15,21,10,118.0,20.0,8,3,10,90,0.7443061573430896,77.85062431171536
82,10,0,0,0,9.999999999999998,10,10.0,4.308679880343603,14,2.7857142857142856,45.77453899604703,11,49.54545454545455,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,14,4.903000000000001,25182,835,0,0.0,8349.999999999998,False,-0.38099354784295536,0,1.7930000000000004,73032,0,18,0.9,823.9417019288464,False,0.09743990632464812,6,1.4300000000000002,77075,0,5,0.5,228.87269498023514,False,0.153406696464446,13,7.287000000000002,76972,500,0,0.0,22887.269498023514,False,-0.17245594154854632,7,7.533000000000001,75574,324,0,0.0,14830.950634719236,False,-0.22324318082609101,0.2333333333333333,375581,0.0,0.0,4,0,0,8,14,14.0,13,21,12,80.0,24.0,6,4,12,400,0.7079549822956324,78.558579294011
83,12,0,0,0,9.999999999999998,11,10.0,4.255311509894303,1,1.0,46.500618104733284,12,51.416666666666664,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,4.899000000000002,25045,846,0,0.0,8459.999999999998,False,-0.38272255724707965,0,1.7930000000000004,73327,0,12,0.0,558.0074172567994,False,0.09986108973937807,1,1.4340000000000004,77358,0,1,0.1,46.500618104733284,False,0.15627288539145537,11,7.384000000000001,76328,509,0,0.0,23668.814615309242,False,-0.1748260751242068,9,7.616000000000001,75233,327,0,0.0,15205.702120247784,False,-0.22468105820683168,0.016666666666666666,375037,0.0,0.0,7,0,0,8,10,9.25,15,23,12,103.0,17.0,8,4,12,531,0.7182647809386253,79.27684407494962
84,12,0,0,0,9.999999999999998,8,10.0,4.255311509894303,0,,46.418083440821974,7,45.42857142857143,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,4.8980000000000015,24965,854,0,0.0,8539.999999999998,False,-0.38356597646860374,0,1.7930000000000004,73455,0,8,0.0,371.3446675265758,False,0.10037912726212642,2,1.4530000000000003,77470,0,0,0.0,0.0,False,0.15759903172302497,9,7.463000000000002,76179,509,0,0.0,23626.804471378386,False,-0.17641727206138846,11,7.717000000000002,74711,334,0,0.0,15503.63986923454,False,-0.22817251865279,0.0,374526,0.0,0.0,5,0,0,9,9,9.0,15,24,13,95.0,30.0,8,4,13,272,0.7529340228065848,80.0297780977562
85,13,0,0,0,9.999999999999998,9,10.0,4.255311509894303,0,,45.045515480725015,7,29.0,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,4.8980000000000015,24875,863,0,0.0,8629.999999999998,False,-0.38451482309281826,0,1.7930000000000004,73540,0,3,0.0,135.13654644217505,False,0.09988446831763496,2,1.4710000000000005,77512,0,0,0.0,0.0,False,0.15822661865128582,12,7.574000000000002,75844,514,0,0.0,23153.394957092656,False,-0.18176825864091198,8,7.786000000000002,74488,336,0,0.0,15135.293201523606,False,-0.23198354001963853,0.0,374005,0.0,0.0,5,0,0,13,9,9.0,14,27,10,148.0,15.0,11,2,10,175,0.792373807169497,80.8221519049257
86,10,0,0,0,9.999999999999998,10,10.0,3.9125450252994787,10,2.0,45.47283141539539,6,51.166666666666664,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,10,4.998000000000002,24490,873,0,0.0,8729.999999999998,False,-0.39157845907308225,0,1.7930000000000004,73530,0,8,0.5,363.7826513231631,False,0.1014433203182998,6,1.5290000000000004,77571,0,5,0.5,227.36415707697694,False,0.16080692853784934,9,7.652000000000002,75446,519,0,0.0,23600.39950459021,False,-0.18340150548670361,11,7.888000000000001,74221,337,0,0.0,15324.344186988246,False,-0.23359785013717463,0.16666666666666666,373004,0.0,0.0,4,0,0,7,12,12.0,15,22,12,122.0,15.0,8,2,12,100,0.7953449105843902,81.6174968155101
87,12,0,0,0,9.999999999999998,8,10.0,3.9125450252994787,0,,47.159274402988316,16,55.3125,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,4.988000000000002,24410,881,0,0.0,8809.999999999998,False,-0.39242187829460634,2,1.8130000000000004,74004,0,0,0.0,0.0,False,0.10580816759559494,1,1.5330000000000004,77868,0,0,0.0,0.0,False,0.16354616499559194,9,7.733000000000001,74896,527,0,0.0,24852.937610374844,False,-0.1826876498236873,11,7.987000000000002,73523,345,0,0.0,16269.94966903097,False,-0.23570562953814098,0.0,372447,0.0,0.0,5,0,0,10,10,8.733333333333334,15,25,13,150.0,15.0,10,2,13,573,0.8153643310070038,82.4328611465171
88,13,0,0,0,9.999999999999998,5,10.0,3.7282580105509915,4,1.0,47.50388454379416,12,49.916666666666664,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,5.0280000000000005,24249,886,0,0.0,8859.999999999998,False,-0.39528950364778814,7,1.8810000000000002,74068,0,3,0.3,142.51165363138247,False,0.10782923399751485,5,1.5820000000000003,77920,0,1,0.1,47.50388454379416,False,0.16467809187083499,7,7.794000000000001,74372,536,0,0.0,25462.08211547367,False,-0.18474142831182008,13,8.106000000000002,73071,348,0,0.0,16531.351821240365,False,-0.23871289195514664,0.06666666666666667,371426,0.0,0.0,2,0,0,7,14,14.0,16,23,14,141.0,37.0,9,4,14,50,0.8061200957745314,83.23898124229163
89,14,0,0,0,10.0,10,10.0,3.7282580105509915,0,,48.17764348229897,10,54.0,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.024000000000002,24149,896,0,0.0,8960.0,False,-0.3963437776746932,7,1.9440000000000004,74327,0,0,0.0,0.0,False,0.11063460992483899,0,1.5770000000000004,77920,0,1,0.0,48.17764348229897,False,0.16468312570777097,7,7.857000000000002,74036,541,0,0.0,26064.105123923742,False,-0.18506891023144795,13,8.223,72481,353,0,0.0,17006.708149251535,False,-0.2420105196074001,0.0,370659,0.0,0.0,4,0,0,12,10,9.4,14,26,11,147.0,32.0,11,3,11,100,0.7803986733779311,84.01937991566956
90,11,0,0,0,9.999999999999998,9,10.0,3.6209601459717358,5,2.4,49.03761833653469,10,56.5,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,5.074000000000002,23924,905,0,0.0,9049.999999999998,False,-0.4001391641715515,0,1.9370000000000003,74324,0,1,0.1,49.03761833653469,False,0.11095615571878524,9,1.6670000000000005,78099,0,4,0.4,196.15047334613877,False,0.16846338682774342,13,7.980000000000001,73502,546,0,0.0,26774.539611747943,False,-0.186742263682725,7,8.280000000000001,72058,358,0,0.0,17555.46736447942,False,-0.24340156230061769,0.08333333333333333,369653,0.0,0.0,4,0,0,5,13,12.8,17,22,11,87.0,33.0,7,4,11,90,0.7103968309238553,84.72977674659342
91,11,0,0,0,10.0,9,10.0,3.7217882174520884,13,4.153846153846154,49.03761833653469,0,,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,13,5.199000000000002,23464,914,0,0.0,9140.0,False,-0.4088896385948636,0,1.9370000000000003,74308,0,5,0.4,245.18809168267347,False,0.11218256871092656,0,1.6580000000000004,78061,0,13,0.9,637.489038374951,False,0.1711929309682392,14,8.107000000000001,73193,546,0,0.0,26774.539611747943,False,-0.18963441182809992,6,8.333000000000002,71984,358,0,0.0,17555.46736447942,False,-0.24409418030306995,0.21666666666666667,368756,0.0,0.0,4,0,0,9,10,10.0,13,22,12,119.0,25.0,9,2,12,90,0.724057606421411,85.45383435301483
92,12,0,0,0,10.0,8,10.0,3.7217882174520884,0,,49.464853376577935,6,55.666666666666664,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.186000000000002,23384,922,0,0.0,9220.0,False,-0.40973305781638764,0,1.9370000000000003,74308,0,5,0.0,247.32426688288967,False,0.11219852865892799,0,1.6580000000000004,78395,0,7,0.0,346.25397363604554,False,0.17400784463963098,14,8.233000000000002,72871,546,0,0.0,27007.80994361155,False,-0.19155656562737358,6,8.387,71583,364,0,0.0,18005.206629074368,False,-0.24574270818752,0.0,368287,0.0,0.0,5,0,0,12,7,7.0,13,25,10,157.0,31.0,10,2,10,414,0.7747007142752409,86.22853506729007
93,10,0,0,0,10.0,9,10.0,3.488909702290154,9,1.8888888888888888,49.56118875061527,7,50.714285714285715,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,9,5.276000000000002,23039,931,0,0.0,9310.0,False,-0.4160587019778181,0,1.9370000000000003,74455,0,6,0.4,297.36713250369166,False,0.1147689668163687,0,1.6580000000000004,78586,0,8,0.5,396.4895100049222,False,0.17723719431290388,10,8.319,72501,550,0,0.0,27258.653812838398,False,-0.19384574361509907,10,8.481000000000002,71244,367,0,0.0,18188.956271475807,False,-0.2480557263996227,0.15,367571,0.0,0.0,7,0,0,8,9,9.0,16,24,8,137.0,15.0,9,1,8,445,0.7161986930295825,86.94473376031965
94,8,0,0,0,10.0,8,10.0,3.488909702290154,0,,47.9841522007541,9,33.666666666666664,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.267000000000002,22959,939,0,0.0,9390.0,False,-0.4169021211993421,3,1.967,74644,0,0,0.0,0.0,False,0.11537139697861722,0,1.6580000000000004,78586,0,8,0.0,383.8732176060328,False,0.17714293454870556,12,8.429000000000002,71950,559,0,0.0,26823.141080221543,False,-0.20104107468003135,8,8.551000000000002,71118,367,0,0.0,17610.183857676755,False,-0.25194361781677094,0.0,367003,0.0,0.0,4,0,0,10,9,8.75,13,23,10,114.0,3.0,7,1,10,315,0.7164751701056957,87.66120893042535
95,10,0,0,0,9.999999999999998,8,10.0,3.626002866566545,10,4.5,48.01841822811264,11,48.27272727272727,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,10,5.367000000000002,22619,947,0,0.0,9469.999999999998,False,-0.42322776536077256,5,2.0140000000000007,74674,0,5,0.5,240.09209114056318,False,0.11761346690331105,0,1.6580000000000004,78852,0,7,0.5,336.12892759678846,False,0.18076094113829913,10,8.517,71298,569,0,0.0,27322.47997179609,False,-0.20480676906900863,10,8.643000000000002,70877,368,0,0.0,17670.77790794545,False,-0.2539157350270708,0.16666666666666666,366066,0.0,0.0,4,0,0,7,11,11.0,18,25,12,123.0,8.0,9,1,12,376,0.7449342291802168,88.40614315960556
96,12,0,0,0,10.0,11,10.0,3.6796751713032454,8,4.125,49.28627173635632,15,56.333333333333336,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,8,5.437000000000002,22303,958,0,0.0,9580.0,False,-0.42873107578121705,0,2.0090000000000003,74906,0,3,0.3,147.85881520906895,False,0.12039103757459368,3,1.6880000000000004,79318,0,5,0.5,246.4313586817816,False,0.18705401251200476,7,8.577000000000002,70962,574,0,0.0,28290.31997666853,False,-0.20342228181752084,13,8.763,69989,378,0,0.0,18630.210716342688,False,-0.25773714811569204,0.13333333333333333,365224,0.0,0.0,6,0,0,6,11,10.6,20,26,11,157.0,3.0,11,1,11,650,0.8005769634619355,89.2067201230675
97,11,0,0,0,9.999999999999998,10,10.0,3.607626478952847,3,2.0,49.770998272136396,4,60.5,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,5.459000000000001,22125,968,0,0.0,9679.999999999998,False,-0.43143001729009406,0,2.0090000000000003,74965,0,2,0.0,99.54199654427279,False,0.12091165964275574,0,1.6850000000000003,79495,0,5,0.3,248.854991360682,False,0.1897169507595347,11,8.680000000000001,70766,574,0,0.0,28568.55300820629,False,-0.20395469432050287,9,8.840000000000002,69594,382,0,0.0,19012.521339956103,False,-0.25964507380146157,0.049999999999999996,364691,0.0,0.0,5,0,0,6,9,9.0,19,25,12,128.0,19.0,9,2,12,342,0.7442638138309121,89.95098393689841
98,12,0,0,0,9.999999999999998,10,10.0,3.9308553663114734,5,8.0,49.780112947593345,8,49.875,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,5.506000000000001,21925,978,0,0.0,9779.999999999998,False,-0.4345928393708093,5,2.0590000000000006,75064,0,5,0.5,248.90056473796673,False,0.1235068703191576,0,1.6850000000000003,79557,0,4,0.0,199.12045179037338,False,0.19027180828556975,10,8.769000000000002,70259,581,0,0.0,28922.245622551734,False,-0.20704483474250646,10,8.931000000000001,69353,383,0,0.0,19065.78325892825,False,-0.26165150429643935,0.08333333333333333,363904,0.0,0.0,4,0,0,9,10,9.333333333333332,16,25,6,133.0,21.0,9,3,6,162,0.720038253813982,90.67102219071239
