index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,3,0,0,0,10.000000000000002,8,10.0,29.46447642953451,0,,36.051334051546306,28,39.785714285714285,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46037,3,93,1.0,2770.1963079467096,False,0.3025544031085603,0,13.367000000000003,-54908,265,0,0.0,7808.086253826646,True,-1.891989452135129,6,1.7720000000000002,60517,2,10,1.0,419.442293374532,False,0.06202730232051886,0,0.29900000000000004,72182,0,113,0.7,4181.0,False,0.05572691607914487,0,0.30800000000000005,47281,849,200,1.0,38007.582609762816,False,-0.05781226823855174,0.6166666666666667,262707,0.0,0.125,4,0,0,10,2,1.0476190476190477,6,16,6,36.0,3.0,2,1,6,174,0.6903208639705554,86.00495388708077
66,6,0,0,0,10.000000000000002,8,10.0,29.580637837880623,10,31.0,36.261095197651535,4,46.0,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46267,1,93,1.0,2760.999318922898,False,0.30874556155303784,0,13.367000000000003,-54908,265,0,0.0,7838.869027038365,True,-1.891720277832823,0,1.7660000000000005,60391,2,16,1.0,639.3387988381858,False,0.06174657921334546,0,0.29900000000000004,71998,0,117,0.4,4329.0,False,0.05416335001137139,0,0.30800000000000005,47281,839,210,1.0,38193.05887082964,False,-0.05649406647408999,0.5666666666666667,262627,0.0,0.125,5,0,0,15,0,0.0,3,18,6,72.0,21.0,4,2,6,574,0.8543162170099095,86.85927010409068
67,6,0,0,0,10.000000000000002,12,10.0,29.5924688226554,1,31.0,36.63321320683948,26,39.07692307692308,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46178,3,102,1.0,3048.4318199108507,False,0.31024846622779756,0,13.367000000000004,-54908,265,0,0.0,7842.00423800368,True,-1.8916928625568057,10,1.8660000000000003,61006,0,3,0.3,109.89963962051843,False,0.06787250471861243,0,0.29900000000000004,71998,0,117,0.0,4329.0,False,0.05416335001137139,0,0.30800000000000005,46265,855,220,1.0,39461.39729184775,False,-0.06192149980208283,0.3833333333333333,262137,0.0,0.125,5,0,0,9,1,0.9090909090909091,7,16,6,54.0,24.0,3,3,6,826,0.819157931022346,87.67842803511303
68,6,0,0,0,10.0,12,10.0,29.5924688226554,0,,36.63321320683948,0,,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46058,5,112,1.0,3364.3565081374045,False,0.31129118724609844,0,13.367000000000003,-54908,265,0,0.0,7842.00423800368,True,-1.8916928625568057,0,1.8560000000000003,61006,0,3,0.0,109.89963962051843,False,0.06787250471861243,0,0.29900000000000004,71998,0,117,0.0,4329.0,False,0.05416335001137139,0,0.30800000000000005,46265,845,230,1.0,39465.06515977936,False,-0.06189543183008754,0.3333333333333333,262017,0.0,0.125,4,0,0,12,0,0.0,5,17,11,39.0,24.0,3,3,11,120,0.8178367089712992,88.49626474408433
69,11,0,0,0,10.0,15,10.0,29.5924688226554,0,,37.286635351883156,15,45.0,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,45908,10,122,1.0,3710.2811963639588,False,0.31192189958474953,0,13.367000000000003,-54908,265,0,0.0,7842.00423800368,True,-1.8916928625568057,12,1.9760000000000002,61237,0,0,0.0,0.0,False,0.07095138160195873,0,0.29900000000000004,71998,0,117,0.0,4329.0,False,0.05416335001137139,0,0.30800000000000005,45590,850,240,1.0,40573.64004910068,False,-0.0636112686981132,0.3333333333333333,261423,0.0,0.125,5,0,0,10,1,0.8,3,13,11,78.0,45.0,6,5,11,150,1.1523243820411153,89.64858912612544
70,11,0,0,0,10.000000000000002,12,10.0,29.647905073484537,17,30.0,37.286635351883156,0,,37.00000000000001,10,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46298,12,115,1.0,3529.509083450722,False,0.3201514692703426,0,13.367000000000003,-54908,265,0,0.0,7856.694844473403,True,-1.8915644032487462,0,1.9640000000000004,60727,7,10,1.0,580.4016890332233,False,0.06710739497230875,0,0.29900000000000004,71998,0,117,0.0,4329.000000000001,False,0.05416335001137139,0,0.30800000000000005,45960,840,240,1.0,40200.773695581855,False,-0.06100200637094998,0.5,261673,0.0,0.125,9,0,0,8,0,0.0,7,15,10,129.0,39.0,8,3,10,1000,1.1060093980049714,90.75459852413042
71,10,0,0,0,10.0,9,10.0,29.647905073484537,0,,37.50631814590345,4,47.0,37.00000000000001,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46208,11,125,1.0,3815.988134185567,False,0.32161381237379577,0,13.367000000000004,-54908,265,0,0.0,7856.694844473403,True,-1.8915644032487462,0,1.9640000000000006,60915,0,13,0.7,487.58213589674483,False,0.06958361433977572,0,0.29900000000000004,71998,0,117,0.0,4329.000000000001,False,0.05416335001137139,0,0.30800000000000005,45772,834,250,1.0,40530.26933368348,False,-0.06133251838125797,0.45,261583,0.0,0.125,4,0,0,5,0,0.0,7,12,13,93.0,42.0,6,4,13,278,0.9906290119979531,91.74522753612837
72,13,0,0,0,10.000000000000002,13,10.0,29.839951034295893,10,32.0,36.11285200812516,16,22.25,37.00000000000001,8,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46398,14,125,1.0,3869.9938792869866,False,0.32757428350711376,0,13.367000000000003,-54908,265,0,0.0,7907.587024088411,True,-1.8911193859383664,3,1.994,60840,0,10,1.0,361.1285200812516,False,0.0671662165099795,0,0.29900000000000004,71828,0,127,1.0,4699.000000000001,False,0.05437656356606777,0,0.30800000000000005,45882,830,252,1.0,39297.667166743886,False,-0.0685292019648063,0.6666666666666666,261638,0.0,0.125,10,0,0,4,1,0.3,1,5,16,75.0,69.0,5,8,16,932,1.1381810610182583,92.88340859714663
73,16,0,0,0,10.000000000000002,10,10.0,29.86133650810457,17,30.0,37.023534875971,18,45.0,37.00000000000001,14,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,46808,14,118,1.0,3663.6377079563395,False,0.33600183629461833,0,13.367000000000003,-54908,265,0,0.0,7913.254174647712,True,-1.8910698305819542,8,2.0710000000000006,60844,7,10,1.0,579.264704316442,False,0.06914362280794374,0,0.29900000000000004,71092,8,135,1.0,5291.188279007769,False,0.04812363741619119,0,0.30800000000000005,46326,820,250,1.0,39609.29859829622,False,-0.06000327923658025,0.6666666666666666,261760,0.0,0.125,10,0,0,7,1,0.4444444444444444,1,8,12,114.0,55.0,8,8,12,1128,1.141496233001817,94.02490483014844
74,12,0,0,0,10.000000000000002,10,10.0,29.961135502240584,11,31.0,35.72093800673803,11,17.0,37.00000000000001,8,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47049,14,117,1.0,3645.452853762148,False,0.34237169848878174,0,13.367000000000003,-54908,265,0,0.0,7939.700908093755,True,-1.890838571982391,1,2.0730000000000004,60653,8,10,1.0,596.898464085305,False,0.06595748919277108,0,0.29900000000000004,71127,9,139,1.0,5464.488442060643,False,0.04985280050361506,0,0.30800000000000005,46400,810,258,1.0,38479.95978545781,False,-0.06697777045814038,0.6666666666666666,261919,0.0,0.125,7,0,0,3,1,0.09090909090909091,1,4,11,57.0,39.0,4,8,11,737,1.064125975011848,95.08903080516029
75,11,0,0,0,10.000000000000004,12,10.0,30.05332649287581,11,31.0,35.42564504071015,21,33.285714285714285,37.00000000000001,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47270,16,116,1.0,3646.1858731735942,False,0.3484520267142802,0,13.367000000000004,-54908,265,0,0.0,7964.13152061209,True,-1.890624942981706,11,2.182000000000001,60559,9,10,1.0,624.7363888429838,False,0.06455698136448917,0,0.29900000000000004,71272,3,140,1.0,5286.276935122131,False,0.05064729456960798,0,0.30800000000000005,46296,817,257,1.0,38451.751998260195,False,-0.0686565271899861,0.6666666666666666,262087,0.0,0.125,13,0,0,4,2,1.75,2,6,11,78.0,30.0,6,5,11,1577,0.9334309989935718,96.02246180415386
76,11,0,0,0,10.000000000000004,9,10.0,30.053636182270402,18,30.055555555555557,35.85468337092141,6,47.0,37.00000000000001,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47721,15,108,1.0,3395.7927076852034,False,0.3574009490988712,0,13.367000000000003,-54908,265,0,0.0,7964.213588301656,True,-1.890624225355879,0,2.1710000000000007,60300,17,14,1.0,1012.8773822914966,False,0.06342145315050275,0,0.29900000000000004,71323,0,140,0.9,5180.000000000001,False,0.05061689788492154,0,0.30800000000000005,46296,807,267,1.0,38813.729480333575,False,-0.06608391033422242,0.65,262330,0.0,0.125,9,0,0,2,0,0.0,2,4,12,72.0,51.0,4,7,12,1246,0.9194391960045323,96.9419010001584
77,12,0,0,0,10.000000000000002,11,10.0,30.128386490966985,10,31.0,36.43487335998012,8,47.0,37.0,10,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47921,16,108,1.0,3413.8657410244346,False,0.3631426063809767,0,13.367000000000003,-54908,265,0,0.0,7984.022420106251,True,-1.8904510106671366,0,2.1710000000000003,60366,17,16,1.0,1095.1405441061206,False,0.06529503798623751,0,0.29900000000000004,71505,0,134,0.4,4958.0,False,0.05162610871048442,0,0.30800000000000005,46108,801,277,1.0,39433.33356134407,False,-0.06435258726586257,0.5666666666666667,262590,0.0,0.125,10,0,0,2,0,0.0,2,4,12,72.0,54.0,4,8,12,1166,1.0125035169767216,97.95440451713512
78,12,0,0,0,10.0,13,10.0,30.128386490966985,0,,35.903121256726095,15,31.0,37.0,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47791,19,118,1.0,3745.1496059341043,False,0.36412159208303485,0,13.367000000000003,-54908,265,0,0.0,7984.022420106251,True,-1.8904510106671366,0,2.1710000000000003,60831,7,11,1.0,605.833039260756,False,0.06914859250840119,0,0.29900000000000004,71838,0,125,0.0,4625.0,False,0.05399277916761428,0,0.30800000000000005,45643,806,287,1.0,39556.91573292123,False,-0.07008389432481499,0.5,262793,0.0,0.125,9,0,0,3,0,0.0,0,3,12,54.0,72.0,3,9,12,928,0.8648298450279981,98.81923436216312
79,12,0,0,0,10.0,10,10.0,30.128386490966985,0,,38.82797383125178,44,48.0,37.0,8,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47691,19,128,1.0,4046.433470843774,False,0.3655125864647426,0,13.367000000000004,-54908,265,0,0.0,7984.022420106251,True,-1.8904510106671366,33,2.501000000000001,61348,0,7,0.7,271.7958168187625,False,0.07526928835973033,0,0.29900000000000004,70022,34,127,1.0,6019.151110262561,False,0.038088121945805034,0,0.30800000000000005,45643,796,297,1.0,41896.06716967642,False,-0.05345926789802409,0.6166666666666667,261394,0.0,0.125,7,0,0,3,2,1.5,2,5,16,90.0,66.0,5,7,16,396,1.0475431110244244,99.86677747318754
80,16,0,0,0,10.0,5,10.0,30.205123472353048,11,31.0,39.298221337151574,10,47.0,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,47982,14,127,1.0,3976.050680988837,False,0.3725389441726705,0,13.367000000000003,-54908,265,0,0.0,8004.357720173558,True,-1.8902731923734388,3,2.4980000000000007,61366,1,10,1.0,423.18733684386876,False,0.0769078990629929,0,0.29900000000000004,70268,29,124,1.0,5727.648418777396,False,0.03951308007432191,0,0.30800000000000005,45667,791,300,1.0,42184.893077686895,False,-0.051065406259332397,0.6666666666666666,261973,0.0,0.125,11,0,0,5,1,0.6,3,8,19,99.0,70.0,8,8,19,1366,1.3712977530085482,101.23807522619609
81,19,0,0,0,9.999999999999998,12,10.0,30.264028086353758,9,31.0,39.298221337151574,0,,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,48141,16,128,1.0,4033.795595053281,False,0.377699283036961,0,13.367000000000003,-54908,265,0,0.0,8019.967442883746,True,-1.8901366960223525,0,2.4950000000000006,61087,0,20,1.0,785.9644267430315,False,0.07520080820866586,0,0.29900000000000004,70527,19,127,1.0,5445.66620540588,False,0.0411904864496096,0,0.30800000000000005,46148,781,297,1.0,41680.910864315374,False,-0.04781021957929146,0.6666666666666666,262593,0.0,0.125,12,0,0,5,0,0.0,3,8,16,117.0,78.0,8,11,16,1139,1.3573134579928592,102.59538868418895
82,16,0,0,0,10.0,11,10.0,30.632279174134403,17,33.0,39.298221337151574,0,,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,48592,17,121,1.0,3876.505780070263,False,0.38792685170530755,0,13.367000000000003,-54908,265,0,0.0,8117.5539811456165,True,-1.8892833684754669,0,2.4950000000000006,60526,7,30,1.0,1393.3725943334882,False,0.07070105451498326,0,0.29900000000000004,71008,9,124,1.0,4941.683992034365,False,0.04444567312965074,0,0.30800000000000005,46407,771,300,1.0,41398.92865094387,False,-0.046132813204003774,0.6666666666666666,263223,0.0,0.125,13,0,0,2,0,0.0,4,6,10,108.0,45.0,6,10,10,1411,1.2085212140227668,103.80390989821171
83,10,0,0,0,10.0,11,10.0,30.554264229139278,16,30.0,39.298221337151574,0,,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,48962,18,115,1.0,3693.740386351017,False,0.3955797015182659,0,13.367000000000004,-54908,265,0,0.0,8096.880020721908,True,-1.8894641481224037,0,2.495000000000001,60046,13,40,1.0,1969.1342884648736,False,0.06734115327443929,0,0.29900000000000004,71378,0,123,0.9,4551.0,False,0.0469283033886741,0,0.30800000000000005,46777,761,300,1.0,41005.94643757235,False,-0.04366651667633925,0.65,263853,0.0,0.125,13,0,0,2,0,0.0,2,4,6,57.0,18.0,4,6,6,1330,0.7942020799964666,104.59811197820818
84,6,0,0,0,10.0,7,10.0,30.48020109468636,18,30.0,39.96734493385845,20,45.2,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49432,15,107,1.0,3411.3815171314404,False,0.40461149665080115,0,13.367000000000003,-54908,265,0,0.0,8077.253290091886,True,-1.8896357704608966,0,2.495000000000001,60410,21,30,1.0,1839.104571004167,False,0.07256999449986154,0,0.29900000000000004,71028,6,123,1.0,4790.80406960315,False,0.04365763638278338,0,0.30800000000000005,46963,755,300,1.0,41275.34542506313,False,-0.039108018072953624,0.6666666666666666,264523,0.0,0.125,14,0,0,1,0,0.0,1,2,7,21.0,12.0,2,4,7,2254,0.6383296920103021,105.23644167021848
85,7,0,0,0,10.0,13,10.0,30.519809199104223,10,31.0,40.60416935678333,23,45.0,37.0,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49612,18,107,1.0,3445.619584304152,False,0.4100258135015814,0,13.367000000000003,-54908,265,0,0.0,8087.749437762619,True,-1.8895439888268397,0,2.495000000000001,61135,21,17,1.0,1331.1868722465053,False,0.08080786002314183,0,0.29900000000000004,70326,19,124,1.0,5359.479217778883,False,0.03772088368332735,0,0.30800000000000005,46963,745,310,1.0,41720.106170803585,False,-0.03594705075332898,0.6666666666666666,264726,0.0,0.125,9,0,0,3,0,0.0,1,4,4,72.0,9.0,4,3,4,1808,0.6803123419522308,105.91675401217071
86,4,0,0,0,9.999999999999998,12,10.0,30.84779977529398,18,33.0,39.80972823216251,37,36.2972972972973,37.0,5,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,50086,20,99,1.0,3253.932177754104,False,0.4204127252692354,0,13.367000000000003,-54908,265,0,0.0,8174.666940452904,True,-1.8887839547004817,20,2.6950000000000007,61144,29,10,1.0,1292.6834758051505,False,0.08062857184159807,0,0.29900000000000004,69881,23,129,1.0,5688.6237493397375,False,0.03373481741343352,0,0.30800000000000005,46250,758,320,1.0,42015.77399997918,False,-0.04398045542430069,0.6666666666666666,264051,0.0,0.125,7,0,0,2,1,0.8695652173913043,0,2,3,36.0,6.0,2,2,3,1529,0.5869369049905799,106.5036909171613
87,3,0,0,0,9.999999999999996,11,10.0,30.84779977529398,0,,40.10423188379628,8,46.75,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49976,21,109,1.0,3572.4101755070437,False,0.4217651849301926,0,13.367000000000004,-54908,265,0,0.0,8174.666940452904,True,-1.8887839547004817,0,2.6750000000000007,61518,19,12,1.0,1067.358978336141,False,0.08519901170283437,0,0.29900000000000004,69849,20,131,1.0,5649.0846376759255,False,0.032998952678501885,0,0.30800000000000005,46648,749,318,1.0,41804.06968096341,False,-0.039827796786421066,0.6666666666666666,264681,0.0,0.125,14,0,0,2,0,0.0,1,3,4,39.0,0.0,3,0,4,1224,0.8426397130242549,107.34633063018555
88,4,0,0,0,9.999999999999998,12,10.0,30.84779977529398,0,,40.24002027923717,4,46.0,37.00000000000001,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49856,23,119,1.0,3900.8881732599834,False,0.4229803083646,0,13.367000000000003,-54908,265,0,0.0,8174.666940452904,True,-1.8887839547004817,0,2.6750000000000007,61702,9,18,1.0,1001.9505630039149,False,0.08784496819695628,0,0.29900000000000004,70182,10,132,1.0,5286.4002027923725,False,0.03515465233960918,0,0.30800000000000005,46871,743,317,1.0,41627.33506747322,False,-0.037914095779272544,0.6666666666666666,265301,0.0,0.125,12,0,0,1,0,0.0,0,1,5,18.0,24.0,1,3,5,1044,0.7780829890398309,108.12441361922538
89,5,0,0,0,9.999999999999998,8,10.0,30.68708981952367,1,11.0,37.72418377195622,68,31.941176470588236,37.00000000000001,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49787,21,128,1.0,4137.94749689903,False,0.4243407517359165,0,13.367000000000003,-54908,265,0,0.0,8132.078802173773,True,-1.8891563588477285,50,3.1750000000000007,61117,0,10,1.0,377.2418377195622,False,0.07215146762608916,0,0.29900000000000004,70253,4,135,1.0,5145.896735087826,False,0.03516528837195689,0,0.30800000000000005,44961,797,325,1.0,42091.17446624911,False,-0.0617667268432374,0.6666666666666666,262808,0.0,0.125,9,0,0,3,2,1.5625,0,3,11,39.0,36.0,3,2,11,612,1.0152244189521298,109.13963803817751
90,11,0,0,0,9.999999999999998,9,10.0,30.68708981952367,0,,37.72418377195622,0,,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49697,20,138,1.0,4434.818395094267,False,0.42594581255107894,0,13.367000000000003,-54908,265,0,0.0,8132.078802173773,True,-1.8891563588477285,0,3.125000000000001,61117,0,10,0.0,377.2418377195622,False,0.07215146762608916,0,0.29900000000000004,70734,0,126,0.4,4662.0,False,0.038563224926085965,0,0.30800000000000005,45220,787,328,1.0,41824.93262852955,False,-0.05997745175311609,0.39999999999999997,263458,0.0,0.125,11,0,0,2,0,0.0,6,8,13,144.0,39.0,8,3,13,830,1.1266130490112118,110.26625108718872
91,13,0,0,0,9.999999999999998,9,10.0,30.68708981952367,0,,37.72418377195622,0,,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,49607,19,148,1.0,4731.689293289503,False,0.42755087336624137,0,13.367000000000004,-54908,265,0,0.0,8132.078802173773,True,-1.8891563588477285,0,3.125000000000001,61117,0,10,0.0,377.2418377195622,False,0.07215146762608916,0,0.29900000000000004,71141,0,115,0.0,4254.999999999999,False,0.04145582215146691,0,0.30800000000000005,45553,777,329,1.0,41484.69079080998,False,-0.0576622498947437,0.3333333333333333,264108,0.0,0.125,10,0,0,6,0,0.0,4,10,13,135.0,39.0,10,3,13,830,1.1229505449882708,111.38920163217699
92,13,0,0,0,9.999999999999998,9,10.0,30.59594299503459,17,30.0,36.754339910353764,9,15.0,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,50027,18,141,1.0,4494.027962299877,False,0.43582316535693516,0,13.367000000000003,-54908,265,0,0.0,8107.924893684167,True,-1.889367568260894,0,3.125000000000001,60742,7,11,1.0,618.4693399791336,False,0.06770260003479475,0,0.29900000000000004,71450,0,112,0.9,4143.999999999999,False,0.0450591312258358,0,0.30800000000000005,45849,767,331,1.0,40437.57871124134,False,-0.06089678537041351,0.65,264758,0.0,0.125,12,0,0,7,0,0.0,1,8,12,114.0,45.0,8,5,12,1475,1.0472482810146175,112.43644991319161
93,12,0,0,0,10.0,8,10.0,30.523342059081802,16,30.0,36.754339910353764,0,,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,50427,16,135,1.0,4280.651177976043,False,0.44387962724168495,0,13.367000000000003,-54908,265,0,0.0,8088.6856456566775,True,-1.8895358023289903,0,3.125000000000001,60262,13,21,1.0,1168.6445848854926,False,0.06411896279193331,0,0.29900000000000004,71968,0,98,0.0,3625.999999999999,False,0.04874061860359336,0,0.30800000000000005,46071,757,335,1.0,40218.0353121378,False,-0.05930154571200677,0.5,265418,0.0,0.125,11,0,0,4,0,0.0,2,6,13,78.0,33.0,6,6,13,1300,1.055019621970132,113.49146953516174
94,13,0,0,0,10.0,7,10.0,28.395948638508813,34,21.0,36.754339910353764,0,,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51071,13,111,1.0,3281.950298874478,False,0.4478527522025226,0,13.367000000000003,-54908,265,0,0.0,7524.926389204836,True,-1.8944654915249666,0,3.125000000000001,59548,37,31,1.0,2190.0346368457926,False,0.060563436838455734,0,0.29900000000000004,72338,0,88,0.0,3255.9999999999995,False,0.05137025244484876,0,0.30800000000000005,46441,747,335,1.0,39850.49191303426,False,-0.05665445251709787,0.5,266088,0.0,0.125,12,0,0,4,0,0.0,2,6,9,93.0,51.0,6,7,9,1524,0.9961696760146879,114.48763921117643
95,9,0,0,0,10.0,10,10.0,28.395948638508813,0,,35.38802130885983,24,24.583333333333332,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,50971,13,121,1.0,3565.9097852595664,False,0.4490058201068417,0,13.367000000000004,-54908,265,0,0.0,7524.926389204836,True,-1.8944654915249666,0,3.125000000000001,60138,27,17,1.0,1368.286975490355,False,0.06369610856497335,0,0.29900000000000004,72671,0,79,0.0,2922.9999999999995,False,0.05373692290197862,0,0.30800000000000005,46258,761,334,1.0,39288.284216042324,False,-0.06325133460283776,0.5,266728,0.0,0.125,12,0,0,3,0,0.0,2,5,11,75.0,27.0,5,4,11,1430,0.8075189180090092,115.29515812918544
96,11,0,0,0,10.0,9,10.0,28.589516746647746,11,31.0,34.97280838807311,4,15.0,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51222,12,120,1.0,3550.7420095977295,False,0.4556917901721884,0,13.367000000000003,-54908,265,0,0.0,7576.221937861653,True,-1.8940169470281423,0,3.125000000000001,59857,28,23,1.0,1604.8810618318184,False,0.0608506563643916,0,0.29900000000000004,73018,0,72,0.4,2663.9999999999995,False,0.056828519445076185,0,0.30800000000000005,46591,751,335,1.0,38659.579099442904,False,-0.06298627544744359,0.5666666666666667,267378,0.0,0.125,12,0,0,1,0,0.0,3,4,13,72.0,36.0,4,7,13,1231,0.8565632789977826,116.15172140818322
97,13,0,0,0,10.0,10,10.0,28.589516746647746,0,,36.03332538183303,16,47.75,36.99999999999999,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51122,12,130,1.0,3836.637177064207,False,0.4568714419900596,0,13.367000000000003,-54908,265,0,0.0,7576.221937861653,True,-1.8940169470281423,0,3.125000000000001,60621,18,17,1.0,1127.1778329308208,False,0.07003478342891584,0,0.29900000000000004,73462,0,60,0.0,2219.9999999999995,False,0.05998408005458267,0,0.30800000000000005,46123,757,337,1.0,39746.2273140476,False,-0.061915600735959156,0.5,268018,0.0,0.125,13,0,0,2,0,0.0,3,5,13,75.0,39.0,5,8,13,1604,0.8695860630250536,117.02130747120827
98,13,0,0,0,10.0,9,10.0,28.650996111735562,12,29.333333333333332,37.325408072817865,21,48.0,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51384,11,128,1.0,3777.327502302152,False,0.46325332356829946,0,13.367000000000003,-54908,265,0,0.0,7592.513969609924,True,-1.893874484351085,4,3.165000000000001,61129,20,10,1.0,946.2740029628899,False,0.07733712839247019,0,0.29900000000000004,72935,11,57,1.0,2519.5794888009964,False,0.054622324090295826,0,0.30800000000000005,46382,747,340,1.0,40462.07983039494,False,-0.053146464703242684,0.6666666666666666,268520,0.0,0.125,13,0,0,2,1,0.19047619047619047,2,4,11,57.0,57.0,4,9,11,1182,0.9368466479936615,117.95815411920194
99,11,0,0,0,10.0,12,10.0,28.817988542476446,10,31.0,37.325408072817865,0,,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51574,13,128,1.0,3818.702533436985,False,0.4690403292421373,0,13.367000000000004,-54908,265,0,0.0,7636.7669637562585,True,-1.8934875221777172,0,3.161000000000001,60819,20,20,1.0,1322.8679323058864,False,0.075208708746991,0,0.29900000000000004,73379,1,55,1.0,2072.325408072818,False,0.057754757562491627,0,0.30800000000000005,46678,737,342,1.0,40162.825749666765,False,-0.051065884767549044,0.6666666666666666,269140,0.0,0.125,11,0,0,1,0,0.0,4,5,10,75.0,33.0,5,6,10,1170,0.8464062130078673,118.8045603322098
