index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
95,9,0,0,0,10.0,20,10.0,14.166726069854423,11,2.090909090909091,36.489275292478226,32,35.46875,34.00000000000001,20,34.0,0,2.3420000000000005,42013,4,77,1.0,1130.8379073787905,False,0.2155538127694815,11,7.159000000000002,11254,970,0,0.0,9700.0,False,-0.5402535114765331,0,0.2,54093,0,10,0.0,364.89275292478226,False,0.016070658712814163,0,1.4240000000000002,55950,904,45,1.0,14448.737755309918,False,0.18266411213012637,10,8.337000000000002,43823,506,0,0.0,18463.573297993982,False,-0.2637108587785088,10,8.823,41153,550,0,0.0,20069.101410863022,False,-0.28962417661807305,0.3333333333333333,248286,0.0,0.0,13,0,0,3,11,11.0,1,4,16,47.0,20.0,4,5,16,1335,0.7051715169800445,179.41784966917476
96,16,0,0,0,10.0,20,10.0,14.166726069854423,0,,36.7296840755465,5,43.4,34.00000000000001,20,34.0,0,2.342000000000001,41893,6,87,1.0,1292.505168077335,False,0.2144356681522972,0,7.1480000000000015,11174,978,0,0.0,9780.0,False,-0.5413954550645198,0,0.2,54093,0,10,0.0,367.29684075546504,False,0.01609316173461125,0,1.4240000000000002,56167,894,50,1.0,14501.537310227179,False,0.1872207097948891,8,8.407000000000002,43606,509,0,0.0,18695.40919445317,False,-0.26511366560880156,12,8.933,40890,552,0,0.0,20274.78560970167,False,-0.29184683230149966,0.3333333333333333,247823,0.0,0.0,10,0,0,11,8,8.0,1,12,15,121.0,12.0,12,4,15,417,0.9524434680351987,180.37029313720996
97,15,0,0,0,10.0,20,10.0,15.463351054120407,14,28.0,36.97791741717507,5,43.4,34.00000000000001,20,34.0,0,2.3420000000000005,42185,6,83,1.0,1343.4581374919937,False,0.22349917405349998,0,7.1480000000000015,11074,988,0,0.0,9880.0,False,-0.5428228845495032,0,0.2,54093,0,10,0.0,369.7791741717507,False,0.016116397159815714,0,1.4240000000000002,55992,898,55,1.0,15919.874704544754,False,0.19722068540487817,12,8.519000000000002,43430,509,0,0.0,18821.759965342113,False,-0.266679434577195,8,9.001,40585,557,0,0.0,20596.700001366513,False,-0.29384584425269916,0.3333333333333333,247359,0.0,0.0,10,0,0,7,8,8.0,4,11,19,128.0,39.0,11,4,19,809,0.9877887609764002,181.35808189818636
98,19,0,0,0,10.0,20,10.0,15.221220061826726,7,10.571428571428571,37.8690079551298,21,43.0,34.00000000000001,20,34.0,0,2.3420000000000005,42169,3,91,1.0,1415.131025626232,False,0.22406547655627265,5,7.198000000000002,10854,1001,0,0.0,10010.0,False,-0.547247915952952,0,0.2,54093,0,10,0.0,378.690079551298,False,0.01619980605005234,0,1.4240000000000002,56821,895,44,1.0,15289.22830536063,False,0.20683703975663761,11,8.617,43286,509,0,0.0,19275.32504916107,False,-0.2655305865553585,9,9.083,39582,578,0,0.0,21888.286598065028,False,-0.2988031239292156,0.3333333333333333,246805,0.0,0.0,9,0,0,5,8,8.0,5,10,19,114.0,63.0,10,9,19,1157,0.9700341389980167,182.32811603718437
99,19,0,0,0,10.0,20,10.0,14.837757186775036,32,13.3125,38.27903885312697,13,42.30769230769231,34.00000000000001,20,34.0,0,2.3420000000000005,42435,6,79,1.0,1232.182817755228,False,0.2290479447549849,10,7.293000000000001,10574,1008,0,0.0,10080.0,False,-0.5542423204293708,0,0.2,54093,0,10,0.0,382.7903885312697,False,0.016238186237820074,0,1.4240000000000002,56945,917,41,1.0,15175.663933250915,False,0.2080953997159229,11,8.716000000000001,42798,517,0,0.0,19790.263087066643,False,-0.2687298729681596,9,9.164000000000001,39267,583,0,0.0,22316.679651373022,False,-0.3002020646753749,0.3333333333333333,246112,0.0,0.0,12,0,0,8,9,9.0,5,13,17,147.0,31.0,13,6,17,1146,0.8972293219994754,183.22534535918385
100,17,0,0,0,10.0,20,10.0,15.700576468457037,19,22.210526315789473,38.323854531778714,1,44.0,34.0,20,34.0,0,2.342000000000001,42783,3,74,1.0,1191.8426586658206,False,0.23840702664533825,4,7.323000000000001,10360,1021,0,0.0,10210.0,False,-0.5584960602946214,0,0.2,54093,0,10,0.0,383.23854531778716,False,0.016242381126961313,0,1.4240000000000002,56567,926,50,1.0,16454.926536380153,False,0.21299330303442868,10,8.805000000000001,42671,517,0,0.0,19813.432792929594,False,-0.27033159309345656,10,9.255,39098,584,0,0.0,22381.13104655877,False,-0.3021002050698837,0.3333333333333333,245572,0.0,0.0,11,0,0,5,9,9.0,5,10,19,81.0,39.0,10,7,19,662,0.8749912909697741,184.10033665015362
101,19,0,0,0,10.0,20,10.0,15.383696682044306,6,7.666666666666667,38.42097412197058,2,44.0,34.0,20,34.0,0,2.3420000000000005,42748,1,79,1.0,1225.3120378815001,False,0.2378855777932153,1,7.329000000000001,10219,1033,0,0.0,10330.0,False,-0.5608084960602946,0,0.2,54093,0,10,0.0,384.2097412197058,False,0.01625147182750532,0,1.4240000000000002,56609,922,58,1.0,16412.184839919144,False,0.21337949379335372,11,8.905000000000001,42440,519,0,0.0,19940.48556930273,False,-0.27265577550201414,9,9.335,38993,584,0,0.0,22437.84888723082,False,-0.30316382247921214,0.3333333333333333,245102,0.0,0.0,9,0,0,3,8,8.0,4,7,21,68.0,56.0,7,12,21,333,0.8585791939985938,184.95891584415222
102,21,0,0,0,10.0,20,10.0,14.431823656360207,10,1.4,37.39213419355764,21,32.23809523809524,34.0,20,34.0,0,2.3420000000000005,42648,1,89,1.0,1294.4323054160584,False,0.23601736190213635,10,7.428000000000001,9890,1043,0,0.0,10430.0,False,-0.5687735525865022,0,0.2,54093,0,10,0.0,373.9213419355764,False,0.01615516915902784,0,1.4240000000000002,57272,922,47,1.0,15063.571718261319,False,0.2131678278287934,12,9.014000000000001,41589,540,0,0.0,20191.752464521123,False,-0.2827223415870691,8,9.406,38910,584,0,0.0,21837.00636903766,False,-0.3084849052206055,0.3333333333333333,244402,0.0,0.0,10,0,0,10,11,11.0,2,12,20,121.0,48.0,12,9,20,877,0.9323207880370319,185.89123663218925
103,20,0,0,0,10.0,20,10.0,14.270333407562292,5,10.0,37.39213419355764,0,,34.0,20,34.0,0,2.3420000000000005,42578,0,97,0.8,1384.2223405335424,False,0.23530065005900336,5,7.468000000000001,9700,1056,0,0.0,10560.0,False,-0.5723421262989609,0,0.2,54093,0,10,0.0,373.9213419355764,False,0.01615516915902784,0,1.4240000000000002,57222,917,57,1.0,15217.247383767408,False,0.2136702490196698,11,9.112000000000002,41444,540,0,0.0,20191.752464521123,False,-0.28473463740843274,9,9.488000000000001,38815,584,0,0.0,21837.00636903766,False,-0.3098033059311541,0.3,243852,0.0,0.0,8,0,0,8,8,8.0,2,10,16,106.0,52.0,10,10,16,200,0.9888637510011904,186.88010038319044
104,16,0,0,0,10.0,20,10.0,13.964632851285991,7,8.571428571428571,37.45993043382958,5,39.0,34.0,20,34.0,0,2.342000000000001,42498,3,102,1.0,1454.392550831171,False,0.23401839315449305,2,7.483000000000002,9596,1063,0,0.0,10630.0,False,-0.5743119789882379,0,0.2,54093,0,10,0.0,374.5993043382958,False,0.01616151510135623,0,1.4240000000000002,57357,914,62,1.0,15086.190112972829,False,0.21497079687152812,8,9.181000000000001,41169,545,0,0.0,20415.662086437118,False,-0.28699736259879594,12,9.599,38637,584,0,0.0,21876.599373356472,False,-0.31199883860446265,0.3333333333333333,243350,0.0,0.0,10,0,0,7,8,8.0,3,10,11,109.0,47.0,10,6,11,445,0.8767416389891878,187.75684202217963
105,11,0,0,0,10.0,20,10.0,15.164060854904367,13,26.0,37.45993043382958,0,,34.0,20,34.0,0,2.3420000000000005,42726,4,99,1.0,1541.2420246355323,False,0.24176718660265406,0,7.481000000000002,9506,1072,0,0.0,10720.0,False,-0.5755966655247231,0,0.2,54093,0,10,0.0,374.5993043382958,False,0.01616151510135623,0,1.4240000000000002,57019,917,72,1.0,16602.558795183035,False,0.22283691329710614,8,9.253,41081,545,0,0.0,20415.662086437118,False,-0.2882186179938304,12,9.707,38465,584,0,0.0,21876.599373356472,False,-0.3143858377856664,0.3333333333333333,242890,0.0,0.0,8,0,0,7,8,8.0,3,10,9,122.0,3.0,10,1,9,538,0.7989436769858003,188.55578569916543
106,9,0,0,0,10.0,20,10.0,13.133772326474851,55,8.8,37.76321936725241,10,41.0,34.0,20,34.0,0,2.3420000000000005,43006,2,89,1.0,1188.9057370562618,False,0.24473143966335884,35,7.831000000000003,8332,1084,0,0.0,10840.0,False,-0.6073997944501541,0,0.2,54093,0,10,0.0,377.6321936725241,False,0.01618990390393067,0,1.4240000000000002,56945,962,72,1.0,15353.64077251098,False,0.209761319172838,9,9.335,40578,555,0,0.0,20958.586748825088,False,-0.29143187512091057,11,9.805000000000001,38316,584,0,0.0,22053.72011047541,False,-0.3152246130807874,0.3333333333333333,241270,0.0,0.0,11,0,0,6,13,13.0,1,7,7,98.0,14.0,7,2,7,970,0.7235854520113207,189.27937115117675
107,7,0,0,0,10.0,20,10.0,13.133772326474851,0,,36.12474232770883,9,17.0,34.0,20,34.0,0,2.3420000000000005,42896,3,99,1.0,1330.2434603210102,False,0.24360859113168057,0,7.796000000000002,8242,1093,0,0.0,10930.0,False,-0.6086844809866393,0,0.2,54093,0,10,0.0,361.2474232770883,False,0.01603653727537199,0,1.4240000000000002,57098,952,73,1.0,15140.457444726802,False,0.2106301125552428,11,9.436,40282,564,0,0.0,20374.35467282778,False,-0.2995936919880942,9,9.884000000000002,38218,584,0,0.0,21096.849519381958,False,-0.3232243257464094,0.3333333333333333,240829,0.0,0.0,8,0,0,2,7,7.0,2,4,10,25.0,23.0,4,3,10,353,0.6431207719724625,189.9224919231492
108,10,0,0,0,10.0,20,10.0,13.133772326474851,0,,36.834127231144386,23,40.0,34.0,20,34.0,0,2.342000000000001,42836,0,108,0.9,1418.4474112592839,False,0.2431547249523137,0,7.796000000000002,8102,1107,0,0.0,11070.0,False,-0.6106828822656161,0,0.2,54093,0,10,0.0,368.34127231144384,False,0.016102937944020117,0,1.4240000000000002,58018,942,60,1.0,14582.061165407973,False,0.22262632837306448,10,9.525,40151,564,0,0.0,20774.447758365433,False,-0.29863547081917485,10,9.975000000000001,37172,607,0,0.0,22358.31522930464,False,-0.3289873625788983,0.31666666666666665,240372,0.0,0.0,7,0,0,5,8,8.0,2,7,11,83.0,24.0,7,3,11,1120,0.6346792950062081,190.55717121815542
109,11,0,0,0,10.0,20,10.0,13.133772326474851,0,,36.834127231144386,0,,34.0,20,34.0,0,2.3420000000000005,42706,3,118,1.0,1579.7851345240324,False,0.24174639052363872,0,7.796000000000001,8032,1114,0,0.0,11140.0,False,-0.6116820829051045,0,0.2,54093,0,10,0.0,368.34127231144384,False,0.016102937944020117,0,1.4240000000000002,58018,932,70,1.0,14819.06471445467,False,0.22484475648627467,9,9.605,40054,564,0,0.0,20774.447758365433,False,-0.299981627334156,11,10.075000000000003,37023,607,0,0.0,22358.31522930464,False,-0.3310551700091272,0.3333333333333333,239926,0.0,0.0,8,0,0,5,7,7.0,2,7,11,99.0,27.0,7,4,11,200,0.7086054700193927,191.2657766881748
110,11,0,0,0,10.0,20,10.0,14.128421780634568,13,26.0,37.05287030569014,5,42.0,34.0,20,34.0,0,2.3420000000000005,42924,5,115,1.0,1674.7685047729753,False,0.2493258037109309,0,7.796000000000003,7952,1122,0,0.0,11220.0,False,-0.6128240264930912,0,0.2,54093,0,10,0.0,370.5287030569014,False,0.01612341298703504,0,1.4240000000000002,57890,935,75,1.0,15989.03963782008,False,0.2333998505889517,8,9.676000000000002,39761,569,0,0.0,21083.08320393769,False,-0.3019062464164642,12,10.184000000000001,36852,607,0,0.0,22491.092275553918,False,-0.3325069578559063,0.3333333333333333,239472,0.0,0.0,10,0,0,2,8,8.0,4,6,9,56.0,26.0,6,5,9,748,1.683335959969554,192.94911264814436
111,9,0,0,0,10.0,20,10.0,14.128421780634568,0,,37.375140982611654,10,40.8,34.00000000000001,20,34.0,0,2.3420000000000005,42824,5,125,1.0,1816.052722579321,False,0.24848767732356,0,7.796000000000002,7852,1132,0,0.0,11320.0,False,-0.6142514559780747,0,0.2,54093,0,10,0.0,373.7514098261165,False,0.016153578540783985,0,1.4240000000000002,58298,925,75,1.0,15871.925720782849,False,0.2399416451764685,5,9.718,39640,571,0,0.0,21341.205501071254,False,-0.30179437458490327,15,10.322000000000001,36282,615,0,0.0,22985.711704306166,False,-0.3369852220859447,0.3333333333333333,238989,0.0,0.0,10,0,0,6,7,7.0,1,7,13,88.0,22.0,7,2,13,608,0.6502807469805703,193.59939339512493
112,13,0,0,0,10.0,20,10.0,14.865941067808025,27,19.0,37.58604157491702,5,42.0,34.00000000000001,20,34.0,0,2.342000000000001,43202,7,114,1.0,1764.7172817301148,False,0.2585462670111071,6,7.856000000000002,7649,1140,0,0.0,11400.0,False,-0.6189048760991207,0,0.2,54093,0,10,0.0,375.8604157491702,False,0.01617331950267859,0,1.4240000000000002,57995,942,80,1.0,17010.599811868524,False,0.2449276429963168,11,9.823,39287,576,0,0.0,21649.559947152204,False,-0.30455361764192096,9,10.397000000000002,36189,615,0,0.0,23115.415568573968,False,-0.3373758582193682,0.3333333333333333,238415,0.0,0.0,11,0,0,6,8,8.0,2,8,13,89.0,37.0,8,5,13,908,0.6530649879714474,194.25245838309638
113,13,0,0,0,10.0,20,10.0,15.228539126804666,21,18.0,36.17283358730901,20,29.2,34.00000000000001,20,34.0,0,2.3420000000000005,43500,5,103,1.0,1618.5395300608807,False,0.2649671624137958,0,7.850000000000001,7529,1152,0,0.0,11520.0,False,-0.6206177914811009,0,0.2,54093,0,10,0.0,361.7283358730901,False,0.016041038769240998,0,1.4240000000000002,58201,953,70,1.0,17044.89613895648,False,0.2491051176494045,11,9.922000000000002,38557,596,0,0.0,21559.008818036167,False,-0.3153128161175447,9,10.478000000000002,36090,615,0,0.0,22246.29265619504,False,-0.34478057193475276,0.3333333333333333,237970,0.0,0.0,11,0,0,5,7,7.0,3,8,13,92.0,34.0,8,5,13,1162,0.5825607540318742,194.83501913712826
114,13,0,0,0,10.0,20,10.0,14.396352610068577,15,5.333333333333333,36.85862732311542,23,40.04347826086956,34.00000000000001,20,34.0,0,2.3420000000000005,43435,6,108,1.0,1614.8060818874064,False,0.26305821174328264,10,7.950000000000003,7234,1161,0,0.0,11610.0,False,-0.6277549389060181,0,0.2,54093,0,10,0.0,368.5862732311542,False,0.016105231230049897,0,1.4240000000000002,59042,958,57,1.0,15892.647557863276,False,0.2540637583340815,10,10.011000000000001,38427,596,0,0.0,21967.74188457679,False,-0.31428076464065396,10,10.568999999999999,35041,638,0,0.0,23515.80423214764,False,-0.35052941260288634,0.3333333333333333,237272,0.0,0.0,10,0,0,5,10,10.0,4,9,5,102.0,23.0,9,4,5,1166,0.5269830040051602,195.36200214113342
115,5,0,0,0,10.0,20,10.0,13.353718921881132,18,4.055555555555555,37.5194751287497,15,42.666666666666664,34.00000000000001,20,34.0,0,2.3420000000000005,43350,9,113,1.0,1598.9702381725679,False,0.26040553611642925,13,8.070000000000002,6859,1168,0,0.0,11680.0,False,-0.6374614594039054,0,0.2,54093,0,10,0.0,375.19475128749696,False,0.01616708867296451,0,1.4240000000000002,59609,966,52,1.0,14850.705185232158,False,0.2549254468168576,13,10.131000000000002,37592,611,0,0.0,22924.399303666065,False,-0.3192306139329554,7,10.629000000000003,34970,638,0,0.0,23937.425132142307,False,-0.3485891368490063,0.3333333333333333,236473,0.0,0.0,11,0,0,1,11,11.0,2,3,3,47.0,6.0,3,2,3,885,0.2828178000054322,195.64481994113885
116,3,0,0,0,10.0,20,10.0,13.226422426344824,2,3.0,37.5194751287497,0,,34.00000000000001,20,34.0,0,2.342000000000001,43250,9,123,1.0,1716.8499584404133,False,0.2592333270303817,2,8.077000000000002,6721,1178,0,0.0,11780.0,False,-0.6399737352974763,0,0.2,54093,0,10,0.0,375.19475128749696,False,0.01616708867296451,0,1.4240000000000002,59603,958,62,1.0,14997.120142420823,False,0.2561836132918435,10,10.218000000000002,37461,611,0,0.0,22924.399303666065,False,-0.3210486191232908,10,10.722,34849,638,0,0.0,23937.425132142307,False,-0.35026836301717873,0.3333333333333333,235977,0.0,0.0,8,0,0,0,9,9.0,0,0,3,0.0,9.0,0,3,3,200,0.16754412202863023,195.81236406316748
117,3,0,0,0,10.0,20,10.0,12.592944736289583,8,1.0,37.5194751287497,0,,34.00000000000001,20,34.0,0,2.3420000000000005,43180,6,133,1.0,1734.8616499265145,False,0.25749202994642173,8,8.155000000000001,6411,1191,0,0.0,11910.0,False,-0.6469681397738952,0,0.2,54093,0,10,0.0,375.19475128749696,False,0.01616708867296451,0,1.4240000000000002,59595,956,72,1.0,14740.25737716282,False,0.25362953158323015,10,10.308000000000002,37334,611,0,0.0,22924.399303666065,False,-0.32281111270476104,10,10.812,34734,638,0,0.0,23937.425132142307,False,-0.35186432177205335,0.3333333333333333,235347,0.0,0.0,6,0,0,0,9,9.0,0,0,3,0.0,9.0,0,3,3,200,0.15279308997560292,195.96515715314308
118,3,0,0,0,10.0,0,,12.592944736289583,0,,37.5194751287497,0,,34.00000000000001,20,34.0,0,2.3420000000000005,43180,0,139,0.6,1750.4193183442521,False,0.2577141046925924,0,8.147000000000002,6411,1191,0,0.0,11910.0,False,-0.6469681397738952,0,0.2,54093,0,10,0.0,375.19475128749696,False,0.01616708867296451,0,1.4240000000000002,59595,946,82,1.0,14989.522681087421,False,0.25596273359686456,14,10.438000000000002,37110,611,0,0.0,22924.399303666065,False,-0.32591976280121243,6,10.862,34680,638,0,0.0,23937.425132142307,False,-0.35261372849173356,0.26666666666666666,235069,0.0,0.0,0,0,0,1,7,7.0,0,1,2,3.0,6.0,1,2,2,0,0.1378358859801665,196.10299303912325
119,2,0,0,0,10.0,0,,12.592944736289583,0,,37.5194751287497,0,,34.00000000000001,20,34.0,0,2.3420000000000005,43180,0,139,0.0,1750.4193183442521,False,0.2577141046925924,0,8.147000000000002,6411,1191,0,0.0,11910.0,False,-0.6469681397738952,0,0.2,54093,0,10,0.0,375.19475128749696,False,0.01616708867296451,0,1.4240000000000002,59595,936,92,1.0,15238.787985012023,False,0.25829593561049874,9,10.514000000000003,37012,611,0,0.0,22924.399303666065,False,-0.32727979721840994,11,10.966000000000003,34535,638,0,0.0,23937.425132142307,False,-0.3546260243130972,0.16666666666666666,234826,0.0,0.0,0,0,0,0,7,7.0,0,0,1,0.0,6.0,0,2,1,0,0.1283553650137037,196.23134840413695
120,1,0,0,0,10.0,0,,12.592944736289583,0,,37.5426053843731,6,38.0,34.0,20,34.0,0,2.342000000000001,43180,0,139,0.0,1750.4193183442521,False,0.2577141046925924,0,8.147000000000002,6411,1191,0,0.0,11910.0,False,-0.6469681397738952,0,0.2,54093,0,10,0.0,375.426053843731,False,0.01616925373798358,0,1.4240000000000002,59823,926,96,1.0,15265.15694270397,False,0.2628110614851448,9,10.595,36734,616,0,0.0,23126.244916773827,False,-0.32973725719379227,11,11.065000000000001,34342,639,0,0.0,23989.72484061441,False,-0.3569415543207849,0.16666666666666666,234583,0.0,0.0,2,0,0,0,6,6.0,0,0,0,0.0,3.0,0,1,0,228,0.12694421404739842,196.35829261818435
