index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,16,0,0,0,10.0,11,10.0,14.331524454376632,0,,40.86917216073624,0,,40.99999999999999,0,,0,4.7360000000000015,66901,8,36,1.0,595.9348803575588,False,0.15569372682865162,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78235,1004,150,1.0,20519.226376304574,False,-0.0081191989581559,0,0.29900000000000004,80309,945,158,1.0,20000.619810782246,False,0.012220602174325293,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,105854,371,105,1.0,19467.462871633146,False,-0.07270171331073746,0.6666666666666666,455949,0.0,0.125,7,0,0,17,6,34468.552777777775,7,24,14,103.0,24.0,8,8,14,110,1.2249721299740486,236.92874417995336
69,14,0,0,0,10.0,12,10.0,14.627303409522906,10,29.0,40.86917216073624,0,,40.99999999999999,0,,0,4.7360000000000015,67071,10,36,1.0,626.5829227428246,False,0.15888094557444035,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78090,999,160,1.0,21151.74365183118,False,-0.006199667941631416,0,0.29900000000000004,80164,940,168,1.0,20615.686127955218,False,0.014042334749073687,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,105854,361,115,1.0,19468.771150025783,False,-0.07269646550330618,0.6666666666666666,455829,0.0,0.125,10,0,0,14,4,16641.094444444443,7,21,21,54.0,48.0,3,11,21,410,1.2682152899797074,238.19695946993306
70,21,0,0,0,10.0,8,10.0,16.18562664310874,51,29.823529411764707,40.72961958437115,9,38.111111111111114,40.99999999999999,0,,15,4.886000000000001,68167,8,10,1.0,241.85626643108742,False,0.17442176819068442,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77460,1010,170,1.0,23271.518238882923,False,-0.0013813299920257312,0,0.29900000000000004,79616,960,169,1.0,22421.507287143115,False,0.018020305580331086,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,105511,360,125,1.0,19787.663050373612,False,-0.07416902105746648,0.6666666666666666,455404,0.0,0.125,8,0,0,22,7,26150.719841269838,12,34,21,206.0,30.0,16,5,21,1314,1.5022200419916771,239.69917951192474
71,21,0,0,0,10.0,7,10.0,16.18562664310874,0,,40.72961958437115,0,,40.99999999999999,0,,0,4.871000000000001,68097,5,20,1.0,373.71253286217484,False,0.17435173986914126,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77460,1000,180,1.0,23516.958168295547,False,-5.838620161841447e-06,0,0.29900000000000004,79616,950,179,1.0,22666.947216555738,False,0.019395796952194812,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,105511,350,135,1.0,19790.3668545299,False,-0.07415817547320543,0.6666666666666666,455334,0.0,0.125,3,0,0,15,7,23180.09583333333,11,26,17,147.0,51.0,9,12,17,70,1.40255588904256,241.1017354009673
72,17,0,0,0,10.0,12,10.0,16.189416489293723,28,16.25,40.197982524463406,46,38.34782608695652,40.99999999999999,0,,8,4.951000000000001,68233,7,10,1.0,231.89416489293723,False,0.17547117742314977,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77313,1005,186,1.0,23747.188321290385,False,-0.00036321679636404695,0,0.29900000000000004,81072,953,147,1.0,21337.61734539304,False,0.028265377023913366,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103747,386,145,1.0,21461.421254442874,False,-0.08160681406160093,0.6666666666666666,455015,0.0,0.125,13,0,0,16,8,19616.004166666662,8,24,22,111.0,60.0,7,10,22,2264,1.3579192549805157,242.45965465594782
73,22,0,0,0,10.0,8,10.0,16.189416489293723,0,,39.95653604161716,5,31.0,40.99999999999999,0,,0,4.943000000000001,68153,5,20,1.0,373.78832978587445,False,0.175315484554276,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77468,995,191,1.0,23740.167790796135,False,0.00133473694390288,0,0.29900000000000004,81072,943,157,1.0,21539.795907937874,False,0.029398423586555908,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103592,381,155,1.0,21578.440231856137,False,-0.08238090560827864,0.6666666666666666,454935,0.0,0.125,6,0,0,20,8,37441.462499999994,7,27,25,171.0,60.0,12,10,25,235,1.5262722960324027,243.98592695198022
74,25,0,0,0,10.0,9,10.0,16.189416489293723,0,,40.270575142009214,8,47.0,40.99999999999999,0,,0,4.943000000000001,68063,4,30,1.0,525.6824946788117,False,0.17507380124753918,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77656,985,197,1.0,23879.878544930132,False,0.004224876679463656,0,0.29900000000000004,81260,933,163,1.0,21668.829332658544,False,0.0322287255666313,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103216,379,165,1.0,22027.54797882149,False,-0.08359587653902326,0.6666666666666666,454845,0.0,0.125,7,0,0,16,5,16642.094444444443,10,26,21,99.0,81.0,8,17,21,466,1.6066088660154492,245.59253581799567
75,21,0,0,0,10.0,9,10.0,16.189416489293723,0,,40.270575142009214,0,,40.99999999999999,0,,0,4.943000000000001,67973,3,40,1.0,677.5766595717489,False,0.1748321179408021,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77656,975,207,1.0,24120.69013145729,False,0.005574429950219627,0,0.29900000000000004,81260,923,173,1.0,21909.640919185702,False,0.03357827883738727,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103216,369,175,1.0,22034.842227401397,False,-0.0835666176197297,0.6666666666666666,454755,0.0,0.125,4,0,0,12,6,29715.09722222222,5,17,16,39.0,48.0,3,18,16,90,1.2826806689845398,246.8752164869802
76,16,0,0,0,10.0,15,10.0,16.481868357890786,10,29.0,40.270575142009214,0,,40.99999999999999,0,,0,4.943000000000001,68113,8,40,1.0,739.2747343156315,False,0.1777703946472297,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77656,965,217,1.0,24643.717771180607,False,0.008505574884164889,0,0.29900000000000004,80970,923,183,1.0,22582.279745320884,False,0.03409744418409126,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103216,359,185,1.0,22042.136475981308,False,-0.08353735870043602,0.6666666666666666,454605,0.0,0.125,8,0,0,14,3,14263.366666666665,7,21,19,45.0,48.0,5,11,19,440,1.246605271997396,248.1218217589776
77,19,0,0,0,10.0,11,10.0,16.574166964425174,15,19.0,40.270575142009214,0,,40.99999999999999,0,,0,4.943000000000001,68288,9,35,1.0,670.0958437548811,False,0.1801851876634238,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77656,955,227,1.0,24969.750008262134,False,0.01033272065514151,0,0.29900000000000004,80685,928,193,1.0,23153.04794539434,False,0.034101749321301264,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103216,349,195,1.0,22049.430724561214,False,-0.08350809978114235,0.6666666666666666,454495,0.0,0.125,7,0,0,13,6,34468.552777777775,12,25,23,81.0,51.0,7,12,23,395,1.2328044330351986,249.3546261920128
78,23,0,0,0,10.0,9,10.0,16.9164994514059,13,26.615384615384617,40.270575142009214,0,,40.99999999999999,0,,0,4.943000000000001,68544,8,32,1.0,621.3279824449888,False,0.18416854110725575,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77646,946,237,1.0,25547.134789686166,False,0.013456409451384543,0,0.29900000000000004,80349,930,203,1.0,23907.27124363536,False,0.03456254409730753,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,103216,339,205,1.0,22056.72497314112,False,-0.08347884086184866,0.6666666666666666,454405,0.0,0.125,7,0,0,10,6,32686.00694444444,17,27,31,147.0,72.0,9,14,31,436,1.3867803789908066,250.7414065710036
79,31,0,0,0,10.0,7,10.0,17.39012115534902,14,29.0,40.270575142009214,0,,40.99999999999999,0,,0,4.943000000000001,68880,5,28,1.0,536.9233923497726,False,0.18922129976567406,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77530,940,247,1.0,26293.545946104357,False,0.016339265997737953,0,0.29900000000000004,80059,930,213,1.0,24750.445179722552,False,0.03603742016679498,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,103216,329,215,1.0,22064.019221721028,False,-0.08344958194255499,0.6666666666666666,454335,0.0,0.125,6,0,0,25,8,43977.46388888889,9,34,28,213.0,45.0,16,15,28,476,1.5867217300110497,252.32812830101466
80,28,0,0,0,10.0,9,10.0,18.133773127130105,22,29.0,39.23843540308111,28,33.285714285714285,40.99999999999999,0,,0,4.943000000000001,69428,4,16,1.0,330.1403700340817,False,0.19686771549233043,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77399,941,253,1.0,26991.20466960895,False,0.01878077914798943,0,0.29900000000000004,80484,931,199,1.0,24690.99142657127,False,0.04046778952112931,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,102284,347,225,1.0,22840.737084869143,False,-0.08781092224280325,0.6666666666666666,454245,0.0,0.125,9,0,0,19,5,19018.82222222222,11,30,23,201.0,77.0,12,16,23,1660,1.4566515180049464,253.7847798190196
81,23,0,0,0,10.000000000000002,11,10.0,18.06019088378788,29,17.275862068965516,40.47254015433144,35,46.48571428571429,40.99999999999999,0,,13,5.073000000000002,69480,5,10,1.0,230.6019088378788,False,0.19690608045985863,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,77662,960,247,1.0,27334.500666556232,False,0.023652476863427294,0,0.29900000000000004,81347,921,190,1.0,24323.21843329161,False,0.04807954826489662,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,100657,372,235,1.0,24690.784937411292,False,-0.09344249924824996,0.6666666666666666,453796,0.0,0.125,10,0,0,10,7,26744.520833333325,15,25,24,144.0,90.0,8,15,24,1737,1.3760035880259238,255.16078340704553
82,24,0,0,0,10.0,9,10.0,18.118149149920143,20,19.0,40.61069935509893,4,47.0,40.99999999999999,0,,10,5.160000000000001,69540,4,10,1.0,221.18149149920143,False,0.19785695913303764,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77282,970,257,1.0,28011.55440968296,False,0.023187630491727965,0,0.29900000000000004,81535,911,196,1.0,24465.330949176638,False,0.05098314792351756,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,100469,366,245,1.0,24908.51596396621,False,-0.09407735273178419,0.6666666666666666,453476,0.0,0.125,6,0,0,21,8,38035.14444444444,8,29,28,186.0,96.0,12,12,28,278,1.6476458319812082,256.80842923902674
83,28,0,0,0,10.0,11,10.0,18.118149149920143,0,,40.897721315924855,8,47.0,40.99999999999999,0,,0,5.150000000000001,69430,5,20,1.0,412.36298299840286,False,0.19760914751658237,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77470,960,263,1.0,28149.523890011573,False,0.02606801180248358,0,0.29900000000000004,81723,901,202,1.0,24585.792089894872,False,0.0537654092171784,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,100093,364,255,1.0,25341.770558996643,False,-0.09535591432412094,0.6666666666666666,453366,0.0,0.125,7,0,0,19,4,18423.640277777777,11,30,23,234.0,86.0,13,15,23,486,1.5759129909565672,258.3843422299833
84,23,0,0,0,9.999999999999998,12,10.0,18.118149149920143,0,,41.105890283333984,6,46.666666666666664,40.99999999999999,0,,0,5.150000000000001,69310,7,30,1.0,613.5444744976043,False,0.19727534546226405,0,18.857000000000006,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,77750,950,267,1.0,28187.51439807431,False,0.029419262702307252,0,0.29900000000000004,81723,891,212,1.0,24857.71963264565,False,0.05528934213926216,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99813,360,265,1.0,25663.12050200023,False,-0.09631319493782496,0.6666666666666666,453246,0.0,0.125,10,0,0,13,3,12124.311666666665,3,16,29,72.0,79.0,4,19,29,400,1.2946608680067584,259.67900309799006
85,29,0,0,0,10.0,13,10.0,18.090430322903362,1,10.0,41.105890283333984,0,,40.99999999999999,0,,0,5.150000000000002,69190,10,39,1.0,805.5267825932311,False,0.19686243922705968,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77750,940,277,1.0,28391.336112012676,False,0.030561517793366206,0,0.29900000000000004,81713,882,222,1.0,25081.26718770091,False,0.05643006079254922,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99813,350,275,1.0,25662.061599166893,False,-0.09631744244217053,0.6666666666666666,453116,0.0,0.125,10,0,0,17,3,11886.638888888889,11,28,29,165.0,58.0,10,19,29,140,1.6790676999953575,261.3580707979854
86,29,0,0,0,10.0,10,10.0,18.789302614591154,20,28.0,41.603895132508804,19,45.526315789473685,40.99999999999999,3,41.0,0,5.150000000000001,69650,10,29,1.0,644.8897758231435,False,0.203392234855563,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78374,931,273,1.0,28850.704105359266,False,0.04012992807226751,0,0.29900000000000004,81394,891,227,1.0,26185.352824680216,False,0.059042092069403466,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99071,359,282,1.0,26497.79835257066,False,-0.0989177763635353,0.6666666666666666,453139,0.0,0.125,15,0,0,18,6,30903.461111111108,8,26,23,81.0,65.0,7,22,23,1648,1.611378556001,262.9694493539864
87,23,0,0,0,9.999999999999998,11,10.0,19.135554251154897,12,26.5,41.67407274850185,2,47.0,40.99999999999999,7,41.0,0,5.150000000000001,69858,11,27,1.0,626.6599647811822,False,0.20681267812731052,0,18.857000000000003,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,78421,921,282,1.0,29375.933980391183,False,0.04360020836588163,0,0.29900000000000004,81123,893,236,1.0,26923.13111492776,False,0.06013927030636838,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,99264,351,285,1.0,26312.599534724148,False,-0.09811231634687469,0.6666666666666666,453316,0.0,0.125,15,0,0,17,5,26743.187499999996,9,26,24,153.0,36.0,11,12,24,809,1.6691055949777365,264.63855494896416
88,24,0,0,0,9.999999999999998,9,10.0,19.55682514082609,12,28.0,41.67407274850185,0,,40.99999999999999,0,,0,5.150000000000001,70104,10,25,1.0,588.9206285206521,False,0.21071888546521395,0,18.857000000000003,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,78421,911,292,1.0,29985.096945855108,False,0.04701407181124591,0,0.29900000000000004,80787,895,246,1.0,27755.180397170807,False,0.061036216485114154,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99264,341,295,1.0,26305.85880723913,False,-0.09813935496494533,0.6666666666666666,453226,0.0,0.125,6,0,0,13,5,19018.82222222222,10,23,22,129.0,72.0,8,16,22,426,1.2694111570017412,265.9079661059659
89,22,0,0,0,10.0,10,10.0,19.672499257340494,65,20.076923076923077,41.67407274850185,0,,40.99999999999999,10,41.0,40,5.550000000000002,69984,10,10,1.0,296.72499257340496,False,0.20614251188880925,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77572,942,302,1.0,31117.064270462302,False,0.04384191859616403,0,0.29900000000000004,80331,909,256,1.0,28550.86444853898,False,0.06038436010568927,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99674,331,295,1.0,25889.11807975411,False,-0.09652178868931362,0.6666666666666666,452211,0.0,0.125,11,0,0,22,9,30905.91944444444,6,28,12,168.0,63.0,11,11,12,858,1.4763565820176154,267.3843226879835
90,12,0,0,0,10.0,7,10.0,19.473407535794735,5,9.0,41.82367135819803,4,47.0,40.99999999999999,0,,0,5.510000000000002,69959,7,15,1.0,362.101113036921,False,0.20627473182193887,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77760,932,308,1.0,31030.906601685685,False,0.04546624935095485,0,0.29900000000000004,80286,904,266,1.0,28729.056993639115,False,0.06087860766002267,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,99486,325,305,1.0,26097.693191414357,False,-0.0971933686666091,0.6666666666666666,452141,0.0,0.125,7,0,0,9,8,41600.73611111111,10,19,15,75.0,51.0,5,7,15,303,1.3412357320194133,268.7255584200029
91,15,0,0,0,10.0,10,10.0,19.473407535794735,0,,42.666380569897555,21,47.80952380952381,40.99999999999999,0,,0,5.510000000000002,69859,7,25,1.0,556.8351883948684,False,0.20622944990536649,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77760,922,318,1.0,31522.390769230165,False,0.04822061875402197,0,0.29900000000000004,81290,894,255,1.0,28289.153382324366,False,0.06966651376009808,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,98482,336,315,1.0,27250.903871485578,False,-0.10062212646816854,0.6666666666666666,452041,0.0,0.125,7,0,0,12,6,30903.461111111108,11,23,19,75.0,90.0,5,10,19,1104,1.4513440870214254,270.17690250702435
92,19,0,0,0,10.000000000000002,10,10.0,19.473407535794735,0,,41.88477178652496,44,39.5,40.99999999999999,9,41.0,0,5.510000000000002,69759,7,35,1.0,751.5692637528157,False,0.20618416798879383,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,77760,912,328,1.0,31497.95281862498,False,0.04808366389796437,0,0.29900000000000004,83028,884,221,1.0,26471.026826464564,False,0.0789575473075498,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97113,370,316,1.0,28453.36556101423,False,-0.10678152602882385,0.6666666666666666,452310,0.0,0.125,13,0,0,18,7,39223.00833333333,12,30,25,139.0,102.0,10,9,25,2207,3.3067599019850604,273.4836624090094
93,25,0,0,0,10.0,8,10.0,19.473407535794735,0,,42.12774112737282,8,47.0,40.99999999999999,12,41.0,0,5.510000000000002,69679,5,45,1.0,926.3033391107631,False,0.20631086694794806,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77948,902,334,1.0,31635.679133829377,False,0.0509626824657829,0,0.29900000000000004,83216,874,227,1.0,26582.75542219823,False,0.08169086978221127,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97229,368,314,1.0,28377.008734873198,False,-0.10615720523516564,0.6666666666666666,452722,0.0,0.125,13,0,0,18,7,34469.552777777775,9,27,28,154.0,115.0,12,13,28,948,1.7632915540016256,275.24695396301104
94,28,0,0,0,10.0,10,10.0,19.473407535794735,0,,41.325355456781914,5,17.0,40.99999999999999,11,41.0,0,5.510000000000002,69579,5,55,1.0,1121.0374144687105,False,0.2062655850313754,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78033,892,339,1.0,31379.57502177797,False,0.050480138881729066,0,0.29900000000000004,83216,864,237,1.0,26619.133354183963,False,0.0818947385320613,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97595,363,313,1.0,27834.10403081183,False,-0.10539870023741742,0.6666666666666666,453073,0.0,0.125,13,0,0,14,5,20207.18611111111,12,26,24,162.0,111.0,9,19,24,636,1.7776328639592975,277.02458682697034
95,24,0,0,0,10.0,8,10.0,20.13490821787726,18,29.0,41.63570729852198,13,45.0,41.0,11,41.0,0,5.510000000000002,70021,3,47,1.0,976.3406862402312,False,0.2126228862367165,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78357,891,336,1.0,31929.800874432025,False,0.05719522116607463,0,0.29900000000000004,82955,863,247,1.0,27660.445494763007,False,0.08480506111233593,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,97461,366,312,1.0,28030.668871259044,False,-0.10568524319591234,0.6666666666666666,453444,0.0,0.125,11,0,0,21,6,26150.005555555555,6,27,26,149.0,63.0,13,11,26,1638,1.6452317130169831,278.6698185399873
96,26,0,0,0,10.0,11,10.0,20.267714649274193,15,22.333333333333332,41.63570729852198,0,,41.0,10,41.0,0,5.510000000000002,70246,4,42,1.0,891.2440152695161,False,0.21576070594081712,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78312,886,346,1.0,32363.14990454554,False,0.059119413491215675,0,0.29900000000000004,82665,863,257,1.0,28191.414518043777,False,0.08453028232800064,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97871,356,312,1.0,27614.311798273826,False,-0.10406613799328593,0.6666666666666666,453744,0.0,0.125,12,0,0,10,4,13076.002777777776,15,25,22,168.0,43.0,11,15,22,855,1.4580598910106346,280.12787843099795
97,22,0,0,0,10.0,11,10.0,20.67737746423398,11,29.0,42.40076825359014,20,47.7,41.0,8,41.0,0,5.510000000000002,70455,5,41,1.0,897.7724760335932,False,0.21941124476347126,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,78275,887,350,1.0,33181.102699532086,False,0.06328866440742491,0,0.29900000000000004,83337,853,253,1.0,28365.19734514989,False,0.0930362217977666,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97245,366,314,1.0,28392.68118081399,False,-0.10596598002080229,0.6666666666666666,453962,0.0,0.125,16,0,0,10,4,18423.640277777777,15,25,18,164.0,36.0,10,12,18,1711,1.4976872869883664,281.6255657179863
98,18,0,0,0,10.0,14,10.0,21.463115819793316,22,29.0,42.40076825359014,0,,40.99999999999999,7,41.0,0,5.510000000000002,70953,9,29,1.0,712.4303587740062,False,0.22638212739289032,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,77956,888,360,1.0,34323.52341926891,False,0.06611553267391976,0,0.29900000000000004,83018,854,263,1.0,29480.9029607977,False,0.095713373613231,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97532,356,317,1.0,28091.673498278087,False,-0.10487094465191305,0.6666666666666666,454109,0.0,0.125,12,0,0,6,3,16045.912499999999,13,19,19,72.0,67.0,4,14,19,1065,1.3435991349979304,282.96916485298425
99,19,0,0,0,10.000000000000002,13,10.0,21.707338506260637,11,26.363636363636363,42.52619226471866,4,47.0,41.0,11,41.0,0,5.510000000000002,71113,12,28,1.0,727.8054781752978,False,0.22926603272946794,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,77994,884,366,1.0,34753.87360842143,False,0.06895321404869713,0,0.29900000000000004,82878,849,273,1.0,30039.180880083477,False,0.09727289523578761,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,97795,350,316,1.0,27840.16729265153,False,-0.10376988651162637,0.6666666666666666,454430,0.0,0.125,18,0,0,8,4,17829.458333333332,12,20,19,90.0,42.0,5,14,19,1059,1.2764024200150743,284.2455672729993
100,19,0,0,0,10.000000000000002,10,10.0,21.707338506260637,0,,43.77716903115623,50,47.08,41.00000000000001,6,41.0,0,5.510000000000002,71013,12,38,1.0,944.8788632379042,False,0.22941284751520238,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,79530,874,344,1.0,34031.56000118954,False,0.08212129703980951,0,0.29900000000000004,83696,839,265,1.0,29813.406800009074,False,0.10517606563629427,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95687,390,320,1.0,30193.095922150933,False,-0.1112430969829485,0.6666666666666666,454576,0.0,0.125,14,0,0,10,6,28526.73333333333,8,18,17,72.0,60.0,4,15,17,2700,1.2266057939850725,285.4721730669844
101,17,0,0,0,10.000000000000004,9,10.0,21.546655442564955,9,18.0,43.77716903115623,0,,41.00000000000001,11,41.0,0,5.510000000000002,71085,11,39,1.0,950.3195622600332,False,0.23069789462955348,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000003,True,-2.1702753987089967,0,0.2,79368,873,354,1.0,34307.34803838851,False,0.08185110816299501,0,0.29900000000000004,83696,829,275,1.0,29900.89884545431,False,0.10566638745925364,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96138,380,319,1.0,29714.324231839368,False,-0.10954543027741934,0.6666666666666666,454937,0.0,0.125,13,0,0,16,6,29715.09722222222,6,22,20,51.0,60.0,7,10,20,703,1.3596400029491633,286.83181306993356
102,20,0,0,0,10.000000000000004,14,10.0,22.168072883215363,23,27.217391304347824,43.77716903115623,0,,41.0,12,41.0,0,5.510000000000002,71571,15,26,1.0,726.3698949635996,False,0.2371304121948509,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000003,True,-2.1702753987089967,0,0.2,79050,875,364,1.0,35331.95330015431,False,0.08402892489354455,0,0.29900000000000004,83388,830,285,1.0,30875.993666948274,False,0.10767882215082149,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96630,370,317,1.0,29194.552541527803,False,-0.10768330308251982,0.6666666666666666,455289,0.0,0.125,18,0,0,18,3,13075.002777777776,7,25,25,135.0,60.0,10,10,25,1258,1.4496996240341105,288.28151269396767
