index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,12,0,0,0,10.0,0,,3.4316556095689226,0,,13.606381462320728,19,16.42105263157895,35.0,11,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,68943,0,45,0.0,612.2871658044328,False,0.06140342386006503,16,17.397000000000006,-41057,1174,0,0.0,4028.763685633915,False,-1.5984184994127042,0,0.758,96367,25,93,1.0,3595.1595365580183,False,0.10746488304560085,11,5.980000000000001,60968,1458,0,0.0,19838.10417206362,False,-0.20027242990070052,0.16666666666666666,227531,0.0,0.125,3,0,0,13,14,12309.297222222222,4,17,12,72.0,24.0,4,8,12,108,0.6825406200368889,101.95713791431626
66,12,0,0,0,10.0,0,,3.4316556095689226,0,,13.641690892809562,9,14.666666666666666,35.0,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,68979,0,44,0.0,600.2343992836207,False,0.061862838919758634,8,17.461000000000006,-44477,1174,0,0.0,4028.763685633915,False,-1.6508379160551025,0,0.758,96367,15,103,1.0,3809.6253633921433,False,0.10867465429095627,9,6.059000000000002,60727,1467,0,0.0,20012.360539751626,False,-0.20200836798840452,0.16666666666666666,223906,0.0,0.125,1,0,0,10,10,16644.813888888886,9,19,12,72.0,24.0,4,8,12,36,0.6916391819831915,102.64877709629945
67,12,0,0,0,10.0,0,,3.4316556095689226,0,,13.705307499428649,5,16.8,35.0,13,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69015,0,43,0.0,589.3282224754319,False,0.06233104105019253,4,17.493000000000006,-48103,1174,0,0.0,4028.763685633915,False,-1.706414759547891,0,0.758,96319,9,113,1.0,4078.3477674948576,False,0.10964895682202445,13,6.180000000000002,60482,1468,0,0.0,20119.391409161257,False,-0.2041686424194696,0.16666666666666666,220023,0.0,0.125,1,0,0,8,12,11945.670833333334,8,16,12,72.0,24.0,4,8,12,36,0.7028032899834216,103.35158038628288
68,12,0,0,0,10.0,0,,3.4316556095689226,0,,14.013159571492977,17,18.058823529411764,34.99999999999999,11,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69159,0,39,0.0,546.5132232882261,False,0.06421005489698689,13,17.619000000000003,-52213,1174,0,0.0,4028.763685633915,False,-1.7694100234076153,0,0.758,96247,1,123,1.0,4319.013159571492,False,0.11019423255887086,11,6.277000000000003,60099,1483,0,0.0,20781.515644524086,False,-0.20475459084305964,0.16666666666666666,215602,0.0,0.125,4,0,0,6,13,13031.55,11,17,12,72.0,24.0,4,8,12,144,0.6934631670010276,104.0450435532839
69,12,0,0,0,10.0,0,,3.4316556095689226,0,,14.28456726398789,8,21.625,34.99999999999999,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69267,0,36,0.0,514.244421503564,False,0.06561810785450979,5,17.656000000000006,-56470,1174,0,0.0,4028.763685633915,False,-1.8346584025440744,0,0.758,96175,0,126,0.3,4409.999999999999,False,0.10989519286093029,12,6.386000000000003,59820,1489,0,0.0,21269.720656077967,False,-0.20514829445234062,0.049999999999999996,211102,0.0,0.125,3,0,0,9,9,8688.033333333333,8,17,12,72.0,24.0,4,8,12,108,0.705844167037867,104.75088772032177
70,12,0,0,0,10.0,0,,3.4316556095689226,0,,14.377264406179478,14,15.714285714285714,35.0,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69339,0,34,0.0,488.82698981010225,False,0.06652688403208083,12,17.771000000000008,-61227,1174,0,0.0,4028.763685633915,False,-1.907570439084393,0,0.758,96087,0,131,0.5,4585.0,False,0.10988955200306863,9,6.464000000000003,59574,1498,0,0.0,21537.14208045686,False,-0.2064151102761941,0.08333333333333333,206083,0.0,0.125,2,0,0,10,11,14114.429166666665,9,19,12,72.0,24.0,4,8,12,72,0.7019478160073049,105.45283553632908
71,12,1,4,1,10.0,0,,3.4316556095689226,0,,14.813345889424873,4,36.0,35.0,6,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69483,0,30,0.0,444.4003766827462,False,0.06839354702177054,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,96015,0,133,0.2,4655.0,False,0.10947212852130551,6,6.5150000000000015,59442,1500,0,0.0,22220.01883413731,False,-0.2040522860471277,0.03333333333333333,267250,0.0,0.25,4,0,0,8,9,18090.319444444445,8,16,10,72.0,24.0,4,8,10,144,0.6854501829948276,106.1382857193239
72,10,1,0,0,10.0,0,,3.4316556095689226,0,,14.931375423346886,1,36.0,35.0,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69519,0,29,0.0,433.0098872770597,False,0.06885803754638092,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95979,0,134,0.1,4690.0,False,0.10926341678042396,10,6.609000000000001,59312,1500,0,0.0,22397.06313502033,False,-0.2045202273546615,0.016666666666666666,267120,0.0,0.25,1,0,0,2,10,17729.693055555552,9,11,10,36.0,24.0,2,8,10,36,0.6079299250268377,106.74621564435074
73,10,1,0,0,10.0,0,,3.4316556095689226,0,,15.06098647181478,1,36.0,35.00000000000001,14,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69555,0,28,0.0,421.70762121081384,False,0.06932320418443977,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95979,0,134,0.0,4690.000000000001,False,0.10926341678042396,14,6.7390000000000025,59040,1501,0,0.0,22606.540694193987,False,-0.20640722089489968,0.0,266884,0.0,0.25,1,0,0,4,12,18454.94583333333,7,11,10,36.0,24.0,2,8,10,36,0.6090046620229259,107.35522030637367
74,10,1,0,0,10.0,0,,3.4316556095689226,0,,15.20314112320978,1,36.0,35.00000000000001,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69591,0,27,0.0,410.4848103266641,False,0.0697889797397932,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95979,0,134,0.0,4690.000000000001,False,0.10926341678042396,9,6.815000000000001,58890,1502,0,0.0,22835.11796706109,False,-0.20681010634674868,0.0,266770,0.0,0.25,1,0,0,4,9,6662.925555555556,8,12,10,36.0,24.0,2,8,10,36,0.6054419889696874,107.96066229534335
75,10,0,0,0,10.0,0,,3.4316556095689226,0,,15.20314112320978,0,,35.00000000000001,15,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69591,0,27,0.0,410.4848103266641,False,0.0697889797397932,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95979,0,134,0.0,4690.000000000001,False,0.10926341678042396,15,6.956000000000001,58619,1502,0,0.0,22835.11796706109,False,-0.20986745130777035,0.0,266499,0.0,0.25,0,0,0,0,11,12306.297222222222,2,2,10,36.0,24.0,2,8,10,0,0.5934153099660762,108.55407760530943
76,10,0,0,0,10.0,0,,3.4316556095689226,0,,15.20314112320978,0,,35.00000000000001,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69591,0,27,0.0,410.4848103266641,False,0.0697889797397932,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95979,0,134,0.0,4690.000000000001,False,0.10926341678042396,12,7.061000000000002,58436,1502,0,0.0,22835.11796706109,False,-0.21193200528513922,0.0,266316,0.0,0.25,0,0,0,0,8,3045.6616666666664,2,2,10,36.0,24.0,2,8,10,0,0.5855993219884112,109.13967692729784
77,10,0,0,0,10.0,0,,3.4316556095689226,0,,15.663358316219911,3,36.0,35.00000000000001,13,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69699,0,24,0.0,375.92059958927786,False,0.07117944146950071,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95943,0,135,0.1,4725.000000000001,False,0.10905470503954241,13,7.179000000000002,58162,1504,0,0.0,23557.690907594748,False,-0.2109472641410962,0.016666666666666666,266114,0.0,0.25,3,0,0,0,8,5794.022222222222,2,2,10,36.0,24.0,2,8,10,108,0.5866449450259097,109.72632187232375
78,10,0,0,0,10.0,0,,3.4316556095689226,0,,15.99133980628791,2,36.0,35.0,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69771,0,22,0.0,351.809475738334,False,0.07209822874284079,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95871,0,137,0.2,4795.0,False,0.10863728155777931,10,7.266000000000003,58031,1504,0,0.0,24050.975068657015,False,-0.20964262306288983,0.03333333333333333,265983,0.0,0.25,2,0,0,0,10,13390.176388888889,2,2,10,36.0,24.0,2,8,10,72,0.5922999829635955,110.31862185528735
79,10,0,0,0,10.0,0,,3.4316556095689226,0,,16.34357450245525,2,36.0,35.0,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69843,0,20,0.0,326.87149004910503,False,0.07301067923033212,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95799,0,139,0.2,4865.0,False,0.1082198580760162,9,7.346000000000002,57912,1504,0,0.0,24580.736051692696,False,-0.20799684082800637,0.03333333333333333,265864,0.0,0.25,2,0,0,0,10,10858.791666666666,2,2,10,36.0,24.0,2,8,10,72,0.5947495439904742,110.91337139927782
80,10,0,0,0,10.0,0,,3.4316556095689226,0,,16.72068039437382,2,36.0,35.00000000000001,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,69915,0,18,0.0,300.97224709872876,False,0.0739157629714967,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95763,0,140,0.1,4900.000000000001,False,0.10801114633513464,9,7.427000000000002,57768,1505,0,0.0,25164.623993532598,False,-0.20632777900510732,0.016666666666666666,265756,0.0,0.25,2,0,0,0,7,10132.538888888888,2,2,10,36.0,24.0,2,8,10,72,0.5952709539560601,111.50864235323388
81,10,0,0,0,10.0,0,,3.4316556095689226,0,,17.509007539081146,4,36.0,35.00000000000001,8,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70059,0,14,0.0,245.12610554713604,False,0.07569491060762937,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95691,0,142,0.2,4970.000000000001,False,0.10759372285337154,8,7.498000000000002,57600,1507,0,0.0,26386.074361395287,False,-0.20133307933643602,0.03333333333333333,265660,0.0,0.25,4,0,0,0,8,9410.28611111111,2,2,10,36.0,24.0,2,8,10,144,0.597891437006183,112.10653379024006
82,10,0,0,0,10.0,0,,3.4316556095689226,0,,17.716674528880986,1,36.0,35.00000000000001,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70095,0,13,0.0,230.31676887545282,False,0.07613320025807721,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95655,0,143,0.1,5005.000000000001,False,0.10738501111248999,9,7.580000000000002,57491,1507,0,0.0,26699.028515023645,False,-0.20079745645244393,0.016666666666666666,265551,0.0,0.25,1,0,0,0,8,9554.936666666666,2,2,10,36.0,24.0,2,8,10,36,0.5856395249720663,112.69217331521213
83,10,0,0,0,10.0,0,,3.4316556095689226,0,,18.16186331845854,2,36.0,35.00000000000001,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70167,0,11,0.0,199.78049650304393,False,0.07700274739437987,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95619,0,144,0.1,5040.000000000001,False,0.10717629937160844,10,7.671000000000002,57319,1508,0,0.0,27388.089884235476,False,-0.19885101431516902,0.016666666666666666,265415,0.0,0.25,2,0,0,0,8,6300.299166666667,2,2,10,36.0,24.0,2,8,10,72,0.586412183009088,113.27858549822122
84,10,0,0,0,10.0,0,,3.4316556095689226,0,,18.399947470733505,1,36.0,35.00000000000001,11,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70203,0,10,0.0,183.99947470733505,False,0.07743359038293243,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95619,0,144,0.0,5040.000000000001,False,0.10717629937160844,11,7.771000000000002,57132,1509,0,0.0,27765.52073333686,False,-0.19883166138304326,0.0,265264,0.0,0.25,1,0,0,0,9,13895.453333333333,2,2,10,36.0,24.0,2,8,10,36,0.5833717529894784,113.8619572512107
85,10,0,0,0,10.0,0,,3.4316556095689226,0,,18.90692497138145,2,36.0,35.00000000000001,13,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70275,0,8,0.0,151.2553997710516,False,0.07828621767677041,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95583,0,145,0.1,5075.000000000001,False,0.10696758763072688,13,7.890000000000003,56890,1510,0,0.0,28549.45670678599,False,-0.19713976518921691,0.016666666666666666,265058,0.0,0.25,2,0,0,0,11,15560.93472222222,2,2,10,36.0,24.0,2,8,10,72,0.5858497020089999,114.4478069532197
86,10,0,0,0,10.0,0,,3.4316556095689226,0,,19.176157427258126,1,36.0,35.0,19,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70311,0,7,0.0,134.2331019908069,False,0.07870754795143388,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95688,0,142,0.0,4970.0,False,0.10755987770620155,16,8.037000000000003,56556,1511,0,0.0,28975.173872587027,False,-0.19850644821925428,0.0,264865,0.0,0.25,2,0,0,0,13,16647.813888888886,2,2,10,36.0,24.0,2,8,10,141,0.5854774090112187,115.03328436223092
87,10,0,0,0,10.0,0,,3.4316556095689226,0,,20.015400414158943,3,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70419,0,4,0.0,80.06160165663577,False,0.0799477461310534,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,95967,0,134,0.1,4690.0,False,0.10912803619174404,11,8.131000000000002,56322,1513,0,0.0,30283.300826622482,False,-0.19376741148578788,0.016666666666666666,265018,0.0,0.25,6,0,0,0,10,9050.659722222223,2,2,10,36.0,24.0,2,8,10,423,0.5827118720044382,115.61599623423535
88,10,0,0,0,10.0,0,,3.4316556095689226,0,,20.585003314651996,2,36.0,35.0,16,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.2,70491,0,2,0.0,41.17000662930399,False,0.08075326093703013,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,96177,0,128,0.0,4480.0,False,0.1103126163426934,10,8.22,56123,1515,0,0.0,31186.280021697774,False,-0.1909188956232709,0.0,265101,0.0,0.25,5,0,0,0,8,9554.936666666666,2,2,10,36.0,24.0,2,8,10,282,0.5730384989874437,116.1890347332228
89,10,0,0,0,10.0,0,,3.4316556095689226,0,,21.449187706863498,3,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.21000000000000002,70570,0,0,0.0,0.0,False,0.08164860598071824,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,96315,0,124,0.2,4340.0,False,0.11107977301187964,14,8.350000000000001,55844,1516,0,0.0,32516.968563605064,False,-0.1865602693870358,0.03333333333333333,265039,0.0,0.25,5,0,0,0,14,13394.176388888887,2,2,10,36.0,24.0,2,8,10,282,0.5829840989899822,116.77201883221278
90,10,0,0,0,10.0,0,,3.4316556095689226,0,,22.56501361390233,4,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,4,0.24900000000000003,70592,0,0,0.0,0.0,False,0.08198580690648805,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,96558,0,117,0.2,4095.0,False,0.11243921975654057,11,8.446000000000002,55615,1518,0,0.0,34253.690665903734,False,-0.17934717976340137,0.03333333333333333,265075,0.0,0.25,4,0,0,0,15,18240.97,2,2,10,36.0,24.0,2,8,10,315,1.3380096810287796,118.11002851324156
91,10,0,0,0,10.0,0,,3.4316556095689226,0,,23.11399181529973,2,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.265,70605,0,0,0.0,0.0,False,0.0821850619989884,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,96836,0,109,0.2,3815.0,False,0.11399609652635972,10,8.535000000000002,55478,1518,0,0.0,35087.03957562499,False,-0.1761919720685873,0.03333333333333333,265229,0.0,0.25,4,0,0,0,12,15923.56111111111,2,2,10,36.0,24.0,2,8,10,350,0.5781205699895509,118.68814908323111
92,10,0,0,0,10.0,0,,3.4316556095689226,0,,23.673633969713563,2,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.28300000000000003,70618,0,0,0.0,0.0,False,0.08238431709148875,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,97079,0,102,0.2,3570.0,False,0.11535554327102066,11,8.635000000000002,55328,1518,0,0.0,35936.57636602519,False,-0.17309211314418485,0.03333333333333333,265335,0.0,0.25,4,0,0,0,10,12305.297222222222,2,2,10,36.0,24.0,2,8,10,315,0.5766693640034646,119.26481844723457
93,10,0,0,0,10.0,0,,3.4316556095689226,0,,23.964036485508174,1,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.29100000000000004,70625,0,0,0.0,0.0,False,0.08249160829514278,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,97288,0,96,0.1,3360.0,False,0.11652884170624668,13,8.754000000000001,55130,1518,0,0.0,36377.40738500141,False,-0.17283922773834642,0.016666666666666666,265353,0.0,0.25,3,0,0,0,10,7604.154166666666,2,2,10,36.0,24.0,2,8,10,245,0.566647666040808,119.83146611327538
94,10,0,0,0,10.0,0,,3.4316556095689226,0,,24.56282251795196,2,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.31000000000000005,70638,0,0,0.0,0.0,False,0.08269086338764312,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,97778,0,82,0.0,2870.0,False,0.11929286205846185,6,8.801000000000002,55000,1520,0,0.0,37335.49022728698,False,-0.1689014416493474,0.0,265726,0.0,0.25,6,0,0,0,9,7603.154166666666,2,2,10,36.0,24.0,2,8,10,490,0.5725071209599264,120.40397323423531
95,10,0,0,0,10.0,0,,3.4316556095689226,0,,24.870429851228316,1,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.31800000000000006,70645,0,0,0.0,0.0,False,0.08279815459129715,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,98092,0,73,0.1,2554.9999999999995,False,0.12105845056916256,10,8.895000000000001,54880,1520,0,0.0,37803.05337386704,False,-0.16761779028493645,0.016666666666666666,265927,0.0,0.25,5,0,0,0,9,11942.670833333332,2,2,10,36.0,24.0,2,8,10,350,0.5751928800018504,120.97916611423716
96,10,0,0,0,10.0,0,,3.4316556095689226,0,,25.49810233796997,2,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.337,70658,0,0,0.0,0.0,False,0.0829974096837975,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,98406,0,64,0.1,2239.9999999999995,False,0.12282403907986326,10,8.985000000000001,54714,1521,0,0.0,38782.61365605233,False,-0.16396499477627044,0.016666666666666666,266088,0.0,0.25,5,0,0,0,10,9050.659722222223,2,2,10,36.0,24.0,2,8,10,350,0.5654277169960551,121.54459383123321
97,10,0,0,0,10.0,0,,3.4316556095689226,0,,26.117378488194017,2,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.3550000000000001,70671,0,0,0.0,0.0,False,0.08319666477629784,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,98651,0,57,0.0,1994.9999999999995,False,0.12420604925597085,13,9.105,54432,1523,0,0.0,39776.76743751949,False,-0.16153855843635698,0.0,266064,0.0,0.25,4,0,0,0,10,733.2527777777777,2,2,10,36.0,24.0,2,8,10,245,0.5650120850186795,122.1096059162519
98,10,0,0,0,10.0,0,,3.4316556095689226,0,,27.001728924880585,3,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.38300000000000006,70689,0,0,0.0,0.0,False,0.08347255644283678,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,99104,0,44,0.2,1540.0,False,0.12675007615158113,5,9.142,54350,1524,0,0.0,41150.63488151801,False,-0.1547138681533071,0.03333333333333333,266453,0.0,0.25,7,0,0,0,10,8689.033333333333,2,2,10,36.0,24.0,2,8,10,525,0.5630789709975943,122.67268488724949
99,10,0,0,0,10.0,0,,3.4316556095689226,0,,27.561105192158788,2,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.4,70702,0,0,0.0,0.0,False,0.08367181153533712,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,99382,0,36,0.2,1260.0,False,0.1283069529214003,10,9.237,54213,1524,0,0.0,42003.12431284999,False,-0.15145069149668877,0.03333333333333333,266607,0.0,0.25,5,0,0,0,9,3046.6616666666664,2,2,10,36.0,24.0,2,8,10,350,0.5584606530028395,123.23114554025233
100,10,0,0,0,10.0,0,,3.4316556095689226,0,,27.842821774119894,1,36.0,35.00000000000001,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.40800000000000003,70709,0,0,0.0,0.0,False,0.08377910273899115,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,99662,0,28,0.0,980.0000000000002,False,0.1298863931226661,12,9.347,53999,1525,0,0.0,42460.30320553284,False,-0.1512860975105042,0.0,266680,0.0,0.25,3,0,0,0,16,26053.1,2,2,10,36.0,24.0,2,8,10,280,0.5616209290456027,123.79276646929793
