index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,21,0,0,0,10.0,20,10.0,27.845451147669248,17,35.76470588235294,32.52774214714113,0,,47.0,8,47.0,5,1.8340000000000005,47297,0,10,1.0,278.45451147669246,False,0.5777365547707826,2,4.378000000000002,13667,685,0,0.0,6850.0,False,-0.43151732854387015,0,3.4130000000000007,16846,543,0,0.0,15120.079973184402,False,-0.5113123225623283,0,0.2,55648,106,191,1.0,9164.416571756896,False,0.2060031293476122,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,63199,139,192,1.0,13545.356158452618,False,0.1082339966300218,0.5,260163,0.0,0.0,10,0,0,6,5,4.230769230769231,1,7,15,82.0,42.0,7,14,15,576,0.9033663570298813,90.91551100322977
66,15,0,0,0,10.0,20,10.0,26.981572497979872,20,19.45,31.472783226843244,11,18.0,47.00000000000001,10,47.0,0,1.8290000000000004,47358,0,16,1.0,431.70515996767796,False,0.5823139952099993,16,4.536000000000001,13347,695,0,0.0,6950.0,False,-0.4404975720082485,0,3.4130000000000007,16685,547,0,0.0,14758.92015639499,False,-0.5181518545873715,0,0.2,55618,112,190,1.0,9001.764932873963,False,0.20377402720029197,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,63471,140,192,1.0,13430.189651758057,False,0.11162999819251529,0.5,259985,0.0,0.0,13,0,0,6,2,2.0,1,7,14,54.0,39.0,7,8,14,1029,0.9598406570148654,91.87535166024463
67,14,0,0,0,10.000000000000002,20,10.0,27.205535804738556,4,37.0,31.472783226843244,0,,47.0,10,47.0,0,1.8290000000000004,47426,0,20,0.8,544.1107160947711,False,0.5864449996024541,0,4.520000000000001,13227,707,0,0.0,7070.000000000001,False,-0.44249318166699925,0,3.4130000000000007,16601,549,0,0.0,14935.839156801467,False,-0.5180625610027486,0,0.2,55554,104,200,1.0,9123.932369061458,False,0.20371563382585253,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,63941,130,192,1.0,13115.461819489621,False,0.1165816292841841,0.4666666666666666,260255,0.0,0.0,13,0,0,5,0,0.0,2,7,15,91.0,37.0,7,7,15,818,0.8657637709984556,92.74111543124309
68,15,0,0,0,10.0,20,10.0,26.179229869781267,35,21.457142857142856,32.94912044756436,25,41.0,47.00000000000001,12,47.0,15,1.9790000000000005,47672,3,10,1.0,291.79229869781267,False,0.5904309236130149,0,4.5200000000000005,13157,714,0,0.0,7140.0,False,-0.4436572873012705,5,3.463000000000001,16374,550,0,0.0,14398.576428379696,False,-0.5279867002885378,0,0.2,55860,128,190,1.0,9611.274308369231,False,0.21472182039535093,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,63480,145,190,1.0,13707.622464896835,False,0.11396957826425307,0.5,260049,0.0,0.0,16,0,0,5,2,1.8823529411764706,3,8,20,117.0,63.0,8,7,20,2178,0.9140005210065283,93.65511595224962
69,20,0,0,0,10.0,20,10.0,25.055189554890386,42,20.333333333333332,33.625748068912365,6,50.0,47.00000000000001,6,47.0,8,2.044000000000001,47956,4,10,1.0,290.5518955489039,False,0.599856181326896,24,4.760000000000001,12575,723,0,0.0,7230.0,False,-0.46151799374708974,0,3.4580000000000015,15780,568,0,0.0,14231.347667177739,False,-0.5415547268113238,0,0.2,55900,142,194,1.0,10081.232042163434,False,0.2202277846518305,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,63462,141,194,1.0,13859.230477716646,False,0.11488509675406773,0.5,259179,0.0,0.0,13,0,0,10,4,3.4444444444444446,4,14,22,165.0,48.0,14,6,22,782,2.2738027639570646,95.92891871620668
70,22,0,0,0,10.0,20,10.0,25.055189554890386,0,,33.22560371736231,2,6.0,47.00000000000001,6,47.0,0,2.0360000000000005,47826,7,20,1.0,571.1037910978077,False,0.6001979610040877,0,4.736000000000001,12505,730,0,0.0,7300.0,False,-0.462682099381361,2,3.478000000000001,15714,568,0,0.0,14231.347667177739,False,-0.5428762597895785,0,0.2,55900,132,204,1.0,10085.308179587442,False,0.2202685933641769,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,63732,133,198,1.0,13725.00529440919,False,0.11809849293934875,0.5,259183,0.0,0.0,11,0,0,6,1,1.0,6,12,22,138.0,60.0,12,10,22,482,0.9167217789799906,96.84564049518667
71,22,0,0,0,10.0,20,10.0,22.770129883454352,73,16.616438356164384,33.74869603688507,4,50.0,47.00000000000001,9,47.0,21,2.246000000000001,48241,10,10,1.0,327.70129883454354,False,0.6099531247727422,32,5.056000000000001,11547,737,0,0.0,7370.0,False,-0.49338122796514333,0,3.476000000000001,15274,579,0,0.0,13183.90520252007,False,-0.5621730687345313,0,0.2,55327,184,210,1.0,11276.930066301466,False,0.22072534205980396,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,63955,127,199,1.0,13639.084396684406,False,0.12095001739589785,0.5,257850,0.0,0.0,15,0,0,7,4,3.7,4,11,20,155.0,63.0,11,11,20,1263,0.8956799410516396,97.74132043623831
72,20,0,0,0,10.0,20,10.0,23.124603931866233,16,28.5,33.95090393934996,7,37.285714285714285,47.00000000000001,8,47.0,1,2.2350000000000008,48546,11,10,1.0,341.2460393186623,False,0.6203227239958535,5,5.074000000000002,11342,746,0,0.0,7460.0,False,-0.498702853721812,2,3.496000000000001,14768,590,0,0.0,13643.516319801078,False,-0.5677033727143379,0,0.2,55560,179,215,1.0,11438.748450764298,False,0.22701081705542725,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,64070,124,201,1.0,13656.912088479397,False,0.12291260483765253,0.5,257792,0.0,0.0,14,0,0,6,4,3.090909090909091,2,8,23,74.0,36.0,8,12,23,825,0.7277798900031485,98.46910032624146
73,23,0,0,0,10.0,20,10.0,23.37996743730868,12,28.333333333333332,30.55509743405006,13,1.7692307692307692,47.0,11,47.0,0,2.2340000000000004,48782,11,12,1.0,390.55960924770415,False,0.6289922106240887,4,5.109000000000002,11146,756,0,0.0,7560.0,False,-0.5035588372247721,13,3.624000000000001,13898,598,0,0.0,13981.22052751059,False,-0.5817426161596393,0,0.2,55556,173,225,1.0,10919.631289315665,False,0.22173352378074238,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,64564,127,200,1.0,13280.497374124358,False,0.12775584730371853,0.5,257452,0.0,0.0,13,0,0,5,3,3.0,4,9,21,70.0,42.0,9,14,21,1053,0.6648246089462191,99.13392493518768
74,21,0,0,0,10.0,20,10.0,24.402090363773198,17,37.64705882352941,31.232150874228388,4,50.0,47.0,12,47.0,3,2.2640000000000007,49267,8,10,1.0,324.020903637732,False,0.6440168446690238,2,5.125000000000001,10975,769,0,0.0,7690.0,False,-0.5070844142885652,0,3.6110000000000015,13268,613,0,0.0,14958.48139299297,False,-0.5845732910877321,0,0.2,55746,165,231,1.0,11240.971761969335,False,0.22875507350495916,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,64928,121,198,1.0,13085.090255781635,False,0.1319735361888374,0.5,257690,0.0,0.0,15,0,0,2,3,2.2,3,5,17,64.0,48.0,5,16,17,964,0.5739238189999014,99.70784875418758
75,17,0,0,0,10.0,20,10.0,25.880569970071154,23,39.608695652173914,30.460675797794277,6,17.166666666666668,47.00000000000001,12,47.0,13,2.3910000000000005,49743,9,10,1.0,348.80569970071156,False,0.6602608544485583,0,5.123000000000001,10885,778,0,0.0,7780.0,False,-0.5085811215326282,4,3.651000000000001,12205,636,0,0.0,16460.042500965254,False,-0.5908249319113646,0,0.2,55845,155,239,1.0,11291.58986103386,False,0.23124414181484385,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,65389,117,196,1.0,12775.899068341932,False,0.13682646796178166,0.5,257573,0.0,0.0,17,0,0,4,2,1.8666666666666667,1,5,14,52.0,35.0,5,12,14,1159,0.3808005679748021,100.08864932216238
76,14,0,0,0,10.0,20,10.0,25.424396259537648,5,6.0,31.194257997541794,4,49.25,47.00000000000001,12,47.0,0,2.3780000000000006,49663,7,20,1.0,578.487925190753,False,0.6614196754671515,5,5.173000000000001,10670,790,0,0.0,7900.0,False,-0.513736446484401,0,3.6470000000000007,12205,636,0,0.0,16169.916021065945,False,-0.5937295660860002,0,0.2,56012,150,245,1.0,11456.252648328387,False,0.2362365608939208,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,65756,111,194,1.0,12580.56263772714,False,0.1410922316016276,0.5,257812,0.0,0.0,15,0,0,2,1,1.0,1,3,13,35.0,33.0,3,11,13,961,0.2793937789974734,100.36804310115986
77,13,0,0,0,10.0,20,10.0,25.65101269631956,7,32.0,31.194257997541794,0,,47.00000000000001,13,47.0,0,2.3780000000000006,49787,7,23,1.0,659.9732920153499,False,0.6668990436375865,0,5.168000000000001,10570,800,0,0.0,8000.0,False,-0.5153994545333599,0,3.647000000000001,12205,636,0,0.0,16314.044074859241,False,-0.5922866117210039,0,0.2,55788,147,255,1.0,11725.234655732133,False,0.23444430194758048,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,66367,101,191,1.0,12127.620057751723,False,0.1471825212847391,0.5,258223,0.0,0.0,14,0,0,1,0,0.0,1,2,8,6.0,31.0,2,11,8,1035,0.1902381430263631,100.55828124418622
78,8,0,0,0,10.0,0,,26.1593630432456,13,33.30769230769231,32.83694412484787,9,49.666666666666664,47.00000000000001,0,,0,2.3780000000000006,50220,0,17,0.7,444.70917173517523,False,0.677720833694791,0,5.168000000000001,10570,800,0,0.0,8000.0,False,-0.5153994545333599,0,3.6470000000000007,11772,649,0,0.0,16977.426615066397,False,-0.5943151394110529,0,0.2,56235,137,256,1.0,11990.090432885701,False,0.24604631805780405,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,65920,100,201,1.0,12730.694412484789,False,0.1448786342019449,0.45,258223,0.0,0.0,7,0,0,1,0,0.0,0,1,4,3.0,21.0,1,7,4,880,0.16115869797067717,100.7194399421569
79,4,0,0,0,10.0,0,,26.248745428172132,1,42.0,32.83694412484787,0,,47.00000000000001,0,,0,2.3780000000000006,50262,0,16,0.0,419.9799268507541,False,0.6787065111230418,0,5.168000000000001,10570,800,0,0.0,8000.0,False,-0.5153994545333599,0,3.6470000000000007,11730,650,0,0.0,17061.684528311886,False,-0.5943125572833298,0,0.2,56235,127,266,1.0,12068.217806587392,False,0.2468284991248587,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.3620000000000001,65920,90,211,1.0,12872.32497123631,False,0.14600022942789062,0.3333333333333333,258223,0.0,0.0,1,0,0,0,0,0.0,0,0,3,0.0,12.0,0,4,3,42,0.10968308598967269,100.82912302814657
80,3,0,0,0,10.0,0,,27.030707245379098,9,40.888888888888886,32.83694412484787,0,,47.00000000000001,8,47.0,0,2.3780000000000006,50630,0,7,0.0,189.2149507176537,False,0.687108610236108,0,5.168000000000002,10570,800,0,0.0,8000.0,False,-0.5153994545333599,0,3.647000000000001,11362,659,0,0.0,17813.236074704826,False,-0.5941568612119577,0,0.2,56235,117,276,1.0,12225.589326167366,False,0.24840404195033602,0,0.2,63506,0,0,0.0,0.0,False,0.005828502644999842,0,0.36200000000000004,66296,80,213,1.0,12637.95552998783,False,0.15009942926595585,0.3333333333333333,258599,0.0,0.0,5,0,0,0,0,0.0,0,0,0,0.0,9.0,0,3,0,744,0.10213772696442902,100.931260755111
