index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,14,0,0,0,10.0,20,10.0,4.3278430328036235,6,3.6666666666666665,41.39613142662228,4,44.0,41.99999999999999,11,42.0,1,1.0650000000000002,23293,681,0,0.0,6810.0,False,-0.15123191861389287,5,2.7700000000000005,17613,699,0,0.0,6990.0,False,-0.3289461134954697,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,52970,0,58,0.6,2400.9756227440926,False,0.2204133600237017,0,3.2690000000000006,53656,0,21,0.0,881.9999999999999,False,-0.09217989595569727,11,5.998000000000002,42485,241,0,0.0,9976.46767381597,False,-0.20333556239456305,0.09999999999999999,234937,0.0,0.0,8,0,0,8,7,7.0,15,23,11,153.0,30.0,9,5,11,376,0.6399556444957852,50.24401097279042
69,11,0,0,0,10.0,20,10.0,4.459543665662222,1,11.0,41.66626902046968,6,43.666666666666664,41.99999999999999,10,42.0,1,1.0740000000000003,23169,692,0,0.0,6920.0,False,-0.15342552853282468,0,2.7650000000000006,17523,708,0,0.0,7080.0,False,-0.33037672865999046,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53221,0,53,0.1,2208.312258084893,False,0.22389790094042047,0,3.269,53656,0,21,0.0,881.9999999999999,False,-0.09217989595569727,10,6.087000000000001,42083,247,0,0.0,10291.56844805601,False,-0.20743775425359948,0.016666666666666666,234572,0.0,0.0,11,0,0,5,4,4.0,6,11,11,66.0,46.0,4,7,11,462,0.5858474969863892,50.82985846977681
70,11,0,0,0,10.0,20,10.0,4.09072325343618,9,2.2222222222222223,41.860915019637005,6,43.333333333333336,41.99999999999999,11,42.0,1,1.0830000000000004,23025,705,0,0.0,7050.0,False,-0.15593705293276108,8,2.8450000000000006,17242,715,0,0.0,7150.0,False,-0.3381974248927039,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53461,0,56,0.9,2344.2112410996724,False,0.2308357316455232,0,3.269,53527,0,24,0.3,1007.9999999999998,False,-0.0932874643396543,11,6.187000000000002,41770,250,0,0.0,10465.22875490925,False,-0.2112331871546464,0.19999999999999998,233945,0.0,0.0,12,0,0,7,8,8.0,6,13,12,97.0,36.0,6,5,12,460,0.6141743417829275,51.44403281155974
71,12,0,0,0,10.0,20,10.0,4.117124597276919,6,4.333333333333333,42.10655713175044,6,44.0,41.99999999999999,10,42.0,2,1.1020000000000003,22886,716,0,0.0,7160.0,False,-0.15860753457319982,4,2.8770000000000007,17056,724,0,0.0,7240.0,False,-0.34268001907486884,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53699,0,56,0.6,2357.967199378025,False,0.23635261675015232,0,3.2690000000000006,53527,0,24,0.0,1007.9999999999998,False,-0.0932874643396543,10,6.276000000000001,41363,256,0,0.0,10779.278625728113,False,-0.21542810349279987,0.09999999999999999,233451,0.0,0.0,10,0,0,8,6,6.0,8,16,11,170.0,6.0,10,2,11,464,0.63674805033952,52.08078086189926
72,11,0,0,0,10.0,20,10.0,3.771129912408779,8,1.625,42.10655713175044,0,,41.99999999999999,15,42.0,0,1.1,22766,728,0,0.0,7280.0,False,-0.16051502145922747,8,2.9530000000000007,16774,732,0,0.0,7320.0,False,-0.3503735495151804,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53686,0,64,0.8,2694.8196564320283,False,0.23985423273066467,0,3.269000000000001,53695,0,20,0.0,839.9999999999999,False,-0.09187783185098171,11,6.376,41202,256,0,0.0,10779.278625728113,False,-0.218129899096089,0.13333333333333333,233043,0.0,0.0,9,0,0,3,5,5.0,4,7,13,116.0,27.0,7,4,13,368,0.5770274288952351,52.65780829079449
73,13,0,0,0,10.0,20,10.0,3.5274499864993856,5,1.0,42.10655713175044,0,,41.99999999999999,9,42.0,0,1.1,22646,740,0,0.0,7400.0,False,-0.16242250834525512,5,2.9950000000000006,16574,740,0,0.0,7400.0,False,-0.35546018121125417,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53681,0,69,0.5,2905.3524420907806,False,0.24211314621500415,0,3.2690000000000006,53695,0,20,0.0,839.9999999999999,False,-0.09187783185098171,9,6.455000000000001,41075,256,0,0.0,10779.278625728113,False,-0.22026112916824878,0.08333333333333333,232591,0.0,0.0,7,0,0,3,4,4.0,4,7,12,121.0,48.0,7,6,12,200,0.5949896154925227,53.252797906287014
74,12,0,0,0,10.0,20,10.0,3.622916695351014,5,4.6,42.176598209951905,4,43.0,41.99999999999999,8,42.0,1,1.11,22482,755,0,0.0,7550.0,False,-0.16525194722619616,4,3.0300000000000007,16432,745,0,0.0,7450.0,False,-0.35917978063900813,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53830,0,70,0.5,2952.3618746966335,False,0.24599952547701623,0,3.269000000000001,53695,0,20,0.0,839.9999999999999,False,-0.09187783185098171,8,6.526000000000001,40795,260,0,0.0,10965.915534587495,False,-0.22339389549767166,0.08333333333333333,232154,0.0,0.0,9,0,0,3,6,6.0,2,5,10,84.0,51.0,5,7,10,372,1.0865711541846395,54.339369060471654
75,10,0,0,0,10.0,20,10.0,4.152603368334705,8,7.5,42.24257387932338,4,43.0,41.99999999999999,20,42.0,1,1.119,22378,764,0,0.0,7640.0,False,-0.16712764266412336,7,3.0960000000000005,16184,756,0,0.0,7560.0,False,-0.3653155301223971,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,53942,0,74,0.8,3125.9504670699303,False,0.25047818580969566,0,3.2690000000000006,53901,0,15,0.4,629.9999999999999,False,-0.09018291659674442,11,6.628000000000001,40618,260,0,0.0,10983.06920862408,False,-0.226220261716529,0.20000000000000004,231943,0.0,0.0,11,0,0,2,7,7.0,2,4,14,66.0,48.0,4,6,14,750,0.48960441537201405,54.82897347584367
76,14,0,0,0,10.0,20,10.0,4.198388027090115,8,4.5,42.35705487373089,8,43.0,41.99999999999999,20,42.0,1,1.1280000000000003,22274,773,0,0.0,7730.0,False,-0.16900333810205054,7,3.1590000000000007,15912,767,0,0.0,7670.0,False,-0.3722142743601971,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,54250,0,74,0.8,3134.4220606560857,False,0.257512583196162,0,3.2690000000000006,54191,0,8,0.4,335.99999999999994,False,-0.08778318509817083,9,6.707000000000001,40318,264,0,0.0,11182.262486664955,False,-0.22958329848410006,0.20000000000000004,231865,0.0,0.0,13,0,0,3,6,6.0,3,6,16,100.0,84.0,6,8,16,1006,0.6760483114048839,55.50502178724855
77,16,0,0,0,10.0,20,10.0,4.320651294819067,1,11.0,42.48432506006446,4,44.0,41.99999999999999,20,42.0,1,1.1370000000000002,22160,783,0,0.0,7830.0,False,-0.17103799078048004,0,3.152,15812,777,0,0.0,7770.0,False,-0.37380384676522016,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,54415,0,71,0.1,3016.3870792645766,False,0.25990027574813096,2,3.289,54335,0,4,0.4,167.99999999999997,False,-0.08677630474911897,10,6.798000000000002,40169,264,0,0.0,11215.861815857017,False,-0.23180179714837207,0.08333333333333333,231811,0.0,0.0,11,0,0,6,5,5.0,3,9,15,154.0,66.0,9,7,15,712,0.6953420219942927,56.200363809242845
78,15,0,0,0,10.0,20,10.0,4.340212053794957,3,4.666666666666667,42.60444320787699,4,44.0,42.0,20,42.0,1,1.1460000000000001,22076,790,0,0.0,7900.0,False,-0.17259577173740265,2,3.172,15634,790,0,0.0,7900.0,False,-0.37739628040057227,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,54577,0,70,0.3,2982.3110245513894,False,0.2631661412637867,5,3.337,54447,0,0,0.0,0.0,False,-0.08630642725289478,11,6.898000000000002,39813,268,0,0.0,11417.990779711034,False,-0.2360799565387562,0.049999999999999996,231467,0.0,0.0,9,0,0,4,10,9.333333333333332,3,7,15,119.0,78.0,7,8,15,376,0.6828233962878585,56.8831872055307
79,15,0,0,0,10.0,20,10.0,4.1428039017240375,3,1.0,42.722989997452174,5,43.8,42.0,20,42.0,0,1.1450000000000002,21956,802,0,0.0,8020.0,False,-0.1745032586234303,3,3.2000000000000006,15482,798,0,0.0,7980.0,False,-0.3809569225878239,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,54793,0,68,0.3,2905.1633198267477,False,0.26716339603742933,9,3.422,54150,0,4,0.4,168.0,False,-0.08988085249202886,11,6.997000000000001,39591,269,0,0.0,11492.484309314636,False,-0.2391803632378366,0.11666666666666665,230892,0.0,0.0,9,0,0,5,8,8.0,5,10,14,165.0,30.0,10,5,14,419,0.6892259512096643,57.57241315674037
80,14,0,0,0,10.0,20,10.0,3.918148939599312,9,2.7777777777777777,42.82987234003275,5,43.8,42.0,20,42.0,1,1.1550000000000002,21852,811,0,0.0,8110.0,False,-0.1763789540613575,8,3.277000000000001,15164,809,0,0.0,8090.0,False,-0.3893180734382451,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,54987,0,72,0.9,3083.750808482358,False,0.273545754483096,8,3.4930000000000008,54163,0,1,0.1,42.0,False,-0.09071991944957207,8,7.066000000000001,39313,273,0,0.0,11692.55514882894,False,-0.24216684721573306,0.16666666666666666,230399,0.0,0.0,9,0,0,4,11,10.2,5,9,12,155.0,30.0,9,5,12,419,0.6558652697131038,58.22827842645347
81,12,0,0,0,10.0,20,10.0,3.918148939599312,0,,42.85512071383064,1,44.0,42.0,20,42.0,0,1.1540000000000001,21712,825,0,0.0,8250.0,False,-0.17860435542838976,0,3.2690000000000006,15104,815,0,0.0,8150.0,False,-0.39027181688125895,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,55031,0,71,0.0,3042.7135706819754,False,0.27407476930950486,10,3.585000000000001,54051,0,0,0.0,0.0,False,-0.09295183755663702,9,7.1480000000000015,39145,274,0,0.0,11742.303075589594,False,-0.2445686937775668,0.0,229963,0.0,0.0,7,0,0,4,7,6.5,1,5,10,86.0,48.0,5,7,10,244,0.5509858038276434,58.779264230281115
82,10,0,0,0,10.0,20,10.0,3.768245344006159,7,2.7142857142857144,42.867798782570546,4,43.0,42.0,20,42.0,1,1.1640000000000001,21588,836,0,0.0,8360.0,False,-0.18079796534732157,6,3.3290000000000006,14866,824,0,0.0,8240.0,False,-0.3964075663646479,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,55184,0,74,0.7,3172.21710991022,False,0.2789805248148132,10,3.6750000000000007,53902,0,0,0.0,0.0,False,-0.09545225709011579,10,7.239000000000002,38825,278,0,0.0,11917.248061554612,False,-0.24847081673473226,0.11666666666666665,229285,0.0,0.0,7,0,0,1,10,10.0,3,4,11,61.0,42.0,4,6,11,372,0.457758417353034,59.23702264763415
83,11,0,0,0,10.0,20,10.0,3.874510632575015,3,5.666666666666667,42.87951376714486,4,43.0,42.0,20,42.0,1,1.1730000000000003,21504,843,0,0.0,8430.0,False,-0.18235574630424417,2,3.3430000000000004,14692,837,0,0.0,8370.0,False,-0.39987283420759817,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,55339,0,73,0.3,3130.2045050015745,False,0.2819992847568159,11,3.775000000000001,53560,0,4,0.4,168.0,False,-0.09978184259103877,9,7.319000000000002,38698,278,0,0.0,11920.50482726627,False,-0.2505747203619209,0.11666666666666665,228713,0.0,0.0,9,0,0,2,9,9.0,3,5,14,74.0,48.0,5,6,14,372,0.5362985162064433,59.77332116384059
84,14,0,0,0,10.0,20,10.0,4.050604762887525,10,4.9,38.97300323488016,11,24.545454545454547,41.99999999999999,20,42.0,1,1.1820000000000004,21380,854,0,0.0,8540.0,False,-0.18454935622317598,9,3.4310000000000005,14395,846,0,0.0,8460.0,False,-0.40788427912891434,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,55560,0,72,1.0,2806.0562329113714,False,0.28332683255132557,7,3.834,53480,0,4,0.4,167.99999999999997,False,-0.10112434972310791,9,7.4,38478,285,0,0.0,11107.305921940846,False,-0.26108989828879975,0.2333333333333333,228213,0.0,0.0,10,0,0,7,8,7.5,3,10,13,164.0,27.0,10,4,13,554,0.6169036841019988,60.39022484794259
85,13,0,0,0,10.0,20,10.0,3.8287135809625643,8,2.375,39.292208787432,4,43.0,41.99999999999999,20,42.0,0,1.1810000000000003,21260,866,0,0.0,8660.0,False,-0.18645684310920363,8,3.5020000000000007,14116,854,0,0.0,8540.0,False,-0.4154824352249245,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,55713,0,76,0.8,2986.2078678448324,False,0.2888031165413841,9,3.9170000000000007,53338,0,4,0.4,167.99999999999997,False,-0.10350729988253063,7,7.461000000000002,38391,285,0,0.0,11198.27950441812,False,-0.2617865455242648,0.20000000000000004,227738,0.0,0.0,8,0,0,3,10,9.333333333333332,4,7,15,120.0,48.0,7,6,15,372,0.5294996565207839,60.919724504463375
86,15,0,0,0,10.0,20,10.0,3.7132222203234844,6,2.6666666666666665,39.997278441284166,8,44.0,41.99999999999999,20,42.0,1,1.1910000000000005,21136,877,0,0.0,8770.0,False,-0.18865045302813543,5,3.5440000000000005,13906,863,0,0.0,8630.0,False,-0.42072802416150057,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56049,0,74,0.6,2959.798604655028,False,0.2960754117720844,4,3.948,53116,0,8,0.8,335.99999999999994,False,-0.10582312468534989,12,7.574000000000002,38189,285,0,0.0,11399.224355765988,False,-0.26349031418219515,0.2333333333333333,227316,0.0,0.0,10,0,0,3,8,7.75,5,8,14,140.0,51.0,8,7,14,678,0.5994628369808197,61.519187341444194
87,14,0,0,0,10.0,20,10.0,3.7132222203234844,0,,40.30473771277085,4,44.0,42.0,20,42.0,0,1.1900000000000002,21036,887,0,0.0,8870.0,False,-0.1902400254331585,0,3.5390000000000006,13806,873,0,0.0,8730.0,False,-0.4223175965665236,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56225,0,70,0.0,2821.3316398939596,False,0.2984807673405948,5,3.9940000000000007,53236,0,4,0.4,168.0,False,-0.10521899647591877,7,7.632000000000001,38099,285,0,0.0,11486.850248139694,False,-0.2642653947966127,0.06666666666666667,227322,0.0,0.0,12,0,0,1,4,4.0,5,6,15,106.0,54.0,6,8,15,712,0.5740531254559755,62.09324046690017
88,15,0,0,0,10.0,20,10.0,3.844910506727975,1,11.0,40.30473771277085,0,,42.0,20,42.0,1,1.2000000000000002,20962,893,0,0.0,8930.0,False,-0.19163884914957877,0,3.5390000000000006,13666,887,0,0.0,8870.0,False,-0.4245429979335559,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56214,0,71,0.1,2861.6363776067305,False,0.29868696214665025,12,4.109000000000001,53191,0,0,0.0,0.0,False,-0.10738378922638027,4,7.665000000000002,38059,285,0,0.0,11486.850248139694,False,-0.26493664836264724,0.016666666666666666,227012,0.0,0.0,8,0,0,2,8,7.75,5,7,17,114.0,54.0,7,8,17,326,0.6030080821365118,62.69624854903668
89,17,0,0,0,10.0,20,10.0,3.9474232638414968,2,6.5,40.361044630961686,1,43.0,42.00000000000001,17,42.0,1,1.2090000000000003,20828,905,0,0.0,9050.0,False,-0.19399141630901287,1,3.549000000000001,13563,895,0,0.0,8950.0,False,-0.42654585916388493,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56244,0,72,0.2,2905.9952134292416,False,0.29986251845618356,8,4.1770000000000005,53039,0,1,0.1,42.00000000000001,False,-0.10958214465514347,9,7.751,37941,285,0,0.0,11502.897719824081,False,-0.26678219735002456,0.05000000000000001,226535,0.0,0.0,8,0,0,3,8,8.0,4,7,18,115.0,99.0,7,10,18,243,0.6254539871588349,63.32170253619552
90,18,0,0,0,10.0,20,10.0,4.030597773480302,4,5.0,40.739467014230605,5,44.0,42.00000000000001,9,42.0,1,1.2180000000000002,20684,918,0,0.0,9180.0,False,-0.1965029407089493,3,3.5780000000000003,13427,902,0,0.0,9020.0,False,-0.4297567954220315,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56444,0,71,0.4,2892.502158010373,False,0.3042163489085811,0,4.1690000000000005,53039,0,1,0.0,42.00000000000001,False,-0.10958214465514347,9,7.8320000000000025,37595,290,0,0.0,11814.445434126876,False,-0.26997444676852766,0.06666666666666667,226109,0.0,0.0,10,0,0,5,5,5.0,5,10,18,170.0,81.0,10,8,18,420,0.6630106624215841,63.9847131986171
91,18,0,0,0,10.0,20,10.0,3.940453553697155,15,3.6666666666666665,40.593019136064726,9,39.888888888888886,42.00000000000001,9,42.0,1,1.227,20520,933,0,0.0,9330.0,False,-0.1993323795898903,14,3.7150000000000007,12996,907,0,0.0,9070.0,False,-0.4426641233508186,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56748,5,72,1.0,2942.3996455651463,False,0.3116272742645949,0,4.1690000000000005,52852,0,6,0.5,252.00000000000006,False,-0.11095821446551435,9,7.913000000000001,37304,294,0,0.0,11934.34762600303,False,-0.27385175678802626,0.25,225340,0.0,0.0,11,0,0,6,8,8.0,2,8,19,134.0,105.0,8,10,19,559,0.6586242113262415,64.64333740994334
92,19,0,0,0,10.0,20,10.0,4.013354847343258,2,6.0,40.69117253231242,2,43.0,42.00000000000001,6,42.0,1,1.2360000000000002,20396,944,0,0.0,9440.0,False,-0.20152598950882214,1,3.7110000000000003,12882,916,0,0.0,9160.0,False,-0.4448577332697504,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56822,0,77,0.7,3133.2202849880564,False,0.31544393949791666,0,4.169,52809,0,7,0.1,294.00000000000006,False,-0.11132740392683337,6,7.964000000000001,37195,295,0,0.0,12003.895897032164,False,-0.2750973661937224,0.13333333333333333,225024,0.0,0.0,8,0,0,4,4,4.0,6,10,19,153.0,92.0,10,9,19,286,0.6597513156011701,65.30308872554451
93,19,0,0,0,10.0,20,10.0,4.120264211050361,13,4.538461538461538,40.96610192137773,4,44.0,42.00000000000001,11,42.0,0,1.2350000000000003,20286,955,0,0.0,9550.0,False,-0.2032745191543475,13,3.8400000000000003,12466,925,0,0.0,9250.0,False,-0.45665236051502145,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,56939,3,83,1.0,3412.5472521075026,False,0.3212263416327697,0,4.169,52809,0,7,0.0,294.00000000000006,False,-0.11132740392683337,11,8.068000000000001,36843,299,0,0.0,12248.86447449194,False,-0.27894894718499796,0.16666666666666666,224263,0.0,0.0,8,0,0,6,7,7.0,5,11,10,188.0,69.0,11,8,10,376,0.6139477575197816,65.9170364830643
94,10,0,0,0,10.0,20,10.0,3.891719454245736,8,2.25,41.22252369395168,4,44.0,42.00000000000001,12,42.0,1,1.245,20182,964,0,0.0,9640.0,False,-0.20515021459227467,7,3.8970000000000002,12176,936,0,0.0,9360.0,False,-0.46412335081862977,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,57097,1,89,1.0,3672.6963282159454,False,0.327716407148669,0,4.169,52809,0,7,0.0,294.00000000000006,False,-0.11132740392683337,12,8.177000000000001,36461,303,0,0.0,12490.424679267358,False,-0.2833325668797838,0.16666666666666666,223645,0.0,0.0,6,0,0,0,7,7.0,2,2,4,36.0,54.0,2,8,4,376,0.2839196091517806,66.20095609221607
95,4,0,0,0,10.0,20,10.0,3.778498654656162,6,2.6666666666666665,41.263297095194716,1,43.0,42.00000000000001,9,42.0,1,1.2540000000000002,20048,976,0,0.0,9760.0,False,-0.2075027817517088,5,3.940000000000001,11972,944,0,0.0,9440.0,False,-0.4693371483071054,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,57124,0,95,0.7,3920.013224043498,False,0.33111060923292296,0,4.1690000000000005,52766,0,8,0.1,336.00000000000006,False,-0.11169659338815237,9,8.255,36337,303,0,0.0,12502.779019844,False,-0.28530979174489,0.13333333333333333,223167,0.0,0.0,8,0,0,0,6,6.0,0,0,3,0.0,12.0,0,4,3,243,0.1478163506835699,66.34877244289964
96,3,0,0,0,10.0,20,10.0,3.870712101370485,3,5.666666666666667,41.58208432530407,6,43.666666666666664,42.000000000000014,10,42.0,1,1.2630000000000003,19904,989,0,0.0,9890.0,False,-0.2100143061516452,2,3.955000000000001,11858,951,0,0.0,9510.0,False,-0.4718486727070418,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,57369,0,92,0.3,3825.551757927975,False,0.3355661765598933,0,4.1690000000000005,52636,0,11,0.3,462.00000000000017,False,-0.11282094311126027,10,8.346,36050,306,0,0.0,12724.117803543046,False,-0.28826885548294134,0.09999999999999999,222737,0.0,0.0,13,0,0,0,6,6.0,0,0,1,0.0,9.0,0,3,1,462,0.1261396799236536,66.4749121228233
97,1,0,0,0,10.0,0,,3.870712101370485,0,,41.95865774399302,8,43.875,42.00000000000001,9,42.0,0,1.262,19904,989,0,0.0,9890.0,False,-0.2100143061516452,0,3.953000000000001,11858,951,0,0.0,9510.0,False,-0.4718486727070418,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,57720,0,84,0.0,3524.5272504954137,False,0.3400829888311377,0,4.1690000000000005,52592,0,12,0.1,504.0000000000001,False,-0.11320691391173016,9,8.426000000000002,35631,313,0,0.0,13133.059873869815,False,-0.29186893879954845,0.016666666666666666,222625,0.0,0.0,4,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,351,0.11518996953964233,66.59010209236294
98,0,0,0,0,10.0,0,,3.870712101370485,0,,42.025353394209354,3,43.0,42.00000000000001,8,42.0,0,1.2620000000000002,19904,989,0,0.0,9890.0,False,-0.2100143061516452,0,3.9530000000000003,11858,951,0,0.0,9510.0,False,-0.4718486727070418,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,57849,0,81,0.0,3404.0536249309575,False,0.34163216285095804,0,4.1690000000000005,52592,0,12,0.0,504.0000000000001,False,-0.11320691391173016,8,8.497000000000002,35393,316,0,0.0,13280.011672570155,False,-0.2946298735310442,0.0,222516,0.0,0.0,1,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,129,0.10381451901048422,66.69391661137342
99,0,0,0,0,10.0,0,,3.870712101370485,0,,42.23472708858705,5,44.0,42.000000000000014,6,42.0,0,1.262,19904,989,0,0.0,9890.0,False,-0.2100143061516452,0,3.9530000000000003,11858,951,0,0.0,9510.0,False,-0.4718486727070418,0,0.2,44920,0,0,0.0,0.0,False,0.012008020366323473,0,0.44300000000000006,58069,0,76,0.0,3209.8392587326157,False,0.344400829733172,0,4.1690000000000005,52592,0,12,0.0,504.00000000000017,False,-0.11320691391173016,6,8.549000000000001,35107,321,0,0.0,13557.347395436444,False,-0.2971023041161567,0.0,222450,0.0,0.0,2,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,220,0.10288018826395273,66.79679679963738
