index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,19,0,0,0,10.000000000000002,20,10.0,3.8084065783181753,18,5.666666666666667,11.221982005289728,9,9.555555555555555,29.999999999999996,9,30.0,2,7.258000000000003,17289.0,557,0,0.0,5570.000000000001,False,-0.4726804665335715,16,4.932000000000001,26208,543,0,0.0,5430.000000000001,False,-0.24022801302931596,0,0.2,56443,0,309,0.4,3467.5924396345263,False,0.04089739349478916,8,4.942,41927,936,0,0.0,3564.668557305812,False,-0.21795397687189524,0,0.35300000000000004,96591,50,29,1.0,1431.0991002644864,False,0.1004789481139563,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.2333333333333333,326750,0.0,0.0,16,0,0,10,4,4.0,22,32,23,92.0,36.0,7,12,23,500,1.5007643047720194,99.34807158075273
55,23,0,0,0,10.000000000000002,20,10.0,3.8857816534472236,5,7.0,11.404932674849656,1,30.0,29.999999999999996,9,30.0,0,7.256000000000002,17179.0,568,0,0.0,5680.000000000001,False,-0.4741252495534307,5,4.966000000000001,26073,552,0,0.0,5520.000000000001,False,-0.2425922034254492,0,0.2,56438,0,313,0.5,3569.743927227942,False,0.041721779241988374,0,4.934000000000001,41927,936,0,0.0,3637.091627626601,False,-0.21730608123287642,0,0.35300000000000004,96831,41,30,1.0,1367.6022396688359,False,0.1028341489655789,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.25,326740,0.0,0.0,17,0,0,15,1,1.0,21,36,20,153.0,49.0,11,12,20,500,1.5335327442735434,100.88160432502627
56,20,0,0,0,10.000000000000002,20,10.0,3.919833744285254,4,5.5,11.066495441498674,19,9.421052631578947,29.999999999999996,8,30.0,1,7.266000000000002,17054.0,579,0,0.0,5790.000000000001,False,-0.47596406430597876,3,4.9910000000000005,25956,561,0,0.0,5610.000000000001,False,-0.24448355574235578,0,0.2,56476,0,315,0.4,3485.946064072082,False,0.04165201968180994,17,5.104000000000001,41572,936,0,0.0,3668.9643846509975,False,-0.2233725967986706,0,0.35300000000000004,96892,50,32,1.0,1513.3247720749337,False,0.10434803992261504,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.2333333333333333,326242,0.0,0.0,17,0,0,9,4,4.0,21,30,19,119.0,35.0,8,12,19,500,1.0452021099627018,101.92680643498898
57,19,0,0,0,10.000000000000002,20,10.0,3.9830887341500847,47,4.212765957446808,10.565485576521265,11,6.0,30.0,15,30.0,33,7.5950000000000015,16313.0,592,0,0.0,5920.000000000001,False,-0.49372176105915727,14,5.128000000000001,25711,568,0,0.0,5680.000000000001,False,-0.25,0,0.2,56515,0,310,0.6,3275.3005287215924,False,0.04046537482529918,0,5.087000000000001,41401,977,0,0.0,3891.4776932646328,False,-0.2244415228456761,0,0.3530000000000001,97276,51,27,1.0,1348.8397644025845,False,0.10776073694557123,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.26666666666666666,325508,0.0,0.0,19,0,0,9,6,6.0,21,30,21,110.0,33.0,8,11,21,716,1.2144506620243192,103.1412570970133
58,21,0,0,0,10.000000000000002,20,10.0,4.070990548362652,11,5.636363636363637,10.946127549502723,2,30.0,29.999999999999996,7,30.0,1,7.572000000000001,16189.0,603,0,0.0,6030.000000000001,False,-0.4955343070295261,10,5.214000000000001,25502,577,0,0.0,5770.000000000001,False,-0.2543080802773983,0,0.2,56538,0,314,0.6,3437.084050543855,False,0.042324202917677745,0,5.0870000000000015,41376,982,0,0.0,3997.7127184921246,False,-0.22393844520144454,0,0.35300000000000004,97426,43,30,1.0,1370.683484628617,False,0.10958066705474102,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.26666666666666666,325323,0.0,0.0,15,0,0,12,4,4.0,19,31,21,120.0,51.0,8,13,21,470,1.306682812049985,104.44793990906328
59,21,0,0,0,10.000000000000002,20,10.0,4.1010431369221605,4,5.5,10.711740296277718,12,8.916666666666666,30.0,9,30.0,1,7.581000000000002,16074.0,613,0,0.0,6130.000000000001,False,-0.4972417778711779,3,5.234000000000002,25375,587,0,0.0,5870.000000000001,False,-0.2563307765052012,0,0.2,56546,0,317,0.4,3395.6216739200363,False,0.042096416900037854,11,5.197000000000001,41159,982,0,0.0,4027.2243604575615,False,-0.22755699164035745,0,0.35300000000000004,97589,45,31,1.0,1412.0283133324974,False,0.11165789234202178,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.2333333333333333,325035,0.0,0.0,16,0,0,10,4,4.0,23,33,21,123.0,39.0,9,12,21,500,1.247391002252698,105.69533091131598
60,21,0,0,0,10.000000000000002,20,10.0,4.114553278193773,6,4.5,10.915821505597764,1,30.0,30.0,8,30.0,3,7.610000000000001,15922.0,624,0,0.0,6240.000000000001,False,-0.49978984974256596,3,5.261000000000001,25258,596,0,0.0,5960.000000000001,False,-0.2582221288221078,0,0.2,56549,0,322,0.6,3514.89452480248,False,0.04321710583817147,0,5.186000000000002,41159,982,0,0.0,4040.4913191862847,False,-0.2274383056378819,0,0.35300000000000004,97799,36,33,1.0,1382.9695742015194,False,0.1138685484053829,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.26666666666666666,324979,0.0,0.0,17,0,0,9,2,2.0,28,37,25,155.0,33.0,10,11,25,470,1.285906639881432,106.98123755119741
61,25,0,0,0,10.000000000000002,20,10.0,3.8291679797746805,38,2.6315789473684212,10.264467453515945,28,8.285714285714286,30.0,13,30.0,35,7.9570000000000025,15119.0,639,0,0.0,6390.000000000001,False,-0.5189135231690659,3,5.288000000000002,25181,601,0,0.0,6010.000000000001,False,-0.2595881054954292,0,0.2,56526,0,326,0.4,3346.216389846198,False,0.04129659864599133,28,5.466,40351,1016,0,0.0,3890.4346674510753,False,-0.24323742044827365,0,0.35300000000000004,97957,54,30,1.0,1454.2812424898611,False,0.1160586802067917,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.2333333333333333,323426,0.0,0.0,19,0,0,10,8,8.0,22,32,23,136.0,59.0,10,15,23,590,1.3896072749048471,108.37084482610226
62,23,0,0,0,10.000000000000002,20,10.0,4.175619752056764,48,5.458333333333333,10.45653092789077,1,30.0,30.000000000000004,9,30.0,12,8.042000000000002,14853.0,647,0,0.0,6470.000000000001,False,-0.5248502679415782,36,5.645000000000001,24525,613,0,0.0,6130.000000000001,False,-0.2752442996742671,0,0.2,56530,0,331,0.6,3461.1117371318446,False,0.0423960184746367,0,5.438000000000001,40115,1058,0,0.0,4417.805697676056,False,-0.24274207208963824,0,0.35300000000000004,98197,45,31,1.0,1400.5438917550848,False,0.11846906817169414,0,0.2,88292,0,9,0.0,270.00000000000006,False,5.6547013186763475e-05,0.26666666666666666,322512,0.0,0.0,18,0,0,13,6,6.0,23,36,23,153.0,35.0,11,12,23,500,1.3642810313031077,109.73512585740536
63,23,0,0,0,10.0,20,10.0,4.163179479156561,40,4.1,10.665597299192417,1,30.0,30.000000000000004,10,30.0,13,8.160000000000002,14578.0,655,0,0.0,6550.0,False,-0.5310234317537039,27,5.879000000000002,23996,625,0,0.0,6250.0,False,-0.28756435851633916,0,0.2,56546,0,332,0.2,3540.978303331882,False,0.04339677500252171,0,5.438000000000001,39965,1096,0,0.0,4562.844709155591,False,-0.2441283506364568,0,0.35300000000000004,98467,36,31,1.0,1313.9615027709272,False,0.12103300933461651,0,0.2,88292,0,9,0.0,270.00000000000006,False,5.6547013186763475e-05,0.19999999999999998,321844,0.0,0.0,16,0,0,10,4,4.0,22,32,22,132.0,44.0,8,15,22,530,1.2472740449011326,110.9823999023065
64,22,0,0,0,10.0,20,10.0,4.1655414799432995,15,4.2,10.421916215576449,32,9.78125,30.0,15,30.0,7,8.217,14395.0,662,0,0.0,6620.0,False,-0.5349112115162341,8,5.932000000000002,23782,638,0,0.0,6380.0,False,-0.29147840706104866,0,0.2,56541,1,341,1.0,3558.0389709915125,False,0.043459939623477106,31,5.748000000000001,39081,1100,0,0.0,4582.09562793763,False,-0.2597726321953657,0,0.35300000000000004,98604,58,26,1.0,1384.471140503434,False,0.12298110843739933,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.3333333333333333,320695,0.0,0.0,21,0,0,12,11,11.0,19,31,23,122.0,39.0,9,13,23,680,1.3815564876422286,112.36395638994873
65,23,0,0,0,10.0,20,10.0,4.4120397312317525,27,6.333333333333333,10.270147471454653,18,9.38888888888889,30.0,10,30.0,3,8.24,14229.0,674,0,0.0,6740.0,False,-0.5376957024272355,24,6.164000000000002,23486,646,0,0.0,6460.0,False,-0.29820321529893873,0,0.2,56540,0,343,0.2,3522.660582708946,False,0.04312555315443409,18,5.897,38529,1126,0,0.0,4967.956737366953,False,-0.2661970913262694,0,0.3530000000000001,98735,66,26,1.0,1457.829733116007,False,0.12487746111327497,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.19999999999999998,319811,0.0,0.0,17,0,0,11,7,7.0,19,30,23,110.0,56.0,8,15,23,500,2.1281208312138915,114.49207722116262
66,23,0,0,0,10.0,20,10.0,4.8114436559672455,39,7.0,10.484529750367317,9,13.11111111111111,30.0,9,30.0,0,8.237000000000002,14119.0,685,0,0.0,6850.0,False,-0.5391404854470947,39,6.530000000000001,22889,655,0,0.0,6550.0,False,-0.3127035830618892,0,0.2,56549,0,345,0.3,3617.1627638767245,False,0.04413199588374447,8,5.959000000000001,38173,1162,0,0.0,5590.89752823394,False,-0.2669938135993815,0,0.35300000000000004,98887,65,27,1.0,1491.4944337738757,False,0.12678685414135557,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.21666666666666667,318909,0.0,0.0,20,0,0,8,4,4.0,23,31,26,146.0,38.0,10,13,26,500,1.3225171323865652,115.81459435354918
67,26,0,0,0,10.000000000000002,20,10.0,4.465719893158681,40,2.5,10.430780008527265,25,10.2,29.999999999999996,6,30.0,37,8.607000000000001,13401.0,695,0,0.0,6950.000000000001,False,-0.5566880319428391,3,6.521000000000001,22762,665,0,0.0,6650.000000000001,False,-0.31472627928969216,0,0.2,56513,0,353,0.8,3682.0653430101243,False,0.04406850246918218,25,6.201000000000001,37541,1194,0,0.0,5332.069552431465,False,-0.280617008530609,0,0.35300000000000004,98812,80,31,1.0,1764.462400682181,False,0.1274822012659869,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.3,317321,0.0,0.0,13,0,0,12,8,8.0,25,37,21,157.0,52.0,13,13,21,380,1.4266865765675902,117.24128093011677
68,21,0,0,0,10.0,20,10.0,4.416864718386679,45,4.155555555555556,10.412423639467303,15,10.266666666666667,30.0,8,30.0,27,8.840000000000002,12855.0,706,0,0.0,7060.0,False,-0.5695860039928549,18,6.698000000000001,22492,674,0,0.0,6740.0,False,-0.3206367552800252,0,0.2,56512,0,354,0.1,3685.997968371425,False,0.04408579170502781,15,6.326000000000001,37077,1238,0,0.0,5468.078521362709,False,-0.2877021477396834,0,0.35300000000000004,98898,85,33,1.0,1875.0560093547206,False,0.1290801837175969,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.18333333333333335,316126,0.0,0.0,16,0,0,8,7,7.0,22,30,22,118.0,51.0,8,13,22,440,1.121578499674797,118.36285942979157
69,22,0,0,0,10.0,20,10.0,4.42359009143223,3,5.0,10.33668831123842,42,10.119047619047619,30.0,10,30.0,1,8.823,12750.0,715,0,0.0,7150.0,False,-0.5711621309236103,2,6.7,22364,685,0,0.0,6850.0,False,-0.32255437637911105,0,0.2,56557,0,355,0.3,3669.5243504896393,False,0.04474355755389629,40,6.711000000000002,35795,1238,0,0.0,5476.4045331931,False,-0.3105651667245791,0,0.35300000000000004,98773,117,33,1.0,2199.392532414895,False,0.1295005345525712,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.21666666666666667,314531,0.0,0.0,18,0,0,8,10,10.0,23,31,22,113.0,49.0,8,14,22,560,1.1624717228114605,119.52533115260303
70,22,0,0,0,10.0,20,10.0,4.2833412385603475,10,1.0,10.583618477595692,34,11.647058823529411,30.0,10,30.0,10,8.922,12474.0,726,0,0.0,7260.0,False,-0.5769675317852264,0,6.698000000000001,22274,694,0,0.0,6940.0,False,-0.32373647157717766,0,0.2,56613,0,357,0.4,3778.351796501662,False,0.04671907638530055,32,6.991000000000001,34938,1244,0,0.0,5328.476500769072,False,-0.32722194538683264,0,0.35300000000000004,98677,141,33,1.0,2482.2902053409925,False,0.13001453374353106,0,0.2,88292,0,9,0.0,270.0,False,5.6547013186763475e-05,0.2333333333333333,313268,0.0,0.0,17,0,0,10,9,9.0,26,36,19,138.0,36.0,10,12,19,560,1.27208820451051,120.79741935711354
71,19,0,0,0,10.0,20,10.0,4.110431735892889,18,2.0,10.524830041022115,22,10.090909090909092,29.999999999999996,11,30.0,15,9.062000000000001,12121.0,734,0,0.0,7340.0,False,-0.5851896606073342,3,6.728000000000001,22127,706,0,0.0,7060.0,False,-0.32602185562677316,0,0.2,56634,0,365,0.9,3841.562964973072,False,0.04766029383060841,21,7.169000000000002,34459,1253,0,0.0,5150.37096507379,False,-0.3373855274992952,0,0.35300000000000004,98785,153,32,1.0,2570.2989962763836,False,0.1317336126545226,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.31666666666666665,312418,0.0,0.0,19,0,0,9,8,8.0,22,31,22,92.0,47.0,7,12,22,560,1.2333450373262167,122.03076439443976
72,22,0,0,0,10.0,20,10.0,4.00728668887499,9,1.5555555555555556,10.591853450404448,15,11.333333333333334,29.999999999999996,9,30.0,9,9.137000000000002,11849.0,747,0,0.0,7470.0,False,-0.5906272985184406,0,6.725000000000001,22057,713,0,0.0,7130.0,False,-0.32694126300304716,0,0.2,56650,0,373,0.9,3950.7613370008594,False,0.04892345222845236,14,7.288000000000001,34214,1253,0,0.0,5021.1302211603615,False,-0.3429252453779646,0,0.35300000000000004,98885,158,33,1.0,2663.5128451639025,False,0.13339164939248097,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.31666666666666665,311947,0.0,0.0,18,0,0,9,4,4.0,26,35,19,141.0,33.0,11,11,19,500,1.3324769996106625,123.36324139405042
73,19,0,0,0,10.0,20,10.0,4.026179531492549,8,4.5,10.727001630902201,33,11.393939393939394,29.999999999999993,11,30.0,5,9.178000000000003,11714.0,754,0,0.0,7540.0,False,-0.5932541767363665,3,6.755000000000002,21900,726,0,0.0,7260.0,False,-0.3293579909635389,0,0.2,56644,0,380,0.8,4076.2606197428363,False,0.04993881501263924,32,7.594000000000002,33389,1253,0,0.0,5044.802952960164,False,-0.357474343338282,0,0.3530000000000001,98839,181,32,1.0,2901.587295193298,False,0.13421765677768702,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.3,310778,0.0,0.0,21,0,0,9,7,7.0,20,29,18,103.0,38.0,6,13,18,560,0.9490655791014433,124.31230697315186
74,18,0,0,0,10.0,20,10.0,4.0101486112899325,1,1.0,10.84774992923539,15,12.266666666666667,29.999999999999993,10,30.0,1,9.183000000000002,11619.0,762,0,0.0,7620.0,False,-0.5946989597562257,0,6.752000000000002,21780,738,0,0.0,7380.0,False,-0.33093411789429444,0,0.2,56673,0,380,0.1,4122.144973109448,False,0.05086816279105265,14,7.702000000000002,33167,1253,0,0.0,5024.716209946286,False,-0.3616260559844493,0,0.35300000000000004,98955,186,32,1.0,2977.6814868377824,False,0.1359598374094556,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.18333333333333335,310486,0.0,0.0,19,0,0,10,3,3.0,18,28,19,72.0,52.0,5,13,19,530,1.0900409705936909,125.40234794374555
75,19,0,0,0,10.0,20,10.0,3.95347905941938,8,2.75,10.959307873460816,5,14.8,29.999999999999993,10,30.0,6,9.242,11407.0,774,0,0.0,7740.0,False,-0.5986918146474729,2,6.772000000000001,21682,746,0,0.0,7460.0,False,-0.3324577072606914,0,0.2,56681,0,387,0.8,4241.252147029336,False,0.05207682942718263,4,7.728000000000002,33115,1253,0,0.0,4953.709261452483,False,-0.363191665371415,0,0.35300000000000004,99181,181,32,1.0,2943.6347250964072,False,0.13832323813698177,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.3,310358,0.0,0.0,15,0,0,10,4,4.0,21,31,17,106.0,41.0,9,10,17,530,1.2069038702175021,126.60925181396306
76,17,0,0,0,10.0,20,10.0,3.9911749826610365,4,5.5,11.07799693104151,1,30.0,29.999999999999996,14,30.0,1,9.246000000000002,11282.0,785,0,0.0,7850.0,False,-0.600530629400021,3,6.800000000000002,21565,755,0,0.0,7550.0,False,-0.334349059577598,0,0.2,56689,0,390,0.4,4320.4188031061885,False,0.05292818882383741,0,7.724000000000003,33115,1253,0,0.0,5000.942253274279,False,-0.3627691197753281,0,0.35300000000000004,99571,172,28,1.0,2745.4154721391396,False,0.14161303449446483,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.2333333333333333,310514,0.0,0.0,20,0,0,9,2,2.0,23,32,16,123.0,24.0,9,8,16,650,1.224349457770586,127.83360127173364
77,16,0,0,0,10.0,20,10.0,3.9721812403295202,7,3.5714285714285716,11.325410082246874,7,16.428571428571427,29.999999999999996,0,,4,9.285000000000002,11102.0,797,0,0.0,7970.0,False,-0.603682883261532,3,6.827000000000001,21458,763,0,0.0,7630.0,False,-0.3361090679836083,0,0.2,56724,0,395,0.7,4473.536982487515,False,0.054924200519649934,5,7.774000000000002,33050,1253,0,0.0,4977.143094132889,False,-0.36414500461493904,0,0.35300000000000004,99456,169,38,1.0,3053.9943038997217,False,0.1420573743180415,0,0.2,88292,0,9,0.0,269.99999999999994,False,5.6547013186763475e-05,0.2833333333333333,310082,0.0,0.0,13,0,0,8,3,3.0,21,29,19,72.0,45.0,5,11,19,260,1.176844872534275,129.01044614426792
78,19,0,0,0,10.0,20,10.0,4.01506062179046,2,7.0,11.359254997022003,15,11.666666666666666,29.999999999999996,3,30.0,0,9.281,11022.0,805,0,0.0,8050.0,False,-0.6047336345487023,2,6.844,21320,775,0,0.0,7750.0,False,-0.33815803299359043,0,0.2,56740,0,396,0.2,4498.264978820713,False,0.05543168827557854,14,7.909000000000002,32794,1253,0,0.0,5030.870959103447,False,-0.36824469987025243,0,0.35300000000000004,99281,174,48,1.0,3416.510369481828,False,0.14212814893059328,0,0.2,88382,0,6,0.0,179.99999999999997,False,0.0005654701318676348,0.19999999999999998,309539,0.0,0.0,14,0,0,8,4,4.0,22,30,21,83.0,55.0,7,12,21,320,1.2640274511650205,130.27447359543294
79,21,0,0,0,10.0,20,10.0,3.8680857973651093,10,2.0,11.495199926571091,1,30.0,29.999999999999996,2,30.0,10,9.381000000000002,10757.0,816,0,0.0,8160.0,False,-0.6102500788063465,0,6.842000000000002,21230,784,0,0.0,7840.0,False,-0.33934012819165704,0,0.2,56750,0,405,1.0,4655.555970261292,False,0.057017730674538795,0,7.895000000000001,32794,1253,0,0.0,4846.711504098482,False,-0.3698921874353789,0,0.35300000000000004,99251,165,58,1.0,3636.7079878842296,False,0.14303401861462212,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.3333333333333333,309224,0.0,0.0,12,0,0,18,2,2.0,17,35,19,149.0,27.0,12,9,19,290,1.230923148803413,131.50539674423635
80,19,0,0,0,10.0,20,10.0,3.8742027446876173,6,4.0,11.479653005267792,4,11.0,29.999999999999996,0,,3,9.401,10592.0,828,0,0.0,8280.0,False,-0.6130083009351687,3,6.872000000000002,21123,792,0,0.0,7920.0,False,-0.34110013659766736,0,0.2,56726,0,411,0.6,4718.137385165062,False,0.057148175781119116,4,7.935000000000001,32742,1253,0,0.0,4854.376039093584,False,-0.37075400297817557,0,0.35300000000000004,99207,159,68,1.0,3865.2648278375787,False,0.1438288255628553,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.26666666666666666,308832,0.0,0.0,12,0,0,12,3,3.0,17,29,20,125.0,44.0,8,11,20,200,1.049797565676272,132.55519430991262
81,20,0,0,0,10.0,20,10.0,3.6864489331049684,10,1.5,11.79714360153151,2,30.0,29.999999999999996,0,,10,9.498000000000001,10332.0,838,0,0.0,8380.0,False,-0.6185247451928129,0,6.869000000000002,21023,802,0,0.0,8020.0,False,-0.3424135757066302,0,0.2,56771,0,419,1.0,4943.003169041703,False,0.05996496009233784,0,7.931000000000001,32742,1253,0,0.0,4619.120513180525,False,-0.37285859518365627,0,0.3530000000000001,99147,151,78,1.0,4121.368683831257,False,0.14459845221681958,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.3333333333333333,308457,0.0,0.0,13,0,0,12,3,3.0,4,16,23,85.0,65.0,6,14,23,260,1.0743879098445177,133.62958221975714
82,23,0,0,0,10.0,20,10.0,3.60677302158142,10,2.7,11.893043863787911,10,12.9,29.999999999999996,0,,8,9.568000000000001,10087.0,850,0,0.0,8500.0,False,-0.6233844698959756,2,6.889000000000002,20925,810,0,0.0,8100.0,False,-0.34393716507302724,0,0.2,56774,0,428,1.0,5090.222773701226,False,0.06133566024674124,9,8.021,32605,1253,0,0.0,4519.286596041519,False,-0.3762029074802605,0,0.35300000000000004,99018,151,88,1.0,4435.849623431974,False,0.14491783506045994,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.3333333333333333,307851,0.0,0.0,11,0,0,16,5,5.0,4,20,24,108.0,61.0,8,15,24,230,1.1826014714315534,134.8121836911887
83,24,0,0,0,10.0,20,10.0,3.515887437848221,8,2.25,12.066315644961477,1,30.0,29.999999999999996,0,,8,9.64,9858.0,861,0,0.0,8610.0,False,-0.6279552379951665,0,6.887000000000002,20835,819,0,0.0,8190.0,False,-0.34511926027109385,0,0.2,56786,0,435,0.8,5248.847305558243,False,0.06296941641371816,0,8.012000000000002,32605,1253,0,0.0,4405.4069596238205,False,-0.3772216729024009,0,0.35300000000000004,98988,142,98,1.0,4653.416821584529,False,0.14580883050363339,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.3,307514,0.0,0.0,13,0,0,18,2,2.0,5,23,20,127.0,63.0,11,13,20,230,1.458407155238092,136.27059084642678
84,20,0,0,0,10.0,20,10.0,3.282314033369765,11,1.0,12.012488660139642,5,11.0,29.999999999999996,0,,11,9.742,9653.0,863,0,0.0,8630.0,False,-0.6330776505201219,0,6.8870000000000005,20655,837,0,0.0,8370.0,False,-0.3474834506672271,0,0.2,56775,1,445,1.0,5348.83976779551,False,0.06366713574453407,5,8.062000000000001,32540,1253,0,0.0,4112.7394838123155,False,-0.38100284944076585,0,0.35300000000000004,98933,137,108,1.0,4885.710946439131,False,0.14650036725271495,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.3333333333333333,306998,0.0,0.0,13,0,0,5,4,4.0,3,8,20,114.0,61.0,8,12,20,200,1.1168803768232465,137.38747122325003
85,20,0,0,0,10.0,20,10.0,3.1800926071189415,5,1.0,12.240783293298508,11,14.090909090909092,29.999999999999996,0,,5,9.781,9478.0,873,0,0.0,8730.0,False,-0.6363612482925292,0,6.887000000000002,20555,847,0,0.0,8470.0,False,-0.34879688977619,0,0.2,56830,0,449,0.6,5496.11169869103,False,0.06596868635997777,9,8.147,32399,1253,0,0.0,3984.6560367200336,False,-0.38467144945769416,0,0.35300000000000004,98778,138,118,1.0,5229.228094475194,False,0.1466898967139128,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.26666666666666666,306482,0.0,0.0,11,0,0,5,3,3.0,5,10,16,131.0,36.0,10,10,16,260,1.0660087205469608,138.453479943797
86,16,0,0,0,10.0,20,10.0,3.1311436928957126,7,2.4285714285714284,12.256684176519101,10,12.4,29.999999999999996,0,,7,9.846000000000002,9257.0,885,0,0.0,8850.0,False,-0.6405905222233897,0,6.8870000000000005,20475,855,0,0.0,8550.0,False,-0.3498476410633603,0,0.2,56843,0,455,0.7,5576.791300316191,False,0.06692304038500113,9,8.228000000000002,32257,1253,0,0.0,3923.323047198328,False,-0.38776079290763876,0,0.35300000000000004,98654,138,128,1.0,5531.4224163596355,False,0.14699634941733744,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.2833333333333333,305928,0.0,0.0,13,0,0,5,4,4.0,3,8,15,116.0,24.0,8,8,15,230,0.9797007469460368,139.43318069074303
87,15,0,0,0,10.0,20,10.0,3.0358712397646666,6,1.5,12.451413893675648,1,30.0,29.999999999999996,0,,6,9.899000000000003,9064.0,895,0,0.0,8950.0,False,-0.6443469580750236,0,6.887000000000002,20375,865,0,0.0,8650.0,False,-0.3511610801723232,0,0.2,56864,0,460,0.6,5727.650391090798,False,0.0686483547538136,0,8.219000000000001,32257,1253,0,0.0,3803.946663425127,False,-0.38882873214448543,0,0.35300000000000004,98624,129,138,1.0,5746.232392284158,False,0.1478717535923421,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.26666666666666666,305626,0.0,0.0,15,0,0,2,2,2.0,2,4,20,70.0,46.0,4,11,20,230,1.0095752030611038,140.44275589380413
88,20,0,0,0,10.0,20,10.0,3.0358712397646666,0,,12.869208064903699,2,30.0,29.999999999999996,0,,0,9.893000000000002,8944.0,907,0,0.0,9070.0,False,-0.6459230850057791,0,6.887000000000002,20295,873,0,0.0,8730.0,False,-0.35221183145949353,0,0.2,56924,0,458,0.0,5894.097293725894,False,0.07121090420394958,0,8.219000000000001,32257,1253,0,0.0,3803.946663425127,False,-0.38882873214448543,0,0.35300000000000004,98564,121,148,1.0,5997.174175853346,False,0.14861219026856068,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.16666666666666666,305426,0.0,0.0,13,0,0,3,0,0.0,6,9,20,121.0,33.0,9,11,20,260,1.242849755100906,141.68560564890504
