index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
428,e4e8b873-7e17-44f7-9b5e-5380442b454e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,41,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,41,,-1,-1
429,cfffabce-ce08-448a-a76d-80dea4cd89db,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,33,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,33,,-1,-1
430,39de5846-303b-4b25-9f8d-5c866ec2918e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,18,,-1,-1
431,9f638cf8-6144-4427-8ea0-4e7bd2aee0a8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,22,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,22,,-1,-1
432,4e5c5fec-a321-4d54-9d63-19e2c868e209,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,53,,-1,-1
433,1c486cd1-1226-4ee9-a75c-f842b8d9a3e9,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,19,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,19,,-1,-1
434,b2d24b23-30f9-4ffe-ac60-181b733157b3,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,26,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,26,,-1,-1
435,ac659c12-a5cf-4125-958c-cf12b5342bc3,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,31,,-1,-1
436,3a6eb787-393d-4df9-a5c5-efba5e78bfe3,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,51,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,51,,-1,-1
437,26457d85-eb66-47cf-aa62-a612002dd377,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,46,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,46,,-1,-1
438,942718e8-3ab0-4aff-a8d3-3332e4c40182,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,34,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,34,,-1,-1
439,41492633-fd41-455d-b6e9-2530f2917b7e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,18,,-1,-1
440,62cbbd25-cd52-431f-8f4d-2479b7b61f10,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,2,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,2,,-1,-1
441,ab7d8914-adb9-41a6-a9d3-e7f0255202c8,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,47,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,47,,-1,-1
442,927f1808-26af-458f-9e3d-247f06c6aaa0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,20,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,20,,-1,-1
443,4d3eec35-b2bc-43c8-8a2f-207f86b36e3f,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
444,290689b9-6b5c-4f38-bb46-46a9b8ac6bc6,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,47,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,47,,-1,-1
445,0d4c2316-4a3c-43a6-9304-6ec5be562444,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,40,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,40,,-1,-1
446,adc46b90-dccb-47a1-a8bc-40d748107024,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,26,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,26,,-1,-1
447,019e0675-a1af-42fc-88a2-ddff866e9979,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
448,f753324d-6d12-42bc-abe6-0b9b4c2e8646,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,4,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,4,,-1,-1
449,6ecdd041-9634-43da-a260-98f7eab968ed,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,22,,-1,-1
450,27575dd2-ee9f-457f-acce-8a0ef520133e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,13,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,13,,-1,-1
451,9a7e8ea0-4721-48dd-b287-92876f51ce7f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,3,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,3,,-1,-1
452,01e12a75-23c8-409e-983a-451cbdd30f88,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,41,2,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
453,acdd0a33-7d7d-427a-8f80-106fae70709c,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,25,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
454,9c226dc5-41ad-4499-ad06-7ee9ab6a2600,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,43,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,43,,-1,-1
455,6e66fe40-cef1-4bf0-9457-863321f1cbec,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,5,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
456,a01cfd78-e3d3-422b-97f3-be04d6d111d5,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,47,4,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,47,,-1,-1
457,d8e5cee9-7a01-404a-9c4e-e74a86e32073,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,47,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,47,,-1,-1
458,771989ca-544d-4075-9118-fad98d72cc6b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,13,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,13,,-1,-1
459,b6def76b-94db-47f7-8b77-6e6bc9f5b648,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,17,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,17,,-1,-1
460,869cea66-7775-45ce-b76d-d355579640fc,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,53,,-1,-1
461,dfa5c0bb-3024-47ae-a436-485288480571,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,33,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,33,,-1,-1
462,2ef2251c-8813-4b62-bad5-4df187b9485e,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
463,4ff70a6a-7fda-4513-8225-420a15fa5c73,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,28,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,28,,-1,-1
464,84ce41da-acc6-4f91-99b8-c4d8a7ed4fa8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,28,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,28,,-1,-1
465,92c61a82-619a-4b45-9b57-0f9b112cab9c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,19,,-1,-1
466,835483dc-274d-4c15-8c45-11e23dd84e4f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,53,,-1,-1
467,e25684a6-3f20-4dbd-bf84-2758cae2fdb8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,16,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,16,,-1,-1
468,4c59d583-0813-49ba-bf65-3f4487f5fd36,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,33,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,33,,-1,-1
469,987595aa-f497-42fb-abd2-248b6d3e8422,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,12,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,12,,-1,-1
470,82235ee0-f0f5-4a53-a04b-026f405c455e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,39,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,39,,-1,-1
471,1c77573a-f47c-4b9e-aab5-77e965ee5535,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,17,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,17,,-1,-1
472,350c45f8-5e43-42c0-93ff-202601c7b8e6,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,32,2,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,32,,-1,-1
473,24d6f7b1-5608-43ad-9bc1-413407d17476,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,47,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,47,,-1,-1
474,2775e5a5-33d7-43b8-87ef-0acc2fedbcd5,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,22,,-1,-1
475,a01e3d22-f912-4309-9216-b05e8d3128b4,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,16,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
476,d924e29d-1e01-491c-8b98-84851e65e0f8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,28,,-1,-1
477,f1f0f7fa-8d34-486d-8bc2-9bb8ab430d98,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,44,3,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
478,ab0a1f6c-7e3a-4e2b-afe0-29487e0c316a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,20,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,20,,-1,-1
479,6811bdf4-88c0-46d5-a4c1-20b85ab2cb68,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,32,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,32,,-1,-1
480,1aa0797b-da19-453c-a234-6df1a28549c8,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
481,e2d4a99e-29d7-4065-8c63-bcc5a0622eab,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,8,5,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,8,,-1,-1
482,7318bdce-c81c-4cdf-b684-07a23f30eaad,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
483,f86aa1a3-bdce-4a21-a401-620d2409655b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
484,d7f4be9e-745b-4c7f-afc7-9952696e7643,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
485,194413f3-6848-45c7-b507-237ac516fb5d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,45,,-1,-1
486,b9f3707e-3fa3-479d-972b-36358f7d4144,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,33,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
487,93f654b7-d9d1-4558-bc8d-7aca4ac58998,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,47,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,47,,-1,-1
488,f8c5aa9c-4ed7-4042-a0bd-86f5844cb991,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,1,,-1,-1
489,47e9376e-d763-46e7-b455-4bdf97d1057b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,50,2,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,50,,-1,-1
490,91416948-8310-4a2e-9b9d-4c0a1c0e8b43,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,4,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,21,,-1,-1
491,3bb912e2-df63-46a8-8199-b374d9a99af0,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,33,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
492,c0633c32-5abb-451d-ad3a-626f01686031,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,34,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,34,,-1,-1
493,55794436-2117-4faa-bd20-448eb1519608,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
494,4bf46bef-6f3b-40c5-9486-386f80d8daa5,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,19,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(0.5),-1,-1
495,cabebd96-64f4-41f6-a919-4deb74e01b0b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,18,2,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,18,,-1,-1
496,46f0dddb-4221-4bb9-b551-f23c9ddf2a28,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,13,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,13,,-1,-1
497,5c20255d-39f0-4bfd-83ec-c6c77775ba60,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
498,641282e7-daac-4f6f-9771-ca34a902a3d9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,5,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,5,,-1,-1
499,e9264ec6-6790-4e9d-ae8b-344d15d03649,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,21,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,21,,-1,-1
500,7eb6ab9a-bb0f-409d-af9b-ba8a871acea6,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,20,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,20,,-1,-1
501,3a114946-a30c-4f9f-a98b-094a50368595,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,43,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,43,,-1,-1
502,106a73d5-a243-4e5a-b944-61fc3a92f3f5,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,24,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
503,d46eed68-cc91-47fa-a685-637ce9e600f9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,31,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
504,220bd1c3-4b34-4af2-96b7-24ceac50d91c,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,20,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
505,c44eb360-aaec-46fc-8d7a-38ac417a9248,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,14,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,14,,-1,-1
506,dec80981-524f-4b89-9c82-12418eeb4840,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,3,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,15,,-1,-1
507,8b73d255-a859-4cd0-8461-7c654f84f073,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,5,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
508,78f5efe3-e181-4e64-b4be-4375a5d49dd7,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,13,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,13,,-1,-1
509,2a05b0aa-a0f6-440c-9f8c-a88811ca1fa5,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,10,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,10,,-1,-1
510,94aaa2a1-76ce-4652-b7fa-dde1271b0e9c,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,12,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,12,,-1,-1
511,4379adda-daa4-403d-8c74-99388b912f49,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
512,6ddeab9e-a9e5-4141-844a-fcad9baba9d3,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,2,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
513,357f6ff2-7163-4eab-b000-7dcb959ac5de,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,26,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,26,,-1,-1
514,4e69bf67-cf5b-4c88-811a-1756b8d75a04,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,5,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
515,07c6cc79-8849-4d37-b91e-f99a19f3161e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,51,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,51,,-1,-1
516,77096349-7ed2-447a-9a8c-33637563d982,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,9,,-1,-1
517,4a15b36b-3145-488f-9a75-babebe6e9c4c,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,55,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,55,,-1,-1
518,92983728-bbe5-468a-9d74-56c4a917db7f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,38,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,38,,-1,-1
519,ca3dd7b3-446d-48f3-94a0-6ce3d900e805,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,7,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,7,,-1,-1
520,4554d967-ce53-44bb-81b4-377b0e9c3427,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,41,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
521,2cfa3aea-c7de-44ba-93ce-3f3aba057312,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,26,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
522,4b940fff-57c7-417e-b035-0240bd4ab850,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,51,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,51,,-1,-1
523,f44d5c3f-7ba2-4eb8-ba0c-05f9244c5092,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,21,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,21,,-1,-1
524,02c4b8a6-1eab-4d46-a375-3177a7a0fbeb,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,3,,-1,-1
525,d4eedc40-39f3-410a-8e7a-3dd9af642f35,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,1,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,28,,-1,-1
526,8c8ff363-4a2c-4c8d-ae39-279830a2ae1c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
527,eca3c87f-613c-4852-bdfa-0bcf8ee652b7,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,42,1,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,42,,-1,-1
528,4449ff60-78fe-46ed-9c96-acfe399ea937,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,44,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
529,ab29fedd-dc24-484a-b299-eb496c824533,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,55,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,55,,-1,-1
530,ef3a1289-83e0-4035-9a5f-d9c8f15263c2,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
531,6d323c32-99a8-405e-ab94-9a34effe4297,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,5,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,5,,-1,-1
532,03cf7f3b-fd6d-4de6-ae18-66fa6e3faab2,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,1,35,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,14,,-1,-1
533,980de54f-79b2-476d-9e1d-4c60e06d8135,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,42,3,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,42,,-1,-1
534,52ff458b-f13e-4307-830f-a6e2bf90de23,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,11,2,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
535,a10a5db9-245b-4596-afbe-cbfcedb34c25,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,15,,-1,-1
536,1edd0b2b-a8b3-4e25-9f0d-4c4b9aaa28c5,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,32,3,35,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,32,,-1,-1
537,e83f425a-bcc1-4ac8-90c8-cf960265bb69,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,32,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,32,,-1,-1
