index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,15,0,0,0,10.000000000000002,20,10.0,22.880825585011014,55,20.21818181818182,11.282952728657166,28,21.321428571428573,33.0,9,33.0,11,2.7940000000000005,25377,3,10,1.0,258.80825585011013,False,0.11284485723931309,16,0.6660000000000001,27580,13,10,1.0,358.8082558501102,False,0.2111432865586848,0,0.2,24078,332,90,1.0,8611.899839802802,False,-0.09463972696560229,7,5.8050000000000015,644.0,319,0,0.0,7298.983361618513,False,-0.8630508857513554,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,9,2.9720000000000013,38451,830,0,0.0,9364.850764785448,False,-0.12175136150524869,0.5,165167,0.0,0.0,9,0,0,8,8,7.5,11,19,19,116.0,19.0,9,6,19,1224,1.018393024976831,69.95521095889853
33,19,0,0,0,10.000000000000002,20,10.0,23.796736054322288,32,32.40625,12.897226391415197,33,25.272727272727273,33.0,10,33.0,14,2.923000000000001,25728,2,10,1.0,257.96736054322287,False,0.12814064922651014,0,0.6500000000000001,27742,14,12,1.0,425.5608326518675,False,0.21966755743132352,0,0.2,24894,322,76,1.0,8642.738215239331,False,-0.06812002463654536,9,5.888000000000001,-1402.0,351,0,0.0,8352.654355067123,False,-0.9115075379562515,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,10,3.063,37522,863,0,0.0,11130.306375791315,False,-0.1226935192740077,0.5,163521,0.0,0.0,7,0,0,9,6,6.943368799132556,10,19,21,132.0,72.0,10,9,21,1247,0.9968751349952072,70.95208609389374
34,21,0,0,0,10.000000000000002,20,10.0,23.98141868195352,17,27.235294117647058,12.56448173940821,10,4.0,33.0,7,33.0,7,2.9790000000000005,25954,1,10,1.0,249.81418681953522,False,0.13782317161473687,0,0.6500000000000001,27632,15,22,1.0,677.5912110029775,False,0.22036630041455008,0,0.2,24634,322,86,1.0,8802.56224517814,False,-0.07386427474118627,10,5.979000000000001,-3998.0,358,0,0.0,8585.34788813936,False,-0.9906008119654978,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,7,3.123,37419,873,0,0.0,10968.792558503368,False,-0.12643503188052688,0.5,160678,0.0,0.0,5,0,0,10,5,12.158128078817734,10,20,23,131.0,61.0,11,10,23,200,1.192231202032417,72.14431729592616
35,23,0,0,1,10.0,20,10.0,23.822702481071925,27,22.14814814814815,15.42100562868844,37,34.0,33.0,14,33.0,7,3.042000000000001,26207,2,10,1.0,258.2270248107193,False,0.14904509216428263,0,0.6500000000000001,27622,14,22,1.0,664.0994545835823,False,0.2196356774560119,0,0.2,25630,329,59,1.0,8747.50844836528,False,-0.04297297616718314,0,5.969000000000001,-26696.444444444445,368,0,0.0,8766.754513034468,True,-1.7117178778325162,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,14,3.2560000000000002,35995,910,0,0.0,14033.11512210648,False,-0.12423273754294709,0.5,164491,0.0,0.125,9,0,0,7,7,316.8022759103642,14,21,24,186.0,93.0,12,11,24,1538,1.304134107020218,73.44845140294638
36,24,0,0,0,10.0,20,10.0,23.822702481071925,0,,15.42100562868844,0,,33.0,10,33.0,0,3.0350000000000006,26047,8,20,1.0,556.4540496214386,False,0.1485701145205375,0,0.6500000000000001,27582,8,32,1.0,842.3264793943016,False,0.22177850085938702,0,0.2,25630,319,69,1.0,8663.491479841447,False,-0.044312916974874064,0,5.969000000000001,-26696.444444444445,368,0,0.0,8766.754513034468,True,-1.7117178778325162,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,10,3.3420000000000005,35895,910,0,0.0,14033.11512210648,False,-0.12626885832563192,0.5,164191,0.0,0.125,5,0,0,8,4,161.03790849673203,12,20,18,176.0,99.0,14,10,18,200,1.3472230180050246,74.7956744209514
37,18,0,0,0,10.0,20,10.0,23.89760605247622,10,26.0,15.42100562868844,0,,33.0,15,33.0,0,3.0350000000000006,26247,4,20,1.0,517.9521210495244,False,0.15645619810317457,0,0.6500000000000001,27442,12,42,1.0,1123.6994542040013,False,0.2218084523168413,0,0.2,25370,319,79,1.0,8841.5957754063,False,-0.04976562509319801,0,5.969000000000001,-26696.444444444445,368,0,0.0,8794.319027311249,True,-1.7112782664281465,0,0.2,49037,0,12,0.0,396.0,False,0.0024840673548754914,15,3.4820000000000007,35689,910,0,0.0,14033.11512210648,False,-0.13046326713796266,0.5,163785,0.0,0.125,6,0,0,7,6,59.932210998877665,8,15,19,93.0,80.0,6,12,19,460,0.9807310230098665,75.77640544396127
38,19,0,0,0,10.0,20,10.0,23.44827058921586,28,19.25,15.42100562868844,0,,33.0,15,33.0,0,3.0350000000000006,26391,3,21,1.0,522.413682373533,False,0.16283624961547843,0,0.6500000000000001,27637,13,33,1.0,903.7929294441234,False,0.22551904296344066,0,0.2,24831,337,89,1.0,9274.536689519016,False,-0.06005332063540212,0,5.969000000000001,-26696.444444444445,368,0,0.0,8628.963576831437,True,-1.7139154303221182,0,0.2,49136,0,9,0.0,297.0,False,0.0034919471423044816,12,3.5870000000000006,35541,910,0,0.0,14033.11512210648,False,-0.13347672589633622,0.5,163536,0.0,0.125,10,0,0,4,4,812.983164983165,12,16,13,126.0,66.0,7,12,13,838,1.8935577410156839,77.66996318497695
39,13,0,0,0,10.0,20,10.0,23.25065318759294,14,19.571428571428573,15.491073537713982,1,33.0,33.0,15,33.0,0,3.0350000000000006,26515,4,22,1.0,551.5143701270447,False,0.16888120353680286,0,0.6500000000000001,27587,12,38,1.0,1003.5248211285317,False,0.22551319417819654,0,0.2,24590,341,98,1.0,9446.597943665161,False,-0.06499636465080601,0,5.969000000000002,-26696.444444444445,368,0,0.0,8556.240373034201,True,-1.715075253035863,0,0.2,49334,0,3,0.0,99.0,False,0.0055077067171624625,9,3.665000000000001,35424,911,0,0.0,14112.367992857438,False,-0.13505214512596012,0.5,163450,0.0,0.125,9,0,0,5,4,293.4890737439757,8,13,14,54.0,60.0,3,10,14,705,0.7658637299900874,78.43582691496704
40,14,0,0,0,9.999999999999998,20,10.0,23.393623709362178,22,25.0,16.27602663875618,10,34.0,33.0,14,33.0,0,3.0350000000000006,26705,5,20,1.0,517.8724741872435,False,0.17643700859919814,0,0.6500000000000001,27747,11,38,1.0,998.9577009557628,False,0.232394365204096,0,0.2,24380,353,98,1.0,9852.999780002954,False,-0.06521323434654473,0,5.969000000000002,-26696.444444444445,368,0,0.0,8608.85352504528,True,-1.7142361545699276,0,0.2,49334,0,3,0.0,99.0,False,0.0055077067171624625,14,3.796000000000001,34896,921,0,0.0,14990.22053429444,False,-0.1368657938397732,0.5,163062,0.0,0.125,8,0,0,6,4,396.5947712418301,9,15,15,75.0,27.0,5,9,15,1090,0.7871179059729911,79.22294482094003
41,15,0,0,0,9.999999999999998,20,10.0,23.310358174989368,7,20.428571428571427,17.24914401766774,14,32.0,33.0,13,33.0,0,3.0350000000000006,26728,7,23,1.0,606.1382380247554,False,0.17936601740891694,0,0.6500000000000001,27667,9,48,1.0,1208.8971923994895,False,0.23348379564571314,0,0.2,24685,350,94,1.0,9780.044898907046,False,-0.05664819465237085,0,5.969000000000001,-26696.444444444445,368,0,0.0,8578.211808396087,True,-1.7147248425966126,0,0.2,49334,0,3,0.0,99.0,False,0.0055077067171624625,13,3.9120000000000004,34275,935,0,0.0,16127.949656519335,False,-0.13792733434610652,0.5,162689,0.0,0.125,8,0,0,5,5,826.623526936027,8,13,17,72.0,33.0,4,11,17,791,0.7196669989498332,79.94261181988986
42,17,0,0,0,9.999999999999998,20,10.0,23.18390833609936,2,9.0,18.53096929311865,17,33.88235294117647,33.0,12,33.0,0,3.0350000000000006,26666,5,31,1.0,768.7011584190802,False,0.1802072678538193,0,0.6500000000000001,27547,11,58,1.0,1454.666683493763,False,0.2336096571442793,0,0.2,25243,342,87,1.0,9541.090979447305,False,-0.04266066505937124,0,5.969000000000001,-26696.444444444445,368,0,0.0,8531.678267684565,True,-1.7154669806577834,0,0.2,49301,0,4,0.1,132.0,False,0.005171746788019465,12,4.019,33580,951,0,0.0,17622.951797755835,False,-0.13685834913611628,0.5166666666666667,162337,0.0,0.125,9,0,0,4,3,3.0,10,14,15,57.0,54.0,4,13,15,794,0.9620195560273714,80.90463137591723
43,15,0,0,0,9.999999999999998,20,10.0,23.18390833609936,0,,19.358713203214997,13,32.0,33.0,10,33.0,0,3.0350000000000006,26586,3,41,1.0,980.5402417800738,False,0.18133813790968745,0,0.6500000000000001,27427,13,68,1.0,1706.5057668547565,False,0.23386792685110733,0,0.2,25659,332,84,1.0,9323.189476655047,False,-0.032866743059949494,0,5.969000000000001,-26696.444444444445,368,0,0.0,8531.678267684565,True,-1.7154669806577834,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,10,4.107,33059,964,0,0.0,18661.799527899257,False,-0.13689044114695437,0.5,162032,0.0,0.125,6,0,0,6,3,160.03790849673203,8,14,13,57.0,33.0,4,11,13,616,0.8265679219621234,81.73119929787936
44,13,0,0,0,9.999999999999998,20,10.0,23.18390833609936,0,,22.355691360128546,49,34.0,33.0,9,33.0,0,3.0350000000000006,26476,4,51,1.0,1222.3793251410673,False,0.18181455770377547,0,0.6500000000000001,27337,12,78,1.0,1928.34485021575,False,0.23478064681971528,0,0.2,27325,322,45,1.0,8471.224595429778,False,0.006685984425214123,0,5.969000000000001,-26696.444444444445,368,0,0.0,8531.678267684565,True,-1.7154669806577834,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,9,4.187,31304,1013,0,0.0,22646.315347810218,False,-0.13205958353378722,0.5,161743,0.0,0.125,7,0,0,6,2,2.0,9,15,14,90.0,39.0,5,8,14,1866,0.831181994988583,82.56238129286794
45,14,0,0,0,10.0,20,10.0,22.73356860185246,16,17.0,22.355691360128546,0,,33.0,5,33.0,0,3.0350000000000006,26608,8,45,1.0,1103.0105870833609,False,0.18496968994509944,0,0.6500000000000001,27277,8,88,1.0,2080.5540369630166,False,0.23548329050966443,0,0.2,27053,328,55,1.0,8686.173526214678,False,0.001438128388483235,0,5.969000000000001,-26696.444444444445,368,0,0.0,8365.953245481705,True,-1.7181100386495993,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,5,4.228000000000001,31274,1013,0,0.0,22646.315347810218,False,-0.13267041976859265,0.5,161513,0.0,0.125,6,0,0,4,3,455.18504901960785,10,14,14,90.0,42.0,5,9,14,472,0.9182360310223885,83.48061732389033
46,14,0,0,0,10.0,20,10.0,23.03360485227733,20,26.0,22.355691360128546,0,,33.0,9,33.0,0,3.0350000000000006,26738,11,45,1.0,1146.5122183524797,False,0.19159058067959162,0,0.6500000000000001,27467,5,88,1.0,2076.9572270004046,False,0.2436945293848256,0,0.2,26533,338,65,1.0,9238.478378478092,False,-0.00633985553127351,0,5.969000000000001,-26696.444444444445,368,0,0.0,8476.366585638058,True,-1.7163491165074614,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,9,4.3130000000000015,31196,1013,0,0.0,22646.315347810218,False,-0.13425859397908682,0.5,161235,0.0,0.125,7,0,0,5,2,2.0,9,14,12,57.0,30.0,4,10,12,720,0.7796687069931068,84.26028603088344
47,12,0,0,0,10.0,20,10.0,23.03360485227733,0,,22.355691360128546,0,,33.0,7,33.0,0,3.0350000000000006,26648,10,55,1.0,1366.848266875253,False,0.19247051193008846,0,0.6500000000000001,27357,6,98,1.0,2317.293275523178,False,0.2441381604608024,0,0.2,26533,328,75,1.0,9231.699243556604,False,-0.00644797225676045,0,5.969000000000002,-26696.444444444445,368,0,0.0,8476.366585638058,True,-1.7163491165074614,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,7,4.374000000000001,31136,1013,0,0.0,22646.315347810218,False,-0.13548026644869773,0.5,160975,0.0,0.125,5,0,0,3,2,2.0,8,11,16,18.0,33.0,1,11,16,200,0.5731996910180897,84.83348572190152
48,16,0,0,0,10.0,20,10.0,22.752879704979378,4,9.0,22.404869494687,1,33.0,33.0,10,33.0,0,3.0350000000000006,26566,10,63,1.0,1533.4314214137007,False,0.1925268634688852,0,0.6500000000000001,27275,6,106,1.0,2471.805248727814,False,0.2439311790734688,0,0.2,26530,322,84,1.0,9208.436302557067,False,-0.006914670942600495,0,5.969000000000002,-26696.444444444445,368,0,0.0,8373.059731432411,True,-1.7179967011810864,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,10,4.467000000000001,31003,1014,0,0.0,22718.537667612618,False,-0.13745304025805166,0.5,160675,0.0,0.125,7,0,0,4,2,2.0,10,14,15,72.0,36.0,4,12,15,269,0.8047441949602216,85.63822991686175
49,15,0,0,0,10.0,20,10.0,22.752879704979378,0,,21.994420054096977,8,12.0,33.0,13,33.0,0,3.0350000000000006,26466,10,73,1.0,1760.9602184634946,False,0.19312740441674286,0,0.6500000000000001,27175,6,116,1.0,2699.334045777608,False,0.2445317200213265,0,0.2,26626,312,86,1.0,8990.418592605905,False,-0.007329613208415885,0,5.969000000000001,-26696.444444444445,368,0,0.0,8373.059731432411,True,-1.7179967011810864,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,13,4.5870000000000015,30734,1022,0,0.0,22478.29729528711,False,-0.14537599723813344,0.5,160302,0.0,0.125,5,0,0,4,3,3.0,10,14,15,72.0,33.0,4,11,15,296,0.8121234439895488,86.4503533608513
50,15,0,0,0,10.0,20,10.0,22.752879704979378,0,,22.054389567001945,1,33.0,33.0,10,33.0,0,3.0350000000000006,26366,10,83,1.0,1988.4890155132885,False,0.19372794536460056,0,0.6500000000000001,27075,6,126,1.0,2926.8628428274014,False,0.24513226096918417,0,0.2,26659,302,95,1.0,8966.536679768957,False,-0.006657894807678277,0,5.969000000000001,-26696.444444444445,368,0,0.0,8373.059731432411,True,-1.7179967011810864,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,10,4.674,30606,1023,0,0.0,22561.64052704299,False,-0.14713374740859858,0.5,160007,0.0,0.125,5,0,0,4,2,2.0,9,13,19,54.0,51.0,3,12,19,233,0.823604549979791,87.27395791083109
51,19,0,0,0,10.000000000000002,20,10.0,22.90753231483453,9,26.0,22.054389567001945,0,,33.0,10,33.0,0,3.0350000000000006,26490,11,84,1.0,2034.2327144461005,False,0.2001359667200284,0,0.6500000000000001,26985,5,136,1.0,3165.4243948174962,False,0.24640978173685643,0,0.2,26425,301,105,1.0,9210.878131300398,False,-0.010224903012656692,0,5.969000000000001,-26696.444444444445,368,0,0.0,8429.971891859106,True,-1.7170890401746322,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,10,4.764000000000001,30506,1023,0,0.0,22561.64052704299,False,-0.1491698681912834,0.5,159707,0.0,0.125,6,0,0,6,2,2.0,11,17,19,111.0,66.0,7,12,19,434,0.9576340289786458,88.23159193980973
52,19,0,0,0,10.000000000000002,20,10.0,23.162943290884858,28,24.714285714285715,23.228292373883846,18,34.0,33.0,16,33.0,0,3.0350000000000006,26852,8,76,1.0,1840.383690107249,False,0.2117012148801756,0,0.6500000000000001,27115,8,136,1.0,3230.1602875603407,False,0.2534938980706881,0,0.2,26345,319,97,1.0,9642.123270059003,False,-0.0058989622331184904,0,5.969000000000001,-26696.444444444445,368,0,0.0,8523.963131045628,True,-1.7155900251641616,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,16,4.914000000000001,29643,1041,0,0.0,24180.652361213084,False,-0.15025907233102148,0.5,159256,0.0,0.125,8,0,0,7,4,4.0,9,16,20,108.0,54.0,6,13,20,1504,0.930501084018033,89.16209302382777
53,20,0,0,0,10.000000000000002,20,10.0,23.394844117192033,27,24.925925925925927,23.228292373883846,0,,33.0,11,33.0,0,3.0350000000000006,26980,12,74,1.0,1851.2184646722105,False,0.21752221781571138,0,0.6500000000000001,27460,4,131,1.0,3104.7245793521565,False,0.2658098730225165,0,0.2,25672,336,107,1.0,10346.094907382094,False,-0.016138322423812707,0,5.969000000000001,-26696.444444444445,368,0,0.0,8609.302635126669,True,-1.7142289919581866,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,11,5.008000000000001,29512,1041,0,0.0,24180.652361213084,False,-0.1529263905563386,0.5,158925,0.0,0.125,8,0,0,8,3,3.0,10,18,20,114.0,66.0,8,12,20,873,0.8963424710091203,90.05843549483689
54,20,0,0,0,10.000000000000002,20,10.0,23.73105319981765,19,27.0,23.228292373883846,0,,33.0,9,33.0,0,3.0350000000000006,27373,14,65,1.0,1682.5184579881472,False,0.23098862255646044,0,0.6500000000000001,27380,2,141,1.0,3366.0785011742887,False,0.26802090971148107,0,0.2,25159,345,117,1.0,10904.9235616815,False,-0.02358898341868683,0,5.969000000000001,-26696.444444444445,368,0,0.0,8733.027577532896,True,-1.712255770331983,0,0.2,49301,0,4,0.0,132.0,False,0.005171746788019465,9,5.087000000000001,29428,1041,0,0.0,24180.652361213084,False,-0.15463673201379385,0.5,158641,0.0,0.125,6,0,0,5,2,2.0,11,16,19,78.0,57.0,6,14,19,713,0.9069194599869661,90.96535495482385
55,19,0,0,0,10.000000000000002,20,10.0,23.173447094486157,36,20.333333333333332,24.353630015212307,24,32.083333333333336,33.0,7,33.0,0,3.0350000000000006,27616,14,60,1.0,1530.4068256691694,False,0.238272400210933,0,0.6500000000000001,27669,2,130,1.0,3032.5481222832004,False,0.2733540166292147,0,0.2,25197,371,103,1.0,11105.772763621233,False,-0.019173666491958206,0,5.969000000000002,-26696.444444444445,368,0,0.0,8527.828530770907,True,-1.7155283780121524,0,0.2,49268,0,5,0.1,165.0,False,0.004835786858876469,7,5.148000000000001,28628,1064,0,0.0,25912.262336185893,False,-0.15329686298753994,0.5166666666666667,158378,0.0,0.125,11,0,0,4,2,2.0,11,15,16,90.0,57.0,5,14,16,1702,0.8620845500263385,91.82743950485019
56,16,0,0,0,10.000000000000002,20,10.0,23.27810745635728,12,25.0,24.404203704406846,1,33.0,33.0,12,33.0,0,3.0350000000000006,27526,13,70,1.0,1759.4675219450096,False,0.23934265972829422,0,0.6500000000000001,27859,3,128,1.0,3009.5977544137318,False,0.2811430574697586,0,0.2,24930,373,112,1.0,11416.004896114833,False,-0.022742418166648033,0,5.969000000000002,-26696.444444444445,368,0,0.0,8566.343543939478,True,-1.7149141230734173,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,12,5.261000000000001,28442,1065,0,0.0,25990.47694519329,False,-0.1562877756887861,0.5,158025,0.0,0.125,7,0,0,7,3,3.0,7,14,13,42.0,51.0,4,12,13,533,0.8571862690150738,92.68462577386526
57,13,0,0,0,10.000000000000002,20,10.0,23.128193231896972,2,9.0,24.404203704406846,0,,33.0,9,33.0,0,3.0350000000000006,27424,15,78,1.0,1953.999072087964,False,0.2391361054120411,0,0.6500000000000001,27779,1,138,1.0,3201.690666001782,False,0.28184316461609477,0,0.2,24912,365,122,1.0,11419.10338158003,False,-0.023267146477304823,0,5.969000000000001,-26696.444444444445,368,0,0.0,8511.175109338086,True,-1.715793974347721,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,9,5.339000000000001,28358,1065,0,0.0,25990.47694519329,False,-0.15799811714624137,0.5,157741,0.0,0.125,6,0,0,5,2,2.0,8,13,11,44.0,30.0,3,10,11,218,0.7424541930085979,93.42707996687386
58,11,0,0,0,10.000000000000002,20,10.0,23.128193231896972,0,,24.45970729335498,1,33.0,33.0,11,33.0,0,3.0350000000000006,27284,19,88,1.0,2225.281004406934,False,0.23894592068950554,0,0.6500000000000001,27719,0,145,0.7,3353.588018625061,False,0.28253900564190787,0,0.2,24945,355,131,1.0,11414.730252752928,False,-0.022284293120587467,0,5.969000000000001,-26696.444444444445,368,0,0.0,8511.175109338086,True,-1.715793974347721,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,11,5.440000000000001,28199,1066,0,0.0,26074.04797471641,False,-0.16038474564049837,0.45,157415,0.0,0.125,6,0,0,3,3,3.0,8,11,13,18.0,44.0,1,10,13,233,0.6610861609806307,94.08816612785449
59,13,0,0,0,10.000000000000002,20,10.0,23.128193231896972,0,,24.45970729335498,0,,33.0,11,33.0,0,3.0350000000000006,27194,18,98,1.0,2446.5629367259035,False,0.23984648640327014,0,0.6500000000000001,27609,1,155,1.0,3594.8699509440307,False,0.2830032711811526,0,0.2,24945,345,141,1.0,11428.045393367509,False,-0.02207193720507306,0,5.969000000000001,-26696.444444444445,368,0,0.0,8511.175109338086,True,-1.715793974347721,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,11,5.539000000000001,28066,1066,0,0.0,26074.04797471641,False,-0.1630927862814692,0.5,157082,0.0,0.125,5,0,0,4,3,3.0,8,12,15,54.0,75.0,3,10,15,200,0.7635420670267195,94.85170819488121
60,15,0,0,0,10.000000000000002,20,10.0,23.128193231896972,0,,24.45970729335498,0,,33.0,13,33.0,0,3.0350000000000006,27074,20,108,1.0,2697.844869044873,False,0.2400926018552546,0,0.6500000000000001,27529,0,164,0.9,3793.0236900311033,False,0.2838355953322667,0,0.2,24945,335,151,1.0,11441.360533982088,False,-0.02185958128955877,0,5.969000000000001,-26696.444444444445,368,0,0.0,8511.175109338086,True,-1.715793974347721,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,13,5.658,27897,1066,0,0.0,26074.04797471641,False,-0.16653383040420655,0.48333333333333334,156713,0.0,0.125,5,0,0,4,3,3.0,10,14,15,90.0,75.0,5,10,15,200,0.8032557279802859,95.6549639228615
61,15,0,0,0,10.000000000000002,20,10.0,23.316061526524546,12,26.0,25.708886126012704,21,34.0,33.0,8,33.0,0,3.0350000000000006,27246,24,106,1.0,2711.502521811602,False,0.2478949066712827,0,0.6500000000000001,27469,0,170,0.6,3963.7304595091728,False,0.2849417639508981,0,0.2,25347,337,140,1.0,11456.75679208055,False,-0.008791477272167518,0,5.969000000000001,-26696.444444444445,368,0,0.0,8580.310641761032,True,-1.7146913694479897,0,0.2,49268,0,5,0.0,165.0,False,0.004835786858876469,8,5.725000000000001,27107,1087,0,0.0,27945.55921897581,False,-0.1635660698900922,0.43333333333333335,156437,0.0,0.125,7,0,0,6,2,2.0,12,18,12,144.0,51.0,8,7,12,1226,0.9470586669631302,96.60202258982463
62,12,0,0,0,10.000000000000002,20,10.0,23.497929142364562,12,26.0,27.28952686713618,34,34.0,33.00000000000001,10,33.0,0,3.0350000000000006,27166,22,116,1.0,2945.759780514289,False,0.24951482941785094,0,0.6500000000000001,27661,2,168,1.0,3967.6520959172462,False,0.2934042778341459,0,0.2,26191,339,116,1.0,11131.383095849382,False,0.012940306463101308,0,5.969000000000001,-26696.444444444445,368,0,0.0,8647.23792439016,True,-1.7136239827198292,0,0.2,49268,0,5,0.0,165.00000000000003,False,0.004835786858876469,10,5.817,25851,1121,0,0.0,30591.559618059655,False,-0.16220186490277866,0.5,156137,0.0,0.125,8,0,0,5,2,2.0,9,14,17,75.0,66.0,5,7,17,1668,0.9704460040084086,97.57246859383304
63,17,0,0,0,10.0,20,10.0,23.659464285140185,11,26.0,27.28952686713618,0,,33.00000000000001,12,33.0,0,3.0350000000000006,27046,24,126,1.0,3221.0924999276635,False,0.2502856130001671,0,0.6500000000000001,27867,0,167,1.0,3951.1305356184107,False,0.302031643447173,0,0.2,25905,340,126,1.0,11482.698242206821,False,0.009420724095034048,0,5.969000000000002,-26696.444444444445,368,0,0.0,8706.682856931588,True,-1.7126759279123043,0,0.2,49268,0,5,0.0,165.00000000000003,False,0.004835786858876469,12,5.927000000000001,25698,1121,0,0.0,30591.559618059655,False,-0.16531712970028645,0.5,155784,0.0,0.125,6,0,0,6,3,3.0,13,19,17,183.0,48.0,11,6,17,486,0.9807768660248257,98.55324545985786
64,17,0,0,0,10.0,20,10.0,22.731396416619866,10,8.5,27.32488372230012,1,33.0,33.00000000000001,10,33.0,0,3.0350000000000006,27041,23,126,1.0,3094.155948494103,False,0.24729834093573522,0,0.6500000000000001,27757,1,177,1.0,4033.4571657417164,False,0.29902829768197464,0,0.2,25853,340,135,1.0,11417.53408416127,False,0.006722817201385452,0,5.969000000000002,-26696.444444444445,368,0,0.0,8365.153881316111,True,-1.718122787272699,0,0.2,49268,0,5,0.0,165.00000000000003,False,0.004835786858876469,10,6.0150000000000015,25569,1122,0,0.0,30658.519536420736,False,-0.1672620331030406,0.5,155488,0.0,0.125,8,0,0,6,2,2.0,11,17,17,129.0,57.0,8,9,17,318,1.115098971000407,99.66834443085827
65,17,0,0,0,10.0,20,10.0,22.85182604168779,25,23.56,27.363659121554786,1,33.0,33.00000000000001,9,33.0,0,3.0350000000000006,27134,23,127,1.0,3132.1819072943495,False,0.25218546918181384,0,0.6500000000000001,28053,1,171,1.0,3917.662253128612,False,0.309416715818687,0,0.2,25297,355,144,1.0,12052.765158303055,False,-0.0008809103648519523,0,5.969000000000001,-26696.444444444445,368,0,0.0,8409.471983341107,True,-1.717415982034828,0,0.2,49268,0,5,0.0,165.00000000000003,False,0.004835786858876469,9,6.0950000000000015,25452,1123,0,0.0,30729.389193506024,False,-0.1689227985105163,0.5,155204,0.0,0.125,9,0,0,8,2,2.0,9,17,17,111.0,29.0,7,10,17,822,0.9467291230103001,100.61507355386857
66,17,0,0,0,10.0,20,10.0,23.00636266325307,12,25.0,27.363659121554786,0,,33.00000000000001,7,33.0,0,3.0350000000000006,27024,24,137,1.0,3391.871684865671,False,0.2530513020258654,0,0.6500000000000001,28263,0,169,1.0,3888.075290089769,False,0.31793357962674024,0,0.2,24997,357,154,1.0,12427.274975500783,False,-0.004477130306835785,0,5.969000000000001,-26696.444444444445,368,0,0.0,8466.34146007713,True,-1.7165090017672762,0,0.2,49268,0,5,0.0,165.00000000000003,False,0.004835786858876469,7,6.156000000000001,25389,1123,0,0.0,30729.389193506024,False,-0.17020555460360776,0.5,154941,0.0,0.125,6,0,0,3,2,2.0,10,13,15,54.0,57.0,3,14,15,500,0.6915769079932943,101.30665046186186
