index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,15,0,0,0,10.000000000000002,20,10.0,25.090020964049717,20,26.0,19.167332667425217,13,16.0,46.999999999999986,20,47.0,0,0.24500000000000002,54249,1,62,1.0,1565.5812997710825,False,0.07778673423199264,0,0.2,53783,32,79,1.0,2302.111656159928,False,0.07587261707951365,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,13,3.030000000000001,55916.0,508,0,0.0,12745.730649737256,False,-0.17293342019480526,1,1.0560000000000003,121209,0,6,0.6,281.9999999999999,False,0.031905304511981494,6,2.204,116039,0,7,0.7,328.9999999999999,False,-0.011858194867259647,0.5499999999999999,476617,0.0,0.0,15,0,0,8,7,5.583333333333334,19,27,12,150.0,30.0,10,5,12,1096,1.6515784859657288,103.90453608595999
34,12,0,0,0,10.000000000000002,20,10.0,25.13029071784164,19,25.473684210526315,18.964912425086673,6,16.0,46.999999999999986,20,47.0,0,0.24500000000000002,54623,2,53,1.0,1351.905408045607,False,0.08301905021587948,0,0.2,53693,31,89,1.0,2546.595873887906,False,0.0765040724039161,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,3.0770000000000013,55312.0,527,0,0.0,13243.663208302543,False,-0.17764752958783644,6,1.1150000000000002,121415,0,0,0.0,0.0,False,0.03245803500059525,1,2.2080000000000006,116263,0,6,0.6,281.9999999999999,False,-0.01015323389853569,0.43333333333333335,476727,0.0,0.0,16,0,0,6,5,4.0,20,26,15,114.0,11.0,8,4,15,1201,1.516211702954024,105.42074778891401
35,15,0,0,0,10.0,20,10.0,25.13716279888921,21,25.19047619047619,18.79926650177552,5,16.0,46.99999999999999,20,47.0,0,0.24500000000000002,54872,5,48,1.0,1256.5838143466822,False,0.08696223868337918,0,0.2,53773,28,93,1.0,2617.7561402966967,False,0.07876768645022225,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,5,3.121000000000001,54683.0,548,0,0.0,13775.165213791288,False,-0.18247072076672494,7,1.1790000000000003,121312,0,0,0.0,0.0,False,0.03158216976479192,7,2.2770000000000006,116363,0,5,0.5,234.99999999999997,False,-0.009502712631167197,0.4166666666666667,476424,0.0,0.0,15,0,0,6,9,8.666666666666666,24,30,15,135.0,16.0,10,5,15,964,3.3766054389998317,108.79735322791385
36,15,0,0,0,10.0,20,10.0,25.068340179641215,35,24.742857142857144,18.43629866626053,12,16.0,46.99999999999999,20,47.0,0,0.24500000000000002,54992,3,50,1.0,1283.4170089820607,False,0.08957517635117562,0,0.2,54319,30,76,1.0,2205.1938536527323,False,0.08542101305966246,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,12,3.236000000000001,53523.0,583,0,0.0,14614.842324730827,False,-0.19229852532278077,13,1.302,120941,0,6,0.6,281.99999999999994,False,0.029626354189697102,2,2.2900000000000005,116484,0,6,0.6,281.99999999999994,False,-0.008273950237248933,0.5333333333333333,475680,0.0,0.0,15,0,0,6,9,9.0,21,27,14,129.0,21.0,8,7,14,1301,1.5646373059717007,110.36199053388555
37,14,0,0,0,10.0,20,10.0,25.01606743998402,27,24.666666666666668,18.43629866626053,0,,46.999999999999986,20,47.0,0,0.24500000000000002,55578,1,33,1.0,835.5302255194727,False,0.096665983406967,0,0.2,54199,32,86,1.0,2471.3817998386257,False,0.08567745593261479,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,0,3.2240000000000006,52857.0,610,0,0.0,15259.801138390252,False,-0.19685976432760446,6,1.3490000000000002,121142,0,0,0.0,0.0,False,0.03013656694841749,2,2.3080000000000007,116748,0,0,0.0,0.0,False,-0.007228014081872141,0.3333333333333333,475945,0.0,0.0,16,0,0,6,4,3.5,23,29,13,114.0,18.0,8,6,13,1336,1.6352213500067592,111.9972118838923
38,13,0,0,0,10.0,20,10.0,25.056490756353263,8,26.0,18.27258971501495,6,16.0,46.999999999999986,20,47.0,0,0.24500000000000002,55666,3,35,1.0,906.9771764723642,False,0.09908908320086536,0,0.2,54119,30,96,1.0,2705.423112609913,False,0.08640249816500116,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,3.2840000000000007,52529.0,618,0,0.0,15484.911287426316,False,-0.19972042484414174,10,1.443,120971,0,0,0.0,0.0,False,0.028682460586064388,10,2.406000000000001,116481,0,6,0.6,281.9999999999999,False,-0.008299460875184952,0.43333333333333335,475187,0.0,0.0,10,0,0,6,9,9.0,19,25,16,129.0,15.0,8,5,16,408,1.4769607749767601,113.47417265886907
39,16,0,0,0,10.0,20,10.0,25.114356162194483,25,25.52,18.13947520408391,5,16.0,46.999999999999986,20,47.0,0,0.24500000000000002,55836,6,33,1.0,888.7737533524179,False,0.1022402443532356,0,0.2,54387,27,93,1.0,2605.635123084087,False,0.0906740611347834,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,5,3.3280000000000007,51791.0,643,0,0.0,16148.531012291052,False,-0.20511378505509634,5,1.4830000000000003,120827,0,5,0.5,234.99999999999994,False,0.028457116617629553,9,2.4860000000000007,116610,0,0,0.0,0.0,False,-0.00840150342692903,0.4166666666666667,474872,0.0,0.0,15,0,0,10,9,9.0,18,28,17,132.0,36.0,9,7,17,1120,1.7282742360257544,115.20244689489482
40,17,0,0,0,9.999999999999998,20,10.0,25.1009175061861,24,25.0,17.960815495769104,7,16.0,46.999999999999986,20,47.0,0,0.24500000000000002,56086,6,29,1.0,787.9266076793969,False,0.1061489092017176,0,0.2,54537,27,93,1.0,2604.3853280753074,False,0.09359954296979348,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.393000000000001,51051.0,667,0,0.0,16742.31197662613,False,-0.21099735784906898,8,1.5580000000000003,120935,0,0,0.0,0.0,False,0.02837633293083216,7,2.5470000000000006,116393,0,7,0.7,328.9999999999999,False,-0.008847939590809368,0.45,474423,0.0,0.0,14,0,0,8,10,9.5,24,32,16,153.0,33.0,11,6,16,988,1.4823021540069021,116.68474904890172
41,16,0,0,0,9.999999999999998,20,10.0,25.09571034074007,10,25.0,17.960815495769104,0,,46.99999999999999,20,47.0,0,0.24500000000000002,56226,7,29,1.0,797.775599881462,False,0.10898722679084868,0,0.2,54447,26,103,1.0,2844.8581650962274,False,0.09419171724536066,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,0,3.386000000000001,50801.0,677,0,0.0,16989.795900681027,False,-0.21267380199513347,6,1.6100000000000003,120856,0,0,0.0,0.0,False,0.027704552798516982,7,2.6100000000000008,116635,0,0,0.0,0.0,False,-0.008188914777462203,0.3333333333333333,474386,0.0,0.0,15,0,0,8,6,5.5,22,30,15,135.0,48.0,10,6,15,732,1.3495514940004796,118.0343005429022
42,15,0,0,0,9.999999999999998,20,10.0,25.20907271285112,25,26.0,17.794329028895117,7,16.0,47.0,20,47.0,0,0.24500000000000002,56408,10,27,1.0,780.6449632469803,False,0.11238391072509767,0,0.2,54715,23,100,1.0,2750.907271285112,False,0.09852043939762148,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.456000000000001,50011.0,702,0,0.0,17696.769044421486,False,-0.21846979243675407,10,1.7040000000000004,120567,0,7,0.7,329.0,False,0.02664586132417218,10,2.7030000000000007,116469,0,0,0.0,0.0,False,-0.009600503409921938,0.45,473591,0.0,0.0,13,0,0,6,10,10.0,21,27,15,117.0,47.0,9,6,15,850,1.6401788010261953,119.6744793439284
43,15,0,0,0,9.999999999999998,20,10.0,25.29510835224855,29,25.82758620689655,17.639643681531844,7,16.0,46.99999999999999,20,47.0,0,0.24500000000000002,56683,11,22,1.0,666.4923837494681,False,0.11665190348364152,0,0.2,54989,22,96,1.0,2648.330401815861,False,0.10288220134954824,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.5190000000000006,49122.0,731,0,0.0,18490.72420549369,False,-0.2250028268327268,0,1.6940000000000004,120755,0,3,0.0,140.99999999999997,False,0.027445194646167452,16,2.8530000000000006,115974,0,7,0.7,328.99999999999994,False,-0.0124109253558734,0.45,472944,0.0,0.0,16,0,0,8,7,7.0,23,31,13,186.0,9.0,12,3,13,1137,1.537363467970863,121.21184281189926
44,13,0,0,0,9.999999999999998,20,10.0,25.294456096183264,14,25.285714285714285,17.496316654069865,7,16.0,46.99999999999999,20,47.0,0,0.24500000000000002,56947,10,18,1.0,555.3002097312988,False,0.12073345289591951,0,0.2,54879,23,106,1.0,2911.212346195426,False,0.10330211854872143,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.5820000000000007,48628.0,745,0,0.0,18844.369791656532,False,-0.22921428045850964,8,1.774,120656,0,7,0.7,328.99999999999994,False,0.027402676916274085,2,2.8570000000000007,116285,0,0,0.0,0.0,False,-0.011165155869997789,0.45,472816,0.0,0.0,16,0,0,6,6,5.4,21,27,18,129.0,60.0,8,5,18,883,1.377311123011168,122.58915393491043
45,18,0,0,0,10.0,20,10.0,25.274662762415417,24,25.125,17.38132038849846,6,16.0,46.99999999999999,20,47.0,0,0.24500000000000002,57160,9,16,1.0,494.3946041986467,False,0.12430860364471846,0,0.2,55069,24,104,1.0,2868.5649272912033,False,0.10660561033383469,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,3.6350000000000007,47905.0,769,0,0.0,19436.215664297455,False,-0.23488497560648589,2,1.7860000000000003,120871,0,6,0.6,281.99999999999994,False,0.029031105971189988,11,2.9650000000000003,116071,0,0,0.0,0.0,False,-0.012984914709433835,0.43333333333333335,472497,0.0,0.0,15,0,0,11,8,7.5,22,33,18,192.0,43.0,14,4,18,1038,1.5411641779937781,124.1303181129042
46,18,0,0,0,10.0,20,10.0,25.32246900670982,16,25.875,17.194343323265326,11,16.0,47.0,20,47.0,0,0.24500000000000002,57142,6,24,1.0,667.7392561610357,False,0.1256535375652275,0,0.2,55301,27,100,1.0,2802.246900670982,False,0.11049987172611621,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,11,3.7390000000000008,47226.0,785,0,0.0,19878.138170267208,False,-0.24096677751339604,7,1.854,120955,0,6,0.6,282.0,False,0.029745403833398527,7,3.0240000000000005,115888,0,5,0.5,235.0,False,-0.013541896971036922,0.5166666666666667,471933,0.0,0.0,17,0,0,10,10,9.75,23,33,15,189.0,46.0,13,5,15,849,1.5769292180193588,125.70724733092356
47,15,0,0,0,10.0,20,10.0,25.348599514551037,18,25.61111111111111,17.194343323265326,0,,46.99999999999999,20,47.0,0,0.24500000000000002,57513,5,16,1.0,455.5775922328166,False,0.13084192706847647,0,0.2,55191,28,110,1.0,3068.345946600614,False,0.11095129207403659,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,0,3.728000000000001,46765.0,803,0,0.0,20354.92541018448,False,-0.24392252725170632,4,1.8870000000000005,121191,0,0,0.0,0.0,False,0.030553240701372473,5,3.067000000000001,116064,0,0,0.0,0.0,False,-0.013044439531284546,0.3333333333333333,472145,0.0,0.0,15,0,0,7,4,3.5,20,27,15,165.0,29.0,10,5,15,1084,1.576215537963435,127.283462868887
48,15,0,0,0,10.0,20,10.0,25.36960983167611,25,25.52,17.090017848116126,7,16.0,47.0,20,47.0,0,0.24500000000000002,57683,4,16,1.0,445.9137573068178,False,0.13407671129364293,0,0.2,55459,29,105,1.0,2953.8090323259917,False,0.11507842765693299,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.798000000000001,45987.0,828,0,0.0,21006.03694062782,False,-0.24993004567187724,12,2.0030000000000006,120842,0,7,0.7,329.0,False,0.028984336468307285,8,3.142000000000001,115942,0,0,0.0,0.0,False,-0.014081872140682664,0.45,471334,0.0,0.0,13,0,0,6,9,9.0,21,27,18,126.0,34.0,7,8,18,838,1.4120487060281448,128.69551157491514
49,18,0,0,0,10.0,20,10.0,25.411340440662066,30,25.666666666666668,17.0063033274341,6,16.0,47.0,20,47.0,3,0.275,57994,5,10,1.0,304.11340440662065,False,0.13877901884456156,0,0.2,55655,28,104,1.0,2922.779405828855,False,0.11861319433831626,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,3.8510000000000013,45097.0,858,0,0.0,21802.930098088054,False,-0.25645685274728103,6,2.051,120999,0,6,0.6,282.0,False,0.030119559856460143,7,3.204000000000001,115847,0,0,0.0,0.0,False,-0.01488970900865661,0.43333333333333335,471013,0.0,0.0,12,0,0,12,8,6.8,22,34,14,174.0,30.0,13,5,14,1002,1.625349087989889,130.32086066290503
50,14,0,0,0,10.0,20,10.0,25.406756233952276,12,25.333333333333332,16.915189842629545,7,16.0,46.99999999999999,20,47.0,2,0.29200000000000004,58176,3,10,1.0,284.06756233952274,False,0.142147155917935,0,0.2,55535,30,114,1.0,3196.3702106705596,False,0.11894212897248885,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,3.915000000000001,44653.0,870,0,0.0,22103.87792353848,False,-0.2603542686950562,2,2.0650000000000004,121263,0,0,0.0,0.0,False,0.031165496011836935,12,3.317000000000001,115510,0,7,0.7,328.99999999999994,False,-0.01635657068997772,0.45,470558,0.0,0.0,11,0,0,5,7,5.9,25,30,13,129.0,15.0,8,6,13,541,1.3976712510338984,131.71853191393893
51,13,0,0,0,10.000000000000002,20,10.0,25.400196657641626,28,25.357142857142858,16.842536873666642,6,16.0,47.0,20,47.0,0,0.29000000000000004,58346,2,10,1.0,274.0019665764163,False,0.14537800593983952,0,0.2,55875,31,106,1.0,3002.420845710012,False,0.12370173174412473,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,3.9680000000000004,43823.0,898,0,0.0,22809.37659856218,False,-0.26669116488148015,10,2.1630000000000007,121092,0,0,0.0,0.0,False,0.029711389649483836,3,3.335000000000001,115716,0,6,0.6,282.0,False,-0.01480467354886988,0.43333333333333335,470273,0.0,0.0,17,0,0,10,6,6.0,17,27,11,138.0,6.0,11,2,11,1239,1.4121597899938934,133.13069170393283
52,11,0,0,0,10.000000000000002,20,10.0,25.238256453957465,54,24.666666666666668,16.842536873666642,0,,47.0,20,47.0,3,0.32000000000000006,58541,0,10,1.0,252.38256453957464,False,0.14898533651135498,0,0.2,56749,33,75,1.0,2222.86923404681,False,0.13318516680421869,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,0,3.9620000000000006,42491.0,952,0,0.0,24026.82014416751,False,-0.27629479542597224,11,2.263000000000001,120902,0,0,0.0,0.0,False,0.028095715913535945,3,3.362,115967,0,0,0.0,0.0,False,-0.013869283491215837,0.3333333333333333,470071,0.0,0.0,17,0,0,6,7,6.75,19,25,14,129.0,9.0,8,3,14,1710,1.3932790179969743,134.5239707219298
53,14,0,0,0,10.000000000000002,20,10.0,25.258040525532543,18,25.5,16.716191628730286,12,16.0,47.00000000000001,20,47.0,8,0.397,58742,0,9,0.9,227.3223647297929,False,0.1526764822241461,0,0.2,56639,34,85,1.0,2486.933444670266,False,0.1336166612286552,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,12,4.082,41738.0,970,0,0.0,24500.299309766568,False,-0.2831496600204044,11,2.362000000000001,120611,0,6,0.6,282.00000000000006,False,0.02682018401673498,9,3.449,115727,0,6,0.6,282.00000000000006,False,-0.014711134543104475,0.5166666666666667,468878,0.0,0.0,10,0,0,8,11,10.88888888888889,18,26,12,138.0,24.0,11,3,12,425,1.4163370809983462,135.94030780292815
54,12,0,0,0,10.000000000000002,20,10.0,25.254478499992455,3,25.0,16.661114163949197,6,16.0,47.00000000000001,20,47.0,0,0.38900000000000007,58777,0,10,0.4,252.54478499992456,False,0.15360893835683428,0,0.2,56479,40,95,1.0,2799.1754574992833,False,0.13354069190657344,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,6,4.130000000000001,41543.0,973,0,0.0,24572.60758049266,False,-0.2852588027266697,6,2.4110000000000005,120723,0,6,0.6,282.00000000000006,False,0.027772581166346365,2,3.460000000000001,115991,0,0,0.0,0.0,False,-0.013665198387727683,0.3333333333333333,468934,0.0,0.0,15,0,0,5,5,4.25,23,28,13,126.0,30.0,7,5,13,698,1.2967706979834475,137.2370785009116
55,13,0,0,0,10.000000000000002,20,10.0,25.27059705104886,29,25.379310344827587,16.601182628543526,7,16.0,47.000000000000014,20,47.0,0,0.38900000000000007,58892,1,11,1.0,287.9765675615375,False,0.15620815283550268,0,0.2,56900,39,85,1.0,2538.000749339153,False,0.13922836613140566,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,4.194000000000001,40667.0,1002,0,0.0,25321.138245150956,False,-0.2919207955787782,4,2.4450000000000007,120963,0,0,0.0,0.0,False,0.028614432218235005,10,3.5580000000000003,115709,0,7,0.7,329.0000000000001,False,-0.014664365040221772,0.45,468552,0.0,0.0,14,0,0,6,7,7.0,22,28,11,114.0,16.0,8,5,11,1218,1.3214407629566267,138.55851926386822
56,11,0,0,0,10.000000000000002,20,10.0,25.313217049930792,14,25.928571428571427,16.546169783857803,7,16.0,47.00000000000001,20,47.0,3,0.41900000000000004,59081,2,10,1.0,273.1321704993079,False,0.159764318160001,0,0.2,56810,38,95,1.0,2784.755619743425,False,0.13988205659756592,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,4.2570000000000014,40164.0,1016,0,0.0,25718.228522729685,False,-0.29596332291417365,10,2.541000000000001,120790,0,0,0.0,0.0,False,0.027143318763924555,3,3.5780000000000007,115899,0,7,0.7,329.00000000000006,False,-0.013048691304273882,0.45,468165,0.0,0.0,12,0,0,5,9,8.222222222222221,20,25,12,93.0,30.0,6,5,12,633,1.2141500469879247,139.77266931085614
57,12,0,0,0,10.000000000000002,20,10.0,25.340346426476305,8,26.0,16.465102273020605,12,16.0,47.000000000000014,20,47.0,0,0.41600000000000004,59199,1,12,1.0,314.0841571177157,False,0.16247634309750994,0,0.2,56700,39,105,1.0,3050.736374780012,False,0.14033231859361547,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,12,4.370000000000001,39662.0,1024,0,0.0,25948.514740711737,False,-0.30109997782114817,9,2.621000000000001,120542,0,6,0.6,282.0000000000001,False,0.026233439344206536,4,3.6150000000000007,116084,0,6,0.6,282.0000000000001,False,-0.011675368628718175,0.5333333333333333,467608,0.0,0.0,14,0,0,7,10,9.25,19,26,17,114.0,28.0,8,4,17,596,1.3769378419965506,141.1496071528527
58,17,0,0,0,10.000000000000002,20,10.0,25.340346426476305,0,,16.424284387410474,7,16.0,47.000000000000014,20,47.0,0,0.41600000000000004,59139,0,19,0.7,481.4665821030498,False,0.16294033080790296,0,0.2,56560,43,115,1.0,3344.1398390447753,False,0.14046357069178195,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,7,4.428000000000001,39522.0,1024,0,0.0,25948.514740711737,False,-0.30295888664167053,3,2.642000000000001,120792,0,0,0.0,0.0,False,0.027160325855881903,5,3.6610000000000005,116192,0,7,0.7,329.0000000000001,False,-0.010557152332522662,0.39999999999999997,467626,0.0,0.0,16,0,0,8,6,6.0,18,26,17,165.0,52.0,10,7,17,764,1.3861718590487726,142.53577901190147
59,17,0,0,0,10.000000000000002,20,10.0,25.32264482667128,10,25.0,16.401890512986288,4,16.0,47.000000000000014,20,47.0,0,0.41600000000000004,59269,2,19,1.0,501.1302517067543,False,0.1656789096328511,0,0.2,56480,41,125,1.0,3575.33060333391,False,0.14116069921008523,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.461000000000001,39192.0,1034,0,0.0,26183.614750778102,False,-0.305779780709983,10,2.7390000000000008,120558,0,4,0.4,188.00000000000006,False,0.02596982941886767,3,3.6860000000000004,116490,0,0,0.0,0.0,False,-0.009421928944369802,0.39999999999999997,467410,0.0,0.0,14,0,0,6,7,6.333333333333333,20,26,19,162.0,69.0,9,8,19,685,1.4114985080086626,143.94727751991013
60,19,0,0,0,10.000000000000002,20,10.0,25.2137081675772,135,25.074074074074073,16.379627335203768,4,16.0,47.000000000000014,20,47.0,105,1.4660000000000002,55884,1,10,1.0,262.137081675772,False,0.09704403722753398,0,0.2,56645,42,124,1.0,3546.4998127795725,False,0.14410986890696798,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.497,35727.0,1169,0,0.0,29474.824847897744,False,-0.32993756159031146,4,2.769000000000001,120646,0,4,0.4,188.00000000000006,False,0.0267181414649909,12,3.8030000000000004,116252,0,0,0.0,0.0,False,-0.011445772887294002,0.39999999999999997,460575,0.0,0.0,14,0,0,9,19,19.0,21,30,17,153.0,56.0,11,8,17,1148,1.6158118339953944,145.56308935390553
61,17,0,0,0,10.000000000000002,20,10.0,25.28348874044854,27,26.0,16.35761564457932,4,16.0,47.000000000000014,0,,6,1.4210000000000003,56104,0,8,0.8,202.26790992358832,False,0.10076643076697595,0,0.2,56801,45,123,1.0,3559.8691150751706,False,0.14729601561961583,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.533,34945.0,1196,0,0.0,30239.052533576454,False,-0.33524721805281654,0,2.7650000000000006,120646,0,4,0.0,188.00000000000006,False,0.0267181414649909,0,3.7910000000000004,116188,0,4,0.4,188.00000000000006,False,-0.011190666507933808,0.3666666666666667,460105,0.0,0.0,12,0,0,8,2,1.6,19,27,16,132.0,54.0,9,8,16,642,1.4289172029821202,146.99200655688765
62,16,0,0,0,10.000000000000002,20,10.0,25.326702195509885,25,25.8,16.316796509530842,8,16.0,47.000000000000014,0,,6,1.4750000000000003,56257,0,8,0.8,202.61361756407908,False,0.10376629081045913,0,0.2,56967,47,122,1.0,3559.857667852206,False,0.1505469806879378,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,8,4.609000000000001,34116.0,1221,0,0.0,30923.90338071757,False,-0.34170791642400666,0,2.7650000000000006,120582,0,8,0.4,376.0000000000001,False,0.026973247844351095,0,3.791,116124,0,8,0.4,376.0000000000001,False,-0.010935560128573616,0.43333333333333335,459467,0.0,0.0,10,0,0,8,4,3.111111111111111,20,28,11,132.0,19.0,9,7,11,486,1.356854193028994,148.34886074991664
63,11,0,0,0,10.0,20,10.0,25.354340390659623,27,25.62962962962963,16.297905576189862,4,16.0,47.000000000000014,0,,0,1.4690000000000003,56322,4,10,1.0,293.5434039065962,False,0.10592972389254408,0,0.2,57394,43,113,1.0,3295.0404641445375,False,0.1563164949485364,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.641000000000001,33344.0,1248,0,0.0,31642.21680754321,False,-0.34718961661636627,0,2.7650000000000006,120518,0,12,0.4,564.0000000000002,False,0.02722835422371129,0,3.7910000000000013,116124,0,8,0.0,376.0000000000001,False,-0.010935560128573616,0.39999999999999997,459123,0.0,0.0,13,0,0,12,1,1.0,16,28,10,99.0,8.0,8,3,10,892,1.2667344529763795,149.61559520289302
64,10,0,0,0,10.0,20,10.0,25.276830484488542,24,24.416666666666668,16.26304811816069,8,16.0,47.000000000000014,0,,0,1.4690000000000003,56182,8,20,1.0,585.5366096897708,False,0.10604716617400879,0,0.2,57920,39,99,1.0,2892.4062179643656,False,0.16267534486843288,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,8,4.7170000000000005,32574.0,1272,0,0.0,32152.128376269426,False,-0.35402833258355515,0,2.7650000000000006,120454,0,16,0.4,752.0000000000002,False,0.02748346060307148,0,3.7910000000000013,116060,0,12,0.4,564.0000000000002,False,-0.010680453749213422,0.4666666666666666,458611,0.0,0.0,11,0,0,12,2,2.0,11,23,11,93.0,12.0,6,4,11,786,1.204933531000279,150.8205287338933
65,11,0,0,0,10.0,20,10.0,25.546083035322265,155,26.0,16.24699245450849,4,16.0,47.000000000000014,0,,135,2.8190000000000004,50091,12,10,1.0,375.46083035322266,False,-0.015301010278562186,0,0.2,57860,35,109,1.0,3134.5230508501268,False,0.1638711618767149,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.7490000000000006,28464.0,1427,0,0.0,36454.26049140487,False,-0.38003890104361215,0,2.7650000000000006,120454,0,16,0.0,752.0000000000002,False,0.02748346060307148,0,3.7910000000000013,115996,0,16,0.4,752.0000000000002,False,-0.01042534736985323,0.39999999999999997,448286,0.0,0.0,11,0,0,15,15,14.727272727272727,11,26,12,114.0,9.0,8,3,12,642,1.312808306014631,152.13333703990793
66,12,0,0,0,10.0,20,10.0,25.546083035322265,0,,16.231305571867043,4,16.0,47.000000000000014,0,,0,2.6840000000000006,49981,13,20,1.0,640.9216607064453,False,-0.014855839593552246,0,0.2,57770,34,119,1.0,3379.9838812033495,False,0.16451218058365996,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.785000000000001,28384.0,1427,0,0.0,36454.26049140487,False,-0.38110113465533924,0,2.7650000000000006,120390,0,20,0.4,940.0000000000002,False,0.027738566982431673,0,3.7910000000000004,115996,0,16,0.0,752.0000000000002,False,-0.01042534736985323,0.39999999999999997,447942,0.0,0.0,11,0,0,14,1,1.0,12,26,12,96.0,14.0,7,5,12,200,1.324871990014799,153.45820902992273
67,12,0,0,0,10.000000000000002,20,10.0,25.546083035322265,0,,16.216058652117223,4,16.0,47.000000000000014,0,,0,2.684000000000001,49871,14,30,1.0,906.3824910596679,False,-0.014410668908542165,0,0.2,57680,33,129,1.0,3625.444711556572,False,0.16515319929060487,0,0.2,75421,0,0,0.0,0.0,False,0.0014340153758315298,4,4.8210000000000015,28304.0,1427,0,0.0,36454.26049140487,False,-0.3821633682670663,0,2.7650000000000006,120326,0,24,0.4,1128.0000000000005,False,0.027993673361791867,0,3.7910000000000004,115996,0,16,0.0,752.0000000000002,False,-0.01042534736985323,0.39999999999999997,447598,0.0,0.0,10,0,0,13,1,1.0,13,26,13,93.0,18.0,6,6,13,200,1.208655684022233,154.66686471394496
