index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,32,0,0,0,10.0,20,10.0,19.932657962542784,36,18.86111111111111,40.892357843889464,9,27.333333333333332,33.99999999999999,5,34.0,0,0.35300000000000004,62381,12,70,1.0,1515.286057377995,False,0.2375515597853544,25,11.646,24517,1056,0,0.0,10560.0,False,-0.41596268056998376,0,0.2,86550,69,348,1.0,15605.893929088985,False,0.1456300703571497,0,0.2,83533,238,401,1.0,21141.808090484858,False,0.1426062002360692,0,0.45200000000000007,98683,204,299,1.0,18508.041000153447,False,-0.10921738287150613,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476835,0.0,0.0,15,0,0,11,2,2.0,4,15,30,195.0,96.0,15,17,30,902,1.6722135350573808,202.96297932398738
106,30,0,0,0,10.0,20,10.0,20.227489316982986,12,25.0,41.072667741013696,8,44.0,33.99999999999999,10,34.0,0,0.35300000000000004,62601,10,68,1.0,1475.469273554843,False,0.2414734635484314,0,11.621000000000002,24397,1068,0,0.0,10680.0,False,-0.4171387130284796,0,0.2,86602,71,350,1.0,15811.585450860584,False,0.1475102019867931,0,0.2,83533,228,411,1.0,21492.73400582875,False,0.14473666512359754,0,0.45200000000000007,98671,202,299,1.0,18462.678883684763,False,-0.10950359870065952,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476975,0.0,0.0,20,0,0,7,0,0.0,3,10,34,180.0,90.0,10,20,34,1192,1.6017654850147665,204.56474480900215
107,34,0,0,0,10.0,20,10.0,20.51141619336854,26,22.53846153846154,41.16408113995109,4,44.0,34.0,13,34.0,0,0.35300000000000004,63051,10,56,1.0,1248.6393068286382,False,0.24807071195857075,4,11.661000000000003,24247,1078,0,0.0,10780.0,False,-0.41909876712597266,0,0.2,86309,74,360,1.0,16336.914008691663,False,0.14714186675828794,0,0.2,83416,231,417,1.0,21903.558976027736,False,0.14581016632078908,0,0.45200000000000007,98937,196,296,1.0,18132.159903430413,False,-0.10867220744472518,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,477131,0.0,0.0,23,0,0,11,2,2.0,3,14,28,207.0,75.0,14,20,28,1368,2.9480860509793274,207.51283085998148
108,28,0,0,0,10.0,20,10.0,20.391792288384792,2,9.0,40.895114963883714,19,39.26315789473684,34.0,0,,0,0.35300000000000004,62941,11,66,1.0,1455.8582910333962,False,0.24794545454667274,2,11.677,24133,1087,0,0.0,10870.0,False,-0.4204512044532429,0,0.2,86306,66,369,1.0,16436.155712706488,False,0.14770793545760938,0,0.2,84147,221,409,1.0,21232.68811596148,False,0.15061309702619916,0,0.45200000000000007,98191,205,306,1.0,18787.49856759616,False,-0.11212460668148251,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476889,0.0,0.0,16,0,0,3,1,1.0,2,5,23,90.0,80.0,5,23,23,946,1.3651092079817317,208.8779400679632
109,23,0,0,0,10.0,20,10.0,20.261759475468807,2,9.0,41.89972743385397,44,44.65909090909091,34.00000000000001,4,34.0,0,0.35300000000000004,62841,11,76,1.0,1649.8937201356293,False,0.24788700013853301,2,11.694999999999999,24009,1097,0,0.0,10970.0,False,-0.4219016444853878,0,0.2,88099,56,339,1.0,15338.666130702748,False,0.1628156372145287,0,0.2,84301,213,415,1.0,21704.141653324252,False,0.1553451453594886,0,0.45200000000000007,96362,239,312,1.0,20622.034856691098,False,-0.11964894712146024,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476783,0.0,0.0,20,0,0,6,1,1.0,1,7,21,96.0,63.0,7,16,21,2301,1.2316717139910907,210.1096117819543
110,21,0,0,0,10.0,20,10.0,20.261759475468807,0,,41.09093050989168,22,35.63636363636363,34.000000000000014,9,34.0,0,0.35300000000000004,62731,12,86,1.0,1862.5113148903174,False,0.24781465057028085,0,11.693,23919,1106,0,0.0,11060.0,False,-0.42278366882925966,0,0.2,88813,46,332,1.0,14574.229865155601,False,0.1668441206495683,0,0.2,84371,203,420,1.0,21371.327987674675,False,0.15417457708128243,0,0.45200000000000007,95884,251,313,1.0,20955.823557982814,False,-0.12221643975050629,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476889,0.0,0.0,19,0,0,4,0,0.0,6,10,27,135.0,48.0,10,11,27,1290,1.6327469570096582,211.74235873896396
111,27,0,0,0,10.0,20,10.0,20.667545251269093,12,26.0,41.09093050989168,0,,34.000000000000014,0,,0,0.35300000000000004,62933,13,84,1.0,1866.073801106604,False,0.2518088731757443,0,11.693000000000003,23829,1115,0,0.0,11150.0,False,-0.4236656931731316,0,0.2,88813,36,342,1.0,14797.12986342864,False,0.16819734250918936,0,0.2,84059,205,430,1.0,21905.946895763584,False,0.15363194608824518,0,0.452,95884,241,323,1.0,20884.9142528839,False,-0.12250903989863952,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,476689,0.0,0.0,13,0,0,8,0,0.0,8,16,26,228.0,78.0,16,11,26,512,1.5733519530040212,213.31571069196798
112,26,0,0,0,10.0,20,10.0,19.635677478248688,67,17.28358208955224,41.09093050989168,0,,34.000000000000014,0,,0,0.35300000000000004,63103,16,82,1.0,1770.1255532163925,False,0.2542006463593602,55,12.243,22658,1122,0,0.0,11220.0,False,-0.4459319077206531,0,0.2,88422,49,352,1.0,15426.155735916056,False,0.16726863934673836,0,0.2,83292,239,440,1.0,22772.936341653774,False,0.1495825370733847,0,0.45200000000000007,95884,231,333,1.0,20814.004947784983,False,-0.12280164004677276,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474530,0.0,0.0,13,0,0,9,4,4.0,6,15,26,215.0,108.0,15,11,26,500,1.5854426009464078,214.9011532929144
113,26,0,0,0,10.0,20,10.0,19.691786781033638,36,20.0,41.09093050989168,0,,34.00000000000001,13,34.0,0,0.35300000000000004,63305,17,80,1.0,1745.3429424826911,False,0.25791707934772035,24,12.428,22472,1131,0,0.0,11310.0,False,-0.4486955839981184,0,0.2,87702,75,362,1.0,16351.800853158311,False,0.1641460001527357,0,0.2,83292,229,450,1.0,23000.337902307958,False,0.15096308783683596,0,0.45200000000000007,96326,221,330,1.0,20301.095642686065,False,-0.12127037144743352,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474268,0.0,0.0,21,0,0,10,1,1.0,1,11,26,183.0,90.0,11,15,26,954,1.541432258032728,216.44258555094711
114,26,0,0,0,10.0,20,10.0,18.77669066213029,38,13.710526315789474,41.13946652776573,4,43.0,34.00000000000001,10,34.0,0,0.35300000000000004,63611,20,62,1.0,1364.154821052078,False,0.2601790981894205,10,12.504000000000003,22253,1138,0,0.0,11380.0,False,-0.4523020835375056,0,0.2,87181,103,372,1.0,17237.88068652827,False,0.16319941164006535,0,0.2,83464,219,456,1.0,22871.691991667707,False,0.15227049861986972,0,0.45200000000000007,96494,215,330,1.0,20064.985303469635,False,-0.12085818676304709,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474174,0.0,0.0,22,0,0,10,3,3.0,2,12,23,186.0,57.0,12,14,23,1148,1.4660218320204876,217.9086073829676
115,23,0,0,0,10.0,20,10.0,18.86297798346066,24,19.666666666666668,41.386896710868434,18,43.333333333333336,34.00000000000001,14,34.0,0,0.35300000000000004,63977,17,52,1.0,1150.8748551399544,False,0.2652626948307488,4,12.534000000000002,22073,1151,0,0.0,11510.0,False,-0.45455614574962266,0,0.2,87145,97,382,1.0,17639.503407947424,False,0.16520054522242517,0,0.2,83808,229,448,1.0,22860.95168468155,False,0.15638212997171866,0,0.45200000000000007,96190,223,326,1.0,20313.277966523663,False,-0.12234248307547325,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474364,0.0,0.0,25,0,0,6,2,2.0,2,8,25,144.0,60.0,8,15,25,1892,1.2550849599647336,219.16369234293234
116,25,0,0,0,10.0,20,10.0,18.775223036208853,2,9.0,41.87508477151582,25,44.68,34.00000000000001,11,34.0,0,0.35300000000000004,63885,18,60,1.0,1306.5133821725312,False,0.2649847447242452,0,12.530000000000001,21983,1160,0,0.0,11600.0,False,-0.4554381700934946,0,0.2,88068,89,371,1.0,17206.65130045496,False,0.1737797405289947,0,0.2,83984,219,454,1.0,23123.06233119792,False,0.16011038460397728,0,0.45200000000000007,95447,238,325,1.0,21016.270175620768,False,-0.12557348633080206,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474538,0.0,0.0,21,0,0,6,0,0.0,3,9,31,102.0,78.0,9,16,31,1709,1.4583725840202533,220.6220649269526
117,31,0,0,0,10.0,20,10.0,18.775223036208853,0,,41.88766694775048,17,42.0,34.00000000000001,9,34.0,0,0.35300000000000004,63785,18,70,1.0,1494.2656125346198,False,0.2648647132689256,0,12.530000000000001,21883,1170,0,0.0,11700.0,False,-0.45641819714224113,0,0.2,88782,79,364,1.0,16730.353388841675,False,0.17955750670140283,0,0.2,83984,209,464,1.0,23359.899078323873,False,0.1615482162139164,0,0.45200000000000007,95039,245,326,1.0,21346.47840219887,False,-0.1275780574469185,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474644,0.0,0.0,18,0,0,6,0,0.0,5,11,33,153.0,75.0,11,20,33,1220,1.7733204329852015,222.3953853599378
118,33,0,0,0,10.0,20,10.0,18.775223036208853,0,,42.205634824853135,18,44.888888888888886,34.00000000000001,10,34.0,0,0.35300000000000004,63665,20,80,1.0,1702.0178428967083,False,0.26454867640385643,0,12.53,21803,1178,0,0.0,11780.0,False,-0.45720221878123835,0,0.2,88825,69,373,1.0,17038.192179168633,False,0.18194849487711504,0,0.2,84749,199,457,1.0,23024.244499163447,False,0.1687990656708037,0,0.45200000000000007,94571,253,326,1.0,21762.025610687844,False,-0.1297256537839588,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474784,0.0,0.0,20,0,0,10,0,0.0,6,16,34,204.0,80.0,16,17,34,1348,1.8502051110262983,224.2455904709641
119,34,0,0,0,10.0,20,10.0,18.39026759499296,33,16.03030303030303,42.205634824853135,0,,34.00000000000001,12,34.0,0,0.35300000000000004,63611,19,86,1.0,1771.5630131693945,False,0.26417180867097934,29,12.820000000000002,21577,1189,0,0.0,11890.0,False,-0.46055391128795153,0,0.2,88825,59,383,1.0,17249.783926023334,False,0.1832330645468215,0,0.2,84220,222,467,1.0,23792.670869294852,False,0.16704106939918434,0,0.452,94979,243,324,1.0,21271.969262439314,False,-0.1283806799381068,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474383,0.0,0.0,20,0,0,8,1,1.0,7,15,34,240.0,162.0,15,19,34,644,1.847068433999084,226.09265890496317
120,34,0,0,0,10.0,20,10.0,18.673044428613384,18,22.0,42.205634824853135,0,,34.00000000000001,9,34.0,0,0.35300000000000004,63927,17,78,1.0,1626.497465431844,False,0.26894389801281726,0,12.791,21457,1201,0,0.0,12010.0,False,-0.4617299437464474,0,0.2,88565,59,393,1.0,17688.524107455472,False,0.18273973765742346,0,0.2,84084,220,477,1.0,24240.15758574989,False,0.1681064460820912,0,0.45200000000000007,95285,233,325,1.0,20883.912914190783,False,-0.12745659888013308,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,474489,0.0,0.0,22,0,0,8,0,0.0,6,14,39,237.0,135.0,14,20,39,902,1.9672742510447279,228.0599331560079
121,39,0,0,0,10.0,20,10.0,18.38035835036425,75,17.573333333333334,42.22588530945725,4,43.0,34.00000000000001,11,34.0,0,0.35300000000000004,64082,19,77,1.0,1605.2875929780473,False,0.2717741193768796,64,13.431000000000001,19871,1209,0,0.0,12090.0,False,-0.4920323800936906,0,0.2,87845,94,403,1.0,18744.78546464551,False,0.18041006729468248,0,0.2,83658,240,483,1.0,24806.388608555273,False,0.16637154778806978,0,0.45200000000000007,95487,227,324,1.0,20601.275965246798,False,-0.12695580640067836,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,472114,0.0,0.0,18,0,0,8,4,4.0,6,14,35,222.0,90.0,14,25,35,1021,1.7252839659922756,229.78521712200018
122,35,0,0,0,10.0,20,10.0,18.981833450497955,30,24.066666666666666,41.0664574730377,11,26.181818181818183,34.00000000000001,10,34.0,0,0.35300000000000004,64646,18,61,1.0,1337.8918404803753,False,0.2802082737850641,4,13.407000000000005,19745,1220,0,0.0,12200.0,False,-0.4934240185029107,0,0.2,87570,95,413,1.0,18763.721114161875,False,0.17718598522421283,0,0.2,83499,249,482,1.0,24520.50903117816,False,0.1627054057915842,0,0.45200000000000007,95539,228,324,1.0,20379.1523038526,False,-0.12744323186301754,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,472170,0.0,0.0,23,0,0,8,1,1.0,1,9,34,147.0,123.0,9,26,34,1482,1.4994252320029773,231.28464235400315
123,34,0,0,0,10.000000000000002,20,10.0,19.005005846242376,17,19.352941176470587,41.14968126070572,4,44.0,34.00000000000001,2,34.0,0,0.35300000000000004,64859,16,58,1.0,1262.290339082058,False,0.2836422738497624,4,13.443000000000003,19575,1232,0,0.0,12320.000000000002,False,-0.4955800780101531,0,0.2,87435,100,419,1.0,19142.217032859935,False,0.17784466198508933,0,0.2,83481,241,492,1.0,24825.849589211626,False,0.16434056744989395,0,0.45200000000000007,95431,222,332,1.0,20423.229239876673,False,-0.12815265517377641,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471952,0.0,0.0,15,0,0,9,2,2.0,1,10,27,135.0,102.0,10,24,27,737,1.4304391909972765,232.71508154500043
124,27,0,0,0,10.000000000000002,20,10.0,19.262572369615643,11,25.0,41.23678314472129,4,44.0,34.00000000000001,0,,0,0.35300000000000004,65034,16,57,1.0,1257.9666250680916,False,0.28702999495352816,0,13.439000000000004,19475,1242,0,0.0,12420.000000000002,False,-0.49656010505889964,0,0.2,87160,101,429,1.0,19636.099778416614,False,0.17750397514792934,0,0.2,83657,231,498,1.0,24985.572223452415,False,0.16744722631073966,0,0.45200000000000007,95255,216,342,1.0,20535.145159259802,False,-0.12914333809550227,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471752,0.0,0.0,13,0,0,6,0,0.0,2,8,26,129.0,102.0,8,19,26,651,1.3504857199732214,234.06556726497365
125,26,0,0,0,10.000000000000002,20,10.0,19.174264687658233,2,9.0,41.819432402983175,70,42.8,34.00000000000001,6,34.0,0,0.35300000000000004,64924,17,67,1.0,1454.6757340731017,False,0.286801737921883,2,13.459,19361,1251,0,0.0,12510.000000000002,False,-0.49791254238616983,0,0.2,89316,91,389,1.0,18012.617291337356,False,0.1938259163621301,0,0.2,84479,223,488,1.0,24683.744038003573,False,0.17559552713123996,0,0.45200000000000007,92463,276,346,1.0,23306.163343223358,False,-0.14075082592689933,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471714,0.0,0.0,21,0,0,5,1,1.0,2,7,32,111.0,102.0,7,19,32,3400,1.3401922709890641,235.40575953596272
126,32,0,0,0,10.0,20,10.0,19.174264687658233,0,,41.87911542710724,9,43.0,34.00000000000001,0,,0,0.35300000000000004,64844,15,77,1.0,1626.418380949684,False,0.28691681903751226,0,13.457000000000003,19241,1263,0,0.0,12630.0,False,-0.49908857484466573,0,0.2,89316,81,399,1.0,18262.882495116104,False,0.1953452718896301,0,0.2,84866,213,489,1.0,24563.005822326642,False,0.17956146761329447,0,0.45200000000000007,92076,275,356,1.0,23620.75674245449,False,-0.142646521269716,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471514,0.0,0.0,15,0,0,5,0,0.0,8,13,34,219.0,132.0,13,19,34,587,1.4378221040242352,236.84358163998695
127,34,0,0,0,10.0,20,10.0,19.174264687658233,0,,42.04954281939038,14,44.0,34.0,5,34.0,0,0.35300000000000004,64744,15,87,1.0,1818.1610278262663,False,0.2868358947433922,0,13.457000000000003,19141,1273,0,0.0,12730.0,False,-0.5000686018934123,0,0.2,89492,71,405,1.0,18391.43763467684,False,0.19826271345376242,0,0.2,85306,203,489,1.0,24454.602170276517,False,0.18424581509171137,0,0.452,91630,279,361,1.0,24005.822446609916,False,-0.14473833488784485,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471484,0.0,0.0,17,0,0,12,0,0.0,7,19,40,287.0,121.0,19,15,40,986,1.83877274900442,238.68235438899137
128,40,0,0,0,10.0,20,10.0,18.89023726989561,60,17.9,40.635521091061825,9,16.0,34.0,10,34.0,0,0.35300000000000004,65250,17,66,1.0,1416.7556598131102,False,0.2928198872950579,29,13.747000000000002,18800,1281,0,0.0,12810.0,False,-0.5059683647268665,0,0.2,89188,90,406,1.0,18198.142917261706,False,0.1933980677112501,0,0.2,84680,224,499,1.0,24508.538172896468,False,0.1769723902238763,0,0.45200000000000007,91826,278,361,1.0,23570.674863315187,False,-0.14491637907042448,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470915,0.0,0.0,18,0,0,8,2,2.0,5,13,42,225.0,124.0,13,27,42,1310,1.6176445680321194,240.2999989570235
129,42,0,0,0,10.0,20,10.0,18.752576828210437,39,17.897435897435898,40.65126112608375,1,43.0,34.0,14,34.0,0,0.35300000000000004,65450,16,61,1.0,1303.9071865208366,False,0.2956340499276822,24,13.958000000000004,18594,1292,0,0.0,12920.0,False,-0.5089280464140811,0,0.2,88941,95,415,1.0,18651.76816600475,False,0.19315295332631977,0,0.2,84272,238,509,1.0,25154.605198290712,False,0.17594073020732842,0,0.45200000000000007,92259,269,357,1.0,23073.18924291653,False,-0.14339574137823188,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470687,0.0,0.0,23,0,0,8,1,1.0,8,16,33,213.0,138.0,16,26,33,1009,1.5748589190188795,241.87485787604237
130,33,0,0,0,10.0,20,10.0,19.00511853110753,14,23.571428571428573,38.05407759825484,21,21.333333333333332,34.0,10,34.0,0,0.35300000000000004,65642,18,59,1.0,1301.3019933353444,False,0.29937182219697894,2,13.954,18490,1300,0,0.0,13000.0,False,-0.5101824810364766,0,0.2,88757,97,417,1.0,17712.0468559897,False,0.18521380089601439,0,0.2,84574,230,506,1.0,23626.540526871682,False,0.17033075029366362,0,0.45200000000000007,92151,280,357,1.0,22793.141727511356,False,-0.14544263178684932,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470785,0.0,0.0,22,0,0,7,1,1.0,4,11,32,183.0,109.0,11,22,32,1300,1.4617407629848458,243.33659863902722
131,32,0,0,0,10.0,20,10.0,19.231889789547658,15,22.866666666666667,38.77803736350763,17,44.76470588235294,34.0,13,34.0,0,0.35300000000000004,65897,15,56,1.0,1226.9858282146688,False,0.3036416416258127,2,13.972,18336,1313,0,0.0,13130.0,False,-0.5119269291832454,0,0.2,89518,87,410,1.0,17572.169730728772,False,0.19360464388062495,0,0.2,84231,235,516,1.0,24528.961380113637,False,0.17164463738093982,0,0.45200000000000007,91832,287,354,1.0,23165.29672332669,False,-0.1465396145805238,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470985,0.0,0.0,21,0,0,7,1,1.0,3,10,26,135.0,82.0,10,22,26,1728,1.5177941030124202,244.85439274203964
132,26,0,0,0,10.0,20,10.0,19.143639409007797,2,9.0,38.77803736350763,0,,34.0,13,34.0,0,0.35300000000000004,65837,11,66,1.0,1373.4802009945147,False,0.303901293645451,2,13.990000000000002,18172,1327,0,0.0,13270.0,False,-0.5137693800348889,0,0.2,89500,79,420,1.0,17799.12320598482,False,0.19476391897658316,0,0.2,84231,225,526,1.0,24704.56652023177,False,0.1727107330117642,0,0.45200000000000007,92274,277,351,1.0,22675.516349691614,False,-0.14491290676114085,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471185,0.0,0.0,21,0,0,4,1,1.0,4,8,27,99.0,84.0,8,18,27,642,1.3358910660026595,246.1902838080423
133,27,0,0,0,10.0,20,10.0,19.047351925132666,2,9.0,39.12040668819515,12,43.166666666666664,34.0,13,34.0,0,0.35300000000000004,65686,17,75,1.0,1598.55139438495,False,0.3031473705323991,1,13.998000000000001,18120,1331,0,0.0,13310.0,False,-0.5143965973460868,0,0.2,89654,71,426,1.0,18017.655235855556,False,0.1979604854105535,0,0.2,84577,215,528,1.0,24750.755395270564,False,0.17719226432612442,0,0.45200000000000007,92198,279,348,1.0,22746.59346600645,False,-0.14524682693876237,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471406,0.0,0.0,26,0,0,5,1,1.0,4,9,25,162.0,114.0,9,18,25,1169,1.3824239700334147,247.5727077780757
134,25,0,0,0,10.0,20,10.0,19.418053840783653,28,21.928571428571427,39.9017080779246,22,44.81818181818182,34.0,10,34.0,0,0.35300000000000004,66180,19,57,1.0,1296.8290689246683,False,0.30987307737239733,0,13.997000000000002,18040,1339,0,0.0,13390.0,False,-0.5151806189850839,0,0.2,89730,65,432,1.0,18499.711389314365,False,0.20180982885485713,0,0.2,84873,229,520,1.0,25195.62253006025,False,0.18348706595551328,0,0.45200000000000007,91552,291,348,1.0,23443.39705067606,False,-0.1477028453562484,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471546,0.0,0.0,26,0,0,7,0,0.0,2,9,25,117.0,93.0,9,16,25,2140,1.4322010070318356,249.00490878510755
135,25,0,0,0,10.0,20,10.0,19.194017707872234,20,17.0,40.23639161756312,24,42.25,34.0,13,34.0,0,0.35300000000000004,66070,20,67,1.0,1485.9991864274398,False,0.3095709361848277,20,14.197000000000001,17870,1348,0,0.0,13480.0,False,-0.5176306866069503,0,0.2,89648,75,436,1.0,18982.618073347938,False,0.2037459055679885,0,0.2,85629,219,512,1.0,24804.522386216337,False,0.1902920287170578,0,0.452,90980,305,345,1.0,24002.099443356754,False,-0.15011801733353386,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,471368,0.0,0.0,19,0,0,5,1,1.0,4,9,31,147.0,109.0,9,16,31,1656,1.512372599041555,250.5172813841491
136,31,0,0,0,10.0,20,10.0,19.196917543925654,53,19.20754716981132,40.25450705602415,1,43.0,34.0,11,34.0,0,0.35300000000000004,66298,21,64,1.0,1438.6027228112418,False,0.3135753613635239,40,14.577000000000002,17297,1357,0,0.0,13570.0,False,-0.5279797722417139,0,0.2,89064,95,445,1.0,19736.962806603682,False,0.20123461192221673,0,0.2,85238,232,522,1.0,25466.53755343536,False,0.18956360296649646,0,0.45200000000000007,91311,296,344,1.0,23611.33408858315,False,-0.14899879472570518,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470379,0.0,0.0,20,0,0,8,2,2.0,5,13,35,209.0,135.0,13,18,35,955,1.6359770100098103,252.1532583941589
137,35,0,0,0,10.0,20,10.0,19.331911096412348,30,20.333333333333332,40.408481199733714,7,43.42857142857143,34.0,11,34.0,0,0.35300000000000004,66792,19,48,1.0,1117.9317326277928,False,0.32011536616385855,4,14.577000000000002,17129,1369,0,0.0,13690.0,False,-0.5300966306670064,0,0.2,88846,105,452,1.0,20294.484167402934,False,0.2019723659065975,0,0.2,85150,232,528,1.0,25820.681447827064,False,0.1906451113286165,0,0.45200000000000007,91381,293,343,1.0,23501.68499152198,False,-0.14887355476342526,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470469,0.0,0.0,25,0,0,9,1,1.0,4,13,34,204.0,144.0,13,22,34,1452,2.9894750289968215,255.14273342315573
138,34,0,0,0,10.0,20,10.0,19.205753795040838,13,17.0,40.883892485291156,15,45.0,34.0,10,34.0,0,0.35300000000000004,66903,20,45,1.0,1064.2589207768378,False,0.3217650181381136,0,14.573000000000004,17039,1378,0,0.0,13780.0,False,-0.5309786550108783,0,0.2,89300,108,447,1.0,20349.321350789556,False,0.2078177330394345,0,0.2,85150,222,538,1.0,26259.211499585705,False,0.19330741934449006,0,0.45200000000000007,91046,298,343,1.0,23845.399960616764,False,-0.15021993727617675,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470609,0.0,0.0,19,0,0,7,0,0.0,4,11,39,198.0,129.0,11,23,39,1436,1.5584562360309064,256.70118965918664
139,39,0,0,0,10.0,20,10.0,19.510360601413847,12,25.0,41.49465908627398,25,44.68,34.0,8,34.0,0,0.35300000000000004,67083,22,43,1.0,1058.9455058607955,False,0.32524104261021175,0,14.572999999999999,16959,1386,0,0.0,13860.0,False,-0.5317626766498755,0,0.2,89765,110,440,1.0,20403.789664116073,False,0.2137944223710589,0,0.2,85502,212,540,1.0,26543.312354087684,False,0.19930616176791657,0,0.45200000000000007,90201,313,345,1.0,24717.828294003753,False,-0.1535935649041282,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470681,0.0,0.0,19,0,0,10,0,0.0,4,14,41,222.0,135.0,14,25,41,1889,1.7745428389753215,258.47573249816196
140,41,0,0,0,10.0,20,10.0,19.797718260499686,15,23.733333333333334,41.49465908627398,0,,34.0,11,34.0,0,0.35300000000000004,67321,22,40,1.0,1011.9087304199875,False,0.32944499824006734,2,14.593000000000002,16835,1396,0,0.0,13960.0,False,-0.5332131166820204,0,0.2,89747,102,450,1.0,20691.96385139426,False,0.21532536730287066,0,0.2,85164,215,550,1.0,27078.57192345812,False,0.1984517291580649,0,0.45200000000000007,90575,303,344,1.0,24268.881703141014,False,-0.1523595509522038,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470813,0.0,0.0,18,0,0,8,1,1.0,6,14,37,222.0,111.0,14,27,37,912,1.9254864460090175,260.401218944171
