index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,5,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,20,44.0,0,1.3250000000000002,79476,12,44,1.0,1263.3576396574083,False,0.1302989688573746,0,7.346000000000002,52288,690,0,0.0,6900.0,False,-0.21355099967547586,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,12,2.8940000000000006,167181,0,0,0.0,0.0,False,0.05947552536185961,8,5.644000000000001,142766,1259,0,0.0,5585.373627365212,False,-0.0775514790382354,0.16666666666666666,549138,0.0,0.125,8,0,0,3,11,324.68017027373753,15,18,3,36.0,3.0,4,1,3,200,1.1079207069706172,195.4997344200383
67,3,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,17,44.0,0,1.3250000000000002,79336,16,54,1.0,1563.2116486704556,False,0.13043903636554444,0,7.346000000000001,52228,696,0,0.0,6960.000000000001,False,-0.21397429204351445,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,2.9620000000000006,167069,0,0,0.0,0.0,False,0.058765748181195974,9,5.726,142634,1259,0,0.0,5585.373627365212,False,-0.07838800214401753,0.16666666666666666,548694,0.0,0.125,8,0,0,3,10,137.6541910331384,16,19,4,39.0,0.0,3,0,4,200,1.0154684779699892,196.51520289800828
68,4,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,79246,15,64,1.0,1813.0656576835029,False,0.13093184751374645,0,7.346000000000001,52118,707,0,0.0,7070.0,False,-0.21475032805158523,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,3.0340000000000007,166959,0,0,0.0,0.0,False,0.058068645593044185,12,5.837,142423,1259,0,0.0,5585.373627365212,False,-0.0797251716540178,0.16666666666666666,548173,0.0,0.125,9,0,0,3,26,4642.457478254176,15,18,2,24.0,4.0,3,1,2,200,1.0454621009994298,197.5606649990077
69,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,12,44.0,0,1.3250000000000002,79136,16,74,1.0,2082.91966669655,False,0.13128356120593557,0,7.346000000000001,52028,716,0,0.0,7160.0,False,-0.21538526660364313,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,5.944999999999999,142208,1259,0,0.0,5585.373627365212,False,-0.08108769034904174,0.16666666666666666,547758,0.0,0.125,7,0,0,2,10,1993.3588018360242,13,15,2,21.0,0.0,2,0,2,200,0.9020363800227642,198.46270137903048
70,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,9,44.0,0,1.3250000000000002,79046,15,84,1.0,2332.7736757095977,False,0.13177637235413758,0,7.346000000000001,51918,727,0,0.0,7270.0,False,-0.2161613026117139,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,9,6.023000000000001,142097,1259,0,0.0,5585.373627365212,False,-0.08179113023344946,0.16666666666666666,547447,0.0,0.125,9,0,0,2,4,211.3016777461222,15,17,2,21.0,0.0,2,0,2,200,0.9051676770322956,199.36786905606277
71,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,10,44.0,0,1.3250000000000002,78956,14,94,1.0,2582.627684722645,False,0.1322691835023398,0,7.346000000000001,51808,738,0,0.0,7380.0,False,-0.21693733861978468,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,10,6.114000000000001,141935,1259,0,0.0,5585.373627365212,False,-0.08281777222690938,0.16666666666666666,547085,0.0,0.125,9,0,0,2,7,1312.2641033138402,13,15,2,21.0,0.0,2,0,2,200,0.8907676480012015,200.25863670406397
72,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,9,44.0,0,1.3250000000000002,78846,15,104,1.0,2852.4816937356923,False,0.1326208971945289,0,7.346000000000002,51718,747,0,0.0,7470.0,False,-0.2175722771718426,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,9,6.194000000000001,141821,1259,0,0.0,5585.373627365212,False,-0.08354022400008486,0.16666666666666666,546771,0.0,0.125,9,0,0,7,8,1588.9980061231818,11,18,2,21.0,0.0,2,0,2,200,0.9007070730440319,201.159343777108
73,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,5,44.0,0,1.3250000000000002,78766,13,114,1.0,3092.3357027487395,False,0.13318425707073736,0,7.346000000000001,51598,759,0,0.0,7590.0,False,-0.2184188619079198,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,5,6.235000000000001,141772,1259,0,0.0,5585.373627365212,False,-0.0838507515166252,0.16666666666666666,546522,0.0,0.125,8,0,0,7,9,2663.831092670936,10,17,2,21.0,0.0,2,0,2,200,0.9070906639681198,202.06643444107613
74,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,13,44.0,0,1.3250000000000002,78646,15,124,1.0,3372.189711761787,False,0.13346542203492004,0,7.346000000000002,51518,767,0,0.0,7670.0,False,-0.21898325173197128,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,13,6.360000000000001,141537,1259,0,0.0,5585.373627365212,False,-0.08534001613676767,0.16666666666666666,546087,0.0,0.125,8,0,0,6,4,4.0,12,18,2,21.0,0.0,2,0,2,200,0.8994256160221994,202.96586005709833
75,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,9,44.0,0,1.3250000000000002,78556,14,134,1.0,3622.043720774834,False,0.13395823318312225,0,7.346000000000001,51408,778,0,0.0,7780.0,False,-0.21975928774004205,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.0260000000000002,166959,0,0,0.0,0.0,False,0.058068645593044185,9,6.437,141406,1259,0,0.0,5585.373627365212,False,-0.08617020194629389,0.16666666666666666,545756,0.0,0.125,9,0,0,6,3,3.0,14,20,2,21.0,0.0,2,0,2,200,0.9079637139802799,203.8738237710786
76,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,7,44.0,0,1.3250000000000002,78476,12,144,1.0,3861.8977297878814,False,0.1345215930593307,0,7.346000000000001,51288,790,0,0.0,7900.0,False,-0.22060587247611926,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,7,6.498000000000001,141313,1259,0,0.0,5585.373627365212,False,-0.08675957049809495,0.16666666666666666,545463,0.0,0.125,8,0,0,4,3,3.0,14,18,2,21.0,0.0,2,0,2,200,0.8990339959855191,204.77285776706412
77,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,10,44.0,0,1.3250000000000002,78406,9,154,1.0,4091.7517388009287,False,0.13515550166354556,0,7.346000000000001,51158,803,0,0.0,8030.0,False,-0.2215230059402029,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,10,6.591,141149,1259,0,0.0,5585.373627365212,False,-0.08779888708406672,0.16666666666666666,545099,0.0,0.125,8,0,0,6,4,4.0,11,17,2,21.0,0.0,2,0,2,200,0.9042664620210417,205.67712422908517
78,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,7,44.0,0,1.3250000000000002,78346,5,164,1.0,4311.605747813976,False,0.13585995899576686,0,7.346000000000001,51018,817,0,0.0,8170.0,False,-0.22251068813229297,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,7,6.651000000000001,141059,1259,0,0.0,5585.373627365212,False,-0.0883692437471,0.16666666666666666,544809,0.0,0.125,9,0,0,6,3,3.0,11,17,2,21.0,0.0,2,0,2,200,0.904452292015776,206.58157652110094
79,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,8,44.0,0,1.3250000000000002,78236,6,174,1.0,4581.459756827024,False,0.136211672687956,0,7.346000000000001,50928,826,0,0.0,8260.0,False,-0.22314562668435087,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,8,6.724000000000002,140957,1259,0,0.0,5585.373627365212,False,-0.08901564796520439,0.16666666666666666,544507,0.0,0.125,8,0,0,7,3,3.0,10,17,2,21.0,0.0,2,0,2,200,0.8908540019765496,207.4724305230775
80,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,14,44.0,0,1.3250000000000002,78146,5,184,1.0,4831.313765840071,False,0.1367044838361582,0,7.346000000000002,50818,837,0,0.0,8370.0,False,-0.22392166269242167,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,14,6.856000000000002,140671,1259,0,0.0,5585.373627365212,False,-0.09082811469439904,0.16666666666666666,544021,0.0,0.125,8,0,0,6,6,6.0,11,17,2,21.0,0.0,2,0,2,200,0.8920971089974046,208.3645276320749
81,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,8,44.0,0,1.3250000000000002,78036,6,194,1.0,5101.167774853118,False,0.13705619752834733,0,7.346000000000001,50728,846,0,0.0,8460.0,False,-0.22455660124447957,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,8,6.922000000000002,140564,1259,0,0.0,5585.373627365212,False,-0.09150620539378305,0.16666666666666666,543714,0.0,0.125,9,0,0,5,3,3.0,13,18,2,21.0,0.0,2,0,2,200,0.9125871279975399,209.27711476007244
82,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,13,44.0,0,1.3250000000000002,77946,5,204,1.0,5351.021783866166,False,0.13754900867654934,0,7.346000000000002,50618,857,0,0.0,8570.0,False,-0.22533263725255034,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,13,7.044000000000002,140312,1259,0,0.0,5585.373627365212,False,-0.09310320405027625,0.16666666666666666,543262,0.0,0.125,8,0,0,6,5,5.0,11,17,2,21.0,0.0,2,0,2,200,0.900912736018654,210.1780274960911
83,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,9,44.0,0,1.3250000000000002,77836,6,214,1.0,5620.875792879213,False,0.1379007223687385,0,7.346000000000001,50528,866,0,0.0,8660.0,False,-0.22596757580460824,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.0260000000000002,166959,0,0,0.0,0.0,False,0.058068645593044185,9,7.121,140171,1259,0,0.0,5585.373627365212,False,-0.09399676282236173,0.16666666666666666,542921,0.0,0.125,8,0,0,5,4,4.0,13,18,2,21.0,0.0,2,0,2,200,0.9030010020360351,211.08102849812713
84,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,14,44.0,0,1.3250000000000002,77746,5,224,1.0,5870.72980189226,False,0.13839353351694067,0,7.346000000000001,50418,877,0,0.0,8770.0,False,-0.22674361181267902,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,14,7.252000000000001,139879,1259,0,0.0,5585.373627365212,False,-0.09584725332909194,0.16666666666666666,542429,0.0,0.125,8,0,0,8,6,6.0,9,17,2,21.0,0.0,2,0,2,200,0.8797647409955971,211.96079323912272
85,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,77646,5,234,1.0,6130.5838109053075,False,0.13881579593713625,0,7.346000000000001,50318,887,0,0.0,8870.0,False,-0.22744909909274336,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,7.358000000000001,139655,1259,0,0.0,5585.373627365212,False,-0.09726680769041922,0.16666666666666666,542005,0.0,0.125,7,0,0,5,5,5.0,13,18,2,21.0,0.0,2,0,2,200,0.9171852320432663,212.877978471166
86,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,5,44.0,0,1.3250000000000002,77566,3,244,1.0,6370.437819918355,False,0.13937915581334467,0,7.346000000000001,50198,899,0,0.0,8990.0,False,-0.22829568382882057,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,5,7.396000000000001,139601,1259,0,0.0,5585.373627365212,False,-0.09760902168823919,0.16666666666666666,541751,0.0,0.125,8,0,0,6,2,2.0,11,17,2,21.0,0.0,2,0,2,200,0.8997683280031197,213.7777467991691
87,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,9,44.0,0,1.3250000000000002,77426,7,254,1.0,6670.291828931402,False,0.1395192233215145,0,7.346000000000001,50138,905,0,0.0,9050.0,False,-0.22871897619685916,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,9,7.481000000000001,139467,1259,0,0.0,5585.373627365212,False,-0.0984582193865332,0.16666666666666666,541417,0.0,0.125,9,0,0,6,3,3.0,12,18,2,21.0,0.0,2,0,2,200,0.8876365309697576,214.66538333013887
88,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,77356,4,264,1.0,6900.145837944449,False,0.1401531319257294,0,7.346000000000002,50008,918,0,0.0,9180.0,False,-0.2296361096609428,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,7.592000000000002,139255,1259,0,0.0,5585.373627365212,False,-0.09980172619278938,0.16666666666666666,541005,0.0,0.125,8,0,0,6,4,4.0,11,17,2,21.0,0.0,2,0,2,200,0.8799890920054168,215.54537242214428
89,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,77236,6,274,1.0,7179.999846957497,False,0.1404342968899123,0,7.346000000000001,49928,926,0,0.0,9260.0,False,-0.2302004994849943,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,7.700000000000002,139033,1259,0,0.0,5585.373627365212,False,-0.1012086059616048,0.16666666666666666,540583,0.0,0.125,7,0,0,6,5,5.0,11,17,2,21.0,0.0,2,0,2,200,0.8762606650125235,216.4216330871568
90,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,77076,12,284,1.0,7499.853855970544,False,0.14043326694206926,0,7.346000000000002,49888,930,0,0.0,9300.0,False,-0.23048269439702002,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,7.808000000000002,138811,1259,0,0.0,5585.373627365212,False,-0.10261548573042023,0.16666666666666666,540161,0.0,0.125,8,0,0,8,5,5.0,10,18,2,21.0,0.0,2,0,2,200,0.9160540830343962,217.3376871701912
91,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,8,44.0,0,1.3250000000000002,76946,15,294,1.0,7789.707864983591,False,0.14064388317824553,0,7.346000000000001,49818,937,0,0.0,9370.0,False,-0.23097653549306507,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.0260000000000002,166959,0,0,0.0,0.0,False,0.058068645593044185,8,7.876,138700,1259,0,0.0,5585.373627365212,False,-0.10331892561482794,0.16666666666666666,539850,0.0,0.125,7,0,0,6,3,3.0,12,18,2,21.0,0.0,2,0,2,200,0.8967105140327476,218.23439768422395
92,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,9,44.0,0,1.3250000000000002,76816,18,304,1.0,8079.5618739966385,False,0.1408544994144218,0,7.346000000000001,49748,944,0,0.0,9440.0,False,-0.2314703765891101,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,9,7.958000000000001,138570,1259,0,0.0,5585.373627365212,False,-0.10414277412809825,0.16666666666666666,539520,0.0,0.125,8,0,0,7,4,4.0,12,19,2,21.0,0.0,2,0,2,200,0.8758533630170859,219.11025104724104
93,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,11,44.0,0,1.3250000000000002,76736,16,314,1.0,8319.415883009686,False,0.14141785929063022,0,7.346000000000001,49628,956,0,0.0,9560.0,False,-0.2323169613251873,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,11,8.059,138385,1259,0,0.0,5585.373627365212,False,-0.10531517393544444,0.16666666666666666,539135,0.0,0.125,8,0,0,7,4,4.0,12,19,2,21.0,0.0,2,0,2,200,0.8856597890262492,219.99591083626729
94,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,4,44.0,0,1.3250000000000002,76636,16,324,1.0,8579.269892022734,False,0.141840121710826,0,7.346000000000001,49528,966,0,0.0,9660.0,False,-0.23302244860525165,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,4,8.088,138353,1259,0,0.0,5585.373627365212,False,-0.10551796741563406,0.16666666666666666,538903,0.0,0.125,7,0,0,6,1,1.0,13,19,2,21.0,0.0,2,0,2,200,0.8844554149545729,220.88036625122186
95,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,10,44.0,0,1.3250000000000002,76466,23,334,1.0,8909.12390103578,False,0.14176854303497652,0,7.346000000000001,49498,969,0,0.0,9690.0,False,-0.23323409478927096,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,10,8.184000000000001,138206,1259,0,0.0,5585.373627365212,False,-0.10644954996525509,0.16666666666666666,538556,0.0,0.125,8,0,0,5,4,4.0,13,18,2,21.0,0.0,2,0,2,200,0.8862056179787032,221.76657186920056
96,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,6,44.0,0,1.3250000000000002,76366,23,344,1.0,9168.977910048829,False,0.1421908054551721,0,7.346000000000002,49398,979,0,0.0,9790.0,False,-0.2339395820693353,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,6,8.234,138143,1259,0,0.0,5585.373627365212,False,-0.10684879962937838,0.16666666666666666,538293,0.0,0.125,8,0,0,5,2,2.0,12,17,2,21.0,0.0,2,0,2,200,0.899760733009316,222.66633260220988
97,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,76286,21,354,1.0,9408.831919061875,False,0.14275416533138052,0,7.346000000000001,49278,991,0,0.0,9910.0,False,-0.2347861668054125,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,8.348,137921,1259,0,0.0,5585.373627365212,False,-0.10825567939819382,0.16666666666666666,537871,0.0,0.125,7,0,0,7,5,5.0,11,18,2,21.0,0.0,2,0,2,200,0.9103923660004511,223.57672496821033
98,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,11,44.0,0,1.3250000000000002,76176,22,364,1.0,9678.685928074923,False,0.14310587902356986,0,7.346000000000002,49188,1000,0,0.0,10000.0,False,-0.2354211053574704,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,11,8.446000000000002,137732,1259,0,0.0,5585.373627365212,False,-0.10945342839056371,0.16666666666666666,537482,0.0,0.125,8,0,0,7,4,4.0,12,19,2,21.0,0.0,2,0,2,200,0.8854696520138532,224.46219462022418
99,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,6,44.0,0,1.3250000000000002,76076,22,374,1.0,9938.53993708797,False,0.14352814144376544,0,7.346000000000001,49088,1010,0,0.0,10100.0,False,-0.23612659263753474,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.0260000000000002,166959,0,0,0.0,0.0,False,0.058068645593044185,6,8.495,137661,1259,0,0.0,5585.373627365212,False,-0.10990337642473441,0.16666666666666666,537211,0.0,0.125,8,0,0,7,3,3.0,10,17,2,21.0,0.0,2,0,2,200,0.8806842510239221,225.3428788712481
100,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,76006,19,384,1.0,10168.393946101018,False,0.1441620500479803,0,7.346000000000001,48958,1023,0,0.0,10230.0,False,-0.2370437261016184,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,8.609,137446,1259,0,0.0,5585.373627365212,False,-0.11126589511975837,0.16666666666666666,536796,0.0,0.125,7,0,0,5,5,5.0,4,9,2,21.0,0.0,2,0,2,200,0.8570668010506779,226.19994567229878
