index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
69,29,0,0,0,10.0,20,10.0,25.656981030379676,10,18.0,28.48061068831903,5,13.0,33.0,0,,0,2.0720000000000005,52341,9,15,1.0,474.85471545569516,False,0.261478583438768,0,1.8920000000000001,52335,7,27,1.0,762.7384878202513,False,0.2647881296523543,0,0.23600000000000002,56118,69,128,1.0,5415.849859201033,False,0.05033165371472342,5,3.3190000000000004,22249,1024,0,0.0,26272.748575108788,False,-0.3681972916322174,0,0.31700000000000006,64139,185,186,1.0,11406.91297733902,False,-0.003304271360711316,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,317304,0.0,0.0,12,0,0,11,1,1.0,18,29,20,108.0,100.0,11,18,20,380,2.219042113982141,105.19784523174167
70,20,0,0,0,10.0,20,10.0,25.67748757238692,16,26.0,28.48061068831903,0,,33.0,11,33.0,1,2.0820000000000003,52615,11,10,1.0,366.7748757238692,False,0.2667559366089716,0,1.8920000000000001,52255,5,37,1.0,1000.067040178316,False,0.2657157754340009,0,0.23600000000000002,56118,59,138,1.0,5445.296041758855,False,0.05059453319905411,0,3.3140000000000005,21833,1040,0,0.0,26704.587075282398,False,-0.37176971561338407,0,0.31700000000000006,64502,175,185,1.0,11089.106870455831,False,-0.0003916797210388875,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,317445,0.0,0.0,17,0,0,15,1,0.0625,13,28,20,147.0,63.0,9,11,20,563,1.468562988564372,106.66640822030604
71,20,0,0,0,10.0,20,10.0,25.95481753825145,62,27.032258064516128,29.466563892432145,19,37.0,33.0,0,,6,2.1410000000000005,52819,9,10,1.0,349.5481753825145,False,0.2714437161154332,9,1.9820000000000002,53197,7,10,1.0,329.5481753825145,False,0.2802728907795407,0,0.23600000000000002,55957,81,129,1.0,5903.526962722114,False,0.05181072868321918,0,3.3140000000000005,21021,1070,0,0.0,27771.65476592905,False,-0.37674170401977386,0,0.31700000000000006,63799,184,195,1.0,11856.847756207515,False,-0.004945858976171525,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,316915,0.0,0.0,13,0,0,8,2,1.0178571428571428,18,26,20,111.0,54.0,7,13,20,1799,1.2830226486548781,107.94943086896092
72,20,0,0,0,10.0,20,10.0,26.06797263372411,17,27.88235294117647,28.52115789304062,9,13.0,33.0,1,33.0,0,2.1350000000000002,52719,9,20,1.0,611.3594526744822,False,0.2721852141635615,7,2.043,53408,7,10,1.0,330.6797263372411,False,0.28534884508561953,0,0.23600000000000002,55510,87,139,1.0,6232.354566266644,False,0.04676517726593679,9,3.4040000000000004,20826,1071,0,0.0,27918.798690718522,False,-0.3789097908233031,0,0.31700000000000006,63715,183,204,1.0,11951.371894426433,False,-0.00547013232849245,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,316300,0.0,0.0,12,0,0,12,5,4.333333333333333,18,30,21,102.0,63.0,9,11,21,233,1.4862786307930946,109.43570949975401
73,21,0,0,0,10.0,20,10.0,26.269918321760034,31,27.967741935483872,29.254236584991254,18,35.0,33.00000000000001,9,33.0,0,2.1350000000000002,53124,6,13,1.0,401.50893818288046,False,0.27938470415286576,4,2.0760000000000005,53582,10,10,1.0,362.69918321760036,False,0.2899076197602879,0,0.23600000000000002,56140,77,131,1.0,5855.088703409378,False,0.054645746990638455,0,3.395,19959,1102,0,0.0,28949.449990579556,False,-0.3851889050424094,0,0.31700000000000006,63382,191,205,1.0,12352.559187733332,False,-0.007359654167499105,0,0.2,70122,0,2,0.0,66.00000000000001,False,0.0011559208836372976,0.6666666666666666,316309,0.0,0.0,19,0,0,10,1,0.2857142857142857,17,27,24,147.0,66.0,9,12,24,1602,1.3656549639999866,110.801364463754
74,24,0,0,0,10.0,20,10.0,26.44205721906955,29,28.0,28.783155096282936,21,25.571428571428573,33.00000000000001,0,,16,2.2950000000000004,53478,4,10,1.0,304.4205721906955,False,0.28671329861073286,0,2.0720000000000005,53462,12,20,1.0,648.841144381391,False,0.2904611461658037,0,0.23600000000000002,56677,67,120,1.0,5225.596445231612,False,0.05861407007366589,0,3.395000000000001,19147,1131,0,0.0,29905.966714767663,False,-0.39114783228196776,0,0.31700000000000006,62845,202,215,1.0,12909.197329449154,False,-0.011051193527919433,0,0.2,70122,0,2,0.0,66.00000000000001,False,0.0011559208836372976,0.6666666666666666,315731,0.0,0.0,14,0,0,11,2,1.1875,22,33,28,186.0,51.0,12,12,28,737,1.5456325830891728,112.34699704684317
75,28,0,0,0,10.0,20,10.0,26.42118410585969,13,26.0,28.266541511094296,5,13.0,33.00000000000001,12,33.0,3,2.3090000000000006,53680,1,10,1.0,274.2118410585969,False,0.29119735893784304,0,2.0720000000000005,53332,15,30,1.0,942.6355231757907,False,0.29086654898243514,0,0.23600000000000002,56339,70,130,1.0,5524.133283852437,False,0.05524428449883443,5,3.4450000000000003,19067,1131,0,0.0,29882.35922372731,False,-0.3927869799870792,0,0.31700000000000006,63176,197,213,1.0,12597.508677685579,False,-0.008551612026674836,0,0.2,70122,0,2,0.0,66.00000000000001,False,0.0011559208836372976,0.6666666666666666,315716,0.0,0.0,15,0,0,18,2,1.2307692307692308,16,34,19,143.0,66.0,11,17,19,596,1.2936196886003017,113.64061673544347
76,19,0,0,0,10.0,20,10.0,26.392659999546808,18,26.0,28.313624672769777,24,28.583333333333332,33.0,12,33.0,0,2.3060000000000005,53560,3,20,1.0,557.8531999909362,False,0.2917208877158221,0,2.0720000000000005,53720,13,22,1.0,710.6385199900297,False,0.2973924966409552,0,0.23600000000000002,56466,78,123,1.0,5541.203314715334,False,0.05766425013583416,7,3.5100000000000007,18955,1131,0,0.0,29850.09845948744,False,-0.39507473655536424,0,0.31700000000000006,62886,211,211,1.0,12937.174805954422,False,-0.010266469689510954,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,315709,0.0,0.0,20,0,0,13,1,1.0,12,25,21,108.0,37.0,6,13,21,1659,1.03544248547405,114.67605922091752
77,21,0,0,0,10.0,20,10.0,26.178289883584302,24,24.041666666666668,28.313624672769777,0,,33.0,0,,0,2.3060000000000005,53538,6,24,1.0,688.2789572060233,False,0.2927576650336616,0,2.0720000000000005,54119,10,14,1.0,466.4960583701802,False,0.30403666096893206,0,0.23600000000000002,56358,74,133,1.0,5702.905532863619,False,0.05717950910478705,0,3.5030000000000006,18486,1149,0,0.0,30078.855076238364,False,-0.40140647529560264,0,0.31700000000000006,62886,201,221,1.0,12984.038559226725,False,-0.009932082090170914,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,315509,0.0,0.0,13,0,0,13,0,0.0,12,25,17,114.0,54.0,8,13,17,777,1.15488195233047,115.830941173248
78,17,0,0,0,10.0,20,10.0,26.456841794075597,46,27.891304347826086,27.85845577665948,6,16.833333333333332,33.0,4,33.0,1,2.3160000000000007,54124,5,10,1.0,314.568417940756,False,0.30233407411157337,7,2.1420000000000003,54440,11,10,1.0,374.568417940756,False,0.31063541768163094,0,0.23600000000000002,56042,79,137,1.0,5906.698943134321,False,0.05335671383161323,0,3.5030000000000006,17620,1180,0,0.0,31219.073317009206,False,-0.406689580614841,0,0.31700000000000006,62917,197,227,1.0,12979.115788001916,False,-0.009524818135100635,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,315265,0.0,0.0,21,0,0,14,2,0.8686868686868687,13,27,21,114.0,42.0,8,9,21,1156,1.0971920685842633,116.92813324183226
79,21,0,0,0,10.0,20,10.0,26.115284558566916,17,21.0,27.85845577665948,0,,33.0,1,33.0,2,2.3350000000000004,54262,8,10,1.0,341.1528455856692,False,0.30596392569080705,0,2.1350000000000002,54415,8,15,1.0,471.7292683785037,False,0.311201166847151,0,0.23600000000000002,55997,74,147,1.0,6027.724056502895,False,0.05363368915048915,0,3.5030000000000006,17308,1192,0,0.0,31129.419193811766,False,-0.41306069603967566,0,0.31700000000000006,62950,187,236,1.0,12997.531230235323,False,-0.00892248744016806,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,315054,0.0,0.0,12,0,0,22,1,0.16666666666666666,9,31,25,138.0,60.0,11,10,25,278,1.5031081158667803,118.43124135769904
80,25,0,0,0,10.0,20,10.0,26.115284558566916,0,,27.39325764331854,6,16.833333333333332,33.0,0,,0,2.3330000000000006,54202,4,20,1.0,562.3056911713384,False,0.3071773715351648,0,2.1350000000000002,54275,12,25,1.0,772.882113964173,False,0.31145491979323614,0,0.23600000000000002,56033,64,156,1.0,5944.726404105975,False,0.05353550809814829,5,3.553000000000001,17228,1192,0,0.0,31129.419193811766,False,-0.41448908891913716,0,0.31700000000000006,62849,183,246,1.0,13130.966148727293,False,-0.0094117208327819,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,314709,0.0,0.0,14,0,0,14,1,1.0,5,19,29,147.0,108.0,9,16,29,236,1.4764234255999327,119.90766478329897
81,29,0,0,0,10.0,20,10.0,25.505061268260224,32,20.84375,27.45998736224863,1,36.0,33.0,1,33.0,2,2.3530000000000006,54630,4,10,1.0,295.05061268260226,False,0.3142400505360198,0,2.1350000000000002,54270,12,25,1.0,757.6265317065056,False,0.311151949756556,0,0.23600000000000002,55402,86,165,1.0,6724.333183841403,False,0.049228964092358114,0,3.5480000000000005,17228,1192,0,0.0,30402.033031766186,False,-0.42098279650966675,0,0.31700000000000006,62846,174,255,1.0,13193.037801031262,False,-0.009011631981681822,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,314498,0.0,0.0,15,0,0,15,1,0.18181818181818182,7,22,26,159.0,109.0,13,16,26,650,1.607078056782484,121.51474284008145
82,26,0,0,0,10.0,20,10.0,25.031849295301214,23,19.91304347826087,28.8018483646009,19,37.0,33.0,0,,0,2.3510000000000004,54530,4,20,1.0,540.6369859060243,False,0.31478691201902614,0,2.1350000000000002,54628,12,12,1.0,420.38219154361457,False,0.31569556371813356,0,0.23600000000000002,56010,86,156,1.0,6645.827384273645,False,0.059383892944396575,0,3.5480000000000005,16865,1205,0,0.0,30163.378400837963,False,-0.42959470779690073,0,0.31700000000000006,62143,183,265,1.0,14015.738250721965,False,-0.01317365748550123,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,314298,0.0,0.0,14,0,0,18,0,0.0,3,21,24,180.0,122.0,10,16,24,1361,1.406063487753272,122.92080632783473
83,24,0,0,0,10.0,20,10.0,25.25860228259673,91,25.86813186813187,29.561345544287434,19,34.421052631578945,33.0,0,,37,2.7210000000000005,54726,3,10,1.0,282.5860228259673,False,0.3163937862623077,22,2.3550000000000004,54900,13,10,1.0,382.5860228259673,False,0.321768066492634,0,0.23600000000000002,55290,131,149,1.0,7713.517385118999,False,0.05606011199599162,2,3.5680000000000005,15827,1241,0,0.0,31345.92543270254,False,-0.43757096940826556,0,0.31700000000000006,61489,192,275,1.0,14750.778344503187,False,-0.017261906381088588,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,312354,0.0,0.0,17,0,0,7,6,5.25,3,10,22,150.0,100.0,10,14,22,1386,1.507062797434628,124.42786912526935
84,22,0,0,0,10.0,20,10.0,25.30247831832775,19,26.0,28.576399799847856,8,13.0,32.99999999999999,8,33.0,0,2.6840000000000006,54606,5,20,1.0,556.049566366555,False,0.3167952203258943,9,2.423000000000001,55116,11,10,1.0,363.0247831832775,False,0.3267157483587246,0,0.23600000000000002,55290,121,159,1.0,7605.247444693467,False,0.055093536921219356,8,3.6460000000000012,15205,1260,0,0.0,31881.122681092966,False,-0.44389877442915204,0,0.31700000000000006,61649,190,277,1.0,14570.51596197109,False,-0.016264834589354998,0,0.2,70122,0,2,0.0,65.99999999999999,False,0.0011559208836372976,0.6666666666666666,311988,0.0,0.0,15,0,0,2,2,1.4736842105263157,6,8,23,144.0,42.0,8,14,23,464,1.2209054799750447,125.6487746052444
85,23,0,0,0,10.0,20,10.0,25.30247831832775,0,,28.637216968246978,1,36.0,33.0,11,33.0,0,2.6840000000000006,54496,6,30,1.0,819.0743495498325,False,0.3173113525617782,0,2.4140000000000006,55026,10,20,1.0,606.049566366555,False,0.32747180381917645,0,0.23600000000000002,55326,111,168,1.0,7619.627543999872,False,0.05586469141357216,0,3.6380000000000003,15205,1260,0,0.0,31881.122681092966,False,-0.44389877442915204,0,0.31700000000000006,61976,181,276,1.0,14291.336271252703,False,-0.013590373952873278,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,312151,0.0,0.0,14,0,0,6,0,0.0,4,10,18,105.0,36.0,10,13,18,599,1.3242051973938942,126.97297980263829
86,18,0,0,0,10.0,20,10.0,25.30247831832775,0,,29.069112568414507,8,35.0,33.0,8,33.0,0,2.6840000000000006,54406,5,40,1.0,1062.09913273311,False,0.31806740802223027,0,2.4140000000000006,54916,11,30,1.0,869.0743495498325,False,0.3279879360550604,0,0.23600000000000002,55606,101,170,1.0,7497.29944678157,False,0.05977198784778307,0,3.6380000000000003,15205,1260,0,0.0,31881.122681092966,False,-0.44389877442915204,0,0.31700000000000006,61960,179,278,1.0,14377.371149746195,False,-0.013204818122654578,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,312215,0.0,0.0,17,0,0,4,0,0.0,2,6,18,63.0,36.0,6,12,18,744,0.8814191147685051,127.8543989174068
87,18,0,0,0,10.0,20,10.0,25.457575844058955,31,26.903225806451612,27.942167477738828,8,13.0,33.0,9,33.0,0,2.6840000000000006,55160,3,19,1.0,513.6939410371201,False,0.32957886205658743,0,2.4140000000000006,54796,13,40,1.0,1148.3030337623582,False,0.32845852967565214,0,0.23600000000000002,55606,91,180,1.0,7346.229547802353,False,0.05842331804776509,8,3.718000000000001,14243,1291,0,0.0,32865.73041468011,False,-0.45228515708143524,0,0.31700000000000006,62153,177,279,1.0,14152.763643559772,False,-0.012053231986473107,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,312080,0.0,0.0,17,0,0,6,1,1.0,3,9,20,117.0,42.0,9,9,20,1331,1.375797275453806,129.2301961928606
88,20,0,0,0,10.0,20,10.0,25.54323344288114,54,26.0,27.069827530669162,8,15.875,33.0,11,33.0,0,2.6840000000000006,55030,6,29,1.0,800.7537698435531,False,0.3299034761257623,14,2.5540000000000007,55822,10,10,1.0,355.4323344288114,False,0.3435632477738581,0,0.23600000000000002,55642,81,189,1.0,7185.199312169843,False,0.05762850458130097,7,3.7800000000000007,12727,1345,0,0.0,34355.648980675134,False,-0.46605202045570077,0,0.31700000000000006,62389,175,278,1.0,13911.219817867102,False,-0.010408854797306454,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,311732,0.0,0.0,21,0,0,3,2,2.0,4,7,18,111.0,83.0,7,13,18,1639,1.0835661282762885,130.3137623211369
89,18,0,0,0,10.0,20,10.0,25.650129707945705,14,28.0,25.215709554098638,17,14.352941176470589,33.0,12,33.0,0,2.6840000000000006,54930,6,39,1.0,1060.3550586098825,False,0.33061846279522417,4,2.580000000000001,56026,10,10,1.0,356.50129707945706,False,0.34847050500335247,0,0.23600000000000002,55782,71,190,1.0,6612.144024542886,False,0.05501226654295786,8,3.8530000000000006,12207,1359,0,0.0,34858.526273098214,False,-0.47084715952382544,0,0.31700000000000006,62541,182,276,1.0,13697.259138845951,False,-0.009766395961084319,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,311608,0.0,0.0,19,0,0,3,2,1.2857142857142856,3,6,19,108.0,66.0,6,12,19,736,0.9755629962310195,131.2893253173679
90,19,0,0,0,10.0,20,10.0,25.273333946932706,37,22.324324324324323,24.452654176060573,9,15.555555555555555,32.99999999999999,8,33.0,0,2.6840000000000006,55696,2,12,1.0,323.28000736319245,False,0.34015451064495195,0,2.5760000000000005,55886,14,20,1.0,645.4666789386541,False,0.34857805516960955,0,0.23600000000000002,55440,82,199,1.0,6938.491564684537,False,0.05181934012431065,8,3.9250000000000007,11631,1375,0,0.0,34750.83417703247,False,-0.4820930046509144,0,0.31700000000000006,62665,181,278,1.0,13599.930405866962,False,-0.008691309145567786,0,0.2,70122,0,2,0.0,65.99999999999999,False,0.0011559208836372976,0.6666666666666666,311440,0.0,0.0,17,0,0,6,1,1.0,4,10,17,150.0,57.0,10,9,17,1326,1.3047490930184722,132.59407441038638
91,17,0,0,0,10.0,20,10.0,25.565064972082368,50,27.28,24.564174623705128,1,36.0,33.0,10,33.0,6,2.7440000000000007,55942,1,10,1.0,265.6506497208237,False,0.34536529090356066,12,2.6960000000000006,56408,15,10,1.0,405.6506497208237,False,0.3582251757404129,0,0.23600000000000002,55028,88,208,1.0,7359.074039273915,False,0.048217848119644954,0,3.9170000000000007,10715,1409,0,0.0,36021.17654566406,False,-0.487107178159301,0,0.31700000000000006,62959,172,278,1.0,13399.03803527728,False,-0.005929174620563424,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,311174,0.0,0.0,18,0,0,4,2,1.0833333333333333,2,6,20,78.0,48.0,6,11,20,1014,1.052295032888651,133.64636944327503
92,20,0,0,0,10.0,20,10.0,25.30173587067167,5,9.0,24.564174623705128,0,,33.0,12,33.0,0,2.738000000000001,55862,0,19,0.9,480.73298154276176,False,0.34602606743693337,0,2.6840000000000006,56333,17,15,1.0,549.526038060075,False,0.3581517039114693,0,0.23600000000000002,54983,83,218,1.0,7455.034145233466,False,0.04827105670035414,0,3.9170000000000007,10715,1409,0,0.0,35650.145841776386,False,-0.4904195382561431,0,0.31700000000000006,63355,162,276,1.0,13087.39628904023,False,-0.0025016676011058443,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.65,311370,0.0,0.0,16,0,0,3,0,0.0,5,8,22,114.0,66.0,8,12,22,641,2.232893383130431,135.87926282640547
93,22,0,0,0,10.0,20,10.0,25.43751879194526,15,28.0,24.685586693058923,1,36.0,33.0,10,33.0,0,2.7380000000000004,55792,0,26,0.7,661.3754885905768,False,0.3465136215042056,0,2.6840000000000006,56623,20,10,1.0,454.37518791945257,False,0.36396803248463827,0,0.23600000000000002,55019,73,227,1.0,7460.567051136379,False,0.04896322826732705,0,3.9170000000000007,10295,1424,0,0.0,36223.02675973005,False,-0.4928042319734136,0,0.31700000000000006,63649,153,276,1.0,12884.894764038016,False,0.0002489851017353551,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6166666666666667,311500,0.0,0.0,16,0,0,6,0,0.0,4,10,24,140.0,57.0,10,12,24,986,1.3965376988053322,137.2758005252108
94,24,0,0,0,10.0,20,10.0,24.919161998413173,24,19.125,24.817500641163925,1,36.0,33.0,10,33.0,0,2.7380000000000004,56086,2,17,1.0,443.62575397302396,False,0.3509552033825939,0,2.6840000000000006,56588,18,15,1.0,553.7874299761976,False,0.36432086648244005,0,0.23600000000000002,54596,87,236,1.0,8024.897245176633,False,0.04644863360987583,0,3.9170000000000007,10295,1424,0,0.0,35484.886685740355,False,-0.499393944634239,0,0.31700000000000006,63943,144,276,1.0,12681.720092327605,False,0.0029948346913805115,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,311630,0.0,0.0,21,0,0,7,0,0.0,3,10,19,135.0,87.0,10,14,19,1025,1.6254666978493333,138.90126722306013
95,19,0,0,0,10.0,20,10.0,25.074847751044494,14,28.0,24.817500641163925,0,,33.0,14,33.0,0,2.7380000000000004,56368,3,13,1.0,355.9730207635784,False,0.35666954199572426,0,2.6840000000000006,56498,17,25,1.0,796.8711937761124,False,0.3650776294838785,0,0.23600000000000002,54596,77,246,1.0,8035.868434556751,False,0.04654657841481195,0,3.917000000000001,9903,1438,0,0.0,36057.63106600198,False,-0.5012799197778672,0,0.31700000000000006,64405,134,272,1.0,12301.545085915966,False,0.006875196834175126,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,311892,0.0,0.0,16,0,0,4,0,0.0,4,8,18,129.0,63.0,8,11,18,1054,1.0981469573453069,139.99941418040544
96,18,0,0,0,10.0,20,10.0,25.457678303836847,58,27.103448275862068,23.850409464297442,9,15.555555555555555,33.0,8,33.0,13,2.8680000000000008,56708,0,8,0.8,203.66142643069477,False,0.3629997771884681,7,2.754000000000001,57090,22,10,1.0,474.5767830383685,False,0.37541478866408795,0,0.23600000000000002,53846,96,255,1.0,8525.791530564185,False,0.037529161806240115,8,3.997000000000001,8989,1467,0,0.0,37346.41407172866,False,-0.5060937554972712,0,0.31700000000000006,64529,133,274,1.0,12214.10445875156,False,0.008020838390498362,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6333333333333333,311284,0.0,0.0,16,0,0,7,3,2.4375,2,9,19,147.0,26.0,9,9,19,1286,1.218699585646391,141.21811376605183
97,19,0,0,0,10.0,20,10.0,25.713889692108275,31,28.0,22.836052054736985,8,13.0,33.0,0,,0,2.855000000000001,56598,1,18,1.0,472.85001445794893,False,0.3635898514210406,21,2.9570000000000007,57315,21,10,1.0,467.13889692108273,False,0.38072383513580954,0,0.23600000000000002,53846,86,265,1.0,8262.948308026613,False,0.03518264063444397,8,4.069000000000001,7993,1498,0,0.0,38519.4067587782,False,-0.5134054068350545,0,0.31700000000000006,64425,131,284,1.0,12363.522819170545,False,0.00760283999179834,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,310299,0.0,0.0,9,0,0,6,3,2.4444444444444446,4,10,17,143.0,42.0,10,9,17,200,1.3193478733301163,142.53746163938195
98,17,0,0,0,10.0,20,10.0,25.814532071306097,37,26.56756756756757,23.004783451947453,1,36.0,33.0,11,33.0,0,2.855000000000001,56828,0,14,0.6,361.40344899828534,False,0.3677711546185015,17,3.1060000000000008,57455,26,10,1.0,518.145320713061,False,0.3846946415632564,0,0.23600000000000002,52926,112,274,1.0,9194.538257819884,False,0.027072850338528142,0,4.061000000000001,7966,1499,0,0.0,38695.98357488784,False,-0.5123111077643167,0,0.31700000000000006,64752,122,283,1.0,12145.58358113759,False,0.010714270493603814,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6,310049,0.0,0.0,18,0,0,3,2,1.3076923076923077,3,6,22,93.0,33.0,6,11,22,906,0.9092189809307456,143.4466806203127
99,22,0,0,0,10.0,20,10.0,25.814532071306097,0,,23.004783451947453,0,,33.0,9,33.0,0,2.855000000000001,56718,1,24,1.0,629.5487697113463,False,0.3683487136481687,0,3.0890000000000004,57365,25,20,1.0,766.290641426122,False,0.3855121238174919,0,0.23600000000000002,52926,102,284,1.0,9166.4407716263,False,0.026822011280967503,0,4.061000000000001,7966,1499,0,0.0,38695.98357488784,False,-0.5123111077643167,0,0.31700000000000006,65049,112,284,1.0,11948.535746618116,False,0.013546648875603761,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,310146,0.0,0.0,15,0,0,3,0,0.0,4,7,27,102.0,45.0,7,15,27,497,1.0905277337878942,144.53720835410058
100,27,0,0,0,10.0,20,10.0,25.96926827610398,23,27.869565217391305,25.732724961057528,17,37.0,33.0,11,33.0,0,2.855000000000001,57279,0,10,0.9,259.6926827610398,False,0.3773715532960778,0,3.0890000000000004,57245,27,30,1.0,1049.0780482831192,False,0.3860254084486938,0,0.23600000000000002,53221,104,277,1.0,9828.768714927748,False,0.03800211326198286,0,4.061,7659,1510,0,0.0,39213.59509691701,False,-0.5131716116117895,0,0.31700000000000006,64783,119,283,1.0,12401.194270365846,False,0.012980522521661689,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.65,310309,0.0,0.0,18,0,0,7,0,0.0,2,9,26,147.0,53.0,9,18,26,1833,1.074285862967372,145.61149421706796
101,26,0,0,0,10.0,20,10.0,25.976042948312838,36,26.02777777777778,24.97023078864993,5,13.0,33.0,8,33.0,6,2.915000000000001,57409,1,10,1.0,269.7604294831284,False,0.3806113295283484,0,3.0890000000000004,57715,26,20,1.0,779.5208589662568,False,0.394068148500075,0,0.23600000000000002,52571,119,287,1.0,10257.605347191757,False,0.030224841066221676,5,4.111000000000001,7292,1521,0,0.0,39509.56132438382,False,-0.5170821386221024,0,0.31700000000000006,64982,114,285,1.0,12251.606309906092,False,0.014753020449140087,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,310091,0.0,0.0,18,0,0,5,3,3.0,3,8,27,144.0,54.0,8,18,27,1284,1.080763004720211,146.69225722178817
102,27,0,0,0,10.0,20,10.0,25.981039570929287,21,26.047619047619047,24.085126281350007,6,13.0,33.0,0,,0,2.9090000000000007,57309,1,20,1.0,529.6207914185858,False,0.3813294240813169,1,3.099000000000001,58140,26,10,1.0,519.8103957092928,False,0.4011493569542862,0,0.23600000000000002,52571,109,297,1.0,9985.215818792243,False,0.02779309567368585,6,4.166,6649,1542,0,0.0,40062.76301837296,False,-0.5236241628870234,0,0.31700000000000006,64904,110,295,1.0,12384.363890948502,False,0.014587178489514668,0,0.2,70122,0,2,0.0,66.0,False,0.0011559208836372976,0.6666666666666666,309695,0.0,0.0,12,0,0,8,2,1.05,1,9,32,147.0,54.0,9,18,32,227,1.1454809661954641,147.83773818798363
