index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,e22e5196-65ea-4d51-a404-11461cabb2e4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,21,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,21,,-1,-1
768,f5c0f63d-d3aa-4f29-a03d-940e73a38265,01Ran@0,03Buy@1,RandomAgent,BuyCheapSellExpensiveAgent,11,11,1,8,-1,8,03Buy@1|01Ran@0,"[quantity: (1, 11), time: (8, 18), unit_price: (1, 15)]",01Ran@0,03Buy@1,p1,03Buy@1,True,1,9,-1,01Ran@0:product(1.0),-1,-1
769,6d433a09-d40f-45f9-9901-11537e0d74fb,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,30,13,12,8,-1,8,05Buy@2|03Buy@1,"[quantity: (1, 13), time: (8, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
770,888863e6-a72c-4df7-8fc8-7ff09e6d548c,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,41,2,10,8,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,41,,-1,-1
771,9f7a771d-d968-4f7d-94c7-fbe04e04c159,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,8,1,12,8,-1,8,05Buy@2|03Buy@1,"[quantity: (1, 6), time: (8, 12), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
772,a5903b41-1572-4a06-b5cb-816d44633419,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,1,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
773,723275fa-0872-4ef9-9822-4ade196ff379,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,11,11,11,9,-1,9,05Buy@2|03Buy@1,"[quantity: (1, 11), time: (9, 13), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
774,49e274e2-dfa5-4bea-a39d-516c652c7400,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,1,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,42,,-1,-1
775,807b3042-df7a-408c-88c3-775f0b58913d,SELLER,01Ran@0,_SystemAgent,RandomAgent,42,2,10,9,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
776,2a9992fb-3228-4931-9653-5b2021b0e7b0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,1,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,42,,-1,-1
777,6d596b96-22d6-44b8-9e34-64b6ee2f9b44,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,24,5,1,9,-1,9,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (9, 34), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
778,46ca89d8-c90f-4d66-a0f5-a70aded3b3be,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,28,9,12,9,-1,9,05Buy@2|03Buy@1,"[quantity: (1, 9), time: (9, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
779,0d333f02-0ea5-49ca-85f2-0f62dff3a849,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,2,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
780,d8328301-db67-434e-b127-1bf031ff904f,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,17,5,35,9,-1,9,02Dec@1|05Buy@2,"[quantity: (1, 5), time: (13, 18), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,17,,-1,-1
781,dafbe9cf-c2d6-45ec-a934-7a7d06adadd8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,6,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,42,,-1,-1
782,fd3c3630-8b41-40d3-9111-17a4ac5b4d8b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,1,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
783,9c13d219-e8bf-44dc-94e2-b20647f5c786,SELLER,01Ran@0,_SystemAgent,RandomAgent,42,2,10,9,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
784,c15a375c-9770-4282-b822-8b72fed51f79,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,2,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
785,4eb3d1c8-97ff-4b06-a62b-6226d8aaf65f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,2,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
786,c300fa64-1d20-4b72-986c-90757b724e91,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,1,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,42,,-1,-1
787,aedf5c17-7d2d-45b4-b053-fc4c56a2d5f4,SELLER,01Ran@0,_SystemAgent,RandomAgent,42,2,10,9,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
788,55824aa2-2b5f-4343-96f2-67d609ee53c3,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,2,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,42,,-1,-1
789,de0d0376-c79c-4063-9cad-d7b584f350dd,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,2,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
790,bd999b10-b23f-4fd9-8908-fa8092b3effc,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,2,36,9,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
791,af1cce23-1e2a-4d18-a8f1-3a1db02d3762,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,42,3,10,9,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,42,,-1,-1
792,4f159d71-e8bd-4732-b5d8-9f9000d2a611,SELLER,01Ran@0,_SystemAgent,RandomAgent,43,3,10,10,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1062.1981481481482),-1,-1
793,41071331-5e37-4a60-9a8b-5f8586f922a9,01Ran@0,03Buy@1,RandomAgent,BuyCheapSellExpensiveAgent,13,3,2,10,-1,10,03Buy@1|01Ran@0,"[quantity: (1, 7), time: (10, 14), unit_price: (1, 15)]",01Ran@0,03Buy@1,p1,03Buy@1,True,1,15,-1,01Ran@0:product(1.0),-1,-1
794,4c32a04a-0a1e-4d70-90b3-88ce2060c0d4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,43,1,10,10,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,43,,-1,-1
795,8b2f755a-6f1d-4397-95fe-3f741a9fd958,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,43,2,10,10,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,43,,-1,-1
796,a48d58c1-6183-43d5-b3f3-4f5ac1732d21,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,1,36,10,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
797,fb8ca509-721d-41fe-83dc-7de795c6dce9,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,21,10,11,10,-1,10,05Buy@2|03Buy@1,"[quantity: (1, 10), time: (10, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
798,29d167a1-de55-4f49-b17f-960a955438f8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,43,4,10,10,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,43,,-1,-1
799,4a94fbd5-e2e8-4a60-82fc-3376f95bc1d8,SELLER,01Ran@0,_SystemAgent,RandomAgent,43,1,10,10,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
800,fb6cb023-b285-422e-851a-f353bbc5b1ce,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,16,1,1,10,-1,10,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (10, 34), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
801,f491c45e-71ed-4b20-bea3-24378beda7ab,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,11,9,13,10,-1,10,05Buy@2|03Buy@1,"[quantity: (1, 9), time: (10, 14), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
802,56ec6c94-a788-45e7-84c0-320270c03bcd,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,29,10,12,10,-1,10,05Buy@2|02Dec@1,"[quantity: (1, 10), time: (10, 30), unit_price: (1, 23)]",02Dec@1,05Buy@2,p2,05Buy@2,True,2,17,29,,-1,-1
803,aba75df2-413e-4601-b2cf-95f23dc24349,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,1,36,10,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
804,fe9ff8a7-38dd-477f-a21f-2777deafba65,SELLER,01Ran@0,_SystemAgent,RandomAgent,43,1,10,10,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
805,79d6e0d2-0d65-442c-b304-56cc22f07ea3,01Ran@0,03Buy@1,RandomAgent,BuyCheapSellExpensiveAgent,16,7,5,10,-1,10,03Buy@1|01Ran@0,"[quantity: (1, 9), time: (10, 16), unit_price: (1, 15)]",01Ran@0,03Buy@1,p1,03Buy@1,True,1,15,-1,01Ran@0:product(1.0),-1,-1
806,ef100e11-4f5c-4ebc-aaf5-db0c4f7bedea,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,1,36,10,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
807,0813e1ce-23a0-4651-8683-56e496c030f7,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,43,2,10,10,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,43,,-1,-1
808,d10a26a3-62cc-4d91-8be3-e23196167035,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,3,36,10,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
809,4087d685-b654-4769-a732-b865ae4e6561,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,43,2,10,10,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,43,,-1,-1
810,e77772b2-b76b-4438-95f1-4e476f888edb,SELLER,01Ran@0,_SystemAgent,RandomAgent,43,1,10,10,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
811,f7bb44a8-8c2a-4e3a-bdf2-8c0f4cb74450,SELLER,01Ran@0,_SystemAgent,RandomAgent,43,3,10,10,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(1062.1981481481482),-1,-1
812,add01371-c588-4728-82e4-a0de9eec9688,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,3,36,10,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
813,899bfd4d-536b-4629-b23f-d822e3afed00,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,2,36,11,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
814,e909f2e9-2611-48cb-a4d4-624f72d55518,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,44,2,10,11,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,44,,-1,-1
815,6998da9d-4186-41a4-86b9-ef7e0dab6eef,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,28,6,12,11,-1,11,05Buy@2|03Buy@1,"[quantity: (1, 6), time: (11, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
816,4bdb5423-8e49-45dd-a083-e2a3d414ca3a,SELLER,01Ran@0,_SystemAgent,RandomAgent,44,3,10,11,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1062.1981481481482),-1,-1
817,0082e99c-1a95-4047-9219-7329e643d962,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,2,36,11,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
818,0cd36025-0148-4a0f-9cb4-de1c1fbb9554,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,1,36,11,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
819,727c3a45-2c49-451d-a346-bb418c99d52a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,44,6,10,11,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,44,,-1,-1
820,aa3262ce-7de4-4b89-bc9c-76c2edb96c2b,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,21,16,33,11,-1,11,02Dec@1|05Buy@2,"[quantity: (1, 16), time: (16, 21), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,21,,-1,-1
821,c2e636d2-7a2b-450e-880d-e9f22837f0d6,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,44,1,10,11,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,44,,-1,-1
822,8542fc4b-c978-4c43-aca4-d6280486991c,SELLER,01Ran@0,_SystemAgent,RandomAgent,44,5,10,11,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(637.718888888889),-1,-1
823,6027a571-d48d-4535-bc89-a7672891aab2,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,44,1,10,11,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,44,,-1,-1
824,c166bbee-3465-4b8b-a2b2-96ea582d2aab,SELLER,01Ran@0,_SystemAgent,RandomAgent,44,1,10,11,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
825,a33302fa-795e-4d06-9838-a74b1d7b25ed,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,2,36,11,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
826,e42170ca-e2b1-4003-b9fc-7554fb358d96,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,15,7,11,11,-1,11,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (11, 15), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
827,6ab344ae-daf3-484e-a619-063b003b5b53,SELLER,01Ran@0,_SystemAgent,RandomAgent,44,1,10,11,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
828,ccb3ee40-e84a-4ec1-88fa-eefa5299dbc7,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,1,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,45,,-1,-1
829,f707104b-97c4-431e-a932-4616be1c7f8b,SELLER,01Ran@0,_SystemAgent,RandomAgent,45,4,10,12,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(796.8986111111111),-1,-1
830,da6c3ec1-5653-4779-b3d4-95e4ac7c7d1a,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,28,6,12,12,-1,12,05Buy@2|02Dec@1,"[quantity: (1, 6), time: (12, 30), unit_price: (1, 23)]",02Dec@1,05Buy@2,p2,05Buy@2,True,2,17,28,,-1,-1
831,e00573b2-05d7-491c-bf89-43f2e97a868b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,1,36,12,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
832,4b993d21-75e5-401e-a5b9-9fdf08f38f9c,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,21,16,33,12,-1,12,02Dec@1|05Buy@2,"[quantity: (1, 16), time: (16, 21), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,21,,-1,-1
833,095a29c1-7728-471c-8698-9fc8a8c6ee70,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,3,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,45,,-1,-1
834,a126dbe2-66b2-4595-929a-d207bf0fe6a0,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,19,5,35,12,-1,12,02Dec@1|05Buy@2,"[quantity: (1, 5), time: (15, 20), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,19,,-1,-1
835,27c0b72b-2472-4525-8e51-ed5951239bc5,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,3,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,45,,-1,-1
836,5feb68d0-eeed-4649-a12c-765413c63bb8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,1,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,45,,-1,-1
837,11329612-38f1-40f8-a1dc-8e0150a120c8,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,24,6,11,12,-1,12,05Buy@2|03Buy@1,"[quantity: (1, 6), time: (12, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
838,a6671fdf-b795-4eca-bb72-f976be3661b9,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,2,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,45,,-1,-1
839,1c9bdb3b-a34c-4b64-adfc-d310b9cd6b39,SELLER,01Ran@0,_SystemAgent,RandomAgent,45,1,10,12,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
840,2bf2822d-d9ad-4997-b54a-5b613b4713fa,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,2,36,12,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
841,fa5bea0e-2fda-40e3-ba0d-566dc6d7b47c,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,2,36,12,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
842,973d4dad-d76d-4c0e-893a-96ded7c58b70,SELLER,01Ran@0,_SystemAgent,RandomAgent,45,2,10,12,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
843,d5bd8955-26ff-41eb-b498-1729c814601a,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,2,36,12,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
844,ec1fa6bd-743d-4ea7-956a-65b774918f4f,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,16,7,11,12,-1,12,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (12, 16), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
845,d4dc14ed-4ae0-4f08-af82-dcb97da08178,SELLER,01Ran@0,_SystemAgent,RandomAgent,45,2,10,12,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
846,b65a9f1b-9b96-41f0-9a40-dec8bef3d778,01Ran@0,03Buy@1,RandomAgent,BuyCheapSellExpensiveAgent,14,5,2,12,-1,12,03Buy@1|01Ran@0,"[quantity: (1, 6), time: (12, 14), unit_price: (1, 15)]",01Ran@0,03Buy@1,p1,03Buy@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
847,6567fffb-51f7-4baa-9a2e-cc97059c08f8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,45,1,10,12,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,45,,-1,-1
848,a89d45fe-3e47-4749-91b1-f62a7cbb044d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,2,36,12,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
849,774ab90b-63df-4fcd-866d-dbf3266f5db6,SELLER,01Ran@0,_SystemAgent,RandomAgent,46,3,10,13,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(1062.1981481481482),-1,-1
850,273e3cac-d838-49fb-b212-d2e5ae13051e,01Ran@0,03Buy@1,RandomAgent,BuyCheapSellExpensiveAgent,13,7,1,13,-1,13,03Buy@1|01Ran@0,"[quantity: (1, 9), time: (13, 17), unit_price: (1, 15)]",01Ran@0,03Buy@1,p1,03Buy@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
851,6abfd10a-7807-4c04-a8bd-e45b4843c1f4,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,46,2,10,13,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,46,,-1,-1
852,47423ab4-f7a0-454a-bc54-86f4cdd59a62,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,23,8,11,13,-1,13,05Buy@2|03Buy@1,"[quantity: (1, 8), time: (13, 30), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
853,266bdb90-72c4-455d-af21-2c5000e6fea0,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,46,2,36,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
854,187310c3-57ef-4751-b896-25f17b65a128,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,46,2,10,13,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,46,,-1,-1
855,e604b956-c7ca-49ee-955c-cef732d54723,SELLER,01Ran@0,_SystemAgent,RandomAgent,46,1,10,13,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(3184.5944444444444),-1,-1
856,c831cea8-f737-4450-b720-7a729761776a,SELLER,01Ran@0,_SystemAgent,RandomAgent,46,2,10,13,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(1592.7972222222222),-1,-1
857,f2e7c5d3-44a6-4658-b22d-24b3eacb7576,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,46,1,10,13,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,46,,-1,-1
858,3150bcf7-4135-42cf-9eeb-3bc1de22ad39,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,46,2,10,13,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,46,,-1,-1
859,82bf9307-b406-44cb-b2f2-35b4d96f03e2,03Buy@1,05Buy@2,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,13,7,13,13,-1,13,05Buy@2|03Buy@1,"[quantity: (1, 7), time: (13, 17), unit_price: (1, 23)]",03Buy@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Buy@1:product(1.0),-1,-1
860,8b09df1c-25f8-4684-adf4-9caa35245d6d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,46,5,36,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
861,f1e2baeb-f35b-4e8c-b49d-72e288797c3c,SELLER,01Ran@0,_SystemAgent,RandomAgent,46,4,10,13,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,-1,01Ran@0:money(796.8986111111111),-1,-1
