index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
89,11,0,0,0,10.0,20,10.0,25.386960344809953,11,29.181818181818183,21.996687218725697,61,26.57377049180328,35.0,0,,0,3.080000000000001,68000,23,23,1.0,813.900087930629,False,0.35108826695039247,0,3.350000000000001,33105,891,0,0.0,8910.0,False,-0.2581619956153345,0,0.4970000000000001,72623,26,102,1.0,2903.72306527508,False,0.011040066779100044,60,14.039000000000001,22380.0,706,0,0.0,17923.194003435827,False,-0.5722218081822685,0,0.5330000000000001,64302,1383,278,1.0,40151.41842349764,False,-0.09773830479962338,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,353820,0.0,0.0,16,0,0,9,2,2.0,16,25,11,60.0,48.0,5,6,11,535,2.339360149053391,325.0644550101715
90,11,0,0,0,10.0,20,10.0,25.731239355989636,10,31.0,21.945321071668786,2,14.0,35.0,0,,0,3.080000000000001,68190,25,23,1.0,841.8185051877616,False,0.3551166133908846,0,3.350000000000001,33025,899,0,0.0,8990.0,False,-0.25895202543896034,0,0.4970000000000001,72637,16,111,1.0,2847.6304686510694,False,0.01084835031700291,1,13.989000000000003,22052.0,716,0,0.0,18423.56737888858,False,-0.573283873973681,0,0.533,64274,1375,288,1.0,40254.81647354458,False,-0.09748488807745795,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,353588,0.0,0.0,12,0,0,8,1,1.0,21,29,14,75.0,63.0,5,6,14,524,2.2320977150229737,327.2965527251945
91,14,0,0,0,10.0,20,10.0,23.35969953250215,50,16.4,21.76909201742333,7,14.714285714285714,35.0,1,35.0,0,3.080000000000001,68740,24,13,1.0,543.676093922528,False,0.3630352560083992,30,3.650000000000001,32345,910,0,0.0,9100.0,False,-0.2712962414331141,0,0.4970000000000001,72406,16,115,1.0,2877.2007745237174,False,0.007897256398081788,1,13.998000000000005,21534.0,756,0,0.0,17659.932846571628,False,-0.5855653860824146,0,0.533,64206,1372,297,1.0,40262.19424790481,False,-0.09817257507696478,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,352641,0.0,0.0,17,0,0,9,2,2.0,22,31,14,123.0,78.0,8,6,14,964,2.5365289020119235,329.8330816272064
92,14,0,0,0,10.0,20,10.0,23.41491397258895,15,24.066666666666666,21.709444883616612,2,14.0,35.0,1,35.0,0,3.080000000000001,68970,23,13,1.0,534.3938816436563,False,0.3674862621876287,5,3.670000000000001,32147,921,0,0.0,9210.0,False,-0.2741205980525765,0,0.4970000000000001,72224,15,124,1.0,3043.1948751572945,False,0.0065459754535343315,1,14.007000000000003,21351.0,762,0,0.0,17842.16444711278,False,-0.5868195039505857,0,0.533,64213,1364,306,1.0,40321.68282125306,False,-0.09777966369440615,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,352315,0.0,0.0,16,0,0,10,3,3.0,21,31,13,141.0,75.0,9,5,13,569,2.3702147610019892,332.2032963882084
93,13,0,0,0,10.0,20,10.0,23.829729693825772,10,31.0,21.709444883616612,0,,35.0,0,,0,3.080000000000001,69180,23,13,1.0,539.7864860197351,False,0.3716871727402158,0,3.6650000000000005,32047,931,0,0.0,9310.0,False,-0.27510813533210876,0,0.4970000000000001,72224,5,134,1.0,3028.214262873755,False,0.0064437410454627605,0,14.006000000000004,21041.0,772,0,0.0,18396.551323633495,False,-0.5872672772934684,0,0.5330000000000001,64213,1354,316,1.0,40454.588372416896,False,-0.09706907561957638,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,352115,0.0,0.0,12,0,0,10,0,0.0,23,33,17,165.0,54.0,10,3,17,510,2.473844375985209,334.6771407641936
94,17,0,0,0,10.0,20,10.0,24.957171242247416,36,30.11111111111111,21.527582555659265,5,13.0,35.0,0,,23,3.310000000000001,69491,20,10,1.0,449.57171242247415,False,0.37693875009798816,0,3.6650000000000005,31917,944,0,0.0,9440.0,False,-0.27639193379550075,0,0.4970000000000001,71744,11,144,1.0,3374.5007716796554,False,0.002255485297953031,5,14.056000000000001,20342.0,792,0,0.0,19766.079623859954,False,-0.5874615809252589,0,0.533,64148,1349,326,1.0,40450.70886758435,False,-0.0977848710003189,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,351052,0.0,0.0,11,0,0,21,4,3.1875,19,40,21,198.0,57.0,13,4,21,200,3.0523531819926575,337.72949394618627
95,21,0,0,0,10.0,20,10.0,22.245111726721174,39,9.692307692307692,21.77025489634084,10,27.0,35.0,0,,0,3.287000000000001,69701,21,10,1.0,432.45111726721177,False,0.3809173344123879,29,3.955000000000001,31160,953,0,0.0,9530.0,False,-0.29045446465604075,0,0.4970000000000001,71636,40,144,1.0,4024.7211741419283,False,0.005218799812613736,0,14.051000000000002,20342.0,792,0,0.0,17618.128487563168,False,-0.6021201615513119,0,0.5330000000000001,63878,1349,336,1.0,41128.07385516379,False,-0.09705044026196138,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,350127,0.0,0.0,15,0,0,13,1,1.0,22,35,19,200.0,99.0,13,8,19,790,2.999847266008146,340.7293412121944
96,19,0,0,0,10.0,20,10.0,21.648382609505973,6,2.0,22.666944429303083,42,27.0,35.0,0,,0,3.2870000000000013,69601,21,20,1.0,642.9676521901195,False,0.3810211891152666,6,3.986000000000001,30917,963,0,0.0,9630.0,False,-0.29426635855503547,0,0.4970000000000001,71894,36,144,1.0,4043.3817717618585,False,0.008867563206411336,32,14.371,20182.0,792,0,0.0,17145.51902672873,False,-0.6075292835235394,0,0.533,62744,1381,346,1.0,43413.05025686756,False,-0.0969596748387073,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,348748,0.0,0.0,13,0,0,13,3,3.0,21,34,18,181.0,66.0,12,7,18,470,3.729477902990766,344.4588191151852
97,18,0,0,0,10.0,20,10.0,21.12638771945955,5,2.0,22.66174483474694,38,22.631578947368418,35.0,0,,0,3.287000000000001,69481,23,30,1.0,863.7916315837865,False,0.3808318187630483,5,4.030000000000001,30722,971,0,0.0,9710.0,False,-0.2973277241215856,0,0.4970000000000001,72665,31,122,1.0,3419.6508891423728,False,0.01513424295814128,6,14.399000000000003,20062.0,792,0,0.0,16732.099073811965,False,-0.6119885139504548,0,0.5330000000000001,61884,1409,356,1.0,44390.39847215844,False,-0.10093031035651724,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,348224,0.0,0.0,16,0,0,15,3,3.0,19,34,14,173.0,51.0,11,7,14,981,2.4903764440095983,346.9491955591948
98,14,0,0,0,10.0,20,10.0,21.87538971717752,15,30.333333333333332,22.437917466350846,7,15.0,35.0,0,,0,3.2870000000000013,69806,26,25,1.0,806.884742929438,False,0.3866888343399244,0,4.025000000000001,30652,978,0,0.0,9780.0,False,-0.2980190002172582,0,0.4970000000000001,72272,34,132,1.0,3705.568355942348,False,0.01172145576353526,7,14.463000000000005,19881.0,794,0,0.0,17369.05943543895,False,-0.610112061287371,0,0.533,61779,1406,366,1.0,44357.71195768929,False,-0.10222784941033124,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,347800,0.0,0.0,17,0,0,16,1,1.0,13,29,12,86.0,54.0,6,8,12,655,1.6449461730080657,348.59414173220284
99,12,0,0,0,10.0,20,10.0,22.567869217777673,16,29.75,22.360381881701517,2,14.0,35.0,0,,0,3.287000000000001,70152,29,19,1.0,718.7895151377758,False,0.39265261909835664,0,4.025,30582,985,0,0.0,9850.0,False,-0.2987102763129308,0,0.4970000000000001,71965,35,141,1.0,3942.6892679421326,False,0.009149464062062409,1,14.466000000000001,19708.0,799,0,0.0,18031.72750500436,False,-0.6079509765443428,0,0.533,61751,1398,376,1.0,44419.81387061872,False,-0.10219522514051466,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,347568,0.0,0.0,17,0,0,12,1,1.0,14,26,9,104.0,33.0,6,6,9,690,1.716879486979451,350.3110212191823
100,9,0,0,0,10.0,20,10.0,23.76036116542349,22,32.63636363636363,22.317919144859534,1,14.0,35.0,0,,3,3.317000000000001,70695,29,10,1.0,527.6036116542349,False,0.40148924188396656,0,4.025,30482,995,0,0.0,9950.0,False,-0.2996978135924631,0,0.4970000000000001,71841,29,151,1.0,4059.0562646710705,False,0.008251141489033526,1,14.475000000000001,19096.0,817,0,0.0,19412.21507215099,False,-0.6068830352950142,0,0.533,61737,1389,386,1.0,44509.58969220989,False,-0.10186493673832896,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,347261,0.0,0.0,15,0,0,13,2,1.1666666666666667,14,27,12,35.0,33.0,3,6,12,324,1.894096219970379,352.2051174391527
101,12,0,0,0,10.0,20,10.0,25.045157512834766,49,29.428571428571427,21.92081411582437,8,13.125,35.0,0,,38,3.694000000000001,70605,29,10,1.0,540.4515751283477,False,0.39983855320977624,1,4.035000000000001,30359,1005,0,0.0,10050.0,False,-0.30113961802058026,0,0.4970000000000001,71450,36,154,1.0,4277.4310442990045,False,0.00440471053625836,1,14.484000000000004,18118.0,849,0,0.0,21263.338728396717,False,-0.6075987584391347,0,0.5330000000000001,61632,1387,396,1.0,44264.1691786484,False,-0.10429987179661462,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,345574,0.0,0.0,11,0,0,13,5,4.375,13,26,13,103.0,33.0,6,6,13,291,2.1712963199825026,354.3764137591352
102,13,0,0,0,10.0,20,10.0,25.1965025538182,13,27.46153846153846,21.92081411582437,0,,35.0,0,,1,3.6660000000000013,70862,26,10,1.0,511.965025538182,False,0.40463317952971667,2,4.054000000000001,30183,1018,0,0.0,10180.0,False,-0.303331950781142,0,0.4970000000000001,71445,28,164,1.0,4300.515586502106,False,0.004494005312846978,0,14.483000000000004,17766.0,860,0,0.0,21668.992196283652,False,-0.6096348088043319,0,0.533,61632,1377,406,1.0,44394.96103749015,False,-0.10360058471369059,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,345298,0.0,0.0,12,0,0,16,3,2.090909090909091,18,34,16,130.0,57.0,9,4,16,200,3.2770353369996883,357.65344909613486
103,16,0,0,0,10.0,20,10.0,25.1965025538182,0,,22.476479055581883,5,41.0,35.0,0,,0,3.665000000000001,70752,27,20,1.0,773.930051076364,False,0.40504759980127164,0,4.052000000000001,30093,1027,0,0.0,10270.0,False,-0.30422073433272107,0,0.4970000000000001,71650,18,169,1.0,4252.062006362066,False,0.006961360019395583,0,14.483000000000004,17766.0,860,0,0.0,21668.992196283652,False,-0.6096348088043319,0,0.5330000000000001,61427,1372,416,1.0,45397.72926425835,False,-0.10043131127559214,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,345098,0.0,0.0,12,0,0,18,0,0.0,14,32,19,135.0,93.0,10,6,19,405,2.9360750730265863,360.58952416916145
104,19,0,0,0,10.0,20,10.0,25.434835943132303,8,31.0,22.124067239184615,52,21.076923076923077,35.0,0,,0,3.665000000000001,70930,24,22,1.0,799.5663907489106,False,0.4088164009277806,0,4.052000000000001,29963,1040,0,0.0,10400.0,False,-0.30550453279611306,0,0.4970000000000001,71532,16,169,1.0,4145.924738512317,False,0.0046264620595659394,42,14.903000000000004,16896.0,860,0,0.0,21873.95891109378,False,-0.6201105634871988,0,0.533,60331,1414,426,1.0,46193.431076207045,False,-0.10789670931688523,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,343062,0.0,0.0,15,0,0,21,2,2.0,13,34,25,197.0,93.0,13,6,25,578,3.261282911989838,363.8508070811513
105,25,0,0,0,10.0,20,10.0,25.544060259084528,42,26.0,23.38434372961784,15,39.0,35.0,0,,14,3.805000000000001,71530,27,10,1.0,525.4406025908453,False,0.4179597539312956,6,4.112000000000001,29746,1047,0,0.0,10470.0,False,-0.30909916849361063,0,0.4970000000000001,72105,12,164,1.0,4141.56109476634,False,0.012417499896038662,0,14.861,15816.0,896,0,0.0,22887.47799213974,False,-0.6279346627894266,0,0.5330000000000001,59746,1419,436,1.0,48442.38375232771,False,-0.10212801945974195,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,342353,0.0,0.0,11,0,0,22,3,2.7777777777777777,20,42,26,254.0,114.0,17,8,26,1325,4.433058813971002,368.2838658951223
106,26,0,0,0,10.0,20,10.0,25.366479955218466,2,8.0,23.831544777586494,5,40.0,34.99999999999999,3,35.0,0,3.7910000000000013,71421,29,19,1.0,771.9631191491509,False,0.41824142441536954,1,4.1160000000000005,29646,1055,0,0.0,10550.0,False,-0.3102842132290494,0,0.4970000000000001,72289,4,169,1.0,4128.996987232991,False,0.0148431536267368,0,14.861000000000004,15816.0,896,0,0.0,22728.366039875746,False,-0.629020514018264,0,0.533,59651,1414,443,1.0,49202.804315507296,False,-0.09907822924192511,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,342233,0.0,0.0,17,0,0,18,1,1.0,18,36,27,202.0,141.0,14,12,27,516,3.525417094002478,371.80928298912477
107,27,0,0,0,10.0,20,10.0,26.032543083292815,17,33.0,24.241545721027297,6,35.666666666666664,35.0,9,35.0,0,3.7910000000000013,71862,31,12,1.0,622.3905169995138,False,0.42547441801465036,0,4.115000000000001,29566,1063,0,0.0,10630.0,False,-0.3110742430526752,0,0.4970000000000001,72489,0,168,0.4,4072.579681132586,False,0.01718791582134005,1,14.871000000000004,15237.0,913,0,0.0,23767.71183504634,False,-0.629830263457495,0,0.533,59752,1410,444,1.0,49720.57946664849,False,-0.0952299051164028,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.39999999999999997,342316,0.0,0.0,17,0,0,23,1,1.0,19,42,30,237.0,168.0,16,11,30,1276,3.86550408101175,375.6747870701365
108,30,0,0,0,10.0,20,10.0,25.688498826045887,15,21.666666666666668,22.638498519245463,28,13.714285714285714,34.99999999999999,9,35.0,0,3.7910000000000013,72092,30,12,1.0,608.2619859125507,False,0.4298775649889647,5,4.165000000000001,29336,1074,0,0.0,10740.0,False,-0.3145306235310383,0,0.4970000000000001,72164,5,178,1.0,4158.095230555921,False,0.013335621096797413,28,15.150000000000002,14328.0,913,0,0.0,23453.599428179896,False,-0.6443807534997141,0,0.533,59683,1428,445,1.0,47902.77588548252,False,-0.1056867347169394,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,341013,0.0,0.0,18,0,0,22,5,5.0,18,40,29,272.0,219.0,17,13,29,835,3.9393050119979307,379.61409208213445
109,29,0,0,0,10.0,20,10.0,24.952441324538068,19,18.31578947368421,21.60418639493059,40,17.325,34.99999999999999,11,35.0,0,3.7910000000000013,72302,31,12,1.0,609.4292958944568,False,0.43403674918423946,9,4.250000000000001,29029,1083,0,0.0,10830.0,False,-0.31970531887578757,0,0.4970000000000001,72486,0,169,0.5,3651.1075007432696,False,0.014270654196648285,26,15.382000000000003,13191.0,932,0,0.0,23255.675314469478,False,-0.6612502708318355,0,0.5330000000000001,59375,1458,444,1.0,47038.9037638088,False,-0.11359896616796336,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.4166666666666667,339793,0.0,0.0,22,0,0,27,6,6.0,14,41,17,245.0,204.0,16,13,17,1227,3.290790381957777,382.9048824640922
110,17,0,0,0,10.0,20,10.0,24.675984973999647,2,1.0,20.578599123444178,34,15.0,34.99999999999999,0,,0,3.7910000000000013,72222,29,22,1.0,832.8716694279922,False,0.4346632662739032,2,4.261000000000001,28861,1095,0,0.0,10950.0,False,-0.3218383993995773,0,0.4970000000000001,72664,0,159,0.2,3271.997260627624,False,0.014112939566972592,22,15.576,12652.0,932,0,0.0,22998.01799576767,False,-0.670365394618461,0,0.533,58865,1482,454,1.0,46387.483900944266,False,-0.122535319933359,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.3666666666666667,338674,0.0,0.0,14,0,0,17,3,3.0,3,20,15,150.0,111.0,10,7,15,380,3.342200066021178,386.2470825301134
111,15,0,0,0,10.0,20,10.0,25.220552303142057,23,28.91304347826087,20.578599123444178,0,,34.99999999999999,0,,0,3.7910000000000013,72816,26,10,1.0,512.2055230314206,False,0.4432285114162412,1,4.269000000000001,28707,1108,0,0.0,11080.0,False,-0.3235962157571448,0,0.4970000000000001,72539,0,164,0.5,3374.890256244845,False,0.013109015479518704,0,15.554000000000004,12112.0,950,0,0.0,23959.524687984955,False,-0.6711740460241793,0,0.5330000000000001,58865,1472,464,1.0,46531.69790970982,False,-0.12176427046285301,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.4166666666666667,338449,0.0,0.0,12,0,0,19,1,1.0,2,21,11,156.0,93.0,9,6,11,864,2.7419312379788607,388.98901376809226
112,11,0,0,0,10.0,20,10.0,25.815792271570622,21,30.38095238095238,20.578599123444178,0,,34.99999999999999,0,,11,3.901000000000001,73027,28,10,1.0,538.1579227157063,False,0.4476522083576831,0,4.268000000000002,28627,1116,0,0.0,11160.0,False,-0.32438624558077067,0,0.4970000000000001,72411,0,168,0.4,3457.204652738622,False,0.01192370712703445,0,15.554000000000004,11602.0,967,0,0.0,24963.871126608792,False,-0.6712808729382743,0,0.533,58865,1462,474,1.0,46675.91191847538,False,-0.12099322099234704,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.39999999999999997,337942,0.0,0.0,12,0,0,12,2,1.4117647058823528,4,16,16,103.0,60.0,6,5,16,200,2.1935236229910515,391.1825373910833
113,16,0,0,0,10.0,20,10.0,25.746042004976303,18,25.11111111111111,19.38413183782315,40,13.5,34.99999999999999,9,35.0,4,3.930000000000001,73265,29,10,1.0,547.460420049763,False,0.45244475143735813,4,4.308000000000001,28441,1125,0,0.0,11250.0,False,-0.32717110070905175,0,0.4970000000000001,72089,8,168,1.0,3462.5024847941,False,0.007564917456897435,30,15.854000000000003,10642.0,967,0,0.0,24896.422618812085,False,-0.684844111737968,0,0.5330000000000001,58640,1492,475,1.0,45546.12470203214,False,-0.12943965492187529,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,336487,0.0,0.0,18,0,0,4,5,4.571428571428571,5,9,17,151.0,96.0,9,7,17,869,2.2917443070327863,393.4742816981161
114,17,0,0,0,10.0,20,10.0,26.392032431625662,16,33.0,18.798404072640707,25,13.8,34.99999999999999,6,35.0,6,3.986000000000001,73563,27,10,1.0,533.9203243162566,False,0.45819676013031785,0,4.304000000000001,28321,1137,0,0.0,11370.0,False,-0.32835614544449054,0,0.4970000000000001,71711,14,168,1.0,3527.620338246398,False,0.0028500282412469696,15,15.974000000000004,10287.0,967,0,0.0,25521.095361382017,False,-0.685426423160934,0,0.533,58505,1507,479,1.0,45094.19493746954,False,-0.13329949882659192,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,335797,0.0,0.0,14,0,0,6,3,2.375,5,11,18,149.0,78.0,11,6,18,560,3.7537178859929554,397.22799958410906
115,18,0,0,0,10.0,20,10.0,22.02562665930672,80,13.2,18.594338675206345,40,17.5,34.99999999999999,10,35.0,22,4.200000000000001,73741,29,10,1.0,510.2562665930672,False,0.4614787014535863,48,4.784000000000001,27137,1145,0,0.0,11450.0,False,-0.3509509984001896,0,0.4970000000000001,71140,84,153,1.0,4695.086456688336,False,0.0030238204398242343,15,16.109000000000005,9952.0,967,0,0.0,21298.7809795496,False,-0.7188137677807606,0,0.533,58155,1537,479,1.0,45344.49854379215,False,-0.135703829509869,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,333535,0.0,0.0,23,0,0,8,5,4.375,4,12,24,168.0,93.0,12,6,24,1035,3.5859635560191236,400.8139631401282
116,24,0,0,0,10.0,20,10.0,22.070304454656767,4,24.5,19.39830085139284,90,21.444444444444443,34.999999999999986,4,35.0,0,4.178,73787,24,17,1.0,615.195175729165,False,0.46342354659920965,1,4.746000000000001,26964,1160,0,0.0,11600.0,False,-0.3528865714680729,0,0.4970000000000001,71438,75,143,1.0,4429.2298558484335,False,0.00527686686763606,70,16.794000000000004,7756.0,970,0,0.0,21408.195321017065,False,-0.7480400504939736,0,0.533,56365,1617,485,1.0,48342.052476702214,False,-0.13881791485755576,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,329720,0.0,0.0,18,0,0,6,4,4.0,9,15,26,220.0,147.0,15,9,26,736,35.8043243670254,436.6182875071536
117,26,0,0,0,10.0,20,10.0,22.070304454656767,0,,19.862547593841484,75,21.64,34.999999999999986,0,,0,4.178000000000002,73687,24,27,1.0,835.8982202757327,False,0.46362799688210515,0,4.745000000000002,26864,1170,0,0.0,11700.0,False,-0.3538741087476052,0,0.4970000000000001,72653,65,108,1.0,3579.72492968757,False,0.016062873158679106,30,17.024000000000004,6789.0,970,0,0.0,21408.195321017065,False,-0.7612385327367601,0,0.5330000000000001,54742,1682,495,1.0,50733.805052841366,False,-0.14338520363544252,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,328145,0.0,0.0,14,0,0,5,3,3.0,10,15,28,225.0,183.0,15,11,28,1415,26.003737151972018,462.6220246591256
118,28,0,0,0,10.0,20,10.0,22.787980778996726,24,28.75,19.581423419735938,20,15.0,34.999999999999986,0,,0,4.178000000000001,74289,22,15,1.0,561.8197116849509,False,0.47281131828015394,2,4.7650000000000015,26702,1182,0,0.0,11820.0,False,-0.35588868479785113,0,0.4970000000000001,72304,68,118,1.0,3860.190656500618,False,0.013213432263946487,20,17.194000000000003,5973.0,981,0,0.0,22355.00914419579,False,-0.7659145501037603,0,0.533,54442,1692,505,1.0,50806.7684261932,False,-0.14620303884710315,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,327120,0.0,0.0,17,0,0,9,3,3.0,9,18,21,291.0,180.0,18,10,21,882,3.255036614020355,465.87706127314596
119,21,0,0,0,10.0,20,10.0,22.699938765951366,1,5.0,18.750301138996715,45,13.0,34.999999999999986,9,35.0,0,4.178000000000001,74179,23,25,1.0,797.4984691487841,False,0.47296615185507684,1,4.7730000000000015,26592,1191,0,0.0,11910.0,False,-0.3571724832612431,0,0.4970000000000001,72442,59,117,1.0,3533.0816204537464,False,0.012864641310114791,34,17.514000000000003,4802.0,981,0,0.0,22268.63992939829,False,-0.7824868292973666,0,0.5330000000000001,54172,1727,506,1.0,50091.77006704732,False,-0.15291296826788786,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,325597,0.0,0.0,17,0,0,4,4,4.0,8,12,20,186.0,147.0,12,9,20,658,3.1252317619509995,469.00229303509695
120,20,0,0,0,10.0,20,10.0,23.42466288523569,17,31.176470588235293,18.130950213763757,43,13.511627906976743,34.999999999999986,7,35.0,0,4.178,74627,21,19,1.0,655.0685948194781,False,0.4804079377734934,1,4.782000000000002,26449,1203,0,0.0,12030.0,False,-0.35881179514526673,0,0.4970000000000001,72029,66,118,1.0,3685.479875649679,False,0.008267681295892193,34,17.820000000000004,3650.0,981,0,0.0,22979.59429041621,False,-0.7933584862663704,0,0.533,53836,1760,509,1.0,49725.47237622421,False,-0.1584642936321125,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,324001,0.0,0.0,18,0,0,7,4,4.0,3,10,19,165.0,150.0,10,10,19,1090,4.055919722944964,473.0582127580419
121,19,0,0,0,10.0,20,10.0,23.36604046999339,15,22.666666666666668,17.683117823033086,36,13.61111111111111,34.99999999999999,9,35.0,0,4.178000000000002,74847,21,19,1.0,653.9547689298745,False,0.4847421023575464,5,4.831000000000001,26244,1213,0,0.0,12130.0,False,-0.36187316071181685,0,0.4970000000000001,72191,61,114,1.0,3441.2039004953685,False,0.00881175375000252,22,18.006000000000004,2769.0,991,0,0.0,23155.74610576345,False,-0.8041810245832757,0,0.5330000000000001,53661,1786,510,1.0,49432.04843193709,False,-0.16190440112097623,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,323122,0.0,0.0,19,0,0,7,3,3.0,5,12,12,193.0,96.0,12,7,12,1017,2.1995603190152906,475.2577730770572
122,12,0,0,0,10.0,20,10.0,23.72007537182382,10,29.9,17.339891875167535,36,14.222222222222221,35.0,7,35.0,0,4.178,75046,21,19,1.0,660.6814320646527,False,0.4887389290362096,0,4.826000000000001,26144,1223,0,0.0,12230.0,False,-0.3628606979913492,0,0.4970000000000001,71892,61,124,1.0,3597.0711902020275,False,0.005794442102762718,36,18.344000000000005,1544.0,991,0,0.0,23506.594693477407,False,-0.8185065740351772,0,0.533,53394,1812,513,1.0,49374.884077803574,False,-0.16506509935090793,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,321430,0.0,0.0,19,0,0,3,3,3.0,3,6,14,93.0,63.0,6,6,14,744,1.7566518660169095,477.0144249430741
123,14,0,0,0,10.000000000000002,20,10.0,24.605517833843713,23,31.0,17.42226002674042,31,18.29032258064516,35.0,9,35.0,4,4.218000000000001,75559,21,10,1.0,456.05517833843714,False,0.49685030098495414,0,4.826000000000001,26044,1233,0,0.0,12330.000000000002,False,-0.36384823527088145,0,0.4970000000000001,72121,56,117,1.0,3416.3134218238774,False,0.0076864672687458726,14,18.448000000000004,695.0,1009,0,0.0,24826.967494348308,False,-0.8210836711820741,0,0.533,53142,1833,514,1.0,49925.00262901519,False,-0.16481852355153453,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,320971,0.0,0.0,24,0,0,3,3,2.8,5,8,16,138.0,78.0,8,6,16,1457,1.2946967990137637,478.3091217420879
