index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
139,16,0,0,0,10.0,20,10.0,3.4620824203888394,3,3.0,22.97812840341112,11,14.0,44.0,9,44.0,3,5.189000000000001,26744,1397,0,0.0,13970.0,False,-0.37786590427003597,0,6.023000000000001,24926,1403,0,0.0,14030.0,False,-0.41084570690768235,0,0.2,87728,0,303,0.3,6962.37290623357,False,0.19048732562966497,0,23.276000000000007,6525,375,0,0.0,1298.2809076458148,False,-0.9063611505080871,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,64223,1717,619,1.0,66689.44646865688,False,-0.014596838452239188,0.21666666666666667,309159,0.0,0.0,17,0,0,4,1,1.0,5,9,16,127.0,66.0,9,7,16,750,1.685567387379706,218.58667622786015
140,16,0,0,0,10.0,20,10.0,3.296621962026966,45,2.888888888888889,23.273960612648594,5,37.4,44.0,9,44.0,25,5.436000000000002,25964,1409,0,0.0,14090.0,False,-0.39114636170801437,20,6.223000000000002,24406,1411,0,0.0,14110.0,False,-0.419699345199668,0,0.2,87890,0,304,0.5,7075.284026245173,False,0.19333866753406762,1,23.28600000000001,6385,415,0,0.0,1368.0981142411908,False,-0.9077328322505958,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,64432,1712,620,1.0,67125.0205688544,False,-0.01028642416220896,0.25,308090,0.0,0.0,18,0,0,5,4,4.0,3,8,14,126.0,99.0,8,8,14,768,1.361317928880453,219.9479941567406
141,14,0,0,0,10.0,20,10.0,3.155064103335129,12,1.5,23.254330821932044,13,22.923076923076923,44.0,10,44.0,3,5.441000000000001,25822,1416,0,0.0,14160.0,False,-0.39311998524393615,9,6.293000000000001,24036,1424,0,0.0,14240.0,False,-0.42532509453103384,0,0.2,88044,2,310,1.0,7215.152683005604,False,0.19626151982644136,9,23.375000000000007,6196,415,0,0.0,1309.3516028840786,False,-0.9105830998963383,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,64574,1715,620,1.0,67161.17735961344,False,-0.008669682972875055,0.3333333333333333,307685,0.0,0.0,18,0,0,3,5,5.0,6,9,15,125.0,60.0,9,5,15,812,1.289877463132143,221.23787161987275
142,15,0,0,0,10.0,20,10.0,3.6518576484507883,29,6.0,21.235582057377652,73,15.452054794520548,44.0,11,44.0,0,5.4380000000000015,25732,1425,0,0.0,14250.0,False,-0.39395001383380984,29,6.5740000000000025,23375,1435,0,0.0,14350.0,False,-0.4365028128746657,0,0.2,88044,0,312,0.2,6625.501601901828,False,0.19241337598317454,73,24.096000000000007,1288,444,0,0.0,1621.42479591215,False,-0.9726070299816476,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,63930,1778,619,1.0,64992.86489801746,False,-0.026123514599004867,0.19999999999999998,301382,0.0,0.0,15,0,0,5,8,8.0,6,11,17,154.0,57.0,11,4,17,684,1.3711010003462434,222.608972620219
143,17,0,0,0,10.0,20,10.0,4.286279045115154,60,5.866666666666666,21.58862224155403,4,44.0,44.0,0,,31,5.748000000000002,24859,1438,0,0.0,14380.0,False,-0.4088536382919856,29,6.835000000000002,22870,1442,0,0.0,14420.0,False,-0.4451720003689016,0,0.2,88218,0,309,0.1,6670.884272640195,False,0.19498064525641318,0,24.023000000000007,938,503,0,0.0,2155.9983596929223,False,-0.9736866255975141,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,63754,1772,629,1.0,65931.03861203374,False,-0.02316342999387083,0.18333333333333335,299652,0.0,0.0,12,0,0,7,3,3.0,4,11,15,156.0,93.0,11,6,15,376,1.5093008251860738,224.11827344540507
144,15,0,0,0,10.0,20,10.0,4.2593591731479075,8,3.625,22.415862723313737,36,27.75,43.99999999999999,12,44.0,6,5.777000000000002,24585,1452,0,0.0,14520.0,False,-0.4126164345660795,2,6.826000000000001,22768,1448,0,0.0,14480.0,False,-0.44650004611269944,0,0.2,88365,0,313,0.8,7016.1650323972,False,0.1991526791907407,32,24.343000000000007,389,503,0,0.0,2142.4576640933974,False,-0.9809406926574861,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,63283,1798,627,1.0,67891.7211765181,False,-0.018019244056244645,0.3,298403,0.0,0.0,18,0,0,4,5,5.0,5,9,17,126.0,63.0,9,6,17,904,1.6033798353746533,225.72165328077972
145,17,0,0,0,10.0,20,10.0,4.241034367843974,1,1.0,22.75149360745223,4,43.0,44.0,6,44.0,0,5.771000000000002,24465,1464,0,0.0,14640.0,False,-0.4137231393525777,1,6.834000000000001,22664,1456,0,0.0,14560.0,False,-0.44768053121829754,0,0.2,88536,0,310,0.1,7052.963018310191,False,0.2016247668100907,0,24.311000000000007,389,503,0,0.0,2133.2402870255187,False,-0.9810008465246655,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,63375,1792,631,1.0,68534.67654455439,False,-0.01384325015627046,0.18333333333333335,298442,0.0,0.0,16,0,0,8,1,1.0,5,13,12,188.0,72.0,13,4,12,636,1.8373022060841322,227.55895548686385
146,12,0,0,0,10.0,20,10.0,4.129965748035176,6,1.1666666666666667,23.156526272518647,42,25.285714285714285,44.0,10,44.0,1,5.7810000000000015,24332,1475,0,0.0,14750.0,False,-0.4151618555750254,5,6.883000000000002,22454,1465,0,0.0,14650.0,False,-0.4507239693811676,0,0.2,88529,0,316,0.6,7317.462302115892,False,0.203259559499549,42,24.73100000000001,-535,503,0,0.0,2077.3727712616937,False,-0.9934257471039503,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,62753,1824,631,1.0,70001.503921074,False,-0.012718007124953254,0.26666666666666666,296546,0.0,0.0,14,0,0,3,4,4.0,4,7,11,103.0,75.0,7,5,11,640,1.575405776500702,229.13436126336455
147,11,0,0,0,10.0,20,10.0,4.107732748626719,3,3.0,23.256652525944038,48,23.75,44.0,10,44.0,3,5.810000000000001,24136,1488,0,0.0,14880.0,False,-0.41757816102554646,0,6.878000000000002,22384,1472,0,0.0,14720.0,False,-0.45136954717329153,0,0.2,88664,0,310,0.3,7209.562283042652,False,0.20431744621185566,39,25.079000000000004,-1333,503,0,0.0,2066.18957255924,False,-1.003914445131115,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,62053,1862,631,1.0,71067.8870033078,False,-0.014402719828164923,0.21666666666666667,294917,0.0,0.0,18,0,0,4,3,3.0,3,7,13,120.0,57.0,7,4,13,784,1.2011395897716284,230.33550085313618
148,13,0,0,0,10.0,20,10.0,3.865537624755184,28,2.6785714285714284,22.714358239277157,18,15.0,44.0,7,44.0,2,5.827000000000002,24004,1497,0,0.0,14970.0,False,-0.41918288296596884,26,7.138000000000003,21513,1483,0,0.0,14830.0,False,-0.46642073226966707,0,0.2,88623,1,320,1.0,7272.460174193446,False,0.20419278322908982,18,25.220000000000002,-3718,520,0,0.0,2010.0795648726955,False,-1.0354103010841695,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,62091,1870,634,1.0,70371.84990744828,False,-0.017533809159159492,0.3333333333333333,291526,0.0,0.0,15,0,0,1,6,49.3235294117647,6,7,13,112.0,93.0,7,6,13,508,1.3396473797038198,231.67514823284
149,13,0,0,0,10.0,20,10.0,3.6995035564548227,21,2.5238095238095237,22.407576610350223,9,14.0,44.0,12,44.0,11,5.935000000000001,23652,1508,0,0.0,15080.0,False,-0.4246610716591349,10,7.212000000000002,21193,1492,0,0.0,14920.0,False,-0.4714931292077838,0,0.2,88570,12,330,1.0,7438.894324093031,False,0.20458718478165527,9,25.292000000000005,-4204,520,0,0.0,1923.7418493565078,False,-1.0423171581977648,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,62493,1869,632,1.0,69687.76068474457,False,-0.016928278686917014,0.3333333333333333,290717,0.0,0.0,18,0,0,6,3,3.0,3,9,16,119.0,57.0,9,4,16,728,1.5848173452541232,233.25996557809412
150,16,0,0,0,10.0,20,10.0,3.6353342695104423,17,3.0588235294117645,21.54369621316735,29,14.689655172413794,44.0,8,44.0,8,6.004000000000001,23328,1522,0,0.0,15220.0,False,-0.4293461219219773,9,7.292000000000002,20944,1498,0,0.0,14980.0,False,-0.47553260167850225,0,0.2,88518,19,340,1.0,7393.928063597598,False,0.20361501053055922,29,25.573000000000008,-5530,520,0,0.0,1890.37382014543,False,-1.0598422383335806,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,62419,1888,634,1.0,68570.49845045996,False,-0.02331765298263879,0.3333333333333333,288692,0.0,0.0,17,0,0,5,5,5.0,5,10,18,133.0,108.0,10,6,18,552,1.5885105794295669,234.8484761575237
151,18,0,0,0,10.0,20,10.0,3.5735296717250096,6,2.0,21.296368911880702,63,20.38095238095238,44.0,12,44.0,6,6.056000000000002,23072,1533,0,0.0,15330.0,False,-0.4330535829567463,0,7.283000000000002,20854,1507,0,0.0,15070.0,False,-0.4763626302683759,0,0.2,89088,15,332,1.0,7123.9974238202685,False,0.2092932025309682,45,25.994000000000007,-7930,520,0,0.0,1858.2354292970049,False,-1.0913774363421198,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,61663,1941,632,1.0,69144.25205796043,False,-0.0280556489654872,0.3333333333333333,285760,0.0,0.0,20,0,0,6,6,6.0,5,11,20,153.0,126.0,11,7,20,1310,1.6788277104496956,236.5273038679734
152,20,0,0,0,10.0,20,10.0,3.4932792304792892,5,1.2,20.930839883680235,66,19.454545454545453,44.00000000000001,10,44.0,4,6.090000000000002,22906,1540,0,0.0,15400.0,False,-0.43546988840726736,1,7.293000000000002,20701,1520,0,0.0,15200.0,False,-0.47798579728857327,0,0.2,89606,10,326,1.0,6858.386594384549,False,0.21432086793959773,50,26.449,-10994,520,0,0.0,1816.5051998492304,False,-1.1316419421794086,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,60819,1997,632,1.0,69606.88724770944,False,-0.0342435475760282,0.3333333333333333,282051,0.0,0.0,20,0,0,9,7,7.0,4,13,22,194.0,126.0,13,7,22,1164,1.6976371193304658,238.22494098730385
153,22,0,0,0,10.0,20,10.0,3.403004772880235,5,1.0,20.36016605024983,30,14.666666666666666,44.00000000000001,6,44.0,0,6.086,22766,1554,0,0.0,15540.0,False,-0.4367610439915153,5,7.342000000000002,20521,1526,0,0.0,15260.0,False,-0.4807525592548188,0,0.2,89601,5,336,1.0,6858.0308167483445,False,0.2142532847141443,30,26.699000000000005,-12913,520,0,0.0,1769.5624818977221,False,-1.1569956112908848,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,60643,2017,636,1.0,69050.45492335391,False,-0.03883098722716252,0.3333333333333333,279631,0.0,0.0,13,0,0,7,4,4.0,7,14,24,213.0,144.0,14,8,24,464,1.8857812341302633,240.11072222143412
154,24,0,0,0,10.000000000000002,20,10.0,3.2463971442827924,10,1.3,20.708720531036008,80,22.0,44.00000000000001,7,44.0,5,6.136000000000002,22563,1562,0,0.0,15620.000000000004,False,-0.4397675919948354,5,7.387000000000002,20281,1538,0,0.0,15380.000000000004,False,-0.4840726736143134,0,0.2,89588,5,346,1.0,7181.4492894598725,False,0.21619427846674855,80,27.469,-18166,520,0,0.0,1688.126515027052,False,-1.2260906707888335,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59191,2087,639,1.0,71335.09974827216,False,-0.041958632966013765,0.3333333333333333,272470,0.0,0.0,13,0,0,9,8,8.0,6,15,24,228.0,162.0,15,9,24,508,2.2683611754328012,242.37908339686692
155,24,0,0,0,10.000000000000002,20,10.0,3.2463971442827924,0,,20.452510422276013,15,14.666666666666666,44.00000000000001,12,44.0,0,6.131000000000001,22443,1574,0,0.0,15740.000000000004,False,-0.44087429678133355,0,7.382000000000002,20201,1546,0,0.0,15460.000000000004,False,-0.4848104768053122,0,0.2,89588,0,351,0.5,7178.831158218881,False,0.21617719218311607,15,27.539,-19994,520,0,0.0,1688.126515027052,False,-1.2499502283167327,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59499,2092,637,1.0,70814.65180340143,False,-0.04147611019057389,0.25,270750,0.0,0.0,21,0,0,8,2,2.0,6,14,24,218.0,180.0,14,10,24,728,2.217387436889112,244.59647083375603
156,24,0,0,0,10.000000000000002,20,10.0,3.2304941734419947,4,2.75,20.16716952513031,17,14.823529411764707,44.000000000000014,7,44.0,1,6.141000000000003,22360,1580,0,0.0,15800.000000000004,False,-0.441851886009407,3,7.412000000000002,19995,1560,0,0.0,15600.000000000004,False,-0.4873190076547081,0,0.2,89689,0,348,0.4,7018.174994745347,False,0.21644700773181066,10,27.624000000000002,-21803,520,0,0.0,1679.8569701898373,False,-1.2736157608158334,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59555,2099,640,1.0,70490.88883324852,False,-0.04254547971857977,0.2333333333333333,268809,0.0,0.0,15,0,0,9,3,3.0,6,15,25,225.0,162.0,15,9,25,620,1.9249776126816869,246.52144844643772
157,25,0,0,0,10.000000000000002,20,10.0,3.3600629481931485,4,7.0,19.61046221549255,41,15.512195121951219,44.000000000000014,9,44.0,4,6.1800000000000015,22178,1591,0,0.0,15910.000000000004,False,-0.4441944111408282,0,7.4090000000000025,19905,1569,0,0.0,15690.000000000004,False,-0.4881490362445818,0,0.2,89676,0,351,0.4,6883.272237637885,False,0.21539693426638318,40,28.014000000000006,-25201,520,0,0.0,1747.2327330604373,False,-1.3175276856159992,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59315,2130,641,1.0,69974.28451899915,False,-0.04757817398220858,0.2333333333333333,264886,0.0,0.0,19,0,0,11,6,6.0,3,14,27,211.0,183.0,14,11,27,611,1.7077940665185452,248.22924251295626
158,27,0,0,0,10.000000000000002,20,10.0,3.2390570466928335,7,1.4285714285714286,19.5864149934866,28,19.321428571428573,44.000000000000014,2,44.0,3,6.206000000000003,21979,1604,0,0.0,16040.000000000004,False,-0.44666605183067415,4,7.4490000000000025,19739,1576,0,0.0,15760.000000000004,False,-0.49056534169510285,0,0.2,89842,0,354,0.7,6933.590907694256,False,0.21789199835341805,24,28.214000000000006,-27970,520,0,0.0,1684.3096642802734,False,-1.3540800778941442,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,58862,2148,649,1.0,70627.61940600922,False,-0.04885409286654677,0.2833333333333333,261465,0.0,0.0,13,0,0,12,6,6.0,2,14,23,216.0,189.0,14,13,23,464,1.5480853831395507,249.7773278960958
159,23,0,0,0,10.000000000000002,20,10.0,3.257717655850949,16,3.3749999999999996,19.143911743735696,28,14.357142857142858,44.000000000000014,0,,9,6.293000000000002,21705,1611,0,0.0,16110.000000000004,False,-0.451074425896892,7,7.5150000000000015,19437,1589,0,0.0,15890.000000000004,False,-0.4949368256017707,0,0.2,89886,6,357,1.0,6853.92279844875,False,0.21794637341544565,21,28.400000000000006,-30843,520,0,0.0,1694.0131810424934,False,-1.3915159356454838,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,58460,2166,659,1.0,70461.71283693153,False,-0.05375196773690567,0.3333333333333333,257658,0.0,0.0,11,0,0,9,7,7.0,4,13,23,226.0,165.0,13,10,23,298,1.410965571179986,251.1882934672758
160,23,0,0,0,10.000000000000002,20,10.0,3.257717655850949,0,,18.881634894631294,16,14.0,44.00000000000001,13,44.0,0,6.284000000000001,21615,1620,0,0.0,16200.000000000004,False,-0.45190445448676564,0,7.508000000000003,19327,1600,0,0.0,16000.000000000004,False,-0.4959513049893941,0,0.2,89886,0,363,0.6,6854.03346675116,False,0.2179470956519687,16,28.539,-33736,520,0,0.0,1694.0131810424934,False,-1.4292761653655126,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,58808,2172,656,1.0,69874.91099113917,False,-0.053200534318022956,0.26666666666666666,254913,0.0,0.0,16,0,0,7,2,2.0,5,12,18,177.0,153.0,12,11,18,772,1.5031842766329646,252.69147774390876
161,18,0,0,0,10.000000000000002,20,10.0,3.085845378166892,12,1.5833333333333333,18.854339840703698,2,15.0,44.00000000000001,9,44.0,7,6.354000000000001,21351,1629,0,0.0,16290.000000000004,False,-0.4559439269574841,5,7.558000000000001,19094,1611,0,0.0,16110.000000000004,False,-0.49923452918933875,0,0.2,89882,2,372,1.0,7019.9861114981095,False,0.2189779162794369,1,28.53300000000001,-36454,520,0,0.0,1604.6395966467837,False,-1.4653355113447317,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59174,2164,657,1.0,69708.7914152828,False,-0.0503429276191873,0.3333333333333333,252060,0.0,0.0,15,0,0,6,5,5.0,4,10,18,176.0,114.0,10,8,18,611,1.1865397412329912,253.87801748514175
162,18,0,0,0,10.000000000000002,20,10.0,3.085845378166892,0,,18.839341145785852,1,15.0,44.00000000000001,6,44.0,0,6.347000000000002,21241,1640,0,0.0,16400.000000000004,False,-0.4569584063451074,0,7.553000000000001,19004,1620,0,0.0,16200.000000000004,False,-0.5000645577792124,0,0.2,89882,0,374,0.2,7045.913588523908,False,0.21914712255122315,1,28.542,-39390,520,0,0.0,1604.6395966467837,False,-1.5036569888621891,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59423,2155,661,1.0,69682.78016916852,False,-0.04795945901463183,0.19999999999999998,249173,0.0,0.0,15,0,0,7,1,1.0,2,9,14,125.0,102.0,9,9,14,464,1.1259951209649444,255.0040126061067
163,14,0,0,0,10.000000000000002,20,10.0,3.1028982923647956,2,4.0,18.839341145785852,0,,44.00000000000001,2,44.0,1,6.357000000000002,21099,1652,0,0.0,16520.000000000004,False,-0.458470902886655,1,7.5630000000000015,18904,1628,0,0.0,16280.000000000004,False,-0.5011712625657107,0,0.2,89874,0,376,0.2,7083.59227081548,False,0.21928860060572658,0,28.541000000000004,-42541,520,0,0.0,1613.5071120296936,False,-1.5447268347449605,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59511,2145,669,1.0,69846.38675771066,False,-0.046244499420729314,0.19999999999999998,245860,0.0,0.0,14,0,0,7,2,2.0,1,8,8,134.0,78.0,8,6,8,288,0.9106290005147457,255.91464160662144
164,8,0,0,0,10.000000000000002,20,10.0,3.046722880423023,9,2.4444444444444446,18.839341145785852,0,,44.00000000000001,0,,3,6.386000000000003,20940,1661,0,0.0,16610.000000000004,False,-0.4605736419810016,6,7.622000000000001,18655,1639,0,0.0,16390.000000000004,False,-0.5047496080420548,0,0.2,89852,0,385,0.9,7253.146341127553,False,0.2201079836920156,0,28.541000000000007,-45944,520,0,0.0,1584.295897819972,False,-1.5893343607790904,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59511,2135,679,1.0,70097.9933462528,False,-0.044973925917542144,0.31666666666666665,242027,0.0,0.0,11,0,0,2,3,3.0,1,3,4,39.0,15.0,3,5,4,200,0.4930328642949462,256.4076744709164
165,4,0,0,0,10.000000000000002,20,10.0,3.0443854098824774,5,3.0,18.73693445379895,5,14.0,44.0,4,44.0,4,6.423000000000001,20724,1673,0,0.0,16730.000000000004,False,-0.4634510744258969,1,7.626,18561,1647,0,0.0,16470.000000000004,False,-0.5057456423499032,0,0.2,89907,0,385,0.5,7213.719764712595,False,0.22056855553555169,0,28.541000000000007,-49619,520,0,0.0,1583.0804131388882,False,-1.6373094014674743,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59617,2130,685,1.0,70049.67038659175,False,-0.04414738273463206,0.25,238203,0.0,0.0,16,0,0,0,2,2.0,0,0,3,0.0,12.0,0,4,3,446,0.23832157719880342,256.6459960481152
166,3,0,0,0,10.000000000000002,20,10.0,3.0443854098824774,0,,18.424818273528,15,14.0,44.0,0,,0,6.419000000000002,20584,1687,0,0.0,16870.000000000004,False,-0.4647422300101448,0,7.625000000000002,18501,1653,0,0.0,16530.000000000004,False,-0.5062989947431522,0,0.2,90047,0,375,0.0,6909.3068525730005,False,0.22040923352198005,5,28.591000000000008,-53693,520,0,0.0,1583.0804131388882,False,-1.690484367205254,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59407,2135,695,1.0,69916.98701398229,False,-0.04693834640914683,0.16666666666666666,233859,0.0,0.0,12,0,0,0,1,1.0,0,0,2,0.0,9.0,0,3,2,340,0.23329504299908876,256.8792910911143
167,2,0,0,0,10.000000000000002,0,,3.0443854098824774,0,,18.408183834798127,1,15.0,44.0,0,,0,6.419000000000002,20584,1687,0,0.0,16870.000000000004,False,-0.4647422300101448,0,7.625000000000002,18501,1653,0,0.0,16530.000000000004,False,-0.5062989947431522,0,0.2,90062,0,374,0.0,6884.660754214499,False,0.22044417381853754,0,28.586000000000006,-57988,520,0,0.0,1583.0804131388882,False,-1.7465438855763304,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59392,2126,705,1.0,70155.79883278083,False,-0.045883879729021304,0.16666666666666666,229564,0.0,0.0,1,0,0,0,0,0.0,0,0,1,0.0,6.0,0,2,1,15,0.20081355422735214,257.08010464534163
168,1,0,0,0,10.000000000000002,0,,3.0443854098824774,0,,18.408183834798127,0,,44.0,0,,0,6.419000000000002,20584,1687,0,0.0,16870.000000000004,False,-0.4647422300101448,0,7.625000000000002,18501,1653,0,0.0,16530.000000000004,False,-0.5062989947431522,0,0.2,90062,0,374,0.0,6884.660754214499,False,0.22044417381853754,0,28.58600000000001,-62627,520,0,0.0,1583.0804131388882,False,-1.8070933863268361,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59392,2116,715,1.0,70411.71699443283,False,-0.044591533463116714,0.16666666666666666,224925,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,0,0.1997817810624838,257.2798864264041
169,0,0,0,0,10.000000000000002,0,,3.0443854098824774,0,,18.408183834798127,0,,44.0,0,,0,6.419000000000002,20584,1687,0,0.0,16870.000000000004,False,-0.4647422300101448,0,7.625000000000002,18501,1653,0,0.0,16530.000000000004,False,-0.5062989947431522,0,0.2,90062,0,374,0.0,6884.660754214499,False,0.22044417381853754,0,28.586,-67637,520,0,0.0,1583.0804131388882,False,-1.8724852808644592,0,0.2,99013,0,0,0.0,0.0,False,0.0,0,0.38000000000000006,59392,2106,725,1.0,70667.63515608486,False,-0.04329918719721228,0.16666666666666666,219915,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.18936848640441895,257.46925491280854
