index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,27,0,0,0,10.000000000000002,20,10.0,29.729054325040178,24,31.0,26.408285178351967,21,26.714285714285715,39.0,20,39.0,4,1.014,46365,15,10,1.0,447.2905432504018,False,0.13791815914281672,0,0.6680000000000001,47198,0,16,0.7,475.66486920064284,False,0.1586105328171638,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,11,3.226000000000001,36110,459,10,1.0,13909.71878697696,False,-0.24189593716353067,0,0.6140000000000001,85116,89,16,1.0,2974.337380873325,False,0.022505740350150127,10,2.8200000000000007,73180,258,0,0.0,6813.337576014807,False,-0.0957570068832733,0.6166666666666667,345062,0.0,0.0,18,0,0,8,8,6.9523809523809526,24,32,30,180.0,119.0,12,15,30,1152,1.5857729410054162,68.84113552805502
33,30,0,0,0,10.000000000000002,20,10.0,29.81283452517414,17,31.0,25.75900332181676,29,21.344827586206897,39.0,20,39.0,0,1.0100000000000002,46265,15,20,1.0,746.2566905034828,False,0.13912677312421812,1,0.6780000000000002,47601,0,10,1.0,298.1283452517414,False,0.16628557893180276,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,19,3.4050000000000007,35395,466,10,1.0,14150.370921949318,False,-0.2523644428233873,0,0.6140000000000001,85337,89,17,1.0,2955.5512956416915,False,0.025004140026457213,11,2.920000000000001,72521,277,0,0.0,7135.243920143243,False,-0.10163734299831619,0.6666666666666666,344212,0.0,0.0,14,0,0,9,9,7.5588235294117645,24,33,27,184.0,145.0,11,19,27,676,1.652731257956475,70.4938667860115
34,27,0,0,0,10.000000000000002,20,10.0,29.164734585024668,39,25.307692307692307,26.95576909776009,36,33.72222222222222,39.0,20,39.0,0,1.0100000000000002,46716,15,11,1.0,470.81208043527135,False,0.1467785169316993,10,0.7770000000000001,47681,0,10,1.0,291.64734585024667,False,0.1681604140717386,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,26,3.6460000000000012,34394,495,10,1.0,14706.10131056481,False,-0.26509434469453214,0,0.6140000000000001,85805,79,15,1.0,2714.505758723047,False,0.029106731990053016,8,2.989000000000001,71200,313,0,0.0,8437.155727598909,False,-0.1095484153653677,0.6666666666666666,342889,0.0,0.0,19,0,0,13,12,10.893939393939394,20,33,31,158.0,108.0,11,16,31,1380,1.8529193129506893,72.34678609896218
35,31,0,0,0,10.0,20,10.0,29.15701237704427,12,29.0,26.52930911946538,15,20.4,39.0,20,39.0,0,1.0100000000000002,46616,15,21,1.0,762.2972599179298,False,0.14789577035706528,2,0.7870000000000001,47881,0,10,1.0,291.5701237704427,False,0.1730444302155543,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,5,3.670000000000001,34182,497,10,1.0,14756.328242585656,False,-0.2683842530490999,0,0.6140000000000001,86105,75,15,1.0,2574.698183959904,False,0.0318234304872658,10,3.0810000000000004,70837,322,0,0.0,8542.437536467853,False,-0.11321276115760974,0.6666666666666666,342714,0.0,0.0,19,0,0,10,7,5.722222222222222,29,39,25,257.0,153.0,15,16,25,680,1.8612058970029466,74.20799199596513
36,25,0,0,0,10.0,20,10.0,29.147414723396423,15,29.0,26.44627794738302,5,23.0,39.0,20,39.0,0,1.0100000000000002,46941,16,16,1.0,626.3586355743428,False,0.15417369248661944,0,0.7850000000000001,47791,0,19,0.9,553.800879744532,False,0.1740486649375279,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,3.665000000000001,33862,502,15,1.0,15028.696360355749,False,-0.2716201073798916,0,0.6140000000000001,86534,65,14,1.0,2265.0080665798964,False,0.03506032130169843,9,3.161000000000001,70596,327,0,0.0,8647.932888794248,False,-0.11543541749534073,0.65,342817,0.0,0.0,19,0,0,14,5,5.0,22,36,23,190.0,112.0,12,13,23,1179,1.874698375002481,76.08269037096761
37,23,0,0,0,10.0,20,10.0,29.13803928920375,15,29.0,26.310983257550948,80,25.9875,38.99999999999999,20,39.0,0,1.0100000000000002,46831,17,26,1.0,927.5890215192975,False,0.15516571029162343,0,0.7850000000000001,48136,0,13,0.9,378.79451075964874,False,0.1803379721405848,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,65,4.315000000000001,32191,507,10,1.0,15036.09575220181,False,-0.3009708855384835,0,0.6140000000000001,85407,105,17,1.0,3425.6532420428493,False,0.02860581391337852,13,3.2820000000000005,69682,357,0,0.0,9393.021022945688,False,-0.12182827595460465,0.65,339340,0.0,0.0,16,0,0,9,10,9.571428571428571,26,35,20,190.0,47.0,12,11,20,1196,1.7177584129967727,77.80044878396438
38,20,0,0,0,10.0,20,10.0,29.13803928920375,0,,26.211351852365887,11,24.0,38.99999999999999,20,39.0,0,1.0100000000000002,46731,17,36,1.0,1218.969414411335,False,0.1562816840214368,0,0.7850000000000001,48036,0,23,1.0,670.1749036516862,False,0.18145394587039818,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,1,4.260000000000001,32421,497,10,1.0,14743.719045257922,False,-0.29949548423354994,0,0.6140000000000001,85797,95,17,1.0,3153.0784259747593,False,0.031601346127813026,10,3.369000000000001,69268,368,0,0.0,9645.777481670646,False,-0.12522416684374513,0.6666666666666666,339346,0.0,0.0,18,0,0,8,6,5.090909090909091,24,32,16,136.0,60.0,10,10,16,590,1.5257459630374797,79.32619474700186
39,16,0,0,0,10.0,20,10.0,29.334227318008463,25,31.0,25.99388033088206,10,21.0,39.0,20,39.0,0,1.0100000000000002,46931,18,36,1.0,1236.0321834483047,False,0.16137502055894073,0,0.7850000000000001,48411,0,17,0.9,498.68186440614386,False,0.18851890313621883,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,31856,512,10,1.0,15279.063190129153,False,-0.30472957794837563,0,0.6140000000000001,86148,85,18,1.0,2911.479828124975,False,0.03431927829867045,11,3.4690000000000007,68880,378,0,0.0,9825.686765073418,False,-0.12874312688127432,0.65,339319,0.0,0.0,17,0,0,6,7,7.0,24,30,18,126.0,52.0,8,8,18,1536,1.216405434999615,80.54260018200148
40,18,0,0,0,9.999999999999998,20,10.0,29.513873729089124,46,30.347826086956523,25.99388033088206,0,,39.0,20,39.0,0,1.0100000000000002,47771,20,15,1.0,642.7081059363368,False,0.17464593945015316,0,0.7850000000000001,48767,0,10,0.8,295.13873729089124,False,0.19472838084718497,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,30460,548,20,1.0,16693.48041015848,False,-0.31685490608246936,0,0.6140000000000001,86538,75,18,1.0,2651.5410248161543,False,0.037389405910576316,10,3.558000000000001,68724,378,0,0.0,9825.686765073418,False,-0.13058498668740676,0.6333333333333333,339353,0.0,0.0,20,0,0,4,7,7.0,23,27,21,116.0,90.0,8,10,21,1986,1.2334417899837717,81.77604197198525
41,21,0,0,0,9.999999999999998,20,10.0,29.75838407300121,46,31.0,25.69113316373966,12,20.25,39.00000000000001,20,39.0,17,1.1800000000000002,48249,19,10,1.0,487.58384073001207,False,0.18442655269320035,4,0.8250000000000002,48995,1,10,1.0,307.58384073001207,False,0.2004492189039375,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,29277,584,18,1.0,17841.33669558002,False,-0.3275768695597295,0,0.6140000000000001,86967,65,17,1.0,2332.923655643078,False,0.0405735956152111,9,3.6380000000000003,68355,390,0,0.0,10019.541933858467,False,-0.13379728955064243,0.6666666666666666,338936,0.0,0.0,17,0,0,8,7,5.348214285714286,23,31,27,154.0,105.0,11,10,27,872,1.467632658954244,83.2436746309395
42,27,0,0,0,9.999999999999998,20,10.0,29.794042898831297,29,30.103448275862068,25.69113316373966,0,,39.00000000000001,20,39.0,6,1.223,48521,17,10,1.0,467.940428988313,False,0.19083020405681586,3,0.8510000000000002,49180,3,10,1.0,327.940428988313,False,0.20521640893200516,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,28404,603,28,1.0,18685.159596579982,False,-0.33551773055152645,0,0.6140000000000001,87279,55,19,1.0,2154.0123240056814,False,0.04320113064220507,12,3.7490000000000006,68151,390,0,0.0,10019.541933858467,False,-0.1362058754509695,0.6666666666666666,338628,0.0,0.0,14,0,0,11,8,6.605769230769231,26,37,23,225.0,111.0,15,12,23,512,1.6714469339931384,84.91512156493263
43,23,0,0,0,9.999999999999998,20,10.0,29.861650202747178,15,31.0,25.69113316373966,0,,39.0,13,39.0,5,1.2670000000000001,48766,17,10,1.0,468.6165020274717,False,0.19682253556283863,0,0.8480000000000001,49080,3,20,1.0,627.2330040549435,False,0.20642900937979267,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,27939,608,38,1.0,19132.146383492392,False,-0.3397691583328135,0,0.6140000000000001,87279,45,29,1.0,2287.100992368285,False,0.043986805863066414,13,3.867000000000001,67925,390,0,0.0,10019.541933858467,False,-0.1388742108111357,0.6666666666666666,338082,0.0,0.0,9,0,0,5,7,6.333333333333333,26,31,23,145.0,117.0,9,14,23,200,1.4555910269846208,86.37071259191725
44,23,0,0,0,9.999999999999998,20,10.0,29.537124848479422,4,10.0,28.23176312375204,32,44.5,39.0,13,39.0,0,1.2620000000000002,48666,17,20,1.0,760.7424969695885,False,0.1979476148816568,0,0.8480000000000003,49020,3,26,1.0,797.965246060465,False,0.2070485717119397,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259,29323,602,16,1.0,18233.057368764643,False,-0.32331921479452314,0,0.6140000000000001,87204,40,39,1.0,2650.2705249500814,False,0.045245230202664126,13,3.9840000000000013,66342,417,0,0.0,11772.6452226046,False,-0.14721510075560768,0.6666666666666666,337648,0.0,0.0,16,0,0,7,8,8.0,23,30,23,170.0,96.0,11,12,23,1664,1.6623443299904466,88.0330569219077
45,23,0,0,0,10.0,20,10.0,29.472754256195866,30,29.0,28.845114195076818,5,55.0,39.00000000000001,8,39.0,0,1.2620000000000002,49031,14,15,1.0,582.091313842938,False,0.204680906084741,0,0.8480000000000001,49325,6,21,1.0,678.9278393801131,False,0.2130444023176702,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.259000000000001,28728,622,21,1.0,18937.800545450442,False,-0.3275903905797764,0,0.6140000000000001,87204,30,49,1.0,2776.353425852305,False,0.04598954759821667,8,4.051000000000001,65970,422,0,0.0,12172.638190322417,False,-0.14924591077415722,0.6666666666666666,337351,0.0,0.0,16,0,0,6,3,3.0,27,33,23,177.0,93.0,11,12,23,1345,2.198895306966733,90.23195222887443
46,23,0,0,0,10.0,20,10.0,29.41947431186504,31,29.032258064516128,28.74631119096613,26,28.0,39.00000000000001,11,39.0,0,1.2620000000000002,49366,14,10,1.0,434.1947431186504,False,0.21105704097404446,0,0.8480000000000001,49690,6,15,1.0,501.29211467797563,False,0.21979009470321392,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,5,4.309000000000001,28386,643,10,1.0,19204.185094438886,False,-0.3312661946410688,0,0.6140000000000001,86476,46,59,1.0,3623.3303147844426,False,0.042394242504365305,11,4.1530000000000005,65792,422,0,0.0,12130.943322587706,False,-0.1515936613894961,0.6666666666666666,336803,0.0,0.0,13,0,0,7,8,7.1923076923076925,27,34,25,144.0,84.0,10,13,25,1100,1.6259787539602257,91.85793098283466
47,25,0,0,0,10.0,20,10.0,29.421980191018303,1,30.0,28.720523014305677,3,27.0,39.00000000000001,6,39.0,0,1.262,49276,13,20,1.0,718.4396038203661,False,0.2123301207051484,0,0.8480000000000001,49610,7,24,1.0,776.1275245844392,False,0.22119251043652538,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.304000000000001,28437,634,17,1.0,19141.7843323488,False,-0.3309176466187656,0,0.6140000000000001,86476,36,69,1.0,3724.938828515005,False,0.04299407788065106,6,4.202000000000002,65644,425,0,0.0,12206.222281079912,False,-0.15289666528283224,0.6666666666666666,336536,0.0,0.0,12,0,0,4,4,4.0,26,30,22,172.0,90.0,10,15,22,311,1.4506635600118898,93.30859454284655
48,22,0,0,0,10.0,20,10.0,29.675457841882526,55,30.636363636363637,30.616804751660766,41,39.073170731707314,39.0,5,39.0,10,1.362,49876,12,10,1.0,416.75457841882525,False,0.22330070072808883,1,0.8580000000000003,50231,8,10,1.0,376.75457841882525,False,0.23148300740582808,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,24,4.5440000000000005,27377,679,10,1.0,20455.803922154842,False,-0.33801179521393127,0,0.6140000000000001,85014,60,79,1.0,4918.008285099646,False,0.032775708024485165,5,4.246000000000001,65452,432,0,0.0,13226.45965271745,False,-0.1491407036098241,0.6666666666666666,335043,0.0,0.0,13,0,0,4,7,5.266666666666667,30,34,26,175.0,64.0,10,12,26,1130,1.500030321010854,94.8086248638574
49,26,0,0,0,10.0,20,10.0,29.714577737797693,29,30.03448275862069,30.616804751660766,0,,39.0,6,39.0,5,1.4020000000000001,50141,10,10,1.0,397.1457773779769,False,0.2295338011989886,4,0.8970000000000002,50421,10,10,1.0,397.1457773779769,False,0.23637274409381545,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.520000000000001,26506,698,20,1.0,21353.11135601601,False,-0.3454466838360735,0,0.6140000000000001,85014,50,89,1.0,5001.840237583038,False,0.033270601305731215,6,4.301000000000001,65387,432,0,0.0,13226.45965271745,False,-0.1499081451957126,0.6666666666666666,334562,0.0,0.0,12,0,0,7,5,3.619047619047619,21,28,24,149.0,64.0,10,16,24,200,1.3486592500121333,96.15728411386954
50,24,0,0,0,10.0,20,10.0,29.785557970328284,14,31.0,31.83024013873197,38,38.26315789473684,39.0,10,39.0,0,1.3970000000000002,50011,13,20,1.0,725.7111594065657,False,0.23037114893515906,4,0.9330000000000003,50689,7,10,1.0,367.85557970328284,False,0.2425608858837293,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,18,4.700000000000001,26838,702,10,1.0,21227.764096557774,False,-0.3407055232144688,0,0.6140000000000001,83560,78,99,1.0,6343.758730821093,False,0.024025400727422923,10,4.395000000000001,65232,432,0,0.0,13750.663739932212,False,-0.14864361346959037,0.6666666666666666,333423,0.0,0.0,9,0,0,11,10,8.69747899159664,23,34,22,164.0,63.0,13,11,22,200,1.4047159159672447,97.56200002983678
51,22,0,0,0,10.000000000000002,20,10.0,29.874354349712554,18,31.0,31.491736009136396,6,19.333333333333332,39.00000000000001,13,39.0,0,1.397,49891,15,30,1.0,1046.2306304913766,False,0.2313544847649282,8,1.0090000000000001,50975,5,10,1.0,348.74354349712553,False,0.24931297376162775,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.682000000000001,26396,710,14,1.0,21651.675892423824,False,-0.3447551676546155,0,0.6140000000000001,83500,72,109,1.0,6518.404992657821,False,0.024347999295475813,13,4.5150000000000015,64950,434,0,0.0,13667.413427965195,False,-0.15246458889945813,0.6666666666666666,332805,0.0,0.0,13,0,0,7,7,6.444444444444445,23,30,20,118.0,87.0,8,14,20,316,1.3846726460033096,98.94667267584009
52,20,0,0,0,10.000000000000002,20,10.0,29.432973443640055,18,24.0,32.64952288429338,28,40.892857142857146,39.0,8,39.0,0,1.3970000000000002,50253,12,22,1.0,767.5254157600812,False,0.236792601921744,0,1.0010000000000001,50845,8,20,1.0,668.6594688728011,False,0.25004469089044024,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,14,4.822000000000002,26567,718,10,1.0,21459.370161376493,False,-0.3434375755960947,0,0.6140000000000001,82866,80,119,1.0,7252.96183074347,False,0.02119887263269934,8,4.582000000000001,64331,444,0,0.0,14496.388160626262,False,-0.15487922735972787,0.6666666666666666,331955,0.0,0.0,13,0,0,10,8,7.642857142857142,19,29,20,157.0,60.0,10,10,20,1118,1.5315289620193653,100.47820163785946
53,20,0,0,0,10.000000000000002,20,10.0,29.62030895268264,30,30.966666666666665,32.64952288429338,0,,39.0,14,39.0,0,1.3970000000000002,50576,10,19,1.0,662.7858701009702,False,0.24340269002614637,0,1.0010000000000001,51251,10,13,1.0,485.0640163848743,False,0.2577190173463054,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,4.808000000000002,25638,738,20,1.0,22512.77846476566,False,-0.35051950089105316,0,0.6140000000000001,82866,70,129,1.0,7316.466601900536,False,0.02157376649645515,14,4.714,64068,444,0,0.0,14496.388160626262,False,-0.1579844140841691,0.6666666666666666,331492,0.0,0.0,14,0,0,7,8,8.0,24,31,18,121.0,80.0,8,12,18,1129,1.2953687449917197,101.77357038285118
54,18,0,0,0,10.000000000000002,20,10.0,29.62030895268264,0,,36.27083929608151,48,51.708333333333336,39.0,8,39.0,0,1.3970000000000002,50446,13,29,1.0,988.9889596277966,False,0.2442111885060304,0,1.0010000000000001,51181,7,23,1.0,751.2671059117008,False,0.25926025970777805,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,28,5.088000000000001,26902,728,10,1.0,21926.293310513778,False,-0.33343050636804406,0,0.6140000000000001,82866,60,139,1.0,7597.250357764891,False,0.023231344426395795,8,4.780000000000002,61480,492,0,0.0,17845.252933672105,False,-0.16877071836268046,0.6666666666666666,329968,0.0,0.0,12,0,0,14,7,6.411764705882353,19,33,17,139.0,54.0,9,9,17,200,1.4152257110108621,103.18879609386204
55,17,0,0,0,10.000000000000002,20,10.0,29.698232825418525,14,30.928571428571427,36.03247299487492,6,27.0,39.0,8,39.0,0,1.397,50336,14,39,1.0,1298.2310801913225,False,0.24530104880307907,0,1.0010000000000001,51524,6,19,1.0,624.266423682952,False,0.2660869818729295,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.060000000000001,26631,732,14,1.0,22243.56105013461,False,-0.3354085743571576,0,0.6140000000000001,82866,50,149,1.0,7612.623649743746,False,0.023322099069292508,8,4.852000000000001,61217,498,0,0.0,17944.17155144771,False,-0.17129194923404778,0.6666666666666666,329667,0.0,0.0,12,0,0,6,4,4.0,25,31,18,141.0,23.0,9,8,18,795,1.5159929690416902,104.70478906290373
56,18,0,0,0,10.000000000000002,20,10.0,29.72850097215612,42,29.88095238095238,36.52569788918716,16,43.0,39.0,9,39.0,0,1.3970000000000002,51201,11,18,1.0,645.1130174988101,False,0.2584523596490011,0,1.0010000000000001,51714,9,18,1.0,625.1130174988101,False,0.27073803206363645,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,2,5.080000000000001,25996,764,10,1.0,23077.831721619146,False,-0.33924381472362825,0,0.6140000000000001,82178,56,159,1.0,8246.43908179448,False,0.018940689055069636,9,4.934000000000001,61089,498,0,0.0,18189.797548815204,False,-0.17135319108814243,0.6666666666666666,329271,0.0,0.0,16,0,0,5,6,5.125,24,29,19,90.0,81.0,6,12,19,1455,1.3541868340107612,106.05897589691449
57,19,0,0,0,10.000000000000002,20,10.0,29.816660127471998,17,31.0,36.52569788918716,0,,39.0,8,39.0,0,1.3970000000000002,51628,11,11,1.0,437.983261402192,False,0.2663521965390331,0,1.0010000000000001,51614,9,28,1.0,924.8664835692159,False,0.27195626109580895,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.078000000000002,25469,771,20,1.0,23719.158916064654,False,-0.3428761141775107,0,0.6140000000000001,82178,46,169,1.0,8271.182102902609,False,0.019086756927061275,8,5.005000000000001,60990,498,0,0.0,18189.797548815204,False,-0.1725220636574188,0.6666666666666666,328972,0.0,0.0,13,0,0,6,4,4.0,26,32,31,119.0,93.0,8,11,31,727,1.4510482429759577,107.51002413989045
58,31,0,0,0,10.000000000000002,20,10.0,29.769900338283648,16,29.125,37.1357591120737,14,46.0,39.0,10,39.0,0,1.3970000000000002,51508,13,21,1.0,755.1679071039566,False,0.26729480615387563,0,1.0010000000000001,52000,7,22,1.0,724.9378074422402,False,0.27894262380247964,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.078000000000001,25647,777,16,1.0,23725.384708639573,False,-0.3396878436376477,0,0.6140000000000001,82178,36,179,1.0,8317.887328034652,False,0.019362476404327457,10,5.097000000000001,60195,512,0,0.0,19013.508665381734,False,-0.17704577101088748,0.6666666666666666,328621,0.0,0.0,14,0,0,17,6,6.0,19,36,22,184.0,111.0,14,17,22,1310,1.6507815910154022,109.16080573090585
59,22,0,0,0,10.000000000000002,20,10.0,29.87303313859432,47,30.340425531914892,37.56817016266907,13,44.07692307692308,39.0,11,39.0,0,1.397,51893,11,15,1.0,558.0954970789148,False,0.2742916259229998,9,1.0910000000000002,52625,9,10,1.0,388.7303313859432,False,0.29010222181849865,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.078000000000002,24794,814,13,1.0,24805.035186930476,False,-0.3452009014282781,0,0.6140000000000001,82178,26,189,1.0,8347.772424229395,False,0.01953889998600536,11,5.197000000000001,59443,525,0,0.0,19723.289335401263,False,-0.18173436287352998,0.6666666666666666,328026,0.0,0.0,16,0,0,12,8,7.642857142857142,20,32,28,124.0,114.0,8,14,28,1765,1.4439469169592485,110.6047526478651
60,28,0,0,0,10.000000000000002,20,10.0,29.953530336635353,18,31.0,38.68945505250159,18,50.388888888888886,39.0,12,39.0,3,1.4270000000000003,52249,14,10,1.0,439.53530336635356,False,0.2815389490421371,0,1.082,52555,6,20,1.0,659.0706067327071,False,0.2916939891399139,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,5,5.128000000000002,24973,822,10,1.0,25008.696487239275,False,-0.34025722206070425,0,0.6140000000000001,81973,21,199,1.0,8573.478556102533,False,0.018450940151968312,12,5.306000000000002,58536,538,0,0.0,20814.926818245858,False,-0.18599875545623903,0.6666666666666666,327379,0.0,0.0,12,0,0,11,9,7.551282051282051,21,32,29,170.0,141.0,11,17,29,405,1.4998908329871483,112.10464348085225
61,29,0,0,0,10.000000000000002,20,10.0,29.883418162836758,18,29.0,38.70019067390228,60,38.733333333333334,39.00000000000001,16,39.0,8,1.5040000000000002,52469,15,10,1.0,448.83418162836756,False,0.28702596577632217,0,1.0820000000000003,52465,5,30,1.0,946.5025448851028,False,0.2930059907293868,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,50,5.623000000000001,23963,830,10,1.0,25190.238981893533,False,-0.3564391175061302,0,0.6140000000000001,79878,67,206,1.0,10626.912775151453,False,0.005837944526674266,13,5.424000000000002,58192,542,0,0.0,20975.503345255034,False,-0.18911234550659975,0.6666666666666666,324060,0.0,0.0,15,0,0,18,12,11.166666666666666,17,35,31,209.0,120.0,14,15,31,317,1.8627575860009529,113.9674010668532
62,31,0,0,0,10.000000000000002,20,10.0,30.028874661383316,33,31.0,38.70019067390228,0,,39.00000000000001,17,39.0,5,1.5460000000000005,52714,15,10,1.0,450.28874661383315,False,0.2930278045358536,0,1.0820000000000003,52923,5,22,1.0,710.635242550433,False,0.3013120419440969,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.573,22940,853,20,1.0,26388.633899638015,False,-0.3638996417663801,0,0.6140000000000001,80190,57,208,1.0,10317.910868412431,False,0.007697503267013216,9,5.501000000000003,58066,542,0,0.0,20975.503345255034,False,-0.19060000150386058,0.6666666666666666,323926,0.0,0.0,17,0,0,13,6,5.333333333333333,27,40,33,259.0,103.0,16,15,33,1070,1.8446925529860891,115.81209361983929
63,33,0,0,0,10.0,20,10.0,30.028874661383316,0,,38.34722155977717,17,33.76470588235294,39.0,20,39.0,0,1.5410000000000001,52634,13,20,1.0,730.5774932276663,False,0.2944968185876077,0,1.0820000000000003,52803,7,32,1.0,1030.923989164266,False,0.30229256007479194,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,0,5.573000000000002,23514,843,13,1.0,25812.85521982324,False,-0.35886301429582057,0,0.6140000000000001,80580,47,208,1.0,9914.319413309528,False,0.00991959227191954,10,5.592000000000001,57346,559,0,0.0,21436.096851915438,False,-0.1963818266767687,0.6666666666666666,323970,0.0,0.0,18,0,0,17,5,5.0,23,40,28,216.0,145.0,14,19,28,1164,1.6311890439828858,117.44328266382217
64,28,0,0,0,10.0,20,10.0,29.50755521599502,47,26.97872340425532,38.16579688905182,23,36.47826086956522,39.0,13,39.0,0,1.5410000000000004,52999,10,15,1.0,542.6133282399253,False,0.3011163759493909,0,1.082,53506,10,10,1.0,395.0755521599502,False,0.3116979575028082,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,10,5.673000000000002,22745,880,10,1.0,26348.306558966135,False,-0.3676873344456031,0,0.6140000000000001,80099,50,216,1.0,10332.28984445259,False,0.0067079698481208195,11,5.692000000000002,56890,569,0,0.0,21716.338429870484,False,-0.20011134733301952,0.6666666666666666,323332,0.0,0.0,17,0,0,5,7,7.0,24,29,28,123.0,115.0,8,20,28,2105,2.100744216993917,119.54402688081609
65,28,0,0,0,10.0,20,10.0,29.603481536001365,17,31.0,38.40023802037404,30,40.06666666666667,39.0,13,39.0,0,1.5410000000000004,52879,12,25,1.0,860.0870384000341,False,0.302062515734454,7,1.1520000000000001,53785,8,10,1.0,376.0348153600136,False,0.318279942545064,0,0.2,57093,0,0,0.0,0.0,False,0.005052283209520121,20,5.863000000000002,22714,887,10,1.0,26642.290502636948,False,-0.36564543795869314,0,0.6140000000000001,78897,70,226,1.0,11502.016661426183,False,-0.000578434528813483,13,5.811000000000002,56657,569,0,0.0,21849.73543359283,False,-0.20207483480174718,0.6666666666666666,322025,0.0,0.0,12,0,0,15,10,9.066937119675456,21,36,23,153.0,126.0,11,17,23,200,1.642604169959668,121.18663105077576
