index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,18,0,0,0,10.000000000000002,20,10.0,3.046568547934136,21,1.9523809523809523,37.656751366211616,10,41.0,38.00000000000001,20,38.0,15,1.3760000000000001,39203,336,0,0.0,3360.0000000000005,False,-0.1026558384547849,6,1.5110000000000003,38734,344,0,0.0,3440.0000000000005,False,-0.112071992976295,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69359,23,84,1.0,3233.2381913642607,False,0.10347666504480935,13,2.346,78796,0,10,1.0,380.00000000000006,False,-0.03998735961884389,7,3.006000000000001,74761,85,0,0.0,3200.8238661279875,False,-0.07188716110331086,0.3333333333333333,365650,0.0,0.0,9,0,0,7,13,13.0,18,25,15,179.0,87.0,12,6,15,610,1.0180355021730065,52.84028647467494
34,15,0,0,0,10.000000000000002,20,10.0,2.843391147330885,13,1.3846153846153846,37.656751366211616,0,,38.00000000000001,20,38.0,4,1.401,39025,345,0,0.0,3450.0000000000005,False,-0.10557506584723442,9,1.5950000000000002,38411,355,0,0.0,3550.0000000000005,False,-0.11795434591747146,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69341,26,94,1.0,3613.662798254495,False,0.10615409513568477,2,2.3530000000000006,79162,0,0,0.0,0.0,False,-0.037848218192425495,8,3.0790000000000006,74673,85,0,0.0,3200.8238661279875,False,-0.07295673181652007,0.16666666666666666,365409,0.0,0.0,10,0,0,3,6,5.5,20,23,13,170.0,75.0,10,5,13,504,0.9831616468727589,53.8234481215477
35,13,0,0,0,10.0,20,10.0,2.843391147330885,0,,37.656751366211616,0,,38.00000000000001,20,38.0,0,1.3970000000000005,38895,358,0,0.0,3580.0,False,-0.1070017559262511,0,1.586,38341,362,0,0.0,3620.0,False,-0.1187225636523266,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69341,16,104,1.0,3961.7964004433024,False,0.10886035759051074,8,2.4310000000000005,79064,0,0,0.0,0.0,False,-0.039039331032135735,12,3.191000000000001,74499,85,0,0.0,3200.8238661279875,False,-0.07507156481763826,0.16666666666666666,364937,0.0,0.0,7,0,0,5,6,6.0,17,22,9,114.0,63.0,7,6,9,200,0.8625289937481284,54.68597711529583
36,9,0,0,0,10.0,20,10.0,2.7315394746798694,16,2.0625,38.008432137244256,5,43.0,38.000000000000014,20,38.0,12,1.5170000000000001,38503,368,0,0.0,3680.0,False,-0.11450834064969272,4,1.626,38152,372,0,0.0,3720.0,False,-0.12177348551360843,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69523,22,109,1.0,4203.012971402582,False,0.11356508839709718,12,2.5430000000000006,78663,0,5,0.5,190.00000000000006,False,-0.04275852010306772,8,3.2590000000000003,74403,85,0,0.0,3230.716731665762,False,-0.0760567071098147,0.25,364041,0.0,0.0,8,0,0,2,12,12.0,16,18,11,45.0,55.0,3,6,11,415,0.7594997119158506,55.44547682721168
37,11,0,0,0,10.0,20,10.0,2.843465210222322,8,4.25,38.21229912300566,5,41.0,38.000000000000014,20,38.0,3,1.5350000000000001,38316,381,0,0.0,3810.0,False,-0.11718612818261633,5,1.672,37987,379,0,0.0,3790.0,False,-0.12462686567164179,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69694,20,114,1.0,4413.071404227091,False,0.11785658740848169,4,2.5710000000000006,78612,0,5,0.5,190.00000000000006,False,-0.043378384948223055,11,3.3610000000000007,74242,85,0,0.0,3248.0454254554807,False,-0.07790822703184712,0.25,363648,0.0,0.0,10,0,0,2,9,8.666666666666668,17,19,9,74.0,57.0,5,6,9,557,0.7686071116477251,56.2140839388594
38,9,0,0,0,10.0,20,10.0,2.7187007133042527,10,1.5,38.21229912300566,0,,38.000000000000014,20,38.0,10,1.6320000000000001,37976,391,0,0.0,3910.0,False,-0.1235513608428446,0,1.6669999999999998,37887,389,0,0.0,3890.0,False,-0.1257243195785777,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,69679,20,124,1.0,4792.699105518787,False,0.12057446443966716,5,2.6170000000000004,78753,0,0,0.0,0.0,False,-0.042819291166318246,10,3.4500000000000006,74102,85,0,0.0,3248.0454254554807,False,-0.07960981680286175,0.16666666666666666,363194,0.0,0.0,8,0,0,2,9,8.5,16,18,10,59.0,63.0,4,5,10,352,0.7679011300206184,56.98198506888002
39,10,0,0,0,10.0,20,10.0,2.6514771858895214,10,2.0,37.4004869606579,14,33.57142857142857,38.000000000000014,20,38.0,5,1.6720000000000004,37781,400,0,0.0,4000.0,False,-0.12684372256365234,5,1.717,37672,400,0,0.0,4000.0,False,-0.12923617208077262,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70129,20,120,1.0,4541.0879789967385,False,0.1256148008317533,9,2.702000000000001,78373,0,9,0.9,342.0000000000001,False,-0.04535952161019009,11,3.5500000000000007,73744,90,0,0.0,3366.0438264592112,False,-0.08324393610251343,0.31666666666666665,362496,0.0,0.0,9,0,0,4,9,9.0,17,21,12,118.0,36.0,8,2,12,670,0.7908241879194975,57.77280925679952
40,12,0,0,0,9.999999999999998,20,10.0,2.652776408415733,9,2.6666666666666665,37.83929051200362,10,41.0,38.000000000000014,20,38.0,6,1.727,37559,410,0,0.0,4099.999999999999,False,-0.13061896400351186,3,1.7420000000000002,37506,410,0,0.0,4099.999999999999,False,-0.1317822651448639,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70515,19,120,1.0,4591.117613200334,False,0.1320049565702762,0,2.693000000000001,78510,0,5,0.5,190.00000000000006,False,-0.04461811463853371,11,3.6490000000000005,73374,95,0,0.0,3594.732598640344,False,-0.0863512287991617,0.25,362261,0.0,0.0,13,0,0,4,7,7.0,16,20,13,101.0,63.0,6,6,13,952,0.8751660604029894,58.64797531720251
41,13,0,0,0,9.999999999999998,20,10.0,2.6392751754808916,2,2.0,34.506178870014246,12,14.0,38.000000000000014,20,38.0,0,1.721,37429,423,0,0.0,4229.999999999999,False,-0.13204565408252852,2,1.7590000000000003,37394,417,0,0.0,4169.999999999999,False,-0.13347234416154521,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70679,11,118,1.0,4100.761133591971,False,0.13074285707083305,7,2.763000000000001,78619,0,0,0.0,0.0,False,-0.044447955661432254,8,3.7180000000000004,73108,107,0,0.0,3692.161139091524,False,-0.08899216576467296,0.16666666666666666,362026,0.0,0.0,9,0,0,7,7,6.5,14,21,14,118.0,78.0,7,6,14,482,0.9490710711106658,59.597046388313174
42,14,0,0,0,9.999999999999998,20,10.0,2.7485352899811883,6,4.333333333333333,34.506178870014246,0,,38.000000000000014,20,38.0,5,1.7710000000000001,37224,434,0,0.0,4339.999999999999,False,-0.13533801580333626,1,1.767,37287,426,0,0.0,4259.999999999999,False,-0.13483318700614574,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70653,7,128,1.0,4436.030642391692,False,0.1329448899439654,11,2.866000000000001,78457,0,0,0.0,0.0,False,-0.046416938110749185,9,3.8000000000000007,72993,107,0,0.0,3692.161139091524,False,-0.09038990021943498,0.16666666666666666,361411,0.0,0.0,5,0,0,5,9,9.0,16,21,11,104.0,110.0,6,8,11,200,0.9195900950580835,60.51663648337126
43,11,0,0,0,9.999999999999998,20,10.0,2.698480557145213,6,2.0,34.90096672689786,5,41.0,38.00000000000001,20,38.0,4,1.8060000000000003,36970,451,0,0.0,4509.999999999999,False,-0.13904741000877963,2,1.786,37215,429,0,0.0,4289.999999999999,False,-0.1360842844600527,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70846,3,133,1.0,4649.924016348851,False,0.13760824017684112,11,2.9650000000000007,78095,0,5,0.5,190.00000000000003,False,-0.049662112888327094,9,3.881000000000001,72878,107,0,0.0,3734.4034397780715,False,-0.09153092372151005,0.25,360801,0.0,0.0,7,0,0,3,8,8.0,18,21,12,118.0,57.0,7,4,12,405,0.8493510317057371,61.365987515076995
44,12,0,0,0,9.999999999999998,20,10.0,2.698480557145213,0,,34.90096672689786,0,,38.00000000000001,20,38.0,0,1.8020000000000005,36850,463,0,0.0,4629.999999999999,False,-0.14036435469710273,0,1.784,37135,437,0,0.0,4369.999999999999,False,-0.1369622475856014,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70846,0,136,0.3,4746.5314748581095,False,0.1383592309923672,5,3.004000000000001,78250,0,0,0.0,0.0,False,-0.04893286012932082,10,3.9720000000000004,72751,107,0,0.0,3734.4034397780715,False,-0.09307450872807332,0.049999999999999996,360629,0.0,0.0,9,0,0,4,5,5.0,16,20,8,97.0,78.0,6,6,8,390,0.8533453801646829,62.21933289524168
45,8,0,0,0,10.0,20,10.0,3.6384697059631788,44,5.363636363636363,34.90096672689786,0,,38.0,20,38.0,24,2.0420000000000003,36444,470,0,0.0,4700.0,False,-0.14850746268656717,20,1.9839999999999998,36565,450,0,0.0,4500.0,False,-0.14804653204565407,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70610,34,146,1.0,5219.249112129836,False,0.13836480964031267,9,3.0890000000000013,78139,0,0,0.0,0.0,False,-0.050281977733482426,11,4.072000000000001,72590,107,0,0.0,3734.4034397780715,False,-0.09503133696474016,0.16666666666666666,359145,0.0,0.0,7,0,0,2,9,9.0,16,18,5,57.0,42.0,4,4,5,200,0.739049750380218,62.958382645621896
46,5,0,0,0,10.0,20,10.0,3.7401576003570343,17,4.411764705882353,35.413434065136116,5,43.0,38.0,20,38.0,10,2.1180000000000008,36164,479,0,0.0,4790.0,False,-0.15366549604916593,7,2.0340000000000003,36329,461,0,0.0,4610.0,False,-0.15201931518876208,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70750,41,151,1.0,5500.775005450192,False,0.14272990520405923,12,3.2000000000000015,77738,0,5,0.5,190.0,False,-0.05400116680441441,8,4.141,72500,107,0,0.0,3789.2374449695644,False,-0.09579198402347244,0.25,358278,0.0,0.0,7,0,0,1,9,9.0,13,14,7,27.0,31.0,2,3,7,415,0.6879307543858886,63.646313400007784
47,7,0,0,0,10.0,20,10.0,3.7021219080287664,12,3.3333333333333335,30.293021771487556,21,12.952380952380953,38.0,20,38.0,1,2.1180000000000008,36057,488,0,0.0,4880.0,False,-0.15502633889376646,11,2.1370000000000005,35982,472,0,0.0,4720.0,False,-0.1584284460052678,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,70982,43,140,1.0,4400.2142900534955,False,0.1377815165582517,7,3.258000000000001,77849,0,0,0.0,0.0,False,-0.053806699402012735,8,4.213000000000001,72130,128,0,0.0,3877.506786750407,False,-0.09975262052876661,0.16666666666666666,357797,0.0,0.0,10,0,0,1,9,8.333333333333332,16,17,6,56.0,36.0,4,3,6,586,0.7173215709626675,64.36363497097045
48,6,0,0,0,10.0,20,10.0,3.237291497168041,24,1.0,28.539315073713585,10,14.0,38.0,20,38.0,24,2.3570000000000007,35339,495,0,0.0,4950.0,False,-0.17001755926251097,0,2.1260000000000003,35852,485,0,0.0,4850.0,False,-0.15985513608428445,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71098,57,140,1.0,4180.02972565848,False,0.13787336540468342,10,3.351000000000001,77709,0,0,0.0,0.0,False,-0.05550828917302737,10,4.3050000000000015,71858,138,0,0.0,3938.4254801724746,False,-0.10268835699248581,0.16666666666666666,356653,0.0,0.0,9,0,0,1,9,9.0,19,20,6,73.0,18.0,5,1,6,340,0.7031290968880057,65.06676406785846
49,6,0,0,0,10.0,20,10.0,2.787364048358784,40,1.375,28.539315073713585,0,,38.00000000000001,20,38.0,23,2.5630000000000006,34653,505,0,0.0,5050.0,False,-0.18397717295873572,17,2.2960000000000007,35333,495,0,0.0,4950.0,False,-0.1701492537313433,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71043,87,150,1.0,4523.397933264252,False,0.13968748393395727,14,3.481000000000001,77469,0,0,0.0,0.0,False,-0.058425300209052455,6,4.355000000000001,71806,138,0,0.0,3938.4254801724746,False,-0.10332037605029125,0.16666666666666666,355101,0.0,0.0,8,0,0,3,10,10.0,14,17,5,66.0,36.0,4,2,5,200,0.761229052208364,65.82799312006682
50,5,0,0,0,10.0,20,10.0,2.675944165242823,29,2.103448275862069,25.786708810901672,18,13.0,38.00000000000001,20,38.0,13,2.670000000000001,34227,519,0,0.0,5190.0,False,-0.1917910447761194,16,2.4390000000000005,34953,501,0,0.0,5010.0,False,-0.17783143107989463,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71216,106,142,1.0,3945.3627326637766,False,0.13788372771038385,8,3.5470000000000015,77389,0,0,0.0,0.0,False,-0.05939763722106082,12,4.469000000000001,71386,156,0,0.0,4022.7265745006607,False,-0.10791283864978442,0.16666666666666666,353968,0.0,0.0,9,0,0,2,8,8.0,16,18,5,39.0,21.0,3,2,5,434,0.6599029432982206,66.48789606336504
51,5,0,0,0,10.000000000000002,20,10.0,2.793227843413434,28,3.4642857142857144,23.644104480400554,17,12.117647058823529,38.00000000000001,20,38.0,0,2.657000000000001,34127,529,0,0.0,5290.000000000001,False,-0.1928884986830553,28,2.7030000000000003,34082,511,0,0.0,5110.000000000001,False,-0.19585162423178226,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71325,124,135,1.0,3538.3143574373403,False,0.13641413524127285,9,3.6290000000000013,77274,0,0,0.0,0.0,False,-0.06079537167582284,11,4.567000000000001,71029,173,0,0.0,4090.4300751092956,False,-0.1118404511940949,0.16666666666666666,352634,0.0,0.0,10,0,0,2,9,9.0,13,15,9,28.0,31.0,2,3,9,406,0.6487823911011219,67.13667845446616
52,9,0,0,0,10.000000000000002,20,10.0,2.6924022647996693,16,1.625,21.541018172577758,19,10.736842105263158,38.00000000000001,20,38.0,6,2.717000000000001,33907,537,0,0.0,5370.000000000001,False,-0.1968393327480246,10,2.775000000000001,33752,523,0,0.0,5230.000000000001,False,-0.20177787532923616,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71503,130,126,1.0,3064.1805841687546,False,0.13549580677991885,9,3.7100000000000013,77163,0,0,0.0,0.0,False,-0.06214448927998444,11,4.666000000000001,70668,192,0,0.0,4135.875489134929,False,-0.11595194534776287,0.16666666666666666,351790,0.0,0.0,9,0,0,2,9,9.0,18,20,12,73.0,48.0,5,4,12,404,0.7382027842104435,67.87488123867661
53,12,0,0,0,10.000000000000002,20,10.0,2.643160823733819,5,1.0,20.945401667956418,9,14.0,38.00000000000001,20,38.0,0,2.7110000000000007,33817,546,0,0.0,5460.000000000001,False,-0.1978270412642669,5,2.815000000000001,33532,534,0,0.0,5340.000000000001,False,-0.20539947322212468,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71624,125,127,1.0,2990.4611147971923,False,0.13680395767099804,10,3.8010000000000015,77023,0,0,0.0,0.0,False,-0.06384607905099908,10,4.755000000000001,70401,201,0,0.0,4210.02573525924,False,-0.11874650119561457,0.16666666666666666,351194,0.0,0.0,8,0,0,4,9,9.0,18,22,11,97.0,60.0,7,5,11,326,0.7764880927279592,68.65136933140457
54,11,0,0,0,10.000000000000002,20,10.0,2.573736394722555,10,1.5,20.945401667956418,0,,38.00000000000001,20,38.0,10,2.811000000000001,33437,560,0,0.0,5600.000000000001,False,-0.20463125548726954,0,2.8100000000000014,33472,540,0,0.0,5400.000000000001,False,-0.2060579455662862,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71609,125,137,1.0,3191.237077850348,False,0.13813150713503072,9,3.8810000000000016,76920,0,0,0.0,0.0,False,-0.06509796295395984,11,4.855000000000001,70240,201,0,0.0,4210.02573525924,False,-0.1207033294322814,0.16666666666666666,350475,0.0,0.0,7,0,0,5,8,8.0,13,18,12,96.0,75.0,6,5,12,200,0.8065532017499208,69.45792253315449
55,12,0,0,0,10.000000000000002,20,10.0,2.532375709523833,4,1.0,18.756701327718606,31,11.516129032258064,38.00000000000001,20,38.0,0,2.801000000000001,33307,573,0,0.0,5730.000000000001,False,-0.2060579455662862,4,2.8500000000000005,33311,547,0,0.0,5470.000000000001,False,-0.2088235294117647,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,71962,119,116,1.0,2477.1300634486947,False,0.13806848618974413,9,3.9620000000000015,76809,0,0,0.0,0.0,False,-0.06644708055812144,11,4.954000000000001,69716,232,0,0.0,4351.554708030717,False,-0.12621205024532844,0.16666666666666666,349902,0.0,0.0,10,0,0,4,9,9.0,16,20,18,84.0,91.0,5,7,18,557,0.8260007696226239,70.28392330277711
56,18,0,0,0,10.000000000000002,20,10.0,2.535253851472381,3,2.6666666666666665,18.274042534897024,11,13.0,38.00000000000001,20,38.0,3,2.831000000000001,33114,586,0,0.0,5860.000000000001,False,-0.20886742756804214,0,2.846000000000001,33241,554,0,0.0,5540.000000000001,False,-0.20959174714661985,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72097,112,115,1.0,2385.4633228780644,False,0.13945478329351724,10,4.053000000000001,76677,0,0,0.0,0.0,False,-0.06805143662793524,10,5.043000000000001,69437,243,0,0.0,4440.592335979977,False,-0.12906198444272948,0.16666666666666666,349363,0.0,0.0,8,0,0,2,9,9.0,22,24,18,154.0,99.0,10,8,18,343,0.9341919962316751,71.21811529900879
57,18,0,0,0,10.000000000000002,20,10.0,2.4920381943990857,7,1.7142857142857142,18.274042534897024,0,,38.00000000000001,20,38.0,5,2.878,32919,595,0,0.0,5950.000000000001,False,-0.21215978928884988,2,2.866000000000001,33087,565,0,0.0,5650.000000000001,False,-0.21176470588235294,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72085,109,125,1.0,2555.8874800516282,False,0.14059303078398347,12,4.163000000000001,76487,0,0,0.0,0.0,False,-0.07036073703145511,8,5.113000000000001,69355,243,0,0.0,4440.592335979977,False,-0.13005862988003805,0.16666666666666666,348730,0.0,0.0,7,0,0,6,9,9.0,19,25,15,150.0,107.0,10,8,15,200,1.6511452533304691,72.86926055233926
58,15,0,0,0,10.000000000000002,20,10.0,2.455552435885573,3,1.0,18.274042534897024,0,,38.00000000000001,20,38.0,3,2.903000000000001,32801,600,0,0.0,6000.000000000001,False,-0.21420105355575067,0,2.8640000000000017,32937,580,0,0.0,5800.000000000001,False,-0.2134108867427568,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72082,102,135,1.0,2717.4620906714267,False,0.14180241053071704,14,4.291000000000001,76236,0,0,0.0,0.0,False,-0.07341144440663133,6,5.165000000000001,69295,243,0,0.0,4440.592335979977,False,-0.13078788263904434,0.16666666666666666,348148,0.0,0.0,8,0,0,5,9,9.0,19,24,9,129.0,63.0,9,6,9,200,0.8130178265273571,73.68227837886661
59,9,0,0,0,10.000000000000002,20,10.0,2.406043113633129,11,1.9090909090909092,18.274042534897024,0,,38.00000000000001,20,38.0,5,2.9500000000000006,32646,605,0,0.0,6050.000000000001,False,-0.21705443371378402,6,2.9240000000000004,32655,595,0,0.0,5950.000000000001,False,-0.21795434591747145,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72061,103,145,1.0,2897.558608264281,False,0.14287592201697982,10,4.377000000000002,76094,0,0,0.0,0.0,False,-0.07513734260294617,10,5.259000000000001,69155,243,0,0.0,4440.592335979977,False,-0.13248947241005896,0.16666666666666666,347408,0.0,0.0,7,0,0,2,11,11.0,15,17,6,52.0,61.0,3,6,6,200,0.6656100265681744,74.34788840543479
60,6,0,0,0,10.000000000000002,20,10.0,2.4201219164234065,13,2.5384615384615383,18.115720600962007,6,15.0,38.00000000000001,10,38.0,8,3.025000000000001,32368,614,0,0.0,6140.000000000001,False,-0.22216856892010536,5,2.968000000000001,32450,606,0,0.0,6060.000000000001,False,-0.2212467076382792,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72118,106,149,1.0,2955.77529268422,False,0.14421467111850286,0,4.367000000000002,76094,0,0,0.0,0.0,False,-0.07513734260294617,10,5.349000000000001,68929,249,0,0.0,4510.814429639539,False,-0.1348095773394456,0.16666666666666666,346756,0.0,0.0,7,0,0,0,8,8.0,16,16,8,21.0,27.0,2,4,8,290,0.5838031396269798,74.93169154506177
61,8,0,0,0,10.000000000000002,20,10.0,2.401862820155803,5,2.0,17.931933445216288,7,15.0,38.00000000000001,11,38.0,0,3.017000000000001,32288,622,0,0.0,6220.000000000001,False,-0.22304653204565408,5,3.013000000000001,32225,618,0,0.0,6180.000000000001,False,-0.22486830553116768,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72213,101,152,1.0,2968.2420285086123,False,0.1457885729828096,0,4.367000000000002,76094,0,0,0.0,0.0,False,-0.07513734260294617,11,5.449000000000001,68671,256,0,0.0,4590.57496197537,False,-0.13746065096762505,0.16666666666666666,346288,0.0,0.0,8,0,0,0,4,4.0,16,16,11,39.0,47.0,3,5,11,305,0.6161729712039232,75.54786451626569
62,11,0,0,0,10.000000000000002,20,10.0,2.630692741644313,10,5.0,18.963571410545004,5,41.0,38.00000000000001,8,38.0,5,3.067000000000001,32093,632,0,0.0,6320.000000000001,False,-0.2262291483757682,5,3.0580000000000003,32040,628,0,0.0,6280.000000000001,False,-0.22783143107989465,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72368,101,157,1.0,3242.9806783616414,False,0.15033411596985102,0,4.367000000000001,75889,0,5,0.5,190.00000000000003,False,-0.07647430599445768,8,5.518000000000001,68585,256,0,0.0,4854.674281099521,False,-0.13690095361284263,0.25,345772,0.0,0.0,8,0,0,6,4,4.0,17,23,13,102.0,36.0,7,4,13,405,0.7456148425117135,76.2934793587774
63,13,0,0,0,10.0,20,10.0,2.4772346245276107,14,1.3571428571428572,20.006737697761416,5,41.0,38.00000000000001,10,38.0,9,3.1520000000000006,31770,643,0,0.0,6430.0,False,-0.2321115013169447,5,3.1030000000000006,31840,637,0,0.0,6370.0,False,-0.23123353819139597,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72554,105,162,1.0,3501.2011426127483,False,0.1552332178374748,0,4.367000000000002,75889,0,5,0.0,190.00000000000003,False,-0.07647430599445768,10,5.610000000000001,68246,261,0,0.0,5221.75853911573,False,-0.1387904216350107,0.16666666666666666,345096,0.0,0.0,8,0,0,5,6,6.0,17,22,16,135.0,50.0,9,4,16,405,0.819703864865005,77.11318322364241
64,16,0,0,0,10.0,20,10.0,2.4805778992652705,18,2.5,21.055765951600648,5,41.0,38.00000000000001,9,38.0,6,3.2030000000000007,31553,653,0,0.0,6530.0,False,-0.23577699736611063,12,3.218000000000001,31437,647,0,0.0,6470.0,False,-0.23898156277436347,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72714,113,167,1.0,3796.618216534284,False,0.16001724359868075,0,4.367000000000002,75889,0,5,0.0,190.00000000000003,False,-0.07647430599445768,9,5.690000000000001,67926,266,0,0.0,5600.833743125772,False,-0.14037608936308413,0.16666666666666666,344316,0.0,0.0,9,0,0,7,9,9.0,18,25,18,141.0,72.0,9,7,18,405,0.8801137879490852,77.9932970115915
65,18,0,0,0,10.0,20,10.0,2.4987536940631356,4,3.0,22.10486099464949,5,41.0,38.00000000000001,11,38.0,3,3.227000000000001,31403,662,0,0.0,6620.0,False,-0.23808165057067604,1,3.216000000000001,31307,658,0,0.0,6580.0,False,-0.24062774363476733,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,72907,107,172,1.0,4069.4027363444675,False,0.16513839191810062,0,4.367000000000002,75684,0,10,0.5,380.00000000000006,False,-0.07781126938596918,11,5.791000000000001,67767,266,0,0.0,5879.893024576764,False,-0.1406127362500804,0.25,343865,0.0,0.0,8,0,0,6,6,6.0,19,25,20,156.0,84.0,10,8,20,405,0.9321364294737577,78.92543344106525
66,20,0,0,0,10.0,20,10.0,2.5868725448049945,5,4.4,23.14822617552959,5,41.0,38.000000000000014,12,38.0,4,3.2640000000000007,31211,674,0,0.0,6740.0,False,-0.24097892888498684,1,3.225000000000001,31206,666,0,0.0,6660.0,False,-0.24196663740122915,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,73090,102,177,1.0,4361.097032638846,False,0.17025106524128458,0,4.367000000000002,75684,0,10,0.0,380.0000000000001,False,-0.07781126938596918,12,5.900000000000001,67375,271,0,0.0,6273.169293568519,False,-0.14298720590713862,0.16666666666666666,343363,0.0,0.0,8,0,0,6,6,6.0,17,23,19,152.0,117.0,10,10,19,405,1.0016786251217127,79.92711206618696
67,19,0,0,0,10.000000000000002,20,10.0,2.54386712998412,4,1.5,23.14822617552959,0,,38.00000000000002,9,38.0,2,3.2800000000000007,31097,681,0,0.0,6810.000000000001,False,-0.24271290605794557,2,3.2440000000000007,31034,679,0,0.0,6790.000000000001,False,-0.244315188762072,0,0.2,64797,0,0,0.0,0.0,False,0.007416044776119403,0,0.2,73084,96,187,1.0,4572.929539302509,False,0.1718044895779113,0,4.367000000000002,75684,0,10,0.0,380.0000000000002,False,-0.07781126938596918,9,5.978000000000001,67272,271,0,0.0,6273.169293568519,False,-0.14423908981009936,0.16666666666666666,342968,0.0,0.0,8,0,0,9,5,5.0,16,25,9,183.0,96.0,12,7,9,200,0.9555930336937308,80.8827050998807
