index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,4,2,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,31132,9,136,1.0,3022.0603316500965,False,0.1918734542801609,0,3.566000000000001,12776,668,0,0.0,6680.0,False,-0.41156710968307286,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,1.9110000000000005,63224,0,0,0.0,0.0,False,0.03584769644144439,10,5.988,39691,814,0,0.0,11955.056526842925,False,-0.2517771763644167,0.16666666666666666,193900,0.0,0.125,10,0,0,4,10,10.0,17,21,2,24.0,3.0,3,1,2,200,0.7500747550511733,85.41453545208788
66,2,2,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,20,37.0,0,1.8200000000000003,31002,12,146,1.0,3267.6530030949566,False,0.19161043163237473,0,3.5660000000000003,12706,675,0,0.0,6750.0,False,-0.41284504162406893,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,11,2.0110000000000006,63063,0,0,0.0,0.0,False,0.03320990890621928,9,6.0680000000000005,39578,814,0,0.0,11955.056526842925,False,-0.2536285427711275,0.16666666666666666,193426,0.0,0.125,10,0,0,2,9,9.0,21,23,3,21.0,0.0,2,0,3,200,1.428523425012827,86.8430588771007
67,3,1,0,0,10.000000000000002,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,30942,8,156,1.0,3443.2456745398167,False,0.19262534092558448,0,3.566000000000001,12566,689,0,0.0,6890.000000000001,False,-0.41540090550606107,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,12,2.1200000000000006,62879,0,0,0.0,0.0,False,0.030195294580247722,8,6.139000000000001,39483,814,0,0.0,11955.056526842925,False,-0.25518500125464544,0.16666666666666666,192947,0.0,0.125,9,0,0,3,10,10.0,19,22,3,24.0,0.0,3,0,3,200,0.7199542429880239,87.56301312008873
68,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,30782,14,166,1.0,3718.838345984677,False,0.19181463316022845,0,3.566000000000001,12526,693,0,0.0,6930.0,False,-0.4161311523294874,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,2.2080000000000006,62738,0,0,0.0,0.0,False,0.02788518251523691,10,6.231000000000002,39343,814,0,0.0,11955.056526842925,False,-0.25747872954614553,0.16666666666666666,192466,0.0,0.125,10,0,0,3,10,10.0,18,21,3,24.0,0.0,3,0,3,200,0.705350111995358,88.26836323208408
69,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,30672,15,176,1.0,3944.4310174295365,False,0.19191673392415545,0,3.566000000000001,12436,702,0,0.0,7020.0,False,-0.4177742076821966,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,11,2.3080000000000007,62569,0,0,0.0,0.0,False,0.025116324791926076,9,6.311000000000002,39231,814,0,0.0,11955.056526842925,False,-0.2593137121793456,0.16666666666666666,191985,0.0,0.125,8,0,0,2,9,9.0,22,24,3,21.0,3.0,2,1,3,200,0.7091283620102331,88.97749159409432
70,3,1,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,18,37.0,0,1.8200000000000005,30562,16,186,1.0,4170.023688874397,False,0.1920188346880823,0,3.566000000000001,12346,711,0,0.0,7110.0,False,-0.4194172630349058,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,11,2.407000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,7,6.372000000000002,39152,814,0,0.0,11955.056526842925,False,-0.2606080302866921,0.16666666666666666,191539,0.0,0.125,11,0,0,2,8,8.0,21,23,4,21.0,3.0,2,1,4,200,0.6926321079954505,89.67012370208977
71,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,13,37.0,0,1.8200000000000003,30462,16,196,1.0,4385.616360319257,False,0.19230349715786577,0,3.566000000000001,12246,721,0,0.0,7210.0,False,-0.4212428800934716,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,13,6.495000000000001,38935,814,0,0.0,11955.056526842925,False,-0.26416330913851727,0.16666666666666666,191122,0.0,0.125,10,0,0,4,6,6.0,18,22,3,27.0,0.0,4,0,3,200,0.7278659680159763,90.39798967010574
72,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,12,37.0,0,1.8200000000000003,30362,16,206,1.0,4601.209031764117,False,0.19258815962764933,0,3.566000000000001,12146,731,0,0.0,7310.0,False,-0.42306849715203737,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,12,6.602000000000002,38747,814,0,0.0,11955.056526842925,False,-0.2672434585585317,0.16666666666666666,190734,0.0,0.125,8,0,0,2,5,5.0,21,23,3,21.0,3.0,2,1,3,200,0.7018881270196289,91.09987779712537
73,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,10,37.0,0,1.8200000000000003,30242,18,216,1.0,4836.8017032089765,False,0.19250769868571962,0,3.566000000000001,12066,739,0,0.0,7390.0,False,-0.42452899079889,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,10,6.690000000000001,38600,814,0,0.0,11955.056526842925,False,-0.26965187326460677,0.16666666666666666,190387,0.0,0.125,10,0,0,3,6,6.0,17,20,4,21.0,3.0,2,1,4,200,0.677859463961795,91.77773726108717
74,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.999999999999986,13,37.0,0,1.8200000000000003,30132,19,226,1.0,5062.394374653837,False,0.19260979944964648,0,3.5660000000000003,11976,748,0,0.0,7480.0,False,-0.42617204615159926,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,13,6.810000000000001,38376,814,0,0.0,11955.056526842925,False,-0.27332183853100694,0.16666666666666666,189963,0.0,0.125,10,0,0,10,7,7.0,13,23,4,24.0,3.0,3,1,4,200,0.7447312650037929,92.52246852609096
75,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,10,37.0,0,1.8200000000000003,30002,22,236,1.0,5307.987046098697,False,0.1923467768018603,0,3.566000000000001,11906,755,0,0.0,7550.0,False,-0.4274499780925953,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,10,6.897000000000002,38239,814,0,0.0,11955.056526842925,False,-0.2755664155019749,0.16666666666666666,189626,0.0,0.125,10,0,0,7,5,5.0,16,23,4,24.0,3.0,3,1,4,200,0.7028861260041595,93.22535465209512
76,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,10,37.0,0,1.8200000000000005,29902,22,246,1.0,5523.579717543557,False,0.19263143927164375,0,3.566000000000001,11806,765,0,0.0,7650.0,False,-0.4292755951511611,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,10,6.987000000000002,38102,814,0,0.0,11955.056526842925,False,-0.27781099247294283,0.16666666666666666,189289,0.0,0.125,11,0,0,7,5,5.0,17,24,5,24.0,3.0,3,1,5,200,0.7029255380039103,93.92828019009903
77,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,12,37.0,0,1.8200000000000005,29792,23,256,1.0,5749.172388988417,False,0.1927335400355706,0,3.566000000000001,11716,774,0,0.0,7740.0,False,-0.4309186505038703,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,12,7.097000000000003,37909,814,0,0.0,11955.056526842925,False,-0.2809730607605109,0.16666666666666666,188896,0.0,0.125,9,0,0,10,6,6.0,13,23,4,32.0,3.0,4,1,4,200,0.7315947409952059,94.65987493109424
78,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,10,37.0,0,1.8200000000000005,29712,21,266,1.0,5944.765060433277,False,0.19338332591706722,0,3.566000000000001,11596,786,0,0.0,7860.0,False,-0.43310939097414924,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,10,7.185000000000001,37761,814,0,0.0,11955.056526842925,False,-0.28339785924009664,0.16666666666666666,188548,0.0,0.125,9,0,0,7,6,6.0,16,23,3,21.0,6.0,2,2,3,200,0.6963622890179977,95.35623722011223
79,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.999999999999986,9,37.0,0,1.8200000000000003,29612,21,276,1.0,6160.357731878137,False,0.1936679883868508,0,3.566000000000001,11496,796,0,0.0,7960.0,False,-0.43493500803271506,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,9,7.2650000000000015,37644,814,0,0.0,11955.056526842925,False,-0.2853147607408503,0.16666666666666666,188231,0.0,0.125,10,0,0,6,4,4.0,16,22,3,21.0,3.0,2,1,3,200,0.7080398160032928,96.06427703611553
80,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,15,37.0,0,1.8200000000000003,29502,22,286,1.0,6385.950403322997,False,0.19377008915077765,0,3.566000000000001,11406,805,0,0.0,8050.0,False,-0.43657806338542426,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,15,7.406000000000003,37356,814,0,0.0,11955.056526842925,False,-0.29003328751193624,0.16666666666666666,187743,0.0,0.125,10,0,0,8,8,8.0,12,20,3,21.0,3.0,2,1,3,200,0.666435387043748,96.73071242315928
81,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,6,37.0,0,1.8200000000000003,29422,20,296,1.0,6581.543074767857,False,0.19441987503227426,0,3.566000000000001,11286,817,0,0.0,8170.0,False,-0.4387688038557032,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,6,7.451000000000001,37292,814,0,0.0,11955.056526842925,False,-0.291081849016622,0.16666666666666666,187479,0.0,0.125,11,0,0,5,3,3.0,18,23,4,21.0,3.0,2,1,4,200,0.6939116209978238,97.4246240441571
82,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,9,37.0,0,1.8200000000000003,29322,20,306,1.0,6797.135746212717,False,0.19470453750205782,0,3.5660000000000003,11186,827,0,0.0,8270.0,False,-0.44059442091426904,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,9,7.535000000000002,37175,814,0,0.0,11955.056526842925,False,-0.2929987505173757,0.16666666666666666,187162,0.0,0.125,10,0,0,6,4,4.0,16,22,4,24.0,3.0,3,1,4,200,0.7381863520131446,98.16281039617024
83,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,8,37.0,0,1.8200000000000003,29272,15,316,1.0,6962.728417657577,False,0.19590200850112416,0,3.566000000000001,11036,842,0,0.0,8420.0,False,-0.44333284650211774,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.396000000000001,62402,0,0,0.0,0.0,False,0.022380234615636672,8,7.606000000000001,37073,814,0,0.0,11955.056526842925,False,-0.29466989541546856,0.16666666666666666,186860,0.0,0.125,9,0,0,10,5,5.0,16,26,4,24.0,3.0,3,1,4,200,0.7593055539764464,98.92211595014669
84,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,10,37.0,0,1.8200000000000005,29162,16,326,1.0,7188.321089102437,False,0.19600410926505105,0,3.566000000000001,10946,851,0,0.0,8510.0,False,-0.44497590185482694,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,10,7.698000000000002,36942,814,0,0.0,11955.056526842925,False,-0.2968161697453722,0.16666666666666666,186529,0.0,0.125,10,0,0,8,4,4.0,12,20,4,24.0,3.0,3,1,4,200,0.738796504039783,99.66091245418647
85,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,7,37.0,0,1.8200000000000005,29042,18,336,1.0,7423.913760547297,False,0.1959236483231213,0,3.566000000000001,10866,859,0,0.0,8590.0,False,-0.4464363955016796,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,2.3960000000000004,62402,0,0,0.0,0.0,False,0.022380234615636672,7,7.758000000000003,36859,814,0,0.0,11955.056526842925,False,-0.2981760229467616,0.16666666666666666,186246,0.0,0.125,8,0,0,8,4,4.0,15,23,3,33.0,0.0,4,0,3,200,0.7022518449812196,100.36316429916769
86,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,28952,17,346,1.0,7629.506431992158,False,0.19639087249876147,0,3.566000000000001,10756,870,0,0.0,8700.0,False,-0.44844457426610196,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,2.496000000000001,62260,0,0,0.0,0.0,False,0.020053738777115145,10,7.851000000000002,36716,814,0,0.0,11955.056526842925,False,-0.3005189025587938,0.16666666666666666,185761,0.0,0.125,7,0,0,4,10,10.0,18,22,4,21.0,3.0,2,1,4,200,0.6785876170033589,101.04175191617105
87,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,13,37.0,0,1.8200000000000003,28892,13,356,1.0,7805.099103437017,False,0.19740578179197138,0,3.566000000000001,10616,884,0,0.0,8840.0,False,-0.45100043814809404,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,1,2.496000000000001,62253,0,0,0.0,0.0,False,0.01993905236254014,12,7.961000000000002,36528,814,0,0.0,11955.056526842925,False,-0.30359905197880827,0.16666666666666666,185366,0.0,0.125,10,0,0,4,6,6.0,20,24,5,21.0,6.0,2,2,5,200,0.7339585720328614,101.77571048820391
88,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,18,37.0,0,1.8200000000000003,28822,10,366,1.0,7990.691774881878,False,0.19823812937932456,0,3.566000000000001,10486,897,0,0.0,8970.0,False,-0.4533737403242296,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,11,2.6050000000000004,62086,0,0,0.0,0.0,False,0.017202962186250736,7,8.019000000000002,36447,814,0,0.0,11955.056526842925,False,-0.30492613763317616,0.16666666666666666,184918,0.0,0.125,10,0,0,6,10,10.0,17,23,6,24.0,6.0,3,2,6,200,0.7553941039950587,102.53110459219897
89,6,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,20,37.0,0,1.8200000000000003,28692,13,376,1.0,8236.284446326737,False,0.19797510673153826,0,3.566000000000001,10416,904,0,0.0,9040.0,False,-0.4546516722652256,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,9,2.6840000000000006,61977,0,0,0.0,0.0,False,0.015417130873582804,11,8.122000000000002,36290,814,0,0.0,11955.056526842925,False,-0.3074983900743584,0.16666666666666666,184452,0.0,0.125,11,0,0,6,8,8.0,22,28,6,31.0,3.0,5,1,6,200,0.7991167560103349,103.3302213482093
90,6,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,20,37.0,0,1.8200000000000003,28612,11,386,1.0,8431.877117771597,False,0.19862489261303484,0,3.5660000000000003,10296,916,0,0.0,9160.0,False,-0.4568424127355046,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,12,2.795000000000001,61784,0,0,0.0,0.0,False,0.01225506258601481,8,8.191000000000003,36188,814,0,0.0,11955.056526842925,False,-0.30916953497245137,0.16666666666666666,183957,0.0,0.125,10,0,0,4,10,10.0,20,24,4,27.0,6.0,4,2,4,200,0.7399998269975185,104.07022117520683
91,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,11,37.0,0,1.8200000000000003,28482,14,396,1.0,8677.469789216457,False,0.19836186996524854,0,3.566000000000001,10226,923,0,0.0,9230.0,False,-0.45812034467650065,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,2,2.803000000000001,61768,0,0,0.0,0.0,False,0.011992922209843371,9,8.273,36071,814,0,0.0,11955.056526842925,False,-0.311086436473205,0.16666666666666666,183624,0.0,0.125,11,0,0,3,6,6.0,20,23,5,24.0,3.0,3,1,5,200,0.7324407499982044,104.80266192520503
92,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,28382,14,406,1.0,8893.062460661318,False,0.198646532435032,0,3.566000000000001,10126,933,0,0.0,9330.0,False,-0.45994596173506647,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,9,2.8910000000000005,61658,0,0,0.0,0.0,False,0.010190707123664723,11,8.374,35902,814,0,0.0,11955.056526842925,False,-0.3138552941965158,0.16666666666666666,183145,0.0,0.125,9,0,0,5,10,10.0,18,23,4,24.0,6.0,3,2,4,200,0.7974936420214362,105.60015556722647
93,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,16,37.0,0,1.8200000000000005,28282,14,416,1.0,9108.655132106178,False,0.1989311949048157,0,3.566000000000001,10026,943,0,0.0,9430.0,False,-0.46177157879363223,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,6,2.9420000000000006,61590,0,0,0.0,0.0,False,0.009076610524936104,10,8.463000000000001,35764,814,0,0.0,11955.056526842925,False,-0.3161162549409945,0.16666666666666666,182739,0.0,0.125,9,0,0,3,8,8.0,20,23,3,24.0,3.0,3,1,3,200,0.7003881289856508,106.30054369621212
94,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,28172,15,426,1.0,9334.247803551038,False,0.19903329566874256,0,3.566000000000001,9936,952,0,0.0,9520.0,False,-0.4634146341463415,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,14,3.076000000000001,61347,0,0,0.0,0.0,False,0.005095353561832361,6,8.513000000000002,35700,814,0,0.0,11955.056526842925,False,-0.31716481644568023,0.16666666666666666,182232,0.0,0.125,10,0,0,3,8,8.0,19,22,3,21.0,3.0,2,1,3,200,0.6945358850061893,106.9950795812183
95,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,15,37.0,0,1.8200000000000003,28052,17,436,1.0,9569.840474995897,False,0.19895283472681285,0,3.566000000000001,9856,960,0,0.0,9600.0,False,-0.4648751277931941,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,5,3.112000000000001,61294,0,0,0.0,0.0,False,0.0042270135657644665,10,8.607000000000001,35560,814,0,0.0,11955.056526842925,False,-0.3194585447371803,0.16666666666666666,181839,0.0,0.125,10,0,0,2,9,9.0,17,19,2,21.0,3.0,2,1,2,200,0.7212491300306283,107.71632871124893
96,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27952,17,446,1.0,9785.433146440757,False,0.1992374971965963,0,3.566000000000001,9756,970,0,0.0,9700.0,False,-0.4667007448517599,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,7,3.1770000000000014,61213,0,0,0.0,0.0,False,0.002899927911396553,13,8.727000000000002,35338,814,0,0.0,11955.056526842925,False,-0.3230957424565591,0.16666666666666666,181336,0.0,0.125,12,0,0,2,10,10.0,10,12,2,21.0,0.0,2,0,2,200,0.6637042330112308,108.38003294426017
97,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27862,16,456,1.0,9991.025817885618,False,0.19970472137223633,0,3.566000000000001,9646,981,0,0.0,9810.0,False,-0.46870892361618227,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,3.250000000000001,61111,0,0,0.0,0.0,False,0.001228783013303624,12,8.834000000000001,35149,814,0,0.0,11955.056526842925,False,-0.32619227565008424,0.16666666666666666,180845,0.0,0.125,10,0,0,2,10,10.0,12,14,2,21.0,0.0,2,0,2,200,0.6608800319954753,109.04091297625564
98,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,15,37.0,0,1.8200000000000003,27782,14,466,1.0,10186.618489330478,False,0.2003545072537329,0,3.5660000000000003,9526,993,0,0.0,9930.0,False,-0.4708996640864612,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,3.3420000000000014,60968,0,0,0.0,0.0,False,-0.0011140965987286192,5,8.872000000000002,35102,814,0,0.0,11955.056526842925,False,-0.3269623130050878,0.16666666666666666,180455,0.0,0.125,10,0,0,3,7,7.0,8,11,2,21.0,0.0,2,0,2,200,0.6506462739780545,109.6915592502337
99,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27702,12,476,1.0,10382.211160775338,False,0.20100429313522952,0,3.566000000000001,9406,1005,0,0.0,10050.0,False,-0.4730904045567402,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,3.412000000000001,60867,0,0,0.0,0.0,False,-0.002768857723310833,12,8.987000000000002,34909,814,0,0.0,11955.056526842925,False,-0.3301243812926558,0.16666666666666666,179961,0.0,0.125,11,0,0,2,10,10.0,0,2,2,21.0,0.0,2,0,2,200,0.5935737090185285,110.28513295925222
100,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,27592,13,486,1.0,10607.803832220197,False,0.20110639389915666,0,3.566000000000001,9316,1014,0,0.0,10140.0,False,-0.4747334599094494,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,13,3.534000000000001,60647,0,0,0.0,0.0,False,-0.00637328789566813,7,9.045000000000002,34828,814,0,0.0,11955.056526842925,False,-0.3314514669470237,0.16666666666666666,179460,0.0,0.125,10,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.5794295790256001,110.86456253827782
