index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
67,23,0,0,0,10.000000000000002,20,10.0,10.856556469316399,14,13.0,14.365339877390452,2,10.0,26.0,6,26.0,0,2.1350000000000002,33274,7,11,1.0,189.42212116248038,False,0.20429879675838175,0,9.722000000000001,2285.0,694,0,0.0,6940.000000000001,False,-0.7922982532120687,0,0.2,38143,325,194,1.0,6315.256788741577,False,0.09396944333882842,2,5.098000000000002,19645,958,0,0.0,10400.581097605109,False,-0.3418989074033175,0,0.2,56204,0,2,0.0,52.0,False,0.00010671599317017644,0,0.37100000000000005,56310,340,20,1.0,5404.215558312754,False,0.04958928178636134,0.5,205861,0.0,0.0,15,0,0,16,1,1.0,17,33,21,146.0,93.0,12,11,21,538,2.658867988968268,255.58667856856482
68,21,0,0,0,10.0,20,10.0,10.953924168559377,5,15.4,14.642927635536681,3,29.0,26.000000000000004,9,26.0,0,2.1350000000000002,33260,6,17,1.0,246.2167108655094,False,0.20481840462800477,1,9.732000000000003,2160.0,705,0,0.0,7050.0,False,-0.7948245993936769,0,0.2,38191,318,201,1.0,6426.5763403447545,False,0.09671517946050312,0,5.096000000000001,19607,960,0,0.0,10515.767201817001,False,-0.341379927398922,0,0.2,56204,0,2,0.0,52.00000000000001,False,0.00010671599317017644,0,0.371,56457,333,21,1.0,5422.094902633715,False,0.052362824617900885,0.5,205879,0.0,0.0,20,0,0,18,1,1.0,12,30,21,194.0,87.0,12,9,21,597,2.8132169059826992,258.3998954745475
69,21,0,0,0,10.0,20,10.0,11.8433324593844,24,19.625,16.198481753108958,18,28.5,26.000000000000004,6,26.0,7,2.2050000000000005,33529,5,10,1.0,168.433324593844,False,0.21312316523375643,0,9.731000000000002,2050.0,716,0,0.0,7160.0,False,-0.7968095856792262,0,0.2,38704,308,193,1.0,6774.0533758404235,False,0.11490548268800387,0,5.096000000000001,19136,984,0,0.0,11653.839140034248,False,-0.3387831544508483,0,0.2,56204,0,2,0.0,52.00000000000001,False,0.00010671599317017644,0,0.37100000000000005,56100,341,25,1.0,6173.682277810154,False,0.05269708912395195,0.5,205723,0.0,0.0,19,0,0,12,1,0.7777777777777778,21,33,21,145.0,42.0,11,10,21,1169,2.7357266339822672,261.1356221085298
70,21,0,0,0,10.0,20,10.0,11.703988642991959,36,10.88888888888889,17.028070363588633,10,29.0,26.000000000000004,0,,4,2.238000000000001,33631,5,10,1.0,167.0398864299196,False,0.21677926747563736,22,9.951000000000004,1634.0,726,0,0.0,7260.0,False,-0.8100187671430634,0,0.2,38868,320,193,1.0,7031.693945930033,False,0.12266169504317583,0,5.096000000000001,18870,998,0,0.0,11680.580665705975,False,-0.3454747878883006,0,0.2,56204,0,2,0.0,52.00000000000001,False,0.00010671599317017644,0,0.37100000000000005,55810,341,35,1.0,6716.571993983724,False,0.05236706739100499,0.5,205017,0.0,0.0,13,0,0,12,5,4.285714285714286,17,29,27,117.0,96.0,9,12,27,490,2.864010922028683,263.99963303055847
71,27,0,0,0,10.0,20,10.0,11.703988642991959,0,,18.28334472477385,20,27.0,26.000000000000007,2,26.0,0,2.2340000000000004,33551,3,20,1.0,264.0797728598392,False,0.21564313145769887,0,9.929,1514.0,738,0,0.0,7380.0,False,-0.812184206727299,0,0.2,39408,310,183,1.0,6974.088563961122,False,0.1362022695409785,0,5.096000000000001,18870,998,0,0.0,11680.580665705975,False,-0.3454747878883006,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,55270,351,45,1.0,7587.453998395622,False,0.05050738117525985,0.5,204869,0.0,0.0,14,0,0,12,0,0.0,22,34,29,176.0,100.0,14,13,29,792,3.0846459989552386,267.0842790295137
72,29,0,0,0,10.0,20,10.0,12.831047963521053,54,17.462962962962965,18.28334472477385,0,,26.000000000000007,0,,26,2.494000000000001,33858,0,10,1.0,128.31047963521053,False,0.22427296231476854,8,10.009,1269.0,751,0,0.0,7510.0,False,-0.8186805254800058,0,0.2,39105,322,193,1.0,7660.282976135132,False,0.13726436278090656,0,5.096000000000001,18230,1030,0,0.0,13215.979402426685,False,-0.3420922919711455,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,55270,341,55,1.0,7664.620551147884,False,0.051193623284966176,0.5,203988,0.0,0.0,12,0,0,13,5,4.333333333333333,21,34,25,202.0,99.0,15,14,25,480,2.9258162489859387,270.01009527849965
73,25,0,0,0,10.0,20,10.0,11.80381714663844,25,1.6,18.725308877649997,8,26.625,26.000000000000007,0,,0,2.468000000000001,33718,4,20,1.0,276.0763429327688,False,0.2218867536980793,25,10.251000000000001,734.0,757,0,0.0,7570.0,False,-0.8369063086473221,0,0.2,39268,337,196,1.0,7648.046918436554,False,0.1414198463491186,1,5.106000000000002,18217,1030,0,0.0,12157.931661037594,False,-0.3564493992392976,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,55057,339,65,1.0,8037.879709523349,False,0.05072459901041678,0.5,203250,0.0,0.0,10,0,0,11,4,4.0,24,35,15,153.0,75.0,15,10,15,403,2.9688106649555266,272.9789059434552
74,15,0,0,0,10.0,20,10.0,11.630955936475116,4,1.0,18.661570798591228,1,10.0,26.000000000000007,0,,0,2.468000000000001,33618,4,30,1.0,388.9286780942535,False,0.22031414533878751,4,10.266000000000002,574.0,767,0,0.0,7670.0,False,-0.8408762812184206,0,0.2,39274,331,205,1.0,7675.468428684466,False,0.14194194406649102,0,5.105000000000001,18217,1030,0,0.0,11979.88461456937,False,-0.3588074508705352,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,55047,330,75,1.0,8108.318363535105,False,0.05117314993183606,0.5,202986,0.0,0.0,12,0,0,10,1,1.0,14,24,18,96.0,84.0,7,8,18,210,2.717380064947065,275.69628600840224
75,18,0,0,0,10.0,20,10.0,12.18657752668513,16,20.0,18.661570798591228,0,,26.000000000000007,0,,0,2.468000000000001,33808,7,24,1.0,362.47786064044317,False,0.22669405696261807,0,10.262,504.0,774,0,0.0,7740.0,False,-0.8421394543092248,0,0.2,39274,321,215,1.0,7924.129107763041,False,0.1452352012788791,0,5.105000000000001,17897,1046,0,0.0,12747.160092912647,False,-0.357121816903125,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,55047,320,85,1.0,8181.702655549194,False,0.05182575639895054,0.5,202786,0.0,0.0,11,0,0,14,0,0.0,15,29,21,113.0,72.0,9,9,21,520,2.589443647011649,278.2857296554139
76,21,0,0,0,10.0,20,10.0,11.957046548078573,5,2.0,18.816601567008902,6,22.0,26.000000000000007,0,,0,2.468000000000001,33678,10,34,1.0,506.5395826346715,False,0.22460191249160288,5,10.312000000000001,364.0,781,0,0.0,7810.0,False,-0.8459289735816371,0,0.2,39386,316,220,1.0,7918.079053934787,False,0.14812172614010516,1,5.115000000000002,17884,1046,0,0.0,12507.070689290187,False,-0.3606458998054434,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,54915,316,95,1.0,8416.046095174814,False,0.051562020624420266,0.5,202483,0.0,0.0,12,0,0,13,2,2.0,16,29,23,116.0,93.0,9,12,23,322,2.4323898520087823,280.71811950742267
77,23,0,0,0,10.0,20,10.0,12.378925172412169,31,15.096774193548388,18.816601567008902,0,,26.000000000000007,0,,0,2.468000000000001,34073,5,20,1.0,297.5785034482434,False,0.23508695148419662,7,10.377000000000002,119.0,796,0,0.0,7960.0,False,-0.8520643857369713,0,0.2,39298,318,230,1.0,8264.316565239118,False,0.15037634843905276,0,5.114000000000001,17504,1065,0,0.0,13183.55530861896,False,-0.36175197588775776,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54915,306,105,1.0,8487.880079504725,False,0.05220084020618177,0.5,202165,0.0,0.0,12,0,0,16,2,2.0,16,32,20,168.0,103.0,14,9,20,645,2.842604150006082,283.56072365742875
78,20,0,0,0,10.0,20,10.0,12.832533248221505,25,16.6,19.543806600620112,10,28.0,26.000000000000007,0,,0,2.468000000000001,34343,6,10,1.0,188.32533248221506,False,0.24285992010398105,5,10.420000000000002,-16.0,805,0,0.0,8050.0,False,-0.8553125451133247,0,0.2,39543,313,230,1.0,8511.658424835958,False,0.16014168973109366,0,5.114000000000001,17124,1085,0,0.0,13923.298574320334,False,-0.3620202556840472,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54635,306,115,1.0,8970.404819789755,False,0.05151185276563167,0.5,201885,0.0,0.0,16,0,0,7,1,1.0,21,28,22,132.0,123.0,9,11,22,860,2.8816302150371484,286.4423538724659
79,22,0,0,0,10.0,20,10.0,13.080453118682463,26,15.076923076923077,19.90014151337896,5,28.0,26.000000000000007,0,,12,2.588000000000001,34449,3,10,1.0,160.80453118682465,False,0.2461889080985062,4,10.455000000000002,-14730.0,818,0,0.0,8180.0,False,-1.3840046196044464,0,0.2,39291,329,235,1.0,8980.002331690586,False,0.15966946112481903,0,5.114000000000002,17124,1085,0,0.0,14192.291633770472,False,-0.3584577168202464,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54495,301,125,1.0,9239.942595527067,False,0.05141881221121826,0.5,186885,0.0,0.0,4,0,0,15,10,953.2944444444444,17,32,22,165.0,72.0,13,9,22,210,2.656595594016835,289.09894946648274
80,22,0,0,1,10.0,7,10.0,13.080453118682463,0,,20.30714971332984,5,29.0,26.000000000000007,0,,0,2.576000000000001,34389,0,19,0.9,248.5286092549668,False,0.24560647844043174,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,39436,319,240,1.0,9046.380476058866,False,0.16438932635894987,0,5.114000000000001,17124,1085,0,0.0,14192.291633770472,False,-0.3584577168202464,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,54350,296,135,1.0,9520.916315145634,False,0.05133854150492344,0.48333333333333334,201555,0.0,0.125,5,0,0,19,9,20027.883333333335,5,24,20,173.0,67.0,14,8,20,205,3.145399891945999,292.24434935842874
81,20,0,0,0,9.999999999999998,12,10.0,13.080453118682463,0,,20.106251486574187,2,10.0,26.000000000000007,0,,0,2.576000000000001,34269,2,29,1.0,399.33314044179144,False,0.24399691678291105,0,10.451,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,39446,309,249,1.0,9048.316633829854,False,0.16467984840714442,1,5.124000000000001,17111,1085,0,0.0,14192.291633770472,False,-0.35880206031612755,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54330,288,145,1.0,9560.600428133366,False,0.05133573232190309,0.5,201412,0.0,0.125,6,0,0,16,6,6926.275,2,18,15,141.0,86.0,11,9,15,130,2.5556957999942824,294.800045158423
82,15,0,0,0,9.999999999999998,12,10.0,13.080453118682463,0,,19.997989081167745,1,10.0,26.000000000000007,0,,0,2.576000000000001,34149,4,39,1.0,550.1376716286161,False,0.24238735512539009,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,39446,299,259,1.0,9090.534654508501,False,0.16523898305443946,1,5.133000000000001,17098,1085,0,0.0,14192.291633770472,False,-0.3591464038120087,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54320,279,155,1.0,9609.438953645802,False,0.051592193312871765,0.5,201269,0.0,0.125,6,0,0,14,10,14257.625,2,16,10,111.0,54.0,7,8,10,120,2.074859880027361,296.8749050384504
83,10,0,0,0,9.999999999999996,10,10.0,13.899142723581564,34,19.0,19.997989081167745,0,,26.000000000000007,0,,0,2.576000000000001,34695,4,15,1.0,248.48714085372342,False,0.25664947200905386,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999997,True,-2.3213692796304315,0,0.2,39446,289,269,1.0,9396.311309949195,False,0.16928868315033493,0,5.1320000000000014,16452,1119,0,0.0,15553.14070768777,False,-0.3582345680119757,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,54320,269,165,1.0,9669.459062834125,False,0.052125952109722935,0.5,201169,0.0,0.125,7,0,0,5,6,11539.791666666668,1,6,15,93.0,42.0,6,4,15,746,2.4461793249938637,299.32108436344424
84,15,0,0,0,9.999999999999995,9,10.0,13.899142723581564,0,,21.311230961406853,15,28.666666666666668,26.000000000000007,0,,0,2.576000000000001,34605,3,25,1.0,377.4785680895391,False,0.25572900548739613,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999995,True,-2.3213692796304315,0,0.2,39876,279,264,1.0,9504.025793690666,False,0.18210507500980944,0,5.1320000000000014,16452,1119,0,0.0,15553.14070768777,False,-0.3582345680119757,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,53890,274,175,1.0,10389.27728342548,False,0.050879315625226525,0.5,201079,0.0,0.125,6,0,0,8,5,10860.333333333334,1,9,15,147.0,64.0,9,6,15,520,2.39964910200797,301.7207334654522
85,15,0,0,0,9.999999999999995,9,10.0,14.188091486657928,11,20.0,22.412167806553743,24,26.5,26.000000000000007,0,,0,2.576000000000001,34735,2,24,1.0,360.5141956797903,False,0.2601146635570916,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999995,True,-2.3213692796304315,0,0.2,40502,269,251,1.0,9442.050729355971,False,0.19786574218414402,1,5.142000000000001,16219,1130,0,0.0,16032.54337992346,False,-0.35805706328075304,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53254,288,185,1.0,11264.70432828748,False,0.047352592560894635,0.5,200966,0.0,0.125,9,0,0,8,7,15611.541666666666,0,8,22,129.0,96.0,8,7,22,936,2.4147599919815548,304.13549345743377
86,22,0,0,0,9.999999999999996,12,10.0,15.16049219192986,42,20.0,22.291429051320527,1,10.0,26.000000000000007,0,,18,2.756000000000001,35115,4,10,1.0,191.6049219192986,False,0.27078109069437156,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999997,True,-2.3213692796304315,0,0.2,40222,273,261,1.0,9956.87735079151,False,0.19726746683431123,1,5.151000000000002,15646,1158,0,0.0,17555.849958254777,False,-0.3530600222730011,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53244,279,195,1.0,11289.308705318428,False,0.047393539283210266,0.5,200483,0.0,0.125,8,0,0,9,8,9505.651960784313,2,11,21,138.0,78.0,11,11,21,340,3.0303572500124574,307.1658507074462
87,21,0,0,0,9.999999999999996,8,10.0,15.16049219192986,0,,22.160000374792972,1,10.0,26.000000000000007,0,,0,2.738000000000001,35035,2,20,1.0,323.2098438385972,False,0.27026869214376,0,10.451,-40707.5,819,0,0.0,8189.999999999997,True,-2.3213692796304315,0,0.2,40222,263,271,1.0,9992.56954804645,False,0.197740173602713,1,5.160000000000002,15633,1158,0,0.0,17555.849958254777,False,-0.3534043657688822,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53234,270,205,1.0,11313.200101194103,False,0.047428145464517846,0.5,200380,0.0,0.125,4,0,0,5,8,19683.291666666668,5,10,22,165.0,108.0,10,11,22,80,2.8419183079968207,310.00776901544305
88,22,0,0,0,9.999999999999998,12,10.0,15.727787044998275,30,20.0,22.160000374792972,0,,26.000000000000007,0,,10,2.838000000000001,35355,4,10,1.0,197.27787044998274,False,0.27954521925887793,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,40222,253,281,1.0,10206.090227701388,False,0.20056803734407042,0,5.159000000000002,15033,1188,0,0.0,18684.61100945795,False,-0.3543478530254821,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,53234,260,215,1.0,11351.600097446175,False,0.047769636609332124,0.5,200100,0.0,0.125,8,0,0,9,5,10860.0,2,11,21,153.0,124.0,11,11,21,420,3.4304498239653185,313.43821883940836
89,21,0,0,0,9.999999999999998,11,10.0,15.727787044998275,0,,22.160000374792972,0,,26.000000000000007,0,,0,2.8280000000000007,35245,5,20,1.0,364.5557408999655,False,0.2785938310397712,0,10.451,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,40222,243,291,1.0,10270.412360999337,False,0.20141991843031468,0,5.159000000000002,15033,1188,0,0.0,18684.61100945795,False,-0.3543478530254821,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53234,250,225,1.0,11390.000093698245,False,0.04811112775414627,0.5,199990,0.0,0.125,6,0,0,7,5,13574.166666666668,5,12,20,191.0,86.0,12,9,20,110,4.432573754049372,317.87079259345774
90,20,0,0,0,9.999999999999998,13,10.0,15.952696887247413,17,19.0,22.01722625725066,1,10.0,26.000000000000007,0,,0,2.8280000000000007,35438,8,13,1.0,287.38505953421634,False,0.2841667579676307,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,39899,250,301,1.0,10615.359325244302,False,0.19743277786194866,1,5.169000000000001,15020,1188,0,0.0,18951.803902049927,False,-0.3511534990325282,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53224,241,235,1.0,11416.151527997412,False,0.04816583245586771,0.5,199837,0.0,0.125,8,0,0,8,5,11538.791666666668,3,11,13,142.0,57.0,11,9,13,453,4.7870699079940096,322.65786250145175
91,13,0,0,0,9.999999999999998,10,10.0,15.978781026590987,38,16.13157894736842,22.23375487280341,6,25.0,26.000000000000007,0,,25,3.0780000000000016,35466,8,10,1.0,239.78781026590985,False,0.28431838837638795,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,39776,261,305,1.0,10951.757084145287,False,0.19863000402809425,0,5.168000000000001,14680,1205,0,0.0,19254.43113704214,False,-0.35615141661534006,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,53074,237,245,1.0,11639.39990485441,False,0.0474832803149403,0.5,199252,0.0,0.125,7,0,0,6,7,14593.23511904762,0,6,12,63.0,49.0,6,7,12,250,3.379377620993182,326.0372401224449
92,12,0,0,0,9.999999999999998,9,10.0,15.978781026590987,0,,22.917062124326847,10,28.0,26.000000000000007,0,,0,3.053000000000001,35376,7,20,1.0,389.5756205318197,False,0.2837731994465825,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,40056,251,305,1.0,11000.377985594027,False,0.2066905674462165,0,5.168000000000001,14680,1205,0,0.0,19254.43113704214,False,-0.35615141661534006,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,52794,237,255,1.0,12061.343723465465,False,0.04625554677242343,0.5,199162,0.0,0.125,8,0,0,6,6,19138.525,0,6,15,78.0,48.0,6,6,15,370,25.55842777597718,351.5956678984221
93,15,0,0,0,10.0,13,10.0,15.705904518651868,17,11.941176470588236,23.62480375777632,10,29.0,26.000000000000007,0,,0,3.0530000000000013,35449,10,13,1.0,304.17675874247425,False,0.28486676697600816,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40143,258,305,1.0,11257.68851193396,False,0.21240283569430188,0,5.168000000000001,14680,1205,0,0.0,18925.614944975503,False,-0.36050625188759167,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,52504,237,265,1.0,12489.07849059299,False,0.04490145214315053,0.5,199032,0.0,0.125,11,0,0,8,2,2376.604166666667,1,9,16,117.0,34.0,9,6,16,623,2.4267833350459114,354.022451233468
94,16,0,0,0,10.0,10,10.0,15.705904518651868,0,,24.22896192722904,23,26.26086956521739,26.000000000000007,0,,0,3.053000000000001,35349,10,23,1.0,461.235803928993,False,0.2840918832815251,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40737,248,293,1.0,10994.150165303772,False,0.22464638790697125,1,5.178000000000001,14667,1205,0,0.0,18925.614944975503,False,-0.3608505953834728,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51900,250,275,1.0,13207.240481807261,False,0.04054532300981136,0.5,198909,0.0,0.125,6,0,0,6,6,11539.791666666666,3,9,22,147.0,81.0,9,7,22,694,1.4738709299708717,355.4963221634389
95,22,0,0,0,10.0,5,10.0,15.705904518651868,0,,24.22896192722904,0,,26.000000000000007,0,,0,3.0530000000000013,35299,5,33,1.0,568.2948491155116,False,0.2842192660804734,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40737,238,303,1.0,11079.380739389544,False,0.2257751799776116,0,5.177000000000001,14667,1205,0,0.0,18925.614944975503,False,-0.3608505953834728,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51900,240,285,1.0,13224.950862534972,False,0.04070282141554292,0.5,198859,0.0,0.125,3,0,0,10,8,22397.125,3,13,24,149.0,88.0,13,9,24,50,2.565040999033954,358.06136316247284
96,24,0,0,0,10.0,10,10.0,16.208361735300368,30,20.0,24.22896192722904,0,,26.000000000000007,0,,0,3.053000000000001,35799,5,13,1.0,260.70870255890475,False,0.2967141024714685,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40437,243,313,1.0,11522.296984900679,False,0.22369476577888747,0,5.177000000000001,14367,1220,0,0.0,19774.20131706645,False,-0.3575583222913881,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,51900,230,295,1.0,13242.66124326268,False,0.0408603198212746,0.5,198759,0.0,0.125,7,0,0,12,4,8145.500000000001,2,14,20,192.0,91.0,14,10,20,700,2.8858285199967213,360.94719168246957
97,20,0,0,0,10.0,10,10.0,16.720078430821243,36,20.0,24.276992535897357,6,25.0,26.000000000000007,0,,23,3.2830000000000013,35997,5,10,1.0,217.20078430821243,False,0.30307493836271493,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40217,251,318,1.0,11916.823312551493,False,0.2230925133439925,1,5.187000000000001,13994,1238,0,0.0,20699.4570973567,False,-0.35518426221284793,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51750,226,305,1.0,13416.600313112805,False,0.03973926004119957,0.5,198214,0.0,0.125,7,0,0,5,7,8961.927777777777,7,12,13,186.0,69.0,12,8,13,240,2.0473667579935864,362.99455844046315
98,13,0,0,0,10.0,10,10.0,16.900809959682125,14,20.0,24.114173952187176,1,10.0,26.000000000000007,0,,4,3.3000000000000007,36113,5,10,1.0,219.00809959682124,False,0.3072940684927966,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,39947,255,327,1.0,12195.041422084149,False,0.2196254790623811,0,5.186000000000001,13994,1238,0,0.0,20923.202730086472,False,-0.35222097939122093,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51740,217,315,1.0,13422.775747624619,False,0.03961631818818137,0.5,198050,0.0,0.125,5,0,0,7,7,16289.285714285714,1,8,13,114.0,75.0,8,5,13,110,2.3519730669795536,365.3465315074427
99,13,0,0,0,10.0,11,10.0,16.900809959682125,0,,24.114173952187176,0,,26.000000000000007,0,,0,3.296000000000001,36003,6,20,1.0,398.0161991936425,False,0.3065543561280794,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,39947,245,337,1.0,12267.175062009199,False,0.2205808155909357,0,5.186000000000001,13994,1238,0,0.0,20923.202730086472,False,-0.35222097939122093,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51740,207,325,1.0,13441.634008102748,False,0.03978402468788013,0.5,197940,0.0,0.125,4,0,0,6,4,10520.104166666666,1,7,12,81.0,35.0,7,6,12,110,2.2862236209912226,367.6327551284339
100,12,0,0,0,10.000000000000002,11,10.0,17.03003584089627,15,19.0,24.114173952187176,0,,26.000000000000007,0,,0,3.296000000000001,36178,7,15,1.0,325.4505376134441,False,0.3115607502817498,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,39662,250,347,1.0,12625.127321633017,False,0.21777245942882706,0,5.186000000000001,13994,1238,0,0.0,21083.184371029583,False,-0.35010218564048445,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,51740,197,335,1.0,13460.492268580874,False,0.03995173118757889,0.5,197830,0.0,0.125,6,0,0,4,3,6244.816666666667,1,5,15,75.0,81.0,5,7,15,395,2.237284292001277,369.8700394204352
101,15,0,0,0,10.000000000000004,9,10.0,16.894676930385273,3,7.0,24.114173952187176,0,,26.000000000000007,2,26.0,0,3.296000000000001,36109,6,22,1.0,431.682892468476,False,0.3109874926459593,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000003,True,-2.3213692796304315,0,0.2,39641,243,357,1.0,12714.166595014443,False,0.21839544665343733,0,5.186000000000001,13994,1238,0,0.0,20915.61003981697,False,-0.3523215368339342,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51792,187,343,1.0,13427.350529059004,False,0.04058187365768187,0.5,197792,0.0,0.125,7,0,0,3,6,16967.458333333336,2,5,15,90.0,75.0,5,10,15,163,2.2496112060034648,372.11965062643867
