index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,24.0,0,,31.0,0,,0,0.2,45102,0,6,0.6,96.0,False,-0.0002657101102696958,0,0.2,45022,4,10,1.0,200.0,False,-0.0008857003675656525,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,81593,0,0,0.0,0.0,False,0.0,0,0.2,81593,0,0,0.0,0.0,False,0.0,0.26666666666666666,378864,0.0,0.0,12,0,0,0,0,0.0,1046,1046,154,0.0,0.0,0,0,154,200,7.3475343639729545,7.3475343639729545
1,154,0,0,0,10.0,20,10.0,16.0,0,,24.0,0,,31.0,0,,0,0.2,45022,0,14,0.8,224.0,False,-0.0006199902572959567,0,0.2,44902,6,20,1.0,380.0,False,-0.001549975643239892,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,81593,0,0,0.0,0.0,False,0.0,0,0.2,81593,0,0,0.0,0.0,False,0.0,0.3,378664,0.0,0.0,10,0,0,22,0,0.0,26,48,44,432.0,501.0,26,128,44,200,5.021314438025001,12.368848801997956
2,44,0,0,0,10.0,20,10.0,14.636363636363637,10,8.5,24.0,0,,31.0,0,,0,0.2,44997,1,14,1.0,214.9090909090909,False,-0.0012742007560660703,0,0.2,44812,5,30,1.0,489.0909090909091,False,-0.0023350282417639637,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62692,0,10,1.0,240.0,False,0.0005575290313331316,0,0.2,81593,0,0,0.0,0.0,False,0.0,0,0.2,81593,0,0,0.0,0.0,False,0.0,0.5,378464,0.0,0.0,12,0,0,14,0,0.0,19,33,33,218.0,109.0,14,30,33,285,1.7851480829995126,14.153996884997468
3,33,0,0,0,10.0,20,10.0,14.119266055045872,5,9.0,24.0,0,,31.0,20,31.0,0,0.2,44877,3,24,1.0,368.86238532110093,False,-0.002226845740654722,0,0.2,44777,3,35,1.0,524.1743119266055,False,-0.00272159877854609,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62647,0,15,0.5,360.0,False,0.0007964700447616165,9,0.29000000000000004,81490,0,0,0.0,0.0,False,-0.0012623631929209614,11,0.31000000000000005,81457,0,0,0.0,0.0,False,-0.001666809652788842,0.4166666666666667,378025,0.0,0.0,12,0,0,4,9,9.0,22,26,39,94.0,122.0,6,27,39,245,1.8620134349912405,16.01601031998871
4,39,0,0,0,10.0,20,10.0,14.119266055045872,0,,24.0,0,,31.0,20,31.0,0,0.2,44817,0,33,0.9,465.9357798165138,False,-0.002480672027185303,0,0.2,44637,7,45,1.0,705.3669724770642,False,-0.0038155199894041574,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62647,0,15,0.0,360.0,False,0.0007964700447616165,9,0.37100000000000005,81390,0,0,0.0,0.0,False,-0.0024879585258539335,11,0.40900000000000003,81316,0,0,0.0,0.0,False,-0.003394899072224333,0.31666666666666665,377584,0.0,0.0,11,0,0,14,10,10.0,19,33,35,146.0,124.0,12,27,35,200,1.9147541690035723,17.93076448899228
5,35,0,0,0,10.0,20,10.0,16.535289452815228,14,25.0,24.0,0,,31.0,20,31.0,0,0.2,44687,3,43,1.0,741.0174464710548,False,-0.0023136990559424067,0,0.2,44917,4,41,1.0,717.9468675654243,False,0.0025236578048516527,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,62297,4,25,1.0,666.1411578112609,False,-0.002340497651916624,8,0.44200000000000006,81306,0,0,0.0,0.0,False,-0.00351745860551763,12,0.518,81157,0,0,0.0,0.0,False,-0.005343595651587759,0.5,377141,0.0,0.0,11,0,0,10,10,10.0,18,28,34,106.0,125.0,7,28,34,550,1.4660122659988701,19.39677675499115
6,34,0,0,0,10.0,20,10.0,18.95746322111411,34,23.0,24.0,0,,31.0,20,31.0,0,0.2,44837,1,43,1.0,825.1709185079068,False,0.0019393618363658489,0,0.2,45349,6,27,1.0,571.851506970081,False,0.010471762842324085,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,61515,28,35,1.0,1370.8089701911952,False,-0.00918482111130513,13,0.5640000000000001,81122,0,0,0.0,0.0,False,-0.005772554018114299,7,0.5760000000000001,81089,0,0,0.0,0.0,False,-0.00617700047798218,0.5,376689,0.0,0.0,14,0,0,10,10,10.0,18,28,35,135.0,119.0,9,25,35,982,1.524956025998108,20.92173278098926
7,35,0,0,0,10.0,20,10.0,20.806111132356882,36,25.0,26.1,5,45.0,31.0,20,31.0,0,0.2,45657,0,16,0.9,332.8977781177101,False,0.014646138104133,0,0.2,45229,8,37,1.0,849.8261118972047,False,0.010892189361600465,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,60840,54,40,1.0,2167.530001147272,False,-0.013591522363705881,8,0.6310000000000001,81038,0,0,0.0,0.0,False,-0.006802054097777996,12,0.6890000000000001,80699,5,0,0.0,130.5,False,-0.010157121321682007,0.48333333333333334,376240,0.0,0.0,14,0,0,13,11,11.0,18,31,28,136.0,147.0,9,26,28,1325,1.5451754710520618,22.46690825204132
8,28,0,0,0,10.0,20,10.0,21.386209662950883,17,25.0,33.75333333333333,30,45.233333333333334,31.0,20,31.0,0,0.2,45577,0,24,0.8,513.2690319108212,False,0.01487167344128717,0,0.2,45534,10,30,1.0,741.5862898885265,False,0.0164473040375595,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.2,61772,61,20,1.0,1979.6254561066705,False,-0.00024192414334330733,11,0.7330000000000001,80897,0,0,0.0,0.0,False,-0.008530143517213486,9,0.7670000000000001,79244,35,0,0.0,1181.3666666666666,False,-0.02154984700484926,0.4666666666666666,375801,0.0,0.0,16,0,0,17,11,11.0,14,31,23,170.0,93.0,12,16,23,1982,1.6841449980274774,24.1510532500688
9,23,0,0,0,10.000000000000002,20,10.0,21.386209662950883,0,,35.99377990430622,37,40.08108108108108,31.0,20,31.0,0,0.2,45487,0,33,0.9,705.7449188773792,False,0.015009797162186964,0,0.2,45424,11,40,1.0,965.4483865180352,False,0.016490062292613673,0,0.2,62777,0,0,0.0,0.0,False,0.0,17,0.37000000000000005,62743,51,10,1.0,1450.6344918535574,False,0.011012269556155611,11,0.8320000000000001,80056,10,10,1.0,669.9377990430622,False,-0.014732037067867028,9,0.8480000000000003,78364,52,0,0.0,1871.6765550239236,False,-0.028104883047418674,0.65,374851,0.0,0.0,10,0,0,12,13,12.941176470588236,15,27,22,105.0,66.0,8,15,22,865,1.6655554620083421,25.81660871207714
10,22,0,0,0,10.000000000000002,20,10.0,22.157216818446617,30,25.0,37.553837072018894,33,42.0,31.0,20,31.0,0,0.2,45702,1,30,1.0,674.7165045533985,False,0.019426913163205856,0,0.2,45759,10,33,1.0,831.1881550087384,False,0.022421373666010606,0,0.2,62777,0,0,0.0,0.0,False,0.0,23,0.5830000000000001,62547,71,10,1.0,1948.7007648298986,False,0.011857055648007264,0,0.8210000000000002,79950,11,11,1.0,754.0922077922078,False,-0.015515471867732434,11,0.9490000000000003,77224,74,0,0.0,2778.9839433293982,False,-0.03651671133964068,0.6666666666666666,373959,0.0,0.0,17,0,0,11,9,8.09090909090909,19,30,23,120.0,57.0,8,14,23,1229,1.734056425979361,27.5506651380565
11,23,0,0,0,10.000000000000002,20,10.0,22.157216818446617,0,,38.91667094502915,22,46.0,30.999999999999996,20,31.0,0,0.2,45572,4,40,1.0,926.2886727378647,False,0.019333606491495778,0,0.2,45689,7,43,1.0,1022.7603231932045,False,0.022992342269974767,0,0.2,62777,0,0,0.0,0.0,False,0.0,12,0.6800000000000002,63211,61,10,1.0,1740.7569353755352,False,0.02077796753090733,3,0.851,80273,1,10,1.0,348.91667094502907,False,-0.014039705177251501,6,0.9980000000000002,76154,96,0,0.0,3736.0004107227987,False,-0.043766006822136695,0.6666666666666666,373676,0.0,0.0,17,0,0,12,6,5.295454545454545,18,30,28,99.0,54.0,10,13,28,510,1.741050879994873,29.291716018051375
12,28,0,0,0,10.000000000000002,20,10.0,22.157216818446617,0,,38.59227441515668,25,37.0,31.0,20,31.0,0,0.2,45522,0,49,0.9,1085.7036241038843,False,0.019991404544793052,0,0.2,45539,12,53,1.0,1294.3324913776707,False,0.022677610506373434,0,0.2,62777,0,0,0.0,0.0,False,0.0,15,0.8180000000000001,63701,51,10,1.0,1515.9408018923443,False,0.026792780810586222,2,0.8680000000000001,79644,16,10,1.0,927.4763906425069,False,-0.018203299359978664,8,1.0720000000000003,76069,96,0,0.0,3704.8583438550413,False,-0.04499860071418479,0.65,373252,0.0,0.0,15,0,0,11,7,5.933333333333333,17,28,25,121.0,80.0,9,19,25,448,2.476405847002752,31.768121865054127
13,25,0,0,0,10.000000000000002,20,10.0,22.865585981643168,42,25.0,38.59227441515668,0,,31.0,20,31.0,0,0.2,45802,2,43,1.0,1003.2201972106562,False,0.025278112098784996,0,0.2,46109,10,37,1.0,946.0266813207973,False,0.03144265844427616,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,62651,83,20,1.0,2669.6891247795165,False,0.019256169654328126,0,0.8660000000000003,79892,6,12,1.0,603.5536464909401,False,-0.017148813951620004,12,1.1840000000000002,75903,96,0,0.0,3704.8583438550413,False,-0.04703308896685352,0.6666666666666666,373134,0.0,0.0,19,0,0,7,7,7.0,19,26,30,80.0,87.0,7,18,30,1498,1.7339650830253959,33.50208694807952
14,30,0,0,0,10.000000000000002,20,10.0,22.87694285973285,14,23.0,36.54018459592996,20,22.9,31.0,20,31.0,0,0.2,45672,5,53,1.0,1262.477971565841,False,0.025269894729704586,0,0.2,46361,7,33,1.0,824.939114371184,False,0.03568197947800345,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,0.8030000000000002,62787,87,10,1.0,2355.6958747560575,False,0.01892170599706944,0,0.8660000000000003,80054,5,13,1.0,585.7009229796498,False,-0.015272750585346457,11,1.2820000000000003,75421,107,0,0.0,3909.7997517645053,False,-0.05168458230629765,0.6666666666666666,373072,0.0,0.0,20,0,0,11,6,6.0,22,33,25,142.0,69.0,11,19,25,1259,1.6719962979550473,35.17408324603457
15,25,0,0,0,10.000000000000002,20,10.0,23.099618064033685,18,24.944444444444443,37.5291128766172,13,48.0,31.0,20,31.0,0,0.2,46011,6,45,1.0,1099.4828128815159,False,0.0309716444453469,0,0.2,46271,6,43,1.0,1053.2835767534484,False,0.03621721332927507,0,0.2,62777,0,0,0.0,0.0,False,0.0,3,0.8330000000000002,62875,95,10,1.0,2569.7548448493717,False,0.022028408850768403,0,0.8660000000000001,80395,0,7,0.5,217.0,False,-0.013352861152304732,9,1.3610000000000002,74699,120,0,0.0,4503.493545194064,False,-0.056895238897981024,0.5833333333333334,373028,0.0,0.0,20,0,0,10,6,5.230769230769231,16,26,24,80.0,101.0,5,20,24,990,1.4703868789947592,36.64447012502933
16,24,0,0,0,10.000000000000002,20,10.0,23.088970953914433,18,23.0,37.2182521705803,19,35.0,31.0,20,31.0,0,0.2,46295,9,37,1.0,944.2919252948341,False,0.035541959227833514,0,0.2,46201,3,53,1.0,1253.715460557465,False,0.036886270100498886,0,0.2,62777,0,0,0.0,0.0,False,0.0,9,0.9200000000000002,62865,103,10,1.0,2750.34652995899,False,0.023307473517044364,7,0.9360000000000002,79880,9,10,1.0,644.9642695352227,False,-0.01704212205988744,6,1.4120000000000001,74646,120,0,0.0,4466.190260469636,False,-0.057773398082742254,0.6666666666666666,372664,0.0,0.0,13,0,0,8,8,6.973684210526316,21,29,28,83.0,65.0,8,16,28,800,1.4848752969992347,38.129345422028564
17,28,0,0,0,10.000000000000002,20,10.0,23.088970953914433,0,,38.67799819069186,22,47.90909090909091,31.000000000000004,20,31.0,0,0.2,46235,5,47,1.0,1135.1816348339785,False,0.03632679725027654,0,0.2,46061,7,63,1.0,1524.6051700966093,False,0.03678540775537626,0,0.2,62777,0,0,0.0,0.0,False,0.0,12,1.0310000000000001,63571,93,10,1.0,2534.054280620961,False,0.032830927573959855,0,0.9290000000000003,80190,0,9,0.9,279.00000000000006,False,-0.015485397031608103,10,1.5060000000000002,73473,142,0,0.0,5492.275743078244,False,-0.06586180344466905,0.65,372307,0.0,0.0,17,0,0,16,7,6.571428571428571,15,31,31,129.0,86.0,11,17,31,556,1.844120579014998,39.97346600104356
18,31,0,0,0,10.000000000000002,20,10.0,23.487989754739004,40,25.0,38.70958777992525,2,41.0,31.0,20,31.0,0,0.2,46135,5,57,1.0,1388.8154160201232,False,0.03692059049665784,0,0.2,46961,7,33,1.0,845.1036619063872,False,0.049190731831034736,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,62653,123,18,1.0,3585.7953198715522,False,0.026584539878232116,0,0.9290000000000003,80402,0,2,0.1,62.0,False,-0.014216905862022478,12,1.6160000000000005,73262,143,0,0.0,5535.471052529311,False,-0.0681831097488184,0.5166666666666667,372190,0.0,0.0,17,0,0,16,7,7.0,16,32,29,159.0,72.0,11,20,29,1530,1.833323945000302,41.806789946043864
19,29,0,0,0,10.000000000000002,20,10.0,23.079683103336897,5,9.0,39.14130126694573,77,39.883116883116884,31.0,20,31.0,0,0.2,46100,3,62,1.0,1460.9403524068875,False,0.03694411620839302,0,0.2,46841,9,43,1.0,1082.4263734434867,False,0.04916109088883899,0,0.2,62777,0,0,0.0,0.0,False,0.0,59,1.6090000000000002,63125,118,10,1.0,3114.815618863211,False,0.030352004865342504,7,0.9990000000000001,78892,33,10,1.0,1601.662941809209,False,-0.023288376810454207,11,1.7140000000000004,71557,177,0,0.0,6928.010324249394,False,-0.08054606201359557,0.6666666666666666,369292,0.0,0.0,14,0,0,10,12,10.954545454545455,20,30,25,128.0,66.0,10,19,25,245,1.5138182580121793,43.32060820405604
20,25,0,0,0,10.000000000000002,20,10.0,22.62181836353133,5,8.0,39.14130126694573,0,,31.000000000000004,20,31.0,0,0.2,46010,2,72,1.0,1648.7709221742557,False,0.03703081043990806,0,0.2,46771,10,48,1.0,1185.8472814495037,False,0.04875611444853531,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,63085,113,20,1.0,3339.091500417955,False,0.031501119043741775,0,0.992,79202,23,10,1.0,1210.2499291397519,False,-0.02188760108624674,10,1.8030000000000004,71443,177,0,0.0,6928.010324249394,False,-0.08194324069313916,0.6666666666666666,369288,0.0,0.0,17,0,0,13,4,4.0,19,32,21,162.0,38.0,12,13,21,550,1.4035580760100856,44.72416628006613
21,21,0,0,0,10.000000000000002,20,10.0,23.02024003055644,47,24.27659574468085,39.14130126694573,0,,31.000000000000007,20,31.0,0,0.2,46305,0,67,1.0,1542.3560820472815,False,0.042384704863018444,0,0.2,47417,12,26,1.0,718.5262407944674,False,0.057886345166229,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61944,150,30,1.0,4627.275042591838,False,0.023585668657245765,0,0.992,79512,13,10,1.0,818.8369164702946,False,-0.02048682536203909,10,1.8930000000000005,71324,177,0,0.0,6928.010324249394,False,-0.08340169913932939,0.6666666666666666,369279,0.0,0.0,19,0,0,12,5,5.0,16,28,25,76.0,39.0,8,13,25,1651,1.3221042380318977,46.04627051809803
22,25,0,0,0,10.000000000000002,20,10.0,22.604595060624334,5,8.0,37.949319187739015,9,13.0,31.000000000000007,20,31.0,0,0.2,46225,0,75,0.8,1695.344629546825,False,0.04230707928730826,0,0.2,47337,14,31,1.0,840.7424468793544,False,0.057468031164246064,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,62021,145,31,1.0,4454.095178610438,False,0.023432906786007946,3,1.022,79683,12,10,1.0,765.3918302528682,False,-0.018718567583905103,7,1.9530000000000007,71256,177,0,0.0,6717.029496229806,False,-0.08552798955651951,0.6333333333333333,369299,0.0,0.0,16,0,0,10,6,5.5,20,30,26,146.0,52.0,11,14,26,636,1.5645047049620189,47.610775223060045
23,26,0,0,0,10.000000000000002,20,10.0,21.627974502726047,22,14.409090909090908,38.22446816553474,5,48.0,31.000000000000004,20,31.0,0,0.2,46125,0,85,1.0,1838.377832731714,False,0.0416763853763309,0,0.2,47554,14,19,1.0,550.931515551795,False,0.05906438505327264,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61944,157,36,1.0,4771.67285088724,False,0.024735753945610915,0,1.0190000000000001,79993,2,10,1.0,386.44893633106955,False,-0.017241375263006283,10,2.0460000000000007,70901,182,0,0.0,6956.853206127323,False,-0.08840921889054619,0.6666666666666666,369294,0.0,0.0,19,0,0,7,4,4.0,22,29,28,135.0,66.0,9,17,28,1067,1.4140028650290333,49.02477808808908
24,28,0,0,0,10.000000000000002,20,10.0,21.259071179043406,5,9.0,38.45400194216206,5,46.0,31.000000000000004,20,31.0,0,0.2,45995,3,95,1.0,2049.6117620091236,False,0.04113648379178429,0,0.2,47529,11,24,1.0,620.2177082970418,False,0.059277907403315226,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,62129,152,41,1.0,4807.992898843242,False,0.02797197141344152,3,1.0490000000000002,80282,0,2,0.2,62.00000000000001,False,-0.015687620261542044,7,2.1060000000000008,70604,187,0,0.0,7190.898363184305,False,-0.09061501376843417,0.5333333333333333,369316,0.0,0.0,16,0,0,7,5,5.0,22,29,29,146.0,83.0,10,18,29,785,1.4845524220145307,50.50933051010361
25,29,0,0,0,10.000000000000002,20,10.0,21.259071179043406,0,,38.470973195361246,3,39.333333333333336,31.000000000000004,20,31.0,0,0.2,45925,0,105,1.0,2232.2024737995575,False,0.0416080164053801,0,0.2,47399,14,34,1.0,862.8084200874758,False,0.059085164741236804,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,62247,142,48,1.0,4865.394820801504,False,0.030308829832593993,6,1.106,80253,0,1,0.1,31.000000000000004,False,-0.016233010184697215,12,2.2190000000000007,70363,189,0,0.0,7271.0139339232755,False,-0.09307775217283792,0.5166666666666667,368964,0.0,0.0,12,0,0,8,8,8.0,23,31,22,154.0,107.0,11,18,22,380,1.512150691007264,52.02148120111087
26,22,0,0,0,10.000000000000002,20,10.0,21.964520947927276,47,24.27659574468085,38.71697971957548,5,45.6,31.0,20,31.0,0,0.2,46160,4,100,1.0,2236.4520947927276,False,0.04685855470077414,0,0.2,48105,10,12,1.0,363.57425137512735,False,0.06919062764464741,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61334,179,53,1.0,5983.649174816483,False,0.0246718477692187,8,1.1800000000000002,80165,0,1,0.1,31.0,False,-0.017311534077678232,11,2.3170000000000006,70032,193,0,0.0,7472.377085878067,False,-0.09590052402854364,0.5166666666666667,368573,0.0,0.0,15,0,0,5,9,8.666666666666666,25,30,23,124.0,59.0,7,15,23,1569,1.3753365990123712,53.396817800123245
27,23,0,0,0,10.000000000000002,20,10.0,21.964520947927276,0,,37.23050890679478,8,13.0,31.0,20,31.0,0,0.2,46080,2,110,1.0,2436.097304272,False,0.0472974769083743,0,0.2,47985,12,22,1.0,603.2194608544002,False,0.06918669966846458,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61438,169,55,1.0,5759.6820300734225,False,0.0245446742443365,7,1.2420000000000002,80023,0,8,0.8,248.0,False,-0.01772210851421078,12,2.4260000000000006,69869,193,0,0.0,7185.488219011393,False,-0.09965629270273553,0.6333333333333333,368172,0.0,0.0,11,0,0,6,10,9.5,23,29,22,125.0,52.0,9,14,22,304,1.619273393007461,55.016091193130706
28,22,0,0,0,10.000000000000002,20,10.0,21.964520947927276,0,,37.23050890679478,0,,31.000000000000004,20,31.0,0,0.2,46000,0,120,1.0,2635.7425137512732,False,0.04773639911597445,0,0.2,47865,14,32,1.0,842.8646703336728,False,0.0691827716922819,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61438,159,65,1.0,5912.341909662098,False,0.02576056445562939,4,1.2750000000000001,80241,0,0,0.0,0.0,False,-0.016570048901253784,8,2.494000000000001,69784,193,0,0.0,7185.488219011393,False,-0.10069804873572856,0.5,368105,0.0,0.0,13,0,0,9,6,5.5,22,31,19,138.0,60.0,11,11,19,417,1.566699557006359,56.582790750137065
29,19,0,0,0,10.000000000000002,20,10.0,21.964520947927276,0,,37.220709131431526,1,36.0,31.0,20,31.0,0,0.2,45940,0,126,0.6,2767.529639438837,False,0.0478668973853997,0,0.2,47725,18,42,1.0,1102.5098798129457,False,0.06895741862420782,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61474,149,74,1.0,6027.046096967097,False,0.02724760737982937,10,1.3710000000000002,80082,0,1,0.1,31.0,False,-0.0183287782040126,10,2.5860000000000007,69667,193,0,0.0,7183.596862366285,False,-0.102143585464646,0.45,367665,0.0,0.0,11,0,0,5,10,10.0,21,26,23,105.0,45.0,7,12,23,236,1.3624513740069233,57.94524212414399
30,23,0,0,0,10.000000000000002,20,10.0,21.25933607055083,10,8.5,37.29609737514576,5,39.0,31.000000000000004,20,31.0,0,0.2,45890,0,130,0.9,2763.713689171608,False,0.04671752456901385,0,0.2,47660,19,47,1.0,1189.1887953158891,False,0.06847779986842796,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,61584,149,79,1.0,6114.032767148589,False,0.029692664249236077,11,1.471,79905,0,2,0.2,62.00000000000001,False,-0.02030811466669935,8,2.656000000000001,69461,196,0,0.0,7310.03508552857,False,-0.10389350136942774,0.5166666666666667,367277,0.0,0.0,18,0,0,2,9,9.0,23,25,23,49.0,94.0,4,19,23,511,1.3631455450085923,59.30838766915258
31,23,0,0,0,10.000000000000002,20,10.0,21.532592445933286,32,23.0,37.487406985574005,65,37.8,31.000000000000004,20,31.0,0,0.2,46576,0,103,0.5,2217.8570219311287,False,0.05586396773760155,0,0.2,47510,24,57,1.0,1467.3577694181972,False,0.06823610302265402,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,63305,171,24,1.0,4581.771075908368,False,0.04490315781184476,4,1.5000000000000002,78063,42,10,1.0,1884.4710933941083,False,-0.03171552036697943,14,2.7880000000000003,68672,209,0,0.0,7834.868059984967,False,-0.11034728432595345,0.5833333333333334,366903,0.0,0.0,15,0,0,7,9,8.333333333333332,22,29,24,151.0,64.0,10,13,24,3393,2.1088936509913765,61.41728132014396
32,24,0,0,0,10.000000000000002,20,10.0,21.629693502395842,13,23.0,37.487406985574005,0,,31.0,20,31.0,0,0.2,46765,1,100,1.0,2172.9693502395844,False,0.059551939132894714,0,0.2,47420,23,67,1.0,1679.1894646605215,False,0.06858851982485853,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,63006,174,34,1.0,5038.138506926392,False,0.04377509682627708,1,1.5060000000000002,78367,32,10,1.0,1509.5970235383681,False,-0.03028693010712701,9,2.864000000000001,68570,209,0,0.0,7834.868059984967,False,-0.11159739156554507,0.6666666666666666,366905,0.0,0.0,13,0,0,8,6,5.333333333333333,20,28,29,143.0,83.0,10,14,29,747,1.4157277830527164,62.83300910319667
33,29,0,0,0,10.000000000000002,20,10.0,21.629693502395842,0,,36.9506707164576,6,23.166666666666668,30.999999999999996,20,31.0,0,0.2,46665,1,110,1.0,2389.2662852635426,False,0.05973236664965613,0,0.2,47320,23,77,1.0,1895.48639968448,False,0.06876894734161994,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,63145,164,38,1.0,4951.395221618307,False,0.04529839926739328,0,1.5050000000000001,78677,22,10,1.0,1122.9147557620672,False,-0.028857164488607725,10,2.9550000000000005,68313,215,0,0.0,7944.3942040383845,False,-0.11407599791625281,0.6666666666666666,366897,0.0,0.0,18,0,0,12,5,5.0,22,34,30,186.0,95.0,14,15,30,649,1.474057940999046,64.30706704419572
34,30,0,0,0,10.000000000000002,20,10.0,21.76265661818205,19,23.0,36.9506707164576,0,,30.999999999999996,20,31.0,0,0.2,46535,4,120,1.0,2651.518794181846,False,0.05975730474936721,0,0.2,47687,20,68,1.0,1679.8606500363794,False,0.07450800064253556,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,62708,173,48,1.0,5538.5717893354595,False,0.04301393654790337,1,1.5150000000000001,78981,12,10,1.0,753.4080485974912,False,-0.02739568315543316,9,3.0350000000000006,68213,215,0,0.0,7944.3942040383845,False,-0.11530159324918578,0.6666666666666666,366901,0.0,0.0,16,0,0,18,6,5.5,16,34,29,214.0,93.0,14,16,29,916,1.4965655279811472,65.80363257217687
35,29,0,0,0,10.0,20,10.0,22.03211085357071,16,25.0,37.25248653293222,6,44.5,30.999999999999993,20,31.0,0,0.2,46825,5,114,1.0,2561.660637307061,False,0.06518378988205868,0,0.2,47597,19,78,1.0,1908.5046465785153,False,0.0750465507127509,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,62575,179,52,1.0,5880.877142501632,False,0.043621685828421485,0,1.5140000000000002,79229,2,12,1.0,446.5049730658643,False,-0.02623690161493103,12,3.146000000000001,67798,221,0,0.0,8232.79952377802,False,-0.11862047281152778,0.6666666666666666,366801,0.0,0.0,20,0,0,17,5,5.0,15,32,28,133.0,97.0,12,17,28,1115,1.5274234780226834,67.33105605019955
36,28,0,0,0,10.0,20,10.0,22.26890041371284,15,25.0,38.52529175464402,23,46.0,31.0,20,31.0,0,0.2,47080,7,109,1.0,2497.3101450946992,False,0.07011768904272064,0,0.2,47517,17,88,1.0,2129.66323640673,False,0.07572365303138406,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.5500000000000003,63258,184,39,1.0,5599.964054554279,False,0.05226407804254977,0,1.514,79539,0,4,0.2,124.0,False,-0.024413859032024806,10,3.234,66621,244,0,0.0,9400.171188133141,False,-0.12589210356198982,0.5333333333333333,366792,0.0,0.0,16,0,0,15,5,5.0,15,30,32,160.0,79.0,10,18,32,1943,1.4273490319610573,68.7584050821606
