index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,11,0,0,0,10.0,20,10.0,2.7630343756967597,20,4.4,19.321654534275467,11,13.090909090909092,34.99999999999999,8,35.0,11,8.626000000000001,20582,696,0,0.0,6960.0,False,-0.5294048620210831,9,8.174000000000003,22313,644,0,0.0,6440.0,False,-0.5006356222252645,0,0.2,88302,15,399,1.0,7750.785674811363,False,0.12672525164901216,9,4.565000000000001,67625,1183,0,0.0,3268.6696664492665,False,-0.15341235994102628,0,0.4880000000000001,119531,70,16,1.0,1912.5158173992827,False,0.07111210003466717,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,430396,0.0,0.0,18,0,0,8,5,5.0,24,32,10,124.0,21.0,9,2,10,506,0.952614201232791,129.07203818392009
67,10,0,0,0,10.000000000000002,20,10.0,2.684828074107509,9,1.0,17.82240949680241,39,13.256410256410257,34.99999999999999,8,35.0,9,8.705,20271,707,0,0.0,7070.000000000001,False,-0.5344116093954744,0,8.165000000000001,22223,653,0,0.0,6530.000000000001,False,-0.5015157145371693,0,0.2,88401,14,400,1.0,7166.551391758469,False,0.12436469497468806,30,4.856000000000002,66635,1183,0,0.0,3176.1516116691832,False,-0.16607901471904907,0,0.4880000000000001,119294,99,18,1.0,2394.4185401834384,False,0.0711472269939168,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,428867,0.0,0.0,16,0,0,4,8,8.0,20,24,13,91.0,27.0,6,4,13,588,1.0172859067097306,130.08932409062982
68,13,0,0,0,10.0,20,10.0,2.763594932187997,27,3.2962962962962963,18.212875696442115,12,22.833333333333332,34.99999999999999,13,35.0,26,8.956000000000001,19508,717,0,0.0,7170.0,False,-0.5483561831374313,1,8.175,22102,663,0,0.0,6630.0,False,-0.5029043046292856,0,0.2,88629,14,398,1.0,7287.414856234594,False,0.12789032426497124,0,4.826000000000001,66592,1200,0,0.0,3316.313918625596,False,-0.1657479897407066,0,0.4880000000000001,119475,101,15,1.0,2364.5004453406536,False,0.0726233040206095,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,428349,0.0,0.0,20,0,0,10,4,4.0,22,32,15,145.0,24.0,10,3,15,929,1.1565053844824433,131.24582947511226
69,15,0,0,0,10.0,20,10.0,2.6148458044736578,31,1.7096774193548387,17.294736324880372,28,12.75,34.99999999999999,9,35.0,14,9.07,19091,728,0,0.0,7280.0,False,-0.5554360368465314,17,8.344000000000001,21622,672,0,0.0,6720.0,False,-0.5114118636443645,0,0.2,88712,5,402,1.0,6965.558231624277,False,0.1269377718593343,22,5.046000000000001,65897,1230,0,0.0,3216.260339502599,False,-0.17485478340360228,0,0.4880000000000001,119433,119,16,1.0,2618.073622660764,False,0.07337704298529964,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,426798,0.0,0.0,15,0,0,9,8,8.0,20,29,20,106.0,43.0,8,7,20,599,1.404673165641725,132.65050264075398
70,20,0,0,0,10.0,20,10.0,2.4873225977910898,23,1.391304347826087,16.87229743154086,13,12.0,34.99999999999999,11,35.0,11,9.166000000000002,18671,746,0,0.0,7460.0,False,-0.5618900471338327,12,8.447000000000001,21320,674,0,0.0,6740.0,False,-0.5171226848682795,0,0.2,88698,9,412,1.0,6973.772445174955,False,0.12681684662739856,13,5.154000000000001,65557,1239,0,0.0,3081.79269866316,False,-0.17983258343317954,0,0.4880000000000001,119662,122,15,1.0,2583.420286647985,False,0.07525878443321943,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,425951,0.0,0.0,16,0,0,16,7,7.0,18,34,20,148.0,86.0,10,10,20,585,1.299301222898066,133.94980386365205
71,20,0,0,0,10.0,20,10.0,3.522194011201657,66,6.636363636363637,16.559730809183375,14,13.285714285714286,34.99999999999999,11,35.0,31,9.465000000000002,18096,757,0,0.0,7570.0,False,-0.572060002738065,35,8.785,20567,683,0,0.0,6830.0,False,-0.5309694705755804,0,0.2,88754,3,417,1.0,6915.9743294630725,False,0.12714811349140118,9,5.231000000000002,64946,1301,0,0.0,4582.374408573356,False,-0.17812996938899064,0,0.4880000000000001,119861,126,14,1.0,2576.5260819571054,False,0.07699721784526838,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,424267,0.0,0.0,18,0,0,10,6,6.0,21,31,24,113.0,69.0,9,11,24,645,1.4012391455471516,135.3510430091992
72,24,0,0,0,10.0,20,10.0,3.379020728110855,24,1.9583333333333333,16.089602465629618,22,13.0,34.99999999999999,11,35.0,3,9.464000000000002,17953,765,0,0.0,7650.0,False,-0.5740744362519802,21,8.959999999999999,19926,695,0,0.0,6950.0,False,-0.5423324402026168,0,0.2,88876,4,416,1.0,6706.790708614364,False,0.12736090153168542,11,5.332000000000002,64682,1314,0,0.0,4440.033236737663,False,-0.18222690846633874,0,0.4880000000000001,119960,138,13,1.0,2675.365140256887,False,0.0783166432875368,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.3333333333333333,423440,0.0,0.0,19,0,0,17,6,6.0,19,36,23,185.0,73.0,15,9,23,728,1.7141730012372136,137.06521601043642
73,23,0,0,0,10.0,20,10.0,3.3296498526282012,5,1.0,15.186158269823743,40,11.8,34.99999999999999,11,35.0,0,9.461000000000002,17853,775,0,0.0,7750.0,False,-0.5750523165985411,5,8.989,19721,705,0,0.0,7050.0,False,-0.5453638692769552,0,0.2,88907,0,422,0.9,6408.5587898656195,False,0.1259171176498326,37,5.6910000000000025,63200,1314,0,0.0,4375.159906353457,False,-0.20073854109306044,0,0.48800000000000004,119873,168,12,1.0,2971.2745893303886,False,0.07885852086147142,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.31666666666666665,421597,0.0,0.0,18,0,0,14,9,9.0,21,35,27,194.0,90.0,13,10,27,621,2.107597364112735,139.17281337454915
74,27,0,0,0,10.0,20,10.0,3.2669237574004057,6,1.0,14.853445456645185,35,13.228571428571428,34.99999999999999,9,35.0,4,9.501000000000001,17699,782,0,0.0,7820.0,False,-0.5773796718233557,2,9.004000000000001,19549,718,0,0.0,7180.0,False,-0.5474565332185953,0,0.2,88901,0,428,0.6,6357.274655444139,False,0.12553034259530704,35,6.004000000000002,61922,1314,0,0.0,4292.737817224133,False,-0.21686384416804713,0,0.4880000000000001,119725,193,13,1.0,3321.7149731325208,False,0.07910050393434204,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.26666666666666666,419839,0.0,0.0,14,0,0,18,8,8.0,19,37,16,167.0,69.0,14,13,16,515,1.7455941727384925,140.91840754728764
75,16,0,0,0,10.0,20,10.0,3.2225951392323338,4,1.0,15.452956518942306,13,24.0,34.99999999999999,9,35.0,0,9.497,17599,792,0,0.0,7920.0,False,-0.5783575521699165,4,9.042,19365,728,0,0.0,7280.0,False,-0.5500772525473783,0,0.2,89097,0,427,0.4,6598.412433588365,False,0.12939990486241507,8,6.049000000000002,61786,1314,0,0.0,4234.490012951286,False,-0.21888222703244542,0,0.4880000000000001,119728,196,14,1.0,3518.779477712692,False,0.08000310912147383,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.2333333333333333,419618,0.0,0.0,15,0,0,15,2,2.0,15,30,11,101.0,87.0,7,9,11,715,1.061864105053246,141.9802716523409
76,11,0,0,0,10.0,20,10.0,3.2167095119363514,5,3.0,16.065521126475385,10,27.0,34.99999999999999,12,35.0,0,9.497000000000002,17509,801,0,0.0,8010.0,False,-0.5792376444818212,5,9.088000000000001,19160,739,0,0.0,7390.0,False,-0.5530108935870607,0,0.2,89282,0,427,0.5,6859.977521004989,False,0.13325985528055861,5,6.091000000000003,61701,1314,0,0.0,4226.756298684366,False,-0.21996848613443118,0,0.4880000000000001,119878,196,12,1.0,3568.8421407891756,False,0.08155910915292819,0,0.2,112043,0,15,0.0,524.9999999999999,False,-0.0016223952777185122,0.25,419573,0.0,0.0,16,0,0,3,2,2.0,20,23,14,28.0,24.0,2,9,14,820,0.9850423699244857,142.96531402226537
77,14,0,0,0,10.0,20,10.0,3.2256293777852645,11,3.3636363636363638,16.750722240674563,5,40.0,35.0,14,35.0,11,9.607000000000001,17203,808,0,0.0,8080.0,False,-0.5845377559601808,0,9.083,19030,752,0,0.0,7520.0,False,-0.5542821380375897,0,0.2,89445,1,432,1.0,7239.537637349196,False,0.13757204276585497,0,6.086000000000003,61701,1314,0,0.0,4238.477002409838,False,-0.21989685244829582,2,0.508,120084,191,10,1.0,3549.3879479688417,False,0.08330394330048026,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,419506,0.0,0.0,17,0,0,12,4,3.6666666666666665,13,25,18,51.0,49.0,5,9,18,785,1.3566756900399923,144.32198971230537
78,18,0,0,0,10.0,20,10.0,3.2034889845694017,3,2.0,17.167407497335272,3,39.0,35.0,0,,0,9.596000000000002,17103,818,0,0.0,8180.0,False,-0.5855156363067415,3,9.113000000000001,18870,762,0,0.0,7620.0,False,-0.5564334748000235,0,0.2,89556,0,433,0.4,7433.487446346173,False,0.14011421248225261,0,6.086000000000003,61701,1314,0,0.0,4209.384525724194,False,-0.22007465758633302,0,0.506,119967,184,20,1.0,3858.80297950969,False,0.08363915697456482,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.2333333333333333,419240,0.0,0.0,14,0,0,10,1,1.0,18,28,22,92.0,70.0,7,11,22,317,1.1296303253620863,145.45162003766745
79,22,0,0,0,10.0,20,10.0,3.1321621998410176,5,1.0,17.932734398386113,5,40.0,35.0,0,,0,9.596000000000002,17033,825,0,0.0,8250.0,False,-0.5862001525493341,5,9.16,18635,775,0,0.0,7750.0,False,-0.5597582679783302,0,0.2,89751,0,433,0.5,7764.873994501187,False,0.14452312672351297,0,6.086000000000001,61701,1314,0,0.0,4115.661130591097,False,-0.22064746894883822,0,0.506,119767,179,30,1.0,4259.959457311114,False,0.08364429742421907,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.25,418930,0.0,0.0,11,0,0,11,1,1.0,20,31,20,129.0,84.0,9,13,20,400,1.3195275543257594,146.7711475919932
80,20,0,0,0,10.0,20,10.0,2.9824881747341894,11,1.0909090909090908,18.653272191852274,5,38.0,35.0,0,,10,9.696000000000002,16693,836,0,0.0,8360.0,False,-0.5917740705247306,1,9.165000000000001,18525,784,0,0.0,7840.0,False,-0.5610295124288592,0,0.2,89929,1,438,1.0,8173.115708206031,False,0.14919395983502032,0,6.086000000000001,61701,1314,0,0.0,3918.989461600725,False,-0.22184947157070822,0,0.506,119577,174,40,1.0,4645.669361382295,False,0.08366967748285278,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,418468,0.0,0.0,11,0,0,9,3,3.0,21,30,18,126.0,61.0,10,10,18,390,1.3659914806485176,148.13713907264173
81,18,0,0,0,10.0,20,10.0,2.9554988712758226,8,2.5,19.395511238537566,5,38.0,35.0,0,,7,9.756000000000002,16458,845,0,0.0,8450.0,False,-0.5954900158416616,1,9.174,18394,795,0,0.0,7950.0,False,-0.5625158905556316,0,0.2,90099,0,442,0.9,8572.815967433604,False,0.1537148023923334,0,6.086000000000001,61701,1314,0,0.0,3883.525516856431,False,-0.222066217352057,0,0.506,119387,169,50,1.0,5027.841399312849,False,0.08367933201458304,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.31666666666666665,418082,0.0,0.0,12,0,0,11,3,3.0,24,35,14,158.0,81.0,11,7,14,390,1.2976512899622321,149.43479036260396
82,14,0,0,0,10.0,20,10.0,3.0019899805397574,8,3.75,19.395511238537566,0,,35.0,0,,0,9.749,16358,855,0,0.0,8550.0,False,-0.5964678961882224,8,9.253,18136,805,0,0.0,8050.0,False,-0.5665838727973245,0,0.2,90069,0,450,0.8,8727.980057341905,False,0.15429641888119985,0,6.086000000000001,61701,1314,0,0.0,3944.6148344292415,False,-0.22169285640857325,0,0.506,119387,159,60,1.0,5183.886286927473,False,0.0843729388331532,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3,417694,0.0,0.0,10,0,0,11,3,3.0,19,30,11,97.0,72.0,9,5,11,200,1.3309752065688372,150.7657655691728
83,11,0,0,0,10.0,20,10.0,2.923813543079381,5,1.0,19.395511238537566,0,,35.0,0,,0,9.749000000000002,16278,863,0,0.0,8630.0,False,-0.5972502004654711,5,9.295000000000002,17911,817,0,0.0,8170.0,False,-0.5698108779409752,0,0.2,90064,0,455,0.5,8824.957613534592,False,0.15482800154953297,0,6.086000000000003,61701,1314,0,0.0,3841.8909956063067,False,-0.2223206759833376,0,0.506,119387,149,70,1.0,5339.931174542097,False,0.08506654565172322,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.25,417384,0.0,0.0,10,0,0,9,1,1.0,15,24,9,89.0,28.0,7,4,9,200,1.027812528423965,151.79357809759676
84,9,0,0,0,10.0,20,10.0,2.805250899645514,12,1.6666666666666667,20.237926594011675,5,40.0,35.0,0,,9,9.839000000000002,15971,874,0,0.0,8740.0,False,-0.6021787174121375,3,9.32,17758,826,0,0.0,8260.0,False,-0.5719230994895464,0,0.2,90244,2,460,1.0,9315.056735044662,False,0.1600235712935134,0,6.086000000000003,61701,1314,0,0.0,3686.0996821342055,False,-0.2232728292254357,0,0.506,119187,144,80,1.0,5714.261429537681,False,0.08495244572548925,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,416904,0.0,0.0,13,0,0,14,3,3.0,13,27,6,71.0,23.0,6,3,6,400,1.04410563968122,152.83768373727798
85,6,0,0,0,10.0,20,10.0,2.784693904595655,3,2.0,19.718379531400466,10,14.0,35.0,0,,0,9.83,15871,884,0,0.0,8840.0,False,-0.6031565977586982,3,9.347,17598,836,0,0.0,8360.0,False,-0.5740744362519802,0,0.2,90308,0,460,0.5,9070.454584444215,False,0.15931093133140328,5,6.136000000000003,61616,1314,0,0.0,3659.087790638691,False,-0.22447691119277174,0,0.506,119047,144,90,1.0,5989.446652521667,False,0.0849310444337248,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.25,416483,0.0,0.0,11,0,0,11,2,2.0,15,26,9,44.0,21.0,4,2,9,270,0.8821750758215785,153.71985881309956
86,9,0,0,0,10.0,20,10.0,2.806927563303612,7,3.142857142857143,20.615334105557427,5,40.0,35.0,0,,0,9.83,15781,893,0,0.0,8930.0,False,-0.604036690070603,7,9.414,17346,847,0,0.0,8470.0,False,-0.5779272848174297,0,0.2,90486,0,462,0.7,9524.284356767532,False,0.16426038599662354,0,6.131000000000003,61616,1314,0,0.0,3688.3028181809464,False,-0.22429835705793333,0,0.506,118847,139,100,1.0,6365.531440672483,False,0.08482474326449263,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.2833333333333333,416119,0.0,0.0,11,0,0,12,2,2.0,11,23,15,86.0,53.0,5,4,15,400,0.9155244547873735,154.63538326788694
87,15,0,0,0,10.0,20,10.0,2.8088114348698423,1,3.0,21.429585766738413,5,38.0,35.0,0,,1,9.840000000000002,15672,902,0,0.0,9020.0,False,-0.6052883769142008,0,9.407000000000002,17236,858,0,0.0,8580.0,False,-0.5790029531986466,0,0.2,90673,0,458,0.1,9814.750281166193,False,0.16832141719329055,0,6.131000000000001,61616,1314,0,0.0,3690.778225418973,False,-0.2242832280563564,0,0.506,118657,134,110,1.0,6721.564492742948,False,0.08471821213259609,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.18333333333333335,415897,0.0,0.0,12,0,0,19,1,1.0,13,32,17,141.0,54.0,10,5,17,390,1.2542003132402897,155.88958358112723
88,17,0,0,0,10.0,20,10.0,2.92532237606213,10,4.0,21.860443242203644,10,26.0,35.0,0,,5,9.889000000000003,15502,910,0,0.0,9100.0,False,-0.6078308658152588,5,9.457,17026,870,0,0.0,8700.0,False,-0.581936594238329,0,0.2,90823,0,463,1.0,10121.385221140286,False,0.17202900147378244,5,6.181000000000002,61531,1314,0,0.0,3843.8736021456384,False,-0.22438654441910744,0,0.506,118397,134,120,1.0,7129.299394455288,False,0.08421920291255645,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,415322,0.0,0.0,13,0,0,14,3,3.0,17,31,15,134.0,90.0,10,7,15,390,1.284442218951881,157.1740258000791
89,15,0,0,0,10.0,20,10.0,2.929171162416275,5,3.0,21.860443242203644,0,,35.0,0,,5,9.934000000000001,15317,919,0,0.0,9190.0,False,-0.610568930785629,0,9.452000000000002,16916,881,0,0.0,8810.0,False,-0.5830122626195459,0,0.2,90808,0,468,0.5,10230.687437351306,False,0.1725136745957175,0,6.176000000000002,61531,1314,0,0.0,3848.930907414985,False,-0.22435563557379917,0,0.506,118397,124,130,1.0,7260.694962033252,False,0.08480324551078001,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.25,415012,0.0,0.0,9,0,0,12,1,1.0,15,27,20,133.0,86.0,9,6,20,200,1.0721729174256325,158.24619871750474
90,20,0,0,0,10.0,20,10.0,2.929171162416275,0,,22.663650388941285,5,38.0,35.0,0,,0,9.929,15237,927,0,0.0,9270.0,False,-0.6113512350628777,0,9.452000000000002,16796,893,0,0.0,8930.0,False,-0.5841857190354188,0,0.2,90998,0,463,0.0,10493.270130079814,False,0.17644096155775468,0,6.176000000000002,61531,1314,0,0.0,3848.930907414985,False,-0.22435563557379917,0,0.506,118207,119,140,1.0,7596.974396284013,False,0.08460891115623,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.16666666666666666,414812,0.0,0.0,12,0,0,17,0,0.0,3,20,19,155.0,102.0,10,10,19,390,1.1645534969866276,159.41075221449137
91,19,0,0,0,10.0,20,10.0,2.833649495328199,22,2.4545454545454546,22.20968777127473,5,14.0,35.0,0,,8,10.009,14969,938,0,0.0,9380.0,False,-0.6155170053392267,14,9.592,16362,902,0,0.0,9020.0,False,-0.5917936281316618,0,0.2,90944,12,473,1.0,10539.186109756887,False,0.17606152126730765,5,6.226000000000003,61446,1314,0,0.0,3723.415436861254,False,-0.22616174406025394,0,0.506,118137,114,150,1.0,7781.904405925319,False,0.08480862139039412,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,413901,0.0,0.0,11,0,0,16,7,7.0,4,20,15,127.0,58.0,10,9,15,200,1.3057165015488863,160.71646871604025
92,15,0,0,0,10.0,20,10.0,2.9206138255830405,7,4.142857142857143,21.758011689613394,5,14.0,35.0,0,,5,10.051000000000002,14784,948,0,0.0,9480.0,False,-0.6181572822749408,2,9.598000000000003,16222,912,0,0.0,9120.0,False,-0.5935538127554713,0,0.2,90915,9,483,1.0,10535.405170513517,False,0.1756839333242484,5,6.271000000000003,61361,1314,0,0.0,3837.6865668161154,False,-0.2265023434371341,0,0.506,118067,109,160,1.0,7971.62327416786,False,0.08502961771107964,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,413392,0.0,0.0,11,0,0,14,3,3.0,2,16,12,65.0,65.0,5,10,12,200,1.0243182433769107,161.74078695941716
93,12,0,0,0,10.0,20,10.0,2.798423530345954,7,1.1428571428571428,22.808911513165665,5,40.0,35.0,0,,6,10.106,14555,958,0,0.0,9580.0,False,-0.6216580939156284,1,9.606000000000002,16101,922,0,0.0,9220.0,False,-0.5949424028475876,0,0.2,91107,6,488,1.0,11147.53935960692,False,0.18177202884492677,0,6.266000000000003,61361,1314,0,0.0,3677.1285188745833,False,-0.22748362963650787,0,0.506,117867,104,170,1.0,8322.12679736923,False,0.08480960990225275,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,413034,0.0,0.0,12,0,0,2,3,3.0,4,6,11,83.0,33.0,6,6,11,400,0.9206440960988402,162.661431055516
94,11,0,0,0,10.0,20,10.0,2.686700883662528,12,1.8333333333333333,24.532957559908517,10,38.0,35.0,0,,5,10.15,14350,969,0,0.0,9690.0,False,-0.6245917349553108,7,9.675,15854,931,0,0.0,9310.0,False,-0.5988930394476932,0,0.2,91465,8,488,1.0,11993.576896304658,False,0.1913187684653751,0,6.266000000000003,61361,1314,0,0.0,3530.324961132562,False,-0.2283808522116333,0,0.506,117487,104,180,1.0,8851.427586230486,False,0.08378417069478734,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,412560,0.0,0.0,11,0,0,3,3,3.0,4,7,6,89.0,27.0,7,4,6,580,0.9780862750485539,163.63951733056456
95,6,0,0,0,10.0,20,10.0,2.8101680154942152,8,4.25,24.532957559908517,0,,35.0,0,,5,10.195000000000002,14205,975,0,0.0,9750.0,False,-0.6268408597524007,3,9.698000000000002,15657,945,0,0.0,9450.0,False,-0.6013768555279576,0,0.2,91431,6,498,1.0,12234.273872927406,False,0.19237424442566564,0,6.266000000000002,61361,1314,0,0.0,3692.560772359399,False,-0.22738931198900256,0,0.506,117487,94,190,1.0,8956.0980106314,False,0.0842494222078417,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,412184,0.0,0.0,11,0,0,3,2,2.0,1,4,11,65.0,36.0,4,2,11,200,0.7516707349568605,164.39118806552142
96,11,0,0,0,10.0,20,10.0,2.902212600596402,4,5.0,26.04099617684449,10,38.0,35.0,0,,4,10.23,14037,985,0,0.0,9850.0,False,-0.6291486573702841,0,9.695,15557,955,0,0.0,9550.0,False,-0.6023547358745184,0,0.2,91791,0,498,1.0,12968.416096068557,False,0.2012615578539822,0,6.266000000000002,61361,1314,0,0.0,3813.507357183672,False,-0.22665012005143828,0,0.506,117107,94,200,1.0,9447.853640623382,False,0.08305709782653879,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,411896,0.0,0.0,13,0,0,2,1,1.0,2,4,16,67.0,62.0,4,7,16,580,0.958502640016377,165.3496907055378
97,16,0,0,0,10.0,20,10.0,2.8716800347393203,3,2.0,26.7414054818925,5,38.0,35.0,0,,0,10.226,13947,994,0,0.0,9940.0,False,-0.6300287496821889,3,9.725000000000001,15387,966,0,0.0,9660.0,False,-0.6046038606716082,0,0.2,91975,0,496,0.3,13263.73711901868,False,0.20531559173095393,0,6.266000000000002,61361,1314,0,0.0,3773.387565647467,False,-0.226895321075373,0,0.506,116917,89,210,1.0,9729.985087888432,False,0.08262208007915703,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.21666666666666667,411630,0.0,0.0,12,0,0,8,1,1.0,3,11,16,149.0,31.0,11,5,16,390,1.9301027683541179,167.2797934738919
98,16,0,0,0,10.0,20,10.0,2.8651977463364986,11,2.8181818181818183,26.65602392549044,10,26.0,35.0,0,,7,10.296000000000001,13695,1004,0,0.0,10040.0,False,-0.6339793862822944,4,9.762,15218,976,0,0.0,9760.0,False,-0.606931215896423,0,0.2,92134,1,501,1.0,13357.533184417047,False,0.2078323749200407,5,6.316000000000002,61276,1314,0,0.0,3764.8698386861593,False,-0.2279863718452135,0,0.506,116657,89,220,1.0,10072.38612936865,False,0.08183266717058109,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,411023,0.0,0.0,12,0,0,6,5,5.0,4,10,16,144.0,63.0,10,6,16,390,1.3295743707567453,168.60936784464866
99,16,0,0,0,10.0,20,10.0,2.934420306649683,10,3.5,26.65602392549044,0,,35.0,0,,5,10.339,13500,1014,0,0.0,10140.0,False,-0.6368152392873208,5,9.808,15028,986,0,0.0,9860.0,False,-0.6096692808667932,0,0.2,92099,1,511,1.0,13624.162646232266,False,0.2090341195833777,0,6.311000000000003,61276,1314,0,0.0,3855.828282937683,False,-0.22743045909462362,0,0.506,116657,79,230,1.0,10155.825890113745,False,0.08220355011251754,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,410603,0.0,0.0,9,0,0,5,2,2.0,3,8,15,90.0,62.0,8,8,15,200,1.387951672077179,169.99731951672584
100,15,0,0,0,10.0,20,10.0,3.0524074785956414,5,5.0,26.581603404659308,10,26.0,35.0,0,,5,10.384,13345,1021,0,0.0,10210.0,False,-0.6391621521190667,0,9.803,14898,999,0,0.0,9990.0,False,-0.6109405253173221,0,0.2,92264,0,512,0.6,13609.780943185566,False,0.2109630909618968,5,6.361000000000002,61191,1314,0,0.0,4010.8634268746728,False,-0.22752192013889092,0,0.506,116397,79,240,1.0,10499.946668968085,False,0.08142178129652972,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.26666666666666666,410138,0.0,0.0,11,0,0,7,2,2.0,3,10,12,133.0,65.0,10,5,12,390,1.3715200508013368,171.36883956752717
101,12,0,0,0,10.0,20,10.0,2.8212301911631745,10,1.0,25.83568080467641,5,14.0,35.0,0,,5,10.429,13180,1027,0,0.0,10270.0,False,-0.6418024290547809,5,9.853,14653,1013,0,0.0,10130.0,False,-0.6143631065302849,0,0.2,92254,0,522,1.0,13486.225380041087,False,0.2100857192277294,5,6.406000000000002,61106,1314,0,0.0,3707.096471188411,False,-0.23041745219906848,0,0.506,116327,74,250,1.0,10661.840379546054,False,0.08151909705722409,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.3333333333333333,409563,0.0,0.0,9,0,0,7,3,3.0,2,9,11,107.0,25.0,9,3,11,200,1.3298849361017346,172.6987245036289
