,game_index,t,sold_quantity_0,unit_price_0,sold_quantity_1,unit_price_1,sold_quantity_2,unit_price_2,sold_quantity_3,unit_price_3
1491,30,41,20,10.0,16,33.0,0,,4,1.0
1492,30,42,20,10.0,14,28.0,0,,14,1.5714285714285714
1493,30,43,20,10.0,14,26.0,0,,5,3.0
1494,30,44,20,10.0,0,,0,,11,4.181818181818182
1495,30,45,20,10.0,0,,0,,10,5.0
1496,30,46,0,,0,,0,,4,5.0
1497,30,47,0,,40,29.3,0,,0,
1498,30,48,0,,6,34.666666666666664,0,,0,
1499,30,49,0,,14,29.57142857142857,0,,0,
1500,31,0,20,10.0,0,,0,,0,
1501,31,1,20,10.0,0,,0,,18,5.222222222222221
1502,31,2,20,10.0,0,,5,5.0,20,3.25
1503,31,3,20,10.0,19,3.7894736842105265,3,1.0,0,
1504,31,4,20,10.0,0,,12,11.666666666666664,39,11.974358974358973
1505,31,5,20,10.0,0,,9,12.444444444444445,74,25.58108108108108
1506,31,6,20,10.0,0,,17,29.764705882352942,54,21.962962962962962
1507,31,7,20,10.0,0,,13,19.0,16,23.1875
1508,31,8,20,10.0,0,,5,2.6,11,2.0
1509,31,9,20,10.0,0,,7,7.7142857142857135,62,18.774193548387093
1510,31,10,20,10.0,0,,12,25.25,21,14.333333333333336
1511,31,11,20,10.0,0,,10,6.2,31,15.580645161290322
1512,31,12,20,10.0,0,,7,2.4285714285714284,12,24.33333333333333
1513,31,13,20,10.0,0,,0,,23,18.608695652173914
1514,31,14,20,10.0,0,,4,1.0,20,20.6
1515,31,15,20,10.0,0,,1,3.0,24,31.54166666666667
1516,31,16,20,10.0,0,,5,11.0,28,10.714285714285714
1517,31,17,20,10.0,0,,0,,8,36.25
1518,31,18,20,10.0,0,,4,1.0,46,8.347826086956523
1519,31,19,20,10.0,0,,5,3.0,17,22.764705882352942
1520,31,20,20,10.0,0,,10,2.4,37,20.594594594594593
1521,31,21,20,10.0,0,,5,8.0,21,19.285714285714285
1522,31,22,20,10.0,0,,0,,44,16.90909090909091
1523,31,23,20,10.0,0,,0,,25,23.52
1524,31,24,20,10.0,0,,2,1.0,14,27.0
1525,31,25,20,10.0,0,,7,5.0,17,24.764705882352942
1526,31,26,20,10.0,0,,5,6.0,26,17.153846153846153
1527,31,27,20,10.0,0,,5,2.0,55,16.872727272727275
1528,31,28,20,10.0,0,,4,2.0,26,4.846153846153847
1529,31,29,20,10.0,0,,2,3.5,10,33.7
1530,31,30,20,10.0,0,,0,,6,33.0
1531,31,31,20,10.0,0,,5,2.0,37,17.54054054054054
1532,31,32,20,10.0,0,,5,1.0,15,18.0
1533,31,33,20,10.0,0,,0,,8,50.0
1534,31,34,20,10.0,0,,5,8.0,0,
1535,31,35,20,10.0,0,,5,1.0,0,
1536,31,36,20,10.0,0,,0,,0,
1537,31,37,20,10.0,0,,5,1.0,4,50.0
1538,31,38,20,10.0,0,,0,,5,49.0
1539,31,39,20,10.0,0,,3,1.0,4,50.0
1540,31,40,20,10.0,0,,3,1.0,8,50.0
1541,31,41,20,10.0,0,,0,,5,50.0
1542,31,42,20,10.0,0,,0,,0,
1543,31,43,20,10.0,0,,1,3.0,1,50.0
1544,31,44,20,10.0,0,,5,1.0,4,49.0
1545,31,45,20,10.0,0,,0,,8,28.375
1546,31,46,0,,0,,5,6.0,3,49.0
1547,31,47,0,,0,,1,4.0,0,
1548,31,48,0,,0,,0,,4,49.75
1549,31,49,0,,0,,0,,3,49.66666666666666
1550,32,0,15,10.0,0,,0,,0,
1551,32,1,19,10.0,0,,0,,0,
1552,32,2,13,10.0,2,37.0,5,4.0,0,
1553,32,3,10,10.0,0,,24,5.416666666666668,4,49.0
1554,32,4,9,10.0,0,,15,2.6,16,49.0
1555,32,5,12,10.0,8,35.0,14,2.4285714285714284,8,49.0
1556,32,6,12,10.0,7,38.42857142857143,10,3.2,20,36.8
1557,32,7,5,10.0,0,,31,2.032258064516129,19,38.21052631578947
1558,32,8,11,10.0,0,,22,2.9090909090909087,4,50.0
1559,32,9,14,10.0,0,,14,2.0,0,
1560,32,10,7,10.0,0,,10,2.5,8,50.0
1561,32,11,8,10.0,0,,10,3.9,8,50.0
1562,32,12,12,10.0,0,,23,2.391304347826087,13,40.53846153846154
1563,32,13,15,10.0,0,,15,3.066666666666667,8,49.5
1564,32,14,6,10.0,0,,14,2.7857142857142856,9,49.444444444444436
1565,32,15,14,10.0,0,,25,3.52,11,49.72727272727273
1566,32,16,5,10.0,0,,2,7.0,5,16.0
1567,32,17,8,10.0,0,,19,3.263157894736842,9,50.0
1568,32,18,9,10.0,0,,11,2.0,5,50.0
1569,32,19,9,10.0,0,,17,2.588235294117647,8,49.375
1570,32,20,9,10.0,0,,38,2.8421052631578947,6,50.0
1571,32,21,11,10.0,0,,14,7.071428571428571,8,49.5
1572,32,22,12,10.0,0,,9,3.333333333333333,13,42.92307692307692
1573,32,23,9,10.0,0,,15,2.1333333333333333,7,49.42857142857143
1574,32,24,9,10.0,0,,20,3.0,7,50.0
1575,32,25,10,10.0,0,,15,1.9333333333333331,9,50.0
1576,32,26,11,10.0,0,,35,5.6571428571428575,4,49.0
1577,32,27,10,10.0,0,,13,3.615384615384616,6,50.0
1578,32,28,11,10.0,0,,4,2.0,10,50.0
1579,32,29,7,10.0,0,,4,2.25,4,49.5
1580,32,30,6,10.0,0,,7,4.142857142857143,13,49.230769230769226
1581,32,31,10,10.0,0,,15,1.9333333333333336,12,49.33333333333334
1582,32,32,9,10.0,0,,7,2.7142857142857144,6,50.0
1583,32,33,12,10.0,0,,23,3.782608695652174,1,49.0
1584,32,34,9,10.0,0,,21,2.7142857142857144,12,50.0
1585,32,35,11,10.0,0,,26,2.8846153846153846,7,50.0
1586,32,36,11,10.0,0,,34,5.5588235294117645,2,50.0
1587,32,37,11,10.0,0,,15,3.0,9,49.33333333333334
1588,32,38,8,10.0,0,,17,3.4705882352941178,9,50.0
1589,32,39,11,10.0,0,,4,2.0,4,49.0
1590,32,40,8,10.0,0,,17,1.8235294117647056,6,50.0
1591,32,41,2,10.0,0,,17,4.764705882352942,17,50.0
1592,32,42,9,10.0,0,,8,2.625,6,50.0
1593,32,43,10,10.0,0,,21,2.2857142857142856,6,49.66666666666666
1594,32,44,11,10.0,0,,3,3.333333333333333,5,49.8
1595,32,45,9,10.0,0,,12,2.583333333333333,5,49.0
1596,32,46,0,,0,,9,3.6666666666666665,2,50.0
1597,32,47,0,,0,,7,1.0,14,49.85714285714285
1598,32,48,0,,0,,0,,5,50.0
1599,32,49,0,,0,,0,,8,50.0
1600,33,0,20,10.0,0,,0,,0,
1601,33,1,20,10.0,8,10.0,0,,45,31.75555555555556
1602,33,2,20,10.0,0,,0,,77,32.12987012987013
1603,33,3,20,10.0,25,10.8,0,,47,33.765957446808514
1604,33,4,20,10.0,25,21.6,3,47.0,56,30.55357142857143
1605,33,5,20,10.0,15,10.666666666666666,5,47.0,24,20.75
1606,33,6,20,10.0,33,26.272727272727273,5,47.0,34,30.14705882352941
1607,33,7,20,10.0,53,23.05660377358491,15,37.66666666666666,27,29.703703703703702
1608,33,8,20,10.0,14,31.0,10,32.5,72,27.347222222222218
1609,33,9,20,10.0,0,,18,47.0,53,32.07547169811321
1610,33,10,20,10.0,0,,6,48.0,48,27.85416666666667
1611,33,11,20,10.0,18,31.0,11,48.45454545454545,34,26.117647058823533
1612,33,12,20,10.0,16,31.0,19,47.157894736842096,54,28.98148148148148
1613,33,13,20,10.0,5,10.0,46,50.0,19,33.78947368421053
1614,33,14,20,10.0,18,31.0,28,47.92857142857143,13,22.69230769230769
1615,33,15,20,10.0,19,24.26315789473684,10,47.0,12,35.333333333333336
1616,33,16,20,10.0,29,20.655172413793107,0,,10,28.1
1617,33,17,20,10.0,18,17.22222222222222,0,,22,30.818181818181817
1618,33,18,20,10.0,4,11.0,0,,12,25.5
1619,33,19,20,10.0,26,19.846153846153847,20,49.0,21,32.285714285714285
1620,33,20,20,10.0,13,31.0,36,49.0,6,19.0
1621,33,21,20,10.0,1,30.0,15,49.0,47,30.97872340425532
1622,33,22,20,10.0,25,18.0,5,47.0,10,35.0
1623,33,23,20,10.0,22,26.45454545454545,5,47.0,9,24.66666666666667
1624,33,24,20,10.0,10,11.0,0,,24,22.66666666666667
1625,33,25,20,10.0,15,10.0,0,,26,26.0
1626,33,26,20,10.0,27,19.51851851851852,16,48.25,34,24.470588235294123
1627,33,27,20,10.0,35,23.714285714285715,16,47.1875,29,18.689655172413797
1628,33,28,20,10.0,10,10.5,0,,12,26.08333333333333
1629,33,29,20,10.0,21,24.714285714285715,16,49.0,22,30.13636363636364
1630,33,30,20,10.0,0,,0,,26,21.03846153846154
1631,33,31,20,10.0,6,13.333333333333336,0,,9,19.0
1632,33,32,20,10.0,32,17.1875,18,49.0,20,30.15
1633,33,33,20,10.0,27,18.62962962962963,0,,23,32.91304347826087
1634,33,34,20,10.0,27,23.407407407407412,20,48.5,7,31.42857142857143
1635,33,35,20,10.0,5,10.0,20,47.0,20,33.0
1636,33,36,20,10.0,15,14.0,7,49.0,13,26.0
1637,33,37,20,10.0,0,,7,49.0,18,28.66666666666667
1638,33,38,20,10.0,35,23.714285714285715,0,,20,30.0
1639,33,39,20,10.0,26,16.53846153846154,21,47.47619047619048,22,28.63636363636364
1640,33,40,20,10.0,0,,6,47.0,8,23.0
1641,33,41,20,10.0,24,20.0,0,,4,36.0
1642,33,42,20,10.0,28,19.0,15,47.66666666666666,21,20.61904761904762
1643,33,43,20,10.0,33,18.575757575757574,30,46.0,19,30.315789473684212
1644,33,44,20,10.0,5,11.0,0,,21,17.952380952380953
1645,33,45,20,10.0,5,11.0,11,47.09090909090909,5,19.0
1646,33,46,0,,5,11.0,0,,16,17.625
1647,33,47,0,,5,11.0,0,,10,19.0
1648,33,48,0,,0,,0,,0,
1649,33,49,0,,0,,15,47.0,0,
1650,34,0,20,10.0,0,,0,,0,
1651,34,1,20,10.0,0,,0,,42,20.0
1652,34,2,15,10.0,0,,28,13.25,23,21.30434782608696
1653,34,3,17,10.0,9,36.0,26,5.307692307692308,88,21.181818181818183
1654,34,4,18,10.0,9,29.0,0,,51,20.823529411764707
1655,34,5,8,10.0,0,,21,5.047619047619048,53,20.60377358490566
1656,34,6,12,10.0,0,,10,6.0,32,20.875
1657,34,7,12,10.0,16,34.5,33,12.636363636363635,42,21.619047619047624
1658,34,8,7,10.0,0,,6,16.0,58,21.241379310344826
1659,34,9,9,10.0,0,,11,8.0,49,21.428571428571427
1660,34,10,13,10.0,0,,14,16.0,63,21.26984126984127
1661,34,11,8,10.0,8,30.0,0,,33,21.151515151515152
1662,34,12,13,10.0,0,,0,,41,21.65853658536585
1663,34,13,11,10.0,0,,0,,89,21.595505617977533
1664,34,14,10,10.0,0,,0,,33,20.848484848484848
1665,34,15,15,10.0,0,,0,,23,20.869565217391305
1666,34,16,8,10.0,0,,0,,40,21.3
1667,34,17,4,10.0,0,,0,,25,21.2
1668,34,18,13,10.0,0,,0,,30,21.266666666666666
1669,34,19,7,10.0,0,,0,,26,21.0
1670,34,20,12,10.0,0,,0,,51,21.37254901960784
1671,34,21,12,10.0,0,,0,,26,20.384615384615387
1672,34,22,10,10.0,0,,0,,16,22.0
1673,34,23,13,10.0,0,,0,,39,21.538461538461537
1674,34,24,13,10.0,0,,0,,26,20.76923076923077
1675,34,25,14,10.0,0,,0,,7,22.0
1676,34,26,12,10.0,0,,0,,14,22.0
1677,34,27,11,10.0,0,,0,,9,22.0
1678,34,28,11,10.0,0,,0,,9,22.0
1679,34,29,15,10.0,0,,0,,32,21.5625
1680,34,30,10,10.0,0,,0,,53,21.735849056603765
1681,34,31,9,10.0,0,,0,,39,21.076923076923077
1682,34,32,11,10.0,0,,0,,38,20.684210526315788
1683,34,33,8,10.0,0,,0,,25,20.96
1684,34,34,11,10.0,0,,0,,21,21.142857142857142
1685,34,35,13,10.0,0,,0,,32,21.6875
1686,34,36,8,10.0,0,,0,,34,20.88235294117647
1687,34,37,6,10.0,0,,0,,31,20.83870967741936
1688,34,38,8,10.0,0,,0,,24,21.58333333333333
1689,34,39,10,10.0,0,,0,,26,22.0
1690,34,40,11,10.0,0,,0,,14,22.0
1691,34,41,10,10.0,0,,0,,64,21.0625
1692,34,42,8,10.0,0,,0,,28,21.642857142857146
1693,34,43,10,10.0,0,,0,,25,21.52
1694,34,44,12,10.0,0,,0,,22,20.90909090909091
1695,34,45,12,10.0,0,,0,,14,22.0
1696,34,46,0,,0,,0,,9,22.0
1697,34,47,0,,0,,0,,0,
1698,34,48,0,,0,,0,,0,
1699,34,49,0,,0,,0,,0,
1700,35,0,20,10.0,0,,0,,0,
1701,35,1,20,10.0,0,,10,15.0,4,4.0
1702,35,2,20,10.0,0,,20,15.65,37,10.270270270270268
1703,35,3,20,10.0,0,,2,19.0,43,25.534883720930228
1704,35,4,20,10.0,0,,4,9.5,24,33.375
1705,35,5,20,10.0,0,,6,24.5,8,29.875
1706,35,6,20,10.0,0,,3,5.0,36,4.8055555555555545
1707,35,7,20,10.0,0,,0,,22,14.363636363636365
1708,35,8,20,10.0,0,,1,27.0,7,10.571428571428571
1709,35,9,20,10.0,0,,6,4.0,16,43.875
1710,35,10,20,10.0,0,,0,,5,8.8
1711,35,11,20,10.0,0,,0,,15,20.6
1712,35,12,20,10.0,0,,0,,24,15.166666666666664
1713,35,13,20,10.0,0,,0,,37,15.108108108108109
1714,35,14,20,10.0,0,,0,,8,4.0
1715,35,15,20,10.0,0,,0,,10,10.4
1716,35,16,20,10.0,0,,0,,9,17.555555555555557
1717,35,17,20,10.0,0,,0,,5,7.0
1718,35,18,20,10.0,0,,0,,5,4.0
1719,35,19,20,10.0,0,,0,,6,9.666666666666666
1720,35,20,20,10.0,0,,0,,5,17.0
1721,35,21,20,10.0,0,,0,,9,13.111111111111109
1722,35,22,20,10.0,0,,0,,22,6.090909090909091
1723,35,23,20,10.0,0,,0,,17,14.705882352941178
1724,35,24,20,10.0,0,,0,,6,12.0
1725,35,25,20,10.0,0,,0,,8,23.375
1726,35,26,20,10.0,0,,0,,11,7.0
1727,35,27,20,10.0,0,,0,,5,17.0
1728,35,28,20,10.0,0,,0,,13,6.6923076923076925
1729,35,29,20,10.0,0,,0,,15,3.1333333333333333
1730,35,30,20,10.0,0,,0,,15,15.466666666666667
1731,35,31,20,10.0,0,,0,,0,
1732,35,32,20,10.0,0,,0,,0,
1733,35,33,20,10.0,0,,0,,8,13.75
1734,35,34,20,10.0,0,,0,,12,9.833333333333334
1735,35,35,20,10.0,0,,0,,10,23.4
1736,35,36,20,10.0,0,,0,,8,24.75
1737,35,37,20,10.0,0,,0,,8,8.5
1738,35,38,20,10.0,0,,0,,10,12.5
1739,35,39,20,10.0,0,,0,,6,32.0
1740,35,40,20,10.0,0,,0,,11,4.0
1741,35,41,20,10.0,0,,0,,0,
1742,35,42,20,10.0,0,,0,,19,5.052631578947368
1743,35,43,20,10.0,0,,0,,4,4.0
1744,35,44,20,10.0,0,,0,,0,
1745,35,45,20,10.0,0,,0,,7,10.428571428571429
1746,35,46,0,,0,,0,,17,11.588235294117649
1747,35,47,0,,0,,0,,0,
1748,35,48,0,,0,,0,,0,
1749,35,49,0,,0,,0,,0,
1750,36,0,16,10.0,0,,0,,0,
1751,36,1,14,10.0,0,,0,,25,9.4
1752,36,2,13,10.0,0,,38,4.026315789473684,70,11.657142857142858
1753,36,3,17,10.0,0,,51,8.156862745098039,92,9.554347826086957
1754,36,4,20,10.0,18,32.0,25,13.28,37,11.162162162162161
1755,36,5,10,10.0,0,,28,8.678571428571429,34,4.911764705882354
1756,36,6,11,10.0,53,32.094339622641506,24,8.0,36,14.916666666666664
1757,36,7,11,10.0,20,34.75,77,3.220779220779221,66,11.530303030303033
1758,36,8,13,10.0,13,32.0,22,2.590909090909091,55,14.49090909090909
1759,36,9,10,10.0,15,35.0,17,5.882352941176472,102,13.588235294117649
1760,36,10,11,10.0,3,32.0,32,16.75,80,9.7375
1761,36,11,8,10.0,11,34.45454545454545,0,,32,8.5
1762,36,12,13,10.0,9,36.0,24,3.5,72,8.305555555555555
1763,36,13,10,10.0,12,35.0,0,,79,8.936708860759492
1764,36,14,10,10.0,13,34.384615384615394,13,4.230769230769232,73,9.506849315068491
1765,36,15,12,10.0,21,36.0,0,,39,12.384615384615385
1766,36,16,11,10.0,22,35.18181818181818,0,,58,10.551724137931034
1767,36,17,11,10.0,1,36.0,0,,97,11.082474226804123
1768,36,18,9,10.0,13,32.0,0,,4,3.0
1769,36,19,10,10.0,15,35.46666666666667,0,,24,5.375
1770,36,20,9,10.0,15,36.0,0,,16,8.3125
1771,36,21,10,10.0,12,32.0,0,,25,8.8
1772,36,22,6,10.0,15,33.0,0,,20,10.2
1773,36,23,10,10.0,0,,0,,13,2.3846153846153846
1774,36,24,10,10.0,12,35.0,0,,22,13.045454545454545
1775,36,25,12,10.0,12,32.0,0,,8,7.5
1776,36,26,10,10.0,20,35.15,0,,14,4.714285714285714
1777,36,27,12,10.0,15,33.4,0,,18,7.166666666666668
1778,36,28,14,10.0,0,,0,,38,10.368421052631579
1779,36,29,12,10.0,11,36.0,0,,39,6.615384615384616
1780,36,30,10,10.0,14,32.214285714285715,0,,54,12.481481481481481
1781,36,31,14,10.0,17,35.0,0,,20,12.85
1782,36,32,10,10.0,6,36.0,0,,21,8.619047619047619
1783,36,33,8,10.0,16,36.0,0,,36,13.583333333333336
1784,36,34,11,10.0,26,34.5,0,,31,10.516129032258064
1785,36,35,10,10.0,24,35.458333333333336,0,,31,8.741935483870968
1786,36,36,6,10.0,6,36.0,0,,30,3.6666666666666665
1787,36,37,11,10.0,7,29.0,0,,34,15.588235294117649
1788,36,38,11,10.0,13,32.0,0,,19,17.0
1789,36,39,10,10.0,16,34.0,0,,18,16.0
1790,36,40,9,10.0,18,30.66666666666667,0,,16,17.0
1791,36,41,10,10.0,16,36.0,0,,0,
1792,36,42,7,10.0,15,33.0,0,,0,
1793,36,43,15,10.0,0,,0,,0,
1794,36,44,9,10.0,3,35.0,0,,0,
1795,36,45,11,10.0,15,35.0,0,,0,
1796,36,46,0,,15,34.53333333333333,0,,0,
1797,36,47,0,,6,34.0,0,,0,
1798,36,48,0,,19,33.473684210526315,0,,0,
1799,36,49,0,,13,36.0,0,,0,
1800,37,0,20,10.0,0,,0,,0,
1801,37,1,20,10.0,0,,0,,0,
1802,37,2,20,10.0,2,11.0,5,2.2,0,
1803,37,3,20,10.0,15,10.333333333333334,5,7.0,7,42.0
1804,37,4,20,10.0,0,,5,1.0,4,83.0
1805,37,5,20,10.0,0,,17,12.235294117647056,29,50.96551724137931
1806,37,6,20,10.0,21,40.714285714285715,27,18.592592592592588,15,72.8
1807,37,7,20,10.0,5,40.2,14,14.714285714285715,5,83.0
1808,37,8,20,10.0,24,38.333333333333336,17,8.705882352941176,15,62.66666666666666
1809,37,9,20,10.0,5,40.0,15,5.933333333333334,7,80.42857142857143
1810,37,10,20,10.0,30,38.0,23,18.17391304347826,8,41.625
1811,37,11,20,10.0,0,,7,13.285714285714285,10,20.0
1812,37,12,20,10.0,24,38.0,9,24.444444444444446,5,63.0
1813,37,13,20,10.0,0,,2,11.5,16,57.625
1814,37,14,20,10.0,26,36.615384615384606,4,2.0,7,64.85714285714286
1815,37,15,20,10.0,0,,13,8.076923076923077,6,75.33333333333333
1816,37,16,20,10.0,19,39.0,5,1.0,8,77.125
1817,37,17,20,10.0,16,40.0,4,3.25,11,56.63636363636363
1818,37,18,20,10.0,10,42.0,10,2.0,7,77.28571428571429
1819,37,19,20,10.0,0,,11,6.545454545454546,9,56.0
1820,37,20,20,10.0,26,39.846153846153854,8,29.25,6,65.5
1821,37,21,20,10.0,0,,26,32.730769230769226,19,59.89473684210525
1822,37,22,20,10.0,19,36.0,21,14.476190476190474,8,56.25
1823,37,23,20,10.0,0,,4,45.0,19,36.68421052631579
1824,37,24,20,10.0,0,,13,15.153846153846152,3,70.33333333333333
1825,37,25,20,10.0,15,37.0,0,,22,70.04545454545455
1826,37,26,20,10.0,1,42.0,6,2.333333333333333,3,83.0
1827,37,27,20,10.0,0,,3,2.333333333333333,10,64.0
1828,37,28,20,10.0,15,38.0,8,2.875,5,33.2
1829,37,29,20,10.0,18,39.5,5,5.6,14,65.28571428571429
1830,37,30,20,10.0,8,40.25,4,5.5,5,79.0
1831,37,31,20,10.0,13,39.230769230769226,12,2.9166666666666665,10,65.2
1832,37,32,20,10.0,0,,4,1.0,14,65.42857142857143
1833,37,33,20,10.0,0,,15,7.333333333333332,5,74.0
1834,37,34,20,10.0,0,,0,,6,60.0
1835,37,35,20,10.0,18,37.0,0,,8,54.375
1836,37,36,20,10.0,0,,10,5.5,10,71.6
1837,37,37,20,10.0,13,38.0,0,,9,57.22222222222222
1838,37,38,20,10.0,0,,0,,10,63.0
1839,37,39,20,10.0,0,,0,,9,41.0
1840,37,40,20,10.0,0,,0,,10,69.0
1841,37,41,20,10.0,0,,0,,11,63.72727272727273
1842,37,42,20,10.0,0,,0,,9,84.0
1843,37,43,20,10.0,0,,0,,11,79.72727272727273
1844,37,44,20,10.0,0,,0,,5,80.6
1845,37,45,20,10.0,0,,0,,9,50.66666666666666
1846,37,46,0,,0,,0,,2,82.0
1847,37,47,0,,0,,0,,16,63.87500000000001
1848,37,48,0,,0,,0,,13,75.15384615384616
1849,37,49,0,,0,,0,,11,77.36363636363636
1850,38,0,17,10.0,0,,0,,0,
1851,38,1,18,10.0,0,,0,,37,16.378378378378383
1852,38,2,14,10.0,6,39.0,4,1.0,27,16.74074074074074
1853,38,3,14,10.0,2,31.0,31,8.03225806451613,65,19.123076923076926
1854,38,4,15,10.0,0,,5,8.4,77,17.194805194805195
1855,38,5,8,10.0,5,35.0,8,4.375,100,18.180000000000003
1856,38,6,14,10.0,1,38.0,0,,40,20.2
1857,38,7,8,10.0,0,,0,,40,23.25
1858,38,8,8,10.0,8,41.0,8,2.375,84,18.595238095238095
1859,38,9,9,10.0,0,,7,4.857142857142857,33,24.66666666666667
1860,38,10,13,10.0,2,31.0,0,,32,20.875
1861,38,11,11,10.0,7,30.0,0,,50,20.32
1862,38,12,13,10.0,0,,1,11.0,2,49.0
1863,38,13,11,10.0,0,,0,,0,
1864,38,14,11,10.0,0,,10,5.8,5,49.4
1865,38,15,7,10.0,0,,3,6.0,5,49.4
1866,38,16,11,10.0,0,,8,3.25,8,49.0
1867,38,17,13,10.0,0,,14,4.214285714285714,8,50.0
1868,38,18,12,10.0,0,,9,2.6666666666666665,8,50.0
1869,38,19,14,10.0,0,,0,,3,50.0
1870,38,20,8,10.0,0,,5,1.0,3,50.0
1871,38,21,9,10.0,0,,1,14.0,0,
1872,38,22,6,10.0,0,,2,9.5,0,
1873,38,23,11,10.0,0,,9,7.777777777777778,8,49.0
1874,38,24,15,10.0,0,,0,,5,49.4
1875,38,25,11,10.0,0,,3,8.0,2,50.0
1876,38,26,12,10.0,0,,12,5.583333333333332,4,50.0
1877,38,27,11,10.0,0,,1,14.0,9,49.88888888888889
1878,38,28,12,10.0,0,,3,4.0,0,
1879,38,29,11,10.0,0,,1,5.0,5,49.6
1880,38,30,10,10.0,0,,5,7.2,7,50.0
1881,38,31,11,10.0,0,,2,9.5,0,
1882,38,32,7,10.0,0,,4,2.0,0,
1883,38,33,11,10.0,0,,9,4.0,8,50.0
1884,38,34,10,10.0,0,,5,4.0,4,50.0
1885,38,35,10,10.0,0,,3,6.0,5,49.0
1886,38,36,6,10.0,0,,2,12.5,4,50.0
1887,38,37,10,10.0,0,,1,14.0,8,50.0
1888,38,38,12,10.0,0,,5,4.0,2,50.0
1889,38,39,12,10.0,0,,7,2.4285714285714284,5,16.0
1890,38,40,9,10.0,0,,1,11.0,6,50.0
1891,38,41,11,10.0,0,,0,,4,49.0
1892,38,42,9,10.0,0,,2,12.5,0,
1893,38,43,11,10.0,0,,6,5.333333333333333,7,49.42857142857143
1894,38,44,8,10.0,0,,0,,8,50.0
1895,38,45,8,10.0,0,,1,8.0,3,49.0
1896,38,46,0,,0,,10,3.3,5,49.8
1897,38,47,0,,0,,0,,8,50.0
1898,38,48,0,,0,,0,,4,50.0
1899,38,49,0,,0,,0,,6,49.66666666666666
1900,39,0,20,10.0,0,,0,,0,
1901,39,1,20,10.0,0,,0,,3,19.0
1902,39,2,20,10.0,0,,7,8.857142857142858,4,19.0
1903,39,3,20,10.0,0,,5,7.0,0,
1904,39,4,20,10.0,10,25.0,5,4.0,4,19.0
1905,39,5,20,10.0,19,30.421052631578952,12,9.083333333333334,5,19.0
1906,39,6,20,10.0,22,30.0,9,13.444444444444445,48,37.770833333333336
1907,39,7,20,10.0,27,27.407407407407412,13,5.307692307692308,11,36.0
1908,39,8,20,10.0,25,23.8,17,6.117647058823528,5,53.0
1909,39,9,20,10.0,12,30.0,14,6.5,80,34.05
1910,39,10,20,10.0,19,23.0,9,8.444444444444445,11,34.45454545454545
1911,39,11,20,10.0,0,,4,14.0,0,
1912,39,12,20,10.0,0,,8,2.625,59,34.559322033898304
1913,39,13,20,10.0,0,,6,4.166666666666667,49,36.0
1914,39,14,20,10.0,0,,6,3.5,6,19.0
1915,39,15,20,10.0,16,23.0,5,14.0,25,19.4
1916,39,16,20,10.0,29,30.0,3,5.0,5,19.0
1917,39,17,20,10.0,29,26.517241379310345,10,1.0,10,20.0
1918,39,18,20,10.0,19,23.947368421052627,0,,5,53.0
1919,39,19,20,10.0,0,,3,2.0,15,53.66666666666666
1920,39,20,20,10.0,0,,5,14.0,45,36.0
1921,39,21,20,10.0,0,,8,9.5,45,36.0
1922,39,22,20,10.0,1,28.0,8,10.625,47,34.5531914893617
1923,39,23,20,10.0,21,27.33333333333333,15,7.933333333333334,20,18.0
1924,39,24,20,10.0,24,24.16666666666667,30,2.1333333333333333,0,
1925,39,25,20,10.0,0,,9,4.111111111111111,0,
1926,39,26,20,10.0,15,30.466666666666665,2,2.5,10,54.0
1927,39,27,20,10.0,15,25.0,0,,20,45.0
1928,39,28,20,10.0,1,32.0,7,13.0,5,53.0
1929,39,29,20,10.0,18,29.0,28,6.392857142857142,46,28.56521739130435
1930,39,30,20,10.0,3,28.66666666666667,12,7.083333333333332,51,27.549019607843142
1931,39,31,20,10.0,2,30.0,17,13.294117647058822,8,40.25
1932,39,32,20,10.0,44,27.40909090909091,2,1.0,5,53.0
1933,39,33,20,10.0,16,29.0,5,3.0,0,
1934,39,34,20,10.0,14,23.0,45,9.866666666666667,21,28.714285714285715
1935,39,35,20,10.0,0,,14,6.5,15,30.33333333333333
1936,39,36,20,10.0,0,,16,6.6875,4,19.0
1937,39,37,20,10.0,0,,13,4.307692307692308,6,47.33333333333334
1938,39,38,20,10.0,0,,4,14.0,13,45.92307692307693
1939,39,39,20,10.0,20,24.2,4,1.0,13,36.0
1940,39,40,20,10.0,15,31.0,5,3.0,27,32.85185185185185
1941,39,41,20,10.0,10,32.0,9,12.666666666666664,9,19.0
1942,39,42,20,10.0,40,23.0,25,5.44,0,
1943,39,43,20,10.0,10,32.0,5,14.0,10,27.5
1944,39,44,20,10.0,1,27.0,13,8.076923076923077,0,
1945,39,45,20,10.0,6,31.0,2,4.0,14,17.714285714285715
1946,39,46,0,,15,28.86666666666667,0,,0,
1947,39,47,0,,4,28.5,3,2.0,10,19.0
1948,39,48,0,,23,28.56521739130435,0,,0,
1949,39,49,0,,11,23.09090909090909,0,,0,
1950,40,0,20,10.0,0,,0,,0,
1951,40,1,20,10.0,0,,2,3.0,0,
1952,40,2,20,10.0,0,,21,2.8095238095238093,0,
1953,40,3,20,10.0,0,,0,,1,69.0
1954,40,4,20,10.0,0,,4,3.5,12,59.5
1955,40,5,20,10.0,0,,9,5.0,8,38.0
