index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,14,0,0,0,10.0,20,10.0,14.609512536725234,14,18.642857142857142,23.89450831291282,10,13.0,36.00000000000001,0,,0,0.263,44371,16,84,1.0,1387.1990530849196,False,0.14443963548625993,1,2.5050000000000003,28502,681,0,0.0,6810.0,False,-0.18970464992254363,0,1.9910000000000005,67168,194,25,1.0,3431.608139947516,False,0.04697770385867434,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92184,10,131,1.0,4954.945083129129,False,0.01755893431616896,0,2.7110000000000007,89359,19,87,1.0,3585.995657945344,False,-0.02016599487280527,0.6666666666666666,387916,0.0,0.0,15,0,0,13,1,1.0,15,28,17,95.0,33.0,8,6,17,590,1.2289626749698073,104.22860703320475
69,17,0,0,0,10.0,20,10.0,14.360905838121171,5,7.0,24.941483863464818,17,35.0,36.00000000000001,0,,0,0.263,44286,18,89,1.0,1458.1206195927844,False,0.14318156055048353,0,2.504000000000001,28422,689,0,0.0,6890.0,False,-0.19072047134113823,0,1.9910000000000005,67728,189,18,1.0,3163.157912947268,False,0.05344913526474904,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91589,17,141,1.0,5500.005225678903,False,0.014092559367496376,0,2.7110000000000007,89359,9,97,1.0,3716.4733547711844,False,-0.019464713017741,0.6666666666666666,387716,0.0,0.0,13,0,0,16,0,0.0,14,30,19,76.0,60.0,7,10,19,830,1.2960454559652135,105.52465248916997
70,19,0,0,0,10.0,20,10.0,13.89288666492983,5,1.0,24.941483863464818,0,,36.00000000000001,0,,0,0.263,44166,20,99,1.0,1575.395779828053,False,0.14162322904015093,5,2.5540000000000007,28262,697,0,0.0,6970.0,False,-0.19376793559692207,0,1.9910000000000005,67723,184,28,1.0,3254.6526945241035,False,0.05406846240879798,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91589,7,151,1.0,5610.590387044254,False,0.01468692429722364,0,2.7110000000000007,89359,0,106,0.9,3816.000000000001,False,-0.018929784580986368,0.65,387431,0.0,0.0,11,0,0,16,1,1.0,17,33,21,163.0,72.0,10,9,21,200,1.4211870490107685,106.94583953818073
71,21,0,0,0,10.0,20,10.0,14.493031229747,14,20.0,24.941483863464818,0,,36.00000000000001,0,,0,0.263,44356,19,95,1.0,1566.837966825965,False,0.14633971565667722,0,2.5490000000000004,28152,708,0,0.0,7080.0,False,-0.19516469004748965,0,1.9910000000000005,67443,188,38,1.0,3672.466258004099,False,0.052987903409208455,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,91589,0,158,0.7,5688.000000000001,False,0.01510297974803285,0,2.7110000000000007,89359,0,106,0.0,3816.000000000001,False,-0.018929784580986368,0.45,387231,0.0,0.0,11,0,0,16,0,0.0,15,31,19,126.0,57.0,12,9,19,480,1.6205600999528542,108.56639963813359
72,19,0,0,0,10.0,20,10.0,14.031177085094477,7,5.571428571428571,24.941483863464818,0,,36.00000000000001,0,,0,0.263,44321,16,100,1.0,1563.1177085094478,False,0.1454036329393993,2,2.5690000000000004,27992,721,0,0.0,7210.0,False,-0.19757726591665184,0,1.9910000000000005,67404,185,48,1.0,3792.9589861887894,False,0.053310830834502,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91589,0,158,0.0,5688.000000000001,False,0.01510297974803285,0,2.7110000000000003,89359,0,106,0.0,3816.000000000001,False,-0.018929784580986368,0.3333333333333333,386997,0.0,0.0,11,0,0,20,1,1.0,15,35,18,159.0,48.0,13,6,18,235,1.4535800269804895,110.01997966511408
73,18,0,0,0,10.0,20,10.0,14.031177085094477,0,,24.248381536917396,10,13.0,36.00000000000001,0,,0,0.263,44221,16,110,1.0,1703.4294793603924,False,0.1446457256693043,0,2.5670000000000006,27892,731,0,0.0,7310.0,False,-0.19884704268989511,0,1.9910000000000005,67534,175,48,1.0,3619.3783036635687,False,0.05396758244542407,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91524,0,163,0.5,5868.000000000001,False,0.015371716042481833,0,2.7110000000000007,89294,0,111,0.5,3996.000000000001,False,-0.018661048286537387,0.5,386797,0.0,0.0,12,0,0,19,0,0.0,17,36,11,178.0,18.0,12,6,11,330,1.3599250219995156,111.3799046871136
74,11,0,0,0,10.0,20,10.0,13.924970612975592,1,1.0,25.508266828832372,17,37.0,36.00000000000001,0,,0,0.263,44131,15,120,1.0,1820.996473557071,False,0.1438529658627761,1,2.5770000000000004,27766,742,0,0.0,7420.0,False,-0.20065012570790056,0,1.9910000000000005,68162,166,41,1.0,3357.3840617360756,False,0.061521621310292006,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91524,0,163,0.0,5868.000000000001,False,0.015371716042481833,0,2.7110000000000007,88665,7,121,1.0,4534.557867801827,False,-0.02252785254008559,0.5,386580,0.0,0.0,12,0,0,12,1,1.0,16,28,13,48.0,13.0,6,5,13,829,1.2727050519897602,112.65260973910335
75,13,0,0,0,10.0,20,10.0,13.624998676188243,5,7.0,25.08575105838459,5,12.0,36.00000000000001,0,,0,0.263,44076,14,125,1.0,1843.1248345235304,False,0.14273719220006015,0,2.5760000000000005,27656,753,0,0.0,7530.0,False,-0.20204688015846814,0,1.9910000000000005,68187,161,46,1.0,3347.5693355519984,False,0.061827013022297136,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91524,0,163,0.0,5868.000000000001,False,0.015371716042481833,0,2.7110000000000007,88605,2,131,1.0,4766.17150211677,False,-0.021927959850169966,0.5,386380,0.0,0.0,14,0,0,20,0,0.0,10,30,12,113.0,12.0,9,4,12,295,1.4507972539868206,114.10340699309018
76,12,0,0,0,10.0,20,10.0,13.952301910817786,21,15.571428571428571,25.16108946156787,1,36.0,36.00000000000001,0,,0,0.263,44268,17,119,1.0,1830.3239273873164,False,0.14745059206373415,5,2.626000000000001,27506,760,0,0.0,7600.0,False,-0.20496736673692764,0,1.9910000000000005,67896,172,55,1.0,3783.655849046892,False,0.06071812996099044,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91524,0,163,0.0,5868.000000000001,False,0.015371716042481833,0,2.7110000000000007,88569,0,134,0.3,4824.000000000001,False,-0.022004127789482738,0.3833333333333333,386095,0.0,0.0,13,0,0,18,1,1.0,15,33,10,111.0,6.0,10,2,10,558,1.143545639992226,115.2469526330824
77,10,0,0,0,10.0,20,10.0,15.145220131100807,27,20.11111111111111,25.16108946156787,0,,36.00000000000001,0,,0,0.263,44711,17,102,1.0,1714.8124533722823,False,0.15723407640719567,0,2.621000000000001,27406,770,0,0.0,7700.0,False,-0.20623714351017092,0,1.9910000000000005,67353,189,65,1.0,4497.917419779964,False,0.057893069321812034,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91524,0,163,0.0,5868.000000000001,False,0.015371716042481833,0,2.7110000000000007,88569,0,134,0.0,4824.000000000001,False,-0.022004127789482738,0.3333333333333333,385895,0.0,0.0,15,0,0,17,0,0.0,12,29,13,59.0,27.0,6,4,13,743,1.0393026820383966,116.2862553151208
78,13,0,0,0,10.0,20,10.0,14.987318295448201,15,13.666666666666666,25.16108946156787,0,,36.00000000000001,8,36.0,0,0.263,44781,20,102,1.0,1728.7064661357165,False,0.15918818683667768,5,2.6710000000000007,27256,777,0,0.0,7770.0,False,-0.20915763008863042,0,1.9910000000000005,67148,194,75,1.0,4794.621458934542,False,0.05703206616915578,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91812,0,155,0.0,5580.000000000001,False,0.016919637098507977,0,2.7110000000000007,88569,0,134,0.0,4824.000000000001,False,-0.022004127789482738,0.3333333333333333,385898,0.0,0.0,18,0,0,19,1,1.0,13,32,10,111.0,27.0,9,4,10,688,1.3368205520091578,117.62307586712996
79,10,0,0,0,10.0,20,10.0,15.948764736425845,30,20.0,24.79910566722716,4,13.0,36.00000000000001,2,36.0,0,0.263,45281,20,82,1.0,1507.7987083869193,False,0.16908091917092366,0,2.666000000000001,27156,787,0,0.0,7870.0,False,-0.2104274068618737,0,1.9910000000000005,66600,214,81,1.0,5421.763212640531,False,0.05346893448117989,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,91812,0,155,0.0,5580.000000000001,False,0.016919637098507977,0,2.7110000000000007,88589,0,136,0.4,4896.000000000001,False,-0.021402158489917014,0.39999999999999997,385770,0.0,0.0,16,0,0,13,0,0.0,17,30,14,79.0,6.0,8,2,14,924,1.265798898995854,118.88887476612581
80,14,0,0,0,10.0,20,10.0,15.47031219165102,5,2.0,24.98131635768337,2,36.0,36.00000000000001,18,36.0,0,0.263,45171,21,92,1.0,1633.2687216318939,False,0.16788059935535832,5,2.7160000000000006,26991,796,0,0.0,7960.0,False,-0.2134748711176575,0,1.9910000000000005,66662,209,89,1.0,5456.632403888883,False,0.054676275621182234,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92208,0,144,0.1,5184.000000000001,False,0.01904802855054392,0,2.7110000000000003,88769,0,131,0.1,4716.000000000001,False,-0.020434707829900676,0.3666666666666667,386133,0.0,0.0,22,0,0,18,1,1.0,13,31,16,131.0,27.0,10,4,16,920,1.4879491080064327,120.37682387413224
81,16,0,0,0,10.0,20,10.0,14.890091060313726,8,5.375,24.12930226442698,64,22.65625,36.00000000000001,11,36.0,0,0.263,45081,24,97,1.0,1684.3388328504313,False,0.16624347757384306,3,2.7410000000000005,26873,803,0,0.0,8030.0,False,-0.21558270056124135,0,1.9910000000000005,68069,207,35,1.0,3926.7744287398855,False,0.06443523192999165,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,90794,53,154,1.0,6822.853020014631,False,0.012656689491414519,0,2.7110000000000007,89129,0,121,0.1,4356.000000000001,False,-0.018499806509867996,0.5166666666666667,386278,0.0,0.0,19,0,0,18,1,1.0,15,33,15,132.0,33.0,10,6,15,2086,1.5853774030110799,121.96220127714332
82,15,0,0,0,10.0,20,10.0,15.500638421278289,23,18.82608695652174,23.786197066192102,5,13.0,36.000000000000014,7,36.0,0,0.263,45424,23,84,1.0,1532.0536273873763,False,0.17302046407023608,0,2.738000000000001,26763,814,0,0.0,8140.0,False,-0.21697945501180893,0,1.9910000000000005,67701,220,40,1.0,4361.588335328907,False,0.06214634030465939,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91046,43,157,1.0,6674.806473846262,False,0.014569841734995143,0,2.7110000000000007,89064,0,126,0.5,4536.000000000002,False,-0.018231070215419014,0.5833333333333334,386330,0.0,0.0,19,0,0,17,0,0.0,14,31,19,99.0,21.0,8,7,19,950,1.641916490974836,123.60411776811816
83,19,0,0,0,10.0,20,10.0,15.500638421278289,0,,23.786197066192102,0,,36.000000000000014,8,36.0,0,0.263,45324,23,94,1.0,1687.0600116001592,False,0.17244914558752772,0,2.738000000000001,26663,824,0,0.0,8240.0,False,-0.21824923178505218,0,1.9910000000000005,67701,210,50,1.0,4444.4439217780455,False,0.06277600901143024,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91334,33,159,1.0,6508.944503184342,False,0.016774221219333692,0,2.7110000000000007,89064,0,126,0.0,4536.000000000002,False,-0.018231070215419014,0.5,386418,0.0,0.0,14,0,0,14,0,0.0,17,31,17,147.0,54.0,11,8,17,488,1.9197149659739807,125.52383273409214
84,17,0,0,0,10.0,20,10.0,15.876934269767196,18,18.666666666666668,26.03897881191725,30,37.0,36.000000000000014,20,36.0,0,0.263,45584,20,89,1.0,1613.0471500092804,False,0.17811218668269907,3,2.7680000000000007,26487,837,0,0.0,8370.0,False,-0.22106813622165222,0,1.9910000000000005,68475,218,30,1.0,4242.341035166766,False,0.07300427883792163,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91103,38,160,1.0,6749.481194852858,False,0.015583916642585304,0,2.7110000000000007,88905,5,125,1.0,4630.1948940595885,False,-0.01943396131240277,0.6666666666666666,386886,0.0,0.0,26,0,0,10,2,2.0,23,33,19,150.0,51.0,10,7,19,2360,1.445002811960876,126.96883554605301
85,19,0,0,0,10.0,20,10.0,15.876934269767196,0,,26.03897881191725,0,,36.000000000000014,20,36.0,0,0.263,45444,24,99,1.0,1811.8164927069524,False,0.17708073866352134,0,2.7650000000000006,26427,843,0,0.0,8430.0,False,-0.22183000228559818,0,1.9910000000000005,68475,208,40,1.0,4343.961480588267,False,0.07377655282923923,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91535,28,158,1.0,6417.091406733685,False,0.018441175811227107,0,2.7110000000000007,89193,0,122,0.5,4392.000000000002,False,-0.01761835146407533,0.5833333333333334,387406,0.0,0.0,22,0,0,12,0,0.0,20,32,22,146.0,36.0,12,7,22,920,1.6111291970009916,128.579964743054
86,22,0,0,0,10.0,20,10.0,15.871012063694842,17,15.823529411764707,25.33783211193922,9,13.0,36.000000000000014,16,36.0,0,0.263,45628,22,97,1.0,1759.4881701783997,False,0.18108906430376112,5,2.8150000000000013,26227,855,0,0.0,8550.0,False,-0.22538537725067934,0,1.9910000000000005,68323,215,41,1.0,4451.118710283899,False,0.07228062795649909,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91742,27,159,1.0,6408.121467022361,False,0.020618101362075775,0,2.7110000000000007,89445,0,115,0.0,4140.000000000002,False,-0.01626392054005246,0.5,387697,0.0,0.0,25,0,0,21,1,1.0,17,38,15,169.0,38.0,13,9,15,1157,1.712944579019677,130.29290932207368
87,15,0,0,0,10.0,20,10.0,15.826239867156259,22,15.545454545454545,25.33783211193922,0,,36.000000000000014,0,,0,0.263,45878,21,87,1.0,1586.8828684425946,False,0.18524624613914972,2,2.8300000000000005,26085,866,0,0.0,8660.0,False,-0.2275947888361226,0,1.9910000000000005,67981,227,51,1.0,4884.785887553371,False,0.0703782004738601,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,91742,17,169,1.0,6514.743145902969,False,0.021191163659881763,0,2.7110000000000007,89445,0,115,0.0,4140.000000000002,False,-0.01626392054005246,0.5,387463,0.0,0.0,11,0,0,20,1,1.0,11,31,15,87.0,18.0,9,6,15,540,1.4066706839948893,131.69958000606857
88,15,0,0,0,10.0,20,10.0,15.233088045651629,6,1.0,25.33783211193922,0,,36.000000000000014,13,36.0,0,0.263,45758,23,97,1.0,1707.609540428208,False,0.18373174112334878,6,2.8880000000000003,25909,874,0,0.0,8740.0,False,-0.23104858165934428,0,1.9910000000000005,67975,223,61,1.0,4942.586393008605,False,0.07072626565902597,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92210,7,166,1.0,6153.364824783577,False,0.024279597673730387,0,2.7110000000000003,89445,0,115,0.0,4140.000000000002,False,-0.01626392054005246,0.5,387629,0.0,0.0,17,0,0,6,1,1.0,23,29,11,110.0,36.0,8,7,11,668,1.2062325439765118,132.90581255004508
89,11,0,0,0,10.0,20,10.0,16.17694935774858,26,21.076923076923077,25.408147796292674,1,36.0,36.000000000000014,19,36.0,0,0.263,46206,23,81,1.0,1540.332897977635,False,0.19298490105870994,0,2.882000000000001,25809,884,0,0.0,8840.0,False,-0.23231835843258755,0,1.9910000000000005,67463,239,70,1.0,5644.861242242398,False,0.06828128556413593,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92606,0,162,0.8,5832.000000000003,False,0.026809132734230554,0,2.7110000000000007,89697,0,108,0.0,3888.0000000000014,False,-0.014909489616029583,0.4666666666666666,388113,0.0,0.0,26,0,0,6,0,0.0,25,31,13,66.0,27.0,7,4,13,1468,1.114445979008451,134.02025852905354
90,13,0,0,0,10.0,20,10.0,16.17694935774858,0,,23.804580239543103,52,19.596153846153847,36.00000000000001,20,36.0,0,0.263,46126,21,91,1.0,1682.1023915551207,False,0.1927534143225121,0,2.8820000000000006,25689,896,0,0.0,8960.0,False,-0.23384209056047947,0,1.9910000000000005,68482,229,28,1.0,4371.049649631632,False,0.07408880617718931,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92194,21,162,1.0,6331.896185030406,False,0.02506716356919639,0,2.7110000000000007,89810,11,108,1.0,4149.850382634975,False,-0.012287427534532816,0.6666666666666666,388633,0.0,0.0,28,0,0,4,0,0.0,26,30,17,70.0,36.0,6,7,17,1939,1.2016629349673167,135.22192146402085
91,17,0,0,0,10.0,20,10.0,16.17694935774858,0,,23.804580239543103,0,,36.00000000000001,20,36.0,0,0.263,46046,19,101,1.0,1823.8718851326066,False,0.1925219275863145,0,2.8820000000000006,25569,908,0,0.0,9080.0,False,-0.2353658226883714,0,1.9910000000000005,68482,219,38,1.0,4447.325958449577,False,0.07466847505395383,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92410,11,166,1.0,6237.850382634975,False,0.02688357474435096,0,2.7110000000000007,90314,1,104,1.0,3767.804580239544,False,-0.008923095303351948,0.6666666666666666,389153,0.0,0.0,26,0,0,11,0,0.0,25,36,16,127.0,30.0,12,5,16,920,1.3784612769959494,136.6003827410168
92,16,0,0,0,10.0,20,10.0,15.789349884642071,23,13.347826086956522,23.273913664736074,11,15.090909090909092,36.00000000000001,20,36.0,0,0.263,46256,16,97,1.0,1691.5669388102808,False,0.19617501255568331,9,2.9720000000000004,25313,921,0,0.0,9210.0,False,-0.24021636996216064,0,1.9910000000000005,68341,232,37,1.0,4524.263978832195,False,0.07311008753843264,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92842,1,164,1.0,5927.273913664737,False,0.029858074524147262,0,2.7110000000000007,90436,2,106,1.0,3862.547827329473,False,-0.007102443203500631,0.6666666666666666,389520,0.0,0.0,24,0,0,22,1,1.0,11,33,22,116.0,42.0,12,4,22,1366,1.8675124689470977,138.4678952099639
93,22,0,0,0,10.0,20,10.0,14.635957128143426,13,1.2307692307692308,24.642262548764215,18,37.0,36.00000000000001,20,36.0,0,0.263,46156,16,107,1.0,1726.0474127113466,False,0.19407328405809662,13,3.093000000000001,24966,931,0,0.0,9310.0,False,-0.24775884399522563,0,1.9910000000000005,68991,235,29,1.0,4154.075539027867,False,0.08017627664818343,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92500,9,165,1.0,6161.780362938879,False,0.027442169900131572,0,2.7110000000000007,90832,0,97,0.2,3492.000000000001,False,-0.004837253300081696,0.5333333333333333,389777,0.0,0.0,27,0,0,22,3,3.0,17,39,15,178.0,33.0,16,6,15,1586,2.0514661360066384,140.51936134597054
94,15,0,0,0,10.0,20,10.0,14.971080067306092,17,17.88235294117647,23.701822790655058,14,12.785714285714286,36.00000000000001,20,36.0,0,0.263,46310,21,100,1.0,1707.1080067306093,False,0.19774370834155222,0,3.080000000000001,24916,936,0,0.0,9360.0,False,-0.24839373238184728,0,1.9910000000000005,68866,242,25,1.0,4215.546946054451,False,0.07874353613647683,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92753,12,164,1.0,6188.421873487861,False,0.03030497201642437,0,2.7110000000000007,91120,0,89,0.1,3204.0000000000005,False,-0.003289332244055553,0.5166666666666667,390297,0.0,0.0,27,0,0,21,0,0.0,11,32,14,138.0,25.0,11,4,14,1403,1.9149236269877292,142.43428497295827
95,14,0,0,0,10.0,20,10.0,14.547780171279015,5,2.0,24.987373087261066,17,37.0,36.00000000000001,20,36.0,0,0.263,46200,22,110,1.0,1820.2558188406917,False,0.19638692407802394,5,3.130000000000001,24751,945,0,0.0,9450.0,False,-0.2514411966376311,0,1.9910000000000005,69485,237,18,1.0,3897.596616163826,False,0.08573553885796226,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,93257,2,160,1.0,5809.974746174523,False,0.03368864613973496,0,2.7110000000000007,90707,7,93,1.0,3522.911611610828,False,-0.006014793333131854,0.6666666666666666,390732,0.0,0.0,22,0,0,13,1,1.0,7,20,19,99.0,33.0,8,6,19,1549,1.4877701660152525,143.92205513897352
96,19,0,0,0,10.0,20,10.0,14.547780171279015,0,,24.987373087261066,0,,36.00000000000001,20,36.0,0,0.263,46140,18,120,1.0,1925.7336205534818,False,0.19620252457720855,0,3.125000000000001,24611,959,0,0.0,9590.0,False,-0.2532188841201717,0,1.9910000000000005,69485,227,28,1.0,4001.992545323646,False,0.08652890539513056,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93653,0,151,0.2,5436.000000000001,False,0.03593541729371802,0,2.7110000000000003,91031,0,91,0.7,3276.0000000000005,False,-0.0038590531882873973,0.4833333333333334,391252,0.0,0.0,21,0,0,10,0,0.0,14,24,18,170.0,33.0,13,6,18,920,1.7466897899867035,145.66874492896022
97,18,0,0,0,10.0,20,10.0,14.547780171279015,0,,24.987373087261066,0,,36.00000000000001,20,36.0,0,0.263,46050,17,130,1.0,2061.211422266272,False,0.19563719204442032,0,3.1250000000000013,24501,970,0,0.0,9700.0,False,-0.25461563857073927,0,1.9910000000000005,69485,217,38,1.0,4106.388474483467,False,0.08732227193229887,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94157,0,137,0.0,4932.000000000001,False,0.03864427914176377,0,2.7110000000000007,91247,0,85,0.0,3060.0000000000005,False,-0.00269811239626779,0.3333333333333333,391772,0.0,0.0,24,0,0,13,0,0.0,9,22,13,144.0,15.0,13,5,13,920,1.4985426369821653,147.1672875659424
98,13,0,0,0,10.0,20,10.0,14.916441301741619,10,20.0,24.987373087261066,0,,36.00000000000001,10,36.0,0,0.263,46140,18,130,1.0,2119.1373692264106,False,0.19865832045643925,0,3.125000000000001,24411,979,0,0.0,9790.0,False,-0.2557584376666582,0,1.9910000000000005,69285,217,48,1.0,4436.261670666462,False,0.0867893367886132,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94157,0,137,0.0,4932.000000000001,False,0.03864427914176377,0,2.7110000000000007,91607,0,75,0.0,2700.0000000000005,False,-0.000763211076235112,0.3333333333333333,391932,0.0,0.0,19,0,0,7,0,0.0,2,9,9,127.0,10.0,9,4,9,760,1.2334839759860188,148.4007715419284
99,9,0,0,0,10.0,20,10.0,15.663151865683359,16,21.875,24.852314853916813,11,22.90909090909091,36.00000000000001,20,36.0,0,0.263,46410,16,124,1.0,2102.2308313447365,False,0.2053004397407718,0,3.125000000000001,24291,991,0,0.0,9910.0,False,-0.2572821697945501,0,1.9910000000000005,69187,223,47,1.0,4660.94166418148,False,0.08700729305687137,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94457,0,132,1.0,4752.000000000001,False,0.04090166401513523,0,2.7110000000000007,91775,0,71,0.1,2556.0000000000005,False,0.0002687362944489831,0.5166666666666667,392452,0.0,0.0,25,0,0,6,0,0.0,1,7,13,75.0,21.0,7,2,13,1522,1.121531958982814,149.52230350091122
100,13,0,0,0,10.0,20,10.0,15.220538182763923,29,13.172413793103448,25.924620640523802,18,35.0,36.0,20,36.0,0,0.263,46660,17,116,1.0,1935.582429200615,False,0.20953326090358096,11,3.2350000000000008,24024,1000,0,0.0,10000.0,False,-0.2629199786677502,0,1.9910000000000005,69435,242,39,1.0,4694.430445209297,False,0.09103119211169343,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94151,8,133,1.0,4995.3969651241905,False,0.03892052374083168,0,2.7110000000000007,92171,0,60,0.0,2160.0,False,0.002397127746484929,0.5,392773,0.0,0.0,25,0,0,6,2,2.0,3,9,15,99.0,12.0,9,4,15,1910,1.0983654629671946,150.62066896387842
101,15,0,0,0,10.0,20,10.0,15.635370776796982,19,18.842105263157894,25.852092790110063,33,25.515151515151516,36.00000000000001,20,36.0,0,0.263,46942,14,110,1.0,1859.8907854476681,False,0.21573368699301204,3,3.254000000000001,23849,1013,0,0.0,10130.0,False,-0.2657134875688854,0,1.9910000000000005,69919,251,16,1.0,4338.111549617804,False,0.0956797193441385,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93657,26,135,1.0,5532.154412542863,False,0.03649521871126369,0,2.7110000000000007,92543,0,53,0.5,1908.0000000000005,False,0.005041492883862923,0.5833333333333334,393242,0.0,0.0,26,0,0,3,1,1.0,4,7,17,109.0,39.0,7,8,17,2114,1.2177343100192957,151.8384032738977
102,17,0,0,0,10.0,20,10.0,15.339313123558172,33,14.0,25.128751440993682,10,13.0,36.00000000000001,20,36.0,0,0.263,47262,16,98,1.0,1663.2526861087008,False,0.22136339342901562,11,3.3610000000000007,23604,1021,0,0.0,10210.0,False,-0.2709195723391828,0,1.9910000000000005,69587,274,16,1.0,4605.031818910838,False,0.09266207513649516,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94089,16,133,1.0,5190.060023055899,False,0.0393003183076918,0,2.7110000000000007,92701,0,55,1.0,1980.0000000000005,False,0.007126886528787032,0.6666666666666666,393575,0.0,0.0,27,0,0,8,1,1.0,1,9,17,72.0,39.0,9,8,17,1490,1.4249768510344438,153.26338012493216
