index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
69,29,0,0,0,10.0,20,10.0,17.12966538180865,18,10.833333333333334,32.82154714249214,0,,42.999999999999986,0,,18,5.645000000000002,13449.0,695,0,0.0,6950.0,False,-0.5099606208014825,0,2.2250000000000005,46364,9,30,1.0,603.8899614542595,False,0.35122611132520065,0,0.506,60347,14,123,1.0,4276.865613871854,False,0.05268763784049202,0,0.2,61835,164,267,1.0,11572.61820966202,False,0.1392113801817955,0,0.6590000000000001,66857,319,49,1.0,12577.073538454992,False,-0.03177485546253272,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,324398,0.0,0.0,11,0,0,12,3,3.0,14,26,22,214.0,83.0,16,13,22,200,1.375914161093533,140.67896567843854
70,22,0,0,0,10.0,20,10.0,18.521458088363403,47,23.97872340425532,32.82154714249214,0,,42.999999999999986,0,,19,5.817000000000003,13074.0,705,0,0.0,7050.0,False,-0.5193710910354413,0,2.2250000000000005,47132,9,12,1.0,312.25749706036083,False,0.36924162463893273,0,0.506,59901,24,133,1.0,4809.780764072177,False,0.049662899390749124,0,0.2,61154,181,277,1.0,12443.9524724641,False,0.13507827481101195,0,0.6590000000000001,66857,309,59,1.0,12678.858067030073,False,-0.03110119617828815,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,323664,0.0,0.0,14,0,0,12,2,2.0,9,21,15,156.0,62.0,11,11,15,1068,1.2813775027170777,141.96034318115562
71,15,0,0,0,10.0,20,10.0,19.05452929562539,19,24.894736842105264,32.82154714249214,0,,42.999999999999986,0,,5,5.848000000000001,12917.0,715,0,0.0,7150.0,False,-0.5224693073893908,2,2.2450000000000006,47390,9,10,1.0,280.5452929562539,False,0.3762529721588525,0,0.506,59901,14,143,1.0,4960.244651515132,False,0.0509303265904776,0,0.2,60681,190,287,1.0,13040.144596064069,False,0.1321316806164633,0,0.6590000000000001,66857,299,69,1.0,12780.64259560515,False,-0.030427536894043768,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,323292,0.0,0.0,10,0,0,7,3,2.142857142857143,10,17,20,106.0,21.0,8,7,20,200,1.4655797621235251,143.42592294327915
72,20,0,0,0,10.0,20,10.0,19.81130206333696,25,26.0,33.205910957106525,24,35.666666666666664,42.999999999999986,0,,5,5.893000000000001,12707.0,727,0,0.0,7270.0,False,-0.5268126013435256,10,2.343000000000001,47690,7,10,1.0,268.1130206333696,False,0.3847595700230683,0,0.506,59451,24,143,1.0,5223.916516386321,False,0.04557023919594934,0,0.2,61337,185,283,1.0,13062.363682578485,False,0.1433704275967729,0,0.659,66001,313,79,1.0,13790.450129574343,False,-0.0350749865672945,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,322732,0.0,0.0,14,0,0,6,2,1.5,4,10,22,123.0,30.0,10,10,22,1056,1.7090228786692023,145.13494582194835
73,22,0,0,0,10.0,20,10.0,18.628716998311713,21,7.0,33.205910957106525,0,,42.999999999999986,0,,21,6.098000000000001,12111.0,739,0,0.0,7390.0,False,-0.5423326384063006,0,2.3330000000000006,47610,5,20,1.0,422.5743399662343,False,0.3846793829622167,0,0.506,59412,27,153,1.0,5583.479735391715,False,0.04794197694827748,0,0.2,61229,183,293,1.0,13138.387121123256,False,0.1421913400141789,0,0.659,66001,303,89,1.0,13888.391020003275,False,-0.03442676634101561,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,321909,0.0,0.0,11,0,0,6,3,3.0,9,15,25,244.0,20.0,15,7,25,200,1.379944272339344,146.5148900942877
74,25,0,0,0,10.0,20,10.0,18.186742891271173,8,6.875,34.00588953194218,16,42.0,42.999999999999986,0,,3,6.107000000000002,11972.0,746,0,0.0,7460.0,False,-0.5453439888811675,0,2.3330000000000006,47530,8,25,1.0,534.6685722817793,False,0.3839858201917098,0,0.506,59553,23,157,1.0,5757.21974301416,False,0.05178088667925261,0,0.2,61705,175,293,1.0,13146.405638831515,False,0.15027802182377709,0,0.659,65329,309,99,1.0,14764.819865370133,False,-0.03752137859469634,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,321635,0.0,0.0,14,0,0,6,2,2.0,6,12,29,181.0,84.0,12,13,29,922,1.4706089813262224,147.98549907561392
75,29,0,0,0,10.0,20,10.0,18.606992818960443,19,22.842105263157894,33.023725146441336,20,25.25,42.999999999999986,0,,1,6.1140000000000025,11850.0,756,0,0.0,7560.0,False,-0.5474287699791522,0,2.3330000000000006,47862,8,17,1.0,396.31887792232754,False,0.3915959995066355,0,0.506,60058,13,147,1.0,5096.378503173362,False,0.05472201306625355,0,0.2,61271,184,303,1.0,13429.875398060445,False,0.14535425214849265,0,0.659,64824,319,109,1.0,15221.568321714785,False,-0.0411830651410082,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,321411,0.0,0.0,14,0,0,7,1,1.0,5,12,31,194.0,127.0,12,17,31,1137,1.544142429716885,149.5296415053308
76,31,0,0,0,10.0,20,10.0,18.77541207581751,53,19.37735849056604,34.772850439727854,25,46.0,42.999999999999986,0,,19,6.303000000000002,11287.0,766,0,0.0,7660.0,False,-0.5622828353022933,17,2.5030000000000006,48245,8,10,1.0,267.7541207581751,False,0.40082456162784025,0,0.506,60331,37,132,1.0,5284.706504849324,False,0.060907598848085547,0,0.2,61121,193,313,1.0,14507.556718267597,False,0.15190502306569956,0,0.6590000000000001,63674,334,119,1.0,16731.1320468691,False,-0.04641455506003553,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,320204,0.0,0.0,13,0,0,7,5,4.923076923076923,7,14,27,199.0,126.0,14,17,27,1843,1.6396604273468256,151.16930193267763
77,27,0,0,0,10.0,20,10.0,19.004139715386106,23,21.17391304347826,34.772850439727854,0,,42.999999999999986,0,,8,6.3640000000000025,11015.0,774,0,0.0,7740.0,False,-0.5690004632846885,5,2.536000000000001,48461,10,10,1.0,290.04139715386106,False,0.40740157223120604,0,0.506,60328,29,142,1.0,5488.864814187553,False,0.06257677831284364,0,0.2,60637,204,323,1.0,15108.475193970862,False,0.14881292491299292,0,0.6590000000000001,63674,324,129,1.0,16813.403542471824,False,-0.04587004247430826,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,319661,0.0,0.0,7,0,0,7,8,7.230769230769231,6,13,24,168.0,88.0,13,14,24,200,1.8187529500573874,152.988054882735
78,24,0,0,0,10.0,20,10.0,18.84049591689094,3,7.0,34.22687807738718,5,16.0,42.999999999999986,0,,3,6.386000000000003,10832.0,787,0,0.0,7870.0,False,-0.5724171878619412,0,2.531000000000001,48391,7,20,1.0,446.80991833781883,False,0.40764434095346624,0,0.506,60408,19,147,1.0,5389.320499796843,False,0.06308602462849862,0,0.2,60616,197,333,1.0,15109.128095397446,False,0.14846463910001545,0,0.6590000000000001,63594,319,139,1.0,16895.374106686508,False,-0.04638647905457268,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,319387,0.0,0.0,11,0,0,8,2,2.0,2,10,18,120.0,42.0,10,14,18,280,1.7245993921533227,154.71265427488834
79,18,0,0,0,10.0,20,10.0,18.667121883920466,11,15.545454545454545,33.37997975513281,8,17.0,42.999999999999986,0,,11,6.493000000000001,10629.0,797,0,0.0,7970.0,False,-0.5768473476951587,0,2.5310000000000006,48291,7,30,1.0,630.013656517614,False,0.40740117061208025,0,0.506,60476,9,153,1.0,5275.1409994906035,False,0.06326982883091242,0,0.2,60513,198,339,1.0,15011.903270006274,False,0.14591043557739705,0,0.6590000000000001,63458,317,149,1.0,16988.4535823771,False,-0.04757066170030766,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,318913,0.0,0.0,13,0,0,3,2,2.0,3,6,12,76.0,81.0,6,12,12,336,1.5860532941296697,156.298707569018
80,12,0,0,0,10.0,20,10.0,18.606397020316667,4,15.75,33.916003306913304,6,47.0,42.999999999999986,0,,3,6.512000000000002,10500.0,806,0,0.0,8060.0,False,-0.5792795923094741,0,2.531000000000001,48211,8,39,1.0,805.64948379235,False,0.4076275405923146,0,0.506,60446,0,163,1.0,5528.308539026869,False,0.06489696872390299,0,0.2,60762,191,343,1.0,15187.010965151745,False,0.151580334286463,0,0.659,63176,313,159,1.0,17452.70903506386,False,-0.048230819401001636,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,318641,0.0,0.0,11,0,0,4,1,1.0,0,4,17,57.0,39.0,4,8,17,512,1.0361232636496425,157.33483083266765
81,17,0,0,0,10.0,20,10.0,20.11675263377944,24,31.0,35.40249610716623,15,49.0,42.999999999999986,0,,0,6.509000000000001,10410.0,815,0,0.0,8150.0,False,-0.5805825804957147,0,2.531000000000001,48845,9,25,1.0,592.9188158444861,False,0.422905356958601,0,0.506,60074,2,173,1.0,6164.865331807317,False,0.0639919246926052,0,0.2,61125,193,338,1.0,15848.576942541618,False,0.16326844690304262,0,0.659,62441,318,169,1.0,18524.99376207886,False,-0.050863091612534946,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,318441,0.0,0.0,14,0,0,7,0,0.0,2,9,19,119.0,54.0,9,8,19,1679,1.1901162741705775,158.52494710683823
82,19,0,0,0,10.0,20,10.0,21.76158291273338,40,29.05,35.810889021824224,5,47.0,42.999999999999986,0,,0,6.509000000000001,10330.0,823,0,0.0,8230.0,False,-0.5817407922168172,15,2.681000000000001,49513,11,10,1.0,327.6158291273338,False,0.4384065298402729,0,0.506,59495,20,178,1.0,6809.569904139379,False,0.059668198929709405,0,0.2,60777,195,348,1.0,16705.69804757784,False,0.16462564479579703,0,0.659,62206,313,179,1.0,18905.80826383098,False,-0.05145336441485329,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,317867,0.0,0.0,14,0,0,7,2,1.0833333333333333,5,12,25,130.0,66.0,12,7,25,843,1.3368232063949108,159.86177031323314
83,25,0,0,0,10.0,20,10.0,21.896928684552194,53,22.39622641509434,35.58437170435937,29,34.58620689655172,42.999999999999986,0,,19,6.6990000000000025,9813.0,833,0,0.0,8330.0,False,-0.5952629140606903,24,2.906000000000001,49772,11,10,1.0,328.96928684552194,False,0.4459255456168276,0,0.506,59522,44,169,1.0,6977.223680157031,False,0.061535291621660305,0,0.2,60566,204,348,1.0,16850.33480476571,False,0.16228928539342385,0,0.659,61203,332,189,1.0,19941.01140584731,False,-0.05787856798607936,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,316422,0.0,0.0,14,0,0,7,5,4.411764705882353,6,13,23,148.0,96.0,13,12,23,1203,1.8147455835714936,161.67651589680463
84,23,0,0,0,10.0,20,10.0,21.214768780443624,12,8.5,34.94840640107779,5,17.0,42.999999999999986,0,,12,6.8000000000000025,9452.0,846,0,0.0,8460.0,False,-0.6038336807968496,0,2.882000000000001,49702,8,20,1.0,504.29537560887246,False,0.44643698424265793,0,0.506,59607,34,174,1.0,6802.324852322618,False,0.06149402651978353,0,0.2,60464,206,358,1.0,16881.771860357236,False,0.1608357075740189,0,0.6590000000000001,61118,327,199,1.0,19985.128893152432,False,-0.05871171939512064,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,315889,0.0,0.0,11,0,0,6,3,3.0,6,12,24,165.0,63.0,12,11,24,285,1.7329377625137568,163.4094536593184
85,24,0,0,0,10.0,20,10.0,21.814281234052256,17,29.294117647058822,33.679971102648395,10,17.0,42.999999999999986,0,,1,6.798000000000002,9320.0,857,0,0.0,8570.0,False,-0.6060632383599722,0,2.8820000000000006,50108,7,14,1.0,375.3999372767316,False,0.4563267306184377,0,0.506,59281,40,174,1.0,6732.886221222911,False,0.05541701389217051,0,0.2,60462,197,368,1.0,16691.642768882903,False,0.1592004680825071,0,0.6590000000000001,60948,327,209,1.0,20000.35055056602,False,-0.06086125969233305,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,315665,0.0,0.0,13,0,0,8,1,1.0,4,12,16,178.0,64.0,12,12,16,866,1.4345430573448539,164.84399671666324
86,16,0,0,0,10.0,20,10.0,21.56181460810755,9,15.777777777777779,33.679971102648395,0,,42.999999999999986,0,,8,6.877000000000003,9124.0,867,0,0.0,8670.0,False,-0.6102907111419967,0,2.8820000000000006,50038,7,23,1.0,565.9217359864737,False,0.4570581673613978,0,0.506,59251,31,184,1.0,6865.530935738639,False,0.05602893405891913,0,0.2,60350,195,378,1.0,16935.582925382063,False,0.15936843328095682,0,0.6590000000000001,60948,317,219,1.0,20093.550839539537,False,-0.06024441506142264,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,315257,0.0,0.0,8,0,0,7,2,2.0,0,7,15,75.0,57.0,7,9,15,230,2.4502244712784886,167.29422118794173
87,15,0,0,0,10.0,20,10.0,21.296004058792896,5,11.0,34.69655301980003,18,41.888888888888886,42.999999999999986,0,,0,6.8690000000000015,8984.0,881,0,0.0,8810.0,False,-0.6123175816539264,0,2.8820000000000006,50033,3,28,1.0,626.288113646201,False,0.457787353973335,0,0.506,59319,21,190,1.0,7039.561158996656,False,0.05864046260821336,0,0.2,60981,190,374,1.0,17022.75160057586,False,0.17073310758933813,0,0.6590000000000001,60194,325,229,1.0,21123.379731435005,False,-0.06340918293863998,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,315057,0.0,0.0,16,0,0,7,0,0.0,3,10,22,145.0,31.0,10,5,22,1009,1.7690088748931885,169.06323006283492
88,22,0,0,0,10.0,20,10.0,22.689251739051166,39,29.076923076923077,34.69655301980003,0,,42.999999999999986,0,,1,6.879000000000001,8872.0,890,0,0.0,8900.0,False,-0.6142575862867732,10,2.982000000000001,50815,4,10,1.0,266.89251739051167,False,0.4752271907196913,0,0.506,58187,49,200,1.0,8051.083939173513,False,0.04809026533216674,0,0.2,60979,181,384,1.0,17430.23092437147,False,0.1741318013104506,0,0.659,60194,315,239,1.0,21206.414201237007,False,-0.06285962062030419,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,314593,0.0,0.0,13,0,0,10,2,1.7692307692307692,4,14,27,201.0,84.0,14,8,27,955,1.7169562401250005,170.78018630295992
89,27,0,0,0,10.0,20,10.0,22.38858728761093,23,19.82608695652174,35.83094246938227,26,41.53846153846154,42.999999999999986,0,,10,6.978000000000001,8526.0,903,0,0.0,9030.0,False,-0.622394023627519,3,3.0020000000000007,51076,1,10,1.0,233.88587287610932,False,0.48230666366800024,0,0.506,57801,61,206,1.0,8746.877973237015,False,0.04744834709084721,0,0.2,61989,172,372,1.0,17179.947612079286,False,0.18903894683176065,0,0.659,59114,331,249,1.0,22567.04195736553,False,-0.06815025310826832,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,314052,0.0,0.0,11,0,0,6,4,3.230769230769231,9,15,29,205.0,83.0,15,12,29,1280,1.7247541230171919,172.5049404259771
90,29,0,0,0,10.0,20,10.0,22.067953707539328,3,1.0,35.83094246938227,0,,42.999999999999986,0,,3,6.998000000000002,8297.0,919,0,0.0,9190.0,False,-0.6267083622886264,0,2.9990000000000006,51036,0,15,0.5,331.0193056130899,False,0.482554715450734,0,0.506,57798,54,216,1.0,8931.153073593694,False,0.048950041052543025,0,0.2,61989,162,382,1.0,17262.4285239254,False,0.189733721856577,0,0.659,59114,321,259,1.0,22638.732532671704,False,-0.06767577017531232,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5833333333333334,313780,0.0,0.0,10,0,0,8,1,1.0,8,16,32,224.0,115.0,16,13,32,200,1.7496308041736484,174.25457123015076
91,32,0,0,0,10.0,20,10.0,21.57748060567256,56,20.0,36.281524752892764,5,49.0,42.999999999999986,0,,26,7.255000000000002,7636.0,924,0,0.0,9240.0,False,-0.645123928654158,15,3.1490000000000005,51456,5,10,1.0,265.7748060567256,False,0.49377135172076564,0,0.506,58043,44,221,1.0,8967.626117038893,False,0.053384767992847554,0,0.2,60869,208,392,1.0,18710.473669113853,False,0.1830627183287329,0,0.659,58869,316,269,1.0,23031.961821914112,False,-0.06831624558603945,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,312419,0.0,0.0,11,0,0,12,5,5.0,6,18,27,239.0,84.0,18,14,27,910,1.9733459642156959,176.22791719436646
92,27,0,0,0,10.0,20,10.0,20.909233644555183,11,8.0,35.966735280430925,18,33.666666666666664,42.999999999999986,0,,11,7.339000000000002,7361.0,930,0,0.0,9300.0,False,-0.6522179754459115,0,3.1340000000000003,51316,9,20,1.0,508.1846728911037,False,0.4932271350603878,0,0.506,58346,34,222,1.0,8695.529176170541,False,0.05619738852530868,0,0.2,61084,209,393,1.0,18504.956796921386,False,0.18495364396476788,0,0.6590000000000001,58263,324,279,1.0,23650.222230859617,False,-0.07224590163039986,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,311916,0.0,0.0,14,0,0,5,3,3.0,6,11,32,164.0,89.0,11,16,32,806,1.8637386867776513,178.0916558811441
93,32,0,0,0,10.0,20,10.0,20.95523632524588,28,21.285714285714285,35.419229740923605,4,17.0,42.999999999999986,0,,8,7.408000000000003,7055.0,943,0,0.0,9430.0,False,-0.6591962010655548,0,3.1340000000000003,51826,6,10,1.0,269.5523632524588,False,0.5045395002787303,0,0.506,57834,44,228,1.0,8997.614779241401,False,0.050116368301167474,0,0.2,61068,207,403,1.0,18611.68350491811,False,0.1855831017294899,0,0.6590000000000001,58195,318,289,1.0,23690.315057613705,False,-0.07288066173183416,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,311524,0.0,0.0,14,0,0,7,1,1.0,7,14,27,177.0,100.0,14,18,27,848,2.0887746000662446,180.18043048121035
94,27,0,0,0,10.0,20,10.0,20.24754075918982,20,12.95,35.419229740923605,0,,42.999999999999986,0,,19,7.5900000000000025,6615.0,958,0,0.0,9580.0,False,-0.6697648830206162,0,3.1340000000000012,51806,1,19,1.0,394.7032744246066,False,0.5057722850710072,0,0.506,57803,36,238,1.0,9158.688145670652,False,0.05095090927651409,0,0.2,60840,215,413,1.0,18981.36314622726,False,0.18485598526085162,0,0.6590000000000001,58195,308,299,1.0,23766.122760204467,False,-0.0723789296573976,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,310805,0.0,0.0,10,0,0,6,3,3.0,6,12,21,150.0,75.0,12,15,21,230,1.647051103413105,181.82748158462346
95,21,0,0,0,10.0,20,10.0,19.81018166072495,5,2.0,35.88240954712861,15,39.733333333333334,42.999999999999986,0,,5,7.621000000000002,6395.0,969,0,0.0,9690.0,False,-0.6745425063701644,0,3.1340000000000003,51716,0,29,1.0,574.4952681610235,False,0.5057692736298505,0,0.506,58164,26,238,1.0,9055.078195395457,False,0.05615989584719379,0,0.2,61065,210,418,1.0,19158.985339451996,False,0.1901427384636611,0,0.6590000000000001,57599,313,309,1.0,24518.19418825125,False,-0.07529058991706214,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,310485,0.0,0.0,15,0,0,4,1,1.0,4,8,21,111.0,40.0,8,13,21,796,1.396918535232544,183.224400119856
96,21,0,0,0,10.0,20,10.0,21.498931935516666,58,26.96551724137931,35.88240954712861,0,,42.999999999999986,0,,8,7.6960000000000015,6102.0,979,0,0.0,9790.0,False,-0.6815786425758629,21,3.3440000000000007,52552,0,10,1.0,214.98931935516666,False,0.5247710985544818,0,0.506,57234,46,248,1.0,9887.788436721661,False,0.047506557134014464,0,0.2,60431,228,428,1.0,20259.427767468846,False,0.1887313232207019,0,0.659,57599,303,319,1.0,24589.370092779965,False,-0.0748195133244647,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,309464,0.0,0.0,10,0,0,8,4,3.55,6,14,23,147.0,35.0,14,7,23,820,1.7283615302294493,184.95276165008545
97,23,0,0,0,10.0,20,10.0,15.866996500123067,123,5.739837398373984,36.00152147807728,15,37.0,42.999999999999986,0,,111,8.798,-954.0,990,0,0.0,9900.0,False,-0.8842946490618485,2,3.343000000000001,52762,0,9,0.9,142.8029685011076,False,0.5298066216194857,0,0.506,57444,73,243,1.0,9906.660463681763,False,0.051203380030339335,0,0.2,60070,304,438,1.0,20592.233343435262,False,0.18545295784422722,0,0.659,57044,308,329,1.0,25235.468615247795,False,-0.07788983787859179,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.65,301912,0.0,0.0,13,0,0,4,8,7.090909090909091,7,11,17,154.0,51.0,11,12,17,755,1.2967165103182197,186.24947816040367
98,17,0,0,0,10.0,20,10.0,15.816527737759863,2,8.0,35.046137210313084,22,29.545454545454547,42.999999999999986,0,,2,8.707,-25344.0,1000,0,0.0,10000.0,False,-1.5890664813527913,0,3.341000000000001,52662,0,19,1.0,300.5140270174374,False,0.5291943772732428,0,0.506,57624,63,241,1.0,9442.560315164324,False,0.05032649613501407,0,0.2,60524,296,438,1.0,20031.90030849405,False,0.18838151814830392,0,0.659,56394,320,339,1.0,25791.76390730018,False,-0.08281203566502401,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,277406,0.0,0.0,9,0,0,4,6,1073.875,2,6,19,90.0,48.0,6,11,19,750,1.1824736632406712,187.43195182364434
99,19,0,0,1,10.0,13,10.0,16.562725363653804,26,24.615384615384617,31.99773429121839,55,24.581818181818182,42.999999999999986,0,,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,7,3.411000000000001,52989,3,10,1.0,195.62725363653806,False,0.537144244464277,0,0.506,57954,56,227,1.0,8190.998304471188,False,0.04534349459610486,0,0.2,60906,309,417,1.0,18460.937336807092,False,0.181584094282212,0,0.659,55042,365,349,1.0,26686.173016294706,False,-0.09478878420899373,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,302437,0.0,0.125,10,0,0,7,8,5317.858333333334,2,9,20,107.0,46.0,9,10,20,1772,1.6000427640974522,189.0319945877418
100,20,0,0,0,10.0,11,10.0,17.163304529123174,14,29.0,31.998054824430692,28,32.0,42.999999999999986,9,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,4,3.4440000000000013,53189,4,10,1.0,211.63304529123172,False,0.54316702926354,0,0.506,58850,46,209,1.0,7477.10546664568,False,0.054424891898696696,0,0.2,60500,313,427,1.0,19035.28372764746,False,0.17958222756534456,0,0.6590000000000001,54533,383,350,1.0,27305.25499775695,False,-0.09742901677284738,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,302618,0.0,0.125,13,0,0,10,11,15452.235714285714,3,13,27,192.0,63.0,14,6,27,1393,1.8449069513007998,190.8769015390426
101,27,0,0,0,10.000000000000002,8,10.0,17.163304529123174,0,,32.29715994511809,63,33.142857142857146,42.999999999999986,11,43.0,0,8.705000000000004,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,3.4400000000000013,53109,2,20,1.0,363.26609058246345,False,0.5430458954508696,0,0.506,60233,36,171,1.0,6140.693313663628,False,0.06646697423821239,0,0.2,61205,303,422,1.0,18829.882769164156,False,0.1897291247107733,0,0.6590000000000001,52918,436,349,1.0,29088.561736071482,False,-0.10700393312636353,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,303011,0.0,0.125,12,0,0,14,6,8584.861111111111,3,17,24,216.0,46.0,17,10,24,2641,2.30032641813159,193.17722795717418
102,24,0,0,0,10.000000000000002,11,10.0,17.21231247592752,1,30.0,32.29715994511809,0,,42.999999999999986,11,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,3.4400000000000013,53029,3,29,1.0,529.1570618018981,False,0.5431311828498075,0,0.506,60203,27,181,1.0,6310.5183869164175,False,0.06739208183325261,0,0.2,61205,293,432,1.0,18995.58065173778,False,0.19112487492619173,0,0.6590000000000001,53391,426,348,1.0,28722.5901366203,False,-0.10316502437838997,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,303374,0.0,0.125,14,0,0,6,5,11443.481481481482,5,11,24,168.0,69.0,11,13,24,613,1.5977521343156695,194.77498009148985
103,24,0,0,0,10.000000000000002,7,10.0,17.650788247967622,44,20.0,32.29715994511809,0,,42.99999999999999,7,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,15,3.590000000000001,53479,0,10,1.0,176.50788247967623,False,0.5510555345506092,0,0.506,60203,17,191,1.0,6468.820949733004,False,0.06872553783595312,0,0.2,60325,327,442,1.0,20047.152452827606,False,0.18515745521098761,0,0.6590000000000001,53692,416,351,1.0,28528.618537169124,False,-0.1004644948960294,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,303245,0.0,0.125,7,0,0,10,7,12302.708501683503,2,12,28,156.0,47.0,12,12,28,371,2.243691697716713,197.01867178920656
104,28,0,0,0,10.000000000000002,10,10.0,17.650788247967622,0,,32.673324655662796,5,49.0,42.99999999999999,8,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,3.5750000000000015,53379,0,20,1.0,353.01576495935245,False,0.5507154239772896,0,0.506,60203,7,201,1.0,6690.893773523996,False,0.07059616036190575,0,0.2,60570,317,447,1.0,20200.275995687007,False,0.19057478348063445,0,0.659,53791,411,353,1.0,28607.736433477407,False,-0.09863039450482221,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,303489,0.0,0.125,11,0,0,6,6,5725.240740740741,3,9,28,147.0,112.0,9,19,28,689,1.8050944544374943,198.82376624364406
