index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,4,0,0,0,10.0,20,10.0,26.92602913092983,38,25.55263157894737,6.40734942087536,10,10.5,25.000000000000004,0,,28,5.538000000000001,78563,8,10,1.0,349.2602913092983,False,0.23727380096254833,0,0.2,53548,1009,0,0.0,10090.0,False,-0.07927653288915427,10,3.639000000000001,53334,1071,0,0.0,28837.77719922585,False,-0.19297605117548985,0,5.744000000000001,55502,492,0,0.0,13247.606332417476,False,-0.2600018680919463,0,0.2,104606,0,16,0.0,400.00000000000006,False,0.0004677491718930477,0,0.6590000000000001,121225,37,31,1.0,1012.0719285723885,False,0.1620324748158709,0.3333333333333333,466778,0.0,0.0,5,0,0,6,6,5.090909090909091,2,8,6,47.0,16.0,3,1,6,200,0.7943399760406464,103.7526182421716
100,6,0,0,0,10.0,20,10.0,27.11980213773816,33,28.454545454545453,6.588809262992484,6,9.333333333333334,25.000000000000004,1,25.0,23,5.740000000000001,78826,9,10,1.0,361.19802137738156,False,0.24150034587335695,0,0.2,53458,1018,0,0.0,10180.0,False,-0.07998365756309124,5,3.679000000000001,53062,1080,0,0.0,29289.38630875721,False,-0.19352629827788306,1,5.754000000000001,54747,516,0,0.0,13993.81790307289,False,-0.2645507188277337,0,0.2,104631,0,15,0.0,375.00000000000006,False,0.0005870729402331109,0,0.6590000000000001,121169,33,41,1.0,1242.4307056787522,False,0.16259739542788915,0.3333333333333333,465893,0.0,0.0,7,0,0,6,5,4.888888888888889,5,11,4,91.0,0.0,6,0,4,513,0.8523901329608634,104.60500837513246
101,4,0,0,0,10.0,20,10.0,27.35324587711088,49,28.46938775510204,6.432378772841026,13,5.384615384615385,25.0,6,25.0,39,6.107000000000002,78939,7,10,1.0,343.5324587711088,False,0.2431372172190445,0,0.2,53338,1030,0,0.0,10300.0,False,-0.08092649046167384,5,3.724000000000001,52693,1093,0,0.0,29897.097743682192,False,-0.19430225037709825,8,5.833000000000002,53463,552,0,0.0,15098.991724165206,False,-0.2732627884069538,0,0.2,104781,0,9,0.0,225.0,False,0.00130301555027349,0,0.6590000000000001,121099,36,51,1.0,1506.5656358222768,False,0.1631898853337833,0.3333333333333333,464313,0.0,0.0,7,0,0,5,8,8.0,3,8,6,40.0,12.0,3,1,6,650,0.790878141997382,105.39588651712984
102,6,0,0,0,10.0,20,10.0,27.272975653805638,42,26.785714285714285,6.386205773437444,3,5.0,25.0,1,25.0,32,6.388000000000002,79103,3,10,1.0,302.7297565380564,False,0.24539370939170038,0,0.2,53198,1044,0,0.0,10440.0,False,-0.08202646217668688,0,3.719000000000001,52233,1113,0,0.0,30354.821902685675,False,-0.19705539996494698,3,5.855000000000001,52741,574,0,0.0,15654.688025284437,False,-0.2785532075583984,0,0.2,104806,0,8,0.0,200.0,False,0.0014223393186135532,0,0.6590000000000001,121084,29,61,1.0,1710.1999674296858,False,0.16401863344420747,0.3333333333333333,463165,0.0,0.0,8,0,0,0,5,4.75,5,5,6,75.0,15.0,5,1,6,432,0.8217525819782168,106.21763909910806
103,6,0,0,0,10.0,20,10.0,27.15638113671894,33,26.21212121212121,6.5806876512650065,15,7.666666666666667,24.999999999999996,5,25.0,23,6.586000000000002,79292,2,10,1.0,291.56381136718943,False,0.24827590285181184,0,0.2,53088,1055,0,0.0,10550.0,False,-0.08289072566705427,10,3.819000000000001,51603,1133,0,0.0,30768.17982790256,False,-0.20209769738247996,5,5.902000000000002,52236,587,0,0.0,15940.795727254019,False,-0.28286445120390913,0,0.2,104931,0,3,0.0,74.99999999999999,False,0.0020189581603138693,0,0.6590000000000001,120969,34,71,1.0,1998.74338014301,False,0.16429805826886518,0.3333333333333333,462119,0.0,0.0,7,0,0,0,7,7.0,5,5,6,82.0,18.0,5,1,6,613,0.8479331129929051,107.06557221210096
104,6,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.398477892355783,3,1.0,24.999999999999996,0,,0,6.563000000000001,79192,2,20,1.0,563.1276227343789,False,0.24883817548268627,0,0.2,52988,1065,0,0.0,10650.0,False,-0.08367641974920645,0,3.8090000000000006,51603,1133,0,0.0,30768.17982790256,False,-0.20209769738247996,3,5.9270000000000005,52167,587,0,0.0,15940.795727254019,False,-0.2836863298517401,0,0.2,104931,0,3,0.0,74.99999999999999,False,0.0020189581603138693,0,0.6590000000000001,120966,27,81,1.0,2197.758903093606,False,0.16521931185072886,0.3333333333333333,461847,0.0,0.0,6,0,0,1,1,1.0,4,5,4,74.0,12.0,5,1,4,200,0.7877154759480618,107.85328768804902
105,4,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.43277410824337,5,7.0,24.999999999999996,0,,0,6.563000000000001,79092,2,30,1.0,834.6914341015682,False,0.24940044811356094,0,0.2,52888,1075,0,0.0,10750.0,False,-0.08446211383135863,0,3.809000000000001,51603,1133,0,0.0,30768.17982790256,False,-0.20209769738247996,5,5.974000000000001,52082,587,0,0.0,15940.795727254019,False,-0.2846987890555898,0,0.2,104931,0,3,0.0,74.99999999999999,False,0.0020189581603138693,0,0.6590000000000001,120931,22,91,1.0,2416.5210303813537,False,0.16592934615529917,0.3333333333333333,461527,0.0,0.0,6,0,0,1,1,1.0,3,4,2,66.0,0.0,4,0,2,200,0.6133708360139281,108.46665852406295
106,2,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.849185047986232,19,8.578947368421053,24.999999999999996,0,,0,6.563000000000001,79022,0,39,0.9,1059.0988643320388,False,0.2500636322977784,0,0.2,52758,1088,0,0.0,10880.0,False,-0.08548351613815645,13,3.9390000000000014,51371,1133,0,0.0,30768.17982790256,False,-0.20486111544475216,6,6.029000000000001,51961,587,0,0.0,15940.795727254019,False,-0.2861400545104818,0,0.2,104931,0,3,0.0,74.99999999999999,False,0.0020189581603138693,0,0.6590000000000001,120768,31,101,1.0,2737.324736487573,False,0.16590454450054692,0.31666666666666665,460811,0.0,0.0,5,0,0,0,5,5.0,1,1,4,14.0,15.0,1,1,4,200,0.5885876109823585,109.05524613504531
107,4,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.965398137124426,7,8.428571428571429,24.999999999999996,2,25.0,0,6.563000000000001,78892,3,49,1.0,1360.6626756992282,False,0.2503901967040072,0,0.2,52688,1095,0,0.0,10950.0,False,-0.08603350199566297,5,3.9760000000000013,51306,1133,0,0.0,30768.17982790256,False,-0.20563534895357843,2,6.043000000000001,51917,587,0,0.0,15940.795727254019,False,-0.2866641510395334,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120709,28,111,1.0,2970.0311478394833,False,0.1664520325507578,0.3333333333333333,460493,0.0,0.0,6,0,0,1,2,2.0,3,4,4,60.0,0.0,4,0,4,250,0.6458935670088977,109.7011397020542
108,4,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.762340459720969,11,5.181818181818182,24.999999999999996,0,,0,6.563000000000001,78782,4,59,1.0,1642.2264870664176,False,0.25087389992666664,0,0.2,52598,1104,0,0.0,11040.0,False,-0.08674062666959992,5,4.021000000000001,51236,1133,0,0.0,30768.17982790256,False,-0.20646913888616056,6,6.101000000000002,51775,587,0,0.0,15940.795727254019,False,-0.2883555534742,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120652,29,121,1.0,3221.1078733319077,False,0.16710629300825675,0.3333333333333333,460024,0.0,0.0,4,0,0,0,3,3.0,4,4,4,65.0,0.0,4,0,4,200,0.7867667140089907,110.4879064160632
109,4,0,0,0,10.0,20,10.0,27.15638113671894,0,,6.570172261654976,3,1.0,24.999999999999996,0,,0,6.563000000000001,78712,1,69,1.0,1883.790298433607,False,0.2516718807821867,0,0.2,52468,1117,0,0.0,11170.0,False,-0.08776202897639775,0,4.016000000000002,51236,1133,0,0.0,30768.17982790256,False,-0.20646913888616056,3,6.125000000000001,51706,587,0,0.0,15940.795727254019,False,-0.28917743212203095,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120649,22,131,1.0,3419.543789756409,False,0.1680247801567265,0.3333333333333333,459752,0.0,0.0,5,0,0,2,1,1.0,2,4,4,62.0,0.0,4,0,4,200,0.7756294480059296,111.26353586406913
110,4,0,0,0,10.0,20,10.0,27.277287434042137,12,30.0,7.0022019312187815,10,10.5,24.999999999999996,0,,0,6.563000000000001,78992,0,66,0.9,1800.300970646781,False,0.25541579693458927,0,0.2,52348,1129,0,0.0,11290.0,False,-0.08870486187498036,10,4.1160000000000005,51076,1133,0,0.0,30905.16666276974,False,-0.20755909984771576,0,6.122000000000002,51346,599,0,0.0,16339.09517299124,False,-0.2910933655752482,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120544,22,141,1.0,3679.0484424868127,False,0.1682610634252929,0.31666666666666665,459287,0.0,0.0,6,0,0,1,2,2.0,3,4,4,64.0,0.0,4,0,4,560,0.7540819360292517,112.01761780009838
111,4,0,0,0,10.0,20,10.0,27.24975606236586,28,27.0,7.232315427460237,5,11.0,24.999999999999996,0,,0,6.563000000000001,79668,0,46,0.8,1253.4887788688297,False,0.2617421098940007,0,0.2,52228,1141,0,0.0,11410.0,False,-0.08964769477356296,5,4.156000000000001,50735,1145,0,0.0,31200.97069140891,False,-0.20985914494003322,0,6.122000000000002,50866,615,0,0.0,16758.599978355003,False,-0.2943123616602246,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120489,17,151,1.0,3897.9493622668238,False,0.16878084215024694,0.3,458967,0.0,0.0,7,0,0,1,1,1.0,3,4,4,62.0,0.0,4,0,4,956,0.7257929390179925,112.74341073911637
112,4,0,0,0,10.0,20,10.0,26.998004400299504,52,25.76923076923077,7.1968615749552685,9,6.888888888888889,24.999999999999996,0,,6,6.623000000000001,80794,0,10,1.0,269.98004400299504,False,0.27170857069677706,0,0.2,52128,1151,0,0.0,11510.0,False,-0.09043338885571514,5,4.201000000000001,49883,1179,0,0.0,31830.647187953116,False,-0.2162574315223032,4,6.162000000000002,50224,633,0,0.0,17089.736785389585,False,-0.2999872740703863,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120427,16,161,1.0,4140.1497851992835,False,0.1693450069455945,0.3333333333333333,458437,0.0,0.0,8,0,0,0,3,2.375,4,4,4,64.0,0.0,4,0,4,1172,0.7601105269859545,113.50352126610233
113,4,0,0,0,10.0,20,10.0,26.998004400299504,0,,6.873673471612865,13,4.923076923076923,24.999999999999996,0,,0,6.617000000000002,80674,2,20,1.0,559.9600880059901,False,0.2721012609447656,0,0.2,52048,1159,0,0.0,11590.0,False,-0.09106194412143688,5,4.246000000000001,49818,1179,0,0.0,31830.647187953116,False,-0.21703166503112944,8,6.238000000000002,50022,633,0,0.0,17089.736785389585,False,-0.30239335359012326,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120363,19,171,1.0,4405.599795960644,False,0.17000104907529162,0.3333333333333333,457906,0.0,0.0,5,0,0,0,4,4.0,3,3,6,36.0,9.0,3,1,6,200,0.7271337690181099,114.23065503512044
114,6,0,0,0,10.0,20,10.0,26.998004400299504,0,,6.873673471612865,0,,24.999999999999996,0,,0,6.617000000000002,80554,4,30,1.0,849.9401320089851,False,0.2724939511927542,0,0.2,51968,1167,0,0.0,11670.0,False,-0.09169049938715862,0,4.241000000000001,49818,1179,0,0.0,31830.647187953116,False,-0.21703166503112944,0,6.230000000000001,50022,633,0,0.0,17089.736785389585,False,-0.30239335359012326,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120363,9,181,1.0,4586.863061244515,False,0.17086620971030342,0.3333333333333333,457706,0.0,0.0,5,0,0,1,0,0.0,5,6,2,92.0,0.0,6,0,2,200,0.7978558129980229,115.02851084811846
115,2,0,0,0,10.0,20,10.0,27.04100894028814,4,30.0,7.093841534433513,20,8.0,24.999999999999996,0,,0,6.617000000000002,80554,6,36,1.0,1033.476321850373,False,0.27393598417494563,0,0.2,51888,1175,0,0.0,11750.0,False,-0.09231905465288036,15,4.391000000000001,49538,1179,0,0.0,31881.349540599716,False,-0.22006485968149397,5,6.280000000000001,49787,637,0,0.0,17225.122694963546,False,-0.30438619544653295,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120203,19,191,1.0,4909.782989154236,False,0.17088014638236226,0.3333333333333333,456951,0.0,0.0,6,0,0,0,4,4.0,2,2,2,32.0,0.0,2,0,2,320,0.5783625810290687,115.60687342914753
116,2,0,0,0,10.0,20,10.0,26.813392057633994,15,23.0,7.115164728823669,9,7.333333333333333,24.999999999999996,0,,0,6.617000000000002,80819,4,31,1.0,871.2151537866538,False,0.2768252864152444,0,0.2,51768,1187,0,0.0,11870.0,False,-0.09326188755146296,5,4.426000000000001,49123,1194,0,0.0,32015.19011681499,False,-0.2242109362459502,4,6.315000000000001,49707,637,0,0.0,17080.130740712855,False,-0.3062026184534813,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120137,18,201,1.0,5153.072965118825,False,0.17141132795478503,0.3333333333333333,456535,0.0,0.0,6,0,0,0,2,2.0,2,2,4,30.0,0.0,2,0,4,545,0.5880830059759319,116.19495643512346
117,4,0,0,0,10.0,20,10.0,26.813392057633994,0,,7.211158384813125,6,8.666666666666666,24.999999999999996,0,,0,6.617000000000002,80679,8,41,1.0,1179.3490743629939,False,0.27704633296429004,0,0.2,51708,1193,0,0.0,11930.0,False,-0.09373330400075426,5,4.471000000000001,49053,1194,0,0.0,32015.19011681499,False,-0.22504472617853233,1,6.3210000000000015,49685,637,0,0.0,17080.130740712855,False,-0.3064646667180071,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120085,14,211,1.0,5375.956217387383,False,0.17197875186091321,0.3333333333333333,456191,0.0,0.0,6,0,0,0,2,2.0,4,4,4,58.0,0.0,4,0,4,200,0.7219559310469776,116.91691236617044
118,4,0,0,0,10.0,20,10.0,26.61386268498812,16,23.625,7.362269653037971,5,10.0,24.999999999999996,0,,0,6.617000000000002,80947,9,35,1.0,1021.4851939745843,False,0.28001732607855817,0,0.2,51618,1202,0,0.0,12020.0,False,-0.09444042867469123,5,4.516000000000001,48636,1209,0,0.0,32176.159986150637,False,-0.22905305294476355,0,6.320000000000001,49654,638,0,0.0,16979.64439302242,False,-0.3074323772957666,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120035,9,221,1.0,5591.260426877341,False,0.17252909317218576,0.3333333333333333,455871,0.0,0.0,8,0,0,1,1,1.0,3,4,4,61.0,0.0,4,0,4,578,0.7465443389955908,117.66345670516603
119,4,0,0,0,10.0,20,10.0,26.72840983023559,5,32.0,7.103196917492886,5,2.8,24.999999999999996,0,,0,6.617000000000002,81047,5,40,1.0,1119.1363932094237,False,0.2823559539364014,0,0.2,51478,1216,0,0.0,12160.0,False,-0.09554040038970427,0,4.511000000000001,48636,1209,0,0.0,32314.64748475483,False,-0.2282282709295875,5,6.370000000000001,49384,643,0,0.0,17186.367520841486,False,-0.3094172551585304,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120021,4,231,1.0,5803.41278766997,False,0.1734080433177257,0.3333333333333333,455547,0.0,0.0,7,0,0,0,2,2.0,4,4,4,63.0,0.0,4,0,4,360,0.7567433840013109,118.42020008916734
120,4,0,0,0,10.0,20,10.0,26.441978458091842,24,23.916666666666668,6.97757199907447,2,2.0,24.999999999999996,0,,0,6.617000000000002,81551,2,26,1.0,707.491439910388,False,0.2870414802469468,0,0.2,51348,1229,0,0.0,12290.0,False,-0.0965618026965021,0,4.511000000000001,48062,1233,0,0.0,32602.95943882724,False,-0.2333482654856991,2,6.385000000000002,49340,643,0,0.0,17002.192148553055,False,-0.3110382343393224,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,120017,0,237,0.6,5924.999999999999,False,0.17395018948614413,0.26666666666666666,455299,0.0,0.0,7,0,0,0,1,1.0,3,3,6,48.0,18.0,3,1,6,774,0.7537319730035961,119.17393206217093
121,6,0,0,0,10.0,20,10.0,26.589751866977412,13,29.0,7.341192128208233,10,10.0,24.999999999999996,0,,0,6.617000000000002,81808,4,23,1.0,651.5642929404805,False,0.2906405315451498,0,0.2,51268,1237,0,0.0,12370.0,False,-0.09719035796222383,5,4.561000000000001,47997,1233,0,0.0,32785.16405198315,False,-0.2330373534793866,5,6.4330000000000025,48888,656,0,0.0,17442.87722473718,False,-0.3137975723328419,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119917,0,247,1.0,6174.999999999999,False,0.17418883702282426,0.3333333333333333,454859,0.0,0.0,6,0,0,0,2,2.0,5,5,4,79.0,14.0,5,1,4,577,0.7733691280009225,119.94730119017186
122,4,0,0,0,10.0,20,10.0,26.76542914233769,11,30.0,7.713656017250821,10,10.5,24.999999999999996,0,,0,6.617000000000002,82068,1,22,1.0,598.8394411314292,False,0.29431188473185377,0,0.2,51138,1250,0,0.0,12500.0,False,-0.09821176026902165,10,4.6560000000000015,47837,1233,0,0.0,33001.774132502374,False,-0.23365310686505478,0,6.428000000000001,48558,667,0,0.0,17852.54123793924,False,-0.31528848394395004,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119812,0,257,1.0,6424.999999999999,False,0.17437975505216835,0.3333333333333333,454394,0.0,0.0,6,0,0,1,2,2.0,3,4,4,58.0,0.0,4,0,4,530,0.6409753210027702,120.58827651117463
123,4,0,0,0,10.000000000000002,20,10.0,26.76542914233769,0,,7.544626231798921,9,6.111111111111111,24.999999999999996,0,,0,6.617000000000002,81968,1,32,1.0,866.4937325548061,False,0.29484344049588934,0,0.2,51038,1260,0,0.0,12600.000000000002,False,-0.09899745435117382,5,4.6960000000000015,47767,1233,0,0.0,33001.774132502374,False,-0.2344868967976369,4,6.468000000000002,48464,667,0,0.0,17852.54123793924,False,-0.31640814471056034,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119757,0,266,0.9,6649.999999999999,False,0.17492864438653263,0.31666666666666665,453975,0.0,0.0,6,0,0,1,3,3.0,2,3,6,41.0,13.0,3,1,6,200,0.7898968899971806,121.37817340117181
124,6,0,0,0,10.000000000000002,20,10.0,26.815146171815584,3,30.0,7.08242639257501,6,1.1666666666666667,24.999999999999996,0,,0,6.617000000000002,81948,2,39,1.0,1065.7907007008077,False,0.29609502734766024,0,0.2,50948,1269,0,0.0,12690.000000000002,False,-0.09970457902511078,0,4.691000000000002,47767,1233,0,0.0,33063.07522984862,False,-0.2341218093846117,6,6.524000000000001,48232,670,0,0.0,17966.14793511644,False,-0.3184949619129735,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119750,0,272,0.6,6799.999999999999,False,0.1755777656863026,0.26666666666666666,453626,0.0,0.0,6,0,0,1,2,2.0,4,5,6,60.0,3.0,5,1,6,290,0.770256393996533,122.14842979516834
125,6,0,0,0,10.000000000000002,20,10.0,26.986394426351026,6,32.0,7.0135127089018665,10,6.5,24.999999999999996,0,,0,6.617000000000002,82010,5,43,1.0,1210.414960333094,False,0.29820559225881615,0,0.2,50878,1276,0,0.0,12760.000000000002,False,-0.1002545648826173,5,4.741000000000001,47702,1233,0,0.0,33274.22432769081,False,-0.2336385143787621,5,6.568000000000002,47930,676,0,0.0,18242.802632213294,False,-0.32044451347039277,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119685,0,282,1.0,7049.999999999999,False,0.17615051977433488,0.3333333333333333,453186,0.0,0.0,6,0,0,2,2,2.0,4,6,4,94.0,0.0,6,0,4,392,0.7613082280149683,122.90973802318331
126,4,0,0,0,10.0,20,10.0,27.138802638402403,15,28.8,7.197718656570095,5,10.0,24.999999999999996,0,,0,6.617000000000002,82362,3,38,1.0,1061.2745002592912,False,0.3025650908282731,0,0.2,50758,1288,0,0.0,12880.0,False,-0.10119739778119992,5,4.786000000000001,47560,1236,0,0.0,33543.56006106537,False,-0.23372584950648354,0,6.563000000000001,47570,688,0,0.0,18671.496215220854,False,-0.3221794303117132,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119635,0,287,0.5,7174.999999999999,False,0.17626984354267494,0.25,452866,0.0,0.0,7,0,0,0,1,1.0,4,4,4,68.0,0.0,4,0,4,632,0.7573493410018273,123.66708736418514
127,4,0,0,0,10.0,20,10.0,26.48790051938137,36,23.583333333333332,7.365588463890212,13,8.307692307692308,24.999999999999996,0,,0,6.617000000000002,83051,9,12,1.0,407.85480623257644,False,0.3082580754127454,0,0.2,50718,1292,0,0.0,12920.0,False,-0.10151167541406078,10,4.881000000000001,46707,1266,0,0.0,33533.68205753681,False,-0.24394500525563512,3,6.593000000000001,47345,694,0,0.0,18382.60296045067,False,-0.3265800142908577,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119527,3,297,1.0,7447.09676539167,False,0.17653759064020388,0.3333333333333333,452329,0.0,0.0,9,0,0,2,3,3.0,2,4,4,64.0,0.0,4,0,4,1049,0.7284113260102458,124.39549869019538
128,4,0,0,0,10.0,20,10.0,26.330077618466817,21,25.0,7.1863807936439015,10,5.8,24.999999999999996,0,,9,6.707000000000002,83325,7,10,1.0,333.30077618466817,False,0.311977912380847,0,0.2,50598,1304,0,0.0,13040.0,False,-0.10245450831264338,5,4.921000000000001,46112,1287,0,0.0,33886.80989496679,False,-0.248929116569986,5,6.6400000000000015,47229,694,0,0.0,18273.07386721597,False,-0.32861403943102185,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,119469,3,307,1.0,7696.559142380931,False,0.17717459999036306,0.3333333333333333,451714,0.0,0.0,5,0,0,1,4,3.428571428571429,3,4,4,58.0,0.0,4,0,4,200,0.710714242013637,125.10621293220902
129,4,0,0,0,10.0,20,10.0,26.349477856186333,13,26.615384615384617,7.201474260301286,9,7.333333333333333,24.999999999999996,0,,3,6.728000000000001,83494,9,10,1.0,353.4947785618633,False,0.31479222146014857,0,0.2,50518,1312,0,0.0,13120.0,False,-0.10308306357836512,5,4.966000000000001,45792,1297,0,0.0,34175.27277947367,False,-0.25102274591160834,4,6.675000000000002,47053,697,0,0.0,18365.586065761872,False,-0.3301594559773097,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119403,2,317,1.0,7939.402948520602,False,0.17770365201619276,0.3333333333333333,451241,0.0,0.0,6,0,0,1,3,2.3,3,4,4,63.0,0.0,4,0,4,296,0.741379426966887,125.8475923591759
130,4,0,0,0,10.0,20,10.0,26.165505792560346,10,23.0,7.201474260301286,0,,24.999999999999996,0,,0,6.725000000000001,83624,9,10,1.0,351.65505792560344,False,0.31682057149757703,0,0.2,50418,1322,0,0.0,13220.0,False,-0.1038687576605173,0,4.961000000000001,45562,1307,0,0.0,34198.316070876375,False,-0.2536251038016272,0,6.671000000000002,47053,697,0,0.0,18237.357537414562,False,-0.3309231392344941,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119403,0,319,0.2,7974.999999999999,False,0.1778735549891654,0.19999999999999998,451041,0.0,0.0,7,0,0,0,0,0.0,3,3,6,39.0,10.0,3,1,6,430,0.730923784954939,126.57851614413084
131,6,0,0,0,10.0,20,10.0,26.165505792560346,0,,7.201474260301286,0,,24.999999999999996,0,,0,6.725000000000001,83554,6,20,1.0,583.3101158512069,False,0.3175406998636915,0,0.2,50288,1335,0,0.0,13350.0,False,-0.10489015996731513,0,4.961000000000001,45562,1307,0,0.0,34198.316070876375,False,-0.2536251038016272,0,6.671,47053,697,0,0.0,18237.357537414562,False,-0.3309231392344941,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119403,0,319,0.0,7974.999999999999,False,0.1778735549891654,0.16666666666666666,450841,0.0,0.0,5,0,0,0,0,0.0,5,5,4,78.0,17.0,5,1,4,200,0.7386812979821116,127.31719744211296
132,4,0,0,0,10.0,20,10.0,26.235861072402507,2,32.0,7.312441137625388,20,7.75,24.999999999999996,0,,0,6.725000000000001,83498,8,28,1.0,814.6041100272702,False,0.3184779857162957,0,0.2,50208,1343,0,0.0,13430.0,False,-0.10551871523303687,10,5.061000000000002,45402,1307,0,0.0,34290.27042163008,False,-0.25498326213384664,10,6.771000000000001,46774,699,0,0.0,18338.86688960935,False,-0.3336418342806219,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,119248,10,329,1.0,8298.124411376251,False,0.1779361971580718,0.3333333333333333,450111,0.0,0.0,6,0,0,0,4,4.0,4,4,4,60.0,0.0,4,0,4,264,0.6143078369786963,127.93150527909165
133,4,0,0,0,10.0,20,10.0,26.110166773651326,16,24.9375,7.455431884115195,5,10.0,24.999999999999996,0,,0,6.725000000000001,83787,9,22,1.0,664.4236690203292,False,0.3218393386735938,0,0.2,50118,1352,0,0.0,13520.0,False,-0.10622583990697382,5,5.101000000000002,44933,1323,0,0.0,34543.750641540704,False,-0.25906001714307414,0,6.761,46774,699,0,0.0,18251.006574782277,False,-0.3341650988947383,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,119198,5,339,1.0,8512.277159420573,False,0.17848104260059267,0.3333333333333333,449791,0.0,0.0,7,0,0,1,1,1.0,3,4,4,62.0,0.0,4,0,4,599,0.7172797149978578,128.6487849940895
