index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.1671931869295,15,17.333333333333332,44.0,0,,0,3.3770000000000007,28371,647,0,0.0,6470.0,False,-0.27656847261324363,0,3.296000000000001,28058,673,0,0.0,6730.0,False,-0.28075716999702444,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,9.926000000000002,24283,683,0,0.0,2393.376666308402,False,-0.6179383965638896,0,1.0190000000000001,104670,0,85,1.0,3740.0,False,0.08382502543234994,0,0.3620000000000001,107279,16,173,1.0,7886.675090990872,False,0.131458164247156,0.3333333333333333,359989,0.0,0.0,12,0,0,12,3,3.0,12,24,2,36.0,0.0,2,0,2,200,0.7842692155390978,75.14468537457287
66,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.11629927265597,15,16.666666666666668,44.0,0,,0,3.3770000000000007,28241,660,0,0.0,6600.0,False,-0.27805626130147176,0,3.296000000000001,27988,680,0,0.0,6800.0,False,-0.28155828698299346,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,10.061000000000002,23818,683,0,0.0,2393.376666308402,False,-0.6249109561680282,0,1.0190000000000001,104500,0,95,1.0,4180.0,False,0.08433367243133265,0,0.36200000000000004,107199,11,183,1.0,8240.279291999215,False,0.13244292620548934,0.3333333333333333,359074,0.0,0.0,12,0,0,12,3,3.0,14,26,2,36.0,0.0,2,0,2,200,0.7116400711238384,75.85632544569671
67,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.178196736341036,10,18.0,44.0,0,,0,3.3770000000000007,28151,669,0,0.0,6690.000000000001,False,-0.2790862688548605,0,3.2960000000000003,27878,691,0,0.0,6910.000000000001,False,-0.2828171851038019,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,10.146,23563,683,0,0.0,2393.376666308402,False,-0.6287346178864267,0,1.0190000000000001,104410,0,100,0.5,4400.0,False,0.08453713123092574,0,0.3620000000000001,107109,6,193,1.0,8595.069180418046,False,0.13333198972745697,0.25,358439,0.0,0.0,11,0,0,11,2,2.0,15,26,2,36.0,0.0,2,0,2,200,0.8157363310456276,76.67206177674234
68,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.134066753857343,5,16.0,44.0,0,,0,3.377000000000001,28031,681,0,0.0,6810.0,False,-0.28045961225937877,0,3.2960000000000003,27798,699,0,0.0,6990.0,False,-0.28373274737348075,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,10.186000000000002,23448,683,0,0.0,2393.376666308402,False,-0.6304590143476653,0,1.0190000000000001,104410,0,100,0.0,4400.0,False,0.08453713123092574,0,0.36200000000000004,107029,1,203,1.0,8949.134066753857,False,0.13431909494788324,0.16666666666666666,358044,0.0,0.0,13,0,0,12,1,1.0,11,23,2,36.0,0.0,2,0,2,200,1.092934929765761,77.7649967065081
69,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.168664649045713,5,18.0,44.0,0,,0,3.377000000000001,27941,690,0,0.0,6900.0,False,-0.2814896198127675,0,3.2960000000000003,27688,710,0,0.0,7100.0,False,-0.2849916454942892,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,10.231000000000002,23343,683,0,0.0,2393.376666308402,False,-0.6320334632905352,0,1.0190000000000001,104320,0,105,0.5,4620.0,False,0.08474059003051881,0,0.3620000000000001,107029,0,204,0.1,8976.0,False,0.1344557477110885,0.09999999999999999,357649,0.0,0.0,14,0,0,11,1,1.0,17,28,2,36.0,0.0,2,0,2,200,0.8243405595421791,78.58933726605028
70,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.118988449945967,5,16.0,44.0,0,,0,3.377000000000001,27841,700,0,0.0,7000.0,False,-0.2826340726498661,0,3.2960000000000003,27588,720,0,0.0,7200.0,False,-0.28613609833138776,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,10.276000000000002,23228,683,0,0.0,2393.376666308402,False,-0.6337578597517738,0,1.0190000000000001,104320,0,105,0.0,4620.0,False,0.08474059003051881,0,0.36200000000000004,106949,0,209,0.5,9196.0,False,0.13476093591047814,0.08333333333333333,357254,0.0,0.0,12,0,0,13,1,1.0,12,25,2,36.0,0.0,2,0,2,200,0.7794466111809015,79.36878387723118
71,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.081598023984313,24,16.916666666666668,44.0,0,,0,3.3770000000000007,27711,713,0,0.0,7130.0,False,-0.28412186133809425,0,3.296000000000001,27518,727,0,0.0,7270.0,False,-0.2869372153173568,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,24,10.511000000000001,22387,683,0,0.0,2393.376666308402,False,-0.6463684460465706,0,1.0190000000000001,104122,1,115,1.0,5077.081598023984,False,0.08505127974579843,0,0.3620000000000001,106741,3,219,1.0,9687.244794071952,False,0.13514366629741578,0.3333333333333333,355807,0.0,0.0,9,0,0,10,3,3.0,18,28,2,36.0,0.0,2,0,2,200,0.755208371207118,80.1239922484383
72,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.02048036508423,7,16.0,44.0,0,,0,3.377000000000001,27611,723,0,0.0,7230.0,False,-0.2852663141751928,0,3.296000000000001,27418,737,0,0.0,7370.0,False,-0.28808166815445535,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,7,10.557000000000004,22226,683,0,0.0,2393.376666308402,False,-0.6487826010923046,0,1.0190000000000001,104122,0,116,0.1,5104.0,False,0.0851881993896236,0,0.36200000000000004,106629,0,229,1.0,10076.0,False,0.13598168870803662,0.18333333333333335,355334,0.0,0.0,11,0,0,11,1,1.0,13,24,2,36.0,0.0,2,0,2,200,0.7421740246936679,80.86616627313197
73,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.892411021479045,16,16.0,44.0,8,44.0,0,3.3770000000000007,27501,734,0,0.0,7340.0,False,-0.2865252122960013,0,3.296000000000001,27328,746,0,0.0,7460.0,False,-0.2891116757078441,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,16,10.71,21750,683,0,0.0,2393.376666308402,False,-0.6559201029666486,0,1.0190000000000001,104362,0,115,0.7,5060.0,False,0.0874059003051882,0,0.3620000000000001,106485,0,238,0.9,10472.0,False,0.13653102746693793,0.26666666666666666,354754,0.0,0.0,16,0,0,15,2,2.0,13,28,2,36.0,0.0,2,0,2,552,0.7467971043661237,81.61296337749809
74,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.892411021479045,0,,44.0,0,,0,3.3770000000000007,27421,742,0,0.0,7420.0,False,-0.2874407745656801,0,3.296000000000001,27208,758,0,0.0,7580.0,False,-0.29048501911236235,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,10.694000000000003,21750,683,0,0.0,2393.376666308402,False,-0.6559201029666486,0,1.0190000000000001,104362,0,115,0.0,5060.0,False,0.0874059003051882,0,0.36200000000000004,106485,0,238,0.0,10472.0,False,0.13653102746693793,0.0,354554,0.0,0.0,12,0,0,8,0,0.0,17,25,2,36.0,0.0,2,0,2,200,0.7377018490806222,82.35066522657871
75,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.82750414280138,9,16.0,44.00000000000001,14,44.0,0,3.3770000000000007,27361,748,0,0.0,7480.0,False,-0.2881274462679393,0,3.2960000000000003,27068,772,0,0.0,7720.0,False,-0.2920872530843004,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,9,10.784000000000002,21543,683,0,0.0,2393.376666308402,False,-0.659024016596878,0,1.0190000000000001,104802,0,105,0.0,4620.000000000001,False,0.0896439471007121,0,0.3620000000000001,106517,0,243,0.9,10692.000000000002,False,0.13797558494404882,0.15,354619,0.0,0.0,21,0,0,12,1,1.0,14,26,2,36.0,0.0,2,0,2,816,0.7325469525530934,83.0832121791318
76,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.82750414280138,0,,44.0,17,44.0,0,3.377000000000001,27211,763,0,0.0,7630.0,False,-0.2898441255235872,0,3.2960000000000003,27018,777,0,0.0,7770.0,False,-0.2926594795028497,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,10.775000000000004,21543,683,0,0.0,2393.376666308402,False,-0.659024016596878,0,1.0190000000000001,105374,0,92,0.0,4048.0,False,0.09255340793489318,0,0.36200000000000004,106693,0,239,0.0,10516.0,False,0.1388708036622584,0.0,355167,0.0,0.0,20,0,0,11,0,0.0,14,25,2,36.0,0.0,2,0,2,948,0.7988458452746272,83.88205802440643
77,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.932903323068736,11,18.0,44.0,13,44.0,0,3.377000000000001,27111,773,0,0.0,7730.0,False,-0.29098857836068576,0,3.2960000000000003,26918,787,0,0.0,7870.0,False,-0.2938039323399483,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,11,10.885000000000003,21312,683,0,0.0,2393.376666308402,False,-0.662487804271192,0,1.0190000000000001,105308,1,99,1.0,4372.932903323069,False,0.09353475535769613,0,0.3620000000000001,107133,0,229,0.0,10076.0,False,0.1411088504577823,0.16666666666666666,355110,0.0,0.0,21,0,0,3,1,1.0,18,21,2,36.0,0.0,2,0,2,772,0.847286400385201,84.72934442479163
78,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.973127771743712,16,17.25,44.0,14,44.0,0,3.377000000000001,27011,783,0,0.0,7830.0,False,-0.29213303119778433,0,3.2960000000000003,26818,797,0,0.0,7970.0,False,-0.29494838517704686,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,16,11.034000000000004,20862,683,0,0.0,2393.376666308402,False,-0.6692354425977777,0,1.0190000000000001,105608,0,97,0.7,4268.0,False,0.0960528992878942,0,0.36200000000000004,107173,0,234,1.0,10296.0,False,0.14263479145473043,0.2833333333333333,354800,0.0,0.0,21,0,0,2,2,2.0,22,24,2,36.0,0.0,2,0,2,816,0.8295631753280759,85.55890760011971
79,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.048560466025023,9,18.0,44.0,20,44.0,0,3.3770000000000007,26881,796,0,0.0,7960.0,False,-0.2936208198860125,0,3.296000000000001,26748,804,0,0.0,8040.0,False,-0.2957495021630159,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,9,11.108,20673,683,0,0.0,2393.376666308402,False,-0.6720694506949437,0,1.0190000000000001,105886,0,96,0.9,4224.0,False,0.09865717192268565,0,0.3620000000000001,107613,0,224,0.0,9856.0,False,0.14487283825025432,0.15,355129,0.0,0.0,22,0,0,7,1,1.0,19,26,2,36.0,0.0,2,0,2,1080,0.9015803104266524,86.46048791054636
80,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.128115286039673,33,17.393939393939394,44.0,20,44.0,0,3.377000000000001,26791,805,0,0.0,8050.0,False,-0.29465082743940124,0,3.296000000000001,26638,815,0,0.0,8150.0,False,-0.2970084002838243,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,33,11.429000000000002,19360,683,0,0.0,2393.376666308402,False,-0.691757559856737,0,1.0190000000000001,106322,0,92,1.0,4048.0,False,0.10219735503560529,0,0.36200000000000004,107483,13,228,1.0,10254.665498718516,False,0.1455781561481104,0.3333333333333333,353922,0.0,0.0,21,0,0,0,3,3.0,26,26,2,36.0,0.0,2,0,2,1080,0.9181079110130668,87.37859582155943
81,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.255195811582798,22,18.0,44.0,10,44.0,0,3.3770000000000007,26671,817,0,0.0,8170.0,False,-0.2960241708439195,0,3.296000000000001,26558,823,0,0.0,8230.0,False,-0.2979239625535032,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,22,11.616000000000001,18698,683,0,0.0,2393.376666308402,False,-0.7016840855727364,0,1.0190000000000001,106410,0,90,0.0,3960.0,False,0.10264496439471008,0,0.3620000000000001,107439,25,230,1.0,10551.37989528957,False,0.146639775662714,0.16666666666666666,353104,0.0,0.0,17,0,0,2,2,2.0,24,26,2,36.0,0.0,2,0,2,640,0.9127248516306281,88.29132067319006
82,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.29661826533566,8,18.0,44.0,20,44.0,0,3.3770000000000007,26581,826,0,0.0,8260.0,False,-0.29705417839730824,0,3.296000000000001,26448,834,0,0.0,8340.0,False,-0.2991828606743116,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,8,11.674000000000003,18530,683,0,0.0,2393.376666308402,False,-0.7042032038813285,0,1.0190000000000001,106574,0,91,0.8,4004.0,False,0.10453713123092574,0,0.36200000000000004,108011,15,227,1.0,10247.449273980035,False,0.15091276334679576,0.3,353472,0.0,0.0,26,0,0,4,1,1.0,23,27,2,36.0,0.0,2,0,2,1080,0.9275889005511999,89.21890957374126
83,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.356285480202402,12,18.0,43.99999999999999,20,44.0,0,3.3770000000000007,26521,832,0,0.0,8320.0,False,-0.2977408500995674,0,3.2960000000000003,26308,848,0,0.0,8480.0,False,-0.30078509464624964,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,12,11.786000000000003,18278,683,0,0.0,2393.376666308402,False,-0.7079818813442165,0,1.0190000000000001,106710,2,93,1.0,4126.712570960404,False,0.1065448248777233,0,0.3620000000000001,108539,5,225,1.0,9986.78142740101,False,0.15495819647711598,0.3333333333333333,353684,0.0,0.0,24,0,0,0,1,1.0,23,23,2,36.0,0.0,2,0,2,1080,0.9111955109983683,90.13010508473963
84,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.411732362065287,12,18.0,43.999999999999986,20,44.0,0,3.377000000000001,26441,840,0,0.0,8400.0,False,-0.2986564123692463,0,3.2960000000000003,26188,860,0,0.0,8600.0,False,-0.3021584380507679,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,12,11.894000000000005,18026,683,0,0.0,2393.376666308402,False,-0.7117605588071044,0,1.0190000000000001,107238,0,83,0.2,3651.9999999999986,False,0.10950152594099695,0,0.36200000000000004,108675,7,227,1.0,10109.882126534454,False,0.15696786432621793,0.19999999999999998,353896,0.0,0.0,20,0,0,1,1,1.0,24,25,2,36.0,0.0,2,0,2,1080,0.9219007790088654,91.05200586374849
85,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.459179085917476,11,18.0,43.999999999999986,20,44.0,0,3.377000000000001,26271,857,0,0.0,8570.0,False,-0.3006019821923139,0,3.2960000000000003,26158,863,0,0.0,8630.0,False,-0.30250177390189753,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,11,11.992000000000004,17795,683,0,0.0,2393.376666308402,False,-0.7152243464814184,0,1.0190000000000001,107722,0,72,0.0,3167.999999999999,False,0.11196337741607325,0,0.3620000000000001,108873,8,228,1.0,10171.673432687336,False,0.15929640606656828,0.16666666666666666,354147,0.0,0.0,23,0,0,1,1,1.0,25,26,2,36.0,0.0,2,0,2,1080,0.9091165894642472,91.96112245321274
86,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.571016403592708,32,18.0,43.999999999999986,20,44.0,0,3.377000000000001,26171,867,0,0.0,8670.0,False,-0.30174643502941245,0,3.2960000000000003,26058,873,0,0.0,8730.0,False,-0.3036462267389961,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,32,12.301000000000007,16553,683,0,0.0,2393.376666308402,False,-0.7338478282627949,0,1.0190000000000001,107770,2,76,1.0,3379.1420328071845,False,0.11352564614856153,0,0.36200000000000004,109129,18,224,1.0,10172.278295264665,False,0.16190375531670737,0.3333333333333333,353009,0.0,0.0,23,0,0,1,3,3.0,25,26,2,36.0,0.0,2,0,2,1080,0.9180943323299289,92.87921678554267
87,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.602418566154157,11,18.0,43.99999999999999,20,44.0,0,3.3770000000000007,26031,881,0,0.0,8810.0,False,-0.30334866900135043,0,3.296000000000001,25998,879,0,0.0,8790.0,False,-0.3043328984412552,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,11,12.379000000000003,16322,683,0,0.0,2393.376666308402,False,-0.7373116159371089,0,1.0190000000000001,108012,3,76,1.0,3396.807255698462,False,0.11607735124973782,0,0.3620000000000001,109569,8,224,1.0,9996.819348529232,False,0.16548738224073878,0.3333333333333333,353260,0.0,0.0,24,0,0,1,1,1.0,23,24,2,36.0,0.0,2,0,2,1080,0.9111203076317906,93.79033709317446
88,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.655855742213195,21,18.0,43.99999999999999,20,44.0,0,3.377000000000001,25951,889,0,0.0,8890.0,False,-0.3042642312710293,0,3.296000000000001,25878,891,0,0.0,8910.0,False,-0.30570624184577355,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,12.578000000000003,15701,683,0,0.0,2393.376666308402,False,-0.7466233568277972,0,1.0190000000000001,108074,14,76,1.0,3591.1819803909843,False,0.11769675473240578,0,0.36200000000000004,110009,0,222,0.8,9767.999999999998,False,0.1687995930824008,0.3,352941,0.0,0.0,25,0,0,1,2,2.0,20,21,2,36.0,0.0,2,0,2,1080,0.9261694699525833,94.71650656312704
89,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.67870438450576,10,18.0,44.0,20,44.0,0,3.3770000000000007,25831,901,0,0.0,9010.0,False,-0.30563757467554764,0,3.296000000000001,25798,899,0,0.0,8990.0,False,-0.3066218041154524,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,12.657000000000002,15491,683,0,0.0,2393.376666308402,False,-0.7497722547135371,0,1.0190000000000001,108466,14,73,1.0,3459.5018613830807,False,0.12101476023083974,0,0.3620000000000001,110317,0,215,0.0,9460.0,False,0.17036622583926755,0.16666666666666666,353231,0.0,0.0,21,0,0,0,1,1.0,25,25,2,36.0,0.0,2,0,2,1080,0.9732316453009844,95.68973820842803
90,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.700777877398025,10,18.0,43.99999999999999,20,44.0,0,3.3770000000000007,25751,909,0,0.0,9090.0,False,-0.3065531369452265,0,3.296000000000001,25678,911,0,0.0,9110.0,False,-0.3079951475199707,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,12.747000000000005,15281,683,0,0.0,2393.376666308402,False,-0.7529211525992772,0,1.0190000000000001,108994,4,71,1.0,3194.803111509592,False,0.12503969029252082,0,0.36200000000000004,110489,0,217,1.0,9547.999999999998,False,0.17256358087487284,0.3333333333333333,353521,0.0,0.0,24,0,0,1,1,1.0,26,27,2,36.0,0.0,2,0,2,1080,0.9173107463866472,96.60704895481467
91,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.60796053362796,20,17.0,43.99999999999999,20,44.0,0,3.3770000000000007,25661,918,0,0.0,9180.0,False,-0.30758314449861524,0,3.2960000000000003,25568,922,0,0.0,9220.0,False,-0.30925404564077913,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,20,12.937000000000005,14671,683,0,0.0,2393.376666308402,False,-0.76206795121976,0,1.0190000000000001,109142,4,74,1.0,3326.4318421345115,False,0.1272148109976323,0,0.3620000000000001,110881,0,214,1.0,9415.999999999998,False,0.17587995930824007,0.3333333333333333,353251,0.0,0.0,20,0,0,1,2,2.0,22,23,2,36.0,0.0,2,0,2,1080,0.9200798692181706,97.52712882403284
92,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.54571013514058,21,17.142857142857142,44.0,17,44.0,0,3.377000000000001,25531,931,0,0.0,9310.0,False,-0.30907093318684337,0,3.2960000000000003,25498,929,0,0.0,9290.0,False,-0.31005516262674815,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,13.127000000000004,14032,683,0,0.0,2393.376666308402,False,-0.7716495976435117,0,1.0190000000000001,109278,6,76,1.0,3449.2742608108433,False,0.12922316511094017,0,0.36200000000000004,111133,0,214,0.9,9416.0,False,0.17844354018311293,0.31666666666666665,352800,0.0,0.0,26,0,0,1,2,2.0,26,27,2,36.0,0.0,2,0,2,948,0.9267595447599888,98.45388836879283
93,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.609339572496022,23,18.0,44.0,20,44.0,0,3.377000000000001,25451,939,0,0.0,9390.0,False,-0.30998649545652224,0,3.2960000000000003,25378,941,0,0.0,9410.0,False,-0.3114285060312664,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,23,13.336000000000006,13321,683,0,0.0,2393.376666308402,False,-0.7823108661995171,0,1.0190000000000001,109634,8,73,1.0,3352.874716579968,False,0.13235439835493373,0,0.3620000000000001,111243,1,217,1.0,9565.609339572497,False,0.1803235469968082,0.3333333333333333,352355,0.0,0.0,22,0,0,1,2,2.0,26,27,2,36.0,0.0,2,0,2,1080,1.9808901753276587,100.43477854412049
94,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.638677594414034,12,18.0,44.0,20,44.0,0,3.377000000000001,25341,950,0,0.0,9500.0,False,-0.31124539357733066,0,3.2960000000000003,25288,950,0,0.0,9500.0,False,-0.31245851358465515,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,12,13.433000000000005,13069,683,0,0.0,2393.376666308402,False,-0.7860895436624051,0,1.0190000000000001,110074,0,71,0.8,3124.0,False,0.13566632756866734,0,0.36200000000000004,111467,3,217,1.0,9600.916032783241,False,0.1827818719877073,0.3,352567,0.0,0.0,26,0,0,3,1,1.0,22,25,2,36.0,0.0,2,0,2,1080,0.9101624330505729,101.34494097717106
95,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.552324076900952,8,16.0,44.0,20,44.0,0,3.3770000000000007,25251,959,0,0.0,9590.0,False,-0.3122754011307194,0,3.296000000000001,25178,961,0,0.0,9610.0,False,-0.31371741170546363,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,8,13.501000000000001,12885,683,0,0.0,2393.376666308402,False,-0.7888485780003868,0,1.0190000000000001,110430,0,68,0.8,2992.0,False,0.13861648016276704,0,0.3620000000000001,111863,0,211,0.3,9284.0,False,0.18519837232960326,0.18333333333333335,352935,0.0,0.0,23,0,0,0,1,1.0,25,25,2,36.0,0.0,2,0,2,1080,0.8806602964177728,102.22560127358884
96,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.604436655799066,18,18.0,44.00000000000001,20,44.0,0,3.377000000000001,25151,969,0,0.0,9690.0,False,-0.31341985396781796,0,3.296000000000001,25078,971,0,0.0,9710.0,False,-0.3148618645425622,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,18,13.673000000000002,12374,683,0,0.0,2393.376666308402,False,-0.7965108961890208,0,1.0190000000000001,110546,8,68,1.0,3132.835493246393,False,0.14051289671030714,0,0.36200000000000004,112303,0,201,0.0,8844.000000000002,False,0.18743641912512715,0.16666666666666666,352780,0.0,0.0,23,0,0,0,2,2.0,24,24,2,36.0,0.0,2,0,2,1080,0.8705146387219429,103.09611591231078
97,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.654140854135612,20,18.0,44.000000000000014,18,44.0,0,3.3770000000000007,25061,978,0,0.0,9780.0,False,-0.3144498615212067,0,3.296000000000001,24968,982,0,0.0,9820.0,False,-0.31612076266337064,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,20,13.855000000000002,11744,683,0,0.0,2393.376666308402,False,-0.8059575898462408,0,1.0190000000000001,110940,3,67,1.0,3000.962422562408,False,0.1438502666457905,0,0.3620000000000001,112341,5,204,1.0,9064.270704270682,False,0.18894339117126496,0.3333333333333333,352382,0.0,0.0,24,0,0,0,3,3.0,24,24,2,36.0,0.0,2,0,2,992,0.8701688311994076,103.96628474351019
98,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.611456373195,10,17.0,44.00000000000001,18,44.0,0,3.3770000000000007,24971,987,0,0.0,9870.0,False,-0.3154798690745954,0,3.296000000000001,24858,993,0,0.0,9930.0,False,-0.31737966078417906,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,13.935000000000002,11479,683,0,0.0,2393.376666308402,False,-0.8099311990830079,0,1.0190000000000001,111122,3,69,1.0,3088.8343691195855,False,0.14614869974119826,0,0.36200000000000004,112781,0,199,0.5,8756.000000000002,False,0.19185147507629705,0.25,352539,0.0,0.0,23,0,0,2,2,2.0,24,26,2,36.0,0.0,2,0,2,992,0.8773096092045307,104.84359435271472
99,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.651844146127413,16,18.0,44.000000000000014,20,44.0,0,3.3770000000000007,24851,999,0,0.0,9990.0,False,-0.31685321247911374,0,3.2960000000000003,24778,1001,0,0.0,10010.0,False,-0.31829522305385793,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,16,14.085000000000006,11048,683,0,0.0,2393.376666308402,False,-0.8163939371246933,0,1.0190000000000001,111342,0,67,0.3,2948.000000000001,False,0.1476703967446592,0,0.3620000000000001,113153,6,194,1.0,8641.911064876767,False,0.19505549880405273,0.21666666666666667,352500,0.0,0.0,22,0,0,0,2,2.0,23,23,2,36.0,0.0,2,0,2,1080,0.8800623780116439,105.72365673072636
100,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.594301723296443,5,16.0,44.000000000000014,12,44.0,0,3.377000000000001,24781,1006,0,0.0,10060.0,False,-0.31765432946508276,0,3.2960000000000003,24648,1014,0,0.0,10140.0,False,-0.3197830117420861,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,14.119000000000005,10933,683,0,0.0,2393.376666308402,False,-0.8181183335859319,0,1.0190000000000001,111518,0,63,0.0,2772.000000000001,False,0.14856561546286876,0,0.36200000000000004,113425,1,196,1.0,8641.5943017233,False,0.19782092727224462,0.16666666666666666,352633,0.0,0.0,20,0,0,0,1,1.0,27,27,2,36.0,0.0,2,0,2,728,0.7082640724256635,106.43192080315202
