index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
114,23,0,0,0,10.0,20,10.0,9.546550440018054,25,9.6,40.669708549229775,0,,36.99999999999999,17,37.0,10,9.498000000000001,17697,1150,0,0.0,11500.0,False,-0.4796147102558981,15,9.233000000000002,18188,1150,0,0.0,11500.0,False,-0.4687174024014027,0,0.2,64377,888,715,1.0,37556.17840343532,False,0.21685625734192324,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.403000000000001,92552,0,15,0.0,554.9999999999999,False,-0.07055248508150107,12,10.256000000000002,76773,213,0,0.0,8662.647920985943,False,-0.1879498181696006,0.16666666666666666,338387,0.0,0.0,9,0,0,6,10,10.0,5,11,23,198.0,186.0,11,12,23,385,1.055266354989726,122.13103523023892
115,23,0,0,0,10.0,20,10.0,9.527383698602014,15,9.333333333333334,40.669708549229775,0,,36.999999999999986,20,37.0,10,9.588000000000001,17472,1158,0,0.0,11580.0,False,-0.48372062054730675,5,9.268000000000002,18003,1162,0,0.0,11620.0,False,-0.4714916661118139,0,0.2,64237,893,725,1.0,37993.49234104319,False,0.21800729001582764,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.403000000000001,92922,0,5,0.0,184.99999999999994,False,-0.06870018823340943,10,10.344000000000001,76636,213,0,0.0,8662.647920985943,False,-0.18932151907872793,0.16666666666666666,338070,0.0,0.0,11,0,0,7,7,7.0,4,11,22,198.0,171.0,11,12,22,570,1.030732648971025,123.16176787920995
116,22,0,0,0,10.0,20,10.0,9.509204561770522,25,9.4,40.669708549229775,0,,36.999999999999986,20,37.0,15,9.728000000000002,17152,1165,0,0.0,11650.0,False,-0.4900459418070444,10,9.363000000000001,17723,1175,0,0.0,11750.0,False,-0.4762633996937213,0,0.2,64002,908,735,1.0,38526.59352577152,False,0.21846898798416295,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,7,4.473000000000001,93028,0,0,0.0,0.0,False,-0.06856502062557572,8,10.414000000000001,76543,213,0,0.0,8662.647920985943,False,-0.19025267371047128,0.16666666666666666,337248,0.0,0.0,11,0,0,6,11,10.75,4,10,21,165.0,156.0,10,12,21,348,1.1673175349715166,124.32908541418146
117,21,0,0,0,10.0,20,10.0,9.522884184543667,15,9.666666666666666,40.669708549229775,0,,36.999999999999986,15,37.0,5,9.763000000000002,16982,1176,0,0.0,11760.0,False,-0.49259826442062277,10,9.453000000000001,17488,1184,0,0.0,11840.0,False,-0.4804802805335464,0,0.2,63857,913,745,1.0,38993.32612966455,False,0.21976210291548048,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,5,4.516000000000001,92993,0,0,0.0,0.0,False,-0.06891545516440387,10,10.506000000000002,76412,213,0,0.0,8662.647920985943,False,-0.19156430012722805,0.16666666666666666,336532,0.0,0.0,8,0,0,5,8,8.0,5,10,17,180.0,153.0,10,11,17,200,0.9687603759812191,125.29784579016268
118,17,0,0,0,10.0,20,10.0,9.577289055934317,20,10.0,40.669708549229775,0,,36.999999999999986,13,37.0,10,9.858000000000002,16742,1186,0,0.0,11860.0,False,-0.4968151452604479,10,9.543000000000001,17248,1194,0,0.0,11940.0,False,-0.4846971613733715,0,0.2,63657,923,755,1.0,39545.46775329585,False,0.2208752908664236,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,5,4.561000000000001,92946,0,0,0.0,0.0,False,-0.06938603868797309,8,10.576000000000002,76313,213,0,0.0,8662.647920985943,False,-0.19255552925134198,0.16666666666666666,335706,0.0,0.0,8,0,0,4,10,10.0,4,8,15,129.0,132.0,8,9,15,200,0.8022401449852623,126.10008593514794
119,15,0,0,0,10.0,20,10.0,9.568597815728344,20,9.5,40.72058026240863,10,41.0,36.999999999999986,20,37.0,10,9.948,16527,1193,0,0.0,11930.0,False,-0.50081008500344,10,9.633000000000001,16973,1207,0,0.0,12070.0,False,-0.48935792440686243,0,0.2,63877,933,755,1.0,39671.539860193065,False,0.22501712026013423,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,8,4.636000000000001,92439,0,10,1.0,369.9999999999999,False,-0.07261003644519204,12,10.688000000000002,76138,213,0,0.0,8673.483595893038,False,-0.19425345630635463,0.3333333333333333,334754,0.0,0.0,10,0,0,3,12,12.0,4,7,19,126.0,129.0,7,8,19,610,0.797705489967484,126.89779142511543
120,19,0,0,0,10.0,20,10.0,9.588745827749282,20,9.75,40.742604807957186,5,41.0,36.999999999999986,20,37.0,10,10.038,16267,1205,0,0.0,12050.0,False,-0.505248906940098,10,9.723,16748,1215,0,0.0,12150.0,False,-0.4934638346982711,0,0.2,63887,943,760,1.0,40006.566969615036,False,0.22761477822534995,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.628000000000001,92419,0,10,0.5,369.9999999999999,False,-0.07281028475309384,15,10.826000000000002,75861,213,0,0.0,8678.17482409488,False,-0.19700341010805966,0.25,333982,0.0,0.0,11,0,0,6,11,11.0,4,10,20,180.0,147.0,10,9,20,590,0.9204375179833733,127.8182289430988
121,20,0,0,0,10.0,20,10.0,9.595346953846521,15,9.666666666666666,40.763332282412385,5,41.0,36.999999999999986,20,37.0,15,10.178,15897,1217,0,0.0,12170.0,False,-0.512129080941918,0,9.713000000000001,16668,1223,0,0.0,12230.0,False,-0.49435159908560267,0,0.2,63947,948,765,1.0,40280.33810829198,False,0.23049591802484756,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.628000000000001,92584,0,5,0.5,184.99999999999994,False,-0.07208438463694981,10,10.911,75724,213,0,0.0,8682.589776153838,False,-0.198353008850205,0.25,333620,0.0,0.0,14,0,0,5,7,7.0,5,10,21,180.0,165.0,10,10,21,775,0.9636169379809871,128.7818458810798
122,21,0,0,0,10.0,20,10.0,9.612592292611778,20,9.75,40.763332282412385,0,,36.999999999999986,13,37.0,15,10.313000000000002,15552,1227,0,0.0,12270.0,False,-0.5186763432984886,5,9.763000000000002,16503,1233,0,0.0,12330.0,False,-0.496903921699181,0,0.2,63752,958,775,1.0,40800.44593519168,False,0.23144788936425656,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.628000000000001,92732,0,1,0.0,36.999999999999986,False,-0.07134346589771316,9,10.991,75621,213,0,0.0,8682.589776153838,False,-0.19938428763589927,0.16666666666666666,332960,0.0,0.0,10,0,0,7,6,6.0,4,11,22,198.0,165.0,11,10,22,348,0.9654546130332164,129.747300494113
123,22,0,0,0,10.000000000000002,20,10.0,9.588848570092296,15,9.333333333333334,40.79925563126826,10,41.0,36.99999999999999,13,37.0,0,10.298,15462,1236,0,0.0,12360.000000000002,False,-0.5196750782342366,15,9.908000000000001,16138,1244,0,0.0,12440.000000000002,False,-0.5037840957010009,0,0.2,64022,963,775,1.0,40853.48428723178,False,0.23578702504705998,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,4.628000000000002,92527,0,6,0.5,221.99999999999994,False,-0.07246986262966078,13,11.112000000000004,75197,218,0,0.0,8894.23772761648,False,-0.20256999815963556,0.25,332146,0.0,0.0,11,0,0,6,9,9.0,5,11,21,183.0,168.0,11,11,21,610,0.9646088589797728,130.71190935309278
124,21,0,0,0,10.000000000000002,20,10.0,9.606876610876588,20,9.75,40.79925563126826,0,,36.99999999999999,20,37.0,10,10.398000000000001,15252,1243,0,0.0,12430.000000000002,False,-0.5235590474288124,10,9.993000000000002,15863,1257,0,0.0,12570.000000000002,False,-0.5084448587344919,0,0.2,63827,973,785,1.0,41374.906612928506,False,0.23674861429501648,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,4,4.668000000000001,92715,0,0,0.0,0.0,False,-0.07169890664423885,10,11.199000000000002,75085,218,0,0.0,8894.23772761648,False,-0.20369138868388564,0.16666666666666666,331542,0.0,0.0,9,0,0,6,8,7.6,4,10,21,180.0,168.0,10,11,21,348,0.9358673350070603,131.64777668809984
125,21,0,0,0,10.000000000000002,20,10.0,9.595060563020306,20,9.5,40.79925563126826,0,,36.99999999999999,20,37.0,15,10.538,14957,1247,0,0.0,12470.000000000002,False,-0.5296624275917171,5,10.033000000000001,15643,1273,0,0.0,12730.000000000002,False,-0.5115520340901525,0,0.2,63637,983,795,1.0,41867.35276030723,False,0.23757135887604797,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,4.754000000000001,92600,0,0,0.0,0.0,False,-0.0728503344146742,11,11.299000000000003,74929,218,0,0.0,8894.23772761648,False,-0.20525332548551967,0.16666666666666666,330566,0.0,0.0,9,0,0,7,12,12.0,3,10,19,165.0,153.0,10,11,19,200,0.9167987779946998,132.56457546609454
126,19,0,0,0,10.0,20,10.0,9.618493107551483,10,10.0,40.79925563126826,0,,36.99999999999999,20,37.0,10,10.623000000000001,14687,1260,0,0.0,12600.0,False,-0.5342122200767916,0,10.028000000000002,15573,1280,0,0.0,12800.0,False,-0.5123288279290676,0,0.2,63537,983,805,1.0,42298.37950789405,False,0.23926173252673588,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,12,4.865000000000001,92418,0,0,0.0,0.0,False,-0.07467259401658057,8,11.368000000000004,74831,218,0,0.0,8894.23772761648,False,-0.20623454219423848,0.16666666666666666,329846,0.0,0.0,9,0,0,7,10,10.0,3,10,19,180.0,147.0,10,9,19,200,0.8891684300033376,133.45374389609788
127,19,0,0,0,10.0,20,10.0,9.604991898788443,20,9.5,40.81486727002779,5,41.0,36.99999999999999,20,37.0,10,10.713000000000001,14447,1269,0,0.0,12690.0,False,-0.5385400714650331,10,10.128,15323,1291,0,0.0,12910.0,False,-0.5166566793173092,0,0.2,63552,993,810,1.0,42597.79944421943,False,0.24167202824440592,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,4.963000000000001,92058,0,5,0.5,184.99999999999997,False,-0.0773509151347671,9,11.450000000000001,74724,218,0,0.0,8897.641064866059,False,-0.20728883282837685,0.25,328904,0.0,0.0,9,0,0,6,11,11.0,4,10,18,180.0,147.0,10,9,18,405,0.859309981984552,134.31305387808243
128,18,0,0,0,10.0,20,10.0,9.598741512837961,10,9.5,40.81486727002779,0,,36.99999999999999,20,37.0,0,10.703000000000001,14327,1281,0,0.0,12810.0,False,-0.5398717180460306,10,10.218,15098,1299,0,0.0,12990.0,False,-0.5207625896087178,0,0.2,63457,993,820,1.0,42999.74148367088,False,0.24322276313854257,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,5.042000000000002,92132,0,0,0.0,0.0,False,-0.07753614481957627,6,11.501000000000001,74666,218,0,0.0,8897.641064866059,False,-0.20786955292129206,0.16666666666666666,328480,0.0,0.0,10,0,0,6,7,6.666666666666667,3,9,20,162.0,147.0,9,9,20,348,0.8454465719987638,135.1585004500812
129,20,0,0,0,10.0,20,10.0,9.604872716634953,15,9.666666666666666,40.842147288216,10,41.0,36.99999999999999,20,37.0,10,10.803,14037,1296,0,0.0,12960.0,False,-0.5446434516279379,5,10.258000000000001,14983,1304,0,0.0,13040.0,False,-0.522760059480214,0,0.2,63722,998,820,1.0,43076.223747538796,False,0.2476602650692081,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,10,5.133000000000001,91584,0,10,1.0,369.99999999999994,False,-0.08117065160799392,10,11.595,74530,218,0,0.0,8903.588108831087,False,-0.209201469277749,0.3333333333333333,327656,0.0,0.0,9,0,0,5,11,11.0,4,9,22,162.0,153.0,9,11,22,610,0.878578098025173,136.03707854810636
130,22,0,0,0,10.0,20,10.0,9.604174864039333,25,9.6,40.8540918061446,5,41.0,37.0,20,37.0,10,10.893000000000002,13782,1307,0,0.0,13070.0,False,-0.5490822735645959,15,10.403,14643,1313,0,0.0,13130.0,False,-0.5293073218367845,0,0.2,63687,1013,825,1.0,43433.65487734114,False,0.2497633376063945,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,3,5.153000000000001,91933,0,0,0.0,0.0,False,-0.07952861548319917,7,11.655000000000001,74247,223,0,0.0,9110.462472770247,False,-0.21099932680138248,0.16666666666666666,327092,0.0,0.0,13,0,0,8,9,9.0,3,11,23,198.0,168.0,11,11,23,775,0.9360000300221145,136.97307857812848
131,23,0,0,0,10.0,20,10.0,9.580569371911364,15,9.333333333333334,40.8540918061446,0,,37.0,20,37.0,5,10.933000000000003,13597,1319,0,0.0,13190.0,False,-0.5518565372750072,10,10.488000000000001,14418,1321,0,0.0,13210.0,False,-0.5334132321281931,0,0.2,63547,1018,835,1.0,43866.18627873651,False,0.2508793774784631,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,5.260000000000002,91784,0,0,0.0,0.0,False,-0.08102046537706756,9,11.738000000000001,74130,223,0,0.0,9110.462472770247,False,-0.212170779402608,0.16666666666666666,326276,0.0,0.0,9,0,0,8,11,11.0,4,12,22,201.0,168.0,12,11,22,200,0.9390926859923638,137.91217126412084
132,22,0,0,0,10.0,20,10.0,9.599944553837522,20,9.75,40.8540918061446,0,,37.0,20,37.0,10,11.028000000000004,13327,1332,0,0.0,13320.0,False,-0.5564063297600816,10,10.578000000000001,14203,1328,0,0.0,13280.0,False,-0.5374081718711854,0,0.2,63352,1028,845,1.0,44390.45057753716,False,0.2518617608400927,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,13,5.379000000000002,91565,0,0,0.0,0.0,False,-0.08321318434859225,7,11.799000000000003,74051,223,0,0.0,9110.462472770247,False,-0.2129617602188201,0.16666666666666666,325298,0.0,0.0,8,0,0,7,13,13.0,5,12,20,216.0,150.0,12,10,20,200,0.9051347289932892,138.81730599311413
133,20,0,0,0,10.0,20,10.0,9.593974330167038,10,9.5,40.87509493991296,10,41.0,37.00000000000001,8,37.0,5,11.068000000000003,13187,1340,0,0.0,13400.0,False,-0.5586257407284106,5,10.618000000000004,14018,1340,0,0.0,13400.0,False,-0.5401824355815966,0,0.2,63667,1028,845,1.0,44402.06083563817,False,0.2565562868446951,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000001,91155,0,10,1.0,370.00000000000006,False,-0.08546597781248748,8,11.872000000000002,73963,223,0,0.0,9115.14617160059,False,-0.21381940520445059,0.3333333333333333,324790,0.0,0.0,10,0,0,9,5,5.0,3,12,20,201.0,129.0,12,8,20,610,0.8483989940141328,139.66570498712827
134,20,0,0,0,10.0,20,10.0,9.600556215873295,15,9.666666666666666,40.87509493991296,0,,37.00000000000001,5,37.0,5,11.113000000000003,13007,1352,0,0.0,13520.0,False,-0.5612890338904055,10,10.713000000000003,13793,1348,0,0.0,13480.0,False,-0.5442883458730053,0,0.2,63522,1033,855,1.0,44865.5807446227,False,0.2578258951696228,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,5,11.914000000000003,73916,223,0,0.0,9115.14617160059,False,-0.2142899887280198,0.16666666666666666,324193,0.0,0.0,8,0,0,7,5,5.0,4,11,12,183.0,132.0,11,9,12,200,0.79261530097574,140.458320288104
135,12,0,0,0,10.0,20,10.0,9.618231612457945,20,9.75,40.87509493991296,0,,37.00000000000001,10,37.0,10,11.208,12757,1363,0,0.0,13630.0,False,-0.5656168852786471,10,10.803,13558,1357,0,0.0,13570.0,False,-0.5485052267128304,0,0.2,63327,1043,865,1.0,45388.77269481835,False,0.2588004323842364,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,10,12.009000000000002,73785,223,0,0.0,9115.14617160059,False,-0.21560161514477658,0.16666666666666666,323382,0.0,0.0,8,0,0,4,8,8.0,2,6,6,93.0,93.0,6,6,6,200,0.9397875519935042,141.3981078400975
136,6,0,0,0,10.0,20,10.0,9.580113467797794,10,9.0,40.88434404888354,5,41.0,37.00000000000001,7,37.0,5,11.248000000000001,12622,1370,0,0.0,13700.0,False,-0.5678362962469761,5,10.843000000000002,13363,1370,0,0.0,13700.0,False,-0.5513904609716581,0,0.2,63442,1043,870,1.0,45561.43766944178,False,0.2617466464926377,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,7,12.069,73504,228,0,0.0,9321.630443145448,False,-0.21738140072116693,0.16666666666666666,322886,0.0,0.0,10,0,0,1,5,5.0,2,3,4,54.0,54.0,3,3,4,405,0.29482792800990865,141.69293576810742
137,4,0,0,0,10.0,20,10.0,9.588178960995219,15,9.666666666666666,40.88434404888354,0,,37.00000000000001,11,37.0,10,11.343000000000002,12367,1381,0,0.0,13810.0,False,-0.5722751181836341,5,10.888000000000002,13213,1379,0,0.0,13790.0,False,-0.5537208424884036,0,0.2,63297,1048,880,1.0,46026.63431414051,False,0.2630285231367106,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,11,12.172000000000002,73344,228,0,0.0,9321.630443145448,False,-0.21898338718438132,0.16666666666666666,322176,0.0,0.0,8,0,0,2,7,7.0,0,2,2,36.0,36.0,2,2,2,200,0.25328594498569146,141.9462217130931
138,2,0,0,0,10.0,0,,9.588178960995219,0,,40.88434404888354,0,,37.00000000000001,7,37.0,0,11.333000000000004,12367,1381,0,0.0,13810.0,False,-0.5722751181836341,0,10.883000000000003,13213,1379,0,0.0,13790.0,False,-0.5537208424884036,0,0.2,63297,1038,890,1.0,46339.59596501938,False,0.26531839707489,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000001,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,7,12.231,73268,228,0,0.0,9321.630443145448,False,-0.21974433075440816,0.16666666666666666,322100,0.0,0.0,0,0,0,1,3,3.0,0,1,0,18.0,18.0,1,1,0,0,0.20788922300562263,142.15411093609873
139,0,0,0,0,10.0,0,,9.588178960995219,0,,40.88434404888354,0,,37.00000000000001,9,37.0,0,11.333000000000004,12367,1381,0,0.0,13810.0,False,-0.5722751181836341,0,10.883000000000003,13213,1379,0,0.0,13790.0,False,-0.5537208424884036,0,0.2,63297,1028,900,1.0,46652.55761589827,False,0.26760827101306967,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,9,12.314000000000002,73161,228,0,0.0,9321.630443145448,False,-0.22081565920168278,0.16666666666666666,321993,0.0,0.0,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.1314963120385073,142.28560724813724
140,0,0,0,0,10.0,0,,9.588178960995219,0,,40.90341595080539,12,41.0,37.00000000000001,9,37.0,0,11.333000000000004,12367,1381,0,0.0,13810.0,False,-0.5722751181836341,0,10.883000000000003,13213,1379,0,0.0,13790.0,False,-0.5537208424884036,0,0.2,63789,1018,898,1.0,46492.033706116374,False,0.2736334706898002,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,5.366000000000002,91155,0,10,0.0,370.00000000000006,False,-0.08546597781248748,9,12.395000000000001,72556,240,0,0.0,9816.819828193293,False,-0.2243941496045432,0.16666666666666666,321880,0.0,0.0,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,492,0.13556471199262887,142.42117196012987
