index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
102,29,0,0,0,10.0,20,10.0,18.363607937456532,25,15.56,27.44574159016973,18,29.0,24.999999999999996,0,,0,4.610000000000001,54638,57,11,1.0,771.9996873120218,False,0.20032285167548727,0,1.0370000000000001,51280,0,34,0.7,624.3626698735221,False,0.12545933411000543,0,0.263,51653,333,360,1.0,15995.548415634128,False,0.020578534899689693,0,0.254,55556,228,323,1.0,13051.877143364913,False,0.06217387372848437,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000003,53259,386,225,1.0,16219.056253805516,False,-0.16886482215010412,0.7833333333333333,340223,0.0,0.0,16,0,0,3,0,0.0,5,8,29,144.0,78.0,8,21,29,1111,1.225462387315929,218.06632431969047
103,29,0,0,0,10.0,20,10.0,18.656565203175017,15,23.0,27.44574159016973,0,,24.999999999999996,0,,0,4.610000000000001,54528,58,21,1.0,971.7878692666753,False,0.20010239599121607,0,1.0370000000000001,51535,0,28,0.9,522.3838256889005,False,0.1299097295618431,0,0.263,51446,332,370,1.0,16348.904035816906,False,0.020059745721127332,0,0.254,55418,224,333,1.0,13318.502555037725,False,0.06209367775661898,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,53259,376,235,1.0,16194.598837903817,False,-0.1690304397666223,0.8166666666666668,340023,0.0,0.0,13,0,0,8,0,0.0,2,10,33,120.0,56.0,10,19,33,545,1.2498761545866728,219.31620047427714
104,33,0,0,0,10.0,20,10.0,18.395332242512616,40,17.0,27.44574159016973,0,,24.999999999999996,0,,1,4.620000000000001,54796,55,10,1.0,733.9533224251261,False,0.20335456602632054,0,1.0370000000000001,51729,3,20,1.0,397.9066448502523,False,0.13278404315841993,0,0.263,51138,338,380,1.0,16647.00410223376,False,0.017340234928772312,0,0.254,55046,238,343,1.0,13791.97843914622,False,0.05977944873345723,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,53259,366,245,1.0,16170.141422002122,False,-0.1691960573831404,0.8333333333333334,339805,0.0,0.0,18,0,0,7,1,0.5,2,9,35,162.0,72.0,9,24,35,864,1.411444273777306,220.72764474805444
105,35,0,0,0,10.0,20,10.0,18.89269163653712,33,22.333333333333332,27.82643601639352,22,31.0,24.999999999999996,10,25.0,12,4.739000000000001,54913,59,10,1.0,778.9269163653712,False,0.20639740533981987,0,1.0370000000000001,51922,0,18,0.9,340.0684494576681,False,0.1363633913904329,0,0.263,50643,350,390,1.0,17464.752119181463,False,0.0158666859360582,0,0.254,55486,239,331,1.0,13725.903622558628,False,0.06674226340130228,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,52827,378,245,1.0,16643.392814196748,False,-0.17184207907826193,0.8166666666666668,339628,0.0,0.0,16,0,0,1,2,1.0909090909090908,3,4,32,72.0,107.0,4,31,32,1385,1.1798877147957683,221.9075324628502
106,32,0,0,0,10.0,20,10.0,18.800831889320147,2,8.0,27.965915882279635,23,29.08695652173913,24.999999999999996,13,25.0,0,4.727000000000001,54809,61,18,1.0,948.4149740077626,False,0.20597734532413947,0,1.0370000000000001,51842,0,26,0.8,488.8216291223238,False,0.13624071932464737,0,0.263,51063,342,385,1.0,17196.76212082515,False,0.02076000993040952,0,0.254,55719,229,333,1.0,13618.04049145343,False,0.0698059855893566,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,52483,391,242,1.0,16984.673109971336,False,-0.17418995144730057,0.7999999999999999,339753,0.0,0.0,24,0,0,3,0,0.0,4,7,37,111.0,90.0,7,25,37,1210,1.1006458289921284,223.00817829184234
107,37,0,0,0,10.0,20,10.0,18.800831889320147,0,,27.987432387631202,2,30.0,24.999999999999996,0,,0,4.727000000000001,54719,60,28,1.0,1126.423292900964,False,0.2059556215276822,0,1.0370000000000001,51732,1,36,1.0,686.8299480155252,False,0.13600085019977232,0,0.263,51063,332,395,1.0,17296.91198036861,False,0.021616753185469174,0,0.254,55779,219,341,1.0,13661.096627943352,False,0.07120086767676695,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,52423,383,252,1.0,17019.18660446275,False,-0.17476883808617122,0.8333333333333334,339553,0.0,0.0,14,0,0,1,0,0.0,5,6,34,108.0,128.0,6,31,34,260,1.431911556981504,224.44008984882385
108,34,0,0,0,10.0,20,10.0,19.144073462459666,19,23.0,27.999190458453977,1,30.0,24.999999999999996,0,,0,4.727000000000001,55046,61,19,1.0,973.7373957867337,False,0.21142358800840666,0,1.0370000000000001,51642,0,46,1.0,880.6273792731446,False,0.13615134245842317,0,0.263,51063,322,405,1.0,17504.063790585875,False,0.02338885668103164,0,0.254,55372,228,350,1.0,14164.565409899697,False,0.06854439339155907,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,52393,374,262,1.0,17021.697231461785,False,-0.17515813730608104,0.8333333333333334,339353,0.0,0.0,12,0,0,5,0,0.0,3,8,20,144.0,93.0,8,26,20,667,1.4425163650885224,225.88260621391237
109,20,0,0,0,10.0,20,10.0,19.21025976016369,15,20.133333333333333,27.999190458453977,0,,24.999999999999996,0,,0,4.727,55208,65,14,1.0,918.9436366422917,False,0.21435989219958432,0,1.0370000000000001,51582,0,52,0.6,998.9335075285119,False,0.13613286694802149,0,0.263,51047,314,415,1.0,17651.6856049498,False,0.02437795651647449,0,0.254,55086,231,360,1.0,14517.278569641243,False,0.06666847941453298,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,52393,364,272,1.0,16991.705326877247,False,-0.1753612326687349,0.7666666666666666,339153,0.0,0.0,11,0,0,1,0,0.0,2,3,24,54.0,51.0,3,17,24,502,0.9608836956322193,226.8434899095446
110,24,0,0,0,10.0,20,10.0,19.21025976016369,0,,27.551916768217033,27,25.0,24.999999999999996,0,,0,4.727000000000001,55098,66,24,1.0,1121.0462342439287,False,0.21416468046338352,0,1.0370000000000001,51492,0,61,0.9,1171.8258453699852,False,0.13605534178322878,0,0.263,51662,304,400,1.0,16860.685674376575,False,0.02813343206248787,0,0.254,55146,221,368,1.0,14384.572777700043,False,0.06655978628610083,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000003,51718,381,282,1.0,17547.28028869069,False,-0.18074081904268396,0.8166666666666668,338953,0.0,0.0,12,0,0,4,0,0.0,5,9,27,137.0,45.0,9,15,27,875,1.3314509708434343,228.17494088038802
111,27,0,0,0,10.0,20,10.0,19.652375654888175,38,22.0,27.707023210138495,18,29.11111111111111,24.999999999999996,0,,14,4.867000000000001,55562,68,10,1.0,876.5237565488817,False,0.22161955189185312,0,1.0370000000000001,51412,0,69,0.8,1356.0139201872842,False,0.1363191675594695,0,0.263,51255,313,409,1.0,17483.36607292664,False,0.026496766980278547,0,0.254,55241,230,361,1.0,14522.281779484276,False,0.06936320985734559,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,51194,389,292,1.0,18078.032028743874,False,-0.184243454983654,0.7999999999999999,338501,0.0,0.0,15,0,0,7,1,0.7368421052631579,2,9,25,121.0,69.0,9,18,25,1161,1.4553818963468075,229.63032277673483
112,25,0,0,0,10.0,20,10.0,19.99172386320484,28,22.607142857142858,27.721017650385345,1,30.0,25.0,8,25.0,7,4.923000000000001,55737,67,10,1.0,869.9172386320483,False,0.2253650360881312,0,1.0370000000000001,51544,1,68,1.0,1369.437222697929,False,0.1393450974313162,0,0.263,50894,320,418,1.0,17984.737014086622,False,0.024609370843199304,0,0.254,54999,231,371,1.0,14902.585760693282,False,0.06847613058353823,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,51364,380,294,1.0,17883.986707146432,False,-0.18325509766684436,0.8333333333333334,338375,0.0,0.0,17,0,0,1,1,0.4117647058823529,3,4,26,72.0,77.0,4,21,26,672,1.2509006708860397,230.88122344762087
113,26,0,0,0,10.0,20,10.0,20.00078508970519,15,20.133333333333333,27.484310307988363,6,21.666666666666668,25.0,0,,0,4.916,55643,68,18,1.0,1040.0141316146933,False,0.22516976213013123,0,1.0370000000000001,51740,0,65,1.0,1300.0510308308374,False,0.14286393218767962,0,0.263,50622,325,427,1.0,18236.055655665215,False,0.022105595192865587,0,0.254,55099,221,376,1.0,14754.27418062847,False,0.06891830499442646,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,51234,376,304,1.0,17934.100675803624,False,-0.18467637718350133,0.8333333333333334,338175,0.0,0.0,13,0,0,5,0,0.0,3,8,31,114.0,99.0,8,18,31,632,1.3483126312494278,232.2295360788703
114,31,0,0,0,10.0,20,10.0,20.26343724037025,25,22.48,28.327479187773978,78,29.82051282051282,25.0,0,,0,4.916,55839,67,15,1.0,973.9515586055538,False,0.22872484848285976,0,1.0370000000000001,51906,1,63,1.0,1286.596546143326,False,0.1463383929903724,0,0.263,51003,328,414,1.0,18373.98379857987,False,0.02980413186575987,0,0.254,56482,223,331,1.0,13895.142115755752,False,0.0852308215486907,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,48908,444,314,1.0,20427.400759371645,False,-0.19929438655842166,0.8333333333333334,337975,0.0,0.0,17,0,0,3,0,0.0,7,10,22,165.0,123.0,10,21,22,3088,1.4911086978390813,233.72064477670938
115,22,0,0,0,10.0,20,10.0,20.488151822258914,19,23.0,28.38444404489676,18,29.0,25.0,0,,4,4.956,56114,66,10,1.0,864.8815182225892,False,0.23353418902535497,0,1.0370000000000001,51796,2,73,1.0,1515.6350830249007,False,0.1464369787201948,0,0.263,51525,318,406,1.0,18039.31656170642,False,0.0358721988922326,0,0.254,56045,232,341,1.0,14432.346642073862,False,0.0823496667300323,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,48386,452,324,1.0,20929.768708293333,False,-0.2029621415530606,0.8333333333333334,337703,0.0,0.0,12,0,0,5,1,0.21052631578947367,2,7,21,96.0,59.0,7,15,21,722,1.238407675176859,234.95905245188624
116,21,0,0,0,10.0,20,10.0,20.464311079315543,15,20.133333333333333,28.38444404489676,0,,25.0,0,,0,4.952000000000001,56044,63,20,1.0,1039.2862215863108,False,0.23390945029107474,0,1.0370000000000001,51968,5,68,1.0,1441.573153393457,False,0.14938126517084552,0,0.263,51525,308,416,1.0,18110.93653510624,False,0.036484880022466505,0,0.254,55743,237,351,1.0,14812.981585556547,False,0.08043886519262039,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,48386,442,334,1.0,20895.92426784437,False,-0.203191325027802,0.8333333333333334,337503,0.0,0.0,13,0,0,8,0,0.0,2,10,24,150.0,33.0,10,11,24,502,1.5162506410852075,236.47530309297144
117,24,0,0,0,10.0,20,10.0,20.665214676528773,22,22.5,27.466651031590985,29,21.413793103448278,25.0,0,,0,4.952000000000001,56226,59,19,1.0,982.6390788540467,False,0.23726182979051552,0,1.0370000000000001,52081,9,67,1.0,1474.5693833274279,False,0.1522062060527413,0,0.263,51371,309,415,1.0,17784.21151315765,False,0.031055053322249202,0,0.254,56023,238,343,1.0,14339.382396849556,False,0.08117799066563061,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,47765,461,344,1.0,21262.126125563445,False,-0.20912194343240215,0.8333333333333334,337303,0.0,0.0,13,0,0,4,0,0.0,4,8,36,129.0,93.0,8,16,36,1316,1.1925798188894987,237.66788291186094
118,36,0,0,0,10.0,20,10.0,20.923914617169928,25,23.0,27.061527241367887,5,11.0,25.0,0,,0,4.952000000000001,56432,56,17,1.0,915.7065484918887,False,0.24102557261503768,0,1.0370000000000001,52250,12,64,1.0,1459.1305354988754,False,0.15572446647650437,0,0.263,51095,311,425,1.0,18008.4865235212,False,0.028251492981121604,0,0.254,55779,241,348,1.0,14460.074902733977,False,0.07803581733108042,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000003,47710,456,354,1.0,21190.056422063757,False,-0.21035485988011593,0.8333333333333334,337103,0.0,0.0,13,0,0,8,0,0.0,5,13,26,209.0,99.0,13,23,26,830,1.482957562431693,239.15084047429264
119,26,0,0,0,10.0,20,10.0,20.99331898014154,14,22.0,26.819789094144312,21,24.714285714285715,25.0,0,,0,4.952000000000001,56322,57,27,1.0,1136.8196124638216,False,0.24103771310032307,0,1.0370000000000001,52468,11,60,1.0,1369.5991388084924,False,0.15950349183927592,0,0.263,50787,315,435,1.0,18279.503734697362,False,0.025300298852803816,0,0.254,56298,231,337,1.0,13887.725609139328,False,0.08201927875324506,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,47191,467,364,1.0,21624.841506965393,False,-0.21443963387620435,0.8333333333333334,336903,0.0,0.0,15,0,0,5,0,0.0,1,6,37,108.0,120.0,6,20,37,1027,1.2395135685801506,240.3903540428728
120,37,0,0,0,10.0,20,10.0,21.27178460500131,39,22.666666666666668,27.17419231604119,17,31.0,25.0,0,,0,4.952000000000001,56488,59,24,1.0,1100.5228305200314,False,0.24426302688117654,0,1.0370000000000001,52986,9,44,1.0,1025.9585226200577,False,0.1670552400975116,0,0.263,50202,331,445,1.0,19133.476284893764,False,0.02259680643387086,0,0.254,56526,234,330,1.0,13945.0810618639,False,0.08641083580160051,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,46664,474,374,1.0,22230.567157803525,False,-0.21747520106583743,0.8333333333333334,336703,0.0,0.0,15,0,0,5,0,0.0,7,12,25,216.0,150.0,12,25,25,1611,1.4875656822696328,241.87791972514242
121,25,0,0,0,10.0,20,10.0,21.177421388935905,22,20.272727272727273,27.17419231604119,0,,25.0,0,,0,4.952000000000001,56420,59,30,1.0,1225.3226416680773,False,0.24414086343740413,0,1.0370000000000001,53300,9,36,1.0,852.3871700016925,False,0.17201181442378755,0,0.263,49910,335,455,1.0,19458.693669092267,False,0.020383021395875472,0,0.254,56372,232,340,1.0,14152.387149687132,False,0.08554943838700323,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,46664,464,384,1.0,22208.82523464311,False,-0.21762243025418754,0.8333333333333334,336503,0.0,0.0,15,0,0,1,0,0.0,6,7,30,126.0,84.0,7,18,30,646,1.2991974083706737,243.1771171335131
122,30,0,0,0,10.0,20,10.0,21.22195938249374,12,22.0,27.485764633376245,16,31.0,25.0,0,,0,4.952000000000001,56594,58,28,1.0,1174.2148627098247,False,0.247379145990596,0,1.0370000000000001,53190,10,46,1.0,1076.210131594712,False,0.17205351248439943,0,0.263,50142,337,449,1.0,19492.908632286326,False,0.024645057421009527,0,0.254,56372,222,350,1.0,14331.292604595295,False,0.08707990525420281,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,46168,470,394,1.0,22768.309377686834,False,-0.2205512860917505,0.8333333333333334,336303,0.0,0.0,14,0,0,8,0,0.0,2,10,22,135.0,59.0,10,20,22,960,1.4531343542039394,244.63025148771703
123,22,0,0,0,10.000000000000002,20,10.0,21.22195938249374,0,,27.485764633376245,0,,25.0,9,25.0,0,4.952000000000001,56494,58,38,1.0,1386.4344565347624,False,0.24751242835599963,0,1.0370000000000001,53090,10,56,1.0,1288.4297254196495,False,0.17218679484980304,0,0.263,50142,327,459,1.0,19555.54668479515,False,0.02518090169719363,0,0.254,56372,212,360,1.0,14393.930657104122,False,0.08761574953038705,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,46393,460,395,1.0,22518.451731353074,False,-0.21919598757158967,0.8333333333333334,336328,0.0,0.0,16,0,0,1,0,0.0,1,2,28,36.0,56.0,2,20,28,425,0.8237146325409412,245.45396612025797
124,28,0,0,0,10.000000000000002,20,10.0,21.447651642006655,29,23.0,27.80532544920067,18,30.944444444444443,25.0,0,,0,4.952000000000001,56647,58,37,1.0,1373.5631107542463,False,0.25070966068316836,0,1.0370000000000001,53404,10,48,1.0,1129.4872788163193,False,0.17730293055143123,0,0.263,50416,328,452,1.0,19602.836841616885,False,0.0302733784014584,0,0.254,55988,220,369,1.0,14978.64845199651,False,0.08604784126057792,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,45836,468,405,1.0,23137.892310225914,False,-0.22254498212125415,0.8333333333333334,336128,0.0,0.0,14,0,0,3,0,0.0,5,8,28,129.0,60.0,8,20,28,1424,1.2050275122746825,246.65899363253266
125,28,0,0,0,10.000000000000002,20,10.0,21.35536899131772,14,20.0,27.80532544920067,0,,25.0,0,,0,4.952000000000001,56827,58,33,1.0,1284.7271767134848,False,0.25366731939435744,0,1.0370000000000001,53304,10,58,1.0,1338.6114014964278,False,0.17740244978836006,0,0.263,50400,320,462,1.0,19679.778434752378,False,0.030657836322477844,0,0.254,55724,222,379,1.0,15279.110261319589,False,0.08410134017690582,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,45836,458,415,1.0,23109.839055733908,False,-0.22273494957992673,0.8333333333333334,335928,0.0,0.0,14,0,0,6,0,0.0,1,7,35,111.0,77.0,7,21,35,480,2.1368416380137205,248.79583527054638
126,35,0,0,0,10.0,20,10.0,21.394657179325986,31,21.64516129032258,28.17133427131152,34,30.058823529411764,25.000000000000004,6,25.0,0,4.952000000000001,57068,63,26,1.0,1186.2610866624755,False,0.2578506259316166,0,1.0370000000000001,53534,5,54,1.0,1205.3114876836032,False,0.1809658546681312,0,0.263,50864,310,456,1.0,19478.472153309107,False,0.03687441959784002,0,0.254,55611,243,371,1.0,15650.466709232787,False,0.08534480828456736,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000003,44964,482,419,1.0,24053.583118772156,False,-0.22815402089215323,0.8333333333333334,335878,0.0,0.0,19,0,0,12,0,0.0,5,17,37,306.0,84.0,17,18,37,2043,1.4729005405679345,250.2687358111143
127,37,0,0,0,10.0,20,10.0,21.4831089614568,12,23.0,28.190542675039996,2,30.0,25.0,6,25.0,0,4.952000000000001,57008,59,36,1.0,1363.391922612445,False,0.25847376718017107,0,1.0370000000000001,53670,9,52,1.0,1207.1216659957536,False,0.18395237523173313,0,0.263,50618,312,465,1.0,19811.33233986812,False,0.03551304013711439,0,0.254,55641,233,380,1.0,15717.970604534634,False,0.08643555471987613,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,45054,474,423,1.0,23937.31722796896,False,-0.22772243436238634,0.8333333333333334,335828,0.0,0.0,15,0,0,9,0,0.0,2,11,45,183.0,108.0,11,26,45,686,1.3844233937561512,251.65315920487046
128,45,0,0,0,10.0,20,10.0,21.015527110985513,42,18.833333333333332,28.72222801210245,40,31.0,25.000000000000004,10,25.0,0,4.952000000000002,57391,59,20,1.0,1010.3105422197102,False,0.2629775805743735,0,1.0370000000000001,53878,9,46,1.0,1056.7142471053335,False,0.18684926427330706,0,0.263,50802,323,458,1.0,19942.79568639124,False,0.039785755598063584,0,0.254,55906,244,367,1.0,15668.846295522064,False,0.09054925998769899,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,44064,504,423,1.0,25051.002918099635,False,-0.23358883135758743,0.8333333333333334,335878,0.0,0.0,24,0,0,8,0,0.0,1,9,40,132.0,124.0,9,36,40,2481,1.4297854164615273,253.082944621332
129,40,0,0,0,10.0,20,10.0,20.376908411349948,26,15.115384615384615,28.904261605386182,17,30.941176470588236,25.000000000000007,12,25.0,0,4.952000000000001,57563,57,16,1.0,896.0305345815991,False,0.26548319773326934,0,1.0370000000000001,53899,11,44,1.0,1006.5839700993977,False,0.1867605851759276,0,0.263,51194,326,452,1.0,19707.598387734637,False,0.044480550127760095,0,0.254,55647,247,376,1.0,15901.098741228641,False,0.0881048003458513,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,43838,511,421,1.0,25295.07768035234,False,-0.23499683302170762,0.8333333333333334,335978,0.0,0.0,24,0,0,4,0,0.0,1,5,48,75.0,118.0,5,35,48,1419,1.0353254172950983,254.1182700386271
130,48,0,0,0,10.0,20,10.0,20.598300507274224,37,21.89189189189189,28.904261605386182,0,,25.000000000000004,14,25.0,0,4.952000000000001,57721,57,13,1.0,837.7779065945649,False,0.2682945169890989,0,1.0370000000000001,54351,11,30,1.0,727.9490152182267,False,0.19358160833335034,0,0.263,50918,328,462,1.0,20110.011428074362,False,0.043200891630803095,0,0.254,55113,262,386,1.0,16553.799712584914,False,0.08455207802307099,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,44188,501,417,1.0,24906.035064298478,False,-0.23289113138197323,0.8333333333333334,336128,0.0,0.0,21,0,0,3,0,0.0,3,6,49,93.0,123.0,6,42,49,1360,1.2363879615440965,255.35465800017118
131,49,0,0,0,10.0,20,10.0,20.66842302546707,12,22.0,29.13250100700775,41,30.170731707317074,25.000000000000007,11,25.0,0,4.952000000000001,57875,58,11,1.0,807.3526532801378,False,0.27132209870290935,0,1.0370000000000001,54261,10,40,1.0,926.7369210186828,False,0.19378653302740656,0,0.263,51147,330,455,1.0,20075.86755659266,False,0.04682681662839321,0,0.254,55857,252,372,1.0,16045.732977024585,False,0.0929350275203992,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,43226,532,416,1.0,25898.490535728128,False,-0.23919924607088502,0.8333333333333334,336203,0.0,0.0,21,0,0,2,0,0.0,1,3,48,39.0,138.0,3,46,48,1976,0.9956630123779178,256.3503210125491
132,48,0,0,0,10.0,20,10.0,20.63365953780492,15,20.133333333333333,29.13250100700775,0,,25.000000000000007,8,25.0,2,4.972000000000001,58015,59,10,1.0,796.3365953780492,False,0.2742559782223124,0,1.0370000000000001,54187,9,48,1.0,1080.4156578146362,False,0.19384847252257406,0,0.263,51131,322,465,1.0,20190.651339431788,False,0.047534999824046915,0,0.254,55571,255,382,1.0,16390.198566817216,False,0.09098855877717983,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,43426,522,418,1.0,25657.16552565805,False,-0.2381247509672789,0.8333333333333334,336167,0.0,0.0,12,0,0,0,1,0.15384615384615385,0,0,45,0.0,144.0,0,48,45,416,0.7196839861571789,257.0700049987063
133,45,0,0,0,10.0,20,10.0,20.63365953780492,0,,28.369038692999847,9,11.0,25.000000000000007,7,25.0,0,4.9700000000000015,57905,60,20,1.0,1012.6731907560984,False,0.27421602049209337,0,1.0370000000000001,54097,8,58,1.0,1276.7522531926854,False,0.1940266601207727,0,0.263,51131,312,475,1.0,19912.995154970064,False,0.04515975871689419,0,0.254,55670,245,383,1.0,15920.588406181148,False,0.08866503906191103,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,43502,521,421,1.0,25305.269159052925,False,-0.239478383743564,0.8333333333333334,336142,0.0,0.0,14,0,0,0,0,0.0,0,0,34,0.0,135.0,0,45,34,474,0.6054870579391718,257.67549205664545
134,34,0,0,0,10.0,20,10.0,19.79842863217909,27,13.37037037037037,28.369038692999847,0,,25.00000000000001,12,25.0,3,5.000000000000001,58098,58,10,1.0,777.9842863217909,False,0.27586641092386505,0,1.0370000000000001,54009,10,64,1.0,1367.0994324594617,False,0.1930924219853348,0,0.263,50885,314,485,1.0,19975.69035660916,False,0.04148722245935844,0,0.254,55555,250,393,1.0,16098.639364393712,False,0.08822063513202949,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000003,43802,511,419,1.0,24971.578772122928,False,-0.2376750221967108,0.8333333333333334,336186,0.0,0.0,22,0,0,0,2,1.5,0,0,24,0.0,102.0,0,34,24,829,0.3579721264541149,258.03346418309957
135,24,0,0,0,10.0,18,10.0,19.68780954525844,2,8.0,28.369038692999847,0,,25.000000000000007,13,25.0,0,4.997000000000001,58004,59,18,1.0,944.3805718146518,False,0.27563077345405473,0,1.0370000000000001,53939,7,74,1.0,1526.8979063491245,False,0.19330836921477637,0,0.263,50869,306,495,1.0,20067.143873884008,False,0.04199582427015473,0,0.254,55555,240,403,1.0,16157.796884140964,False,0.08872670479863264,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,44127,501,416,1.0,24612.888385192928,False,-0.23570236883139262,0.8333333333333334,336331,0.0,0.0,16,0,0,0,0,0.0,0,0,18,0.0,72.0,0,24,18,521,0.30493285320699215,258.33839703630656
136,18,0,0,0,10.0,18,10.0,19.68780954525844,0,,28.377472756622566,1,30.0,25.000000000000007,0,,0,4.997000000000002,57924,57,28,1.0,1121.2586672672364,False,0.2758148673378333,0,1.0370000000000001,53839,7,84,1.0,1723.7760018017088,False,0.19327431777013715,0,0.263,50869,296,505,1.0,20158.215367490895,False,0.04277490562115805,0,0.254,55585,230,412,1.0,16219.714971137939,False,0.08976966680757195,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,44097,492,426,1.0,24611.716596258306,False,-0.23611660416689256,0.8333333333333334,336151,0.0,0.0,11,0,0,0,0,0.0,0,0,12,0.0,54.0,0,18,12,210,0.2521479055285454,258.5905449418351
137,12,0,0,0,10.0,0,,19.68780954525844,0,,28.38674221746775,1,30.0,25.00000000000001,5,25.0,0,4.997000000000001,57924,47,38,1.0,1218.1367627198206,False,0.27687154253528307,0,1.0370000000000001,53839,0,91,0.7,1791.5906686185178,False,0.1940139904083519,0,0.263,50869,286,515,1.0,20249.885771939804,False,0.04355911042242513,0,0.254,55615,220,421,1.0,16282.13657351078,False,0.09081693619551381,0,0.2,73837,0,0,0.0,0.0,False,0.0,0,1.0190000000000001,44192,483,431,1.0,24485.796491036926,False,-0.2356826760903279,0.7833333333333333,336276,0.0,0.0,4,0,0,0,0,0.0,0,0,8,0.0,36.0,0,12,8,155,0.214359768666327,258.80490471050143
