index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,25,0,0,0,10.0,20,10.0,18.909075546259913,44,22.0,23.384089450402538,11,12.090909090909092,33.000000000000014,0,,0,2.306000000000001,44715,20,21,1.0,597.0905864714582,False,0.21763539529419307,4,2.670000000000001,45171,8,10,1.0,269.09075546259913,False,0.2255341207999162,11,6.772000000000002,19810,1441,0,0.0,27247.977862160536,False,-0.48806460164632337,0,0.40700000000000003,73478,103,167,1.0,5852.777719481995,False,0.16989065610774925,0,0.20900000000000002,73166,509,291,1.0,21505.501530254893,False,-0.02011010187728483,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,342001,0.0,0.0,12,0,0,20,3,2.2666666666666666,5,25,26,255.0,105.0,15,10,26,838,2.1699413685128093,198.4355782866478
100,26,0,0,0,10.0,20,10.0,18.986577486298128,17,20.0,23.951181034455974,5,38.0,33.000000000000014,8,33.0,0,2.3060000000000005,44645,17,31,1.0,758.583902075242,False,0.2179260969226797,7,2.7360000000000007,45262,11,10,1.0,299.8657748629813,False,0.22841194783140795,0,6.761000000000002,19810,1441,0,0.0,27359.658157755603,False,-0.4872095870572539,0,0.40700000000000003,73328,110,172,1.0,6208.126661419222,False,0.17031440277311877,0,0.20900000000000002,73240,504,293,1.0,21740.395241365815,False,-0.017874643912577936,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,341946,0.0,0.0,16,0,0,20,1,0.4117647058823529,5,25,26,186.0,86.0,12,14,26,654,2.1873564831912518,200.62293476983905
101,26,0,0,0,10.0,20,10.0,19.26361728179371,43,20.651162790697676,20.773893811611597,42,12.0,33.00000000000001,8,33.0,0,2.3060000000000005,45153,17,12,1.0,401.1634073815245,False,0.22683352368780463,4,2.769000000000001,45374,11,10,1.0,302.6361728179371,False,0.23147906531078138,31,7.0710000000000015,18274,1470,0,0.0,28317.517404236754,False,-0.5033952640199915,0,0.40700000000000003,73152,114,171,1.0,5748.388211910065,False,0.16409980409981825,0,0.20900000000000002,73000,536,295,1.0,20869.807083023818,False,-0.025759816658937725,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,340614,0.0,0.0,19,0,0,7,4,3.2857142857142856,6,13,26,204.0,100.0,13,13,26,1204,2.060188502073288,202.68312327191234
102,26,0,0,0,10.0,20,10.0,19.44129774906339,65,20.076923076923077,20.773893811611597,0,,33.00000000000001,9,33.0,48,2.7860000000000005,44887,14,10,1.0,334.4129774906339,False,0.21873529779120635,0,2.7650000000000006,45349,14,15,1.0,431.6194662359509,False,0.2325473310192051,0,7.040000000000002,17249,1521,0,0.0,29570.21387632542,False,-0.5094993501942656,0,0.40700000000000003,72872,118,181,1.0,6054.147914291179,False,0.16215336258625293,0,0.20900000000000002,73297,526,296,1.0,20695.068144907702,False,-0.023312034277345493,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,339315,0.0,0.0,16,0,0,8,4,3.25,4,12,26,171.0,88.0,12,14,26,602,1.7342712096869946,204.41739448159933
103,26,0,0,0,10.0,20,10.0,19.598962481241003,18,21.944444444444443,19.732213589769497,22,13.0,33.00000000000001,10,33.0,0,2.738000000000001,44827,10,20,1.0,491.97924962482006,False,0.21924338954805273,3,2.795000000000001,45553,18,10,1.0,375.98962481241006,False,0.23731321176169137,11,7.150000000000001,17052,1522,0,0.0,29829.620896448807,False,-0.5105297822930316,0,0.40700000000000003,72630,125,180,1.0,6001.668756313635,False,0.158046125008143,0,0.20900000000000002,73341,538,296,1.0,20383.93091129599,False,-0.024614781989374314,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,339064,0.0,0.0,16,0,0,7,2,1.1764705882352942,5,12,22,186.0,72.0,12,14,22,683,1.5472032595425844,205.96459774114192
104,22,0,0,0,10.0,20,10.0,19.621062473230637,15,20.0,19.732213589769497,0,,33.00000000000001,6,33.0,0,2.7380000000000004,44747,8,30,1.0,668.6318741969192,False,0.2194686198089823,5,2.842000000000001,45648,20,10,1.0,396.21062473230637,False,0.24015649514082868,0,7.139000000000001,17052,1522,0,0.0,29863.25708425703,False,-0.510272266576911,0,0.40700000000000003,72330,130,190,1.0,6299.8587035761875,False,0.15573549360406816,0,0.20900000000000002,73539,528,300,1.0,20318.608775398294,False,-0.022684177114943273,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,338977,0.0,0.0,16,0,0,6,1,0.3333333333333333,4,10,23,135.0,81.0,10,12,23,398,1.4740535728633404,207.43865131400526
105,23,0,0,0,10.0,20,10.0,19.775434119767993,17,22.0,23.366798182732705,38,37.5,33.00000000000001,10,33.0,0,2.7380000000000004,44647,8,40,1.0,871.0173647907197,False,0.21950088407258603,7,2.9070000000000014,45803,20,10,1.0,397.75434119767993,False,0.244370189639657,0,7.139000000000001,16678,1539,0,0.0,30434.39311032294,False,-0.5116263217142895,0,0.40700000000000003,73755,120,162,1.0,6158.473399974858,False,0.17647241115294118,0,0.20900000000000002,72444,556,300,1.0,22891.939789599386,False,-0.020446166032628124,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,338988,0.0,0.0,19,0,0,8,1,0.4117647058823529,2,10,26,150.0,70.0,10,13,26,1955,1.6284513510763645,209.06710266508162
106,26,0,0,0,10.0,20,10.0,19.648337847243937,20,18.15,24.978809002827727,24,36.208333333333336,33.000000000000014,11,33.0,0,2.7380000000000004,44833,8,37,1.0,806.9885003480257,False,0.22366625866084222,0,2.900000000000001,45780,20,13,1.0,455.4283920141712,False,0.2445280836400965,0,7.139000000000001,16350,1554,0,0.0,30533.51701461708,False,-0.5158897164662063,0,0.40700000000000003,74589,115,148,1.0,5956.422584851556,False,0.18769559007833195,0,0.20900000000000002,71938,570,299,1.0,24104.92113161181,False,-0.019272771618665117,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,339151,0.0,0.0,22,0,0,7,0,0.0,3,10,29,150.0,120.0,10,16,29,1795,1.70965039357543,210.77675305865705
107,29,0,0,0,10.0,20,10.0,19.49501355717359,41,18.634146341463413,25.628971859011838,32,29.125,33.000000000000014,10,33.0,0,2.738000000000001,45067,7,31,1.0,674.3454202723813,False,0.22820203176087941,12,3.020000000000001,45876,21,10,1.0,404.9501355717359,False,0.246442195081851,10,7.2390000000000025,15848,1571,0,0.0,30626.66629831971,False,-0.5228631099977055,0,0.40700000000000003,74959,129,136,1.0,6000.396921701003,False,0.19369762912998975,0,0.20900000000000002,71336,592,299,1.0,25039.35134053501,False,-0.020846607696459584,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,338747,0.0,0.0,21,0,0,11,4,3.1333333333333333,4,15,27,210.0,103.0,15,14,27,1646,1.6510863415896893,212.42783940024674
108,27,0,0,0,10.0,20,10.0,19.649118093657524,16,22.0,26.115255177481753,32,28.90625,33.000000000000014,1,33.0,0,2.7380000000000004,44997,4,41,1.0,845.6138418399585,False,0.22862494376000816,6,3.068000000000001,45996,24,10,1.0,436.49118093657523,False,0.25011484501374937,12,7.349000000000001,15270,1587,0,0.0,31183.150414634492,False,-0.5274529512422905,0,0.40700000000000003,75739,119,126,1.0,5628.7672055079465,False,0.2027956882321576,0,0.20900000000000002,70444,614,308,1.0,26198.7666789738,False,-0.0244931360039362,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,338107,0.0,0.0,11,0,0,8,3,2.375,4,12,31,171.0,120.0,12,15,31,1013,1.6018697321414948,214.02970913238823
109,31,0,0,0,10.0,20,10.0,19.927860632232694,45,21.377777777777776,25.521649245193355,10,14.0,33.000000000000014,5,33.0,0,2.7380000000000004,45733,4,12,1.0,279.1343275867923,False,0.2408722993884819,0,3.062000000000001,46022,24,14,1.0,518.9900488512577,False,0.2519339705806544,10,7.437000000000001,14498,1616,0,0.0,32203.422781688034,False,-0.5314625642584634,0,0.40700000000000003,75389,125,136,1.0,5961.926876375383,False,0.19998719071165838,0,0.20900000000000002,70469,614,313,1.0,25999.292636548722,False,-0.025365814057818556,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,337772,0.0,0.0,20,0,0,9,1,1.0,9,18,29,264.0,129.0,18,13,29,1327,2.7758397478610277,216.80554888024926
110,29,0,0,0,10.0,20,10.0,20.04066529208578,41,20.73170731707317,24.34292479534514,19,12.947368421052632,33.000000000000014,1,33.0,3,2.7680000000000002,45912,4,10,1.0,240.4066529208578,False,0.24519052495294397,12,3.1820000000000013,46238,24,10,1.0,440.4066529208578,False,0.25671400471922834,19,7.617000000000001,13537,1642,0,0.0,32906.77240960485,False,-0.5407924450718519,0,0.40700000000000003,75059,130,146,1.0,6159.353508091543,False,0.1964457694046114,0,0.20900000000000002,70256,623,322,1.0,25791.642147500028,False,-0.0290652716134793,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,336663,0.0,0.0,14,0,0,8,4,3.123076923076923,7,15,23,213.0,103.0,15,14,23,493,1.7004073550924659,218.50595623534173
111,23,0,0,0,10.0,20,10.0,20.04066529208578,0,,24.34292479534514,0,,33.000000000000014,9,33.0,0,2.7650000000000006,45842,1,20,1.0,410.8133058417156,False,0.24560178134929825,0,3.170000000000001,46108,27,20,1.0,670.8133058417156,False,0.2563137484559851,0,7.5980000000000025,13537,1642,0,0.0,32906.77240960485,False,-0.5407924450718519,0,0.40700000000000003,75059,120,156,1.0,6202.376103124136,False,0.19677514663464565,0,0.20900000000000002,70553,613,323,1.0,25581.212899546575,False,-0.026825860863683427,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,336760,0.0,0.0,17,0,0,6,0,0.0,4,10,27,165.0,84.0,10,13,27,497,1.6631925841793418,220.16914881952107
112,27,0,0,0,10.0,20,10.0,20.04066529208578,0,,23.762590146868444,9,12.0,33.000000000000014,7,33.0,0,2.7650000000000006,45752,0,30,1.0,601.2199587625734,False,0.2457425335257869,0,3.170000000000001,45998,28,30,1.0,881.2199587625734,False,0.2561839964126079,0,7.5980000000000025,13537,1642,0,0.0,32906.77240960485,False,-0.5407924450718519,0,0.40700000000000003,75167,110,157,1.0,5935.199835187781,False,0.1963833455969911,0,0.20900000000000002,70676,612,326,1.0,25300.70516988349,False,-0.02702732820796407,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,336791,0.0,0.0,17,0,0,8,0,0.0,3,11,21,168.0,108.0,11,16,21,539,1.6785880727693439,221.8477368922904
113,21,0,0,0,10.0,20,10.0,20.186976796049652,67,20.761194029850746,23.762590146868444,0,,33.00000000000001,8,33.0,0,2.7650000000000006,46263,0,11,0.8,222.05674475654618,False,0.2544370366906046,10,3.270000000000001,46508,30,10,1.0,501.8697679604965,False,0.26484892025482165,0,7.5980000000000025,12407,1696,0,0.0,34237.11264610021,False,-0.5479098390260132,0,0.40700000000000003,74906,113,167,1.0,6249.480932480641,False,0.19479306781975422,0,0.20900000000000002,70940,602,328,1.0,25129.079268414804,False,-0.02494670036305731,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6333333333333333,336685,0.0,0.0,25,0,0,6,1,0.8333333333333334,2,8,22,114.0,82.0,8,13,22,1615,1.381216974928975,223.2289538672194
114,22,0,0,0,10.0,20,10.0,19.96861658256685,5,7.0,22.568851493228408,24,14.0,33.000000000000014,10,33.0,0,2.7650000000000006,46163,0,21,1.0,419.3409482339038,False,0.25440030496962107,0,3.2600000000000007,46443,30,15,1.0,599.5292487385027,False,0.2644115079087116,12,7.718000000000003,12215,1696,0,0.0,33866.77372403337,False,-0.5536849919304125,0,0.40700000000000003,75039,108,165,1.0,5880.471087299908,False,0.19400443344179133,0,0.20900000000000002,70934,616,328,1.0,24726.412519828707,False,-0.027367659649999956,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,336455,0.0,0.0,15,0,0,8,1,1.0,2,10,25,150.0,65.0,10,12,25,733,1.4468434853479266,224.67579735256732
115,25,0,0,0,10.0,20,10.0,20.248516177232663,44,21.977272727272727,24.08831309616789,18,39.0,33.000000000000014,9,33.0,0,2.7650000000000006,46340,3,17,1.0,374.22477501295526,False,0.25857802389922313,15,3.4100000000000006,46778,27,10,1.0,472.4851617723266,False,0.2717551011925494,0,7.706000000000002,11578,1725,0,0.0,34928.690405726345,False,-0.5553086832923001,0,0.40700000000000003,75411,113,157,1.0,6069.94748412565,False,0.2011510472073194,0,0.20900000000000002,70529,624,329,1.0,25888.10737200877,False,-0.02531435076652095,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,336297,0.0,0.0,17,0,0,7,1,1.0,3,10,31,165.0,148.0,10,15,31,1836,1.4542646948248148,226.13006204739213
116,31,0,0,0,10.0,20,10.0,20.208833926263132,54,20.0,24.02537693627373,1,13.0,33.00000000000002,10,33.0,22,2.9850000000000008,46582,1,10,1.0,212.08833926263134,False,0.2629312965167527,5,3.4450000000000007,46873,29,10,1.0,492.08833926263134,False,0.27459002839297,1,7.716000000000002,10721,1767,0,0.0,35709.009547706955,False,-0.5624568623948694,0,0.40700000000000003,75171,115,167,1.0,6336.253849877973,False,0.19951502740723312,0,0.20900000000000002,70846,615,329,1.0,25632.60681580835,False,-0.0231045479629597,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,335854,0.0,0.0,21,0,0,6,4,3.166666666666667,8,14,23,237.0,111.0,14,17,23,830,1.5765668554231524,227.70662890281528
117,23,0,0,0,10.0,20,10.0,20.208833926263132,0,,23.735107528269236,15,20.666666666666668,33.00000000000002,12,33.0,0,2.963000000000001,46472,2,20,1.0,424.1766785252627,False,0.2628242896359726,0,3.440000000000001,46783,28,20,1.0,684.1766785252627,False,0.2747535257320557,10,7.815000000000003,10541,1767,0,0.0,35709.009547706955,False,-0.5652129909529547,0,0.40700000000000003,75361,105,172,1.0,6204.366057119938,False,0.201414552796092,0,0.20900000000000002,70932,620,327,1.0,25506.766667526936,False,-0.02283505174199891,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,335750,0.0,0.0,20,0,0,8,1,1.0,5,13,19,174.0,91.0,13,10,19,786,1.6484106360003352,229.35503953881562
118,19,0,0,0,10.0,20,10.0,20.288925888318936,16,21.8125,25.296394621512505,24,35.45833333333333,33.000000000000014,9,33.0,0,2.963,46751,0,13,0.9,263.75603654814614,False,0.2682016343398094,0,3.440000000000001,46653,31,30,1.0,918.667776649568,False,0.27440851245197967,1,7.815000000000001,10196,1782,0,0.0,36154.86593298434,False,-0.5670821331440971,0,0.40700000000000003,76178,96,159,1.0,5969.863630099106,False,0.21212898398458946,0,0.20900000000000002,70378,634,328,1.0,26861.914190038933,False,-0.021392124157594363,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.65,335817,0.0,0.0,19,0,0,6,1,1.0,5,11,21,168.0,69.0,11,8,21,1684,1.5569855980575085,230.91202513687313
119,21,0,0,0,10.0,20,10.0,19.86916725928252,38,16.68421052631579,23.725669306485653,41,17.51219512195122,33.000000000000014,7,33.0,0,2.963000000000001,46671,0,21,0.8,417.2525124449329,False,0.2681136728041134,8,3.520000000000001,47031,33,10,1.0,528.6916725928252,False,0.27935906287319884,23,8.044000000000002,9323,1799,0,0.0,35744.631899449254,False,-0.5835900725822686,0,0.40700000000000003,76280,107,151,1.0,5708.576962022564,False,0.2116904022571359,0,0.20900000000000002,69891,665,331,1.0,26700.570088812965,False,-0.028020632122389012,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6333333333333333,334857,0.0,0.0,18,0,0,9,3,2.380952380952381,2,11,16,183.0,90.0,11,10,16,1167,1.4009032538160682,232.3129283906892
120,16,0,0,0,10.0,20,10.0,19.42082947434539,42,16.285714285714285,23.221406335126147,10,14.0,33.00000000000002,13,33.0,4,3.003000000000001,46959,0,9,0.9,174.7874652691085,False,0.27262480341469797,7,3.582000000000001,47040,34,10,1.0,534.208294743454,False,0.2796771301496355,10,8.121000000000002,9163,1799,0,0.0,34938.07222434736,False,-0.5922149150626456,0,0.40700000000000003,75596,139,161,1.0,6438.141716889319,False,0.20680259778046908,0,0.20900000000000002,70180,665,328,1.0,26266.235212858897,False,-0.02718186842249108,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.65,334599,0.0,0.0,16,0,0,4,3,1.7194570135746607,3,7,21,96.0,72.0,7,9,21,893,1.3926435178145766,233.70557190850377
121,21,0,0,0,10.0,20,10.0,19.527228857131576,13,22.0,22.55267696199805,11,12.0,33.00000000000002,10,33.0,4,3.0390000000000006,47067,1,10,1.0,205.27228857131576,False,0.2759585626565045,0,3.5750000000000006,46950,33,20,1.0,720.5445771426315,False,0.2797628297059975,11,8.221000000000002,8679,1812,0,0.0,35383.338689122415,False,-0.5962169173534857,0,0.40700000000000003,75596,129,171,1.0,6375.520283071639,False,0.20632317355243263,0,0.20900000000000002,70378,666,328,1.0,25844.082856690708,False,-0.027334554379965702,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334331,0.0,0.0,15,0,0,8,2,1.3076923076923077,2,10,21,150.0,78.0,10,11,21,530,1.5473065925762057,235.25287850107998
122,21,0,0,0,10.0,20,10.0,19.681189424714248,46,20.6304347826087,22.55267696199805,0,,33.00000000000002,11,33.0,5,3.085000000000001,47178,4,10,1.0,236.81189424714248,False,0.27938773931842603,11,3.685000000000001,47313,30,10,1.0,496.8118942471425,False,0.28655610114487057,0,8.21,8038,1844,0,0.0,36292.11329917307,False,-0.5990742983419355,0,0.40700000000000003,75288,133,181,1.0,6699.632723608642,False,0.2040885078902497,0,0.20900000000000002,70741,656,327,1.0,25585.556087070727,False,-0.024605293684854646,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334219,0.0,0.0,20,0,0,6,3,2.071428571428571,4,10,17,135.0,108.0,10,11,17,903,1.3599121877923608,236.61279068887234
123,17,0,0,0,10.000000000000002,20,10.0,19.705051591421118,24,20.0,22.55267696199805,0,,33.000000000000014,10,33.0,14,3.2200000000000006,47338,1,10,1.0,207.0505159142112,False,0.2833132779148751,0,3.674000000000001,47183,33,20,1.0,724.1010318284225,False,0.28611367982888475,0,8.21,7798,1856,0,0.0,36572.57575367759,False,-0.6006019403629087,0,0.40700000000000003,75048,135,191,1.0,6967.743264583478,False,0.20246630069809263,0,0.20900000000000002,71071,646,327,1.0,25360.029317450746,False,-0.02206869771808632,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334099,0.0,0.0,16,0,0,4,2,1.1666666666666667,2,6,12,93.0,48.0,6,11,12,530,1.2899525202810764,237.9027432091534
124,12,0,0,0,10.000000000000002,20,10.0,19.717765437634586,13,20.0,22.55267696199805,0,,33.000000000000014,8,33.0,3,3.236000000000001,47457,0,10,1.0,197.17765437634586,False,0.2863987455958713,0,3.6740000000000013,47073,34,30,1.0,931.5329631290376,False,0.2859436940479474,0,8.21,7538,1869,0,0.0,36852.50360293904,False,-0.602439911781385,0,0.40700000000000003,75048,125,201,1.0,6997.808749065931,False,0.20269647942141159,0,0.20900000000000002,71335,636,329,1.0,25200.502547830765,False,-0.019917431208003464,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334112,0.0,0.0,16,0,0,3,1,0.23076923076923078,3,6,19,93.0,33.0,6,6,19,464,1.0492110522463918,238.9519542613998
125,19,0,0,0,10.000000000000002,20,10.0,19.74833780846554,29,20.03448275862069,25.482086437457905,36,39.0,33.000000000000014,8,33.0,4,3.273000000000001,47539,3,10,1.0,227.48337808465539,False,0.2890267715062304,0,3.6740000000000013,47304,31,25,1.0,803.7084452116385,False,0.29046348795189947,0,8.21,7517,1870,0,0.0,36929.39170183056,False,-0.6021728115433512,0,0.40700000000000003,75892,143,175,1.0,7283.377433165706,False,0.2178059488980516,0,0.20900000000000002,70195,662,331,1.0,27792.141221597136,False,-0.018097983316418827,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334108,0.0,0.0,23,0,0,5,1,0.2857142857142857,3,8,20,144.0,78.0,8,11,20,2169,1.4741573007777333,240.42611156217754
126,20,0,0,0,10.0,20,10.0,19.7667042865106,17,20.058823529411764,26.049495175823992,36,28.916666666666668,33.000000000000014,9,33.0,0,3.2690000000000006,47500,0,18,0.9,355.80067715719076,False,0.2897073235927991,0,3.674000000000001,47484,35,19,1.0,725.5673814437014,False,0.29427568953478284,11,8.320000000000002,7000,1887,0,0.0,37299.7709886455,False,-0.6072534337637577,0,0.40700000000000003,76779,133,160,1.0,6796.890898237749,False,0.22766303953695327,0,0.20900000000000002,69451,688,332,1.0,28878.05268096691,False,-0.02044550693612341,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.65,333875,0.0,0.0,19,0,0,5,1,1.0,3,8,23,114.0,66.0,8,12,23,1725,1.1940287863835692,241.6201403485611
127,23,0,0,0,10.0,20,10.0,19.863867816883765,23,20.956521739130434,26.346593528181064,5,38.0,33.000000000000014,13,33.0,0,3.269000000000001,47642,0,17,1.0,337.685752887024,False,0.29330347534201223,0,3.674000000000001,47624,35,17,1.0,687.685752887024,False,0.2975503915939058,0,8.309000000000001,6518,1910,0,0.0,37939.98753024799,False,-0.6097322916424384,0,0.40700000000000003,76969,123,165,1.0,6790.443673626578,False,0.23052292695973434,0,0.20900000000000002,69690,683,329,1.0,28851.723379747673,False,-0.017808506557912215,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334104,0.0,0.0,22,0,0,6,0,0.0,6,12,25,175.0,63.0,12,11,25,1301,1.4788129404187202,243.09895328897983
128,25,0,0,0,10.0,20,10.0,19.983212741307536,15,22.0,27.1753865576563,17,36.0,33.000000000000014,10,33.0,0,3.2690000000000006,47522,2,27,1.0,559.5467440153035,False,0.29305814141981307,0,3.6740000000000013,47874,33,12,1.0,569.7985528956904,False,0.3027185478372605,0,8.309000000000001,6188,1925,0,0.0,38467.68452701701,False,-0.6107451918800089,0,0.40700000000000003,77581,113,158,1.0,6551.814115877447,False,0.23806683700468112,0,0.20900000000000002,69408,690,329,1.0,29608.01672478285,False,-0.01668583549478141,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334234,0.0,0.0,19,0,0,5,0,0.0,4,9,24,132.0,108.0,9,16,24,1472,1.4508926793932915,244.54984596837312
129,24,0,0,0,10.0,20,10.0,20.066548107502488,28,20.785714285714285,27.0962861407184,1,13.0,33.000000000000014,16,33.0,0,3.269000000000001,47704,0,24,0.8,481.59715458005974,False,0.29692703357741906,5,3.724000000000001,47989,37,10,1.0,570.6654810750249,False,0.30584107175225894,1,8.319,6171,1925,0,0.0,38628.10510694229,False,-0.6097773269615038,0,0.40700000000000003,76999,131,168,1.0,7180.893873723518,False,0.23397153434996337,0,0.20900000000000002,69923,681,323,1.0,29111.570861829234,False,-0.013570772983563708,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6333333333333333,334447,0.0,0.0,22,0,0,6,2,1.2941176470588236,5,11,26,153.0,113.0,11,13,26,970,1.379671223461628,245.92951719183475
130,26,0,0,0,10.0,20,10.0,20.22726089582883,22,22.0,26.260126883147052,11,14.0,33.000000000000014,10,33.0,0,3.2690000000000006,48078,1,12,1.0,252.72713074994596,False,0.30394837603805924,0,3.719000000000001,47899,36,20,1.0,764.5452179165766,False,0.30602879812157235,11,8.428,5511,1947,0,0.0,39382.476964178735,False,-0.6141077266213023,0,0.40700000000000003,76999,121,178,1.0,7121.801153595465,False,0.23351912564574157,0,0.20900000000000002,70099,682,323,1.0,28568.406534306298,False,-0.014686852475413075,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,334247,0.0,0.0,17,0,0,6,1,1.0,5,11,25,183.0,105.0,11,15,25,1014,1.480059651657939,247.4095768434927
131,25,0,0,0,10.0,20,10.0,19.977457409028847,22,17.272727272727273,26.175157693884465,1,13.0,33.000000000000014,0,,10,3.369000000000001,48138,4,10,1.0,239.77457409028847,False,0.3053962152955298,0,3.719000000000001,47829,33,30,1.0,929.3237222708655,False,0.30636393262106243,0,8.417000000000002,5511,1947,0,0.0,38896.10957537917,False,-0.6178313128712798,0,0.40700000000000003,76632,133,187,1.0,7551.756324157232,False,0.23119138498642786,0,0.20900000000000002,70086,673,333,1.0,28604.88112798425,False,-0.014625698392217145,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,333857,0.0,0.0,11,0,0,7,2,1.2941176470588236,4,11,26,168.0,88.0,11,14,26,213,1.417134227231145,248.82671107072383
132,26,0,0,0,10.0,20,10.0,19.962095376994302,37,19.864864864864863,26.175157693884465,0,,33.000000000000014,0,,0,3.3590000000000004,47998,8,20,1.0,479.24190753988603,False,0.3048480024283147,7,3.789000000000001,48380,29,10,1.0,489.620953769943,False,0.31532164241736027,0,8.417000000000002,5119,1965,0,0.0,39225.5174157938,False,-0.6213116307415991,0,0.40700000000000003,76289,142,197,1.0,7991.123609228431,False,0.22930318646150177,0,0.20900000000000002,70086,663,343,1.0,28673.129551045407,False,-0.014227241910735385,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,333533,0.0,0.0,11,0,0,7,2,1.1428571428571428,4,11,22,143.0,74.0,11,15,22,592,1.3638823674991727,250.190593438223
