index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,4,0,0,0,10.0,20,10.0,38.10717028639331,30,40.333333333333336,8.984620574928185,1,2.0,41.0,0,,0,4.7810000000000015,85209,7,21,1.0,870.2505760142595,False,0.4579212394118059,20,3.1270000000000007,88836,17,10,1.0,551.0717028639331,False,0.5169470218478818,1,5.412000000000002,22071.0,1221,0,0.0,46528.85491968624,False,-0.5194260148846345,0,6.437,23817.0,1596,0,0.0,60819.04377708372,False,-0.4251767947703755,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135655,266,281,1.0,13910.909072930897,False,0.18934219467141586,0.5,475855,0.0,0.0,10,0,0,0,3,2.473684210526316,4,4,4,58.0,0.0,4,0,4,200,0.7149662142619491,128.48399263154715
102,4,0,0,0,10.0,20,10.0,38.08886023726477,1,33.0,9.389055068512839,6,12.833333333333334,41.0,0,,0,4.781000000000001,85132,8,30,1.0,1222.6658071179431,False,0.45961005215101064,0,3.1070000000000007,88746,16,20,1.0,921.7772047452954,False,0.5185702131685389,1,5.421000000000001,22036.0,1221,0,0.0,46506.49834970028,False,-0.519915523502691,5,6.487000000000002,23674.0,1597,0,0.0,60827.90979891184,False,-0.42664566125915965,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135578,262,291,1.0,14390.932427950363,False,0.19070167891762108,0.5,475433,0.0,0.0,10,0,0,2,2,2.0,2,4,6,63.0,0.0,4,0,6,233,0.8094166722148657,129.29340930376202
103,6,0,0,0,10.0,20,10.0,38.312913304742764,12,43.0,9.389055068512839,0,,41.0,0,,0,4.7810000000000015,85568,6,28,1.0,1132.7615725327973,False,0.46626686616959,0,3.1070000000000007,88626,18,30,1.0,1329.387399142283,False,0.5199968286049834,0,5.420000000000001,21520.0,1233,0,0.0,47239.82210474783,False,-0.5214985683898626,0,6.482000000000001,23674.0,1597,0,0.0,61185.722547674195,False,-0.424749180865872,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135578,252,301,1.0,14707.041877265236,False,0.1920198231849069,0.5,475233,0.0,0.0,11,0,0,2,0,0.0,4,6,6,91.0,0.0,6,0,6,716,0.9384159157052636,130.23182521946728
104,6,0,0,0,10.0,20,10.0,37.76927833450752,62,35.693548387096776,9.286186798717843,1,4.0,41.0,0,,9,4.871000000000001,86562,3,10,1.0,407.6927833450752,False,0.477016314715929,0,3.1070000000000007,89395,21,15,1.0,776.5391750176128,False,0.5283819553913388,1,5.4300000000000015,20684.0,1252,0,0.0,47287.13647480341,False,-0.5301097328972851,0,6.482000000000002,22264.0,1640,0,0.0,61941.61646859233,False,-0.43568936318800705,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135574,243,311,1.0,15007.543392088435,False,0.19323952476539502,0.5,474746,0.0,0.0,12,0,0,2,3,2.083333333333333,3,5,8,83.0,18.0,5,1,8,1677,1.004795391112566,131.23662061057985
105,8,0,0,0,10.0,20,10.0,37.615609395051194,33,36.36363636363637,9.544670952880246,7,11.285714285714286,41.0,0,,6,4.9220000000000015,87002,0,9,0.9,338.54048455546075,False,0.48391785105334567,2,3.1270000000000007,89747,25,10,1.0,626.156093950512,False,0.5330940699811938,2,5.4490000000000025,19958.0,1268,0,0.0,47696.59271292492,False,-0.5356354270218956,5,6.532000000000001,21610.0,1657,0,0.0,62329.064767599826,False,-0.440568474561144,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135495,240,321,1.0,15451.72102869126,False,0.19443285641660318,0.48333333333333334,474079,0.0,0.0,9,0,0,2,4,2.4926470588235294,5,7,6,103.0,14.0,7,1,6,200,1.0037667006254196,132.24038731120527
106,6,0,0,0,10.0,20,10.0,37.43350337581376,38,36.13157894736842,9.451936092410758,10,9.0,41.0,0,,8,4.996,87233,4,10,1.0,414.33503375813757,False,0.48849529342365294,11,3.2350000000000008,90143,21,10,1.0,584.3350337581376,False,0.539479223697383,5,5.497000000000001,19152.0,1284,0,0.0,48064.618334544866,False,-0.5422287444106976,5,6.577000000000002,20752.0,1679,0,0.0,62850.852167991296,False,-0.4468980443945509,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135405,240,331,1.0,15839.464662178581,False,0.1952991262485868,0.5,472952,0.0,0.0,8,0,0,2,9,7.668269230769231,3,5,6,81.0,18.0,5,1,6,200,0.8572443099692464,133.09763162117451
107,6,0,0,0,10.0,20,10.0,37.58330656280884,33,38.84848484848485,9.49111585019957,8,9.75,41.0,0,,0,4.988000000000001,87143,3,20,1.0,781.6661312561769,False,0.49008976347589694,23,3.4540000000000006,90598,22,10,1.0,595.8330656280884,False,0.5473225611605277,3,5.522,18340.0,1300,0,0.0,48858.2985316515,False,-0.546629608359208,5,6.622000000000001,20064.0,1696,0,0.0,63741.2879305238,False,-0.4494716336789571,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135327,238,341,1.0,16239.885572347497,False,0.19631833659564288,0.5,471739,0.0,0.0,8,0,0,1,4,3.375,3,4,6,53.0,22.0,4,2,6,200,0.816575163975358,133.91420678514987
108,6,0,0,0,10.0,20,10.0,37.56702682475561,1,33.0,9.49111585019957,0,,41.0,0,,0,4.988,87066,4,29,1.0,1129.4437779179127,False,0.4917391033800721,0,3.431000000000001,90508,21,20,1.0,961.3405364951121,False,0.5489015094009185,0,5.519000000000001,18340.0,1300,0,0.0,48837.13487218229,False,-0.5467417800617883,0,6.617000000000002,20031.0,1697,0,0.0,63751.244521610264,False,-0.44976867515259145,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135327,228,351,1.0,16554.974413845503,False,0.19763222503208952,0.5,471539,0.0,0.0,10,0,0,0,0,0.0,5,5,6,72.0,11.0,5,1,6,233,0.7854520389810205,134.6996588241309
109,6,0,0,0,10.0,20,10.0,37.650480888249305,9,40.0,9.724059230865333,10,11.0,41.0,0,,0,4.988000000000001,87346,2,30,1.0,1149.5144266474792,False,0.4966763790910347,0,3.431000000000001,90388,23,30,1.0,1359.5144266474792,False,0.5502478076624633,4,5.559000000000001,17840.0,1309,0,0.0,49284.47948271834,False,-0.5496709661066913,6,6.6770000000000005,19911.0,1697,0,0.0,63892.86606735907,False,-0.45029010098287464,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135217,228,361,1.0,17018.085504637296,False,0.1986459735655019,0.5,470969,0.0,0.0,10,0,0,2,2,2.0,4,6,7,100.0,0.0,6,0,7,560,0.7668700721114874,135.46652889624238
110,7,0,0,0,10.0,20,10.0,37.334234696777656,14,32.0,9.49367992032747,11,8.272727272727273,41.0,0,,0,4.988,87266,0,40,1.0,1493.3693878711063,False,0.4982412619831057,0,3.431000000000001,90716,25,26,1.0,1220.6901021162191,False,0.5546497523331422,6,5.615000000000001,17626.0,1309,0,0.0,48870.51321808195,False,-0.5541335586728187,5,6.721000000000001,19353.0,1711,0,0.0,63878.87556618657,False,-0.45627928062358714,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135126,229,371,1.0,17385.05270175499,False,0.19941726797332499,0.5,470354,0.0,0.0,10,0,0,2,3,3.0,4,6,7,96.0,3.0,6,1,7,648,0.9829783188179135,136.4495072150603
111,7,0,0,0,10.0,20,10.0,36.80890336922381,30,32.86666666666667,8.863281187357098,5,1.0,41.0,0,,0,4.988000000000001,87638,0,34,0.7,1251.5027145536096,False,0.5025151735883973,0,3.431000000000001,91130,28,19,1.0,979.3691640152524,False,0.5596432756027445,5,5.659000000000001,17446.0,1309,0,0.0,48182.85451031397,False,-0.5596863630516771,0,6.716,18367.0,1741,0,0.0,64084.30076581866,False,-0.46564248661264707,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135121,224,381,1.0,17606.37498596799,False,0.2002984604150216,0.45,469969,0.0,0.0,10,0,0,1,1,1.0,5,6,6,97.0,3.0,6,1,6,1186,0.9485474210232496,137.39805463608354
112,6,0,0,0,10.0,20,10.0,36.54053573915041,40,35.0,8.645145604550889,5,6.0,41.0,0,,0,4.988,87944,1,31,1.0,1142.7566079136627,False,0.5067986229054344,8,3.511000000000001,91816,27,10,1.0,635.4053573915041,False,0.568393413432789,5,5.704000000000002,16851.0,1319,0,0.0,48196.96663993939,False,-0.565918808090552,0,6.716,17407.0,1771,0,0.0,64713.28879403537,False,-0.4724851128199448,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135091,219,391,1.0,17924.286887396644,False,0.20137392682410807,0.5,469376,0.0,0.0,10,0,0,0,2,1.4705882352941178,5,5,7,73.0,11.0,5,1,7,1056,0.8608357263728976,138.25889036245644
113,7,0,0,0,10.0,20,10.0,36.72107979462287,28,38.285714285714285,9.689093569029628,15,13.8,41.0,0,,0,4.988000000000001,88372,1,29,1.0,1074.9113140440631,False,0.5135070076437088,6,3.563,92104,27,10,1.0,637.2107979462287,False,0.5733114088072504,4,5.739000000000001,16195.0,1331,0,0.0,48875.75720664304,False,-0.5692749469627553,11,6.8260000000000005,16643.0,1787,0,0.0,65620.56959299106,False,-0.47577505091910266,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,134884,224,401,1.0,18611.35695946264,False,0.20251260126374038,0.5,468465,0.0,0.0,10,0,0,1,3,2.375,5,6,7,99.0,3.0,6,1,7,728,0.7665784545242786,139.02546881698072
114,7,0,0,0,10.0,20,10.0,37.226219488046006,44,40.02272727272727,9.407403895500034,24,8.625,41.00000000000001,1,41.0,0,4.988,88788,4,26,1.0,1007.8817066891961,False,0.5200180589225214,21,3.7670000000000012,92618,24,10,1.0,612.2621948804601,False,0.5818488883535379,14,5.875,13902.0,1375,0,0.0,51186.05179606326,False,-0.5813366488081789,10,6.915000000000002,16443.0,1787,0,0.0,66523.25422513821,False,-0.4731107200584177,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,134718,238,410,1.0,19048.962127129013,False,0.20295296407686383,0.5,466736,0.0,0.0,10,0,0,0,5,4.285714285714286,5,5,5,76.0,14.0,5,2,5,787,0.8326290072873235,139.85809782426804
115,5,0,0,0,10.0,20,10.0,36.9041161133651,17,32.0,9.80391247573038,12,12.5,41.00000000000001,0,,0,4.988000000000001,89202,7,19,1.0,771.1782061539369,False,0.5250508835468639,0,3.746000000000001,92548,21,20,1.0,948.082322267302,False,0.5835156128478423,3,5.891,13806.0,1375,0,0.0,50743.15965587701,False,-0.5847017063693765,9,6.995000000000002,15701.0,1804,0,0.0,66575.02546851063,False,-0.48070182396693395,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,134568,240,420,1.0,19572.938994175296,False,0.2038869248424833,0.5,466092,0.0,0.0,10,0,0,1,2,2.0,2,3,9,46.0,19.0,3,2,9,744,0.6749262372031808,140.53302406147122
116,9,0,0,0,10.0,20,10.0,36.58980525862125,17,32.0,9.788578888993282,27,9.74074074074074,41.00000000000001,12,41.0,0,4.988,89656,6,12,1.0,499.07766310345494,False,0.530463346580957,0,3.746000000000001,92438,22,30,1.0,1317.6941577586374,False,0.5847890351164259,16,6.048000000000002,13222.0,1375,0,0.0,50310.98223060421,False,-0.5931829724039379,11,7.096000000000001,14915.0,1821,0,0.0,66630.03537594929,False,-0.48874218020718874,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,134797,257,418,1.0,19653.664774471275,False,0.20613335657831175,0.5,465295,0.0,0.0,16,0,0,2,3,3.0,6,8,8,135.0,3.0,8,1,8,1236,0.9579879632219672,141.4910120246932
117,8,0,0,0,10.0,20,10.0,36.35928623326578,14,32.42857142857143,9.788578888993282,0,,41.0,10,41.0,0,4.988000000000001,89596,9,20,1.0,817.1857246653155,False,0.5321495448442847,0,3.746000000000001,92752,19,28,1.0,1208.0600145314418,False,0.5892011100242701,0,6.032000000000001,13152.0,1377,0,0.0,50066.73714320698,False,-0.5952195495717065,0,7.085,14531.0,1833,0,0.0,66646.57166557616,False,-0.4927250908159337,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135207,247,418,1.0,19555.77898558134,False,0.20914449942697824,0.5,465505,0.0,0.0,15,0,0,1,0,0.0,5,6,8,92.0,6.0,6,2,8,1064,0.920937648974359,142.41194967366755
118,8,0,0,0,10.0,20,10.0,36.006731824194596,28,33.142857142857146,9.740527180671352,20,9.5,41.0,9,41.0,0,4.988,90040,9,14,1.0,594.0942455387244,False,0.5378089187452227,0,3.746000000000001,93036,19,26,1.0,1126.1750274290594,False,0.5933386816307118,10,6.1320000000000014,12802.0,1377,0,0.0,49581.26972191596,False,-0.6015027681801435,10,7.185000000000001,13403.0,1861,0,0.0,67008.52792482614,False,-0.5027639081324937,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,135386,257,419,1.0,19682.315485432537,False,0.21116496737234902,0.5,464934,0.0,0.0,16,0,0,1,2,2.0,4,5,9,73.0,21.0,5,3,9,1497,0.9257530411705375,143.3377027148381
119,9,0,0,0,10.0,20,10.0,36.36155933294314,15,41.8,10.16987947598206,27,11.88888888888889,41.0,8,41.0,0,4.988000000000001,90481,11,11,1.0,509.9771526623745,False,0.5446001051397792,0,3.746000000000001,93022,17,34,1.0,1406.2930173200666,False,0.595484585807232,7,6.192000000000002,11970.0,1391,0,0.0,50578.9290321239,False,-0.6050345094549063,20,7.375000000000002,12776.0,1862,0,0.0,67705.22347794012,False,-0.5057177351279463,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135393,274,421,1.0,20047.546976419086,False,0.21274632413628525,0.5,463909,0.0,0.0,16,0,0,0,3,3.0,6,6,7,90.0,33.0,6,3,7,1155,0.9452506955713034,144.2829534104094
120,7,0,0,0,10.0,20,10.0,36.997291563051824,46,40.04347826086956,10.16987947598206,0,,41.00000000000001,10,41.0,19,5.178000000000001,90983,10,10,1.0,469.97291563051823,False,0.5528051623623734,0,3.746000000000001,93572,18,28,1.0,1215.924163765451,False,0.603226918185393,0,6.185000000000001,10536.0,1425,0,0.0,52721.14047734885,False,-0.6088813365133732,0,7.355,12368.0,1874,0,0.0,69332.92438915912,False,-0.5014155550947723,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135803,264,421,1.0,19945.84818165927,False,0.2157415671381122,0.5,463529,0.0,0.0,16,0,0,0,2,1.3888888888888888,5,5,5,72.0,16.0,5,2,5,1270,0.746308165602386,145.02926157601178
121,5,0,0,0,10.0,20,10.0,36.72554447608076,14,32.07142857142857,10.502760214174518,9,15.0,41.00000000000001,8,41.0,0,5.159000000000001,90853,13,20,1.0,864.5108895216152,False,0.553950283344015,0,3.746000000000001,93951,15,24,1.0,1031.4130674259384,False,0.6081081733234539,0,6.185000000000001,10536.0,1425,0,0.0,52333.90087841509,False,-0.6109337852017518,9,7.445000000000001,11721.0,1888,0,0.0,69337.82797084049,False,-0.508248028478839,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,135996,263,423,1.0,20105.2259363279,False,0.2180157369308209,0.5,463324,0.0,0.0,14,0,0,0,1,1.0,2,2,9,24.0,28.0,2,3,9,977,0.6580378385260701,145.68729941453785
122,9,0,0,0,10.0,20,10.0,36.94204926321242,25,38.92,10.649582630938465,15,11.8,41.0,13,41.0,0,5.159000000000001,91415,10,13,1.0,580.2466404217614,False,0.561097700534708,0,3.746000000000001,94162,18,26,1.0,1140.4932808435228,False,0.6126284665739778,6,6.245,9398.0,1449,0,0.0,53529.029382394794,False,-0.6166626241180737,9,7.526000000000001,11508.0,1889,0,0.0,69783.53105820826,False,-0.5081435981056635,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,136352,268,420,1.0,20074.088145091508,False,0.22085486312346855,0.5,463102,0.0,0.0,17,0,0,0,2,2.0,4,4,14,53.0,58.0,4,5,14,1706,0.7948791924864054,146.48217860702425
123,14,0,0,0,10.000000000000002,20,10.0,36.606502326494834,19,32.578947368421055,10.280314763140552,18,7.833333333333333,41.00000000000001,7,41.0,0,5.159000000000002,91380,11,21,1.0,878.7365488563916,False,0.563042494117326,0,3.746000000000001,94616,17,19,1.0,865.5235442034018,False,0.6180165084451468,11,6.349000000000001,8929.0,1450,0,0.0,53079.42837341751,False,-0.6240171918810554,7,7.587000000000002,10791.0,1907,0,0.0,69808.59993662564,False,-0.5156112198067246,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,136498,276,423,1.0,20180.366874626794,False,0.22251564493577014,0.5,462481,0.0,0.0,15,0,0,2,3,3.0,9,11,10,169.0,43.0,11,3,10,1106,1.0498012695461512,147.5319798765704
124,10,0,0,0,10.000000000000002,20,10.0,36.49864967413061,14,34.785714285714285,9.71594971343648,8,1.0,41.0,14,41.0,0,5.159000000000001,91403,10,28,1.0,1121.9621908756571,False,0.5655042403554037,0,3.746000000000001,94880,18,18,1.0,836.975694134351,False,0.6222675991942525,8,6.418000000000002,8561.0,1452,0,0.0,52996.03932683765,False,-0.6283601205963913,0,7.580000000000002,10384.0,1919,0,0.0,70040.90872465665,False,-0.518694301620502,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,137064,274,419,1.0,19841.170221481596,False,0.22582155429408454,0.5,462559,0.0,0.0,16,0,0,2,1,1.0,4,6,10,80.0,50.0,6,4,10,1261,0.9060090547427535,148.43798893131316
125,10,0,0,0,10.000000000000002,20,10.0,36.90324507385778,42,38.95238095238095,9.062432241989987,22,5.545454545454546,41.0,9,41.0,0,5.159000000000001,92209,11,14,1.0,626.645431034009,False,0.5750088981941476,0,3.746000000000001,95510,17,10,1.0,539.0324507385778,False,0.6304561525495248,15,6.560000000000001,6760.0,1480,0,0.0,54616.802709309515,False,-0.6388610779060512,7,7.650000000000001,9754.0,1933,0,0.0,71333.97272776709,False,-0.5185190556745723,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,137311,286,420,1.0,19811.855621209135,False,0.22775924517004484,0.5,461811,0.0,0.0,15,0,0,4,4,4.0,4,8,10,127.0,31.0,8,2,10,2205,1.0306626558303833,149.46865158714354
126,10,0,0,0,10.0,20,10.0,36.91052350531421,41,36.951219512195124,9.062432241989987,0,,41.0,8,41.0,9,5.2490000000000006,92651,7,10,1.0,439.1052350531421,False,0.580936821080052,8,3.826000000000001,95941,21,10,1.0,579.1052350531421,False,0.6381341518712816,0,6.545000000000003,5981.0,1498,0,0.0,55291.96421096069,False,-0.6435403016294909,0,7.643000000000002,9018.0,1956,0,0.0,72196.9839763946,False,-0.5217468200029968,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,137639,276,422,1.0,19803.231298789236,False,0.23045873593196922,0.5,461497,0.0,0.0,16,0,0,2,2,1.2637362637362637,5,7,12,105.0,43.0,7,3,12,1011,1.0196907948702574,150.4883423820138
127,12,0,0,0,10.0,20,10.0,36.99725960238797,35,37.6,10.284774502346478,23,17.0,40.99999999999999,3,41.0,7,5.310000000000001,92917,10,10,1.0,469.9725960238797,False,0.5857276708772289,8,3.898000000000001,96401,18,10,1.0,549.9725960238798,False,0.6457167761475544,0,6.545000000000002,5243.0,1516,0,0.0,56087.845557220164,False,-0.6471450689173796,23,7.873000000000001,7771.0,1973,0,0.0,72995.59319551146,False,-0.5307327362008594,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,137371,289,429,1.0,20561.299831178127,False,0.23138473913607277,0.5,459970,0.0,0.0,10,0,0,2,4,2.8562091503267975,8,10,8,150.0,31.0,10,2,8,323,1.0688014132902026,151.557143795304
128,8,0,0,0,10.0,20,10.0,36.714805886304035,22,33.5,10.959059538285333,40,13.225,40.99999999999999,8,41.0,7,5.373000000000001,93149,13,10,1.0,497.1480588630403,False,0.5899083145415961,0,3.890000000000001,96524,15,15,1.0,700.7220882945605,False,0.6490937124497359,10,6.645000000000001,4719.0,1521,0,0.0,55843.219753068435,False,-0.6539962487646899,30,8.150000000000002,6126.0,1990,0,0.0,73062.46371374503,False,-0.5478159784507238,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,137170,319,431,1.0,21166.939992713018,False,0.2322338979071824,0.5,457955,0.0,0.0,13,0,0,1,6,5.411764705882353,7,8,4,126.0,0.0,8,0,4,721,0.8895437913015485,152.44668758660555
129,4,0,0,0,10.0,20,10.0,36.949235190341476,29,38.93103448275862,11.223679107419533,11,15.0,40.99999999999999,11,41.0,3,5.396000000000002,93504,13,10,1.0,499.4923519034148,False,0.5959714383758631,1,3.900000000000001,96994,15,10,1.0,519.4923519034148,False,0.6555519912833941,0,6.635000000000002,3896.0,1541,0,0.0,56938.77142831621,False,-0.6569137369174216,11,8.23,5578.0,1999,0,0.0,73861.5211454926,False,-0.549389834498534,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,137456,320,430,1.0,21221.577314374248,False,0.2348469118332302,0.5,457695,0.0,0.0,15,0,0,0,3,1.341880341880342,4,4,2,58.0,0.0,4,0,2,941,0.6177243934944272,153.06441198009998
130,2,0,0,0,10.0,20,10.0,36.97365883938139,1,43.0,10.569898971008772,12,2.3333333333333335,40.99999999999999,8,41.0,0,5.393000000000001,93374,16,20,1.0,899.4731767876278,False,0.5971628862248709,0,3.8990000000000005,96967,12,19,1.0,822.4995179482464,False,0.6576714176592354,12,6.755000000000002,3389.0,1542,0,0.0,57013.38193032611,False,-0.6618926924486617,0,8.219000000000001,5578.0,1999,0,0.0,73910.3440199234,False,-0.5491310633272377,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,137756,322,432,1.0,21115.507468664822,False,0.23690655036263455,0.5,457331,0.0,0.0,13,0,0,0,2,2.0,2,2,4,32.0,0.0,2,0,4,571,0.5417141830548644,153.60612616315484
131,4,0,0,0,10.0,20,10.0,37.07986491859117,4,43.0,10.825707322511233,9,15.0,40.99999999999999,7,41.0,0,5.393000000000001,93436,17,26,1.0,1134.0764878833704,False,0.6002151410176646,0,3.8990000000000005,96877,11,29,1.0,1185.316082639144,False,0.6592274622313696,0,6.743000000000001,3217.0,1546,0,0.0,57325.47116414195,False,-0.6620618260041662,9,8.309000000000001,5380.0,1999,0,0.0,74122.64997226375,False,-0.5501046791666822,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,137908,321,435,1.0,21310.0520505261,False,0.23898543058589605,0.5,457085,0.0,0.0,13,0,0,1,1,1.0,3,4,6,59.0,0.0,4,0,6,659,0.6891085710376501,154.2952347341925
132,6,0,0,0,10.0,20,10.0,37.12796111551227,17,37.705882352941174,10.791838213142134,6,10.0,40.99999999999999,9,41.0,0,5.393000000000001,93479,15,33,1.0,1375.222716811905,False,0.6029996486178324,0,3.8990000000000005,97275,13,25,1.0,1058.1990278878068,False,0.6649206644754171,6,6.803000000000001,2414.0,1563,0,0.0,58031.00322354568,False,-0.6668344893595993,0,8.300000000000002,5380.0,1999,0,0.0,74218.79426990903,False,-0.5495950948211232,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,138217,317,436,1.0,21297.01271356605,False,0.24150805504918843,0.5,457032,0.0,0.0,14,0,0,0,1,1.0,6,6,6,99.0,0.0,6,0,6,1210,1.5654824832454324,155.86071721743792
133,6,0,0,0,10.0,20,10.0,37.254113487228935,31,38.064516129032256,10.573462406429533,17,8.882352941176471,40.99999999999999,11,41.0,0,5.393000000000001,93775,15,34,1.0,1416.6398585657837,False,0.608390983407376,0,3.8990000000000014,97959,13,13,1.0,614.3034753339762,False,0.6727861864644388,8,6.877000000000001,1402.0,1580,0,0.0,58861.49930982172,False,-0.6731603030135805,9,8.39,4734.0,2013,0,0.0,74992.53044979184,False,-0.5523419985488475,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,138517,324,435,1.0,21260.801819683165,False,0.24385899830570013,0.5,456654,0.0,0.0,17,0,0,0,2,2.0,5,5,8,81.0,12.0,5,1,8,1831,0.833941837772727,156.69465905521065
134,8,0,0,0,10.0,20,10.0,36.79164612411594,49,34.836734693877546,11.203373305741403,38,13.421052631578947,40.99999999999999,10,41.0,0,5.393000000000001,94148,17,29,1.0,1236.9577375993624,False,0.6132112023151246,21,4.109000000000001,98403,11,10,1.0,477.9164612411594,False,0.6791835460748431,7,6.939000000000001,790.0,1589,0,0.0,58461.92569122023,False,-0.6817655736345603,31,8.691,2242.0,2053,0,0.0,75533.24949281004,False,-0.5758922919521178,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,138417,352,435,1.0,21778.58740362097,False,0.245184131883964,0.5,454267,0.0,0.0,17,0,0,1,8,7.071428571428571,7,8,4,134.0,0.0,8,0,4,1103,0.9252910306677222,157.61995008587837
135,4,0,0,0,10.0,20,10.0,37.27674454758832,44,39.81818181818182,10.946383985859109,5,3.0,40.99999999999999,8,41.0,0,5.393000000000001,94876,17,17,1.0,803.7046573090015,False,0.621916320452378,12,4.208000000000001,98915,11,10,1.0,482.7674454758832,False,0.6879406190034376,5,6.982000000000002,-1594.0,1619,0,0.0,60351.0494225455,False,-0.6970242037899343,0,8.66,1766.0,2067,0,0.0,77051.03097986506,False,-0.5728935349184561,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,138730,347,437,1.0,21715.395243093106,False,0.24753098335832388,0.5,452960,0.0,0.0,13,0,0,0,3,4.1039411976911975,3,3,6,41.0,14.0,3,1,6,1424,0.7098526246845722,158.32980271056294
