index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,28,0,0,0,10.0,20,10.0,13.661451401824682,7,10.0,38.6161974238262,26,38.0,36.000000000000014,12,36.0,0,1.5770000000000002,41726,5,29,1.0,446.18209065291575,False,0.2968464168339091,7,8.676000000000002,5586.0,676,0,0.0,6760.0,False,-0.7228181902494821,0,0.2,53848,184,220,1.0,11009.270491177507,False,0.1892885674185219,0,0.45200000000000007,54626,260,171,1.0,10155.347123948697,False,0.19632255764786496,0,0.533,63253,307,82,1.0,14807.172609114645,False,-0.10972612228870005,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,298404,0.0,0.0,22,0,0,14,1,1.0,20,34,34,141.0,123.0,12,16,34,1620,1.2393221509992145,95.26115280995145
67,34,0,0,0,10.000000000000002,20,10.0,13.76097046915063,22,14.818181818181818,38.697710700478915,17,39.35294117647059,36.00000000000001,15,36.0,0,1.5770000000000002,41866,6,29,1.0,459.0681436053683,False,0.30137366902039403,12,8.789000000000001,5282.0,685,0,0.0,6850.000000000001,False,-0.7308251151575107,0,0.2,54160,190,214,1.0,10895.894479041108,False,0.1944044251096171,0,0.45200000000000007,54657,256,180,1.0,10488.396366188766,False,0.20028049098493936,0,0.533,63124,314,77,1.0,14923.08115995038,False,-0.11062129931361192,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,298454,0.0,0.0,24,0,0,13,4,4.0,23,36,34,215.0,149.0,14,20,34,1659,1.3192227000254206,96.58037550997688
68,34,0,0,0,10.0,20,10.0,13.496240485500646,20,10.45,38.825147554786106,15,40.0,36.00000000000001,6,36.0,0,1.5770000000000002,41776,5,39,1.0,576.3533789345252,False,0.30040426282088795,20,8.977000000000002,4894.0,696,0,0.0,6960.0,False,-0.7411197328964046,0,0.2,54552,199,209,1.0,10800.207695564925,False,0.2013005219368906,0,0.45200000000000007,54656,247,190,1.0,10710.34943532802,False,0.20248416458269572,0,0.533,62740,319,81,1.0,15301.222069976768,False,-0.11307741403656042,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,297983,0.0,0.0,16,0,0,16,4,4.0,24,40,34,210.0,192.0,15,19,34,1016,1.3157180760172196,97.8960935859941
69,34,0,0,0,10.0,20,10.0,13.374160936873986,20,12.0,38.825147554786106,0,,36.00000000000001,5,36.0,0,1.5770000000000002,41696,3,49,1.0,685.3338859068253,False,0.29961563492606474,20,9.157000000000002,4514.0,708,0,0.0,7080.0,False,-0.7510124586514978,0,0.2,54552,189,219,1.0,11030.42373156734,False,0.20360701851047308,0,0.45200000000000007,54416,257,200,1.0,11202.188871733837,False,0.20260278194739956,0,0.533,62920,309,86,1.0,15092.970594428907,False,-0.11212139737649521,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,297463,0.0,0.0,15,0,0,12,2,2.0,23,35,34,202.0,178.0,14,20,34,380,1.4050214259768836,99.30111501197098
70,34,0,0,0,10.0,20,10.0,13.624635862705945,22,16.136363636363637,38.825147554786106,0,,36.00000000000001,11,36.0,0,1.5770000000000002,41882,3,48,1.0,683.9825214098854,False,0.3053448932112697,11,9.247000000000003,4224.0,718,0,0.0,7180.0,False,-0.7584320029678178,0,0.2,54486,187,229,1.0,11438.765696372031,False,0.2063756431728854,0,0.45200000000000007,54127,261,210,1.0,11709.310946671334,False,0.20189266768195543,0,0.533,63316,299,85,1.0,14668.719118881047,False,-0.1098045793556288,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,297400,0.0,0.0,19,0,0,15,3,3.0,22,37,40,227.0,171.0,16,18,40,882,1.4418509540264495,100.74296596599743
71,40,0,0,0,10.0,20,10.0,14.745959767727804,23,25.391304347826086,38.85637905444214,30,39.0,36.0,4,36.0,0,1.5770000000000002,42394,0,35,0.9,516.1085918704731,False,0.31857836262822636,1,9.246,4075.0,732,0,0.0,7320.0,False,-0.7608742696386064,0,0.2,54800,188,224,1.0,11476.069344527867,False,0.21304121092181175,0,0.45200000000000007,54399,263,205,1.0,11843.74512507305,False,0.2086897880522688,0,0.533,62290,319,91,1.0,15671.184918367042,False,-0.11641665143093907,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.65,297323,0.0,0.0,17,0,0,14,1,1.0,23,37,37,216.0,193.0,14,26,37,2086,1.3296131000388414,102.07257906603627
72,37,0,0,0,10.0,20,10.0,14.886844875118085,23,16.217391304347824,38.716131635252644,31,38.03225806451613,36.0,9,36.0,0,1.5770000000000002,42649,0,29,0.9,431.71850137842443,False,0.3251571784304328,8,9.325000000000001,3809.0,743,0,0.0,7430.0,False,-0.767397285683371,0,0.2,54699,187,234,1.0,11843.4147942962,False,0.2146977797689276,0,0.45200000000000007,55306,267,184,1.0,11098.555802543015,False,0.2193980263149021,0,0.533,61435,340,92,1.0,16475.484755985897,False,-0.12212256815985696,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.65,297263,0.0,0.0,21,0,0,18,3,3.0,21,39,41,249.0,153.0,21,16,41,2048,1.4770150650292635,103.54959413106553
73,41,0,0,0,10.0,20,10.0,14.710995098596584,38,13.710526315789474,38.674961821036085,10,38.0,36.0,12,36.0,0,1.5770000000000002,42851,1,27,1.0,407.19686766210776,False,0.33102292125486293,26,9.577000000000002,3177.0,752,0,0.0,7520.0,False,-0.78554425449037,0,0.2,54374,196,244,1.0,12320.045723657735,False,0.212960823584917,0,0.45200000000000007,55490,276,184,1.0,11176.427622283296,False,0.22386514269109226,0,0.533,61487,340,90,1.0,16389.48701915227,False,-0.12200915378849453,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296744,0.0,0.0,20,0,0,22,7,7.0,19,41,40,216.0,199.0,18,23,40,1324,2.454785648966208,106.00437978003174
74,40,0,0,0,10.0,20,10.0,15.309720575857586,13,25.846153846153847,38.63443604081647,10,38.0,36.0,11,36.0,0,1.5770000000000002,43067,3,24,1.0,397.4332938205821,False,0.3375495918295449,0,9.551000000000002,3097.0,760,0,0.0,7600.0,False,-0.7867808452097567,0,0.2,54278,197,249,1.0,12635.989527607244,False,0.21420259615684736,0,0.45200000000000007,55630,268,189,1.0,11404.913526044145,False,0.228959579269468,0,0.533,61503,340,89,1.0,16339.7082538776,False,-0.12212116012173133,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296940,0.0,0.0,22,0,0,13,0,0.0,23,36,35,205.0,179.0,15,25,35,1312,1.368398647988215,107.37277842801996
75,35,0,0,0,10.0,20,10.0,14.82909995169573,20,9.6,38.55323819555924,22,38.0,36.00000000000001,11,36.0,0,1.5770000000000002,42957,4,34,1.0,544.1893983576548,False,0.33641743281228026,20,9.751000000000001,2686.0,769,0,0.0,7690.0,False,-0.7980956502921446,0,0.2,54931,204,237,1.0,12162.253842493468,False,0.22254091534578468,0,0.45200000000000007,55621,261,199,1.0,11542.489488308875,False,0.23015759115445908,0,0.533,61063,352,88,1.0,16738.73984483685,False,-0.125151264128792,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296623,0.0,0.0,21,0,0,12,5,5.0,23,35,34,195.0,172.0,12,23,34,1432,1.369830190029461,108.74260861804942
76,34,0,0,0,10.0,20,10.0,15.001913357988874,24,16.541666666666668,38.59853259178162,5,40.0,36.000000000000014,10,36.0,0,1.5770000000000002,43141,4,33,1.0,535.0631408136328,False,0.341964682054188,13,9.861000000000002,2383.0,779,0,0.0,7790.0,False,-0.8059170865922651,0,0.2,54947,204,242,1.0,12401.235212240881,False,0.22525583308861538,0,0.45200000000000007,55408,265,209,1.0,12042.60035154941,False,0.23090009569540143,0,0.533,61223,347,88,1.0,16561.690809348223,False,-0.12425067215177837,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296467,0.0,0.0,24,0,0,11,3,3.0,10,21,40,171.0,169.0,12,22,40,1044,1.3767211390077136,110.11932975705713
77,40,0,0,0,10.0,20,10.0,15.362951007263051,13,21.307692307692307,38.73096652119974,15,40.0,36.000000000000014,0,,0,1.5770000000000002,43301,3,33,1.0,536.9773832396806,False,0.34694063411196824,3,9.878,2237.0,790,0,0.0,7900.0,False,-0.8087303304788698,0,0.2,55395,202,237,1.0,12282.555168991474,False,0.23304367379665242,0,0.45200000000000007,55283,260,219,1.0,12476.448930031136,False,0.2327420443436775,0,0.533,60623,352,98,1.0,17161.30021546231,False,-0.12803313667572414,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296204,0.0,0.0,16,0,0,14,1,1.0,15,29,33,210.0,194.0,15,25,33,1050,1.6074575350503437,111.72678729210747
78,33,0,0,0,10.0,20,10.0,14.188064035974433,43,8.604651162790697,38.706248701457795,5,38.0,36.000000000000014,3,36.0,0,1.5770000000000002,43231,0,43,1.0,610.0867535469006,False,0.3459066799633181,43,10.305000000000003,1157.0,803,0,0.0,8030.0,False,-0.840108819983306,0,0.2,55585,192,242,1.0,12091.020480659878,False,0.23493187673486032,0,0.45200000000000007,54913,293,229,1.0,13020.833715174344,False,0.23078220770222366,0,0.533,60541,347,105,1.0,17211.068299405855,False,-0.12875279846654156,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294792,0.0,0.0,13,0,0,11,3,3.0,12,23,39,189.0,194.0,13,20,39,498,1.374402009008918,113.10118930111639
79,39,0,0,0,10.0,20,10.0,14.502381400268373,12,20.333333333333332,38.706248701457795,0,,36.000000000000014,6,36.0,0,1.5770000000000002,43345,3,41,1.0,624.5976374110032,False,0.34965526381752565,0,10.262,1087.0,810,0,0.0,8100.0,False,-0.8411908368627693,0,0.2,55460,187,252,1.0,12465.91999461755,False,0.23618322440806266,0,0.45200000000000007,54794,290,239,1.0,13456.48404572624,False,0.23276243383286827,0,0.533,60757,337,109,1.0,16968.00581239128,False,-0.12756249094442582,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294808,0.0,0.0,18,0,0,14,0,0.0,4,18,44,269.0,182.0,18,21,44,660,1.5667369090369903,114.66792621015338
80,44,0,0,0,10.0,20,10.0,14.97102864807607,33,17.96969696969697,38.579880772652,29,38.0,36.000000000000014,8,36.0,0,1.5770000000000002,43688,1,33,1.0,504.0439453865103,False,0.35839558452695014,15,10.412000000000003,811.0,822,0,0.0,8220.0,False,-0.8478684267474572,0,0.2,54968,204,262,1.0,13162.018606642341,False,0.2332987877874639,0,0.45200000000000007,55795,286,220,1.0,12769.287963333194,False,0.24593523788054733,0,0.533,59943,356,111,1.0,17730.437555064113,False,-0.1330155764186726,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294570,0.0,0.0,21,0,0,12,2,2.0,6,18,41,302.0,165.0,18,26,41,2013,1.6050477949902415,116.27297400514362
81,41,0,0,0,10.0,20,10.0,15.668610489549174,25,21.8,38.560662677095486,5,38.0,36.000000000000014,10,36.0,0,1.5770000000000002,44108,1,23,1.0,370.378041259631,False,0.36931366187373826,5,10.447000000000001,631.0,832,0,0.0,8320.0,False,-0.8518873465854638,0,0.2,54873,209,267,1.0,13570.436527100272,False,0.23548708098325127,0,0.45200000000000007,55535,286,230,1.0,13350.175015743025,False,0.2465452552372763,0,0.533,60113,351,111,1.0,17530.792599660515,False,-0.1321313387534775,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294625,0.0,0.0,19,0,0,7,1,1.0,8,15,36,221.0,138.0,15,26,36,1270,1.3672002020175569,117.64017420716118
82,36,0,0,0,10.0,20,10.0,15.109746080429252,10,2.8,38.47348498867938,25,38.0,36.000000000000014,9,36.0,0,1.5770000000000002,43998,2,33,1.0,518.6216206541653,False,0.36820449532652444,10,10.542000000000002,333.0,841,0,0.0,8410.0,False,-0.8597087828855844,0,0.2,55817,203,252,1.0,12762.59667147434,False,0.24630902768679458,0,0.45200000000000007,55513,282,240,1.0,13494.5847919641,False,0.24755124425884759,0,0.533,59487,366,112,1.0,18113.295505856655,False,-0.13634917466227772,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294513,0.0,0.0,18,0,0,6,4,4.0,10,16,34,207.0,113.0,16,20,34,1474,1.3901397469453514,119.03031395410653
83,34,0,0,0,10.0,20,10.0,15.212363666351932,27,16.0,38.65950272931704,35,39.42857142857143,36.000000000000014,8,36.0,0,1.5770000000000002,44220,1,31,1.0,481.5832736569099,False,0.37449505786714243,15,10.682,-32.0,852,0,0.0,8520.0,False,-0.869292360960831,0,0.2,56955,199,232,1.0,11996.265002805589,False,0.2614341462229551,0,0.45200000000000007,55323,293,245,1.0,13928.80072292379,False,0.24809442474776364,0,0.533,58395,391,114,1.0,19219.865567162964,False,-0.14313699006386346,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294226,0.0,0.0,20,0,0,7,3,3.0,10,17,33,220.0,60.0,17,17,33,2180,1.4347305580158718,120.4650445121224
84,33,0,0,0,10.0,20,10.0,15.611087207048062,31,18.322580645161292,38.63972552872122,5,38.0,36.000000000000014,10,36.0,0,1.5770000000000002,44670,1,19,1.0,306.61065693391316,False,0.3857020845354116,9,10.757000000000001,-7710.0,862,0,0.0,8620.0,False,-1.1051102111478652,0,0.2,56678,201,242,1.0,12488.642106567197,False,0.2608167565680198,0,0.45200000000000007,55222,302,250,1.0,14374.47971870882,False,0.25053580449954743,0,0.533,58565,386,114,1.0,19018.934054086392,False,-0.14226085772011346,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,286790,0.0,0.0,15,0,0,10,10,554.5,3,13,25,170.0,75.0,13,20,25,1200,1.3367909339722246,121.80183544609463
85,25,0,0,1,10.0,14,10.0,16.271195918323997,16,25.25,38.59235593117752,12,38.0,36.000000000000014,4,36.0,0,1.5770000000000002,44954,3,13,1.0,241.52554693821196,False,0.3934758331056699,0,10.748000000000001,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,56678,191,252,1.0,12833.072115056619,False,0.2642675441335373,0,0.45200000000000007,55274,308,248,1.0,14582.432613775816,False,0.253661209211075,0,0.533,58253,388,120,1.0,19293.83410129688,False,-0.1444601896220193,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294524,0.0,0.125,13,0,0,2,9,10976.766666666666,6,8,35,97.0,106.0,8,17,35,1124,1.0324544530012645,122.8342898990959
86,35,0,0,0,10.0,10,10.0,17.23174929296436,26,25.0,38.58972204114884,21,38.57142857142857,36.000000000000014,9,36.0,13,1.707,45204,3,10,1.0,202.3174929296436,False,0.40059847115543384,0,10.748000000000003,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,56353,194,262,1.0,13453.466537616081,False,0.2639709307259256,0,0.45200000000000007,55759,311,237,1.0,14504.838153864192,False,0.262602073436703,0,0.533,57767,399,121,1.0,19753.29909441839,False,-0.14768916339432758,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294448,0.0,0.125,15,0,0,11,10,4260.027777777778,2,13,19,223.0,126.0,19,16,19,1434,1.3197193189989775,124.15400921809487
87,19,0,0,0,10.0,7,10.0,18.12101659965532,24,26.0,38.48613051026897,32,38.0,36.000000000000014,11,36.0,14,1.8340000000000003,45452,0,10,1.0,181.2101659965532,False,0.4079390695581747,0,10.748000000000003,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,56649,196,256,1.0,13404.1686641613,False,0.2694081740087495,0,0.45200000000000007,56055,313,231,1.0,14562.174343564246,False,0.2691076658474356,0,0.533,56947,421,120,1.0,20522.66094482324,False,-0.15317418922180284,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294468,0.0,0.125,12,0,0,7,11,22035.916666666668,2,9,21,121.0,75.0,9,10,21,1682,0.9893493850249797,125.14335860311985
88,21,0,0,0,10.0,10,10.0,18.12101659965532,0,,38.52653482339141,33,38.72727272727273,36.000000000000014,10,36.0,0,1.8200000000000003,45352,0,20,1.0,362.4203319931064,False,0.40764862787883127,0,10.748000000000003,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,57257,186,250,1.0,13002.14279338374,False,0.27756324683789263,0,0.45200000000000007,56725,303,224,1.0,14120.611830135238,False,0.2781089631520783,0,0.533,56029,444,120,1.0,21425.781461585786,False,-0.15905133584334544,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,294728,0.0,0.125,14,0,0,6,7,25510.5,1,7,26,111.0,87.0,7,14,26,1738,1.0338264249730855,126.17718502809294
89,26,0,0,0,10.0,8,10.0,18.12101659965532,0,,38.51208993231204,5,38.0,36.000000000000014,9,36.0,0,1.8200000000000003,45272,0,28,0.8,507.38846479034896,False,0.4074162745353564,0,10.748000000000001,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,57447,176,255,1.0,13009.881854278905,False,0.28144794067125106,0,0.45200000000000007,56725,293,234,1.0,14321.286907860027,False,0.2801194937268066,0,0.533,56163,439,121,1.0,21262.807480284988,False,-0.15838967126387574,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6333333333333333,294972,0.0,0.125,12,0,0,7,9,22421.166666666664,3,10,26,153.0,67.0,10,16,26,594,1.1197586510097608,127.2969436791027
90,26,0,0,0,10.0,8,10.0,18.541270469284306,12,26.0,38.63675369911247,15,40.0,36.000000000000014,10,36.0,0,1.8200000000000003,45504,0,24,0.8,444.99049126282335,False,0.41362399127064065,0,10.748000000000001,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,57735,178,250,1.0,12959.534568310723,False,0.2867143686962561,0,0.45200000000000007,56725,283,244,1.0,14674.547445390901,False,0.2836587529093786,0,0.533,55923,444,121,1.0,21510.71864240594,False,-0.15985183240467501,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6333333333333333,295252,0.0,0.125,11,0,0,3,10,29377.666666666668,5,8,30,144.0,83.0,8,18,30,1352,1.032301542989444,128.32924522209214
91,30,0,0,0,9.999999999999998,13,10.0,18.842256164503077,25,21.28,38.61758911360647,5,38.0,36.00000000000001,10,36.0,1,1.8300000000000003,45885,3,10,1.0,218.42256164503078,False,0.4219003703843483,0,10.748000000000003,-46370.0,864,0,0.0,8639.999999999998,True,-2.299965993755217,0,0.2,57669,182,255,1.0,13276.775845909211,False,0.2885702705677595,0,0.45200000000000007,56449,284,254,1.0,15160.068385574918,False,0.28299271015083277,0,0.533,56093,439,121,1.0,21309.12162087324,False,-0.15897989276839128,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,295461,0.0,0.125,16,0,0,9,5,13142.250000000002,2,11,33,168.0,87.0,11,19,33,1008,1.0421855410095304,129.37143076310167
92,33,0,0,0,10.0,11,10.0,18.842256164503077,0,,38.61758911360647,0,,36.00000000000001,9,36.0,0,1.8290000000000004,45775,4,20,1.0,416.84512329006157,False,0.42156683963412456,0,10.748000000000003,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,57669,172,265,1.0,13474.529175400245,False,0.2905515286278227,0,0.45200000000000007,56449,274,264,1.0,15357.821715065951,False,0.28497396821089593,0,0.533,56417,429,122,1.0,20958.945729737177,False,-0.15710359900625484,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,295675,0.0,0.125,11,0,0,9,6,15462.666666666668,0,9,27,120.0,87.0,9,24,27,434,0.9347049189964309,130.3061356820981
93,27,0,0,0,10.0,8,10.0,19.081689737790903,12,23.166666666666668,38.66232300738351,5,40.0,36.0,9,36.0,0,1.8290000000000004,45973,2,18,1.0,363.47041528023624,False,0.42686293033790196,0,10.748000000000001,-46370.0,864,0,0.0,8640.0,True,-2.299965993755217,0,0.2,57651,164,275,1.0,13761.535944028175,False,0.2930663241296455,0,0.45200000000000007,56389,274,269,1.0,15628.54787714087,False,0.28648406882079175,0,0.533,56541,424,123,1.0,20820.82495513061,False,-0.15641135919403637,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,295919,0.0,0.125,9,0,0,3,6,17394.75,1,4,24,57.0,68.0,4,23,24,882,0.6810756009654142,130.98721128306352
94,24,0,0,0,10.000000000000002,11,10.0,19.141756167369227,2,25.0,37.729819694246686,16,29.625,36.0,6,36.0,0,1.8290000000000004,45913,3,26,1.0,527.6856603516,False,0.4275463823592853,0,10.748000000000003,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,57935,154,274,1.0,13285.801045998453,False,0.2939907130004253,0,0.45200000000000007,56529,266,274,1.0,15429.677736743804,False,0.2872968955310364,0,0.533,56283,430,127,1.0,20795.822468526076,False,-0.15981967826796398,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296025,0.0,0.125,15,0,0,3,4,10050.833333333334,0,3,19,54.0,63.0,3,21,19,850,0.663435060007032,131.65064634307055
95,19,0,0,0,10.000000000000002,12,10.0,19.141756167369227,0,,36.52672191221756,15,25.333333333333332,36.00000000000001,8,36.0,0,1.8290000000000004,45793,5,36,1.0,739.1032220252922,False,0.4271045726346384,0,10.748000000000003,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,58086,144,275,1.0,12801.261413960998,False,0.29216187847113567,0,0.45200000000000007,56758,256,278,1.0,15054.718270443005,False,0.2881288649705747,0,0.533,56191,435,129,1.0,20533.12403181464,False,-0.16263388123344907,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296193,0.0,0.125,14,0,0,0,5,16234.5,0,0,18,0.0,57.0,0,19,18,788,0.2664072660263628,131.9170536090969
96,18,0,0,0,10.000000000000002,10,10.0,19.141756167369227,0,,36.54437540019441,1,39.0,36.0,11,36.0,0,1.8290000000000004,45693,5,46,1.0,930.5207836989845,False,0.42697191058983813,0,10.748000000000003,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,58086,134,285,1.0,12980.142315482884,False,0.29395405678157815,0,0.45200000000000007,56797,246,287,1.0,15197.107757028625,False,0.29033691096289654,0,0.533,56548,426,128,1.0,20175.90392048282,False,-0.16038616568712397,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.6666666666666666,296489,0.0,0.125,12,0,0,0,7,25510.5,0,0,14,0.0,54.0,0,18,14,535,1.290013962017838,133.20706757111475
97,14,0,0,0,10.000000000000002,0,,19.141756167369227,0,,36.79829508457798,10,40.0,36.0,13,36.0,0,1.8290000000000004,45693,0,51,0.5,976.2295645358306,False,0.4276784487670545,0,10.748000000000001,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,58086,124,295,1.0,13229.074814704287,False,0.2964480705196198,0,0.45200000000000007,57197,236,287,1.0,15078.565144773018,False,0.2971643203700258,0,0.533,56616,426,125,1.0,20176.07370603022,False,-0.1595282951803049,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.5833333333333334,296957,0.0,0.125,7,0,0,0,0,0.0,0,0,10,0.0,42.0,0,14,10,868,0.19465809100074694,133.4017256621155
98,10,0,0,0,10.000000000000002,0,,19.141756167369227,0,,36.79829508457798,0,,36.0,13,36.0,0,1.8290000000000004,45693,0,51,0.0,976.2295645358306,False,0.4276784487670545,0,10.748000000000001,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,58086,114,305,1.0,13405.640203876375,False,0.2982170500929385,0,0.45200000000000007,57197,226,297,1.0,15255.130533945105,False,0.29893329994334455,0,0.533,57084,416,122,1.0,19700.09075518444,False,-0.1566301848725229,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.5,297425,0.0,0.125,9,0,0,0,0,0.0,0,0,4,0.0,30.0,0,10,4,468,0.15248782600974664,133.55421348812524
99,4,0,0,0,10.000000000000002,0,,19.141756167369227,0,,36.79829508457798,0,,36.0,13,36.0,0,1.8290000000000004,45693,0,51,0.0,976.2295645358306,False,0.4276784487670545,0,10.748000000000003,-46370.0,864,0,0.0,8640.000000000002,True,-2.299965993755217,0,0.2,58086,104,315,1.0,13582.205593048462,False,0.2999860296662572,0,0.45200000000000007,57197,216,307,1.0,15431.695923117193,False,0.3007022795166633,0,0.533,57552,406,119,1.0,19224.10780433866,False,-0.15373207456474106,0,0.2,79365,0,0,0.0,0.0,False,0.0,0.5,297893,0.0,0.125,7,0,0,0,0,0.0,0,0,0,0.0,12.0,0,4,0,468,0.1162499999627471,133.670463488088
