index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,11,0,0,0,10.0,20,10.0,17.13412163723941,36,25.0,12.315410475434435,9,13.0,34.0,20,34.0,0,0.389,50419,13,16,1.0,404.14594619583056,False,0.2106828894359972,0,4.691000000000002,23099,674,0,0.0,6740.0,False,-0.366952071175739,0,0.2,56892,0,30,0.0,369.462314263033,False,0.0012583309732745358,9,7.553000000000003,21899.0,1068,0,0.0,18299.24190857169,False,-0.4553351292994326,0,1.2620000000000002,89528,75,21,1.0,1637.6557856575828,False,0.11187885070430234,9,3.656000000000001,80489,0,0,0.0,0.0,False,-0.009439302943782613,0.3333333333333333,322326,0.0,0.0,17,0,0,5,5,5.0,20,25,12,111.0,42.0,7,4,12,1474,1.6224258890142664,253.44733076309785
65,12,0,0,0,10.0,20,10.0,17.13412163723941,0,,12.3359401853459,5,13.0,34.0,20,34.0,0,0.389,50279,17,26,1.0,615.4871625682247,False,0.20986184782560302,0,4.691000000000002,23039,680,0,0.0,6800.0,False,-0.36766956854491534,0,0.2,56892,0,30,0.0,370.078205560377,False,0.001263733054647642,5,7.594000000000002,21819.0,1068,0,0.0,18299.24190857169,False,-0.45673851496735646,0,1.2620000000000002,89701,70,24,1.0,1679.515812974213,False,0.11426550539636593,13,3.7770000000000006,80290,0,0,0.0,0.0,False,-0.011888352860096485,0.3333333333333333,322020,0.0,0.0,12,0,0,4,8,8.0,21,25,12,78.0,48.0,6,6,12,438,1.7333848510170355,255.1807156141149
66,12,0,0,0,10.0,20,10.0,17.681356113216562,12,26.0,12.357353418970977,5,13.0,34.0,20,34.0,0,0.389,50521,14,24,1.0,564.3525467171975,False,0.21503817739784273,0,4.691000000000001,22909,693,0,0.0,6930.0,False,-0.3692241461781307,0,0.2,56892,0,30,0.0,370.7206025691293,False,0.0012693676218676138,5,7.639000000000003,21427.0,1080,0,0.0,19095.864602273887,False,-0.4566277992959049,0,1.2620000000000002,90109,60,22,1.0,1489.4412051382587,False,0.11811706954033088,8,3.8440000000000007,80137,0,5,0.5,170.0,False,-0.012725214138032884,0.4166666666666667,321995,0.0,0.0,17,0,0,5,5,5.0,21,26,11,108.0,48.0,6,6,11,920,1.192157578014303,256.3728731921292
67,11,0,0,0,10.000000000000002,20,10.0,18.421020632663808,18,25.61111111111111,12.37958225671025,5,13.0,34.0,0,,0,0.389,50912,11,16,1.0,404.7363301226209,False,0.2224808228513658,0,4.691000000000001,22779,706,0,0.0,7060.000000000001,False,-0.370778723811346,0,0.2,56892,0,30,0.0,371.3874677013075,False,0.0012752168029234996,5,7.684000000000004,20886.0,1098,0,0.0,20226.28065466486,False,-0.45620313433326143,0,1.2620000000000002,90109,50,32,1.0,1706.9791128355125,False,0.11945566550676574,0,3.836000000000001,80072,0,10,0.5,340.0,False,-0.01247907846805159,0.4166666666666667,321650,0.0,0.0,12,0,0,5,1,1.0,21,26,13,99.0,24.0,8,3,13,661,1.7823063250398263,258.155179517169
68,13,0,0,0,10.0,20,10.0,18.981550047992208,19,24.105263157894736,12.402544158576404,5,13.0,34.0,0,,3,0.41900000000000004,51226,9,10,1.0,279.8155004799221,False,0.22849678920501196,0,4.691000000000002,22659,718,0,0.0,7180.0,False,-0.37221371854969865,0,0.2,56892,0,30,0.0,372.0763247572921,False,0.0012812588786710853,5,7.729000000000003,20348.0,1117,0,0.0,21202.391403607297,False,-0.45707927897897294,0,1.2620000000000002,90109,40,42,1.0,1924.1017663430562,False,0.1207917062514956,0,3.836000000000001,80007,0,15,0.5,510.0,False,-0.012232942798070296,0.4166666666666667,321241,0.0,0.0,8,0,0,5,3,2.111111111111111,19,24,14,75.0,54.0,5,8,14,200,1.5308015929767862,259.6859811101458
69,14,0,0,0,10.0,20,10.0,18.981550047992208,0,,12.426142694107238,5,13.0,34.0,0,,0,0.41600000000000004,51126,9,20,1.0,469.6310009598442,False,0.22837500001147804,0,4.691000000000002,22559,728,0,0.0,7280.0,False,-0.37340954749832583,0,0.2,56892,0,30,0.0,372.78428082321716,False,0.0012874684748988994,5,7.774000000000003,20268.0,1117,0,0.0,21202.391403607297,False,-0.4584826646468968,0,1.2620000000000002,90109,30,52,1.0,2140.784280823217,False,0.12212503864836581,0,3.836000000000001,79942,0,20,0.5,680.0,False,-0.011986807128089003,0.4166666666666667,320896,0.0,0.0,9,0,0,13,1,1.0,12,25,14,114.0,34.0,8,6,14,200,1.6747892160201445,261.36077032616595
70,14,0,0,0,10.0,20,10.0,19.400201915279432,11,26.0,12.426142694107238,0,,34.0,0,,0,0.41600000000000004,51302,10,19,1.0,468.6038363903092,False,0.23257203477937322,0,4.691000000000001,22469,737,0,0.0,7370.0,False,-0.37448579355209033,0,0.2,56892,0,30,0.0,372.78428082321716,False,0.0012874684748988994,0,7.769000000000003,19982.0,1128,0,0.0,21883.4277604352,False,-0.45752628926905364,0,1.2620000000000002,90109,20,62,1.0,2356.522853882145,False,0.12345256260388242,0,3.836000000000001,79942,0,20,0.0,680.0,False,-0.011986807128089003,0.3333333333333333,320696,0.0,0.0,11,0,0,14,0,0.0,13,27,12,111.0,50.0,7,7,12,486,1.4745824239798822,262.83535275014583
71,12,0,0,0,10.0,20,10.0,19.433740142897772,1,25.0,12.472448121878521,10,13.0,34.0,0,,0,0.41600000000000004,51237,9,28,1.0,634.1447240011377,False,0.23299704300202254,0,4.691000000000002,22359,748,0,0.0,7480.0,False,-0.3758012053955802,0,0.2,56892,0,30,0.0,374.17344365635563,False,0.0012996530449640956,10,7.869000000000002,19767.0,1129,0,0.0,21940.692621331586,False,-0.46079560896998867,0,1.2620000000000002,90044,15,72,1.0,2635.086721828178,False,0.12436673428318018,0,3.836000000000001,79877,0,25,0.5,850.0,False,-0.01174067145810771,0.4166666666666667,320176,0.0,0.0,11,0,0,15,2,2.0,11,26,14,96.0,30.0,7,5,14,225,2.044893771992065,264.8802465221379
72,14,0,0,0,10.0,20,10.0,19.433740142897772,0,,12.472448121878521,0,,34.0,0,,0,0.41600000000000004,51117,11,38,1.0,848.4821254301154,False,0.23269016221934039,0,4.691000000000002,22279,756,0,0.0,7560.0,False,-0.37675786855448196,0,0.2,56892,0,30,0.0,374.17344365635563,False,0.0012996530449640956,0,7.859000000000003,19767.0,1129,0,0.0,21940.692621331586,False,-0.46079560896998867,0,1.2620000000000002,90044,5,82,1.0,2850.3622406093928,False,0.1256914088843248,0,3.836000000000001,79877,0,25,0.0,850.0,False,-0.01174067145810771,0.3333333333333333,319976,0.0,0.0,8,0,0,13,0,0.0,14,27,12,78.0,54.0,6,8,12,200,1.6405853710020892,266.52083189314
73,12,0,0,0,10.0,20,10.0,19.71509376109063,8,25.0,12.472448121878521,0,,34.0,0,,0,0.41600000000000004,51197,13,40,1.0,918.6037504436251,False,0.23544202322830318,0,4.691000000000002,22199,764,0,0.0,7640.0,False,-0.3777145317133837,0,0.2,56892,0,30,0.0,374.17344365635563,False,0.0012996530449640956,0,7.859000000000003,19567.0,1137,0,0.0,22416.061606360043,False,-0.46013453551127054,0,1.2620000000000002,90044,0,87,0.5,2958.0,False,0.12635374618489711,0,3.8360000000000007,79877,0,25,0.0,850.0,False,-0.01174067145810771,0.25,319776,0.0,0.0,11,0,0,14,0,0.0,11,25,14,81.0,51.0,5,7,14,400,1.7944525050115772,268.31528439815156
74,14,0,0,0,10.0,20,10.0,19.71509376109063,0,,12.495082865974888,5,13.0,34.0,0,,0,0.41600000000000004,51077,15,50,1.0,1135.7546880545315,False,0.23516878752576445,0,4.691000000000001,22119,772,0,0.0,7720.0,False,-0.37867119487228545,0,0.2,56892,0,30,0.0,374.85248597924664,False,0.0013056090341132566,5,7.9090000000000025,19487.0,1137,0,0.0,22416.061606360043,False,-0.4615379211791944,0,1.2620000000000002,90044,0,87,0.0,2958.0,False,0.12635374618489711,0,3.836000000000001,79812,0,30,0.5,1020.0,False,-0.011494535788126415,0.25,319431,0.0,0.0,9,0,0,15,1,1.0,10,25,11,96.0,34.0,7,7,11,200,1.996333624003455,270.311618022155
75,11,0,0,0,10.0,20,10.0,19.71509376109063,0,,12.518058233690006,5,13.0,34.0,0,,0,0.41600000000000004,50957,17,60,1.0,1352.9056256654376,False,0.2348955518232259,0,4.691000000000001,22039,780,0,0.0,7800.0,False,-0.3796278580311872,0,0.2,56892,0,30,0.0,375.5417470107002,False,0.0013116546531945082,5,7.954000000000003,19407.0,1137,0,0.0,22416.061606360043,False,-0.46294130684711826,0,1.2620000000000002,90044,0,87,0.0,2958.0,False,0.12635374618489711,0,3.836000000000001,79747,0,35,0.5,1190.0,False,-0.01124840011814512,0.25,319086,0.0,0.0,10,0,0,16,1,1.0,13,29,12,69.0,24.0,8,3,12,200,1.3574645079788752,271.6690825301339
76,12,0,0,0,10.0,20,10.0,20.157078536058503,13,25.0,12.541252140295816,5,13.0,34.0,0,,0,0.41600000000000004,51162,19,57,1.0,1338.9534765553346,False,0.23963160667458314,0,4.691000000000002,21959,788,0,0.0,7880.0,False,-0.38058452119008895,0,0.2,56892,0,30,0.0,376.23756420887446,False,0.0013177577774657807,5,7.999000000000002,19002.0,1150,0,0.0,23180.640316467277,False,-0.4633397042674565,0,1.2620000000000002,90044,0,87,0.0,2958.0,False,0.12635374618489711,0,3.836000000000001,79682,0,40,0.5,1360.0,False,-0.011002264448163828,0.25,318741,0.0,0.0,8,0,0,16,1,1.0,12,28,14,84.0,27.0,8,4,14,525,1.5331207000417635,273.20220323017566
77,14,0,0,0,10.0,20,10.0,20.583005596528608,11,26.0,12.541252140295816,0,,34.0,0,,0,0.41600000000000004,51408,13,56,1.0,1282.648313405602,False,0.24484177166131257,0,4.691000000000002,21799,804,0,0.0,8040.0,False,-0.38249784750789245,0,0.2,56892,0,30,0.0,376.23756420887446,False,0.0013177577774657807,0,7.994000000000002,18716.0,1161,0,0.0,23896.869497569714,False,-0.4620746469821093,0,1.2620000000000002,90044,0,87,0.0,2958.0,False,0.12635374618489711,0,3.836000000000001,79682,0,40,0.0,1360.0,False,-0.011002264448163828,0.16666666666666666,318541,0.0,0.0,11,0,0,18,0,0.0,11,29,13,120.0,42.0,10,4,13,486,1.5044943899847567,274.7066976201604
78,13,0,0,0,10.0,20,10.0,20.91967525117066,9,26.0,12.541252140295816,0,,34.0,0,,0,0.41600000000000004,51502,17,57,1.0,1362.4214893167275,False,0.24804388081551615,0,4.691000000000001,21739,810,0,0.0,8100.0,False,-0.38321534487706876,0,0.2,56892,0,30,0.0,376.23756420887446,False,0.0013177577774657807,0,7.994000000000002,18482.0,1170,0,0.0,24476.02004386967,False,-0.4610997277092389,0,1.2620000000000002,90044,0,87,0.0,2958.0,False,0.12635374618489711,0,3.836000000000001,79682,0,40,0.0,1360.0,False,-0.011002264448163828,0.16666666666666666,318341,0.0,0.0,9,0,0,13,0,0.0,12,25,12,93.0,33.0,6,7,12,434,1.1961863409960642,275.9028839611565
79,12,0,0,0,10.0,20,10.0,21.099255798024323,6,25.0,12.585573616902357,10,13.0,34.0,0,,0,0.41600000000000004,51552,17,61,1.0,1457.0546036794838,False,0.2503713599406807,0,4.691000000000002,21639,820,0,0.0,8200.0,False,-0.38441117382569595,0,0.2,56892,0,30,0.0,377.5672085070707,False,0.0013294203009128073,10,8.094000000000003,18142.0,1176,0,0.0,24812.724818476603,False,-0.46411082520413466,0,1.2620000000000002,89979,0,92,0.5,3128.0,False,0.12659988185487842,0,3.836000000000001,79617,0,45,0.5,1530.0,False,-0.010756128778182534,0.3333333333333333,317821,0.0,0.0,11,0,0,16,2,2.0,11,27,17,84.0,42.0,8,4,17,350,1.5234494009637274,277.4263333621202
80,17,0,0,0,10.0,20,10.0,21.756397591319338,19,26.0,12.625749050380128,10,13.0,34.0,0,,0,0.41600000000000004,51896,22,52,1.0,1351.3326747486055,False,0.25733440967603316,0,4.691000000000002,21589,825,0,0.0,8250.0,False,-0.38500908830000957,0,0.2,56892,0,30,0.0,378.7724715114038,False,0.001339991856077553,10,8.184000000000003,17458.0,1195,0,0.0,25998.89512162661,False,-0.46570568264514856,0,1.2620000000000002,89914,0,97,0.5,3298.0,False,0.1268460175248597,0,3.836000000000001,79552,0,50,0.5,1700.0,False,-0.01050999310820124,0.3333333333333333,317301,0.0,0.0,12,0,0,18,2,2.0,11,29,14,123.0,48.0,11,6,14,694,2.0609479660051875,279.4872813281254
81,14,0,0,0,10.0,20,10.0,21.756397591319338,0,,12.64487495444862,5,13.0,34.0,0,,0,0.41600000000000004,51796,22,62,1.0,1568.896650661799,False,0.25754444478453314,0,4.691000000000002,21489,835,0,0.0,8350.0,False,-0.38620491724863676,0,0.2,56892,0,30,0.0,379.3462486334586,False,0.0013450245472630565,5,8.224000000000002,17378.0,1195,0,0.0,25998.89512162661,False,-0.4671090683130724,0,1.2620000000000002,89849,0,102,0.5,3468.0,False,0.127092153194841,0,3.8360000000000007,79552,0,50,0.0,1700.0,False,-0.01050999310820124,0.25,316956,0.0,0.0,8,0,0,16,1,1.0,11,27,13,104.0,48.0,8,6,13,200,1.1707466840161942,280.6580280121416
82,13,0,0,0,10.0,20,10.0,21.756397591319338,0,,12.681091920838586,10,13.0,34.0,0,,0,0.41600000000000004,51696,22,72,1.0,1786.4606265749924,False,0.25775447989303296,0,4.691000000000001,21389,845,0,0.0,8450.0,False,-0.38740074619726395,0,0.2,56892,0,30,0.0,380.4327576251576,False,0.0013545544919318709,10,8.319000000000003,17188.0,1195,0,0.0,25998.89512162661,False,-0.4704421092743916,0,1.2620000000000002,89784,0,107,0.5,3638.0,False,0.1273382888648223,0,3.836000000000001,79487,0,55,0.5,1870.0,False,-0.010263857438219948,0.3333333333333333,316436,0.0,0.0,9,0,0,18,2,2.0,9,27,16,84.0,45.0,8,5,16,200,1.4691236679791473,282.12715168012073
83,16,0,0,0,10.0,20,10.0,21.756397591319338,0,,12.698191660501132,5,13.0,34.0,0,,0,0.41600000000000004,51556,26,82,1.0,2044.0246024881858,False,0.25748618342208207,0,4.691000000000001,21329,851,0,0.0,8510.0,False,-0.38811824356644026,0,0.2,56892,0,30,0.0,380.945749815034,False,0.0013590540287258097,5,8.359000000000004,17108.0,1195,0,0.0,25998.89512162661,False,-0.4718454949423155,0,1.2620000000000002,89719,0,112,0.5,3808.0,False,0.1275844245348036,0,3.836000000000001,79487,0,55,0.0,1870.0,False,-0.010263857438219948,0.25,316091,0.0,0.0,9,0,0,17,1,1.0,2,19,18,111.0,63.0,10,6,18,200,1.279269505001139,283.40642118512187
84,18,0,0,0,10.0,20,10.0,22.252066614974357,19,25.57894736842105,12.698191660501132,0,,34.0,0,,0,0.41600000000000004,51942,26,73,1.0,1884.400862893128,False,0.264809156018525,0,4.691000000000002,21229,861,0,0.0,8610.0,False,-0.38931407251506744,0,0.2,56892,0,30,0.0,380.945749815034,False,0.0013590540287258097,0,8.354000000000001,16622.0,1214,0,0.0,27014.00887057887,False,-0.4714673373337526,0,1.2620000000000002,89719,0,112,0.0,3808.0,False,0.1275844245348036,0,3.836000000000001,79487,0,55,0.0,1870.0,False,-0.010263857438219948,0.16666666666666666,315891,0.0,0.0,11,0,0,16,0,0.0,3,19,18,142.0,66.0,11,7,18,686,2.665990706998855,286.0724118921207
85,18,0,0,0,10.0,20,10.0,22.252066614974357,0,,12.715161589338754,5,13.0,34.0,0,,0,0.41600000000000004,51902,20,83,1.0,2046.9215290428717,False,0.26579596203294353,0,4.691000000000002,21069,877,0,0.0,8770.0,False,-0.39122739883287094,0,0.2,56892,0,30,0.0,381.45484768016263,False,0.0013635194077726287,5,8.404000000000002,16542.0,1214,0,0.0,27014.00887057887,False,-0.4728707230016765,0,1.2620000000000002,89654,0,117,0.5,3978.0,False,0.12783056020478487,0,3.836000000000001,79487,0,55,0.0,1870.0,False,-0.010263857438219948,0.25,315546,0.0,0.0,7,0,0,18,1,1.0,3,21,19,123.0,67.0,11,7,19,200,2.10506648698356,288.1774783791043
86,19,0,0,0,10.0,20,10.0,22.252066614974357,0,,12.731910482375232,5,13.0,34.0,0,,0,0.41600000000000004,51772,23,93,1.0,2299.442195192615,False,0.2657065219935978,0,4.691000000000001,20999,884,0,0.0,8840.0,False,-0.39206447909691,0,0.2,56892,0,30,0.0,381.95731447125695,False,0.0013679266246054125,5,8.449000000000002,16462.0,1214,0,0.0,27014.00887057887,False,-0.47427410866960035,0,1.2620000000000002,89654,0,117,0.0,3978.0,False,0.12783056020478487,0,3.836000000000001,79422,0,60,0.5,2040.0,False,-0.010017721768238654,0.25,315201,0.0,0.0,10,0,0,5,1,1.0,4,9,19,132.0,105.0,9,10,19,200,1.768901575007476,289.94637995411176
87,19,0,0,0,10.0,20,10.0,22.564669043782384,12,26.0,12.762893171093069,10,13.0,34.0,0,,0,0.41600000000000004,52004,21,91,1.0,2263.384882984197,False,0.2708239845377428,0,4.691000000000002,20879,896,0,0.0,8960.0,False,-0.3934994738352626,0,0.2,56892,0,30,0.0,382.88679513279203,False,0.0013760792485992396,10,8.544000000000002,15960.0,1226,0,0.0,27664.284247677202,False,-0.47737668408317513,0,1.2620000000000002,89589,0,122,0.5,4148.0,False,0.12807669587476617,0,3.836000000000001,79357,0,65,0.5,2210.0,False,-0.00977158609825736,0.3333333333333333,314681,0.0,0.0,11,0,0,4,2,2.0,5,9,19,132.0,89.0,9,10,19,512,19.415953435003757,309.3623333891155
88,19,0,0,0,10.0,20,10.0,22.856033079078028,12,26.0,12.777198098502318,5,13.0,34.0,0,,0,0.41600000000000004,52216,21,89,1.0,2244.186944037944,False,0.2756647247684629,0,4.691000000000002,20779,906,0,0.0,9060.0,False,-0.3946953027838898,0,0.2,56892,0,30,0.0,383.31594295506954,False,0.001379843372994232,5,8.584000000000001,15568.0,1238,0,0.0,28295.768951898597,False,-0.478714420209643,0,1.2620000000000002,89589,0,122,0.0,4148.0,False,0.12807669587476617,0,3.836000000000001,79292,0,70,0.5,2380.0,False,-0.009525450428276065,0.25,314336,0.0,0.0,10,0,0,8,1,1.0,1,9,20,117.0,88.0,9,10,20,512,1.2357869269908406,310.59812031610636
89,20,0,0,0,10.0,20,10.0,23.040675396780532,12,25.0,12.791195243880773,5,13.0,34.0,0,,0,0.41600000000000004,52406,22,87,1.0,2224.5387595199063,False,0.2799739160948998,0,4.691000000000002,20689,915,0,0.0,9150.0,False,-0.39577154883765425,0,0.2,56892,0,30,0.0,383.7358573164232,False,0.0013835265092222067,5,8.629000000000001,15188.0,1250,0,0.0,28800.844245975666,False,-0.48095040570146774,0,1.2620000000000002,89524,0,127,0.5,4318.0,False,0.12832283154474747,0,3.8360000000000007,79292,0,70,0.0,2380.0,False,-0.009525450428276065,0.25,313991,0.0,0.0,10,0,0,6,1,1.0,3,9,19,117.0,89.0,9,11,19,500,1.3366277620079927,311.93474807811435
90,19,0,0,0,10.0,20,10.0,23.29912460259416,12,26.0,12.80481954978896,5,13.0,34.0,0,,0,0.41600000000000004,52598,24,85,1.0,2220.4255912205035,False,0.2845167128003982,0,4.691000000000001,20609,923,0,0.0,9230.0,False,-0.396728211996556,0,0.2,56892,0,30,0.0,384.1445864936688,False,0.0013871115384060048,5,8.674000000000001,14796.0,1262,0,0.0,29403.495248473828,False,-0.48254104685138294,0,1.2620000000000002,89459,0,132,0.5,4488.0,False,0.12856896721472877,0,3.836000000000001,79292,0,70,0.0,2380.0,False,-0.009525450428276065,0.25,313646,0.0,0.0,11,0,0,11,1,1.0,1,12,16,156.0,81.0,12,7,16,512,1.6466833490412682,313.5814314271556
91,16,0,0,0,10.0,20,10.0,23.482354339320484,9,26.0,12.818013381649878,5,13.0,34.0,0,,0,0.41600000000000004,52722,25,86,1.0,2269.4824731815615,False,0.28806900498877785,0,4.691000000000001,20519,932,0,0.0,9320.0,False,-0.3978044580503205,0,0.2,56892,0,30,0.0,384.54040144949636,False,0.0013905832948820258,5,8.719000000000003,14482.0,1271,0,0.0,29846.072365276334,False,-0.484167420706286,0,1.2620000000000002,89459,0,132,0.0,4488.0,False,0.12856896721472877,0,3.836000000000001,79227,0,75,0.5,2550.0,False,-0.009279314758294773,0.25,313301,0.0,0.0,9,0,0,5,1,1.0,2,7,16,111.0,84.0,7,9,16,434,1.218279747001361,314.799711174157
92,16,0,0,0,10.0,20,10.0,23.75748865665454,20,25.4,12.818013381649878,0,,34.0,0,,0,0.41600000000000004,53140,24,76,1.0,2045.569137905745,False,0.2953885145162362,0,4.691000000000002,20409,943,0,0.0,9430.0,False,-0.3991198698938104,0,0.2,56892,0,30,0.0,384.54040144949636,False,0.0013905832948820258,0,8.714000000000002,13974.0,1291,0,0.0,30670.917855741012,False,-0.4858440675752915,0,1.2620000000000002,89459,0,132,0.0,4488.0,False,0.12856896721472877,0,3.836000000000001,79227,0,75,0.0,2550.0,False,-0.009279314758294773,0.16666666666666666,313101,0.0,0.0,14,0,0,6,0,0.0,2,8,16,129.0,66.0,8,8,16,708,3.704271854017861,318.50398302817484
93,16,0,0,0,10.0,20,10.0,23.8319700611618,8,25.0,12.830727289757675,5,13.0,34.0,0,,0,0.41600000000000004,53250,23,78,1.0,2088.8936647706205,False,0.298537425437322,0,4.691000000000002,20299,954,0,0.0,9540.0,False,-0.4004352817373003,0,0.2,56892,0,30,0.0,384.92181869273026,False,0.0013939287667110946,5,8.764000000000003,13694.0,1299,0,0.0,30957.72910944918,False,-0.4882402498951918,0,1.2620000000000002,89459,0,132,0.0,4488.0,False,0.12856896721472877,0,3.836000000000001,79162,0,80,0.5,2720.0,False,-0.009033179088313479,0.25,312756,0.0,0.0,11,0,0,10,1,1.0,1,11,16,138.0,60.0,11,5,16,400,3.3017919620033354,321.8057749901782
94,16,0,0,0,10.0,20,10.0,24.02889717887869,12,26.0,12.830727289757675,0,,34.0,0,,0,0.41600000000000004,53482,21,76,1.0,2036.1961855947804,False,0.3034559000477707,0,4.691000000000001,20179,966,0,0.0,9660.0,False,-0.40187027647565293,0,0.2,56892,0,30,0.0,384.92181869273026,False,0.0013939287667110946,0,8.759000000000002,13382.0,1311,0,0.0,31501.88420150996,False,-0.48894058239180804,0,1.2620000000000002,89459,0,132,0.0,4488.0,False,0.12856896721472877,0,3.836000000000001,79162,0,80,0.0,2720.0,False,-0.009033179088313479,0.16666666666666666,312556,0.0,0.0,10,0,0,4,0,0.0,4,8,14,114.0,51.0,8,8,14,512,1.1143070220132358,322.9200820121914
95,14,0,0,0,10.0,20,10.0,24.093050004566482,4,26.0,12.830727289757675,0,,34.0,0,,0,0.41600000000000004,53466,23,82,1.0,2205.6301003744516,False,0.3050993745859376,0,4.691000000000002,20099,974,0,0.0,9740.0,False,-0.4028269396345547,0,0.2,56892,0,30,0.0,384.92181869273026,False,0.0013939287667110946,0,8.759000000000002,13278.0,1315,0,0.0,31682.360756004924,False,-0.4891819949477684,0,1.2620000000000002,89459,0,132,0.0,4488.0,False,0.12856896721472877,0,3.836000000000001,79162,0,80,0.0,2720.0,False,-0.009033179088313479,0.16666666666666666,312356,0.0,0.0,11,0,0,5,0,0.0,2,7,16,81.0,48.0,7,7,16,304,1.1430420950055122,324.0631241071969
96,16,0,0,0,10.0,20,10.0,24.30729615455077,14,26.0,12.845151296696638,6,13.0,34.0,0,,0,0.41600000000000004,53740,22,78,1.0,2115.96910005496,False,0.31058032502696553,0,4.691000000000002,19989,985,0,0.0,9850.0,False,-0.40414235147804456,0,0.2,56892,0,30,0.0,385.3545389008992,False,0.0013977242250758188,6,8.819000000000003,12818.0,1329,0,0.0,32304.396589397973,False,-0.4917954864538376,0,1.2620000000000002,89381,0,138,0.6,4692.0,False,0.1288643300187063,0,3.836000000000001,79162,0,80,0.0,2720.0,False,-0.009033179088313479,0.26666666666666666,311982,0.0,0.0,12,0,0,10,1,1.0,1,11,14,128.0,45.0,11,5,14,564,1.2704694240237586,325.3335935312207
97,14,0,0,0,10.0,20,10.0,24.30729615455077,0,,12.845151296696638,0,,34.0,0,,0,0.41600000000000004,53650,21,88,1.0,2349.0420616004676,False,0.31121498686502047,0,4.691000000000002,19879,996,0,0.0,9960.0,False,-0.4054577633215345,0,0.2,56892,0,30,0.0,385.3545389008992,False,0.0013977242250758188,0,8.813000000000002,12818.0,1329,0,0.0,32304.396589397973,False,-0.4917954864538376,0,1.2620000000000002,89381,0,138,0.0,4692.0,False,0.1288643300187063,0,3.8360000000000007,79162,0,80,0.0,2720.0,False,-0.009033179088313479,0.16666666666666666,311782,0.0,0.0,10,0,0,5,0,0.0,2,7,13,66.0,32.0,7,7,13,200,1.2081176490173675,326.54171118023805
98,13,0,0,0,10.0,20,10.0,24.319432951594845,2,25.0,12.86250819133016,8,13.0,34.0,3,34.0,0,0.41600000000000004,53610,20,96,1.0,2534.665563353105,False,0.3124780632755322,0,4.691000000000001,19769,1007,0,0.0,10070.0,False,-0.40677317516502437,0,0.2,56892,0,30,0.0,385.8752457399048,False,0.0014022914282949704,8,8.893000000000002,12640.0,1331,0,0.0,32369.16525857274,False,-0.49434992317715337,0,1.2620000000000002,89379,0,143,0.8,4862.0,False,0.12988579304912867,0,3.836000000000001,79162,0,80,0.0,2720.0,False,-0.009033179088313479,0.3,311452,0.0,0.0,14,0,0,4,1,1.0,1,5,16,75.0,54.0,5,8,16,352,1.1471381490118802,327.68884932924993
99,16,0,0,0,10.0,20,10.0,24.41114243138759,16,25.0,12.8724376266864,5,13.0,34.0,6,34.0,0,0.41600000000000004,53900,21,90,1.0,2407.002818824883,False,0.31788724312188943,0,4.691000000000001,19679,1016,0,0.0,10160.0,False,-0.40784942121878887,0,0.2,56892,0,30,0.0,386.173128800592,False,0.0014049042084080135,5,8.935000000000002,12160.0,1347,0,0.0,32881.808855079085,False,-0.4982737579591344,0,1.2620000000000002,89583,0,137,0.0,4658.0,False,0.13114108496603327,0,3.836000000000001,79097,0,85,0.5,2890.0,False,-0.008787043418332184,0.25,311311,0.0,0.0,15,0,0,9,1,1.0,1,10,13,120.0,48.0,10,6,13,804,1.1313168720225804,328.8201662012725
