index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
67,22,0,0,0,10.0,10,10.0,29.254670167936585,22,31.90909090909091,26.370231298291483,37,29.405405405405407,34.0,10,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,8,1.747,51361,6,10,1.0,352.54670167936587,False,0.34632375524659575,0,1.6940000000000004,47630,1,20,1.0,556.6592961337662,False,0.03814530744705902,22,12.786000000000003,502.0,505,0,0.0,14773.608434807975,False,-0.8290542554952763,0,0.29900000000000004,63085,74,220,1.0,9431.39711607357,False,0.04358538007413983,0,0.7400000000000002,48513,542,245,1.0,22622.665363673983,False,-0.0791864938380306,0.6666666666666666,249581,0.0,0.0,12,0,0,19,4,3.6,14,33,23,204.0,63.0,12,10,23,1360,1.5164094040519558,98.72958470619051
68,23,0,0,0,9.999999999999998,9,10.0,29.254670167936585,0,,26.092963829358805,15,22.0,34.00000000000001,18,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.7390000000000003,51271,5,20,1.0,635.0934033587317,False,0.3476631844743825,0,1.6940000000000004,47820,0,16,0.1,417.4874212697409,False,0.04075460931426873,10,12.864,294.0,505,0,0.0,14773.608434807975,False,-0.8335614930787035,0,0.29900000000000004,63219,75,218,1.0,9368.972287201912,False,0.04516748208531688,0,0.7400000000000002,48661,536,249,1.0,22451.828612536323,False,-0.07822324021813232,0.5166666666666667,249755,0.0,0.0,17,0,0,23,3,3.0,11,34,17,221.0,57.0,14,9,17,892,1.4261722709634341,100.15575697715394
69,17,0,0,0,9.999999999999998,8,10.0,29.254670167936585,0,,26.243815970226695,16,28.25,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.7390000000000003,51191,3,30,1.0,907.6401050380975,False,0.34913323021209636,0,1.6940000000000004,48010,0,11,0.0,288.68197567249365,False,0.04347622839204827,11,12.964,191.0,505,0,0.0,14773.608434807975,False,-0.8357934424589584,0,0.29900000000000004,63627,65,216,1.0,9049.848038064734,False,0.04899142697336209,0,0.7400000000000002,48481,542,251,1.0,22758.14825586287,False,-0.07863636306651728,0.5,249990,0.0,0.0,14,0,0,22,2,2.0,10,32,12,114.0,42.0,8,9,12,950,1.2011986270081252,101.35695560416207
70,12,0,0,0,9.999999999999998,10,10.0,29.254670167936585,0,,25.785901515439882,8,14.0,34.0,16,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.7390000000000003,51091,3,40,1.0,1200.1868067174635,False,0.35034204292995647,0,1.6940000000000004,48010,0,11,0.0,283.6449166698387,False,0.04342165334001304,8,13.033000000000001,55.0,505,0,0.0,14773.608434807975,False,-0.8387404824173531,0,0.29900000000000004,63763,55,222,1.0,8966.224583349194,False,0.05044116873700681,0,0.74,48777,540,249,1.0,22390.386818337538,False,-0.0769106280046057,0.5,250186,0.0,0.0,14,0,0,18,1,1.0,9,27,15,93.0,63.0,6,6,15,644,1.1464406669838354,102.5033962711459
71,15,0,0,0,9.999999999999998,13,10.0,29.330221472339762,17,30.0,24.47947274126311,24,14.0,34.0,18,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.739,51471,6,33,1.0,1027.8973085872121,False,0.3580185123901151,0,1.694,47612,7,13,1.0,523.5446959427987,False,0.0373964710923853,16,13.185000000000002,-305.0,505,0,0.0,14811.76184353158,False,-0.8461280895864222,0,0.29900000000000004,63913,61,221,1.0,9007.24783721705,False,0.0530656762241766,0,0.7400000000000002,48903,538,252,1.0,21737.95633479955,False,-0.07999233222922042,0.6666666666666666,250084,0.0,0.0,19,0,0,7,2,2.0,23,30,13,126.0,69.0,7,8,13,1364,1.174032401992008,103.67742867313791
72,13,0,0,0,9.999999999999998,7,10.0,26.747249944684405,48,18.625,25.151300863691908,27,30.0,34.0,16,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,15,1.8890000000000002,51920,3,10,1.0,297.47249944684404,False,0.3602073210481562,14,1.8340000000000005,47925,0,7,0.7,176.05910604584335,False,0.04041409276724711,0,13.169000000000002,-5129.0,553,0,0.0,14791.229219410476,False,-0.9508837954038043,0,0.29900000000000004,63511,78,219,1.0,9407.801467367968,False,0.04996076180461429,0,0.7400000000000002,49039,528,258,1.0,22051.886856029327,False,-0.07548302378034652,0.6166666666666667,245756,0.0,0.0,16,0,0,15,4,11.101649831649832,14,29,14,111.0,48.0,7,6,14,614,1.1548941800137982,104.83232285315171
73,14,0,0,0,9.999999999999998,14,10.0,27.05128611015291,11,32.0,25.151300863691908,0,,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,1,1.8840000000000003,52107,7,10,1.0,340.5128611015291,False,0.365654556701953,0,1.8200000000000003,47925,0,7,0.0,176.05910604584335,False,0.04041409276724711,0,13.169000000000002,-12961.0,564,0,0.0,15256.925366126241,False,-1.1155529452400295,0,0.29900000000000004,63885,68,218,1.0,9122.28845873105,False,0.05352005155328737,0,0.7400000000000002,49345,518,259,1.0,21834.37384739241,False,-0.07244706054123953,0.5,238791,0.0,0.0,22,0,0,11,1,16.826704545454543,15,26,12,111.0,36.0,7,7,12,820,1.621622066013515,106.45394491916522
74,12,0,0,0,9.999999999999998,10,10.0,27.56936861962545,20,32.0,24.108813606089324,75,21.333333333333332,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,10,1.9830000000000003,52397,7,10,1.0,345.6936861962545,False,0.3732979844069522,0,1.8200000000000003,47805,0,12,1.0,289.3057632730719,False,0.039040757598087436,70,13.869000000000003,-34377.0,574,0,0.0,15824.81758766501,False,-1.573472115934981,0,0.29900000000000004,64029,70,215,1.0,8997.616952426253,False,0.054777024060908015,0,0.7400000000000002,48281,571,262,1.0,22674.132569077003,False,-0.0823613371832951,0.6666666666666666,216625,0.0,0.0,20,0,0,16,7,50.740625,14,30,13,75.0,36.0,5,7,13,980,1.0988333959830925,107.55277831514832
75,13,0,0,1,9.999999999999998,7,10.0,27.812896016345704,10,32.0,24.38420338144866,5,38.0,34.0,9,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,52647,4,10,1.0,318.128960163457,False,0.37946876907214555,0,1.8200000000000003,47675,0,17,1.0,414.53145748462725,False,0.03758051765498643,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64029,60,225,1.0,9113.05220288692,False,0.05566541121832667,0,0.7400000000000002,48397,566,263,1.0,22743.459113899942,False,-0.08004233469885685,0.6666666666666666,251238,0.0,0.125,11,0,0,6,2,118.021875,22,28,9,90.0,54.0,5,8,9,886,1.141301169001963,108.69407948415028
76,9,0,0,0,10.0,9,10.0,27.812896016345704,0,,24.677661697655385,5,38.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52557,3,20,1.0,586.257920326914,False,0.3806198787921488,0,1.8200000000000005,47865,0,12,0.0,296.13194037186463,False,0.04041488190573661,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64145,55,226,1.0,9041.271393371046,False,0.05689845459658489,0,0.7400000000000002,48771,556,262,1.0,22628.779903896393,False,-0.07516831178026147,0.5,251828,0.0,0.125,18,0,0,14,3,1470.6720430107528,7,21,6,42.0,45.0,4,5,6,960,1.1282811909914017,109.82236067514168
77,6,0,0,0,10.0,12,10.0,27.812896016345704,0,,25.286572264469836,10,38.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52437,5,30,1.0,884.3868804903711,False,0.3813791389823717,0,1.8200000000000003,48245,0,2,0.0,50.57314452893967,False,0.0459887009678528,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64349,45,230,1.0,8957.895751901142,False,0.059396756544668576,0,0.7400000000000002,48867,556,258,1.0,22831.33417904523,False,-0.07213183072661404,0.5,252388,0.0,0.125,19,0,0,13,4,4.0,12,25,11,36.0,42.0,2,4,11,1180,0.9757647520164028,110.79812542715808
78,11,0,0,0,10.0,15,10.0,27.812896016345704,0,,26.280865392289787,15,39.333333333333336,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52287,10,40,1.0,1212.515840653828,False,0.3817465496428138,13,1.9500000000000006,48392,0,0,0.0,0.0,False,0.048626159313513044,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64567,40,228,1.0,8803.234615691592,False,0.06156193427397365,0,0.74,48739,556,260,1.0,23452.161158113122,False,-0.06932413029203828,0.5,252475,0.0,0.125,20,0,0,15,2,1.6,12,27,14,75.0,63.0,5,6,14,830,1.3059827570104972,112.10410818416858
79,14,0,0,0,10.0,11,10.0,27.812896016345704,0,,26.964362601345503,10,40.0,34.0,18,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,52177,11,50,1.0,1500.6448008172852,False,0.3826364263429635,10,2.0370000000000004,48447,0,0,0.0,0.0,False,0.049817976943746206,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64571,35,232,1.0,8831.752691047093,False,0.06184297658150111,0,0.7400000000000002,48947,551,258,1.0,23629.36379334137,False,-0.06475885581322346,0.5,252632,0.0,0.125,16,0,0,7,3,71.93611111111112,19,26,16,108.0,84.0,6,8,16,722,1.2832695730030537,113.38737775717163
80,16,0,0,0,10.0,12,10.0,27.812896016345704,0,,27.315447912239737,5,40.0,34.00000000000001,12,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52057,13,60,1.0,1798.7737609807423,False,0.38339568653318623,5,2.0770000000000004,48492,0,0,0.0,0.0,False,0.050793100459391526,0,13.799000000000003,-45497.833333333336,574,0,0.0,15964.602313382435,True,-1.812939502830938,0,0.29900000000000004,64605,25,241,1.0,8876.886197805996,False,0.06271364956984089,0,0.7400000000000002,49121,546,257,1.0,23652.2345600829,False,-0.06190464252118011,0.5,252765,0.0,0.125,15,0,0,8,2,88.1701388888889,20,28,12,129.0,99.0,8,8,12,528,1.3144635680364445,114.70184132520808
81,12,0,0,0,10.0,14,10.0,28.031047470235787,9,32.0,27.315447912239737,0,,34.00000000000001,19,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52205,17,61,1.0,1879.893895684383,False,0.3883214981149997,0,2.0720000000000005,48204,0,9,0.9,245.83903121015763,False,0.047215903519222446,0,13.799000000000003,-45497.833333333336,574,0,0.0,16089.821247915343,True,-1.8115827925235257,0,0.29900000000000004,64945,15,241,1.0,8603.731718683597,False,0.06584472378121554,0,0.7400000000000002,49427,536,258,1.0,23413.0800809605,False,-0.0590352315645885,0.65,253271,0.0,0.125,18,0,0,8,1,158.97858796296296,17,25,10,93.0,78.0,6,6,10,1074,1.155176592990756,115.85701791819884
82,10,0,0,0,10.000000000000002,11,10.0,27.283571104729614,36,24.055555555555557,27.315447912239737,0,,34.00000000000001,16,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,52961,18,35,1.0,1134.9249886655366,False,0.3983401905520576,0,2.0720000000000005,47338,26,19,1.0,1228.366359055525,False,0.03909558766420563,0,13.799000000000003,-45497.833333333336,574,0,0.0,15660.769814114798,True,-1.8162314385515286,0,0.29900000000000004,65047,5,248,1.0,8568.5772395612,False,0.06714415520910885,0,0.7400000000000002,49869,526,255,1.0,23037.925601838106,False,-0.055119167588864704,0.6666666666666666,253705,0.0,0.125,19,0,0,9,0,0.0,20,29,11,108.0,27.0,6,4,11,1520,1.0711299029644579,116.9281478211633
83,11,0,0,0,10.000000000000002,7,10.0,27.283571104729614,0,,27.207081263747096,15,26.0,34.00000000000001,17,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,52891,15,45,1.0,1377.7606997128325,False,0.3996833947193421,0,2.0720000000000005,47728,16,14,1.0,817.4362753681332,False,0.043094351601024254,0,13.799000000000003,-45497.833333333336,574,0,0.0,15660.769814114798,True,-1.8162314385515286,0,0.29900000000000004,65387,0,243,0.5,8262.000000000002,False,0.07001800858871154,0,0.7400000000000002,49717,531,258,1.0,23218.96015104971,False,-0.05606550700295744,0.5833333333333334,254213,0.0,0.125,13,0,0,7,1,90.21143790849673,22,29,14,90.0,47.0,5,6,14,1038,0.9920448450138792,117.92019266617717
84,14,0,0,0,10.000000000000002,11,10.0,27.487410880195664,10,31.0,27.58585091867105,5,40.0,34.00000000000001,9,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53091,16,45,1.0,1396.9334896088048,False,0.40515848340659366,0,2.0720000000000005,47618,16,19,1.0,963.9297415378805,False,0.04229792993778585,0,13.799000000000003,-45497.833333333336,574,0,0.0,15777.773845232312,True,-1.8149637343052176,0,0.29900000000000004,65693,0,234,0.0,7956.000000000002,False,0.07237297788175899,0,0.7400000000000002,49517,526,268,1.0,23622.15758322097,False,-0.05604089963504919,0.5,254409,0.0,0.125,14,0,0,6,0,0.0,22,28,12,111.0,36.0,7,7,12,926,1.1904116420191713,119.11060430819634
85,12,0,0,0,10.000000000000002,10,10.0,27.977176704824736,16,33.0,28.352217032147113,10,40.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53519,16,39,1.0,1251.1098914881647,False,0.41443455971118287,0,2.0720000000000005,47490,22,19,1.0,1154.1900111169393,False,0.041585659303945324,0,13.799000000000003,-45497.833333333336,574,0,0.0,16058.899428569399,True,-1.8119178213367564,0,0.29900000000000004,65599,0,235,1.0,7990.000000000002,False,0.0711877972571534,0,0.7400000000000002,49891,516,267,1.0,23707.743988587914,False,-0.049625636930013435,0.6666666666666666,254989,0.0,0.125,20,0,0,11,0,0.0,16,27,8,63.0,33.0,6,6,8,1708,0.912465629982762,120.0230699381791
86,8,0,0,0,10.000000000000002,12,10.0,28.169290416155356,11,31.0,27.664367956873633,23,23.304347826086957,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53740,18,38,1.0,1250.4330358139034,False,0.4201989685973602,4,2.1120000000000005,47561,23,10,1.0,924.5373591403095,False,0.040635968613377656,0,13.799000000000003,-45497.833333333336,574,0,0.0,16169.172698873173,True,-1.8107230429031973,0,0.29900000000000004,65491,0,237,1.0,8058.000000000002,False,0.07004879250103896,0,0.74,50143,519,265,1.0,23367.806969617417,False,-0.048363011823966656,0.6666666666666666,255425,0.0,0.125,22,0,0,8,1,0.8,15,23,10,54.0,45.0,3,5,10,1487,0.8820009859628044,120.90507092414191
87,10,0,0,0,10.000000000000002,12,10.0,28.169290416155356,0,,28.76696755039542,15,39.93333333333333,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,53620,20,48,1.0,1552.1259399754572,False,0.42100477978024375,5,2.1580000000000004,48000,13,10,1.0,653.8704509139739,False,0.047216243942467484,0,13.799000000000003,-45497.833333333336,574,0,0.0,16169.172698873173,True,-1.8107230429031973,0,0.29900000000000004,65237,4,238,1.0,8207.067870201583,False,0.06728645869723693,0,0.7400000000000002,50478,510,264,1.0,23647.153450701666,False,-0.04105686211345671,0.6666666666666666,255825,0.0,0.125,16,0,0,10,2,1.2857142857142856,20,30,13,93.0,27.0,6,4,13,800,1.0243943739915267,121.92946529813344
88,13,0,0,0,10.000000000000002,13,10.0,28.339814956166805,16,30.0,28.76696755039542,0,,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53970,23,42,1.0,1420.2722281590059,False,0.42842570830928695,0,2.1530000000000005,47520,19,20,1.0,1113.7958351750776,False,0.04179808263819745,0,13.799000000000003,-45497.833333333336,574,0,0.0,16267.053784839745,True,-1.8096625301402762,0,0.29900000000000004,65475,0,235,0.4,7990.000000000002,False,0.06927919469285351,0,0.7400000000000002,50920,500,261,1.0,23257.48377519771,False,-0.03725250677093919,0.5666666666666667,256375,0.0,0.125,20,0,0,9,0,0.0,16,25,6,72.0,56.0,4,9,6,1290,0.9904917210224085,122.91995701915585
89,6,0,0,0,10.000000000000002,17,10.0,28.339814956166805,0,,28.427598472124043,21,26.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53800,30,52,1.0,1773.670377720674,False,0.42860071026280916,1,2.1630000000000003,48035,9,10,1.0,539.3343193267417,False,0.04673370806239421,0,13.799000000000003,-45497.833333333336,574,0,0.0,16267.053784839745,True,-1.8096625301402762,0,0.29900000000000004,65883,0,223,0.0,7582.000000000002,False,0.07241915375025013,0,0.7400000000000002,50646,511,263,1.0,23468.502819255387,False,-0.039845904821873605,0.5,256854,0.0,0.125,19,0,0,17,1,0.047619047619047616,9,26,6,54.0,9.0,3,3,6,850,0.8456843970343471,123.76564141619019
90,6,0,0,0,10.000000000000002,10,10.0,28.339814956166805,0,,30.31341103646652,30,40.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53700,30,62,1.0,2057.068527282342,False,0.42969002778581955,20,2.3620000000000005,48510,0,9,0.9,272.82069932819866,False,0.05413908185975766,0,13.799000000000003,-45497.833333333336,574,0,0.0,16267.053784839745,True,-1.8096625301402762,0,0.29900000000000004,64921,20,226,1.0,8290.268220729331,False,0.06306290862356924,0,0.7400000000000002,51088,501,260,1.0,24027.018929269725,False,-0.028744332456481416,0.65,256709,0.0,0.125,16,0,0,6,2,1.3333333333333333,17,23,5,54.0,9.0,3,3,5,780,0.9289041429874487,124.69454555917764
91,5,0,0,0,10.0,16,10.0,28.35691182544577,1,31.0,30.31341103646652,0,,33.99999999999999,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,53571,36,71,1.0,2373.3407396066495,False,0.43045115908577125,0,2.342000000000001,48479,0,10,0.1,303.13411036466516,False,0.053795766992769674,0,13.799000000000003,-45497.833333333336,574,0,0.0,16276.867387805873,True,-1.809556202639993,0,0.29900000000000004,65261,10,226,1.0,7987.134110364664,False,0.0659632602500012,0,0.7400000000000002,51428,491,260,1.0,23723.88481890506,False,-0.025843980830049237,0.5166666666666667,257229,0.0,0.125,22,0,0,11,0,0.0,13,24,4,54.0,6.0,3,2,4,871,0.8794065149850212,125.57395207416266
92,4,0,0,0,10.000000000000002,15,10.0,28.534785750765973,17,30.0,30.41701576504073,2,39.0,34.0,12,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53931,41,64,1.0,2236.2262880490225,False,0.4380646066882055,0,2.342000000000001,48047,7,18,1.0,747.249784026095,False,0.049246443876507014,0,13.799000000000003,-45497.833333333336,574,0,0.0,16378.967020939668,True,-1.8084499831599095,0,0.29900000000000004,65591,2,224,1.0,7676.834031530081,False,0.06865454317851648,0,0.7400000000000002,51428,481,270,1.0,23810.584582984593,False,-0.025176741345991217,0.6666666666666666,257487,0.0,0.125,17,0,0,10,0,0.0,4,14,4,24.0,3.0,3,1,4,1146,0.7584054120234214,126.33235748618608
93,4,0,0,0,10.000000000000002,9,10.0,28.534785750765973,0,,30.88824740257861,10,38.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,53841,40,74,1.0,2511.574145556682,False,0.4393100071258711,0,2.342000000000001,48427,0,15,0.7,463.32371103867916,False,0.05440456478112468,0,13.799000000000003,-45497.833333333336,574,0,0.0,16378.967020939668,True,-1.8084499831599095,0,0.29900000000000004,65911,0,216,0.7,7344.0,False,0.07101848573935261,0,0.7400000000000002,51408,476,275,1.0,24052.805763627417,False,-0.02362045157207732,0.5666666666666667,258077,0.0,0.125,18,0,0,4,0,0.0,8,12,8,18.0,24.0,1,3,8,1150,0.7015622530016117,127.0339197391877
94,8,0,0,0,10.000000000000004,13,10.0,28.700313598579125,18,30.0,30.88824740257861,0,,34.00000000000001,16,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,54251,43,66,1.0,2324.220697506222,False,0.4475734155891618,0,2.3420000000000005,47887,8,25,1.0,1001.8086938530982,False,0.048537408921872076,0,13.799000000000003,-45497.833333333336,574,0,0.0,16473.980005584417,True,-1.8074205454308123,0,0.29900000000000004,66217,0,207,0.0,7038.000000000002,False,0.07337345503240007,0,0.74,51646,466,278,1.0,23845.923289601633,False,-0.021549328990736867,0.5,258491,0.0,0.125,15,0,0,2,0,0.0,12,14,5,72.0,27.0,4,4,5,1214,0.9137076490442269,127.94762738823192
95,5,0,0,0,10.000000000000002,13,10.0,25.20192894977783,33,10.0,30.88824740257861,0,,34.00000000000001,10,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,54451,46,43,1.0,1543.6829448404467,False,0.4426029642743005,0,2.3420000000000005,47557,31,35,1.0,1862.3484565333642,False,0.05071019823755486,0,13.799000000000003,-45497.833333333336,574,0,0.0,14465.907217172475,True,-1.8291774231764562,0,0.29900000000000004,66557,0,197,0.0,6698.000000000002,False,0.07599008758023057,0,0.7400000000000002,51646,456,288,1.0,23877.04081557585,False,-0.021309849192877768,0.5,258701,0.0,0.125,11,0,0,0,0,0.0,1,1,9,18.0,27.0,1,4,9,800,0.6240785419940948,128.57170593022602
96,9,0,0,0,10.000000000000002,9,10.0,25.996035307294452,18,33.0,31.347584126941616,10,38.0,34.00000000000001,13,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,54955,45,35,1.0,1359.8612357553059,False,0.4533680934659784,0,2.342000000000001,47343,39,35,1.0,2111.0108214274405,False,0.048767127734976996,0,13.799000000000003,-45497.833333333336,574,0,0.0,14921.724266387015,True,-1.8242387795817767,0,0.29900000000000004,66809,0,189,0.5,6426.000000000001,False,0.07777555449522079,0,0.7400000000000002,51456,451,298,1.0,24269.76044125067,False,-0.021211959232475007,0.5833333333333334,259053,0.0,0.125,15,0,0,2,0,0.0,2,4,8,72.0,30.0,4,5,8,1506,0.943598201032728,129.51530413125874
97,8,0,0,0,10.000000000000002,16,10.0,25.996035307294452,0,,30.42317301289378,35,26.742857142857144,34.00000000000001,9,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,54795,51,45,1.0,1679.8215888282502,False,0.45336757561165436,0,2.342000000000001,48279,29,10,1.0,1058.1167540404767,False,0.05764189947603874,0,13.799000000000003,-45497.833333333336,574,0,0.0,14921.724266387015,True,-1.8242387795817767,0,0.29900000000000004,67076,0,181,0.1,6154.000000000001,False,0.07979190075266665,0,0.7400000000000002,50559,475,308,1.0,24923.007181124547,False,-0.029991171319209597,0.5166666666666667,259199,0.0,0.125,14,0,0,0,0,0.0,2,2,7,36.0,33.0,2,6,7,1402,0.7852406749734655,130.3005448062322
98,7,0,0,0,10.000000000000002,11,10.0,26.4431985424563,20,30.0,30.71891928078337,5,40.0,34.00000000000001,8,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55285,52,35,1.0,1445.5119489859708,False,0.46310752284464424,0,2.3420000000000005,47879,39,15,1.0,1492.0685323675461,False,0.05367587471144516,0,13.799000000000003,-45497.833333333336,574,0,0.0,15178.395963369916,True,-1.8214578172759033,0,0.29900000000000004,67280,0,175,0.0,5950.000000000001,False,0.08136188028136496,0,0.7400000000000002,50427,470,316,1.0,25181.89206196819,False,-0.03003053716412298,0.5,259361,0.0,0.125,14,0,0,1,0,0.0,4,5,7,60.0,21.0,5,2,7,1182,0.8926224769675173,131.19316728319973
99,7,0,0,0,10.000000000000002,13,10.0,26.4431985424563,0,,30.960464865142008,5,38.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,55155,55,45,1.0,1739.9439344105335,False,0.4635572614212452,0,2.342000000000001,48069,29,20,1.0,1386.0620550340727,False,0.05664451390129657,0,13.799000000000003,-45497.833333333336,574,0,0.0,15178.395963369916,True,-1.8214578172759033,0,0.29900000000000004,67090,0,180,0.5,6120.000000000001,False,0.07974572488417553,0,0.7400000000000002,50427,460,326,1.0,25325.813837965325,False,-0.028922918330547456,0.5833333333333334,259231,0.0,0.125,8,0,0,3,0,0.0,1,4,4,57.0,24.0,4,3,4,320,0.81989506498212,132.01306234818185
100,4,0,0,0,10.000000000000002,5,10.0,26.80051715301029,18,30.0,31.28182095280509,5,40.0,34.00000000000001,1,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55645,50,37,1.0,1491.619134661381,False,0.473114147526925,0,2.342000000000001,47729,37,25,1.0,1773.664658481508,False,0.053476474153609066,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,66924,0,184,0.5,6256.000000000001,False,0.07823731318013206,0,0.7400000000000002,50427,450,336,1.0,25500.819428762294,False,-0.027576079139572027,0.5833333333333334,259215,0.0,0.125,5,0,0,1,0,0.0,1,2,5,21.0,6.0,2,2,5,824,0.5554045420140028,132.56846689019585
