index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,22.0,0,,29.0,0,,0,0.2,41238,0,9,0.9,153.0,False,-0.0003266550522648084,0,0.2,41218,11,0,0.0,110.0,False,-0.0013308168795973675,0,0.2,53579,0,0,0.0,0.0,False,0.0,0,0.2,53579,0,0,0.0,0.0,False,0.0,0,0.2,78670,0,0,0.0,0.0,False,0.0,0,0.2,78670,0,0,0.0,0.0,False,0.0,0.15,346954,0.0,0.0,10,0,0,241,0,0.0,725,966,140,0.0,0.0,0,0,140,200,2.369011321105063,2.369011321105063
1,140,0,0,0,10.0,20,10.0,17.0,0,,20.705882352941178,6,11.0,29.0,0,,0,0.2,41158,0,17,0.8,289.0,False,-0.0006170150987224158,0,0.2,41098,23,0,0.0,230.0,False,-0.0027826171118854044,0,0.2,53579,0,0,0.0,0.0,False,0.0,6,0.26,53489,0,0,0.0,0.0,False,-0.0016797625935534445,0,0.2,78670,0,0,0.0,0.0,False,0.0,0,0.2,78604,0,6,0.6,174.0,False,0.00026693784161688065,0.2333333333333333,346598,0.0,0.0,8,0,0,29,1,1.0,74,103,74,1514.0,404.0,85,55,74,200,7.491232391446829,9.860243712551892
2,74,0,0,0,10.0,20,10.0,13.810126582278482,34,9.588235294117647,19.69942196531792,6,12.0,29.0,0,,0,0.2,41343,0,15,0.9,207.15189873417722,False,0.002869143180581981,23,0.43000000000000005,40391,34,0,0.0,340.0,False,-0.018558846302748743,0,0.2,53299,4,10,1.0,252.23472598229313,False,-0.0028720699716092125,6,0.31400000000000006,53359,20,0,0.0,276.20253164556965,False,-0.0015285603347807047,0,0.2,78598,0,6,0.6,174.0,False,0.00019066988686920045,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.4166666666666667,345594,0.0,0.0,9,0,0,13,7,7.0,34,47,28,406.0,172.0,30,44,28,475,3.305493362247944,13.165737074799836
3,28,0,0,0,10.0,20,10.0,14.170142700329308,20,15.45,17.149017870329345,21,11.476190476190476,29.0,11,29.0,0,0.2,41588,0,7,0.3,99.19099890230515,False,0.007491180300308647,9,0.49700000000000005,40050,51,0,0.0,510.0,False,-0.024753193960511035,0,0.2,52990,14,20,1.0,541.3623552111972,False,-0.005941111674245538,21,0.518,52870,20,0,0.0,283.40285400658615,False,-0.01058807691440124,5,0.25,78492,11,10,1.0,478.6391965736228,False,0.0007794533912140022,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.3833333333333333,344594,0.0,0.0,15,0,0,11,8,8.0,21,32,35,111.0,79.0,12,16,35,649,1.4818610325455666,14.647598107345402
4,35,0,0,0,10.0,20,10.0,11.804293031953819,41,7.073170731707317,16.352697387896644,10,11.5,29.000000000000004,6,29.0,1,0.21000000000000002,41657,1,10,1.0,128.0429303195382,False,0.009509810906885664,33,0.8180000000000001,39118,60,0,0.0,600.0,False,-0.04621564072783585,0,0.2,52990,4,30,1.0,537.7980937647146,False,-0.005974373413420295,10,0.5970000000000002,52405,61,0,0.0,720.061874949183,False,-0.015191942039332723,0,0.24500000000000002,78551,11,14,1.0,585.8796712668632,False,0.002211005918818199,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,343325,0.0,0.0,10,0,0,16,6,5.125,21,37,34,193.0,105.0,15,20,34,374,1.6161672361195087,16.26376534346491
5,34,0,0,0,10.0,20,10.0,10.935549069859569,13,3.5384615384615383,15.096299042778465,23,11.608695652173912,29.000000000000004,12,29.0,0,0.20900000000000002,41577,0,19,0.9,207.7754323273318,False,0.008538707804966678,13,0.9150000000000003,38751,72,0,0.0,720.0,False,-0.05364401858304298,0,0.2,52950,4,40,1.0,647.594157990577,False,-0.0056963161127440085,23,0.8170000000000002,51850,64,0,0.0,699.8751404710124,False,-0.02573886092992585,0,0.24500000000000002,78632,24,12,1.0,710.3111770266833,False,0.004031468012118242,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.48333333333333334,342364,0.0,0.0,16,0,0,20,6,6.0,15,35,24,156.0,81.0,17,17,24,548,1.631140605546534,17.894905949011445
6,24,0,0,0,10.0,20,10.0,11.78721996785446,79,12.987341772151899,14.628737899785262,12,11.583333333333334,29.0,9,29.0,1,0.21900000000000003,41985,0,8,0.8,94.29775974283568,False,0.01703805845604481,59,1.492,36927,84,0,0.0,840.0,False,-0.09632694541231127,0,0.2,51945,67,50,1.0,1521.180632835512,False,-0.016301343503653334,12,0.9140000000000004,51614,70,0,0.0,825.1053977498123,False,-0.028974921165477067,0,0.24500000000000002,78754,26,13,1.0,757.3471853944168,False,0.005881194771796152,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.4666666666666666,339829,0.0,0.0,15,0,0,13,8,7.090909090909091,17,30,26,90.0,62.0,8,16,26,695,1.2480685487389565,19.1429744977504
7,26,0,0,0,10.0,20,10.0,11.496590692385142,64,10.71875,14.535015662515253,3,12.0,29.0,10,29.0,3,0.24800000000000003,42068,4,10,1.0,154.96590692385143,False,0.019780365695458952,53,1.9630000000000005,35290,90,0,0.0,900.0,False,-0.13521099496709252,0,0.2,51557,105,60,1.0,2079.242962451355,False,-0.018335140983861582,3,0.9320000000000002,51274,86,0,0.0,988.7067995451223,False,-0.033793960324519666,0,0.24500000000000002,79008,19,13,1.0,653.1652975877898,False,0.008447726564050975,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,337801,0.0,0.0,14,0,0,18,8,7.2727272727272725,13,31,22,114.0,51.0,9,17,22,490,2.0718612344935536,21.214835732243955
8,22,0,0,0,10.0,20,10.0,12.225534323070345,25,18.4,18.157490861285797,36,25.77777777777778,28.999999999999996,7,29.0,6,0.30500000000000005,42211,3,10,1.0,152.25534323070346,False,0.023207696274084193,9,2.0000000000000004,35080,101,0,0.0,1010.0,False,-0.13896147890050328,0,0.2,52262,104,45,1.0,2088.5426583571766,False,-0.005090215771503924,11,1.0390000000000001,50719,102,0,0.0,1247.0045009531752,False,-0.041742058446843214,0,0.24500000000000002,78283,45,16,1.0,1281.0870887578608,False,0.003222874594876471,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,337159,0.0,0.0,14,0,0,17,7,6.090909090909091,12,29,16,102.0,38.0,9,13,16,1203,1.2029763758182526,22.417812108062208
9,16,0,0,0,10.000000000000002,20,10.0,12.314642203574072,35,12.857142857142858,18.157490861285797,0,,28.999999999999993,9,29.0,7,0.369,42311,6,10,1.0,183.14642203574073,False,0.02600109395610415,18,2.1710000000000003,34631,108,0,0.0,1080.0000000000002,False,-0.14897890050329074,0,0.2,52154,101,55,1.0,2242.4408599317003,False,-0.005669750649212418,0,1.0280000000000002,50377,130,0,0.0,1600.9034864646294,False,-0.04482256587035383,0,0.24500000000000002,78544,35,17,1.0,1128.5121801450027,False,0.005570815940924209,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,336621,0.0,0.0,16,0,0,11,5,4.090909090909091,12,23,22,34.0,54.0,3,13,22,461,0.9429215984418988,23.360733706504107
10,22,0,0,0,10.000000000000002,20,10.0,13.36514359997326,56,17.55357142857143,17.8971676334974,8,14.625,28.999999999999996,8,29.0,20,0.562,42457,9,10,1.0,223.6514359997326,False,0.03002385109368634,26,2.4130000000000003,34038,115,0,0.0,1150.0000000000002,False,-0.16248064266356949,0,0.2,51516,135,64,1.0,2949.7131145402236,False,-0.01097712616379343,7,1.0980000000000003,49967,142,0,0.0,1897.850391196203,False,-0.049703704891877386,0,0.24500000000000002,78659,33,19,1.0,1141.6065319054142,False,0.0071158416925474624,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,335241,0.0,0.0,14,0,0,13,9,8.166666666666668,14,27,19,78.0,66.0,8,14,19,465,1.168345857411623,24.52907956391573
11,19,0,0,0,10.000000000000002,20,10.0,13.88152312605432,32,17.9375,16.937057296642124,19,12.0,29.0,12,29.0,11,0.6520000000000001,42692,4,10,1.0,178.81523126054321,False,0.035167625233020444,11,2.4970000000000008,33689,130,0,0.0,1300.0000000000002,False,-0.1691105303910182,0,0.2,51328,142,74,1.0,3224.5185238512304,False,-0.011921475542178513,19,1.2810000000000004,49175,157,0,0.0,2179.3991307905285,False,-0.06185819882052181,0,0.24500000000000002,78779,42,17,1.0,1204.356406458969,False,0.009040017836907168,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,334267,0.0,0.0,16,0,0,15,9,8.09090909090909,17,32,21,132.0,57.0,10,9,21,548,1.2132519092410803,25.74233147315681
12,21,0,0,0,10.000000000000002,20,10.0,13.82476424776882,3,9.0,18.723053273733186,31,24.774193548387096,29.0,11,29.0,0,0.6410000000000001,42609,5,17,1.0,285.02099221207,False,0.03444421448185335,0,2.486,33599,139,0,0.0,1390.0000000000002,False,-0.17019938056523423,0,0.2,51913,135,66,1.0,3102.0646895151813,False,-0.0021457596304971386,13,1.3920000000000003,48948,157,0,0.0,2170.487986899705,False,-0.0661780922852264,0,0.24500000000000002,78330,63,16,1.0,1643.5523562451906,False,0.006124013958594127,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,334003,0.0,0.0,18,0,0,14,2,2.0,18,32,23,178.0,42.0,12,9,23,1158,1.3643988072872162,27.106730280444026
13,23,0,0,0,10.000000000000002,20,10.0,13.516094037952296,11,7.0,18.83872341895004,1,33.0,28.999999999999996,6,29.0,0,0.641,42499,6,27,1.0,424.934539024712,False,0.033475301720682325,11,2.596,33355,148,0,0.0,1480.0000000000002,False,-0.17501451800232287,0,0.2,51869,136,75,1.0,3251.093045582765,False,-0.0015762421323395174,0,1.3790000000000004,48948,157,0,0.0,2122.0267639585104,False,-0.06663033311597354,0,0.24500000000000002,78471,54,20,1.0,1597.291064623302,False,0.0076222897204989625,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,333746,0.0,0.0,13,0,0,16,1,1.0,17,33,20,157.0,60.0,13,10,20,407,1.3158981800079346,28.42262846045196
14,20,0,0,0,10.000000000000002,20,10.0,13.872162666271237,23,17.26086956521739,18.476468832272083,11,14.818181818181818,28.999999999999996,13,29.0,0,0.6410000000000001,42702,7,23,1.0,389.0597413242384,False,0.03795320050963313,9,2.6750000000000003,33144,157,0,0.0,1570.0000000000002,False,-0.1790311653116531,0,0.2,51635,149,74,1.0,3434.210930862548,False,-0.004234766131669578,0,1.3790000000000004,48948,157,0,0.0,2177.929538604584,False,-0.06610864761749394,0,0.24500000000000002,78685,55,17,1.0,1509.2057857749644,False,0.009782673101404443,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,333718,0.0,0.0,22,0,0,13,2,2.0,18,31,18,130.0,63.0,9,11,18,1053,1.1373582379892468,29.559986698441207
15,18,0,0,0,10.000000000000002,20,10.0,13.819912963778677,59,13.627118644067796,20.88279220449451,29,30.0,28.999999999999996,13,29.0,7,0.7110000000000001,43039,11,10,1.0,248.19912963778677,False,0.0444032995745957,29,2.956000000000001,32411,163,0,0.0,1630.0000000000002,False,-0.19604142469996128,0,0.2,52078,164,60,1.0,3519.4332583293735,False,0.004828694622234202,5,1.4290000000000003,48441,191,0,0.0,2639.603376081727,False,-0.07126296332442074,0,0.24500000000000002,78192,74,14,1.0,1951.3266231325938,False,0.006325960487686525,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,332765,0.0,0.0,19,0,0,14,7,6.4375,13,27,21,105.0,64.0,7,11,21,1744,1.2802417809143662,30.840228479355574
16,21,0,0,0,10.000000000000002,20,10.0,13.133506115374269,22,5.363636363636363,20.28613817023236,9,12.0,28.999999999999993,12,29.0,0,0.7040000000000002,42919,13,20,1.0,392.67012230748537,False,0.0432475576159927,22,3.147000000000001,31848,171,0,0.0,1710.0000000000002,False,-0.20869628339140534,0,0.2,51964,172,70,1.0,3678.9927237606394,False,0.00419000656750449,9,1.5140000000000002,48311,195,0,0.0,2561.0336924979824,False,-0.07442250048994963,0,0.24500000000000002,78432,73,12,1.0,1828.8880864269622,False,0.008598500612857342,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,332078,0.0,0.0,16,0,0,12,6,6.0,15,27,29,96.0,88.0,7,14,29,548,1.5559119656682014,32.396140445023775
17,29,0,0,0,10.000000000000002,20,10.0,13.443827542003405,48,15.020833333333334,20.28613817023236,0,,28.999999999999993,12,29.0,7,0.774,43346,11,10,1.0,244.43827542003407,False,0.051786177354578425,21,3.335000000000001,31261,183,0,0.0,1830.0000000000002,False,-0.22144792876500194,0,0.2,51638,176,80,1.0,3989.0047010111875,False,0.0009985694116275822,0,1.5050000000000001,47916,229,0,0.0,3078.6365071187797,False,-0.07696451494877866,0,0.24500000000000002,78780,63,10,1.0,1568.0267047246386,False,0.011364094983631914,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,331545,0.0,0.0,17,0,0,17,5,4.461538461538462,14,31,29,163.0,132.0,10,19,29,873,1.6102466098964214,34.0063870549202
18,29,0,0,0,10.000000000000002,20,10.0,13.446281061328245,12,13.5,19.87662612703773,5,10.0,28.999999999999993,13,29.0,0,0.7670000000000001,43406,10,14,1.0,288.24793485859544,False,0.053768001534777767,6,3.374000000000001,31031,194,0,0.0,1940.0000000000005,False,-0.22568234610917537,0,0.2,51635,171,85,1.0,3988.827282285337,False,0.0009409216510697506,0,1.5050000000000001,47807,236,0,0.0,3173.3223304734656,False,-0.07811528462202103,3,0.275,78998,58,10,1.0,1442.8443153681885,False,0.01333954693891056,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,331481,0.0,0.0,18,0,0,15,5,4.25,17,32,28,167.0,75.0,14,15,28,603,1.5379577530547976,35.544344807974994
19,28,0,0,0,10.000000000000002,20,10.0,12.287131164345151,30,2.7333333333333334,19.23015489485291,9,11.11111111111111,28.999999999999993,14,29.0,0,0.7670000000000001,43306,10,24,1.0,394.8911479442836,False,0.052638539827045715,30,3.668000000000001,30106,204,0,0.0,2040.0000000000005,False,-0.24685443283004257,0,0.2,51616,170,95,1.0,3915.677012949702,False,-9.633426389348674e-05,9,1.5950000000000004,47585,257,0,0.0,3157.792709236704,False,-0.08240362166859495,4,0.31200000000000006,79161,57,10,1.0,1386.118829006616,False,0.015050964973983859,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,330378,0.0,0.0,15,0,0,12,9,9.0,23,35,30,188.0,96.0,16,12,30,490,1.7590559553354979,37.30340076331049
20,30,0,0,0,10.000000000000002,20,10.0,12.497747361004885,25,14.6,19.88380176291839,24,22.875,28.999999999999996,10,29.0,0,0.7670000000000001,43498,12,22,1.0,394.95044194210755,False,0.05728501792903254,13,3.7680000000000016,29766,212,0,0.0,2120.0000000000005,False,-0.2541134339914828,0,0.2,51750,175,91,1.0,3996.5317486014283,False,0.003159183155727287,10,1.6860000000000004,47345,267,0,0.0,3336.8985453883042,False,-0.08521157034110093,0,0.30800000000000005,78902,71,10,1.0,1701.749925167206,False,0.013764776440620392,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,329865,0.0,0.0,18,0,0,12,5,5.0,25,37,25,242.0,69.0,16,14,25,1251,1.574252094142139,38.87765285745263
21,25,0,0,0,10.000000000000002,20,10.0,12.721483698009855,80,13.4125,21.098651904977906,17,29.705882352941178,28.999999999999996,11,29.0,16,0.9270000000000003,43964,13,10,1.0,257.2148369800986,False,0.06689429487248476,42,4.175000000000001,28482,221,0,0.0,2210.0000000000005,False,-0.28409310878823074,0,0.2,51766,187,87,1.0,4214.5001672609205,False,0.005491892040360229,3,1.7060000000000004,46683,325,0,0.0,4134.482201853203,False,-0.090124095243909,1,0.31800000000000006,78681,78,10,1.0,1935.6948485882767,False,0.012442448510158188,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,328180,0.0,0.0,17,0,0,11,7,6.842105263157895,21,32,21,137.0,69.0,11,14,21,1421,1.3007184090092778,40.17837126646191
22,21,0,0,0,10.000000000000002,20,10.0,12.241854373204998,38,8.526315789473685,21.098651904977906,0,,28.999999999999993,8,29.0,0,0.9110000000000003,44016,16,13,1.0,319.144106851665,False,0.06890176281034235,31,4.443000000000001,27658,228,0,0.0,2280.0000000000005,False,-0.3031842818428184,0,0.2,51630,206,97,1.0,4568.391235663086,False,0.00625610067062739,0,1.7030000000000003,46495,334,0,0.0,4088.7793606504692,False,-0.09405943223417318,0,0.31700000000000006,78913,68,12,1.0,1782.7083295384973,False,0.01441914535107725,0,0.2,78604,0,6,0.0,173.99999999999994,False,0.00026693784161688065,0.5,327316,0.0,0.0,15,0,0,9,5,5.0,18,27,26,130.0,66.0,9,12,26,614,1.1130377827212214,41.29140904918313
23,26,0,0,0,10.000000000000002,20,10.0,12.689586840283253,32,16.875,22.287668963806667,31,27.032258064516128,28.999999999999996,9,29.0,6,0.9710000000000001,44245,18,10,1.0,306.89586840283255,False,0.07429461706836567,13,4.542000000000002,27370,236,0,0.0,2360.0000000000005,False,-0.30918505613627567,0,0.2,51998,212,83,1.0,4540.068934136003,False,0.012860159149442855,7,1.7730000000000004,46227,350,0,0.0,4441.355394099139,False,-0.0957711473329183,0,0.31700000000000006,78336,89,13,1.0,2360.6025377787932,False,0.010757611146426772,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,326780,0.0,0.0,19,0,0,16,4,3.6,18,34,26,144.0,69.0,13,13,26,1454,1.485440582036972,42.7768496312201
24,26,0,0,0,10.000000000000002,20,10.0,13.162857970819493,12,24.916666666666668,22.059753294921613,29,20.96551724137931,28.999999999999996,9,29.0,1,0.9750000000000001,44430,16,10,1.0,291.62857970819493,False,0.07858629234064309,1,4.539000000000001,27242,248,0,0.0,2480.0000000000005,False,-0.3108304297328688,0,0.2,52488,203,74,1.0,4304.481911900557,False,0.019807031783913055,10,1.8660000000000005,45756,361,0,0.0,4751.791727465837,False,-0.10166490856990762,0,0.31700000000000006,77989,108,14,1.0,2788.453355851534,False,0.00906605666614672,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,326509,0.0,0.0,16,0,0,14,4,3.090909090909091,21,35,24,192.0,47.0,15,11,24,964,1.2572326073423028,44.034082238562405
25,24,0,0,0,10.000000000000002,20,10.0,12.672703528005945,16,4.125,20.744463727927304,19,10.263157894736842,28.999999999999996,7,29.0,0,0.9740000000000002,44340,15,20,1.0,403.4540705601189,False,0.07776149427216567,16,4.698000000000001,26815,259,0,0.0,2590.0000000000005,False,-0.3198315911730546,0,0.2,52466,198,84,1.0,4251.73025169107,False,0.018904143896779253,19,2.0460000000000003,45260,372,0,0.0,4714.245712418212,False,-0.11127264681667993,0,0.31700000000000006,77997,117,17,1.0,2920.1022561674945,False,0.010004463303467048,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,325482,0.0,0.0,12,0,0,13,7,7.0,14,27,23,83.0,93.0,7,17,23,403,1.188422660343349,45.222504898905754
26,23,0,0,0,10.000000000000002,20,10.0,13.47682704449362,22,23.181818181818183,21.65269993703416,21,28.285714285714285,28.999999999999996,12,29.0,0,0.9740000000000002,44680,16,12,1.0,321.72192453392347,False,0.08499953935024586,4,4.722000000000001,26701,268,0,0.0,2680.0000000000005,False,-0.3215011614401858,0,0.2,52800,198,78,1.0,4357.322349898401,False,0.026123316503652558,5,2.077000000000001,44880,384,0,0.0,5175.10158508555,False,-0.11406426412320547,0,0.31700000000000006,77751,128,15,1.0,3206.5455919403726,False,0.008698014439687147,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,325416,0.0,0.0,21,0,0,11,2,2.0,19,30,30,171.0,66.0,11,12,30,1542,1.8822553241625428,47.1047602230683
27,30,0,0,0,10.000000000000002,20,10.0,13.841544730818118,15,20.133333333333333,20.48809339447339,20,11.35,29.0,11,29.0,0,0.9740000000000002,44846,18,11,1.0,332.25699203899933,False,0.08914364343833471,4,4.758000000000001,26551,276,0,0.0,2760.0000000000005,False,-0.32416279519938057,0,0.2,52507,200,88,1.0,4571.261164877282,False,0.02265123616414348,20,2.2720000000000007,44424,387,0,0.0,5356.677810826612,False,-0.12088058930899592,0,0.31700000000000006,77843,138,14,1.0,3233.3568884373276,False,0.010037859974814564,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,324775,0.0,0.0,16,0,0,12,5,5.0,21,33,26,205.0,63.0,14,16,26,805,1.7016575364395976,48.806417759507895
28,26,0,0,0,10.000000000000002,20,10.0,13.423044294693367,31,10.096774193548388,20.034015021142288,9,12.0,29.0,12,29.0,7,1.0440000000000003,44882,16,10,1.0,294.2304429469337,False,0.08955466563766619,13,4.884000000000001,26169,288,0,0.0,2880.0000000000005,False,-0.3319541231126597,0,0.2,52485,196,98,1.0,4594.250153831844,False,0.022455161106327542,9,2.342000000000001,44007,412,0,0.0,5530.294249413668,False,-0.1270432982193241,0,0.31700000000000006,78083,137,12,1.0,3092.6600578964935,False,0.012194356539319221,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,324230,0.0,0.0,16,0,0,12,5,4.636363636363637,17,29,22,128.0,78.0,10,16,22,723,1.6070068636909127,50.41342462319881
29,22,0,0,0,10.000000000000002,20,10.0,13.625677936820123,55,14.545454545454545,20.034015021142288,0,,28.999999999999996,5,29.0,12,1.157,45050,19,10,1.0,326.25677936820125,False,0.09400717164353702,33,5.2010000000000005,25452,295,0,0.0,2950.0000000000005,False,-0.34845625241966705,0,0.2,51980,220,108,1.0,5161.322768383794,False,0.018321756363349356,0,2.3330000000000006,43712,433,0,0.0,5899.918546643114,False,-0.129099847452891,0,0.31700000000000006,78228,127,17,1.0,3037.3199076850706,False,0.013685775439716998,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,323026,0.0,0.0,13,0,0,13,6,5.090909090909091,14,27,26,162.0,60.0,11,11,26,345,1.4746165461838245,51.88804116938263
30,26,0,0,0,10.000000000000002,20,10.0,14.253698768218042,15,25.733333333333334,19.505244595192693,12,12.833333333333334,28.999999999999996,13,29.0,5,1.1950000000000003,45207,21,10,1.0,352.53698768218044,False,0.09812399568914754,0,5.168000000000001,25372,303,0,0.0,3030.0000000000005,False,-0.34942411924119243,0,0.2,51677,223,117,1.0,5460.688442950168,False,0.01546024042022216,11,2.443000000000001,43462,435,0,0.0,6200.358964174849,False,-0.13096214035186496,0,0.31700000000000006,78451,129,14,1.0,2922.1765527798575,False,0.015788588742721852,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,322773,0.0,0.0,16,0,0,9,5,4.090909090909091,22,31,22,190.0,57.0,12,14,22,610,1.384319077245891,53.27236024662852
31,22,0,0,0,10.000000000000002,20,10.0,13.082010092135665,36,4.611111111111111,21.387917976482516,57,26.24561403508772,28.999999999999996,7,29.0,0,1.1900000000000002,45155,18,18,1.0,415.476181658442,False,0.09762722829145418,34,5.508000000000002,24332,316,0,0.0,3160.0000000000005,False,-0.373015873015873,0,0.2,52866,235,86,1.0,4913.633317629377,False,0.03254664437213619,16,2.592000000000001,43093,449,0,0.0,5873.822531368914,False,-0.1408964096813218,0,0.31700000000000006,77158,176,17,1.0,4257.273563860923,False,0.007838271030004548,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,321208,0.0,0.0,19,0,0,12,9,9.0,14,26,27,106.0,57.0,7,15,27,1734,1.2783097168430686,54.55066996347159
32,27,0,0,0,10.000000000000002,20,10.0,13.467752906549078,11,22.818181818181817,21.28373399982781,4,16.5,29.0,13,29.0,0,1.1900000000000002,45335,15,18,1.0,392.4195523178835,False,0.10170368215638162,1,5.484000000000002,24182,329,0,0.0,3290.0000000000005,False,-0.3750725900116144,0,0.2,52649,235,95,1.0,5186.8766630226755,False,0.031046460955063315,3,2.6060000000000008,43047,450,0,0.0,6060.488807947086,False,-0.140012982624283,0,0.31700000000000006,77469,170,14,1.0,4024.2347799707277,False,0.010310377399076653,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,321286,0.0,0.0,18,0,0,13,2,2.0,16,29,27,125.0,80.0,10,17,27,860,1.2646204764023423,55.815290439873934
33,27,0,0,0,10.000000000000002,20,10.0,13.946799093896718,32,17.6875,21.28373399982781,0,,29.0,9,29.0,3,1.2200000000000002,45745,12,10,1.0,259.4679909389672,False,0.11001582451290852,11,5.593000000000001,23814,342,0,0.0,3420.0000000000005,False,-0.382404181184669,0,0.2,52317,248,105,1.0,5693.598245268306,False,0.02957873649441301,0,2.6030000000000006,42813,459,0,0.0,6401.5807840985935,False,-0.1411972901314079,0,0.31700000000000006,77730,160,15,1.0,3840.3974399724493,False,0.012459625269940506,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,321023,0.0,0.0,15,0,0,9,4,4.0,19,28,27,163.0,81.0,10,17,27,929,1.2695945743471384,57.08488501422107
34,27,0,0,0,10.000000000000002,20,10.0,13.701579577827893,6,3.3333333333333335,22.691275761231726,38,28.94736842105263,29.0,7,29.0,0,1.217,45704,7,19,1.0,330.33001197872994,False,0.10988107350922778,5,5.6320000000000014,23566,357,0,0.0,3570.0000000000005,False,-0.38659020518776616,0,0.2,53320,244,84,1.0,5249.252580933471,False,0.044152117256140246,7,2.673000000000001,42708,459,0,0.0,6289.025026223003,False,-0.14420738511148962,0,0.31700000000000006,76833,188,18,1.0,4787.959843111565,False,0.007079953242097202,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,320735,0.0,0.0,17,0,0,9,3,3.0,22,31,32,164.0,102.0,12,15,32,1435,1.5276726055890322,58.612557619810104
