index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,22,0,0,0,10.000000000000002,20,10.0,24.394479811377387,11,26.0,11.347643671520009,92,11.152173913043478,30.000000000000004,12,30.0,1,0.6960000000000002,47248,3,10,1.0,273.94479811377386,False,0.1544076887240697,0,0.9470000000000003,36142,332,0,0.0,3320.0000000000005,False,-0.07905571661753599,0,0.5510000000000002,53472,2,36,1.0,457.30413179747507,False,-0.01405184764993325,82,4.872000000000002,32687.0,202,0,0.0,4927.6849218982325,False,-0.3546277960388294,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79331,461,23,1.0,5921.263732570724,False,0.03424323986433269,0.5,328366,0.0,0.0,15,0,0,17,4,3.090909090909091,17,34,22,187.0,48.0,17,5,22,680,1.7854082580306567,60.212657105817925
33,22,0,0,0,10.000000000000002,20,10.0,23.918667906860886,16,19.75,11.017208939757941,62,9.709677419354838,30.0,9,30.0,2,0.7150000000000001,47398,5,10,1.0,289.1866790686089,False,0.15824769994236612,4,0.9870000000000001,35982,340,0,0.0,3400.0000000000005,False,-0.08197919458182083,0,0.5510000000000002,53549,8,25,1.0,466.7795667488356,False,-0.012551136794065665,41,5.2,31066.0,202,0,0.0,4831.570917185899,False,-0.3852718125327185,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,78999,513,24,1.0,6371.828186095824,False,0.03290200828293035,0.5,326480,0.0,0.0,13,0,0,20,8,7.166666666666667,14,34,11,216.0,46.0,17,5,11,863,1.7050079869804904,61.917665092798416
34,11,0,0,0,10.000000000000002,20,10.0,22.75321187992528,21,14.952380952380953,10.605759209905015,36,7.444444444444445,30.0,11,30.0,4,0.7530000000000001,47511,6,10,1.0,287.5321187992528,False,0.1609804872317009,7,1.0530000000000002,35744,349,0,0.0,3490.0000000000005,False,-0.08668112164104563,0,0.5510000000000002,53520,10,26,1.0,503.2818582567832,False,-0.012748486594785873,27,5.429000000000001,30060.0,211,0,0.0,4800.927706664234,False,-0.4040233567118548,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79061,539,23,1.0,6406.504214138803,False,0.03389913038155775,0.5,325382,0.0,0.0,18,0,0,13,7,6.5,10,23,19,63.0,31.0,7,4,19,801,1.424841947038658,63.34250703983707
35,19,0,0,0,10.0,20,10.0,23.169046376761703,15,27.2,10.504380703659896,5,4.8,29.999999999999996,11,30.0,5,0.7989999999999999,47700,7,10,1.0,301.690463767617,False,0.1657574300651402,0,1.046,35654,358,0,0.0,3580.0,False,-0.08777742587765244,0,0.5510000000000002,53502,2,36,1.0,424.49579808527966,False,-0.013802227095020032,5,5.452000000000001,29555.0,224,0,0.0,5189.866388394621,False,-0.40972472378736624,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,79367,534,22,1.0,6269.339295754385,False,0.036882999835072226,0.5,325264,0.0,0.0,14,0,0,17,4,3.230769230769231,13,30,9,197.0,50.0,14,5,9,530,1.4974585199961439,64.83996555983322
36,9,0,0,0,10.0,20,10.0,22.238774934461883,18,14.777777777777779,10.342215633711465,14,7.357142857142857,29.999999999999996,14,30.0,7,0.8640000000000001,47726,6,10,1.0,282.38774934461884,False,0.16615572087295807,1,1.056,35526,369,0,0.0,3690.0,False,-0.08955587497259239,0,0.5510000000000002,53436,5,45,1.0,576.5935781893254,False,-0.01361772869139169,13,5.577000000000002,29064.0,229,0,0.0,5092.679459991771,False,-0.41963170179569115,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,79684,538,18,1.0,6104.1120109367685,False,0.03982877330386201,0.5,324922,0.0,0.0,16,0,0,12,5,4.583333333333334,11,23,14,90.0,16.0,8,1,14,820,1.8103039030102082,66.65026946284343
37,14,0,0,0,10.0,20,10.0,21.81453972428584,27,19.51851851851852,9.75390456737943,29,4.793103448275862,29.999999999999996,6,30.0,6,0.917,47954,10,10,1.0,318.1453972428584,False,0.1721458985704541,11,1.1650000000000003,35243,375,0,0.0,3750.0,False,-0.0957195410139596,0,0.5510000000000002,53454,0,54,1.0,526.7108466384892,False,-0.013745172707390885,28,5.844000000000001,27780.0,251,0,0.0,5475.449470795746,False,-0.4396921981530152,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,79725,557,22,1.0,6092.924844030342,False,0.040273762012080064,0.5,323642,0.0,0.0,13,0,0,14,5,4.545454545454545,14,28,14,172.0,9.0,11,3,14,577,1.3133026619907469,67.96357212483417
38,14,0,0,0,10.0,20,10.0,22.984658809882987,21,31.666666666666668,9.977767696350446,5,21.0,30.0,9,30.0,11,1.0210000000000001,48298,9,10,1.0,319.8465880988299,False,0.18054725787632273,0,1.1540000000000001,35133,386,0,0.0,3860.0,False,-0.09705946841425683,0,0.5510000000000002,53520,0,52,0.0,518.8439202102231,False,-0.012605626260325558,3,5.846,27076.0,272,0,0.0,6251.827196288173,False,-0.44549051521785915,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79890,552,23,1.0,6197.727768385446,False,0.043006068900332005,0.3333333333333333,323403,0.0,0.0,15,0,0,12,2,2.0,11,23,15,100.0,36.0,9,5,15,849,1.5621006740257144,69.52567279885989
39,15,0,0,0,10.0,20,10.0,19.805753788781264,47,9.042553191489361,11.437526535648878,32,21.75,30.0,11,30.0,4,1.0500000000000003,48493,9,10,1.0,288.0575378878126,False,0.18491068211912945,33,1.484,34165,396,0,0.0,3960.0,False,-0.11942407484103588,0,0.5510000000000002,53862,34,37,1.0,1096.5841106375715,False,-0.0010228022010284052,7,5.913000000000001,26808.0,275,0,0.0,5446.582291914848,False,-0.4578031956457712,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79524,574,22,1.0,7225.1402314624565,False,0.04486244442710205,0.5,322338,0.0,0.0,14,0,0,13,6,5.090909090909091,13,26,18,100.0,39.0,10,5,18,1204,1.5105979639920406,71.03627076285193
40,18,0,0,0,9.999999999999998,20,10.0,19.690504825845277,2,9.0,11.437526535648878,0,,30.0,11,30.0,0,1.046,48451,5,18,1.0,404.42908686521497,False,0.18530500507790115,0,1.451,34025,410,0,0.0,4099.999999999999,False,-0.1211294369868687,0,0.5510000000000002,53844,26,47,1.0,1049.5168726474744,False,-0.0017853626790338896,0,5.906000000000001,26808.0,275,0,0.0,5414.888827107451,False,-0.4580941428863194,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79854,564,21,1.0,7080.764966105968,False,0.04810263655853529,0.5,322468,0.0,0.0,15,0,0,15,0,0.0,15,30,15,175.0,24.0,13,5,15,548,1.440027935022954,72.47629869787488
41,15,0,0,0,9.999999999999998,20,10.0,18.74715554867933,15,8.133333333333333,11.583837484879494,36,12.527777777777779,30.0,10,30.0,0,1.046,48453,7,13,1.0,313.71302213283127,False,0.1842487029762568,0,1.451,33945,418,0,0.0,4179.999999999999,False,-0.12210392964163033,0,0.5510000000000002,54140,31,38,1.0,1021.3476464344801,False,0.003390625770521847,17,6.0760000000000005,26318.0,275,0,0.0,5155.467775886816,False,-0.4694720763789629,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79703,590,21,1.0,7464.4641160789015,False,0.048616035015011806,0.5,322045,0.0,0.0,15,0,0,14,2,2.0,13,27,20,112.0,12.0,11,4,20,1040,1.558833085000515,74.0351317828754
42,20,0,0,0,9.999999999999998,20,10.0,18.771053993493343,26,18.923076923076923,11.583837484879494,0,,30.0,8,30.0,2,1.066,48766,8,10,1.0,267.7105399349334,False,0.1913137444872334,11,1.5610000000000002,33635,427,0,0.0,4269.999999999999,False,-0.12855994347942604,0,0.5510000000000002,54137,24,48,1.0,1006.5294951180559,False,0.003199514331124508,0,6.059000000000001,25829.0,298,0,0.0,5593.774090061016,False,-0.4744264854215381,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,79943,580,23,1.0,7408.6257412301065,False,0.05128147184907135,0.5,321796,0.0,0.0,11,0,0,15,3,2.1333333333333333,17,32,11,185.0,25.0,15,5,11,440,1.6628590999753214,75.69799088285072
43,11,0,0,0,9.999999999999998,20,10.0,18.854025057263158,2,26.0,11.490758364552088,3,4.0,30.000000000000004,7,30.0,0,1.0640000000000003,48728,7,18,1.0,409.37245103073684,False,0.19211358261298922,0,1.5500000000000003,33525,438,0,0.0,4379.999999999999,False,-0.12989987087972324,0,0.5510000000000002,54085,16,58,1.0,968.1283860602316,False,0.0018922666072432991,3,6.0889999999999995,25763.0,298,0,0.0,5618.499467064421,False,-0.4754112706361361,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80141,573,26,1.0,7364.204542888347,False,0.05349079733362046,0.5,321728,0.0,0.0,13,0,0,15,1,1.0,11,26,8,113.0,17.0,9,2,8,462,1.239668066962622,76.93765894981334
44,8,0,0,0,9.999999999999998,20,10.0,19.50110158998834,19,24.842105263157894,11.685926480257942,38,12.815789473684214,30.000000000000004,11,30.0,0,1.0640000000000003,49073,7,12,1.0,304.0132190798601,False,0.19923518428971498,3,1.5800000000000003,33389,448,0,0.0,4479.999999999999,False,-0.13199503008746072,0,0.5510000000000002,54049,18,57,1.0,1017.1176379944928,False,0.0016810270443441363,27,6.356000000000001,24844.0,305,0,0.0,5947.835984946444,False,-0.48926086012423853,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79984,601,25,1.0,7773.241814635023,False,0.0540880127102632,0.5,320825,0.0,0.0,15,0,0,11,6,6.0,11,22,6,94.0,6.0,6,2,6,1217,1.0630315759917721,78.00069052580511
45,6,0,0,0,10.0,20,10.0,21.43989578792727,30,31.666666666666668,11.640101481859249,1,1.0,30.000000000000004,9,30.0,18,1.2440000000000002,49493,8,10,1.0,294.3989578792727,False,0.2093502443282002,0,1.5770000000000004,33299,457,0,0.0,4570.0,False,-0.13309133432406753,0,0.5510000000000002,54049,8,67,1.0,951.4059655879878,False,0.001077791333932938,1,6.339000000000001,23869.0,335,0,0.0,7182.365088955636,False,-0.49582891079796904,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80253,592,26,1.0,7670.940077260675,False,0.05682594591514485,0.5,320449,0.0,0.0,12,0,0,13,3,2.2857142857142856,9,22,13,77.0,3.0,5,1,13,538,1.125351836963091,79.1260423627682
46,13,0,0,0,10.0,20,10.0,21.35179987330118,14,20.285714285714285,12.096626530134948,33,15.0,30.000000000000004,12,30.0,2,1.2460000000000002,49589,12,10,1.0,333.5179987330118,False,0.21216554192429415,2,1.5970000000000002,33203,463,0,0.0,4630.0,False,-0.1346992472044242,0,0.5510000000000002,53765,12,77,1.0,1187.661841300005,False,-0.001967632639628295,33,6.668000000000001,23506.0,335,0,0.0,7152.852957555895,False,-0.5027645415712931,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80118,615,24,1.0,8159.425316032993,False,0.05819890982463196,0.5,319667,0.0,0.0,13,0,0,14,3,3.0,12,26,10,148.0,3.0,12,1,10,820,1.4189338380238041,80.54497620079201
47,10,0,0,0,10.0,20,10.0,18.84697541195034,36,7.361111111111111,12.096626530134948,0,,30.0,6,30.0,0,1.2440000000000002,49682,8,12,1.0,306.16370494340407,False,0.21409803036693797,28,1.8750000000000002,32587,477,0,0.0,4770.0,False,-0.14800107194192025,0,0.5510000000000002,53534,37,87,1.0,1749.7445983639032,False,-0.0010488690342240618,0,6.635000000000002,23472.0,336,0,0.0,6332.583738415314,False,-0.5109188875774308,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,80298,605,28,1.0,8158.459050731643,False,0.06045508219947746,0.5,319059,0.0,0.0,14,0,0,12,1,1.0,13,25,14,56.0,13.0,8,2,14,533,1.4826198249938898,82.0275960257859
48,14,0,0,0,10.0,20,10.0,18.606476784937175,19,16.31578947368421,11.784943002566942,18,8.0,30.000000000000004,6,30.0,0,1.2440000000000002,49878,7,11,1.0,274.6712446343089,False,0.21848942973462512,8,1.9270000000000005,32323,488,0,0.0,4880.0,False,-0.15309279606304968,0,0.5510000000000002,53344,46,87,1.0,1881.187973330434,False,-0.0033306285266915354,8,6.715000000000002,23288.0,336,0,0.0,6251.776199738891,False,-0.51503895825158,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80334,613,32,1.0,8184.170060573536,False,0.061069099378973216,0.5,318653,0.0,0.0,13,0,0,16,3,3.0,12,28,16,151.0,20.0,11,3,16,786,1.395408013020642,83.42300403880654
49,16,0,0,0,10.0,20,10.0,18.845012052475596,6,26.0,13.295001653899806,66,18.166666666666668,30.000000000000007,10,30.0,0,1.2440000000000002,49914,9,15,1.0,372.67518078713397,False,0.22056027457289368,0,1.919,32243,496,0,0.0,4960.0,False,-0.15406728871781128,0,0.5510000000000002,53958,42,62,1.0,1615.780608745763,False,0.005506009333765629,31,7.017000000000002,22776.0,336,0,0.0,6331.9240496318,False,-0.5237035577274648,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79435,669,32,1.0,9854.35610645897,False,0.06026591492992672,0.5,317812,0.0,0.0,13,0,0,14,2,2.0,16,30,16,171.0,13.0,14,2,16,1426,1.7133941490319557,85.1363981878385
50,16,0,0,0,10.0,20,10.0,19.00531043505883,32,19.84375,13.301699216997672,11,13.454545454545455,30.000000000000004,11,30.0,3,1.2740000000000005,50385,5,10,1.0,240.0531043505883,False,0.23041943509087864,14,2.0590000000000006,31815,510,0,0.0,5100.0,False,-0.16278899797792773,0,0.5510000000000002,54058,46,62,1.0,1698.9496314665619,False,0.008105511984233827,1,6.996000000000001,22163.0,354,0,0.0,6727.879894010826,False,-0.531323395384177,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79617,670,31,1.0,9842.138475388441,False,0.06247651963369509,0.5,317524,0.0,0.0,14,0,0,14,4,3.166666666666667,19,33,11,214.0,3.0,15,1,11,671,1.7441144780023023,86.8805126658408
51,11,0,0,0,10.000000000000002,20,10.0,19.213922275476275,12,22.333333333333332,13.301699216997672,0,,30.000000000000007,10,30.0,2,1.2910000000000001,50461,10,10,1.0,292.1392227547628,False,0.23290544038242456,0,2.0450000000000004,31765,515,0,0.0,5150.000000000001,False,-0.16339805588715375,0,0.5510000000000002,53790,48,72,1.0,1879.9906128466937,False,0.00484697437710404,0,6.995000000000002,22163.0,354,0,0.0,6801.728485518602,False,-0.5306454624397,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79917,660,31,1.0,9709.121483218463,False,0.06541104655961924,0.5,317582,0.0,0.0,14,0,0,13,1,1.0,13,26,17,66.0,31.0,8,3,17,750,1.4407188960467465,88.32123156188754
52,17,0,0,0,10.000000000000002,20,10.0,19.41658176764466,5,26.4,13.635290519279918,32,16.09375,30.000000000000007,10,30.0,0,1.2890000000000001,50483,11,15,1.0,401.2487265146699,False,0.2347704914672773,0,2.0450000000000004,31675,524,0,0.0,5240.000000000001,False,-0.16449436012376056,0,0.5510000000000002,54296,38,59,1.0,1542.3122478080122,False,0.011037273232916119,9,7.085000000000002,21806.0,359,0,0.0,6970.552854584434,False,-0.5356501959517457,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79702,682,31,1.0,10229.268134148904,False,0.06597752921530853,0.5,317448,0.0,0.0,15,0,0,11,1,1.0,19,30,23,173.0,39.0,13,4,23,1138,1.5036773979663849,89.82490895985393
53,23,0,0,0,10.000000000000002,20,10.0,20.20650405549299,24,25.458333333333332,13.310968312646073,7,2.142857142857143,30.000000000000007,10,30.0,2,1.3090000000000002,50909,12,10,1.0,322.0650405549299,False,0.24418428923617955,7,2.1150000000000007,31466,533,0,0.0,5330.000000000001,False,-0.16848978000828319,0,0.5510000000000002,54291,33,69,1.0,1585.2714474038478,False,0.011339839968088818,7,7.146000000000002,21016.0,378,0,0.0,7638.05853297635,False,-0.5440269293414576,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,79987,679,31,1.0,9968.147484286685,False,0.06791853082488147,0.5,317155,0.0,0.0,12,0,0,13,6,5.117647058823529,22,35,17,223.0,64.0,18,5,17,500,1.61095965502318,91.43586861487711
54,17,0,0,0,10.000000000000002,20,10.0,20.546460691130317,18,23.666666666666668,12.61686020994377,21,5.238095238095238,30.000000000000004,14,30.0,8,1.3870000000000005,51047,13,10,1.0,335.46460691130324,False,0.2477095111324982,0,2.1080000000000005,31376,542,0,0.0,5420.000000000001,False,-0.16958608424489,0,0.5510000000000002,53865,41,79,1.0,1839.1368449219008,False,0.005848941035893041,21,7.349000000000001,20441.0,378,0,0.0,7766.56214124726,False,-0.5534043059776075,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80297,690,27,1.0,9515.6335448612,False,0.06897101527556143,0.5,316512,0.0,0.0,14,0,0,13,5,4.75,15,28,9,107.0,66.0,11,6,9,828,1.3933956809923984,92.8292642958695
55,9,0,0,0,10.000000000000002,20,10.0,19.843529102653342,7,3.2857142857142856,12.628175482476058,4,13.25,30.000000000000007,6,30.0,0,1.3790000000000002,50925,17,18,1.0,527.1835238477602,False,0.24707266698964314,5,2.1580000000000004,31216,548,0,0.0,5480.000000000001,False,-0.17275318537286524,0,0.5510000000000002,53875,38,88,1.0,1865.3335483587202,False,0.006273028571574141,3,7.358000000000001,20380.0,378,0,0.0,7500.854000802963,False,-0.5569634817977915,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80424,684,31,1.0,9567.672030013624,False,0.07089416485486218,0.5,316306,0.0,0.0,14,0,0,3,3,3.0,19,22,9,55.0,31.0,5,4,9,431,1.0632094129687175,93.89247370883822
56,9,0,0,0,10.000000000000002,20,10.0,20.698348867007223,24,26.208333333333332,12.208279582185156,22,8.363636363636363,30.000000000000004,12,30.0,3,1.4090000000000003,51398,16,10,1.0,366.98348867007223,False,0.2566446206625341,3,2.183,31046,559,0,0.0,5590.000000000001,False,-0.17555485175530489,0,0.5510000000000002,54022,33,84,1.0,1708.5409975147913,False,0.007532598295402565,8,7.435000000000001,19580.0,397,0,0.0,8217.244500201867,False,-0.5650750514063648,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80600,696,29,1.0,9366.962589200868,False,0.07184487657697838,0.5,316132,0.0,0.0,14,0,0,6,4,3.052631578947368,16,22,13,57.0,31.0,4,5,13,728,1.840913582011126,95.73338729084935
57,13,0,0,0,10.000000000000002,20,10.0,20.375708694190738,21,17.904761904761905,12.174962314886072,4,10.5,30.000000000000004,9,30.0,0,1.4060000000000004,51570,16,12,1.0,404.50850433028893,False,0.2612920372296426,13,2.3100000000000005,30777,569,0,0.0,5690.000000000001,False,-0.18089019904012474,0,0.5510000000000002,54055,23,93,1.0,1600.9127952507915,False,0.007150449778309393,3,7.457000000000002,19135.0,418,0,0.0,8517.046234171728,False,-0.570493094461024,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,80828,690,30,1.0,9300.723997271389,False,0.0742941420266655,0.5,315851,0.0,0.0,13,0,0,12,2,2.0,15,27,16,132.0,27.0,10,3,16,775,1.4566525970003568,97.19003988784971
58,16,0,0,0,10.000000000000002,20,10.0,21.09929071850695,16,28.5,12.287176362937604,1,33.0,30.000000000000004,10,30.0,3,1.4360000000000002,51817,20,10,1.0,410.9929071850695,False,0.26738851690970183,1,2.307000000000001,30702,575,0,0.0,5750.000000000001,False,-0.18198650327673155,0,0.5510000000000002,54082,14,102,1.0,1548.682059078733,False,0.007166691689115589,0,7.4540000000000015,18685.0,433,0,0.0,9135.992881113509,False,-0.5730731751816407,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,81095,681,30,1.0,9267.567103160509,False,0.07744144622243214,0.5,315867,0.0,0.0,12,0,0,13,2,1.2,13,26,15,121.0,53.0,10,6,15,533,1.552860128984321,98.74290001683403
59,15,0,0,0,10.000000000000002,20,10.0,21.85494806188076,15,30.0,10.898516681368486,40,5.1,30.0,13,30.0,5,1.4830000000000003,52082,18,10,1.0,398.5494806188076,False,0.2736929554001365,0,2.306,30582,587,0,0.0,5870.000000000001,False,-0.18344824225887396,0,0.5510000000000002,54064,10,101,1.0,1319.2996654370247,False,0.00473047098590884,29,7.744000000000002,17395.0,442,0,0.0,9659.887043351295,False,-0.5919483068028559,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,81281,711,27,1.0,8558.845360452993,False,0.07532548267782503,0.5,314890,0.0,0.0,18,0,0,10,4,3.8333333333333335,19,29,14,135.0,28.0,12,3,14,1022,1.3425536410068162,100.08545365784084
60,14,0,0,0,10.000000000000002,20,10.0,22.14580626054493,12,26.0,12.271673388791333,30,20.8,30.0,11,30.0,2,1.4980000000000002,52252,18,10,1.0,401.4580626054493,False,0.2778699790801453,0,2.3060000000000005,30482,597,0,0.0,5970.000000000001,False,-0.18466635807732598,0,0.5510000000000002,54364,12,93,1.0,1407.0153002841332,False,0.01104372728201208,12,7.835000000000002,17095.0,442,0,0.0,9788.44636716086,False,-0.5962761505603417,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,80987,731,26,1.0,9750.593247206465,False,0.07911944177364029,0.5,314666,0.0,0.0,13,0,0,13,2,1.1666666666666667,16,29,13,147.0,16.0,12,2,13,1142,1.3552651249920018,101.44071878283285
61,13,0,0,0,10.000000000000002,20,10.0,20.16886774282633,49,13.959183673469388,13.299517500291524,23,22.0,29.999999999999996,11,30.0,15,1.6460000000000006,52475,16,10,1.0,361.6886774282633,False,0.28281833845869686,24,2.5460000000000007,29863,609,0,0.0,6090.000000000001,False,-0.19828489292761955,0,0.5510000000000002,53884,45,103,1.0,2277.4493509572117,False,0.010221508380982684,23,8.053,16799.0,448,0,0.0,9035.652748786195,False,-0.6086214083209139,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,80811,744,25,1.0,10644.841020216894,False,0.08252693340340156,0.5,313318,0.0,0.0,13,0,0,10,5,4.473684210526316,13,23,14,101.0,40.0,8,5,14,530,1.514665406954009,102.95538418978686
62,14,0,0,0,10.000000000000002,20,10.0,20.272417459665967,4,25.0,12.589660723917419,12,1.0,29.999999999999996,11,30.0,0,1.6310000000000004,52465,17,16,1.0,494.35867935465546,False,0.2841907895748125,0,2.5220000000000007,29773,618,0,0.0,6180.000000000001,False,-0.19938119716422636,0,0.5510000000000002,53784,39,113,1.0,2213.255942729641,False,0.00779620261015713,12,8.150000000000002,16499.0,448,0,0.0,9082.043021930353,False,-0.6137035671618041,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81129,746,24,1.0,10111.886900042395,False,0.0831744749710457,0.5,313136,0.0,0.0,13,0,0,11,1,1.0,15,26,19,105.0,38.0,9,5,19,630,1.5792293809936382,104.5346135707805
63,19,0,0,0,10.0,20,10.0,20.285205962651666,10,20.5,12.194505231453999,10,4.8,30.0,8,30.0,0,1.6310000000000004,52415,22,23,1.0,686.5597371409883,False,0.2853139052444878,7,2.5920000000000005,29681,623,0,0.0,6230.0,False,-0.20101347236095207,0,0.5510000000000002,53817,29,122,1.0,2076.000611154286,False,0.007142075892798166,9,8.228000000000002,16066.0,458,0,0.0,9290.624330894463,False,-0.6197386963344612,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,81321,746,26,1.0,9877.100902664683,False,0.08411213758634031,0.5,312786,0.0,0.0,16,0,0,13,3,3.0,16,29,24,152.0,64.0,12,7,24,573,1.8197859090287238,106.35439947980922
64,24,0,0,0,10.0,20,10.0,20.700908044890316,22,23.727272727272727,13.07721216960559,31,18.129032258064516,29.999999999999996,8,30.0,0,1.6310000000000004,52812,24,16,1.0,571.214528718245,False,0.2935807066133731,5,2.6350000000000007,29501,631,0,0.0,6310.0,False,-0.20442419665261774,0,0.5510000000000002,54372,24,102,1.0,1830.6974343771378,False,0.015080026386894058,1,8.229000000000001,15525.0,475,0,0.0,9832.9313213229,False,-0.6246930991689962,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,80999,767,28,1.0,10870.221734087487,False,0.08630601715590307,0.5,312695,0.0,0.0,17,0,0,17,2,2.0,15,32,24,216.0,51.0,18,6,24,1517,1.930778976995498,108.28517845680472
65,24,0,0,0,10.0,20,10.0,21.042834384667,22,23.59090909090909,12.965623187873982,2,2.5,29.999999999999996,10,30.0,1,1.6410000000000005,53165,28,10,1.0,490.42834384667003,False,0.3011965349945997,5,2.680000000000001,29341,637,0,0.0,6370.0,False,-0.207591297780593,0,0.5510000000000002,54192,26,112,1.0,1999.263491043228,False,0.013322655335835423,2,8.248000000000001,15137.0,485,0,0.0,10205.774676563495,False,-0.6283940928601008,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81294,759,28,1.0,10680.907999596353,False,0.08882393454319225,0.5,312615,0.0,0.0,13,0,0,14,4,3.111111111111111,19,33,13,200.0,58.0,17,7,13,708,1.8359952619648539,110.12117371876957
