index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,13,0,0,0,10.0,9,10.0,23.547297935218445,0,,26.925568736964372,16,41.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,45749,0,29,1.0,682.871640121335,False,0.19167556480752554,0,1.2620000000000002,60720,11,24,1.0,905.2339269745478,False,0.05913771427683694,0,14.699000000000003,-51456.5,289,0,0.0,6805.169103278131,True,-1.8320015833294827,0,0.30800000000000005,84210,109,13,1.0,3402.8869923291168,False,0.05607183154473952,0,0.29000000000000004,67384,916,29,1.0,25707.820963059366,False,-0.013670430466752443,0.6666666666666666,296944,0.0,0.125,22,0,0,11,0,0.0,16,27,9,90.0,54.0,5,8,9,1466,1.0580118939979002,92.03236813406693
55,9,0,0,0,10.0,11,10.0,23.547297935218445,0,,26.69908731760465,5,15.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,45639,1,39,1.0,928.3446194735194,False,0.1920048687782599,0,1.2620000000000002,60795,1,29,1.0,797.8208301457533,False,0.059506387365563906,0,14.699000000000003,-51456.5,289,0,0.0,6805.169103278131,True,-1.8320015833294827,0,0.30800000000000005,84498,99,15,1.0,3183.2096444428603,False,0.05826189086934764,0,0.29000000000000004,67741,911,27,1.0,25294.868546337835,False,-0.011820107275120955,0.6666666666666666,297554,0.0,0.125,17,0,0,6,1,1.0,19,25,9,72.0,30.0,4,5,9,905,0.8901107379933819,92.92247887206031
56,9,0,0,0,10.000000000000002,11,10.0,23.547297935218445,0,,26.9739549146188,5,40.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,45529,2,49,1.0,1173.8175988257037,False,0.19233417274899423,0,1.2620000000000002,60995,0,25,0.1,674.3488728654701,False,0.06190027938488376,0,14.699000000000003,-51456.5,289,0,0.0,6805.169103278131,True,-1.8320015833294827,0,0.30800000000000005,84930,89,13,1.0,2868.6819874010735,False,0.06163910256546447,0,0.29000000000000004,67829,906,29,1.0,25482.403152644634,False,-0.009585721249879322,0.5166666666666667,298164,0.0,0.125,15,0,0,8,1,1.0,22,30,8,57.0,30.0,4,5,8,1030,0.8846450420096517,93.80712391406996
57,8,0,0,0,10.000000000000002,8,10.0,24.091708244694132,26,27.115384615384617,26.588204691597582,17,21.647058823529413,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,46154,0,33,1.0,795.0263720749064,False,0.20359679359923089,0,1.2620000000000002,60658,16,18,1.0,864.0550163638626,False,0.05770776716557187,0,14.699000000000003,-51456.5,289,0,0.0,6962.503682716604,True,-1.8306395442741434,0,0.30800000000000005,84814,96,16,1.0,3128.467650393368,False,0.06180988107187076,0,0.29000000000000004,68297,896,26,1.0,24759.031403671434,False,-0.008278848164281339,0.6666666666666666,298804,0.0,0.125,20,0,0,9,1,1.0,15,24,8,28.0,15.0,3,5,8,1873,0.8434915090329014,94.65061542310286
58,8,0,0,0,10.000000000000002,7,10.0,23.237879791787996,25,18.0,26.06451628222363,10,15.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,46534,0,15,0.7,348.56819687681997,False,0.20765013052817977,0,1.2620000000000002,60358,31,18,1.0,1189.5355666254532,False,0.05533126345400079,0,14.699000000000003,-51456.5,289,0,0.0,6715.747259826731,True,-1.8327757045914197,0,0.30800000000000005,85138,86,17,1.0,2853.548400271232,False,0.06410294038273644,0,0.29000000000000004,68543,896,25,1.0,24253.806588872372,False,-0.00836013159881767,0.6166666666666667,299454,0.0,0.125,16,0,0,5,1,1.0,19,24,8,54.0,30.0,3,5,8,1390,0.8813894579652697,95.53200488106813
59,8,0,0,0,10.000000000000002,14,10.0,23.237879791787996,0,,26.075414659264762,11,26.272727272727273,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,46394,4,25,1.0,620.9469947946999,False,0.20755160683086452,0,1.2620000000000002,60647,21,17,1.0,931.2775248350489,False,0.05809925658218962,0,14.699000000000003,-51456.5,289,0,0.0,6715.747259826731,True,-1.8327757045914197,0,0.30800000000000005,85284,82,17,1.0,2750.1840020597106,False,0.06526234789219247,0,0.29000000000000004,68828,891,25,1.0,24133.194461404903,False,-0.005598067231684703,0.6666666666666666,300034,0.0,0.125,23,0,0,6,0,0.0,20,26,11,75.0,39.0,5,3,11,1149,1.055634081014432,96.58763896208256
60,11,0,0,0,10.000000000000002,7,10.0,23.237879791787996,0,,26.82487700788774,10,41.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,46324,1,35,1.0,823.3257927125799,False,0.20835801371244644,0,1.2620000000000002,61057,11,17,1.0,711.6395868437595,False,0.0632965665360368,0,14.699000000000003,-51456.5,289,0,0.0,6715.747259826731,True,-1.8327757045914197,0,0.30800000000000005,85583,77,13,1.0,2533.515529607356,False,0.06760611880520814,0,0.29000000000000004,68839,886,29,1.0,24810.841028988536,False,-0.0012978424770219055,0.6666666666666666,300684,0.0,0.125,18,0,0,7,0,0.0,20,27,13,108.0,60.0,6,5,13,1200,1.0711239239899442,97.65876288607251
61,13,0,0,0,10.000000000000002,8,10.0,23.186935981324417,17,22.705882352941178,27.20960324264471,5,41.0,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,46630,0,27,0.9,626.0472714957592,False,0.21371935868210767,0,1.2620000000000002,60876,18,22,1.0,1015.9761190020231,False,0.06279737624012692,0,14.699000000000003,-51456.5,289,0,0.0,6701.0244986027565,True,-1.8329031589365552,0,0.30800000000000005,85774,72,12,1.0,2391.0914334704194,False,0.06907861975089384,0,0.29000000000000004,69163,876,30,1.0,24915.612440556768,False,0.0033289025233973783,0.65,301324,0.0,0.125,17,0,0,9,0,0.0,19,28,10,114.0,63.0,7,6,10,1391,1.1817770219640806,98.84053990803659
62,10,0,0,0,10.000000000000002,9,10.0,23.186935981324417,0,,28.99064794428816,32,38.21875,36.00000000000001,20,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,46540,0,36,0.9,834.729695327679,False,0.21409015300214188,10,1.3620000000000003,61766,8,10,1.0,475.40196729347696,False,0.07352703540084735,0,14.699000000000003,-51456.5,289,0,0.0,6701.0244986027565,True,-1.8329031589365552,0,0.30800000000000005,86120,63,12,1.0,2258.410820490154,False,0.07251635415175266,0,0.29000000000000004,68314,897,30,1.0,27084.61120602648,False,0.006223793521982089,0.65,301621,0.0,0.125,13,0,0,11,2,1.2903225806451613,17,28,7,96.0,25.0,7,3,7,810,1.139166044013109,99.9797059520497
63,7,0,0,0,10.000000000000002,9,10.0,23.48590472495865,19,26.0,28.99064794428816,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,46944,0,26,0.9,610.6335228489249,False,0.22163861626869868,0,1.3520000000000003,61272,17,20,1.0,979.0733392100603,False,0.06933422216536582,0,14.699000000000003,-51456.5,289,0,0.0,6787.42646551305,True,-1.8321551806230147,0,0.30800000000000005,86120,53,22,1.0,2328.5043410472726,False,0.07294716866040127,0,0.29000000000000004,68314,887,40,1.0,27154.704726583597,False,0.006654608030630524,0.65,301531,0.0,0.125,6,0,0,8,0,0.0,15,23,8,62.0,30.0,4,3,8,584,0.964125228987541,100.94383118103724
64,8,0,0,0,10.000000000000002,13,10.0,23.48590472495865,0,,29.235490125432715,6,36.5,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,46814,3,36,1.0,875.4925700985115,False,0.2217014319892768,0,1.3520000000000003,61491,7,24,1.0,866.0530960850957,False,0.07214755870357795,0,14.699000000000003,-51456.5,289,0,0.0,6787.42646551305,True,-1.8321551806230147,0,0.30800000000000005,86120,43,32,1.0,2409.1260753936067,False,0.0734426925346872,0,0.29000000000000004,68095,883,50,1.0,27614.93778075709,False,0.006791258640178767,0.6666666666666666,301401,0.0,0.125,10,0,0,11,0,0.0,16,27,5,75.0,9.0,5,3,5,349,0.9342428870149888,101.87807406805223
65,5,0,0,0,10.000000000000002,12,10.0,23.673849886672613,13,26.0,29.550944852712085,5,40.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47032,5,33,1.0,831.2370462601963,False,0.22676573992631535,0,1.3520000000000003,61353,10,29,1.0,1093.7158995953766,False,0.07172910555945929,0,14.699000000000003,-51456.5,289,0,0.0,6841.742617248386,True,-1.8316849679065015,0,0.30800000000000005,85920,38,42,1.0,2634.93590440306,False,0.07237207070929977,0,0.29000000000000004,68095,873,60,1.0,27957.97485641765,False,0.008899661072020008,0.6666666666666666,301281,0.0,0.125,8,0,0,7,0,0.0,16,23,5,18.0,27.0,1,4,5,658,0.7985126089770347,102.67658667702926
66,5,0,0,0,10.000000000000002,6,10.0,23.864844493060886,14,26.0,30.85711679163369,18,42.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,47336,1,29,1.0,702.0804902987657,False,0.23295602671224208,0,1.3520000000000003,61745,14,21,1.0,982.1072755271599,False,0.0775499703544779,0,14.699000000000003,-51456.5,289,0,0.0,6896.940058494596,True,-1.8312071259025349,0,0.30800000000000005,85164,46,52,1.0,3291.42737241515,False,0.0671138744463131,0,0.29000000000000004,68095,863,70,1.0,29149.691791179874,False,0.01622428882101955,0.6666666666666666,301221,0.0,0.125,5,0,0,1,0,0.0,12,13,6,54.0,21.0,3,2,6,1180,0.764447960013058,103.44103463704232
67,6,0,0,0,10.000000000000002,10,10.0,23.864844493060886,0,,32.46536737427274,38,39.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,47236,1,39,1.0,940.7289352293745,False,0.2334556575643066,17,1.522,62683,4,10,1.0,420.11305171497094,False,0.08892526491780194,0,14.699000000000003,-51456.5,289,0,0.0,6896.940058494596,True,-1.8312071259025349,0,0.30800000000000005,84423,55,62,1.0,4017.595205585001,False,0.06246831718245241,0,0.29000000000000004,67354,872,80,1.0,31189.800350365826,False,0.019654581133164175,0.6666666666666666,300577,0.0,0.125,6,0,0,3,1,0.8947368421052632,13,16,9,57.0,21.0,4,2,9,841,0.8150691630435176,104.25610380008584
68,9,0,0,0,10.0,11,10.0,24.141431467581445,11,28.0,33.14573871171042,15,41.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47434,2,38,1.0,937.3743957680949,False,0.23853161304868656,5,1.5550000000000002,62830,5,10,1.0,452.1645444550114,False,0.09174787942980944,0,14.699000000000003,-51456.5,289,0,0.0,6976.873694131037,True,-1.8305151436697626,0,0.30800000000000005,84423,45,72,1.0,4083.5582420269693,False,0.06287374457299925,0,0.29000000000000004,66739,877,90,1.0,32308.81285017004,False,0.018972420714013775,0.6666666666666666,300307,0.0,0.125,9,0,0,1,1,1.0,14,15,8,61.0,45.0,4,5,8,828,0.7845060759573244,105.04060987604316
69,8,0,0,0,10.0,13,10.0,24.141431467581445,0,,32.9694865738713,5,27.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47304,5,48,1.0,1208.7887104439094,False,0.23867917251136223,0,1.5500000000000003,62965,0,10,0.5,329.694865738713,False,0.09302504342104603,0,14.699000000000003,-51456.5,289,0,0.0,6976.873694131037,True,-1.8305151436697626,0,0.30800000000000005,84423,35,82,1.0,4105.932030085496,False,0.0630112601726214,0,0.29000000000000004,66604,872,100,1.0,32349.392292415774,False,0.017562337384239592,0.5833333333333334,300177,0.0,0.125,7,0,0,1,0,0.0,3,4,9,72.0,42.0,4,4,9,265,1.6731241550296545,106.71373403107282
70,9,0,0,0,10.0,6,10.0,24.179542805176144,2,27.0,32.9694865738713,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47298,1,56,1.0,1364.054397089864,False,0.24053125109354212,0,1.5500000000000003,62911,0,12,0.2,395.6338388864556,False,0.0926609228222246,0,14.699000000000003,-51456.5,289,0,0.0,6987.887870695906,True,-1.8304197943911915,0,0.30800000000000005,84423,25,92,1.0,4136.237164346783,False,0.06319752405867728,0,0.29000000000000004,66604,862,110,1.0,32379.69742667706,False,0.017748601270295455,0.5333333333333333,300117,0.0,0.125,4,0,0,3,0,0.0,2,5,6,75.0,27.0,5,4,6,114,0.9314621139783412,107.64519614505116
71,6,0,0,0,10.0,9,10.0,24.20027988954588,1,27.0,32.9694865738713,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,47235,0,65,1.0,1573.0181928204822,False,0.24160377217494225,0,1.5500000000000003,62884,0,13,0.1,428.6033254603269,False,0.0924788625228139,0,14.699000000000003,-51456.5,289,0,0.0,6993.880888078759,True,-1.8303679130834465,0,0.30800000000000005,84423,15,102,1.0,4166.54229860807,False,0.06338378794473314,0,0.29000000000000004,66604,852,120,1.0,32410.00256093835,False,0.017934865156351315,0.5166666666666667,300027,0.0,0.125,6,0,0,0,0,0.0,2,2,3,21.0,12.0,2,4,3,117,0.7138626810046844,108.35905882605584
72,3,0,0,0,10.0,11,10.0,24.20027988954588,0,,32.9694865738713,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47125,1,75,1.0,1825.020991715941,False,0.24201749090823924,0,1.5500000000000003,62884,0,13,0.0,428.6033254603269,False,0.0924788625228139,0,14.699000000000003,-51456.5,289,0,0.0,6993.880888078759,True,-1.8303679130834465,0,0.30800000000000005,84423,5,112,1.0,4196.847432869357,False,0.063570051830789,0,0.29000000000000004,66604,842,130,1.0,32440.307695199634,False,0.018121129042407,0.5,299917,0.0,0.125,6,0,0,1,0,0.0,1,2,0,21.0,3.0,2,1,0,110,0.629810236976482,108.98886906303233
73,0,0,0,0,10.0,14,10.0,24.656456435999615,17,27.941176470588236,33.18659757630132,5,40.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47460,5,68,1.0,1726.639037647974,False,0.2494071287541429,0,1.5500000000000003,62609,7,18,1.0,769.953951425421,False,0.09067259337764612,0,14.699000000000003,-51456.5,289,0,0.0,7125.715910003889,True,-1.8292266226604232,0,0.30800000000000005,84423,0,117,0.5,4212.000000000001,False,0.06366318377381684,0,0.29000000000000004,66404,837,140,1.0,32817.182171364206,False,0.017978993063086653,0.5833333333333334,299777,0.0,0.125,8,0,0,0,0,0.0,0,0,5,0.0,0.0,0,0,5,815,0.42106900503858924,109.40993806807091
74,5,0,0,0,10.0,10,10.0,23.74128051951897,20,18.0,32.81790741720156,7,25.142857142857142,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,47720,5,58,1.0,1426.9942701321002,False,0.25225578858406933,0,1.5500000000000003,62425,17,21,1.0,1092.7778245930554,False,0.0902815054849893,0,14.699000000000003,-51456.5,289,0,0.0,6861.230070140982,True,-1.8315162658193729,0,0.30800000000000005,84409,0,118,0.1,4248.000000000001,False,0.06371235402581438,0,0.29000000000000004,66242,833,150,1.0,32737.316878528898,False,0.01549672328536501,0.5166666666666667,299677,0.0,0.125,7,0,0,2,0,0.0,1,3,4,54.0,6.0,3,2,4,636,0.9166971839731559,110.32663525204407
75,4,0,0,0,10.0,14,10.0,23.74128051951897,0,,32.704631674028874,15,31.666666666666668,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,47580,9,68,1.0,1704.40707532729,False,0.2522223424170346,0,1.5500000000000003,62900,7,16,1.0,689.4630704210948,False,0.09501413742421785,0,14.699000000000003,-51456.5,289,0,0.0,6861.230070140982,True,-1.8315162658193729,0,0.30800000000000005,84409,0,118,0.0,4248.000000000001,False,0.06371235402581438,0,0.29000000000000004,65767,838,160,1.0,33166.481342836196,False,0.012295521467954491,0.5,299537,0.0,0.125,9,0,0,0,0,0.0,2,2,7,36.0,21.0,2,2,7,615,0.6976316249929368,111.02426687703701
76,7,0,0,0,9.999999999999998,13,10.0,22.69521734699803,10,9.0,33.05219615529037,6,41.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47540,12,68,1.0,1663.2747795958662,False,0.25065639500990083,0,1.5500000000000003,63056,7,20,1.0,819.9104445347937,False,0.09884438634741062,0,14.699000000000003,-51456.5,289,0,0.0,6558.917813282431,True,-1.8341333707318384,0,0.30800000000000005,84163,0,124,0.6,4464.000000000001,False,0.0620159803318992,0,0.29000000000000004,65767,828,170,1.0,33487.21841658043,False,0.014266861810574282,0.6,299407,0.0,0.125,9,0,0,3,0,0.0,1,4,11,72.0,39.0,4,3,11,466,0.7633050519507378,111.78757192898775
77,11,0,0,0,10.0,10,10.0,22.600520027877117,20,22.0,31.94052350337941,29,27.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,47880,12,58,1.0,1430.8301616168728,False,0.2564422028804829,9,1.6400000000000003,63111,17,10,1.0,703.6140755077051,False,0.09878987893681897,0,14.699000000000003,-51456.5,289,0,0.0,6531.550288056487,True,-1.8343702902846712,0,0.30800000000000005,84163,0,124,0.0,4464.000000000001,False,0.0620159803318992,0,0.29000000000000004,64984,847,180,1.0,33533.623407362364,False,0.004927003118391999,0.5,299019,0.0,0.125,7,0,0,3,1,0.3103448275862069,4,7,13,111.0,57.0,7,4,13,540,0.9980591390049085,112.78563106799265
78,13,0,0,0,10.0,7,10.0,23.27926660749181,19,28.0,32.91081511113013,21,39.476190476190474,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,48342,9,49,1.0,1230.6840637670987,False,0.265799881890621,11,1.741,63056,26,10,1.0,934.3690829060884,False,0.09983525012471298,0,14.699000000000003,-51456.5,289,0,0.0,6727.708049565133,True,-1.8326721605211045,0,0.30800000000000005,83539,6,134,1.0,5021.464890666782,False,0.057771757164516116,0,0.29000000000000004,64779,842,190,1.0,34550.906323571566,False,0.008659534871367997,0.6666666666666666,298597,0.0,0.125,5,0,0,2,1,0.6875,6,8,16,129.0,75.0,8,5,16,807,1.043188339972403,113.82881940796506
79,16,0,0,0,10.0,13,10.0,23.27926660749181,0,,32.91081511113013,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,48212,12,59,1.0,1493.4767298420168,False,0.26583598430387595,0,1.7300000000000002,63056,16,20,1.0,1030.6845679424714,False,0.10066904936148409,0,14.699000000000003,-51456.5,289,0,0.0,6727.708049565133,True,-1.8326721605211045,0,0.30800000000000005,83539,0,140,0.6,5040.000000000001,False,0.05788567916410572,0,0.29000000000000004,64779,832,200,1.0,34581.798172460265,False,0.008849404870683822,0.6,298467,0.0,0.125,8,0,0,4,0,0.0,6,10,8,165.0,78.0,10,6,8,130,1.0633741819765419,114.8921935899416
80,8,0,0,0,10.0,13,10.0,23.27926660749181,0,,33.144342534988525,5,40.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,48082,15,69,1.0,1756.2693959169349,False,0.26587208671713086,0,1.7300000000000002,63256,6,25,1.0,968.284163019664,False,0.10359163532575846,0,14.699000000000003,-51456.5,289,0,0.0,6727.708049565133,True,-1.8326721605211045,0,0.30800000000000005,83339,0,145,0.5,5220.000000000001,False,0.05653349723417333,0,0.29000000000000004,64779,822,210,1.0,34804.64956376057,False,0.010219112254213613,0.5833333333333334,298337,0.0,0.125,7,0,0,1,0,0.0,3,4,12,57.0,27.0,4,4,12,330,0.788921658997424,115.68111524893902
81,12,0,0,0,9.999999999999998,10,10.0,21.902304471714384,48,18.0,33.20280238918028,5,34.8,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,48846,15,31,1.0,828.9714386231459,False,0.27363771024928446,0,1.7300000000000002,62566,44,30,1.0,1959.7854684308413,False,0.10022841792709837,0,14.699000000000003,-51456.5,289,0,0.0,6329.765992325457,True,-1.836117128726168,0,0.30800000000000005,83179,0,149,0.4,5364.000000000001,False,0.05545175169022741,0,0.29000000000000004,64765,813,220,1.0,34913.878342403565,False,0.010718367193629777,0.5666666666666667,298237,0.0,0.125,8,0,0,5,0,0.0,1,6,8,108.0,48.0,6,6,8,1138,0.9999707560054958,116.68108600494452
82,8,0,0,0,10.0,9,10.0,21.902304471714384,0,,33.26309869515413,5,34.8,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,48756,14,41,1.0,1037.9944833402897,False,0.2740129079729592,0,1.7300000000000002,62740,34,35,1.0,1908.8868063686837,False,0.10280041212639751,0,14.699000000000003,-51456.5,289,0,0.0,6329.765992325457,True,-1.836117128726168,0,0.30800000000000005,83005,0,154,0.5,5544.000000000001,False,0.05441917639827904,0,0.29000000000000004,64765,803,230,1.0,34990.26825220876,False,0.011187881083028707,0.5833333333333334,298147,0.0,0.125,6,0,0,3,0,0.0,2,5,6,75.0,39.0,5,3,6,264,0.9369362200377509,117.61802222498227
83,6,0,0,0,10.0,6,10.0,21.902304471714384,0,,33.37828459702896,6,35.666666666666664,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,48696,10,51,1.0,1217.0175280574335,False,0.27477593308758996,0,1.7300000000000002,62954,24,39,1.0,1827.4084066052746,False,0.10580023552647536,0,14.699000000000003,-51456.5,289,0,0.0,6329.765992325457,True,-1.836117128726168,0,0.30800000000000005,82805,0,159,0.5,5724.000000000001,False,0.05306699446834665,0,0.29000000000000004,64751,794,240,1.0,35142.357970041,False,0.011950571420042962,0.5833333333333334,298087,0.0,0.125,4,0,0,3,0,0.0,0,3,10,39.0,39.0,3,3,10,274,0.7599309119977988,118.37795313698007
84,10,0,0,0,10.0,11,10.0,21.553526361384524,5,10.0,33.37828459702896,0,,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,48636,11,56,1.0,1316.9974762375334,False,0.27451712227211955,0,1.7300000000000002,62904,19,49,1.0,2045.052946120725,False,0.10681867952041067,0,14.699000000000003,-51456.5,289,0,0.0,6228.969118440127,True,-1.8369897231639445,0,0.30800000000000005,82805,0,159,0.0,5724.000000000001,False,0.05306699446834665,0,0.29000000000000004,64751,784,250,1.0,35168.5751240707,False,0.012111709428830292,0.5,297977,0.0,0.125,7,0,0,3,0,0.0,3,6,9,93.0,57.0,6,4,9,160,1.0789385220268741,119.45689165900694
85,9,0,0,0,10.0,9,10.0,22.424159218021675,29,27.03448275862069,33.999547303547565,10,41.0,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,49330,10,37,1.0,929.6938910668019,False,0.2874537049288569,0,1.7300000000000002,62530,38,49,1.0,2518.0958681586544,False,0.10443838727910598,0,14.699000000000003,-51456.5,289,0,0.0,6480.582014008264,True,-1.834811520560207,0,0.30800000000000005,82395,0,169,1.0,6084.000000000001,False,0.050239704978488016,0,0.29000000000000004,64751,774,260,1.0,35675.64961294582,False,0.015228331978769665,0.6666666666666666,297887,0.0,0.125,9,0,0,3,0,0.0,2,5,13,75.0,57.0,5,4,13,1284,1.0010873079882003,120.45797896699514
86,13,0,0,0,10.0,14,10.0,22.424159218021675,0,,33.45245201505083,23,30.82608695652174,36.00000000000001,3,36.0,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.6490000000000002,49190,14,47,1.0,1193.9354832470187,False,0.28724998685584474,0,1.7300000000000002,63239,28,36,1.0,1832.1647306464367,False,0.11077587764813307,0,14.699000000000003,-51456.5,289,0,0.0,6480.582014008264,True,-1.834811520560207,0,0.30800000000000005,81794,13,176,1.0,6770.881876195662,False,0.047073643983993024,0,0.29000000000000004,64751,764,270,1.0,35277.67333949883,False,0.01278225777196583,0.6666666666666666,297855,0.0,0.125,12,0,0,4,0,0.0,4,8,12,129.0,46.0,8,5,12,957,1.1446261999662966,121.60260516696144
87,12,0,0,0,10.0,11,10.0,22.424159218021675,0,,33.1001362386828,23,31.26086956521739,36.00000000000001,0,,0,0.2,38881,0,0,0.0,0.0,False,0.0052744525169997674,0,1.649,49080,15,57,1.0,1428.1770754272354,False,0.2874340961737884,0,1.7300000000000002,63958,18,23,1.0,1164.9379994140945,False,0.11744843048820135,0,14.699000000000003,-51456.5,289,0,0.0,6480.582014008264,True,-1.834811520560207,0,0.30800000000000005,81485,16,186,1.0,7225.602179818926,False,0.046070081006877275,0,0.29000000000000004,64341,764,280,1.0,35368.50408635366,False,0.00830057828121494,0.6666666666666666,297745,0.0,0.125,10,0,0,2,0,0.0,2,4,11,57.0,52.0,4,8,11,829,0.8820524709881283,122.48465763794957
