index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
55,6,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.767741953361552,13,2.230769230769231,47.00000000000001,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,68556,562,0,0.0,5620.000000000001,False,-0.060380240151674744,5,7.207000000000002,71909,105,0,0.0,2550.6915325692003,False,-0.35547657584207026,8,7.282000000000002,71708,79,0,0.0,1919.091724504446,False,-0.3600279541493269,0,0.41600000000000004,162190,245,206,1.0,10850.096778573583,False,0.11316651761106952,0,0.2,162171,245,212,1.0,11132.096778573583,False,0.1139767450724675,0.3333333333333333,613353,0.0,0.0,13,0,0,11,2,2.0,11,22,6,80.0,0.0,6,0,6,1030,0.7301506760413758,45.9296680719126
56,6,0,0,0,10.000000000000004,10,10.0,24.29230031018286,0,,4.531305936732012,32,2.90625,47.00000000000001,18,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,68456,572,0,0.0,5720.000000000002,False,-0.061038550663576996,25,7.452000000000002,70525,105,0,0.0,2550.6915325692003,False,-0.36766525375801773,7,7.344000000000002,71463,79,0,0.0,1919.091724504446,False,-0.3621856319595922,0,0.41600000000000004,162538,258,208,1.0,10945.07693167686,False,0.11579304974822144,0,0.2,162576,244,212,1.0,11069.638648562614,False,0.11645903585775394,0.3333333333333333,612377,0.0,0.0,13,0,0,12,5,5.0,11,23,6,66.0,14.0,5,1,6,946,0.7371625489904545,46.666830620903056
57,6,0,0,0,10.000000000000004,9,10.0,24.29230031018286,0,,4.583167641377903,57,4.7894736842105265,47.0,13,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,68366,581,0,0.0,5810.000000000002,False,-0.06163103012428903,30,7.727000000000002,68938,105,0,0.0,2550.6915325692003,False,-0.38164172185961354,27,7.607000000000002,69962,79,0,0.0,1919.091724504446,False,-0.37540471111554385,0,0.41600000000000004,162475,272,218,1.0,11492.621598454789,False,0.11719283280243989,0,0.2,162977,267,209,1.0,11046.7057602479,False,0.11904600949775158,0.3333333333333333,609537,0.0,0.0,10,0,0,4,7,7.0,18,22,7,65.0,12.0,5,1,7,701,0.7251013269997202,47.391931947902776
58,7,0,0,0,10.000000000000002,4,10.0,24.29230031018286,0,,4.216753675952191,58,2.603448275862069,47.0,10,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,68326,585,0,0.0,5850.000000000001,False,-0.061894354329049925,12,7.817000000000001,68398,105,0,0.0,2550.6915325692003,False,-0.38639741989040227,46,8.040000000000001,66734,79,0,0.0,1919.091724504446,False,-0.4038332171218143,0,0.41600000000000004,162838,307,218,1.0,11540.543378517323,False,0.11976272083186891,0,0.2,162933,270,219,1.0,11431.52349250709,False,0.12003162375064623,0.3333333333333333,606048,0.0,0.0,7,0,0,9,7,7.0,15,24,5,77.0,3.0,6,1,5,510,0.7100771249970421,48.10200907289982
59,5,0,0,0,10.000000000000002,3,10.0,24.29230031018286,0,,4.365767331088515,30,5.766666666666667,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,68296,588,0,0.0,5880.000000000001,False,-0.0620918474826206,11,7.915000000000002,67953,105,0,0.0,2550.6915325692003,False,-0.3903164673417004,19,8.184000000000003,65913,79,0,0.0,1919.091724504446,False,-0.41106363949825425,0,0.41600000000000004,163077,318,220,1.0,11728.314011286147,False,0.12197348169113774,0,0.2,163461,269,217,1.0,11373.39141206281,False,0.12334514830504002,0.3333333333333333,605519,0.0,0.0,10,0,0,8,4,4.0,13,21,4,56.0,3.0,4,1,4,970,0.6626745120156556,48.764683584915474
60,4,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.342589008090016,19,4.0,47.0,9,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,68206,597,0,0.0,5970.000000000001,False,-0.06268432694333263,0,7.904000000000002,67953,105,0,0.0,2550.6915325692003,False,-0.3903164673417004,19,8.355,65037,79,0,0.0,1919.091724504446,False,-0.4187784385259782,0,0.41600000000000004,163359,308,224,1.0,11865.517414491726,False,0.12430190076205128,0,0.2,163526,278,224,1.0,11735.239744249024,False,0.12497838201643378,0.3333333333333333,604900,0.0,0.0,7,0,0,5,2,2.0,15,20,4,56.0,0.0,4,0,4,513,0.656291866034735,49.42097545095021
61,4,0,0,0,10.000000000000002,12,10.0,24.29230031018286,0,,4.439189891283359,34,5.205882352941177,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,68086,609,0,0.0,6090.000000000001,False,-0.06347429955761534,19,8.094000000000001,67097,105,0,0.0,2550.6915325692003,False,-0.39785512940532103,15,8.486,64386,79,0,0.0,1919.091724504446,False,-0.42451169670754024,0,0.41600000000000004,163972,307,220,1.0,11702.831296623992,False,0.12783274546446613,0,0.2,163676,293,228,1.0,12016.682638146023,False,0.12690912381917996,0.3333333333333333,604036,0.0,0.0,14,0,0,6,4,4.0,16,22,6,61.0,0.0,4,0,6,1060,0.6874002240365371,50.108375674986746
62,6,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.4251961727673015,9,4.0,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67996,618,0,0.0,6180.000000000001,False,-0.06406677901832736,0,8.075000000000001,67097,105,0,0.0,2550.6915325692003,False,-0.39785512940532103,9,8.561000000000002,64044,79,0,0.0,1919.091724504446,False,-0.4275236387937065,0,0.41600000000000004,164547,306,217,1.0,11553.110028866795,False,0.13115427537395583,0,0.2,164005,283,231,1.0,12109.330516893146,False,0.12940172843065956,0.3333333333333333,604508,0.0,0.0,12,0,0,8,1,1.0,14,22,7,63.0,8.0,5,1,7,1030,0.7070696819573641,50.81544535694411
63,7,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.553909146170338,33,5.545454545454546,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,67906,627,0,0.0,6270.000000000001,False,-0.06465925847903939,13,8.205,66573,105,0,0.0,2550.6915325692003,False,-0.40246991786482716,20,8.752,63117,79,0,0.0,1919.091724504446,False,-0.4356875870798938,0,0.41600000000000004,164993,304,217,1.0,11583.388380435783,False,0.1342167968800789,0,0.2,164316,298,231,1.0,12214.064925558761,False,0.13181492586936328,0.3333333333333333,603724,0.0,0.0,13,0,0,7,4,4.0,19,26,6,76.0,3.0,6,1,6,1030,0.6796436680015177,51.49508902494563
64,6,0,0,0,10.000000000000002,17,10.0,24.29230031018286,0,,4.475511717805735,30,3.8,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67736,644,0,0.0,6440.000000000001,False,-0.06577838634927323,10,8.292000000000002,66140,105,0,0.0,2550.6915325692003,False,-0.4062832831376633,20,8.932000000000002,62142,79,0,0.0,1919.091724504446,False,-0.44427426407992904,0,0.41600000000000004,165232,318,220,1.0,11763.212726262223,False,0.1364011712643607,0,0.2,164903,294,228,1.0,12031.800445034885,False,0.13510808714937694,0.3333333333333333,602972,0.0,0.0,16,0,0,6,7,7.0,15,21,6,58.0,6.0,4,2,6,1110,0.6543060019612312,52.14939502690686
65,6,0,0,0,10.000000000000002,10,10.0,24.29230031018286,0,,4.407861462816988,21,3.5714285714285716,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67636,654,0,0.0,6540.000000000001,False,-0.06643669686117548,9,8.372000000000002,65825,105,0,0.0,2550.6915325692003,False,-0.4090574403222901,12,9.032000000000002,61590,79,0,0.0,1919.091724504446,False,-0.44913564428917974,0,0.41600000000000004,165679,324,219,1.0,11721.147113952704,False,0.13923010829803328,0,0.2,165321,289,229,1.0,12036.87196275411,False,0.13790095288976958,0.3333333333333333,602870,0.0,0.0,12,0,0,4,3,3.0,16,20,7,43.0,21.0,3,3,7,1040,0.6321340909926221,52.78152911789948
66,7,0,0,0,10.0,15,10.0,24.29230031018286,0,,4.786216858558602,12,12.75,47.00000000000001,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67486,669,0,0.0,6690.0,False,-0.06742416262902887,11,8.473,65451,105,0,0.0,2550.6915325692003,False,-0.41235120155102156,1,9.030000000000003,61564,79,0,0.0,1919.091724504446,False,-0.449364622342514,0,0.41600000000000004,166055,314,221,1.0,11889.872093587403,False,0.14228747167055425,0,0.2,165732,291,227,1.0,12061.789105840555,False,0.14071322963918495,0.3333333333333333,603107,0.0,0.0,16,0,0,8,3,3.0,15,23,8,49.0,30.0,4,3,8,1090,0.6717686629854143,53.453297780884895
67,8,0,0,0,10.000000000000002,12,10.0,24.29230031018286,0,,5.166936332225417,32,8.0,47.00000000000001,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,67366,681,0,0.0,6810.000000000001,False,-0.06821413524331156,23,8.692,64406,105,0,0.0,2550.6915325692003,False,-0.4215543579254183,9,9.119000000000002,61213,79,0,0.0,1919.091724504446,False,-0.4524558260625267,0,0.41600000000000004,166243,329,224,1.0,12227.922053302163,False,0.1446585490728945,0,0.2,166228,288,224,1.0,12016.077663680922,False,0.14385547954069713,0.3333333333333333,602275,0.0,0.0,14,0,0,7,5,5.0,18,25,10,81.0,25.0,6,2,10,1060,0.7105436300043948,54.16384141088929
68,10,0,0,0,10.000000000000004,10,10.0,24.29230031018286,0,,5.009531158160213,28,3.642857142857143,47.00000000000001,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67266,691,0,0.0,6910.000000000003,False,-0.06887244575521381,13,8.799000000000001,63842,105,0,0.0,2550.6915325692003,False,-0.426521420313131,15,9.260000000000002,60548,79,0,0.0,1919.091724504446,False,-0.45831238011896097,0,0.41600000000000004,166725,342,222,1.0,12147.259656090795,False,0.14759176375922567,0,0.2,166584,283,226,1.0,12039.697317759343,False,0.14629818136396922,0.3333333333333333,601784,0.0,0.0,13,0,0,8,4,4.0,18,26,9,94.0,15.0,9,1,9,1040,0.7321245190105401,54.89596592989983
69,9,0,0,0,10.000000000000002,11,10.0,24.29230031018286,0,,4.856770894099015,33,3.727272727272727,47.00000000000001,8,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67156,702,0,0.0,7020.000000000001,False,-0.0695965873183063,12,8.906,63321,105,0,0.0,2550.6915325692003,False,-0.43110978822802165,21,9.455000000000002,59459,79,0,0.0,1919.091724504446,False,-0.4679030378143849,0,0.41600000000000004,166911,354,226,1.0,12341.296896511054,False,0.1494713494820224,0,0.2,166651,284,234,1.0,12377.322933924122,False,0.14786426343657363,0.3333333333333333,600317,0.0,0.0,7,0,0,4,7,7.0,22,26,4,113.0,3.0,8,1,4,486,0.6933544230414554,55.589320352941286
70,4,0,0,0,10.000000000000002,5,10.0,24.29230031018286,0,,5.100579726837645,32,7.0,47.00000000000001,14,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,67106,707,0,0.0,7070.000000000001,False,-0.06992574257425743,11,9.004000000000001,62877,105,0,0.0,2550.6915325692003,False,-0.4350200288311146,21,9.644,58478,79,0,0.0,1919.091724504446,False,-0.47654255590365113,0,0.41600000000000004,167363,360,224,1.0,12364.208701661553,False,0.15254925685426385,0,0.2,166633,290,242,1.0,12853.168120782919,False,0.14932481527737984,0.3333333333333333,599276,0.0,0.0,10,0,0,5,5,5.0,17,22,6,36.0,15.0,3,1,6,708,0.625863132008817,56.2151834849501
71,6,0,0,0,10.000000000000002,8,10.0,24.29230031018286,0,,4.997977652529825,12,2.8333333333333335,47.000000000000014,3,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,67026,715,0,0.0,7150.000000000001,False,-0.07045239098377923,9,9.083000000000002,62483,105,0,0.0,2550.6915325692003,False,-0.43848992702394934,3,9.653,58367,79,0,0.0,1919.091724504446,False,-0.4775201160544244,0,0.41600000000000004,167438,357,232,1.0,12688.27802195315,False,0.15412345350142165,0,0.2,166665,285,251,1.0,13221.423630971003,False,0.1507601648048182,0.3333333333333333,598798,0.0,0.0,5,0,0,6,3,3.0,16,22,6,65.0,14.0,5,1,6,221,0.6386459969799034,56.853829481930006
72,6,0,0,0,10.000000000000002,12,10.0,24.29230031018286,0,,4.955260010495442,18,4.388888888888889,47.000000000000014,6,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66906,727,0,0.0,7270.000000000001,False,-0.07124236359806194,9,9.164000000000001,62109,105,0,0.0,2550.6915325692003,False,-0.44178368825268083,9,9.740000000000002,57994,79,0,0.0,1919.091724504446,False,-0.4808050704349507,0,0.41600000000000004,167681,356,236,1.0,12856.072563736381,False,0.15629444650086805,0,0.2,166625,284,261,1.0,13674.293842980709,False,0.1519983192527999,0.3333333333333333,598134,0.0,0.0,9,0,0,9,4,4.0,14,23,8,65.0,0.0,6,0,8,402,0.6468921089544892,57.500721590884496
73,8,0,0,0,10.000000000000002,11,10.0,24.29230031018286,0,,5.010578405819189,21,5.619047619047619,47.000000000000014,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66796,738,0,0.0,7380.000000000001,False,-0.07196650516115441,5,9.205000000000002,61913,105,0,0.0,2550.6915325692003,False,-0.44350983050089304,16,9.891000000000002,57260,79,0,0.0,1919.091724504446,False,-0.4872692970175413,0,0.41600000000000004,167593,361,246,1.0,13370.81880450073,False,0.1574192887414934,0,0.2,166595,280,271,1.0,14139.961953629376,False,0.1533453825456729,0.3333333333333333,596976,0.0,0.0,5,0,0,11,6,6.0,13,24,6,78.0,4.0,7,1,6,110,0.6487055100151338,58.14942710089963
74,6,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.8521486248392565,14,2.2857142857142856,47.000000000000014,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66706,747,0,0.0,7470.000000000001,False,-0.07255898462186644,8,9.280000000000001,61578,105,0,0.0,2550.6915325692003,False,-0.4464601246496231,6,9.935,57004,79,0,0.0,1919.091724504446,False,-0.4895238501580634,0,0.41600000000000004,167587,354,256,1.0,13749.6606131931,False,0.15863742524719615,0,0.2,166569,281,281,1.0,14570.453763579835,False,0.15460220409623057,0.3333333333333333,596263,0.0,0.0,4,0,0,10,4,4.0,11,21,6,45.0,24.0,4,2,6,90,0.6178056229837239,58.76723272388335
75,6,0,0,0,10.000000000000002,8,10.0,24.29230031018286,0,,4.8185625227459505,15,4.333333333333333,47.00000000000002,3,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,66626,755,0,0.0,7550.000000000001,False,-0.07308563303138825,6,9.332,61340,105,0,0.0,2550.6915325692003,False,-0.4485561545224522,9,10.019,56624,79,0,0.0,1919.091724504446,False,-0.49287045247602584,0,0.41600000000000004,167563,352,266,1.0,14198.13400800658,False,0.15996723894406972,0,0.2,166669,278,288,1.0,14875.56038132338,False,0.1562794633283194,0.3333333333333333,595641,0.0,0.0,6,0,0,11,5,5.0,13,24,6,53.0,9.0,5,1,6,221,0.6350756720057689,59.40230839588912
76,6,0,0,0,10.000000000000002,10,10.0,24.29230031018286,0,,4.720674341322383,20,3.7,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66526,765,0,0.0,7650.000000000001,False,-0.0737439435432905,13,9.456,60736,105,0,0.0,2550.6915325692003,False,-0.4538754908383715,7,10.080000000000002,56341,79,0,0.0,1919.091724504446,False,-0.49536279051808735,0,0.41600000000000004,167499,357,276,1.0,14657.280739852096,False,0.16106684622232148,0,0.2,166659,273,298,1.0,15294.744095181017,False,0.15760499450500082,0.3333333333333333,594580,0.0,0.0,5,0,0,11,5,5.0,10,21,8,53.0,24.0,4,2,8,100,0.6466347650275566,60.04894316091668
77,8,0,0,0,10.0,8,10.0,24.29230031018286,0,,4.609457360142164,8,1.75,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66446,773,0,0.0,7730.0,False,-0.0742705919528123,0,9.443000000000001,60736,105,0,0.0,2550.6915325692003,False,-0.4538754908383715,8,10.153000000000002,55994,79,0,0.0,1919.091724504446,False,-0.49841876684527936,0,0.41600000000000004,167494,352,286,1.0,15064.528990770046,False,0.16238595049234616,0,0.2,166650,266,308,1.0,15702.115657797824,False,0.15889794340958938,0.3333333333333333,594139,0.0,0.0,3,0,0,12,2,2.0,9,21,10,66.0,43.0,5,3,10,80,0.6864041369990446,60.73534729791572
78,10,0,0,0,9.999999999999998,6,10.0,24.29230031018286,0,,4.563773953486314,28,4.25,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66386,779,0,0.0,7789.999999999998,False,-0.07466557825995365,22,9.663,59591,105,0,0.0,2550.6915325692003,False,-0.4639593320332846,6,10.205000000000002,55738,79,0,0.0,1919.091724504446,False,-0.5006733199858014,0,0.41600000000000004,167396,365,296,1.0,15577.77749302251,False,0.163439407248954,0,0.2,166629,261,318,1.0,16137.145001859935,False,0.16020303835915634,0.3333333333333333,592559,0.0,0.0,3,0,0,13,7,7.0,13,26,5,110.0,14.0,9,1,5,60,0.6962406849488616,61.431587982864585
79,5,0,0,0,9.999999999999998,13,10.0,24.29230031018286,0,,4.387097447915725,13,1.6923076923076923,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,66256,792,0,0.0,7919.999999999998,False,-0.07552138192542658,5,9.691,59382,105,0,0.0,2550.6915325692003,False,-0.465799963308164,8,10.279000000000002,55389,79,0,0.0,1919.091724504446,False,-0.5037469100094037,0,0.41600000000000004,167378,364,306,1.0,15978.90347104133,False,0.1646518461598584,0,0.2,166625,255,328,1.0,16534.709849218518,False,0.161496629085899,0.3333333333333333,591849,0.0,0.0,5,0,0,15,5,5.0,7,22,5,63.0,3.0,4,1,5,130,0.6283693330478854,62.05995731591247
80,5,0,0,0,9.999999999999998,9,10.0,24.29230031018286,0,,4.358137270778944,7,3.5714285714285716,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66166,801,0,0.0,8009.999999999998,False,-0.07611386138613861,4,9.726,59212,105,0,0.0,2550.6915325692003,False,-0.4672971275030419,3,10.301000000000002,55284,79,0,0.0,1919.091724504446,False,-0.504671629070946,0,0.41600000000000004,167376,356,316,1.0,16403.496868397313,False,0.16604847042469648,0,0.2,166602,250,338,1.0,16975.534317694743,False,0.16280768493340436,0.3333333333333333,591459,0.0,0.0,4,0,0,14,3,3.0,8,22,6,35.0,21.0,3,2,6,90,0.6535952509730123,62.71355256688548
81,6,0,0,0,9.999999999999998,11,10.0,24.29230031018286,0,,4.48679998058218,25,5.4,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,66056,812,0,0.0,8119.999999999998,False,-0.0768380029492311,15,9.872000000000002,58609,105,0,0.0,2550.6915325692003,False,-0.472607656970756,10,10.398000000000001,54839,79,0,0.0,1919.091724504446,False,-0.5085906765222442,0,0.41600000000000004,167249,363,326,1.0,16950.70839295134,False,0.1670221098885982,0,0.2,166594,248,348,1.0,17468.72639518439,False,0.1643922510216982,0.3333333333333333,590166,0.0,0.0,5,0,0,13,5,5.0,8,21,6,67.0,13.0,5,1,6,110,0.6855136920348741,63.39906625892036
82,6,0,0,0,9.999999999999998,11,10.0,24.29230031018286,0,,4.853224476716608,12,10.416666666666666,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65946,823,0,0.0,8229.999999999998,False,-0.07756214451232357,7,9.927000000000001,58420,105,0,0.0,2550.6915325692003,False,-0.47427215128153205,5,10.438000000000002,54649,79,0,0.0,1919.091724504446,False,-0.5102639776812253,0,0.41600000000000004,167229,358,336,1.0,17529.454362664554,False,0.16881107209916835,0,0.2,166489,245,358,1.0,18015.039996795575,False,0.16550901543016966,0.3333333333333333,589552,0.0,0.0,4,0,0,12,2,2.0,10,22,5,76.0,0.0,6,0,5,110,0.6611004979931749,64.06016675691353
83,5,0,0,0,9.999999999999998,11,10.0,24.29230031018286,0,,4.732487521166999,37,4.162162162162162,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,65836,834,0,0.0,8339.999999999998,False,-0.07828628607541606,10,10.02,58030,105,0,0.0,2550.6915325692003,False,-0.47770682208154613,27,10.703000000000001,53181,79,0,0.0,1919.091724504446,False,-0.5231924308464067,0,0.41600000000000004,167146,372,346,1.0,18022.48535787413,False,0.1698970126444434,0,0.2,166418,248,368,1.0,18469.656905249423,False,0.16654709249626234,0.3333333333333333,587430,0.0,0.0,5,0,0,10,5,5.0,7,17,7,39.0,13.0,3,2,7,110,0.6529532070271671,64.7131199639407
84,7,0,0,0,9.999999999999998,7,10.0,24.29230031018286,0,,4.985180094633444,11,9.363636363636363,47.00000000000002,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65766,841,0,0.0,8409.999999999998,False,-0.07874710343374763,11,10.120000000000001,57628,105,0,0.0,2550.6915325692003,False,-0.48124717506002224,0,10.676,53181,79,0,0.0,1919.091724504446,False,-0.5231924308464067,0,0.41600000000000004,167145,363,356,1.0,18541.620374351947,False,0.17161421342969274,0,0.2,166316,248,378,1.0,19002.324663469102,False,0.1676384680839087,0.3333333333333333,586855,0.0,0.0,3,0,0,14,3,3.0,11,25,7,89.0,3.0,6,1,7,70,0.7229213689570315,65.43604133289773
85,7,0,0,0,9.999999999999998,9,10.0,24.29230031018286,0,,5.125678087349849,12,7.25,47.00000000000002,4,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65676,850,0,0.0,8499.999999999998,False,-0.07933958289445966,12,10.229000000000001,57163,105,0,0.0,2550.6915325692003,False,-0.48534235947542365,0,10.676000000000002,53181,79,0,0.0,1919.091724504446,False,-0.5231924308464067,0,0.41600000000000004,167139,356,366,1.0,19026.741399096554,False,0.17318526116253216,0,0.2,166423,247,384,1.0,19314.04248757542,False,0.16938416897750436,0.3333333333333333,586401,0.0,0.0,5,0,0,12,2,2.0,11,23,7,75.0,3.0,6,1,7,278,0.7067754170275293,66.14281674992526
86,7,0,0,0,9.999999999999998,14,10.0,24.29230031018286,0,,5.125621013915676,16,5.125,47.00000000000002,13,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65536,864,0,0.0,8639.999999999998,False,-0.08026121761112281,11,10.327000000000002,56718,105,0,0.0,2550.6915325692003,False,-0.48926140692672176,5,10.726000000000003,52986,79,0,0.0,1919.091724504446,False,-0.5249097662464137,0,0.41600000000000004,167527,362,366,1.0,19057.47480703748,False,0.17586410362622448,0,0.2,166564,237,391,1.0,19591.772180298023,False,0.1712428098299784,0.3333333333333333,586150,0.0,0.0,13,0,0,11,4,4.0,11,22,6,49.0,9.0,4,3,6,751,0.6859601460164413,66.8287768959417
87,6,0,0,0,9.999999999999998,10,10.0,24.29230031018286,0,,4.88192019438271,28,3.392857142857143,47.00000000000002,8,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,65436,874,0,0.0,8739.999999999998,False,-0.08091952812302507,20,10.516,55712,105,0,0.0,2550.6915325692003,False,-0.49812109622111705,8,10.801,52660,79,0,0.0,1919.091724504446,False,-0.5277807987612972,0,0.41600000000000004,167486,361,376,1.0,19434.373190172166,False,0.17684334448006706,0,0.2,166886,246,393,1.0,19671.952367818154,False,0.17364752571083567,0.3333333333333333,584999,0.0,0.0,9,0,0,13,7,7.0,6,19,5,53.0,6.0,4,2,5,476,0.6849695810233243,67.51374647696503
88,5,0,0,0,9.999999999999998,5,10.0,24.29230031018286,0,,4.779486251855244,12,3.25,47.000000000000014,9,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65386,879,0,0.0,8789.999999999998,False,-0.0812486833789762,11,10.606000000000003,55283,105,0,0.0,2550.6915325692003,False,-0.5018992341011326,1,10.803,52624,79,0,0.0,1919.091724504446,False,-0.5280978452966831,0,0.41600000000000004,167486,351,386,1.0,19819.599674401197,False,0.17812252921932997,0,0.2,167270,248,394,1.0,19703.312590460107,False,0.17630188474335087,0.3333333333333333,584868,0.0,0.0,5,0,0,15,2,2.0,6,21,5,46.0,3.0,4,1,5,473,0.6572047859663144,68.17095126293134
89,5,0,0,0,10.0,9,10.0,24.29230031018286,0,,4.72176653011417,29,4.379310344827586,47.000000000000014,5,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65296,888,0,0.0,8880.0,False,-0.08184116283968823,12,10.715000000000002,54787,105,0,0.0,2550.6915325692003,False,-0.5062674308108941,17,10.972000000000001,51883,79,0,0.0,1919.091724504446,False,-0.53462371981671,0,0.41600000000000004,167390,359,396,1.0,20307.114184310994,False,0.17910381598642208,0,0.2,167474,249,399,1.0,19928.719865998435,False,0.17840517969781977,0.3333333333333333,583649,0.0,0.0,6,0,0,9,5,5.0,11,20,6,46.0,3.0,4,1,6,325,0.6693039010278881,68.84025516395923
