index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
2289,50731fd4-95a7-484e-8a73-1cacfefa04f0,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,98,,-1,-1
2290,c19e037e-d303-4ee3-9c50-296ba92bc72d,07Ran@3,BUYER,RandomAgent,_SystemAgent,98,2,56,49,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
2291,67f10cac-ba95-46b3-b098-abec6856349c,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,98,1,56,49,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,98,,-1,-1
2292,50556aa7-fd91-4c14-9272-353be122bd11,02Ind@1,05Dec@2,IndDecentralizingAgent,DecentralizingAgent,53,4,15,49,-1,49,05Dec@2|02Ind@1,"[quantity: (1, 5), time: (49, 53), unit_price: (1, 28)]",02Ind@1,05Dec@2,p2,05Dec@2,True,2,17,53,,-1,-1
2293,aef9a553-176f-4393-beca-22597aab6ba8,07Ran@3,BUYER,RandomAgent,_SystemAgent,98,1,56,49,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
2294,aea6f5ac-baa5-46cb-8806-eb97ca5aab0f,07Ran@3,BUYER,RandomAgent,_SystemAgent,98,3,56,49,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
2295,01c0d7c1-cc12-4a77-8361-9512dbbc71bb,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,58,22,19,49,-1,49,03Dec@1|00Dec@0,"[quantity: (1, 22), time: (49, 58), unit_price: (1, 19)]",00Dec@0,03Dec@1,p1,03Dec@1,True,1,2,-1,00Dec@0:product(0.36363636363636365),-1,-1
2296,d9a46eac-8981-423f-a971-e5ddc9819789,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,99,1,10,50,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,99,,-1,-1
2297,c81010c1-c52c-452d-811f-2718649598ad,07Ran@3,BUYER,RandomAgent,_SystemAgent,99,4,56,50,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
2298,db835289-064d-43c1-9fec-1aa775601adf,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,99,1,10,50,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,99,,-1,-1
2299,b004305f-58e6-49de-822d-ee27c4331a8c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,99,1,10,50,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,99,,-1,-1
2300,a5d9d6d5-4e5e-4709-94e0-45b4f35e6582,07Ran@3,BUYER,RandomAgent,_SystemAgent,99,1,56,50,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
2301,40176f78-49ec-47eb-b57d-f906a1356670,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,99,1,10,50,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,99,,-1,-1
