index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,20,0,0,0,10.000000000000002,20,10.0,26.476494823695894,0,,30.476011381196894,31,31.967741935483872,33.99999999999999,20,34.0,0,0.8840000000000001,47565,8,20,1.0,609.5298964739179,False,0.12711650180680842,0,0.6680000000000001,47194,5,24,1.0,685.4358757687014,False,0.11927475072130042,12,1.8680000000000003,48208,441,10,1.0,11980.89433106186,False,-0.08234656521061035,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,74841,8,22,1.0,991.8080910495751,False,-0.009376672642672076,10,3.261000000000001,64297,226,0,0.0,6887.578572150498,False,-0.10925983844739977,0.6666666666666666,341167,0.0,0.0,21,0,0,12,8,7.611111111111111,22,34,25,158.0,87.0,11,9,25,762,1.9822928970097564,77.1829789870535
34,25,0,0,0,10.000000000000002,20,10.0,26.615741717182708,27,28.0,27.886991324382347,76,22.644736842105264,33.999999999999986,20,34.0,0,0.8840000000000001,47913,8,14,1.0,452.6203840405579,False,0.13346307343882371,0,0.6680000000000001,47402,5,23,1.0,662.1620594952022,False,0.12389821359863432,66,2.5160000000000005,45376,458,10,1.0,12468.879619713503,False,-0.12616505011925172,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,74049,48,22,1.0,2086.575583570352,False,-0.012593191429517779,10,3.351000000000001,63572,252,0,0.0,7027.521813744352,False,-0.11787296637906404,0.6666666666666666,337374,0.0,0.0,19,0,0,15,11,10.454545454545455,18,33,31,179.0,64.0,13,12,31,1376,2.4630836920114234,79.64606267906493
35,31,0,0,0,10.0,20,10.0,26.615741717182708,0,,26.230390183452034,64,20.875,33.999999999999986,20,34.0,0,0.8840000000000001,47833,6,24,1.0,698.7778012123849,False,0.134477382228019,0,0.6680000000000001,47282,7,33,1.0,948.3194766670293,False,0.1244416128260111,54,2.9900000000000007,43420,448,10,1.0,12186.156191132373,False,-0.16167623691093783,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,74457,38,20,1.0,1676.754826971177,False,-0.009922716456468217,8,3.4210000000000003,62145,316,0,0.0,8288.803297970842,False,-0.12834448850775246,0.6666666666666666,334199,0.0,0.0,17,0,0,16,12,12.0,22,38,28,238.0,138.0,15,16,28,748,2.2641148309921846,81.91017751005711
36,28,0,0,0,10.0,20,10.0,26.615741717182708,0,,25.977986611926095,21,23.047619047619047,33.99999999999999,20,34.0,0,0.8840000000000001,47773,2,34,1.0,924.935218384212,False,0.1357271457981236,0,0.6680000000000001,47142,11,43,1.0,1254.4768938388565,False,0.12474955727247838,11,3.046000000000001,43536,438,10,1.0,11917.474738245288,False,-0.16198677035788417,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,74831,28,19,1.0,1373.3836251339305,False,-0.006999450196358162,9,3.503000000000001,61552,337,0,0.0,8754.581488219093,False,-0.13307967463366804,0.6666666666666666,333896,0.0,0.0,20,0,0,15,6,5.25,25,40,24,265.0,61.0,17,11,24,670,2.0311263959738426,83.94130390603095
37,24,0,0,0,10.0,20,10.0,26.540519155212458,37,26.0,25.977986611926095,0,,33.99999999999999,20,34.0,0,0.8840000000000001,47683,1,44,1.0,1177.782842829348,False,0.13658476187079824,0,0.6680000000000001,47994,12,16,1.0,544.6483064833993,False,0.1364536778800052,0,3.0350000000000006,42574,465,20,1.0,12860.901139412315,False,-0.17028799279221574,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,75205,18,18,1.0,1079.6037590146695,False,-0.004013124529818154,9,3.584000000000001,61444,337,0,0.0,8754.581488219093,False,-0.13449979297686332,0.6666666666666666,333962,0.0,0.0,20,0,0,8,5,5.0,29,37,25,203.0,57.0,14,10,25,1536,1.7616593670099974,85.70296327304095
38,25,0,0,0,10.0,20,10.0,26.414982579134307,68,25.91176470588235,25.853947180840674,3,16.0,33.99999999999999,20,34.0,0,0.8840000000000001,48073,0,33,1.0,871.6944251114321,False,0.1421639992596293,31,0.9780000000000002,48274,13,10,1.0,394.14982579134306,False,0.14127463240553964,0,3.0350000000000006,40860,523,27,1.0,14513.092462769942,False,-0.18532142102561763,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,75409,8,22,1.0,954.8315774467253,False,-0.0021510086952878423,14,3.715000000000002,61157,340,0,0.0,8790.342041485828,False,-0.1380385138626836,0.6666666666666666,332835,0.0,0.0,22,0,0,10,11,10.941176470588236,24,34,21,182.0,82.0,12,13,21,1352,1.9501733760116622,87.65313664905261
39,21,0,0,0,10.0,20,10.0,26.38622662054442,28,26.071428571428573,25.059753103897286,25,18.16,33.99999999999999,20,34.0,0,0.8840000000000001,48639,1,17,1.0,458.56585254925517,False,0.15062708498209676,0,0.9470000000000001,48238,12,18,1.0,594.9520791697996,False,0.1427909877230322,0,3.0350000000000006,40584,541,12,1.0,14575.6656389613,False,-0.18946475196436538,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,75691,7,20,1.0,855.4182717272809,False,0.0009034731868986055,8,3.781000000000001,60734,356,0,0.0,8921.272104987434,False,-0.14273982836957635,0.6666666666666666,332948,0.0,0.0,24,0,0,5,5,5.0,28,33,25,158.0,75.0,11,10,25,1792,1.7064261580235325,89.35956280707614
40,25,0,0,0,9.999999999999998,20,10.0,26.19567396611791,7,18.0,24.79840097252888,20,21.95,33.99999999999999,20,34.0,0,0.8840000000000001,48569,0,25,0.8,654.8918491529478,False,0.15129019624158777,0,0.9470000000000003,48234,15,21,1.0,700.1091532884761,False,0.14393479260305236,8,3.1150000000000007,40649,538,10,1.0,14341.256603496724,False,-0.19034864546157657,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.677,75997,0,18,0.7,611.9999999999999,False,0.003326758711374096,11,3.883000000000001,60134,376,0,0.0,9324.198765670859,False,-0.14798028424936982,0.5833333333333334,332645,0.0,0.0,19,0,0,8,8,8.0,27,35,30,190.0,97.0,12,13,30,879,1.8130032959743403,91.17256610305049
41,30,0,0,0,9.999999999999998,20,10.0,26.184998286129485,16,26.0,24.486460309289473,14,19.714285714285715,33.99999999999999,20,34.0,0,0.8840000000000001,48885,0,19,1.0,497.5149674364602,False,0.15687781035808512,0,0.9470000000000001,48134,15,31,1.0,961.734946870014,False,0.1446602969893576,4,3.147000000000001,40385,544,10,1.0,14489.503670747334,False,-0.1935635123197036,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.6770000000000002,76405,0,6,0.0,203.99999999999994,False,0.006009204470742932,8,3.952000000000001,59768,390,0,0.0,9549.719520622895,False,-0.15131019381576008,0.5,332639,0.0,0.0,21,0,0,8,5,4.363636363636363,30,38,26,242.0,121.0,14,16,26,1102,1.7693891800008714,92.94195528305136
42,26,0,0,0,9.999999999999998,20,10.0,26.26316604643053,28,27.0,24.219053395919445,27,22.185185185185187,33.99999999999999,20,34.0,0,0.8840000000000001,48795,0,28,0.9,735.3686493000548,False,0.1575589066574846,0,0.9470000000000003,48780,16,13,1.0,501.42115860359684,False,0.15445152172780952,17,3.313000000000001,39577,562,10,1.0,15002.089852053152,False,-0.2029046607628158,0,0.2,59062,0,0,0.0,0.0,False,0.0,4,0.7170000000000001,76575,0,0,0.0,0.0,False,0.006903353057199211,10,4.0440000000000005,59035,417,0,0.0,10099.34526609841,False,-0.15733500811243653,0.48333333333333334,331824,0.0,0.0,19,0,0,8,12,10.916666666666666,28,36,23,187.0,117.0,12,14,23,1259,1.7244819909683429,94.6664372740197
43,23,0,0,0,9.999999999999998,20,10.0,26.25351718628038,10,26.0,24.219053395919445,0,,33.99999999999999,20,34.0,0,0.8840000000000001,48695,0,38,1.0,997.6336530786544,False,0.15829193629863494,0,0.9470000000000001,48940,16,13,1.0,501.2957234216449,False,0.1582173215066945,0,3.296000000000001,39317,562,20,1.0,15238.857726607963,False,-0.2053024133401513,0,0.2,59062,0,0,0.0,0.0,False,0.0,11,0.8230000000000002,76417,0,0,0.0,0.0,False,0.0048257725180802106,9,4.124000000000001,58930,417,0,0.0,10099.34526609841,False,-0.15871567872387637,0.5,331361,0.0,0.0,13,0,0,5,11,11.0,28,33,25,139.0,100.0,9,14,25,460,1.710552569013089,96.37698984303279
44,25,0,0,0,9.999999999999998,20,10.0,26.230937905193485,24,26.0,25.390157903321157,31,33.29032258064516,34.0,20,34.0,0,0.8840000000000001,49209,1,24,1.0,639.5425097246437,False,0.166178598452175,0,0.9470000000000003,48850,15,23,1.0,753.3115718194501,False,0.15906514529701968,11,3.406000000000001,39344,576,10,1.0,15362.92181242466,False,-0.20379497974649813,0,0.2,59062,0,0,0.0,0.0,False,0.0,12,0.9320000000000002,75201,21,10,1.0,873.1933159697443,False,-0.005422792136951012,8,4.195000000000001,58838,417,0,0.0,10587.695845684922,False,-0.15671468872002023,0.6666666666666666,330504,0.0,0.0,13,0,0,8,13,12.23076923076923,26,34,24,166.0,102.0,11,14,24,824,1.798752858012449,98.17574270104524
45,24,0,0,0,10.0,20,10.0,26.336557539328286,16,27.9375,25.851380225881673,18,31.38888888888889,34.0,20,34.0,0,0.8840000000000001,49556,1,18,1.0,484.05803570790914,False,0.17251840121150805,0,0.9470000000000001,48750,15,33,1.0,1019.1063987978334,False,0.15983973062557777,8,3.475000000000001,39205,582,10,1.0,15586.39029014788,False,-0.20425662617124474,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,75107,21,11,1.0,916.8789847435152,False,-0.006371604308063606,11,4.2970000000000015,58518,425,0,0.0,10986.836595999712,False,-0.15829824723208602,0.6666666666666666,330198,0.0,0.0,21,0,0,10,8,8.0,23,33,24,208.0,92.0,13,11,24,1353,1.5823229220113717,99.75806562305661
46,24,0,0,0,10.0,20,10.0,26.298118678088528,30,26.0,25.638605292181904,6,18.166666666666668,34.0,14,34.0,0,0.8840000000000001,49486,0,26,0.8,683.7510856303018,False,0.17322115191107224,0,0.9470000000000003,49400,18,13,1.0,521.8755428151509,False,0.16929052227184607,0,3.4670000000000014,38534,602,14,1.0,16190.407918299841,False,-0.21050414887491248,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000004,74998,17,21,1.0,1149.8562899670924,False,-0.0062731341882506265,14,4.426000000000001,58292,425,0,0.0,10896.40724917731,False,-0.16186451512703937,0.6333333333333333,329772,0.0,0.0,18,0,0,7,7,7.0,26,33,21,163.0,70.0,10,14,21,1089,1.3516105119488202,101.10967613500543
47,21,0,0,0,10.0,20,10.0,26.495417754291655,31,28.0,26.713215717085454,9,50.0,34.0,12,34.0,0,0.8840000000000001,49426,0,32,0.6,847.853368137333,False,0.17374035657433703,18,1.127,49700,22,10,1.0,484.95417754291657,False,0.17591950010057344,0,3.4670000000000014,38116,623,15,1.0,16907.343496679983,False,-0.21151211018353608,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,74998,7,31,1.0,1240.9925100195983,False,-0.005673947994611454,12,4.532000000000002,57666,434,0,0.0,11593.535621215087,False,-0.16551258631679755,0.6,328968,0.0,0.0,11,0,0,4,8,7.133333333333333,28,32,21,138.0,67.0,8,13,21,650,1.3834716309793293,102.49314776598476
48,21,0,0,0,10.0,20,10.0,26.62041211331897,45,27.288888888888888,27.4840336894966,34,31.647058823529413,34.00000000000001,11,34.0,0,0.8840000000000001,49736,0,25,0.8,665.5103028329743,False,0.1788927774579475,20,1.3090000000000002,49904,24,10,1.0,506.2041211331897,False,0.18097294767174302,19,3.6570000000000014,37311,658,10,1.0,17791.071507458848,False,-0.21766049653365233,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,73922,31,41,1.0,2246.005044374395,False,-0.013214956973212478,11,4.630000000000001,57512,434,0,0.0,11928.070621241524,False,-0.1653381287229354,0.6333333333333333,327447,0.0,0.0,12,0,0,4,11,9.452380952380953,29,33,23,156.0,79.0,9,12,23,590,1.4471645730081946,103.94031233899295
49,23,0,0,0,10.0,20,10.0,26.81413801687252,42,28.0,27.363814138330223,7,24.0,34.00000000000001,11,34.0,2,0.9040000000000001,50378,0,7,0.7,187.69896611810765,False,0.18838382621221675,5,1.3390000000000002,50084,27,10,1.0,538.1413801687252,False,0.1855871227445637,0,3.638000000000001,36303,690,13,1.0,18857.48481544033,False,-0.2256993937265896,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,73922,21,51,1.0,2308.640096904935,False,-0.01280315518142707,11,4.729000000000001,57193,441,0,0.0,12067.442035003629,False,-0.1686164231755186,0.6166666666666667,326942,0.0,0.0,12,0,0,11,8,6.5,25,36,22,220.0,40.0,15,8,22,788,1.7740174739737995,105.71432981296675
50,22,0,0,0,10.0,20,10.0,26.81550874806736,2,27.0,27.114215895777754,5,18.0,34.00000000000001,11,34.0,0,0.9020000000000001,50342,0,14,0.9,375.417122472943,False,0.18974614586980454,0,1.334,49974,28,20,1.0,816.3101749613472,False,0.1862719287862464,0,3.638000000000001,36339,682,18,1.0,18776.232852305937,False,-0.22577771788708526,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,73922,11,61,1.0,2372.256374853556,False,-0.012384902203461232,11,4.828000000000001,56942,446,0,0.0,12092.940289516879,False,-0.17174924201501068,0.65,326581,0.0,0.0,11,0,0,8,7,7.0,25,33,20,167.0,60.0,10,12,20,344,1.7035581840318628,107.41788799699862
51,20,0,0,0,10.000000000000002,20,10.0,26.81550874806736,0,,28.10098443125412,14,40.0,34.00000000000001,10,34.0,0,0.9020000000000001,50232,1,24,1.0,653.5722099536166,False,0.1904307905388809,0,1.3340000000000003,49884,27,30,1.0,1074.4652624420207,False,0.1871920282362321,0,3.638000000000001,36899,672,14,1.0,18413.43566073882,False,-0.2193674811152787,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,73362,15,71,1.0,2835.514766468812,False,-0.01670273000349236,10,4.917000000000001,56810,446,0,0.0,12533.039056339338,False,-0.17059145919566515,0.6666666666666666,326249,0.0,0.0,13,0,0,6,6,6.0,24,30,19,112.0,48.0,8,12,19,760,1.584061439963989,109.0019494369626
52,19,0,0,0,10.000000000000002,20,10.0,26.81550874806736,0,,29.792409467272858,40,36.75,34.00000000000001,10,34.0,0,0.9020000000000001,50132,1,34,1.0,921.7272974342902,False,0.19123316259841178,0,1.3340000000000003,49784,27,40,1.0,1342.6203499226945,False,0.18799440029576298,26,3.8980000000000015,37428,662,10,1.0,18049.790885893322,False,-0.2134892918806227,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71892,45,81,1.0,4094.6584260272793,False,-0.02775372500968258,10,5.007000000000001,56682,446,0,0.0,13287.414622403694,False,-0.16731482825507105,0.6666666666666666,324980,0.0,0.0,12,0,0,10,7,6.6,20,30,21,125.0,60.0,8,11,21,200,1.4275430489797145,110.42949248594232
53,21,0,0,0,10.000000000000002,20,10.0,26.81159041379305,48,26.791666666666668,32.213451040745205,39,43.64102564102564,34.00000000000001,8,34.0,0,0.9020000000000001,50834,0,13,0.9,348.5506753793096,False,0.20101422941983138,0,1.3340000000000003,50168,29,32,1.0,1147.9708932413776,False,0.1947443066238301,29,4.162000000000001,36790,700,10,1.0,19090.24780006259,False,-0.2154833243027447,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71822,40,91,1.0,4382.5380416298085,False,-0.026781472441618676,8,5.077000000000001,54959,480,0,0.0,15462.456499557698,False,-0.17567089743880543,0.65,323635,0.0,0.0,16,0,0,13,6,5.705882352941177,17,30,19,155.0,80.0,9,12,19,1486,1.6011018230346963,112.03059430897702
54,19,0,0,0,10.000000000000002,20,10.0,26.805383716103,43,26.767441860465116,32.213451040745205,0,,34.00000000000001,12,34.0,11,1.012,51094,4,10,1.0,308.05383716103,False,0.20665929501496352,0,1.334,50607,25,23,1.0,866.523825470369,False,0.20176736862176983,0,4.133000000000001,35639,733,20,1.0,20292.615284718402,False,-0.22479246144121096,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000004,71822,30,101,1.0,4400.403531222357,False,-0.026664013601430826,12,5.189000000000002,54777,480,0,0.0,15462.456499557698,False,-0.17806405983196782,0.6666666666666666,323001,0.0,0.0,15,0,0,11,10,9.071428571428571,23,34,23,140.0,69.0,11,8,23,699,3.100153298000805,115.13074760697782
55,23,0,0,0,10.000000000000002,20,10.0,26.915677180749906,28,28.0,31.607395040704723,11,20.545454545454547,34.00000000000001,11,34.0,0,1.0010000000000001,50994,4,20,1.0,578.3135436149981,False,0.20748644420445722,5,1.3840000000000003,51181,25,10,1.0,519.1567718074991,False,0.2111930113701996,0,4.133000000000002,35081,751,19,1.0,20814.214068516572,False,-0.22982447200808842,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71752,25,111,1.0,4564.184876017619,False,-0.02650766024971978,11,5.287000000000002,54467,486,0,0.0,15361.193989782496,False,-0.1828060881671105,0.6666666666666666,322537,0.0,0.0,14,0,0,13,7,6.357142857142858,24,37,22,221.0,69.0,15,8,22,818,2.1086969890166074,117.23944459599443
56,22,0,0,0,10.000000000000002,20,10.0,26.975719792067505,16,28.0,31.157304047391065,5,14.0,34.0,12,34.0,0,1.0010000000000001,51362,2,14,1.0,397.66007708894506,False,0.21402439402285028,0,1.3790000000000002,51061,27,20,1.0,809.51439584135,False,0.21178585853689993,0,4.133000000000002,34703,757,24,1.0,21168.395179732484,False,-0.23322614219182822,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71682,20,121,1.0,4737.146080947821,False,-0.026290952787982706,12,5.396,54290,486,0,0.0,15142.449767032058,False,-0.18657166491103186,0.6666666666666666,322160,0.0,0.0,14,0,0,11,6,6.0,23,34,20,155.0,72.0,13,9,20,718,1.7386667379760183,118.97811133397045
57,20,0,0,0,10.000000000000002,20,10.0,26.65548698511331,5,10.0,33.13836229217176,38,42.31578947368421,34.0,10,34.0,0,1.0010000000000001,51292,4,19,1.0,546.4542527171529,False,0.21412792555764118,0,1.3790000000000002,50981,25,30,1.0,1049.6646095533993,False,0.21272944608737013,14,4.2730000000000015,35735,752,10,1.0,20376.309835726926,False,-0.22245851955803292,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71682,10,131,1.0,4785.383622921718,False,-0.02597380918526159,10,5.484000000000001,52549,524,0,0.0,17364.501841098005,False,-0.19485534621237335,0.6666666666666666,321301,0.0,0.0,13,0,0,17,9,8.142857142857142,18,35,20,155.0,57.0,10,10,20,250,1.5982113829813898,120.57632271695184
58,20,0,0,0,10.000000000000002,20,10.0,26.65548698511331,0,,33.13836229217176,0,,34.00000000000001,13,34.0,0,1.0010000000000001,51182,5,29,1.0,823.009122568286,False,0.21479373128214882,0,1.379,50891,24,40,1.0,1306.2194794045324,False,0.21363070659278727,0,4.259,35735,742,20,1.0,20441.138588797512,False,-0.22190970007113284,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71682,0,141,1.0,4794.000000000001,False,-0.02591715976331361,13,5.604000000000001,52340,524,0,0.0,17364.501841098005,False,-0.19760353819133458,0.6666666666666666,320892,0.0,0.0,11,0,0,12,7,7.0,20,32,16,123.0,45.0,9,11,16,200,1.5446737349848263,122.12099645193666
59,16,0,0,0,10.000000000000002,20,10.0,26.748956631766816,45,27.244444444444444,33.13836229217176,0,,34.0,16,34.0,0,1.0010000000000001,51416,8,26,1.0,775.4728724259372,False,0.21974374128730115,0,1.3790000000000002,51683,21,18,1.0,691.4812193718027,False,0.2250415721241766,0,4.259000000000002,34509,777,30,1.0,21778.090171647968,False,-0.23134934330324092,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71954,0,133,0.0,4522.0,False,-0.024128862590401052,8,5.671,52246,524,0,0.0,17364.501841098005,False,-0.19883956711967118,0.5,320870,0.0,0.0,18,0,0,12,5,5.0,20,32,20,122.0,37.0,8,8,20,1698,1.5226058409898542,123.64360229292652
60,20,0,0,0,10.000000000000002,20,10.0,26.720714660460658,10,26.0,33.22027763356358,1,49.0,34.0,7,34.0,0,1.0010000000000001,51316,8,36,1.0,1041.9457277765837,False,0.22052630886695146,0,1.3790000000000002,51843,21,18,1.0,690.9728638882918,False,0.22880286388227608,0,4.259000000000002,34298,777,39,1.0,22057.586118886913,False,-0.23255573703153537,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71954,0,133,0.0,4522.0,False,-0.024128862590401052,7,5.7330000000000005,52123,525,0,0.0,17440.64575762088,False,-0.19995630665601,0.5,320596,0.0,0.0,14,0,0,10,4,4.0,20,30,27,147.0,75.0,10,10,27,509,1.5738978079752997,125.21750010090182
61,27,0,0,0,10.000000000000002,20,10.0,26.8057756939094,17,28.0,33.22027763356358,0,,34.0,10,34.0,0,1.0010000000000001,51682,9,29,1.0,867.3674951233726,False,0.22708868987218772,0,1.3790000000000002,51753,20,28,1.0,950.5617194294632,False,0.22973984270948955,0,4.259000000000002,33822,784,49,1.0,22643.521748069583,False,-0.2356547209028683,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,71954,0,133,0.0,4522.0,False,-0.024128862590401052,10,5.8260000000000005,51989,525,0,0.0,17440.64575762088,False,-0.20171830534108562,0.5,320262,0.0,0.0,12,0,0,16,6,6.0,19,35,18,246.0,66.0,15,12,18,676,1.754240064008627,126.97174016491044
62,18,0,0,0,10.000000000000002,20,10.0,26.469298572800255,35,24.257142857142856,32.59838767023095,14,24.857142857142858,34.0,20,34.0,0,1.0010000000000001,52095,9,16,1.0,513.5087771648041,False,0.2326470859782535,0,1.379,51989,20,26,1.0,888.2017628928066,False,0.23456242804375693,0,4.259,33321,809,45,1.0,22880.5899905558,False,-0.24213038848535604,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000004,72226,0,125,0.0,4250.0,False,-0.022340565417488495,12,5.936000000000002,51463,539,0,0.0,17570.530954254482,False,-0.20778086157623613,0.5,320156,0.0,0.0,21,0,0,14,7,7.0,19,33,21,148.0,68.0,10,8,21,1669,1.6616894049802795,128.63342956989072
63,21,0,0,0,10.0,20,10.0,26.591314468599222,59,27.084745762711865,32.75321138336536,5,38.0,34.0,20,34.0,16,1.161,52499,13,10,1.0,395.9131446859922,False,0.24077503643293066,1,1.3890000000000002,52609,16,10,1.0,425.9131446859922,False,0.24371822119429726,0,4.259000000000002,31913,858,50,1.0,24453.0083832264,False,-0.2526581525919677,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,72376,0,120,0.5,4080.0,False,-0.02148586456278764,10,6.024000000000001,51333,539,0,0.0,17653.98093563393,False,-0.20894161120556262,0.5833333333333334,319792,0.0,0.0,20,0,0,12,7,6.083333333333333,20,32,26,174.0,74.0,11,10,26,1568,1.9294899969827384,130.56291956687346
64,26,0,0,0,10.0,20,10.0,26.591314468599222,0,,30.79240579388568,73,26.575342465753426,34.0,20,34.0,0,1.1450000000000002,52369,16,20,1.0,691.8262893719844,False,0.2411978325136208,0,1.3880000000000003,52539,13,20,1.0,661.8262893719844,False,0.24484738161771538,23,4.489000000000002,32924,848,10,1.0,22857.358727311,False,-0.24904880695446308,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,70924,59,121,1.0,5930.751941839255,False,-0.02841057237449532,11,6.124000000000001,50997,543,0,0.0,16720.276346079925,False,-0.2194985118600926,0.6666666666666666,318815,0.0,0.0,21,0,0,17,10,9.196428571428571,22,39,26,230.0,78.0,15,11,26,696,1.9229391400003806,132.48585870687384
65,26,0,0,0,10.0,20,10.0,26.570031606304955,10,26.0,29.83022247843018,52,26.0,34.00000000000001,20,34.0,0,1.1450000000000002,52259,17,30,1.0,967.1009481891487,False,0.24184856664770257,0,1.3880000000000003,52709,12,20,1.0,651.4006321260991,False,0.24872737435104067,42,4.886000000000001,32714,848,10,1.0,22829.6890269309,False,-0.2528386354430015,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,69878,101,122,1.0,7160.852470321449,False,-0.034077235566591486,11,6.223000000000001,50838,543,0,0.0,16197.810805787587,False,-0.22502425505728077,0.6666666666666666,317460,0.0,0.0,17,0,0,10,7,6.8076923076923075,23,33,32,212.0,113.0,13,13,32,766,1.8451740709715523,134.3310327778454
66,32,0,0,0,10.0,20,10.0,26.225591924936044,5,9.0,29.91210973357825,1,49.0,34.00000000000001,20,34.0,0,1.1450000000000002,52174,20,35,1.0,1117.8957173727615,False,0.24162246847699334,0,1.3880000000000001,52639,9,30,1.0,876.7677577480813,False,0.2497323792440498,0,4.844000000000001,32718,843,19,1.0,22676.504077659072,False,-0.25406772478362505,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,70150,91,124,1.0,6938.001985755622,False,-0.031965798910219376,12,6.332000000000001,50611,544,0,0.0,16272.187695066568,False,-0.22752013349726127,0.6666666666666666,317354,0.0,0.0,21,0,0,9,6,6.0,26,35,20,218.0,93.0,15,17,20,566,1.68344305397477,136.01447583182016
67,20,0,0,0,10.000000000000002,20,10.0,26.2217635277393,22,26.181818181818183,32.00044292099349,22,52.0,34.0,14,34.0,0,1.1450000000000002,52582,16,27,1.0,867.9876152489611,False,0.2482869206664425,0,1.3880000000000003,52607,13,36,1.0,1073.9834869986148,False,0.2513006932612678,3,4.874000000000002,33193,855,10,1.0,22739.612245427033,False,-0.2454910750954333,0,0.2,59062,0,0,0.0,0.0,False,0.0,0,0.9200000000000002,70286,81,130,1.0,7012.035876600473,False,-0.02969075689283051,10,6.420000000000002,49332,566,0,0.0,18112.250693282316,False,-0.23224029787454098,0.6666666666666666,317062,0.0,0.0,18,0,0,7,7,6.136363636363637,28,35,23,150.0,58.0,10,10,23,912,1.615675266017206,137.63015109783737
