index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,5ff178ef-7660-4bcd-9f72-0e067efb3ea2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,60,,-1,-1
1221,324e15c7-7df0-4c11-9151-b184bdb49691,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,50,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1222,9b8029e3-5cc2-437a-b311-4938e3b1ebab,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,3,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1223,410f0d32-960a-4159-a4d1-0f446b4a2c18,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,20,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1224,3348f345-aeb4-4589-8734-5cb6a87406aa,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1225,ff87ad8e-8bcf-4dd5-beaf-1a6279db928b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1226,d45822ea-bb87-4b2d-ab54-432dd73b29a8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
1227,6aa8c269-0b2c-4ab3-bc17-368e3d12f5ba,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,53,,-1,-1
1228,7ab54f20-20ba-4ccb-abe7-b93a39c707b5,SELLER,01Ran@0,_SystemAgent,RandomAgent,29,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,29,,-1,-1
1229,370e420c-fdfa-4d92-8ec1-a4ada2c444cc,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,28,4,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,28,,-1,-1
1230,10030cd5-f6d1-45e9-8976-d81b3f427bb0,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,26,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,26,,-1,-1
1231,55e5095c-1f6c-440b-959c-264c40781ae6,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,12,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,12,,-1,-1
1232,f017d69e-b733-4e73-ab52-ee3fc357f1ea,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,14,,-1,-1
1233,a00c6694-1305-4478-928f-d2b444cfc545,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1234,b49a02d5-4b0a-4fbf-b5b2-5ac7777e101c,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,14,,-1,-1
1235,f7fd261d-4d2a-4c02-92ac-9b0e9ae9d9e7,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1236,1c067f39-49ae-45f9-8c06-5bd3d6848b7b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,5,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,35,,-1,-1
1237,ca556982-47b9-488f-811e-0871113dff71,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,42,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1238,8364e306-37b1-4057-b293-cc69dc914f4f,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,6,,-1,-1
1239,e1d4fab8-1f78-40a4-b182-604bfdc33dde,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,14,,-1,-1
1240,01625a47-93ed-42e7-9d65-28ef9669da72,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
1241,3b291a55-4657-481c-86fd-f86f4cc06d7d,SELLER,01Ran@0,_SystemAgent,RandomAgent,28,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1242,90fad5b1-1cad-49d6-b3e7-008b6fe1d274,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,14,,-1,-1
1243,cf7de060-2196-4c81-9a16-6b1076a0b22e,SELLER,01Ran@0,_SystemAgent,RandomAgent,10,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,10,,-1,-1
1244,87dd8f2f-947f-4c30-8ad1-25c4fd67b370,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,28,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,28,,-1,-1
1245,58d3a186-55de-42df-90b5-e05217e0bc9a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,4,,-1,-1
1246,4aad442d-c2f2-40a6-a721-fec35f823e4f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,63,,-1,-1
1247,cf04b65a-f94c-47db-a664-383f6f6d1e73,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,61,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1248,855b5ab5-e0b7-4adb-b1c4-9b8eaeca1016,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,55,3,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1249,7a3837db-b301-4982-8bbd-ec898ed06851,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,19,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,19,,-1,-1
1250,10f2146b-5e81-4f14-8ccb-6974b8948e80,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,59,,-1,-1
1251,a501de6f-ec4b-45c2-9b46-2b7d60308fc2,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,10,,-1,-1
1252,4b80e087-dd5b-440b-b055-ebe53ca0e855,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
1253,d6f1bf09-ab7d-4d0a-98ed-2501e0e5f63b,SELLER,01Ran@0,_SystemAgent,RandomAgent,59,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,59,,-1,-1
1254,f31f647c-215b-4cb0-a343-4e848887a311,SELLER,01Ran@0,_SystemAgent,RandomAgent,17,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,17,,-1,-1
1255,3661107d-d37a-418c-b668-4044ee378f6b,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,20,,-1,-1
1256,5677ee4f-a4c0-40c1-ba5a-c294fb3c84f9,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,28,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1257,13a7b5c0-8f63-4be1-a7ab-d9f09df5d4e8,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,7,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1258,eec76aa8-f092-48ee-a025-14df8cc0176f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,29,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1259,4068282b-5278-4c45-80e2-35b52f5faa43,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,14,,-1,-1
1260,3ae95ed7-c1d1-487a-8108-4643db70d49a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,33,,-1,-1
1261,8ce61afa-f463-49be-bbfb-9104f8cc98d1,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,53,,-1,-1
1262,25f93930-60cb-405a-885c-cbcd9ccc26ec,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1263,d8cae2f4-13cd-4613-acb7-790196caac0b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,7,,-1,-1
1264,dbfc1c0b-3cc8-4dfe-95f7-0e47923de994,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,52,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1265,a49ac31f-992a-4559-801e-a3e0dd84d01d,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,8,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,8,,-1,-1
1266,d746adb2-014d-4fb3-a6cd-ab0a006562c4,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,3,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1267,f261b4e6-0b2c-48ae-af80-b4392bf4d5a2,SELLER,01Ran@0,_SystemAgent,RandomAgent,28,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1268,948b1f76-aa18-44d3-bcbc-3cc1c2aaf04b,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,10,,-1,-1
1269,3142fab5-08e3-41cb-a5ee-f79a677a7646,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1270,05ac4a3f-92f5-45bb-853a-bfe5120090b6,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
1271,19e7a20d-61a1-4762-91a0-6fa1461c1153,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,29,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1272,a8d28316-730e-4f45-b511-6b2af9787f31,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,7,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1273,ee7e7cd3-497f-44ed-86ce-fbf12bac6a34,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1274,3a966dad-6c23-4079-a830-b21684e4cc07,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,39,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,39,,-1,-1
1275,7b1d5536-ffbf-4d2e-a53e-ea98ddcfb2eb,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
1276,8503dda9-0aa8-41fa-978c-a77467e3f4dc,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,49,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(0.3333333333333333),-1,-1
1277,c5981937-8bfe-45d1-998f-0573f55ec4d6,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,55,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1278,97fac329-e151-49e3-962f-fec5ba626e8e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,60,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1279,4ab65fc8-e499-4f15-af82-0e310ceada59,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1280,a1dfdcee-1f49-4e61-834b-66adb20ece15,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,53,,-1,-1
1281,3a0f5d2c-fc34-4bef-bbb1-e50feeb2ca26,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,58,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(0.5),-1,-1
1282,e3af35c4-c7f4-414d-8db3-feb70f3a40e6,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,3,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1283,3c680525-7c42-4fbd-830f-36a874d870df,SELLER,01Ran@0,_SystemAgent,RandomAgent,46,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,46,,-1,-1
1284,1b063e98-a415-41eb-929e-290e777e42eb,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,59,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1285,e57e9310-dafd-4407-a6dd-2879198b0101,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,57,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1286,2c04417f-a23f-4337-b763-10966ab379c6,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,3,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1287,eb4e7798-714a-49f9-971c-272d06b8e1ce,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,34,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1288,720bc528-376e-45e6-802d-77b0810034eb,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,14,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,14,,-1,-1
1289,5e18518d-fb44-4a75-9aea-ced1efba9b08,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,5,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,5,,-1,-1
1290,1ed31c52-098d-489e-8cd6-dbf3ce66eb84,SELLER,01Ran@0,_SystemAgent,RandomAgent,40,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,40,,-1,-1
1291,bae5fef3-1a3b-49f3-951c-a12b4430504c,SELLER,01Ran@0,_SystemAgent,RandomAgent,7,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,7,,-1,-1
1292,b66649e0-5e08-45eb-8acd-b99d9f97d065,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,51,,-1,-1
1293,295d96a9-8681-4ca3-8d77-fe18572c63b5,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,12,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(0.5),-1,-1
1294,a97b60a3-f738-413f-a6bf-04021c2367ba,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,62,,-1,-1
1295,9d90e82c-32a4-439b-952f-48bd3f7dd8ef,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,27,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,27,,-1,-1
1296,41c0cb2e-0340-418f-9106-2e53cd470da6,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,35,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1297,0f9090dc-95d0-4fc8-9ab6-935ed16d1309,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,58,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1298,54479e95-0081-4665-80be-8262ceaa7c7b,SELLER,01Ran@0,_SystemAgent,RandomAgent,18,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,18,,-1,-1
1299,ad92d4b1-f58d-4818-baec-abe75e5aa5b8,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,9,,-1,-1
1300,7fdbc07d-5383-4dd5-a064-5b3ed75e0a00,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1301,23914f32-c113-4513-817c-c4ae012c385c,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,33,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1302,144a6e30-ecda-4d4d-a287-bde84e0ca0ef,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,39,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
1303,a7c5cff0-7d62-40a3-bb84-0b4000c9a5b7,SELLER,01Ran@0,_SystemAgent,RandomAgent,42,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,42,,-1,-1
1304,635bc7ab-814f-413e-984f-c4b29a17e09a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1305,769c7c97-3504-4f9e-a83b-5b7522ea41d5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,11,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,11,,-1,-1
1306,526d84f0-6eb2-4b54-b1ea-25dbea0b0124,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
1307,a94ea6c7-ce72-4b99-942d-b918ccbb9805,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,62,,-1,-1
1308,71c4fde8-0503-4efb-a2f0-7d33917a7630,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,22,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(0.6666666666666666),-1,-1
1309,d779f0de-93a4-4de6-93e4-1e1c83c54eab,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,41,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
1310,a6c88f38-0779-4dac-a428-d602b6b7c5eb,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,4,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
1311,a59cc01b-399d-429f-8206-d7fc85a4481b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,6,,-1,-1
1312,6c4a0eb2-145c-4d81-895a-9d497ce2b0a6,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,6,,-1,-1
1313,6a0a7a8c-1449-437e-ac20-2576c95d2a46,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,7,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1314,e59df724-0707-40f2-ae18-4645f5aa15e0,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
1315,022aca59-d07f-4293-a5d4-6ba984de4637,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,14,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,14,,-1,-1
1316,ca1df189-bb96-43b7-8e6e-8e64fbce21b4,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,41,1,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1317,27e7d422-84bf-4b5c-ba2a-3448ca112134,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,10,,-1,-1
1318,cb73e166-bd46-477b-a49a-9070fbee9c7c,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,55,2,57,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1319,867a40b2-82bd-4cff-a7eb-9cc0260995f2,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,3,1,7,1,-1,1,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Ran@0:product(1.0),-1,-1
1320,59f2a047-bca1-47d1-bd4e-3d80fd808654,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,10,3,64,1,-1,1,02Ind@1|05Ran@2,"[quantity: (1, 5), time: (6, 11), unit_price: (32, 64)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,7,10,,-1,-1
1321,e2da1cb7-ac88-4983-ad48-a8aedc3a8999,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,20,11,7,1,-1,1,07Buy@3|05Ran@2,"[quantity: (1, 11), time: (1, 28), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
1322,bb3ed768-b830-43b5-aa3f-d3db4c920f8f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,1,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,67,,-1,-1
