index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,9,0,0,0,9.999999999999996,20,10.0,28.62322626950924,14,21.928571428571427,16.70931167547683,13,7.461538461538462,33.99999999999999,0,,0,1.9190000000000003,48286,5,11,1.0,364.85548896460165,False,0.3968249155446065,5,1.6360000000000001,25769,535,0,0.0,5349.999999999998,False,-0.18026456093835558,0,0.21800000000000003,43073,10,121,1.0,2308.058975427789,False,0.007816732470009455,13,5.901000000000002,8930.0,411,0,0.0,11764.145996768297,False,-0.6624721311096493,0,0.2,67248,0,1,0.0,33.99999999999999,False,0.00013381705721422625,0,0.44300000000000006,64348,462,130,1.0,12139.701994070294,False,0.047012177308123355,0.5,257654,0.0,0.0,6,0,0,3,5,5.0,5,8,9,119.0,15.0,8,1,9,488,0.8035413986071944,61.94213698897511
55,9,0,0,0,9.999999999999996,20,10.0,28.157809253162796,3,2.0,17.502252031201472,5,38.0,33.99999999999999,0,,0,1.9190000000000007,48226,1,21,1.0,601.3139943164188,False,0.39850304035154344,3,1.6610000000000003,25560,549,0,0.0,5489.999999999998,False,-0.18427044007031904,0,0.21800000000000003,43257,3,126,1.0,2289.7571836908737,False,0.01180107993449635,0,5.888000000000001,8930.0,411,0,0.0,11572.859603049908,False,-0.6646515859647034,0,0.2,67248,0,1,0.0,33.99999999999999,False,0.00013381705721422625,0,0.44300000000000006,64158,457,140,1.0,12758.529178259072,False,0.048787685695395794,0.5,257379,0.0,0.0,6,0,0,7,1,1.0,2,9,12,104.0,0.0,9,0,12,390,0.947624571621418,62.889761560596526
56,12,0,0,0,9.999999999999996,20,10.0,25.81271968871358,31,14.129032258064516,17.460935235501857,13,17.076923076923077,33.99999999999999,0,,0,1.9190000000000007,48564,0,19,0.9,490.4416740855581,False,0.40664632516910504,20,1.8580000000000003,24960,561,0,0.0,5609.999999999998,False,-0.1998328482088821,0,0.21800000000000003,43307,13,131,1.0,2622.94787180402,False,0.016736713515222167,8,5.968000000000001,8416.0,422,0,0.0,10892.967708637132,False,-0.6841107498332293,0,0.2,67248,0,1,0.0,33.99999999999999,False,0.00013381705721422625,0,0.44300000000000006,63936,460,150,1.0,13132.030208330852,False,0.04826357654581646,0.48333333333333334,256431,0.0,0.0,7,0,0,4,2,2.0,6,10,13,102.0,27.0,10,2,13,688,1.066624891012907,63.95638645160943
57,13,0,0,0,9.999999999999996,20,10.0,25.916083511257746,3,31.666666666666668,17.79973537696401,24,19.5,33.99999999999999,0,,0,1.9190000000000007,48549,1,26,1.0,683.8181712927014,False,0.40900052121520364,0,1.8380000000000003,24870,570,0,0.0,5699.999999999998,False,-0.20112971555376236,0,0.21800000000000003,43756,4,121,1.0,2257.432314657676,False,0.022803667790740122,4,6.000000000000001,8210.0,424,0,0.0,10988.419408773285,False,-0.6877173980405924,0,0.2,67248,0,1,0.0,33.99999999999999,False,0.00013381705721422625,0,0.44300000000000006,63468,474,160,1.0,13877.074568680939,False,0.04684395867046028,0.5,256101,0.0,0.0,9,0,0,6,2,2.0,5,11,10,126.0,6.0,11,2,10,755,0.9387667700648308,64.89515322167426
58,10,0,0,0,9.999999999999996,20,10.0,26.96598979318372,16,37.0,18.330900285413108,21,21.61904761904762,33.99999999999999,0,,0,1.9190000000000003,49021,3,20,1.0,569.3197958636744,False,0.42095333865332824,0,1.838,24790,578,0,0.0,5779.999999999998,False,-0.20228248652698924,0,0.21800000000000003,44198,0,108,0.4,1979.7372308246156,False,0.02971170849084646,4,6.036000000000001,7506.0,440,0,0.0,11865.035509000836,False,-0.6937718130867647,0,0.2,67248,0,1,0.0,33.99999999999999,False,0.00013381705721422625,0,0.44300000000000006,63014,485,170,1.0,14670.486638425358,False,0.04599207980273399,0.39999999999999997,255777,0.0,0.0,7,0,0,3,1,1.0,5,8,8,90.0,21.0,8,2,8,1234,0.8892506808042526,65.78440390247852
59,8,0,0,0,9.999999999999998,20,10.0,28.07577819256551,17,38.0,17.216383798523772,16,7.75,33.999999999999986,1,34.0,0,1.9190000000000007,49557,4,13,1.0,404.98511650335166,False,0.43403246659130446,0,1.838,24700,587,0,0.0,5869.999999999999,False,-0.2035793538718695,0,0.21800000000000003,44268,0,103,0.0,1773.2875312479484,False,0.028954602261051232,11,6.142,6526.0,457,0,0.0,12830.630634002438,False,-0.7051017382872751,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62890,491,180,1.0,14573.244445075168,False,0.04342545233938358,0.3333333333333333,255223,0.0,0.0,8,0,0,2,3,3.0,3,5,12,63.0,34.0,5,3,12,950,0.9213755484670401,66.70577945094556
60,12,0,0,0,9.999999999999996,20,10.0,27.486141916888826,22,23.40909090909091,16.996984456580297,2,2.0,33.999999999999986,0,,4,1.9590000000000007,49877,3,10,1.0,304.86141916888823,False,0.44181188822687806,5,1.8880000000000003,24470,598,0,0.0,5979.999999999998,False,-0.20862272687973718,0,0.21800000000000003,43753,12,113,1.0,2250.4929465962396,False,0.022656240846279214,2,6.151000000000001,6468.0,457,0,0.0,12561.166856018193,False,-0.7094935870018891,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62886,483,190,1.0,14669.543492528279,False,0.04408189226632783,0.5,254736,0.0,0.0,5,0,0,3,3,2.235294117647059,6,9,9,118.0,31.0,9,3,9,200,0.9158269464969635,67.62160639744252
61,9,0,0,0,9.999999999999998,20,10.0,26.74645247865101,24,21.916666666666668,16.91754150190339,1,7.0,33.999999999999986,0,,0,1.9550000000000003,50047,7,10,1.0,337.4645247865101,False,0.44718096378550554,14,2.023,24222,604,0,0.0,6039.999999999999,False,-0.21490532868382375,0,0.21800000000000003,43443,12,123,1.0,2401.815034477929,False,0.017316277395838207,1,6.159000000000001,6228.0,471,0,0.0,12597.579117444624,False,-0.7145476811885354,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62879,474,200,1.0,14818.914671902203,False,0.04508827964718535,0.5,254101,0.0,0.0,6,0,0,2,3,3.0,7,9,8,125.0,0.0,9,0,8,510,0.673922959715128,68.29552935715765
62,8,0,0,0,9.999999999999998,20,10.0,29.091701642834252,39,38.87179487179487,16.428155570780635,8,9.5,33.999999999999986,0,,29,2.2450000000000006,50504,8,10,1.0,370.91701642834255,False,0.460833410421458,0,2.0090000000000003,24132,613,0,0.0,6129.999999999999,False,-0.216202196028704,0,0.21800000000000003,43225,11,128,1.0,2422.812631131098,False,0.012587875206579752,3,6.188000000000002,4913.0,501,0,0.0,14574.94252305996,False,-0.7219836099368795,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62803,472,210,1.0,14894.089429408457,False,0.044517139209947494,0.5,252859,0.0,0.0,7,0,0,5,3,2.9375,3,8,9,104.0,0.0,8,0,9,558,0.7391675710678101,69.03469692822546
63,9,0,0,0,9.999999999999998,20,10.0,29.02842389328231,17,28.352941176470587,15.679015101421355,7,4.0,33.999999999999986,0,,6,2.2760000000000007,50714,10,10,1.0,390.2842389328231,False,0.4671645326800892,1,2.019,24029,621,0,0.0,6209.999999999999,False,-0.21801781031153636,0,0.21800000000000003,42743,18,138,1.0,2686.2157140752283,False,0.004605502165655185,7,6.255000000000002,4724.0,501,0,0.0,14543.240370534437,False,-0.7266516227949317,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62775,469,220,1.0,14833.458082566613,False,0.043650069009208245,0.5,252267,0.0,0.0,5,0,0,4,3,2.375,3,7,13,75.0,6.0,7,2,13,200,0.9524394264444709,69.98713635466993
64,13,0,0,0,9.999999999999998,20,10.0,27.01202695678346,15,3.0,15.926635580865804,12,18.083333333333332,33.999999999999986,0,,0,2.270000000000001,50584,13,20,1.0,670.2405391356692,False,0.4674520957251747,15,2.1680000000000006,23629,628,0,0.0,6279.999999999999,False,-0.22853684544223177,0,0.21800000000000003,42888,23,143,1.0,2898.7855080698296,False,0.010331618677306484,7,6.3180000000000005,4519.0,501,0,0.0,13533.025505348513,False,-0.7428330883083981,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62558,471,230,1.0,15321.445358587789,False,0.044051425587217335,0.5,251460,0.0,0.0,6,0,0,10,3,3.0,2,12,17,128.0,14.0,12,1,17,390,1.298217050731182,71.28535340540111
65,17,0,0,0,9.999999999999996,20,10.0,26.46477453653944,18,21.166666666666668,15.497909691165049,20,13.25,33.999999999999986,0,,0,2.270000000000001,50846,13,20,1.0,659.2954907307887,False,0.4748450314235394,8,2.2330000000000005,23333,638,0,0.0,6379.999999999998,False,-0.23562638692757717,0,0.21800000000000003,43048,22,148,1.0,2875.915674096295,False,0.013717022993531737,15,6.461000000000001,3778.0,510,0,0.0,13497.035013635115,False,-0.7601285774583547,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62293,481,240,1.0,15614.494561450385,False,0.04228986678846781,0.5,250580,0.0,0.0,7,0,0,10,3,3.0,7,17,13,206.0,0.0,17,0,13,752,2.3393056942149997,73.62465909961611
66,13,0,0,0,9.999999999999996,20,10.0,26.375915342334093,1,11.0,18.428228252357375,53,24.641509433962263,33.999999999999986,0,,0,2.2700000000000005,50787,10,29,1.0,864.9015449276886,False,0.47610740287800357,0,2.2250000000000005,23203,651,0,0.0,6509.999999999997,False,-0.23749963975907087,0,0.21800000000000003,44231,13,119,1.0,2535.846061480871,False,0.03679981384423562,14,6.586000000000002,3393.0,510,0,0.0,13451.716824590387,False,-0.7694180472998087,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,60987,524,250,1.0,18156.39160423526,False,0.041768701708659824,0.5,249883,0.0,0.0,9,0,0,8,2,2.0,4,12,16,129.0,15.0,12,1,16,1405,1.3469135574996471,74.97157265711576
67,16,0,0,0,9.999999999999998,20,10.0,27.488152646423984,18,37.166666666666664,15.962356514035246,26,1.8461538461538463,33.999999999999986,9,34.0,0,2.270000000000001,51354,10,22,1.0,704.7393582213276,False,0.4901400524254492,1,2.2350000000000008,23080,661,0,0.0,6609.999999999999,False,-0.23960344678520995,0,0.21800000000000003,44218,5,129,1.0,2196.5847535426665,False,0.03263814549200931,26,6.832000000000001,1662.0,526,0,0.0,14458.768292019016,False,-0.7973889311364163,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61245,540,251,1.0,17153.672517579027,False,0.03815029527164134,0.5,248841,0.0,0.0,8,0,0,8,5,5.0,6,14,19,159.0,22.0,14,2,19,1173,1.375766983255744,76.3473396403715
68,19,0,0,0,10.0,20,10.0,28.352183295300506,46,31.30434782608696,15.04950150325736,13,4.0,33.999999999999986,3,34.0,14,2.410000000000001,52296,11,10,1.0,393.52183295300506,False,0.5128032772263322,10,2.3340000000000005,22757,670,0,0.0,6700.0,False,-0.24761520504913687,0,0.21800000000000003,44215,0,137,0.8,2061.781705946258,False,0.031033881436813578,13,6.936000000000002,-126.0,569,0,0.0,16132.392295025988,False,-0.8190639835130573,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61295,543,258,1.0,16943.879316268743,False,0.03733406176600415,0.4666666666666666,247719,0.0,0.0,8,0,0,8,4,3.8235294117647056,6,14,15,159.0,65.0,14,5,15,1024,1.3480911627411842,77.69543080311269
69,15,0,0,0,10.0,20,10.0,28.612439177676375,17,31.41176470588235,15.04950150325736,0,,33.999999999999986,2,34.0,2,2.416000000000001,52660,10,10,1.0,386.12439177676373,False,0.5231868986393954,5,2.3740000000000006,22552,681,0,0.0,6810.0,False,-0.2519380961987377,0,0.21800000000000003,44215,0,137,0.0,2061.781705946258,False,0.031033881436813578,0,6.923000000000001,-3164.0,586,0,0.0,16766.889358118355,False,-0.8810626953090153,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61363,533,266,1.0,17065.38430123617,False,0.03924842617191151,0.3333333333333333,244908,0.0,0.0,6,0,0,6,2,50.36984126984127,7,13,12,143.0,12.0,13,2,12,268,1.0533818928524852,78.74881269596517
70,12,0,0,0,10.0,20,10.0,28.75669230888867,8,32.0,13.9341156942033,15,2.533333333333333,33.99999999999999,13,34.0,0,2.4140000000000006,52826,9,12,1.0,435.08030770666403,False,0.5286763351639336,0,2.3690000000000007,22442,692,0,0.0,6920.0,False,-0.2535231562869247,0,0.21800000000000003,43959,0,145,0.8,2020.4467756594784,False,0.02472936349990295,15,7.073000000000002,-3952.0,586,0,0.0,16851.42169300876,False,-0.8980559920129346,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61767,538,263,1.0,16438.554243481372,False,0.04059529442340735,0.4666666666666666,244324,0.0,0.0,9,0,0,7,4,4.0,2,9,12,82.0,20.0,9,3,12,898,1.1075549758970737,79.85636767186224
71,12,0,0,0,10.0,20,10.0,28.34735914727134,15,23.733333333333334,13.583687974680847,7,6.0,34.0,9,34.0,0,2.414000000000001,53068,10,11,1.0,411.8209506199847,False,0.5353154406556382,4,2.4090000000000007,22256,701,0,0.0,7010.0,False,-0.2575866739675495,0,0.21800000000000003,43603,5,155,1.0,2247.208431811888,False,0.01920071588519605,7,7.128000000000002,-4443.0,586,0,0.0,16611.552460301005,False,-0.9119775720045916,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62031,535,264,1.0,16243.273066454254,False,0.04306881963285244,0.5,243797,0.0,0.0,8,0,0,3,2,2.0,5,8,8,89.0,27.0,8,4,8,858,0.9299958311021328,80.78636350296438
72,8,0,0,0,9.999999999999998,20,10.0,27.940502672220177,10,21.2,11.797839436286427,31,3.5806451612903225,34.0,0,,0,2.4140000000000006,53029,8,20,1.0,638.8100534444036,False,0.5374623195689272,9,2.4950000000000006,22082,713,0,0.0,7129.999999999999,False,-0.2608720712412462,0,0.21800000000000003,43603,0,160,0.5,1887.6543098058282,False,0.015104073350262417,31,7.431000000000003,-25065.0,596,0,0.0,16652.539592643225,False,-1.3814312779983227,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61920,556,274,1.0,15875.598726575254,False,0.03868501491744426,0.4166666666666667,222851,0.0,0.0,5,0,0,5,5,185.28170018542292,1,6,10,60.0,13.0,6,2,10,200,0.5697298496961594,81.35609335266054
73,10,0,0,1,9.999999999999998,20,10.0,28.156333291502165,12,31.0,11.797839436286427,0,,34.0,6,34.0,0,2.414000000000001,53321,6,18,1.0,566.813999247039,False,0.5448401106551636,0,2.4860000000000007,21962,725,0,0.0,7249.999999999999,False,-0.26260122770108646,0,0.21800000000000003,43231,2,170,1.0,2061.945370751697,False,0.008612995291583436,0,7.400000000000001,-35761.66666666667,596,0,0.0,16781.17464173529,True,-1.623714322892148,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62124,546,278,1.0,15893.62033221239,False,0.04185217922722427,0.5,247920,0.0,0.125,9,0,0,6,3,1135.3792016806724,3,9,10,136.0,14.0,9,1,10,776,0.8301363848149776,82.18622973747551
74,10,0,0,0,9.999999999999998,20,10.0,28.45651714571189,22,30.545454545454547,12.238146081171873,5,26.0,34.0,7,34.0,4,2.4540000000000006,53793,6,10,1.0,344.5651714571189,False,0.5552402831703668,0,2.4860000000000007,21862,735,0,0.0,7349.999999999999,False,-0.2640421914176201,0,0.21800000000000003,42689,14,175,1.0,2540.0668042450443,False,0.0017098122806152762,0,7.400000000000003,-35761.66666666667,596,0,0.0,16960.084218844284,True,-1.6216758854535716,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62232,541,281,1.0,16174.837029913982,False,0.04554862785412449,0.5,247858,0.0,0.125,8,0,0,4,2,1.6666666666666665,3,7,6,136.0,0.0,10,0,6,1048,0.8515572659671307,83.03778700344265
75,6,0,0,0,9.999999999999998,20,10.0,27.612145123530283,5,1.0,13.096026886371758,5,38.0,34.0,13,34.0,0,2.450000000000001,53703,5,20,1.0,602.2429024706057,False,0.5563595910900978,5,2.5360000000000005,21632,746,0,0.0,7459.999999999999,False,-0.26908556442548776,0,0.21800000000000003,42874,9,180,1.0,2605.794145658689,False,0.006674347662686686,0,7.400000000000003,-35761.66666666667,596,0,0.0,16456.838493624047,True,-1.627409703305411,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62484,536,278,1.0,16471.470411095263,False,0.05150076135285531,0.5,247975,0.0,0.125,9,0,0,3,4,287.82275132275134,3,6,8,102.0,0.0,6,0,8,832,0.7345259888097644,83.77231299225241
76,8,0,0,0,9.999999999999998,20,10.0,27.612145123530283,0,,12.993136606308882,14,12.0,34.0,10,34.0,0,2.4500000000000006,53623,3,30,1.0,858.3643537059085,False,0.5577446663262041,0,2.531000000000001,21512,758,0,0.0,7579.999999999999,False,-0.2708147208853281,0,0.21800000000000003,43042,0,175,0.9,2273.7989061040544,False,0.00671997659857872,0,7.400000000000001,-35761.66666666667,596,0,0.0,16456.838493624047,True,-1.627409703305411,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62656,540,278,1.0,16468.293767406794,False,0.05403453794015983,0.48333333333333334,248115,0.0,0.125,8,0,0,6,4,1021.608401084011,2,8,7,109.0,0.0,8,0,7,708,0.9428084418177605,84.71512143407017
77,7,0,0,0,9.999999999999998,20,10.0,27.51296332655085,1,13.0,16.366508216350756,47,26.0,34.0,14,34.0,0,2.450000000000001,53533,2,40,1.0,1120.518533062034,False,0.5589284782423417,1,2.5410000000000004,21390,769,0,0.0,7689.999999999998,False,-0.27274561226548316,0,0.21800000000000003,44251,0,129,0.1,2111.2795599092474,False,0.03241818840476312,0,7.400000000000001,-35761.66666666667,596,0,0.0,16397.726142624306,True,-1.6280832101757934,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,61910,577,274,1.0,18759.475240834385,False,0.05997587754872708,0.35000000000000003,248366,0.0,0.125,9,0,0,5,3,68.497557997558,2,7,7,105.0,0.0,7,0,7,1898,0.8399887634441257,85.5551101975143
78,7,0,0,0,9.999999999999998,20,10.0,26.699242221509174,7,11.285714285714286,16.366508216350756,0,,34.0,7,34.0,0,2.4500000000000006,53518,1,47,1.0,1264.864384410931,False,0.5605761604716408,4,2.5800000000000005,21184,780,0,0.0,7799.999999999998,False,-0.27709732268941467,0,0.21800000000000003,44172,0,136,0.7,2225.845117423703,False,0.031923310516631324,0,7.400000000000003,-35761.66666666667,596,0,0.0,15912.748364019468,True,-1.6336088889950082,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62148,567,277,1.0,18697.81015867088,False,0.06305615973794813,0.45,248304,0.0,0.125,9,0,0,2,2,87.1468253968254,3,5,7,72.0,6.0,5,2,7,513,0.647854633629322,86.20296483114362
79,7,0,0,0,10.0,20,10.0,26.3641581374467,14,23.357142857142858,16.366508216350756,0,,34.0,13,34.0,0,2.450000000000001,53709,4,46,1.0,1252.7512743225482,False,0.5659060963474819,3,2.6060000000000008,21045,787,0,0.0,7870.0,False,-0.2800945272198046,0,0.21800000000000003,43845,4,146,1.0,2494.9668321369973,False,0.027538132715078358,0,7.400000000000001,-35761.66666666667,596,0,0.0,15713.038249918234,True,-1.6358843209759264,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62590,557,274,1.0,18432.14507650737,False,0.06765303524226375,0.5,248471,0.0,0.125,10,0,0,2,1,1.0,3,5,6,72.0,6.0,5,2,6,963,0.5592276966199279,86.76219252776355
80,6,0,0,0,10.0,20,10.0,26.408715243628023,23,26.652173913043477,16.366508216350756,0,,34.0,11,34.0,0,2.4500000000000006,54203,4,38,1.0,1043.531179257865,False,0.5771280322092549,5,2.653000000000001,20833,797,0,0.0,7970.0,False,-0.2847632496613735,0,0.21800000000000003,43232,17,156,1.0,3002.1234408923942,False,0.0193478652913635,0,7.400000000000003,-35761.66666666667,596,0,0.0,15739.594285202302,True,-1.6355817501610046,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,62964,547,273,1.0,18234.479994343863,False,0.07174437964154763,0.5,248514,0.0,0.125,7,0,0,1,2,2.0,1,2,6,30.0,12.0,2,4,6,1168,0.4130218094214797,87.17521433718503
81,6,0,0,0,10.0,20,10.0,26.164800510139656,16,24.125,16.366508216350756,0,,34.0,11,34.0,0,2.450000000000001,54436,9,35,1.0,1005.768017854888,False,0.5832987696742685,3,2.678000000000001,20711,802,0,0.0,8020.0,False,-0.28755871927144877,0,0.21800000000000003,42846,23,166,1.0,3318.630775647437,False,0.014158130248466886,0,7.400000000000001,-35761.66666666667,596,0,0.0,15594.221104043236,True,-1.6372380848292098,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,63338,537,272,1.0,18036.814912180358,False,0.07583572404083173,0.5,248613,0.0,0.125,10,0,0,1,1,1.0,1,2,6,34.0,12.0,2,4,6,957,0.40233887638896704,87.57755321357399
82,6,0,0,0,10.0,20,10.0,26.944779093757415,21,31.952380952380953,16.25585782578327,8,14.0,34.0,0,,0,2.4500000000000006,55027,7,24,1.0,716.6746982501779,False,0.5961652309612695,0,2.6750000000000007,20591,814,0,0.0,8140.0,False,-0.2892878757312891,0,0.21800000000000003,42287,34,168,1.0,3647.106603919341,False,0.005162549037454872,0,7.400000000000003,-35761.66666666667,596,0,0.0,16059.08833987942,True,-1.6319415389829315,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,63226,535,282,1.0,18284.88393679405,False,0.07601465993215503,0.5,248413,0.0,0.125,8,0,0,1,0,0.0,1,2,6,32.0,12.0,2,4,6,983,0.37252622097730637,87.9500794345513
83,6,0,0,0,10.0,20,10.0,26.051265387058695,6,5.166666666666667,16.157769887490673,7,14.0,34.0,14,34.0,0,2.450000000000001,54908,10,33,1.0,959.691757772937,False,0.5962375249686293,5,2.7250000000000005,20416,821,0,0.0,8210.0,False,-0.2933225741375832,0,0.21800000000000003,42354,30,171,1.0,3544.516612372666,False,0.005520424441398536,0,7.400000000000003,-35761.66666666667,596,0,0.0,15526.554170686983,True,-1.6380090598241541,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,63604,532,278,1.0,18047.933580145036,False,0.0798734208111175,0.5,248564,0.0,0.125,10,0,0,1,1,1.0,1,2,2,34.0,12.0,2,4,2,785,0.3448978550732136,88.29497728962451
84,2,0,0,0,10.0,20,10.0,26.051265387058695,0,,16.157769887490673,0,,34.0,11,34.0,0,2.4500000000000006,54818,9,43,1.0,1210.2044116435238,False,0.5972535867264694,0,2.7200000000000006,20306,832,0,0.0,8320.0,False,-0.2949076342257702,0,0.21800000000000003,42354,20,181,1.0,3445.5816573769857,False,0.004393191794013585,0,7.400000000000001,-35761.66666666667,596,0,0.0,15526.554170686983,True,-1.6380090598241541,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,63978,522,277,1.0,17852.35588127013,False,0.08398028340423262,0.5,248738,0.0,0.125,8,0,0,1,0,0.0,0,1,0,18.0,3.0,1,1,0,574,0.19276942685246468,88.48774671647698
85,0,0,0,0,10.0,20,10.0,25.67629482832034,2,1.0,16.157769887490673,0,,34.0,10,34.0,0,2.450000000000001,54748,6,53,1.0,1420.8436259009782,False,0.5982714721735637,2,2.7400000000000007,20128,845,0,0.0,8450.0,False,-0.29816421222513617,0,0.21800000000000003,42352,12,191,1.0,3394.2495864505627,False,0.003762756203292336,0,7.400000000000001,-35761.66666666667,596,0,0.0,15303.071717678924,True,-1.640555346090311,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,64318,512,277,1.0,17690.778182395225,False,0.08783438044483176,0.5,248828,0.0,0.125,7,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,540,0.1058167340233922,88.59356345050037
86,0,0,0,0,10.0,20,10.0,25.67629482832034,0,,16.157769887490673,0,,34.0,10,34.0,0,2.4500000000000006,54718,0,62,0.9,1591.930279355861,False,0.5998721905437601,0,2.7380000000000004,19958,862,0,0.0,8620.0,False,-0.3006138505432433,0,0.21800000000000003,42352,2,201,1.0,3299.064337042266,False,0.002678246479836184,0,7.400000000000003,-35761.66666666667,596,0,0.0,15303.071717678924,True,-1.640555346090311,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,64658,502,277,1.0,17529.20048352032,False,0.09168847748543113,0.48333333333333334,248968,0.0,0.125,7,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,540,0.1008450472727418,88.69440849777311
87,0,0,0,0,10.0,0,,24.85093018037795,5,5.0,16.157769887490673,0,,34.0,8,34.0,0,2.450000000000001,54718,0,62,0.0,1540.7576711834329,False,0.5991348118271914,5,2.7880000000000007,19858,862,0,0.0,8620.0,False,-0.30349577797631055,0,0.21800000000000003,42327,0,208,0.7,3360.81613659806,False,0.0028121426556155225,0,7.400000000000001,-35761.66666666667,596,0,0.0,14811.15438750526,True,-1.6461600918994177,0,0.2,67282,0,0,0.0,0.0,False,0.00038658260972998694,0,0.44300000000000006,64930,492,279,1.0,17435.622784645413,False,0.09503704342099897,0.2833333333333333,249115,0.0,0.125,2,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,272,0.09839612990617752,88.79280462767929
