index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,22,0,0,0,10.0,20,10.0,9.7673662967411,3,10.0,32.91227702972517,21,36.0,40.99999999999998,12,41.0,1,2.1360000000000006,36082,694,0,0.0,6940.0,False,-0.14149899068828548,2,2.5420000000000007,34452,686,0,0.0,6860.0,False,-0.1777473898982006,8,1.5400000000000003,70219,0,2,0.2,65.82455405945034,False,-0.008693454351333106,0,1.3070000000000002,74954,0,84,0.1,2764.631270496914,False,0.07716198616086882,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,6.017000000000002,65550,660,0,0.0,21722.102839618612,False,-0.179178960159314,0.05000000000000001,374348,0.0,0.0,8,0,0,11,9,8.4,11,22,22,180.0,80.0,10,12,22,640,1.1335988519713283,117.89699544321047
69,22,0,0,0,10.0,20,10.0,9.774304684046372,1,10.0,33.40029376804695,5,44.0,40.99999999999999,12,41.0,0,2.1350000000000007,36022,700,0,0.0,7000.0,False,-0.14215015953636778,1,2.5500000000000007,34299,700,0,0.0,7000.0,False,-0.17954895704456164,3,1.5620000000000005,70331,0,0,0.0,0.0,False,-0.007577467968617712,0,1.3070000000000002,74944,0,85,0.1,2839.0249702839906,False,0.07754575386834674,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,6.125000000000001,65164,665,0,0.0,22211.19535575122,False,-0.1806984812938349,0.016666666666666666,373851,0.0,0.0,5,0,0,13,5,4.6,11,24,18,189.0,57.0,13,9,18,200,1.3948197370045818,119.29181518021505
70,18,0,0,0,10.0,20,10.0,9.774304684046372,0,,33.89449938263301,5,44.0,40.99999999999999,9,41.0,0,2.1350000000000007,35932,709,0,0.0,7090.0,False,-0.14312691280849124,0,2.549000000000001,34189,711,0,0.0,7110.0,False,-0.1807427665993792,5,1.6090000000000007,70371,0,0,0.0,0.0,False,-0.007013038324772817,0,1.3070000000000002,74944,0,85,0.0,2881.032447523806,False,0.07784213218606294,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,6.202999999999999,64820,670,0,0.0,22709.314586364115,False,-0.18171834771157194,0.0,373347,0.0,0.0,6,0,0,12,4,4.0,11,23,16,153.0,51.0,11,7,16,200,1.336816323979292,120.62863150419435
71,16,0,0,0,10.0,20,10.0,9.788333636379084,2,10.0,35.62911318450216,20,44.0,40.999999999999986,10,41.0,1,2.1450000000000005,35789,722,0,0.0,7220.0,False,-0.14481995181350524,1,2.5590000000000006,34106,718,0,0.0,7180.0,False,-0.1817846367563109,5,1.6540000000000004,70401,0,1,0.1,35.62911318450216,False,-0.006338339496073744,0,1.3070000000000002,75594,0,71,0.1,2529.667036099653,False,0.08453510072317301,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,6.294000000000001,63794,690,0,0.0,24584.08809730649,False,-0.18267024686969474,0.03333333333333333,372775,0.0,0.0,9,0,0,10,6,6.0,12,22,18,165.0,48.0,10,6,18,860,1.0154088039998896,121.64404030819423
72,18,0,0,0,10.0,20,10.0,9.802008020695654,2,10.0,35.62911318450216,0,,40.999999999999986,9,41.0,1,2.1540000000000004,35686,731,0,0.0,7310.0,False,-0.14607887825313104,1,2.568000000000001,33983,729,0,0.0,7290.0,False,-0.18326061947863082,0,1.6490000000000002,70401,0,1,0.0,35.62911318450216,False,-0.006338339496073744,0,1.3070000000000004,75574,0,73,0.2,2600.925262468658,False,0.08475563909288157,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,6.374000000000002,63676,690,0,0.0,24584.08809730649,False,-0.18393782375682668,0.03333333333333333,372411,0.0,0.0,6,0,0,8,5,5.0,12,20,18,147.0,57.0,9,9,18,200,1.0182269790093414,122.66226728720358
73,18,0,0,0,10.0,20,10.0,9.80886790891273,1,10.0,36.35787651286198,10,44.0,40.999999999999986,10,41.0,0,2.1530000000000005,35576,742,0,0.0,7420.0,False,-0.1472726878079486,1,2.577000000000001,33880,738,0,0.0,7380.0,False,-0.18451954591825662,0,1.6490000000000002,70391,0,2,0.1,72.71575302572396,False,-0.006217786920572582,0,1.3070000000000002,76014,0,63,0.0,2290.5462203103048,False,0.08877452602239583,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,6.465000000000002,63100,700,0,0.0,25450.513559003386,False,-0.18547166987676902,0.016666666666666666,372052,0.0,0.0,8,0,0,8,4,4.0,12,20,19,162.0,55.0,9,9,19,640,0.964794848987367,123.62706213619094
74,19,0,0,0,10.0,20,10.0,9.815953160816699,1,10.0,36.71044504704142,5,44.0,40.999999999999986,9,41.0,0,2.1530000000000005,35526,747,0,0.0,7470.0,False,-0.14781532851468385,1,2.5860000000000007,33717,753,0,0.0,7530.0,False,-0.1864296412059647,0,1.6490000000000007,70391,0,2,0.0,73.42089009408284,False,-0.006212811917268217,0,1.3070000000000004,76224,0,59,0.1,2165.9162577754437,False,0.0908584710855072,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,6.545000000000002,62760,705,0,0.0,25880.8637581642,False,-0.1868125610522811,0.016666666666666666,371709,0.0,0.0,7,0,0,10,4,4.0,13,23,18,168.0,54.0,11,8,18,420,1.1048755960073322,124.73193773219828
75,18,0,0,0,10.0,20,10.0,9.823233943172054,1,10.0,37.163417038008184,5,46.0,40.999999999999986,11,41.0,1,2.1630000000000007,35403,758,0,0.0,7580.0,False,-0.14929131123700376,0,2.585000000000001,33627,762,0,0.0,7620.0,False,-0.18740639447808816,3,1.6790000000000003,70503,0,1,0.1,37.163417038008184,False,-0.004888218822049352,0,1.3070000000000002,76224,0,59,0.0,2192.641605242483,False,0.09104702831491276,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,6.646000000000001,62364,710,0,0.0,26386.02609698581,False,-0.18835319151697896,0.016666666666666666,371212,0.0,0.0,5,0,0,13,5,4.6,10,23,16,168.0,52.0,11,7,16,200,1.1769665050087497,125.90890423720703
76,16,0,0,0,10.0,20,10.0,9.843827568323636,3,10.0,37.5147820452306,5,44.0,40.99999999999998,14,41.0,1,2.172,35270,770,0,0.0,7700.0,False,-0.15087582210067071,2,2.6050000000000004,33520,770,0,0.0,7700.0,False,-0.18886067157213865,0,1.6760000000000004,70483,0,3,0.2,112.5443461356918,False,-0.004638593256930549,0,1.3070000000000002,76434,0,55,0.1,2063.313012487683,False,0.09309782280075415,0,0.2,93091,0,0,0.0,0.0,False,0.0,14,6.775000000000001,61894,715,0,0.0,26823.069162339878,False,-0.19105461772706345,0.05000000000000001,370692,0.0,0.0,7,0,0,10,7,7.0,5,15,18,162.0,51.0,9,7,18,420,0.8607856280286796,126.7696898652357
77,18,0,0,0,10.0,20,10.0,9.856234248833065,2,10.0,36.42819950642941,12,28.5,40.999999999999986,12,41.0,1,2.1810000000000005,35157,780,0,0.0,7800.0,False,-0.15224327668164356,1,2.613000000000001,33407,780,0,0.0,7800.0,False,-0.1902281261531115,9,1.7660000000000005,70470,0,1,0.1,36.42819950642941,False,-0.005359060510340189,0,1.3070000000000002,76424,0,56,0.1,2039.979172360047,False,0.0927920865013831,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,6.881,61354,727,0,0.0,26483.301041174178,False,-0.19868031796213284,0.03333333333333333,369903,0.0,0.0,6,0,0,11,8,7.4,5,16,20,165.0,69.0,10,8,20,200,1.092860468022991,127.8625503332587
78,20,0,0,0,10.0,20,10.0,9.8678950356316,2,10.0,35.98468509518927,17,33.64705882352941,40.999999999999986,10,41.0,0,2.1800000000000006,35067,789,0,0.0,7890.0,False,-0.15322002995376702,2,2.632000000000001,33270,791,0,0.0,7910.0,False,-0.19200798767120314,6,1.8170000000000004,70356,0,1,0.1,35.98468509518927,False,-0.0069708141538127105,0,1.3070000000000002,76874,0,47,0.1,1691.2801994738957,False,0.09668171953119813,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,6.969000000000001,60640,744,0,0.0,26772.60571082082,False,-0.20479635136145913,0.03333333333333333,369298,0.0,0.0,8,0,0,10,6,5.857142857142858,8,18,18,201.0,69.0,12,8,18,660,1.0533202469814569,128.91587058024015
79,18,0,0,0,10.0,20,10.0,9.8678950356316,0,,36.74126419031773,10,44.0,40.99999999999998,14,41.0,0,2.1800000000000006,34947,801,0,0.0,8010.0,False,-0.15452236764993163,0,2.630000000000001,33190,799,0,0.0,7990.0,False,-0.19287621280197956,0,1.8110000000000002,70356,0,1,0.0,36.74126419031773,False,-0.006965476207947726,0,1.3070000000000002,77314,0,37,0.0,1359.426775041756,False,0.10054909673648024,0,0.2,93091,0,0,0.0,0.0,False,0.0,14,7.099000000000003,59967,754,0,0.0,27702.913199499566,False,-0.20702907263054662,0.0,368865,0.0,0.0,8,0,0,7,4,4.0,3,10,20,165.0,54.0,10,8,20,640,1.0326048820279539,129.9484754622681
80,20,0,0,0,10.0,20,10.0,9.873591133581028,1,10.0,37.20259840009694,5,46.0,40.99999999999998,13,41.0,0,2.1800000000000006,34827,813,0,0.0,8130.0,False,-0.15582470534609624,1,2.6400000000000006,33097,807,0,0.0,8070.0,False,-0.1940266111002583,4,1.8510000000000002,70432,0,1,0.1,37.20259840009694,False,-0.005889805000845983,0,1.3070000000000004,77314,0,37,0.0,1376.4961408035867,False,0.1006695274369503,0,0.2,93091,0,0,0.0,0.0,False,0.0,13,7.215000000000002,59521,759,0,0.0,28236.772185673577,False,-0.20895267971300346,0.016666666666666666,368282,0.0,0.0,6,0,0,7,6,5.8,3,10,19,165.0,76.0,10,10,19,200,1.144701796991285,131.0931772592594
81,19,0,0,0,10.0,20,10.0,9.879370361564362,1,10.0,37.559182872319674,5,44.0,40.99999999999998,14,41.0,1,2.1900000000000004,34734,821,0,0.0,8210.0,False,-0.15697510364437497,0,2.6390000000000002,32977,819,0,0.0,8190.0,False,-0.1953289487964229,0,1.8470000000000002,70432,0,1,0.0,37.559182872319674,False,-0.005887289165262697,0,1.3070000000000002,77524,0,33,0.1,1239.4530347865493,False,0.10266589317312846,0,0.2,93091,0,0,0.0,0.0,False,0.0,14,7.342000000000002,59067,764,0,0.0,28695.21571445223,False,-0.2113672873078373,0.016666666666666666,367825,0.0,0.0,7,0,0,7,5,5.0,4,11,19,168.0,38.0,11,8,19,420,1.290318158979062,132.38349541823845
82,19,0,0,0,10.0,20,10.0,9.895322674277212,3,10.0,37.91392617483343,5,44.0,40.999999999999986,11,41.0,2,2.2090000000000005,34607,831,0,0.0,8310.0,False,-0.15864643702111958,1,2.649000000000001,32864,829,0,0.0,8290.0,False,-0.19669640337739575,4,1.8870000000000002,70488,0,2,0.2,75.82785234966686,False,-0.004827088020335905,0,1.3070000000000004,77514,0,34,0.1,1289.0734899443366,False,0.10287487646006896,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,7.4380000000000015,58689,769,0,0.0,29155.809228446906,False,-0.21295394168906276,0.05000000000000001,367253,0.0,0.0,6,0,0,9,7,6.8,2,11,17,168.0,54.0,11,8,17,200,1.2385544200078584,133.6220498382463
83,17,0,0,0,10.0,20,10.0,9.904661733137893,2,10.0,38.380233653876424,5,46.0,40.999999999999986,9,41.0,0,2.2070000000000003,34487,843,0,0.0,8430.0,False,-0.1599487747172842,2,2.6680000000000006,32757,837,0,0.0,8370.0,False,-0.19815068047144624,0,1.8830000000000005,70478,0,3,0.1,115.14070096162928,False,-0.004690828717039864,0,1.3070000000000002,77734,0,30,0.1,1151.4070096162927,False,0.10500795147045416,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,7.517000000000002,58347,774,0,0.0,29706.300848100353,False,-0.21367102701603613,0.03333333333333333,366894,0.0,0.0,7,0,0,7,4,4.0,2,9,20,162.0,53.0,9,8,20,430,1.7242758700158447,135.34632570826216
84,20,0,0,0,10.0,20,10.0,9.909164046986664,1,10.0,38.482086140331184,25,38.8,40.999999999999986,9,41.0,0,2.2070000000000003,34427,849,0,0.0,8490.0,False,-0.1605999435653665,1,2.6760000000000006,32604,851,0,0.0,8510.0,False,-0.1999522476178073,7,1.953,70511,0,1,0.1,38.482086140331184,False,-0.004766029194133161,0,1.3070000000000002,78394,0,15,0.0,577.2312921049678,False,0.11027001814715358,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,7.598000000000001,57269,799,0,0.0,30747.186826124616,False,-0.21966040312100732,0.016666666666666666,366296,0.0,0.0,9,0,0,7,5,4.4,2,9,19,147.0,78.0,9,11,19,860,1.087778613960836,136.434104322223
85,19,0,0,0,10.0,20,10.0,9.921518279566843,3,10.0,38.764391219656524,5,44.0,40.999999999999986,8,41.0,2,2.2270000000000008,34300,859,0,0.0,8590.0,False,-0.16227127694211108,1,2.6850000000000005,32491,861,0,0.0,8610.0,False,-0.20131970219878015,4,1.9860000000000004,70577,0,1,0.1,38.764391219656524,False,-0.003832728514846963,0,1.3070000000000002,78374,0,17,0.2,658.9946507341609,False,0.1105646741176141,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,7.669000000000001,56953,804,0,0.0,31166.570540603847,False,-0.2208023840081005,0.05000000000000001,365786,0.0,0.0,6,0,0,9,6,5.8,2,11,19,183.0,54.0,11,8,19,200,1.1717691019875929,137.60587342421059
86,19,0,0,0,10.0,20,10.0,9.925282017438626,1,10.0,39.046006796344585,5,44.0,40.99999999999999,8,41.0,0,2.2250000000000005,34200,869,0,0.0,8690.0,False,-0.1633565583555816,1,2.694000000000001,32378,871,0,0.0,8710.0,False,-0.202687156779753,0,1.9820000000000002,70567,0,2,0.1,78.09201359268917,False,-0.0036963649771922006,0,1.3070000000000002,78594,0,12,0.0,468.552081556135,False,0.11232539426508542,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,7.741000000000001,56645,809,0,0.0,31588.219498242768,False,-0.22184626065762117,0.016666666666666666,365475,0.0,0.0,6,0,0,8,3,3.0,4,12,20,171.0,52.0,12,7,20,420,1.4168266050401144,139.0227000292507
87,20,0,0,0,10.0,20,10.0,9.929061979246379,1,10.0,39.43817435320317,5,46.0,40.999999999999986,12,41.0,0,2.2250000000000005,34100,879,0,0.0,8790.0,False,-0.1644418397690521,1,2.7030000000000003,32265,881,0,0.0,8810.0,False,-0.20405461136072583,3,2.0120000000000005,70679,0,1,0.1,39.43817435320317,False,-0.0023886791333661596,0,1.3070000000000002,78594,0,12,0.0,473.25809223843805,False,0.1123585969142522,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,7.8530000000000015,56215,814,0,0.0,32102.673923507384,False,-0.22370221652196565,0.016666666666666666,364944,0.0,0.0,6,0,0,7,6,5.6,4,11,17,183.0,57.0,11,9,17,200,1.1778880779747851,140.20058810722549
88,17,0,0,0,10.0,20,10.0,9.93283725108416,1,10.0,39.82509773868231,5,46.0,40.999999999999986,14,41.0,1,2.2350000000000008,33957,892,0,0.0,8920.0,False,-0.1661348787740661,0,2.7020000000000004,32195,888,0,0.0,8880.0,False,-0.20481430835015518,0,2.0090000000000003,70679,0,1,0.0,39.82509773868231,False,-0.0023859492455080016,0,1.3070000000000004,78814,0,8,0.1,318.6007819094585,False,0.11437179532306155,0,0.2,93091,0,0,0.0,0.0,False,0.0,14,7.981000000000003,55735,819,0,0.0,32616.755047980812,False,-0.2260972862683782,0.016666666666666666,364471,0.0,0.0,7,0,0,6,5,5.0,4,10,19,165.0,37.0,10,7,19,430,1.0499829099862836,141.25057101721177
89,19,0,0,0,10.0,20,10.0,9.93283725108416,0,,40.424631758949076,10,45.0,40.99999999999998,11,41.0,0,2.2340000000000004,33847,903,0,0.0,9030.0,False,-0.16732868832888367,0,2.7020000000000004,32105,897,0,0.0,8970.0,False,-0.20579106162227867,4,2.049000000000001,70765,0,0,0.0,0.0,False,-0.001453406332900604,0,1.3070000000000002,79034,0,3,0.0,121.27389527684723,False,0.11608394405992024,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,8.077000000000002,55125,829,0,0.0,33512.01972816879,False,-0.22784146841172193,0.0,363967,0.0,0.0,7,0,0,10,4,3.8,1,11,22,183.0,54.0,11,8,22,420,1.0087260180152953,142.25929703522706
90,22,0,0,0,10.0,20,10.0,9.93994022688155,2,10.0,39.08649715774536,11,29.636363636363637,40.99999999999998,15,41.0,1,2.244,33734,913,0,0.0,9130.0,False,-0.16869614290985652,1,2.7120000000000006,31992,907,0,0.0,9070.0,False,-0.2071585162032515,6,2.1050000000000004,70635,0,1,0.1,39.08649715774536,False,-0.0030120329545228175,2,1.3270000000000004,79182,0,1,0.1,39.08649715774536,False,0.11759247119403507,0,0.2,93091,0,0,0.0,0.0,False,0.0,15,8.216000000000001,54523,840,0,0.0,32832.657612506104,False,-0.2379571730215268,0.03333333333333333,363157,0.0,0.0,6,0,0,11,8,7.4,3,14,20,177.0,69.0,14,8,20,200,1.1456947280094028,143.40499176323647
91,20,0,0,0,10.0,20,10.0,9.943273169853788,1,10.0,39.74490291315564,10,45.0,40.99999999999998,8,41.0,1,2.2530000000000006,33621,923,0,0.0,9230.0,False,-0.17006359749082936,0,2.7110000000000007,31892,917,0,0.0,9170.0,False,-0.20824379761672202,4,2.1390000000000007,70711,0,1,0.1,39.74490291315564,False,-0.0019349713346420978,4,1.3650000000000002,79258,0,0,0.0,0.0,False,0.11838911779646667,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,8.281,53985,850,0,0.0,33783.167476182294,False,-0.238631191650201,0.016666666666666666,362558,0.0,0.0,6,0,0,8,5,4.6,2,10,20,150.0,62.0,10,10,20,200,1.0782326409826055,144.48322440421907
92,20,0,0,0,10.0,20,10.0,9.946567786238973,1,10.0,38.36171432083801,5,16.0,40.999999999999986,10,41.0,1,2.2620000000000005,33478,936,0,0.0,9360.0,False,-0.17175663649584338,0,2.7110000000000007,31822,924,0,0.0,9240.0,False,-0.20900349460615136,4,2.1750000000000003,70637,0,1,0.1,38.36171432083801,False,-0.00298892508381188,0,1.3610000000000002,79258,0,0,0.0,0.0,False,0.11838911779646667,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,8.373000000000001,53759,855,0,0.0,32799.2657443165,False,-0.24634354693624244,0.016666666666666666,362045,0.0,0.0,6,0,0,6,5,4.8,4,10,21,150.0,75.0,10,10,21,200,1.1042721419944428,145.58749654621352
93,21,0,0,0,10.0,20,10.0,9.946567786238973,0,,39.12254466303199,10,45.0,40.999999999999986,11,41.0,0,2.261000000000001,33378,946,0,0.0,9460.0,False,-0.17284191790931389,0,2.7110000000000007,31722,934,0,0.0,9340.0,False,-0.2100887760196219,0,2.1710000000000007,70637,0,1,0.0,39.12254466303199,False,-0.0029835571438235385,10,1.4610000000000003,79313,0,0,0.0,0.0,False,0.1191652085567534,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,8.473,53149,865,0,0.0,33841.001133522666,False,-0.24730102193808928,0.0,361290,0.0,0.0,6,0,0,7,5,5.0,4,11,22,183.0,60.0,11,10,22,200,1.156251608976163,146.74374815518968
94,22,0,0,0,10.0,20,10.0,9.952675639291765,2,10.0,37.738383598359526,5,16.0,40.999999999999986,9,41.0,1,2.271000000000001,33315,951,0,0.0,9510.0,False,-0.17366673178355146,1,2.721000000000001,31559,949,0,0.0,9490.0,False,-0.21199887130733,0,2.1710000000000007,70617,0,3,0.2,113.21515079507859,False,-0.0027430211746127223,5,1.5010000000000001,79213,0,0,0.0,0.0,False,0.11775413444714117,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,8.552,52951,870,0,0.0,32832.39373057279,False,-0.2548452926138253,0.03333333333333333,360746,0.0,0.0,6,0,0,6,6,6.0,5,11,25,168.0,64.0,11,11,25,200,1.2938304909621365,148.03757864615181
95,25,0,0,0,10.0,20,10.0,9.955501546056341,1,10.0,38.25362083579903,5,46.0,40.99999999999999,9,41.0,1,2.2800000000000007,33172,964,0,0.0,9640.0,False,-0.1753597707885655,0,2.7200000000000006,31489,956,0,0.0,9560.0,False,-0.21275856829675935,2,2.1910000000000003,70765,0,1,0.1,38.25362083579903,False,-0.001183512863098952,0,1.4960000000000004,79213,0,0,0.0,0.0,False,0.11775413444714117,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,8.633000000000001,52595,875,0,0.0,33471.918231324154,False,-0.255234564934719,0.016666666666666666,360325,0.0,0.0,5,0,0,10,5,4.4,6,16,19,243.0,102.0,16,9,19,200,1.1227255570120178,149.16030420316383
96,19,0,0,0,10.0,20,10.0,9.962888428157173,3,10.0,37.51463529352533,22,35.09090909090909,41.0,8,41.0,2,2.299000000000001,33045,974,0,0.0,9740.0,False,-0.17703110416531007,1,2.730000000000001,31376,966,0,0.0,9660.0,False,-0.2141260228777322,11,2.299000000000001,70639,0,2,0.2,75.02927058705066,False,-0.0027020004050696193,10,1.596,79248,0,1,0.1,37.51463529352533,False,0.11851269003847655,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,8.704000000000002,51727,897,0,0.0,33650.627858292224,False,-0.2635989093559408,0.05000000000000001,359126,0.0,0.0,6,0,0,8,9,8.8,3,11,20,168.0,69.0,11,8,20,200,1.1632360779913142,150.32354028115515
97,20,0,0,0,10.0,20,10.0,9.968667620108649,3,10.0,37.87597689504645,5,44.0,41.00000000000001,10,41.0,2,2.3170000000000006,32928,983,0,0.0,9830.0,False,-0.1785939094007076,1,2.7390000000000008,31253,977,0,0.0,9770.0,False,-0.2156020056000521,3,2.3180000000000005,70741,0,1,0.1,37.87597689504645,False,-0.0015248350673432271,0,1.5860000000000005,79228,0,3,0.2,113.62793068513935,False,0.11876748271917614,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,8.796000000000003,51361,902,0,0.0,34164.1311593319,False,-0.26477247446406266,0.05000000000000001,358602,0.0,0.0,6,0,0,5,7,6.6,5,10,19,180.0,75.0,10,10,19,200,1.1088025649660267,151.43234284612117
98,19,0,0,0,10.0,20,10.0,9.973289306066118,3,10.0,37.87597689504645,0,,41.00000000000001,12,41.0,1,2.3250000000000006,32855,989,0,0.0,9890.0,False,-0.17952725141629225,2,2.758000000000001,31086,991,0,0.0,9910.0,False,-0.21770745154218488,0,2.3150000000000004,70731,0,2,0.1,75.7519537900929,False,-0.001398713426440137,0,1.586,79208,0,5,0.2,189.37988447523225,False,0.11901972600098233,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,8.906000000000002,51163,902,0,0.0,34164.1311593319,False,-0.26689942551196205,0.05000000000000001,358134,0.0,0.0,6,0,0,8,7,7.0,2,10,17,135.0,43.0,10,9,17,200,1.4022863180143759,152.83462916413555
99,17,0,0,0,10.0,20,10.0,9.97705058958999,3,10.0,39.044035125497906,15,45.333333333333336,41.000000000000014,10,41.0,2,2.3440000000000007,32708,1001,0,0.0,10010.0,False,-0.18141564107573094,1,2.7660000000000005,30993,999,0,0.0,9990.0,False,-0.21885784984046364,3,2.3450000000000006,70833,0,2,0.2,78.08807025099581,False,5.706433263948047e-05,5,1.6360000000000006,79468,0,1,0.1,39.044035125497906,False,0.12162784356215425,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,8.994000000000002,50345,917,0,0.0,35803.38021008158,False,-0.26688197457282886,0.05000000000000001,357438,0.0,0.0,7,0,0,6,8,7.6,3,9,21,147.0,39.0,9,8,21,420,1.13467296899762,153.96930213313317
100,21,0,0,0,10.0,20,10.0,9.979218286169367,2,10.0,39.044035125497906,0,,41.000000000000014,5,41.0,0,2.342000000000001,32608,1011,0,0.0,10110.0,False,-0.18250092248920144,2,2.7850000000000006,30866,1009,0,0.0,10090.0,False,-0.2205291832172082,0,2.3420000000000005,70823,0,3,0.1,117.13210537649371,False,0.00019142705718013845,0,1.6310000000000002,79458,0,2,0.1,78.08807025099581,False,0.1217622062866949,0,0.2,93091,0,0,0.0,0.0,False,0.0,5,9.034,50297,917,0,0.0,35803.38021008158,False,-0.2673975990692893,0.03333333333333333,357143,0.0,0.0,6,0,0,10,4,4.0,2,12,15,186.0,42.0,12,9,15,200,1.2706945830141194,155.2399967161473
101,15,0,0,0,10.0,20,10.0,9.98119217638146,2,10.0,38.37170982082419,16,34.75,41.000000000000014,11,41.0,1,2.3520000000000008,32465,1024,0,0.0,10240.0,False,-0.18419396149421546,1,2.7930000000000006,30783,1016,0,0.0,10160.0,False,-0.2215710533741399,8,2.4220000000000006,70823,0,2,0.2,76.74341964164837,False,-9.353008662825277e-05,3,1.6610000000000003,79580,0,0,0.0,0.0,False,0.12293277642941808,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,9.139000000000001,49577,933,0,0.0,35800.805262828966,False,-0.27514579678578505,0.03333333333333333,356319,0.0,0.0,6,0,0,6,8,7.0,2,8,21,144.0,51.0,8,7,21,200,0.851899465022143,156.09189618116943
102,21,0,0,0,10.0,20,10.0,9.982134879776956,1,10.0,38.923662517480736,10,44.0,41.00000000000001,8,41.0,0,2.3510000000000013,32385,1032,0,0.0,10320.0,False,-0.18506218662499185,1,2.8020000000000005,30650,1028,0,0.0,10280.0,False,-0.22315556423780686,0,2.4140000000000006,70813,0,3,0.1,116.77098755244221,False,4.777182615881039e-05,10,1.758,79625,0,0,0.0,0.0,False,0.12356775977874358,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,9.208,49049,943,0,0.0,36705.013753984334,False,-0.2759610824140662,0.016666666666666666,355613,0.0,0.0,6,0,0,11,5,5.0,2,13,18,189.0,40.0,13,8,18,200,1.1974084289977327,157.28930461016716
103,18,0,0,0,10.0,20,10.0,9.983925344202689,2,10.0,39.5207078739567,10,45.0,41.0,10,41.0,0,2.3510000000000004,32285,1042,0,0.0,10420.0,False,-0.18614746803846238,2,2.821000000000001,30523,1038,0,0.0,10380.0,False,-0.22482689761455146,2,2.434,70961,0,1,0.1,39.5207078739567,False,0.0015911321603117605,5,1.7980000000000005,79655,0,1,0.1,39.5207078739567,False,0.12426991524999963,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,9.3,48457,953,0,0.0,37663.23460388074,False,-0.27717376221181034,0.03333333333333333,354972,0.0,0.0,6,0,0,5,7,6.4,5,10,21,180.0,84.0,10,8,21,200,0.9215658429893665,158.21087045315653
