index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,4,0,0,0,10.000000000000002,20,10.0,33.63277182065127,0,,3.5682990703646147,0,,32.0,0,,0,1.082,61440,22,20,1.0,892.6554364130254,False,0.2675131125080699,0,1.9910000000000005,41425,528,0,0.0,5280.000000000001,False,-0.0974910394265233,0,2.801000000000001,64859,418,0,0.0,14058.498621032231,False,-0.169603570358248,0,2.6210000000000004,65411,409,0,0.0,13755.80367464637,False,-0.16497554796267594,0,0.23600000000000002,122254,17,184,1.0,5948.661084196198,False,0.10774476808168304,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,468702,0.0,0.0,6,0,0,8,0,0.0,6,14,4,50.0,0.0,4,0,4,200,0.6038023669971153,43.690397748025134
55,4,0,0,0,10.000000000000002,20,10.0,33.59488023766465,3,32.0,3.195901802989103,15,1.6666666666666667,32.0,0,,0,1.0820000000000003,61436,22,27,1.0,1127.0617664169456,False,0.2698316617144592,0,1.9910000000000005,41325,538,0,0.0,5380.000000000001,False,-0.09851510496671786,5,2.851000000000001,64598,421,0,0.0,14143.444580056816,False,-0.17212782236512908,10,2.721000000000001,65075,409,0,0.0,13740.30601720484,False,-0.16894626366101334,0,0.23600000000000002,122229,22,194,1.0,6278.309839665761,False,0.10898162656422836,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,467976,0.0,0.0,7,0,0,5,3,3.0,9,14,4,55.0,0.0,4,0,4,296,0.6598549169721082,44.35025266499724
56,4,0,0,0,10.000000000000002,20,10.0,33.78249180243164,13,35.46153846153846,3.0685182000913884,26,2.730769230769231,32.0,0,,0,1.082,61767,25,24,1.0,1060.7798032583594,False,0.2759322048464757,0,1.9910000000000003,41255,545,0,0.0,5450.000000000001,False,-0.09923195084485407,19,3.036000000000001,63898,421,0,0.0,14222.429048823722,False,-0.17975748779138676,7,2.781000000000001,64397,422,0,0.0,14256.211540626153,False,-0.1737983184864091,0,0.23600000000000002,122158,38,204,1.0,6644.603691603473,False,0.10997365584355082,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,466788,0.0,0.0,8,0,0,8,3,3.0,7,15,2,56.0,0.0,4,0,2,661,0.6158590379636735,44.966111702960916
57,2,0,0,0,10.000000000000002,20,10.0,34.12745158394423,38,35.18421052631579,3.656258284993447,21,6.0476190476190474,32.0,0,,14,1.222,62676,27,10,1.0,611.2745158394423,False,0.2899464876174034,0,1.9910000000000005,41175,553,0,0.0,5530.000000000001,False,-0.10005120327700973,5,3.067000000000001,62931,444,0,0.0,15152.588503271238,False,-0.185555275419764,16,2.9340000000000006,63360,437,0,0.0,14913.696342183628,False,-0.1819795523779116,0,0.23600000000000002,122031,49,214,1.0,7027.156655964679,False,0.11054223275053374,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,465486,0.0,0.0,7,0,0,5,4,3.9333333333333336,8,13,4,25.0,0.0,2,0,4,997,0.5872299799812026,45.55334168294212
58,4,0,0,0,10.000000000000002,20,10.0,33.2481468814401,29,29.03448275862069,3.6887483082878965,10,4.0,32.0,5,32.0,19,1.3980000000000001,62985,24,10,1.0,572.4814688144011,False,0.2958779464292309,0,1.9910000000000005,41045,566,0,0.0,5660.000000000001,False,-0.10138248847926268,10,3.1620000000000013,61789,473,0,0.0,15726.373474921167,False,-0.1954328038550949,0,2.918000000000001,63360,437,0,0.0,14529.440187189324,False,-0.18419886458982038,0,0.23600000000000002,122151,49,219,1.0,7188.748667106107,False,0.11231843405945315,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,464643,0.0,0.0,8,0,0,6,3,2.2857142857142856,9,15,4,58.0,0.0,4,0,4,360,0.6390808970318176,46.192422579973936
59,4,0,0,0,10.000000000000002,20,10.0,33.336195038977316,8,35.0,3.6887483082878965,0,,32.0,2,32.0,0,1.3790000000000002,63145,26,12,1.0,660.0343404677278,False,0.3000515549459061,0,1.9910000000000005,40965,574,0,0.0,5740.000000000001,False,-0.10220174091141833,0,3.1520000000000006,61789,473,0,0.0,15768.02025343627,False,-0.195192268464981,0,2.918000000000001,63080,445,0,0.0,14834.606792344906,False,-0.18567068191227482,0,0.23600000000000002,122215,39,227,1.0,7407.861184023228,False,0.11385367801298224,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,464507,0.0,0.0,7,0,0,6,0,0.0,10,16,4,51.0,0.0,4,0,4,544,0.6176851480267942,46.81010772800073
60,4,0,0,0,10.000000000000002,20,10.0,33.336195038977316,0,,3.6887483082878965,0,,32.0,7,32.0,0,1.3790000000000002,63055,25,22,1.0,983.3962908575011,False,0.3015196752775986,0,1.9910000000000005,40855,585,0,0.0,5850.000000000001,False,-0.10332821300563236,0,3.1520000000000006,61789,473,0,0.0,15768.02025343627,False,-0.195192268464981,0,2.918000000000001,63080,445,0,0.0,14834.606792344906,False,-0.18567068191227482,0,0.23600000000000002,122439,29,230,1.0,7466.973700940349,False,0.11609658596764359,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,464531,0.0,0.0,7,0,0,6,0,0.0,9,15,6,46.0,18.0,3,1,6,424,0.6392065170221031,47.44931424502283
61,6,0,0,0,10.000000000000002,20,10.0,33.32706271900322,4,33.0,3.4458049819827874,16,2.0,32.0,11,32.0,0,1.3790000000000002,63117,22,28,1.0,1153.1577561320903,False,0.3045279852138463,0,1.9910000000000005,40725,598,0,0.0,5980.000000000001,False,-0.10465949820788531,9,3.2420000000000004,61501,473,0,0.0,15763.700666088524,False,-0.19854396584255396,7,2.988000000000001,62724,449,0,0.0,14963.851160832448,False,-0.18903644892150692,0,0.23600000000000002,122759,35,229,1.0,7448.6031743693975,False,0.11884599097007202,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,464139,0.0,0.0,10,0,0,5,2,2.0,12,17,4,63.0,9.0,5,1,4,684,0.6792588829994202,48.12857312802225
62,4,0,0,0,10.000000000000002,20,10.0,32.94880924977064,17,30.0,3.513805968493332,14,4.0,32.0,10,32.0,0,1.3790000000000002,63507,24,21,1.0,931.9249942451836,False,0.31025012794925944,0,1.9910000000000005,40645,606,0,0.0,6060.000000000001,False,-0.10547875064004096,0,3.233,60991,490,0,0.0,16144.916532387613,False,-0.20223333141359343,14,3.1210000000000004,62254,449,0,0.0,14794.015353147017,False,-0.1954464234377157,0,0.23600000000000002,123023,39,229,1.0,7465.03843277124,False,0.12125397367831033,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,463733,0.0,0.0,9,0,0,3,2,2.0,12,15,6,41.0,14.0,3,1,6,1030,0.6255383570096456,48.7541114850319
63,6,0,0,0,10.0,20,10.0,32.859405326349666,14,32.0,3.9348652384515157,19,6.2105263157894735,32.0,9,32.0,0,1.3790000000000002,63865,23,17,1.0,788.6098905479444,False,0.316114796626195,0,1.9910000000000005,40535,617,0,0.0,6170.0,False,-0.10660522273425499,11,3.3430000000000013,60628,490,0,0.0,16101.108609911336,False,-0.20667943878486245,8,3.187000000000001,61632,463,0,0.0,15213.904666099896,False,-0.2002061621899949,0,0.23600000000000002,123193,48,230,1.0,7548.873531445673,False,0.12312855393923682,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,463166,0.0,0.0,10,0,0,2,3,3.0,14,16,4,60.0,3.0,5,1,4,936,0.6236389469704591,49.37775043200236
64,4,0,0,0,10.0,20,10.0,32.99427301171906,6,36.0,3.9387782826954774,7,4.0,32.0,11,32.0,0,1.3790000000000002,63971,24,21,1.0,932.8797332461003,False,0.3197632333153722,0,1.9910000000000003,40445,626,0,0.0,6260.0,False,-0.10752688172043011,7,3.4020000000000015,60202,496,0,0.0,16365.159413812653,False,-0.21007520177765848,0,3.1790000000000007,61632,463,0,0.0,15276.348404425924,False,-0.19984551175089854,0,0.23600000000000002,123517,45,229,1.0,7505.245022721297,False,0.12580162861227664,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,463080,0.0,0.0,10,0,0,5,1,1.0,10,15,4,37.0,11.0,3,1,4,768,0.603009895014111,49.98076032701647
65,4,0,0,0,10.0,20,10.0,33.165345742884085,9,35.55555555555556,4.213985541105709,10,7.1,32.0,12,32.0,0,1.3790000000000002,64161,27,22,1.0,999.6376063434499,False,0.32433832674186835,0,1.9910000000000005,40375,633,0,0.0,6330.0,False,-0.1082437275985663,8,3.475000000000001,59960,496,0,0.0,16450.011488470507,False,-0.2123805229899706,2,3.1990000000000007,61264,472,0,0.0,15654.043190641289,False,-0.20191494154716186,0,0.23600000000000002,123830,45,227,1.0,7453.629349349757,False,0.1283420730545864,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,462903,0.0,0.0,11,0,0,5,3,3.0,10,15,5,53.0,0.0,4,0,5,904,0.6303851149859838,50.61114544200245
66,5,0,0,0,10.0,20,10.0,33.15632259497986,7,33.0,4.193406455719337,11,4.0,32.0,8,32.0,0,1.3790000000000002,64292,27,25,1.0,1098.9080648744966,False,0.3280379730145878,0,1.9910000000000005,40275,643,0,0.0,6430.0,False,-0.10926779313876088,11,3.5770000000000013,59375,503,0,0.0,16677.63026527487,False,-0.21782334577817705,0,3.1970000000000005,61264,472,0,0.0,15649.784264830494,False,-0.20193953942526657,0,0.23600000000000002,124042,46,229,1.0,7520.896696963089,False,0.13051489940982186,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,462561,0.0,0.0,9,0,0,4,2,2.0,11,15,7,45.0,18.0,3,2,7,687,0.6644460019888356,51.27559144399129
67,7,0,0,0,10.000000000000002,20,10.0,33.646612909927256,30,35.53333333333333,4.232095691157833,13,4.538461538461538,32.0,13,32.0,5,1.4290000000000003,65138,28,10,1.0,616.4661290992726,False,0.3404246403389582,0,1.9910000000000005,40185,652,0,0.0,6520.000000000001,False,-0.110189452124936,8,3.6460000000000004,58551,519,0,0.0,17462.592100252245,False,-0.22280791431165026,5,3.2470000000000008,60639,486,0,0.0,16352.253874224647,False,-0.20510185931648797,0,0.23600000000000002,124399,49,226,1.0,7439.372688866733,False,0.13331227747888838,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,462225,0.0,0.0,11,0,0,4,3,2.357142857142857,12,16,7,70.0,16.0,5,2,7,1192,0.7241194460075349,51.99971088999882
68,7,0,0,0,10.0,20,10.0,33.859218242875734,13,36.0,4.084306266890822,5,1.0,32.0,13,32.0,3,1.4540000000000002,65460,26,10,1.0,598.5921824287573,False,0.3468365814892857,0,1.9910000000000005,40065,664,0,0.0,6640.0,False,-0.11141833077316948,0,3.638000000000001,58083,532,0,0.0,18013.10410520989,False,-0.22503434114651613,5,3.2920000000000007,60474,486,0,0.0,16455.580066037608,False,-0.20641103795706647,0,0.23600000000000002,124810,44,223,1.0,7315.709475743196,False,0.13640095125850615,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,462205,0.0,0.0,8,0,0,6,2,1.2307692307692308,12,18,3,77.0,3.0,6,1,3,616,0.6723343640333042,52.67204525403213
69,3,0,0,0,10.0,20,10.0,33.944564740156316,19,34.526315789473685,4.598713330073144,19,7.2631578947368425,32.0,8,32.0,9,1.5410000000000001,65834,23,10,1.0,569.4456474015632,False,0.35419811210856694,0,1.9910000000000005,39935,677,0,0.0,6770.0,False,-0.11274961597542242,0,3.6380000000000003,57651,544,0,0.0,18465.843218645037,False,-0.22740962205215937,19,3.4770000000000008,59616,493,0,0.0,16734.670416897065,False,-0.21471006216344343,0,0.23600000000000002,124928,53,225,1.0,7443.731806493876,False,0.1380109856277594,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,461277,0.0,0.0,8,0,0,3,4,3.4,10,13,5,27.0,3.0,2,1,5,708,0.592992294987198,53.265037549019326
70,5,0,0,0,10.0,20,10.0,33.76955897010976,20,32.6,4.759238947466486,4,9.0,32.0,9,32.0,10,1.6320000000000001,66176,22,10,1.0,557.6955897010976,False,0.36108239211163434,0,1.9910000000000005,39825,688,0,0.0,6880.0,False,-0.11387608806963646,0,3.6380000000000003,57651,544,0,0.0,18370.64007973971,False,-0.2279594778867074,4,3.498000000000001,58864,513,0,0.0,17323.78375166631,False,-0.2199940872135801,0,0.23600000000000002,125180,47,226,1.0,7455.684230530925,False,0.14029299160768402,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,461009,0.0,0.0,10,0,0,4,2,1.7692307692307692,12,16,3,52.0,3.0,4,1,3,698,0.6312783749890514,53.89631592400838
71,3,0,0,0,10.0,20,10.0,33.76955897010976,0,,4.6778492250998776,3,2.0,32.0,12,32.0,0,1.622,66056,24,20,1.0,915.3911794021952,False,0.362287672088092,0,1.9910000000000005,39745,696,0,0.0,6960.0,False,-0.11469534050179211,3,3.668000000000001,57555,544,0,0.0,18370.64007973971,False,-0.22906839426748157,0,3.494000000000001,58864,513,0,0.0,17323.78375166631,False,-0.2199940872135801,0,0.23600000000000002,125558,40,224,1.0,7355.113969003995,False,0.14319189180261474,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,461091,0.0,0.0,8,0,0,3,1,1.0,10,13,4,21.0,3.0,2,1,4,584,0.5625876340200193,54.458903558028396
72,4,0,0,0,10.0,20,10.0,33.76955897010976,0,,4.497760077605059,7,2.142857142857143,32.0,8,32.0,0,1.622,65926,27,30,1.0,1283.086769103293,False,0.3633905455105305,0,1.9910000000000003,39675,703,0,0.0,7030.0,False,-0.11541218637992831,6,3.725000000000001,57363,544,0,0.0,18370.64007973971,False,-0.2312862270290299,1,3.5040000000000013,58833,513,0,0.0,17323.78375166631,False,-0.22035217479487176,0,0.23600000000000002,125799,37,226,1.0,7398.417122871388,False,0.14551525512557226,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,460909,0.0,0.0,8,0,0,3,2,2.0,12,15,6,45.0,14.0,3,1,6,456,0.6051417730050161,55.06404533103341
73,6,0,0,0,10.0,20,10.0,33.738514425075316,18,33.5,4.498027050732772,12,4.5,32.0,11,32.0,0,1.622,66469,23,22,1.0,972.247317351657,False,0.37132869756632525,0,1.9910000000000005,39535,717,0,0.0,7170.0,False,-0.11684587813620072,6,3.779000000000001,57171,544,0,0.0,18353.751847240972,False,-0.23360159957005835,6,3.563000000000001,58068,531,0,0.0,17915.15115971499,False,-0.22577334696540993,0,0.23600000000000002,126097,39,225,1.0,7375.423054978578,False,0.14804960306674408,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,460653,0.0,0.0,11,0,0,4,2,2.0,12,16,8,67.0,12.0,5,1,8,1155,0.6738219600520097,55.73786729108542
74,8,0,0,0,10.0,20,10.0,33.33541241903656,17,30.0,4.166901136810919,18,2.5,32.0,11,32.0,0,1.622,66839,27,15,1.0,770.0311862855483,False,0.3768359568488023,0,1.9910000000000005,39475,723,0,0.0,7230.0,False,-0.11746031746031746,9,3.8630000000000004,56364,561,0,0.0,18701.16636707951,False,-0.24091689845860906,9,3.647000000000001,57798,531,0,0.0,17701.103994508412,False,-0.23012842641006562,0,0.23600000000000002,126404,47,224,1.0,7363.844353430113,False,0.15071405223192855,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,460193,0.0,0.0,9,0,0,4,2,2.0,13,17,8,70.0,21.0,6,2,8,1062,0.723993832943961,56.46186112402938
75,8,0,0,0,10.0,20,10.0,33.33541241903656,0,,4.166901136810919,0,,32.0,12,32.0,0,1.622,66729,28,25,1.0,1113.385310475914,False,0.3780991839270447,0,1.9910000000000005,39385,732,0,0.0,7320.0,False,-0.11838197644649258,0,3.8540000000000005,56364,561,0,0.0,18701.16636707951,False,-0.24091689845860906,0,3.6380000000000003,57798,531,0,0.0,17701.103994508412,False,-0.23012842641006562,0,0.23600000000000002,126788,37,222,1.0,7258.175342062004,False,0.15364347596623557,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,460377,0.0,0.0,9,0,0,4,0,0.0,14,18,7,88.0,12.0,7,1,7,584,1.233363464998547,57.69522458902793
76,7,0,0,0,10.0,20,10.0,33.15381500885164,31,32.32258064516129,4.195802835812087,6,4.666666666666667,32.0,10,32.0,6,1.6820000000000002,67509,27,10,1.0,601.5381500885164,False,0.3888329559660882,0,1.9910000000000005,39275,743,0,0.0,7430.0,False,-0.11950844854070661,3,3.884000000000001,56283,561,0,0.0,18599.29021996577,False,-0.24244094315668197,3,3.6680000000000006,56699,562,0,0.0,18632.444034974622,False,-0.23744415546213735,0,0.23600000000000002,127080,33,222,1.0,7242.461493581799,False,0.15615694878981404,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,460159,0.0,0.0,9,0,0,6,4,3.3157894736842106,11,17,5,66.0,16.0,5,2,5,952,0.6734236510237679,58.3686482400517
77,5,0,0,0,10.0,20,10.0,33.27570613728681,11,35.0,4.202181719207877,2,4.5,32.0,3,32.0,1,1.6860000000000004,67782,26,10,1.0,592.7570613728681,False,0.39433442971195964,0,1.9910000000000005,39165,754,0,0.0,7540.0,False,-0.12063492063492064,1,3.8910000000000005,55869,572,0,0.0,19033.703910528056,False,-0.24471414266597327,1,3.6750000000000007,56669,562,0,0.0,18700.94684915519,False,-0.2373950465562649,0,0.23600000000000002,127167,25,229,1.0,7433.054542980197,False,0.15776950739057827,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,459965,0.0,0.0,7,0,0,2,3,2.090909090909091,14,16,4,49.0,3.0,4,1,4,296,0.5951334509882145,58.96378169103991
78,4,0,0,0,10.0,20,10.0,33.30357302834882,6,34.0,4.054733067608905,12,3.0,32.0,0,,0,1.6850000000000003,67876,27,14,1.0,736.2500223968835,False,0.39772913489397727,0,1.9910000000000005,39075,763,0,0.0,7630.0,False,-0.12155657962109576,4,3.93,55738,572,0,0.0,19049.643772215528,False,-0.24613528911404786,8,3.7540000000000004,56201,568,0,0.0,18916.42948010213,False,-0.24155647110405248,0,0.23600000000000002,127131,27,239,1.0,7757.477792825441,False,0.15888595018410512,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,459334,0.0,0.0,8,0,0,4,4,4.0,10,14,6,23.0,6.0,2,2,6,404,0.5941986779798754,59.55798036901979
79,6,0,0,0,10.0,20,10.0,33.30357302834882,0,,3.90341897925825,7,2.0,32.0,0,,0,1.6850000000000003,67736,31,24,1.0,1109.2857526803718,False,0.398681881747879,0,1.9910000000000005,39015,769,0,0.0,7690.0,False,-0.1221710189452125,2,3.946000000000001,55674,572,0,0.0,19049.643772215528,False,-0.24687456670123065,5,3.796000000000001,56041,568,0,0.0,18916.42948010213,False,-0.2434046650720095,0,0.23600000000000002,127117,24,249,1.0,8061.682055502198,False,0.1601075740194528,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,458896,0.0,0.0,6,0,0,5,2,2.0,8,13,8,45.0,20.0,3,3,8,200,0.6752290879958309,60.23320945701562
80,8,0,0,0,10.0,20,10.0,33.30357302834882,0,,3.7737287136787274,4,1.0,32.0,0,,0,1.6850000000000003,67606,34,34,1.0,1472.32148296386,False,0.3997370351557999,0,1.9910000000000003,38945,776,0,0.0,7760.0,False,-0.1228878648233487,4,3.984000000000001,55542,572,0,0.0,19049.643772215528,False,-0.24839932672479512,0,3.7910000000000013,56041,568,0,0.0,18916.42948010213,False,-0.2434046650720095,0,0.23600000000000002,127113,18,259,1.0,8355.927116846216,False,0.16137360730329683,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,458560,0.0,0.0,6,0,0,7,1,1.0,9,16,10,50.0,33.0,4,4,10,200,0.7345222149742767,60.967731671989895
81,10,0,0,0,10.0,20,10.0,33.038559252096846,31,31.838709677419356,3.9037764416696366,5,6.0,32.0,0,,0,1.6850000000000003,68483,35,13,1.0,779.501270277259,False,0.4106042116771864,0,1.9910000000000005,38855,785,0,0.0,7850.0,False,-0.12380952380952381,0,3.980000000000001,54940,592,0,0.0,19558.827077241334,False,-0.2524123143013172,5,3.841000000000001,55516,579,0,0.0,19129.325806964072,False,-0.24823944619466062,0,0.23600000000000002,127083,13,269,1.0,8658.749093741706,False,0.1624475846266263,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,458190,0.0,0.0,9,0,0,10,1,1.0,9,19,5,102.0,6.0,8,2,5,1187,0.7218649869901128,61.68959665898001
82,5,0,0,0,10.0,20,10.0,33.25518064305721,18,35.111111111111114,3.7877419746018464,5,2.0,32.0,2,32.0,5,1.7350000000000003,68901,35,10,1.0,682.551806430572,False,0.4181725735425557,0,1.9910000000000005,38755,795,0,0.0,7950.0,False,-0.12483358934971839,5,4.030000000000001,54708,594,0,0.0,19753.577301975984,False,-0.2539673949591897,0,3.8360000000000007,54956,595,0,0.0,19786.83248261904,False,-0.2509106254830195,0,0.23600000000000002,127137,8,277,1.0,8894.301935796815,False,0.163967084494183,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,457770,0.0,0.0,7,0,0,5,3,2.1875,10,15,5,47.0,3.0,4,1,5,264,0.6303787300130352,62.31997538899304
83,5,0,0,0,10.0,20,10.0,33.660814875334424,35,35.457142857142856,3.769009245505739,7,3.5714285714285716,32.0,0,,25,1.9800000000000002,69298,36,10,1.0,696.6081487533443,False,0.42644760008964006,0,1.9910000000000005,38665,804,0,0.0,8040.0,False,-0.1257552483358935,3,4.055,54339,602,0,0.0,20263.810554951324,False,-0.2552828859840401,4,3.8760000000000003,53871,622,0,0.0,20937.026852458013,False,-0.2568006211522449,0,0.23600000000000002,127112,5,287,1.0,9202.845046227529,False,0.1651105948191366,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,456598,0.0,0.0,6,0,0,5,5,4.473684210526316,9,14,4,34.0,14.0,3,2,4,200,0.5621591660310514,62.882134555024095
84,4,0,0,0,10.0,20,10.0,33.6686010188272,1,35.0,3.7781575979357807,3,4.0,32.0,0,,0,1.9550000000000003,69223,37,19,1.0,1009.7034193577167,False,0.4281178025535864,0,1.9910000000000005,38575,813,0,0.0,8130.0,False,-0.1266769073220686,3,4.082000000000001,54249,602,0,0.0,20268.497813333972,False,-0.2562954233326751,0,3.8720000000000008,53836,623,0,0.0,20975.538434729344,False,-0.25698248585132816,0,0.23600000000000002,127100,0,295,0.8,9440.0,False,0.16605335786568537,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3,456296,0.0,0.0,7,0,0,4,1,1.0,10,14,6,35.0,10.0,3,1,6,235,0.5832167290500365,63.46535128407413
85,6,0,0,0,10.0,20,10.0,33.683565419114935,1,36.0,3.7781575979357807,0,,32.0,0,,0,1.9550000000000003,69169,36,28,1.0,1303.1398317352182,False,0.43001679295171763,0,1.9910000000000005,38465,824,0,0.0,8240.0,False,-0.12780337941628264,0,4.079000000000001,54213,603,0,0.0,20311.189947726307,False,-0.2564646940215181,0,3.8720000000000008,53836,623,0,0.0,20984.861256108605,False,-0.256928640906836,0,0.23600000000000002,127100,0,295,0.0,9440.0,False,0.16605335786568537,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.16666666666666666,456096,0.0,0.0,6,0,0,7,0,0.0,9,16,4,66.0,13.0,5,1,4,236,0.6266616680077277,64.09201295208186
86,4,0,0,0,10.0,20,10.0,33.683565419114935,0,,3.665789472999158,7,2.5714285714285716,32.0,0,,0,1.9550000000000003,69079,35,38,1.0,1629.9754859263676,False,0.43152048628700845,0,1.9910000000000005,38355,835,0,0.0,8350.0,False,-0.12892985151049668,3,4.109000000000001,54115,603,0,0.0,20311.189947726307,False,-0.2575967128268918,4,3.912000000000001,53712,623,0,0.0,20984.861256108605,False,-0.2583609912320026,0,0.23600000000000002,127082,0,302,0.7,9664.0,False,0.16688486306701578,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.2833333333333333,455656,0.0,0.0,6,0,0,6,3,3.0,9,15,4,52.0,0.0,4,0,4,200,0.6106688669533469,64.7026818190352
87,4,0,0,0,10.0,20,10.0,33.864605600949695,25,34.88,3.422097365717012,13,2.1538461538461537,32.0,0,,0,1.9550000000000003,69841,36,23,1.0,1138.885928821843,False,0.442098166193772,0,1.9910000000000005,38265,844,0,0.0,8440.0,False,-0.1298515104966718,7,4.176000000000001,53405,617,0,0.0,20894.461655785963,False,-0.26242932589558876,6,3.968000000000001,53116,634,0,0.0,21470.159951002108,False,-0.26244261963589366,0,0.23600000000000002,127054,3,312,1.0,9994.26629209715,False,0.1680979154522732,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,454994,0.0,0.0,8,0,0,7,4,4.0,8,15,4,43.0,14.0,3,1,4,1072,0.6159074440365657,65.31858926307177
88,4,0,0,0,10.0,20,10.0,33.98098014233341,16,35.0625,3.3709901242636273,10,3.0,32.0,0,,0,1.9550000000000003,70322,34,17,1.0,917.676662419668,False,0.4496843488215019,0,1.9910000000000003,38145,856,0,0.0,8560.0,False,-0.13108038914490527,0,4.169000000000001,52844,633,0,0.0,21509.960430097046,False,-0.26535467748959213,10,4.062000000000001,52769,634,0,0.0,21543.941410239382,False,-0.2660247576541834,0,0.23600000000000002,127024,3,322,1.0,10314.112970372791,False,0.16924719132745727,0,0.2,113313,0,0,0.0,0.0,False,0.002344137003750619,0.3333333333333333,454417,0.0,0.0,7,0,0,8,3,3.0,8,16,4,49.0,0.0,4,0,4,761,0.6080564490403049,65.92664571211208
