index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
286,a3559efd-a13b-4e68-baa5-b29d7b7cc5ba,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,12,,-1,-1
287,bf660e17-bdab-4506-9c4f-e26f230207c8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,17,6,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,17,,-1,-1
288,45857ee0-062d-4b06-9082-99fa9e29730d,05Ran@2,BUYER,RandomAgent,_SystemAgent,15,2,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
289,e7aa3d4e-6ab7-40f8-bc33-9a18bda0bddc,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,14,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,14,,-1,-1
290,d3cff87e-d90c-4bea-ae18-725764a9c501,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
291,0fb5ead9-5497-4ece-beec-306ed007753e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
292,8d82b725-7f1f-402b-bf99-5e346c41ac64,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,8,3,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,8,,-1,-1
293,bad8d14e-b760-4f53-b83b-27a3656fad4e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
294,34adb000-a34a-4664-afe0-321094aeca05,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,14,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,14,,-1,-1
295,da111607-4146-4159-a96a-b177b61119e2,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,2,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
296,f721b18b-c631-4cf0-93cd-6ab447e18781,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,6,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
297,5e284b56-5d33-411b-b983-dea9eb122e3e,05Ran@2,BUYER,RandomAgent,_SystemAgent,15,3,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
298,e1d70379-366b-4d84-9921-922860932586,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,9,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,9,,-1,-1
299,d650379e-6409-446d-b17f-7d45434ebc05,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,15,,-1,-1
300,dc1982fd-7357-4f2b-bd43-73e0a0d701ac,05Ran@2,BUYER,RandomAgent,_SystemAgent,4,1,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
301,87b3c2cb-5067-4743-ab5b-5c71eb0bed9c,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,2,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
302,c50dd3ed-a427-4510-a138-335b718cefa0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,9,,-1,-1
303,fedab399-2d38-49ca-ac65-fa124f7e9062,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,1,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
304,397028af-8bba-4a9a-962b-3fd4a145eb29,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,17,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,17,,-1,-1
305,125c3a0b-d4d1-4b8e-bbbb-cd5b59c70a77,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,17,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(0.5),-1,-1
306,adae296a-89de-4d1d-80fa-8c9e3114e235,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,16,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,16,,-1,-1
307,bf6824a6-5092-43aa-9b5e-fab32412e88d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
308,d3be3eaf-0ec5-415a-8ce8-6cb93c703bfc,SELLER,01Ran@0,_SystemAgent,RandomAgent,10,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,10,,-1,-1
309,9c9f1727-7f22-409e-8a7d-2cfd36bee542,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
310,3e2365b1-3379-49ab-9c54-d0b6a58f3d35,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,13,,-1,-1
311,33f300f1-00fb-443f-9e5a-776b2252b59a,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
312,a1c9c222-b9a2-46e6-929c-1cf2a7f1ab7c,SELLER,01Ran@0,_SystemAgent,RandomAgent,17,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,17,,-1,-1
313,76145492-f72a-46e0-a0f1-ad41d946e61a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,8,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,8,,-1,-1
314,641746f9-fd68-4e44-80d2-c58561eb7396,SELLER,01Ran@0,_SystemAgent,RandomAgent,16,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,16,,-1,-1
315,c4d93491-d36c-4a8c-8c7f-7d7280950501,SELLER,01Ran@0,_SystemAgent,RandomAgent,15,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,15,,-1,-1
316,6ea46901-9aa6-4e90-ac56-287ba9508ac0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,13,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,13,,-1,-1
317,a79b606f-cb16-41af-81fc-a56f7930f06f,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,6,,-1,-1
318,5a178833-ddbb-4a4c-9d25-b522b26506ee,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
319,b0ad6643-9c4c-4b61-80be-265ce3de6d37,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
320,4e8f4cbb-e2c0-4f1e-aa8d-7bb1a45d5c08,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,13,,-1,-1
321,8679b923-b907-4e5f-b4ff-145ac30fe7ad,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,12,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,12,,-1,-1
322,336957f8-4b90-4968-9d18-df867d170b84,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,13,,-1,-1
323,4e63f2d5-9b1b-48f5-923b-4be7b29617a1,SELLER,01Ran@0,_SystemAgent,RandomAgent,7,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,7,,-1,-1
324,3587bb47-a322-449b-99e3-677744ade316,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,9,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,9,,-1,-1
325,6bdedbbc-9466-4922-b2d3-d1dccbb16c17,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
326,6eeddd33-23b5-4b03-a3fd-1b51ad054fdd,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,0,,-1,-1
327,05b1f646-f9e6-4b25-a2fd-88cbc415e286,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,8,1,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,8,,-1,-1
328,141a4bf2-9335-4ebb-ad2d-73dc7ba76339,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,2,,-1,-1
329,bd862dd0-94bb-4e94-bae1-53e851f3cc86,05Ran@2,BUYER,RandomAgent,_SystemAgent,15,2,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
330,06d3ab4f-1f84-44ba-8fea-8d43679792e7,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,15,,-1,-1
331,c33e7e0f-aa5b-4d22-9158-2ca7acca63e7,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,6,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,14,,-1,-1
332,dce61ef7-9c7f-47ea-b1c8-92c68e86aab5,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,4,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,4,,-1,-1
333,696df796-800c-4e6b-846c-d9378a3841cc,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,11,,-1,-1
334,9f2b0a8a-594c-49f9-bd8d-a68ae2035e33,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,11,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
335,29e38281-5822-412e-bc47-1af56e22cc90,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,6,4,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
336,63d862b2-9dfd-4f8d-afa3-81bc086b13df,05Ran@2,BUYER,RandomAgent,_SystemAgent,10,3,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
337,3d7469d3-338c-4fc0-ac8a-466da0c05a5a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
338,70ae8e4c-ac22-447d-8640-31fa77eb2003,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,13,,-1,-1
339,79f2a69d-b1f6-4926-a412-11a28bed2e38,SELLER,01Ran@0,_SystemAgent,RandomAgent,17,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,17,,-1,-1
340,e7ecefd5-fe45-4d61-bbec-d4b4c95e610e,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,8,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,8,,-1,-1
341,9c78a135-2dab-4ddd-8520-067f87a4d5f3,05Ran@2,BUYER,RandomAgent,_SystemAgent,13,3,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
342,1b49dc14-df3a-4c76-8ed9-f049c5a57cf3,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
343,6100eeed-ace0-4580-9ae8-d7dc99c03f09,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,15,,-1,-1
344,b5e47181-9721-4b9e-bd90-c6cdfd2f8793,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,3,,-1,-1
345,f9886df1-3ea1-41b8-9801-fbaedbde1921,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
346,84724876-8711-48fa-80e7-04f9f46e2d86,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,6,,-1,-1
347,78e9d747-d0c4-4fd1-b403-3f1c3eeaf461,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,3,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,15,,-1,-1
348,86d6d261-f007-4082-b83a-cbceb739a6d8,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,8,,-1,-1
349,a5f0dc61-28c6-4b6d-bff8-55a1f145d4c8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,3,,-1,-1
350,bd839792-a824-4a0f-aaaf-736d9c996426,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,16,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,16,,-1,-1
351,412df40a-d90a-4878-a72e-efc64fb7a046,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,2,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
352,e61cfdee-dbfd-4e67-9179-b588a7c2b734,05Ran@2,BUYER,RandomAgent,_SystemAgent,10,1,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
353,f8f0905d-007b-4d20-9ec8-411fcc2105ad,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,1,29,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
354,0820c9e5-771c-490a-9a41-812111fd4d81,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,3,29,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
355,cb8e8a35-7434-4907-911f-5b525f628180,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,10,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,10,,-1,-1
356,98c37219-6d1c-447a-b678-b605cb4c2a69,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,5,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,5,,-1,-1
357,f04cb8b5-87b6-400f-a949-d734ef9b498f,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,9,,-1,-1
358,9aadba35-2107-4817-be37-6c3461215301,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,15,,-1,-1
359,088fda65-ced9-49bd-8bf0-62f4664d9449,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,15,7,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 7), time: (11, 16), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,15,,-1,-1
360,76de853f-a0c5-4239-ac9c-a7a65fcdb07a,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,4,5,22,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,6,-1,03Buy@1:product(1.0),-1,-1
361,a92f1f2a-8bbc-4a1e-8363-b45272bdaedd,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,1,29,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
362,d8392374-42a9-4288-82cb-b0e326e85e8b,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,3,3,21,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,13,-1,03Buy@1:product(1.0),-1,-1
363,957da98a-2a65-4c5b-8c5b-1f0b7920a1de,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,21,8,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 8), time: (17, 22), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,21,,-1,-1
364,ed6b6904-088c-4f31-be93-ec77df21fba6,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,13,9,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 9), time: (13, 18), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,13,,-1,-1
365,1b437f0c-e76a-46db-a3c9-3d2a1e963d48,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,4,1,22,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 7), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,11,-1,03Buy@1:product(1.0),-1,-1
366,94342fbb-2ef4-41ca-a3a2-c8cef76de084,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,18,1,10,1,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,18,,-1,-1
367,084735ea-6c8f-4859-a9f8-f412fd694a7a,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,14,10,23,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 10), time: (9, 14), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,14,,-1,-1
368,b57852a2-9f60-4bdf-81fb-adfdb00912fe,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,15,8,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 8), time: (14, 19), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,15,,-1,-1
369,51dc8590-1ef4-4150-9d98-51925d1807c0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,18,1,10,1,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,18,,-1,-1
370,915ddd81-5dac-4bbe-8067-1864cfa3239d,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,2,1,19,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 2), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
371,7fc867fa-8352-4d55-931a-9e098fad2d71,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,7,11,17,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 11), time: (1, 12), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
372,f7fc2c48-eb47-4e26-a21d-46c57581ea37,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,2,22,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 3), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,9,-1,03Buy@1:product(1.0),-1,-1
373,0ff0f5b7-2f89-41d0-9457-0b472cf54084,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,6,12,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 14), time: (6, 11), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,6,,-1,-1
374,78676cbb-5253-4b32-a2d6-848d0b73667f,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,2,5,22,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 5), time: (1, 6), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,10,-1,03Buy@1:product(1.0),-1,-1
375,36305eab-deae-444a-a12b-7449bf4e7be9,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,5,2,21,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 6), time: (1, 5), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,11,-1,03Buy@1:product(1.0),-1,-1
376,386c9571-2a25-453e-94c1-fa542000790d,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,10,8,15,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 8), time: (1, 11), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,15,-1,03Buy@1:product(1.0),-1,-1
377,4a290297-0181-4ead-810c-75c5a2475882,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,15,11,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 12), time: (15, 20), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,15,,-1,-1
378,9a37338c-202e-4a2c-ad9e-1cce9337b3b7,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,18,2,10,1,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,18,,-1,-1
379,4d383ee0-3a68-48e7-8b0d-31a4e05a63ad,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,4,29,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
380,82593e7a-5194-42b9-883c-c0819f58be8e,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,2,29,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
381,36716fcc-bb72-401f-87a4-7360ea2a0c68,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,12,11,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 13), time: (12, 17), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,12,,-1,-1
382,a1c1a4a1-b501-4598-86ce-65a439054427,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,16,10,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 11), time: (16, 21), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,16,,-1,-1
383,9f2a0938-8831-4e0c-a269-6f73492cd948,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,8,22,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 8), time: (1, 10), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
384,e6ba353b-76a3-42ed-a378-65eacc8ad7fe,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,6,17,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 8), time: (1, 1), unit_price: (1, 22)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
385,d37b5bb0-cb7b-403a-b89b-51b13085b807,00Ind@0,02MyA@1,IndDecentralizingAgent,MyAgent,2,3,8,1,-1,1,02MyA@1|00Ind@0,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 15)]",00Ind@0,02MyA@1,p1,02MyA@1,True,1,17,2,,-1,-1
386,ef64a33f-b6cf-434c-9f3a-c68f089208e6,00Ind@0,03Buy@1,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,2,8,22,1,-1,1,00Ind@0|03Buy@1,"[quantity: (1, 8), time: (1, 6), unit_price: (15, 30)]",00Ind@0,03Buy@1,p1,00Ind@0,False,1,17,2,,-1,-1
