index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
67,27,0,0,0,10.000000000000002,20,10.0,19.81310805222262,31,20.129032258064516,22.26120950599324,5,32.0,30.999999999999996,0,,4,1.9590000000000003,31260,15,10,1.0,348.1310805222262,False,0.24088368625695214,0,2.0990000000000006,30811,3,12,1.0,267.75729662667146,False,0.2215726609945262,0,3.728,10018.0,1040,0,0.0,20605.632374311524,False,-0.4710875536919375,0,0.47900000000000004,39698,56,147,1.0,4381.931848305473,False,0.09029062790610967,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48133,252,204,1.0,11933.824795510296,False,0.023030755223992092,0.6666666666666666,212822,0.0,0.0,14,0,0,14,1,1.0,17,31,24,156.0,90.0,12,15,24,900,1.3699743920005858,97.29218828765443
68,24,0,0,0,10.0,20,10.0,19.55273893771634,5,7.0,22.26120950599324,0,,30.999999999999996,0,,0,1.9550000000000005,31185,16,15,1.0,453.2910840657451,False,0.23999863974549468,0,2.099,30721,2,22,1.0,450.1602566297595,False,0.22162009033297328,0,3.7279999999999998,10018.0,1040,0,0.0,20334.848495224996,False,-0.474611550036114,0,0.47900000000000004,39663,51,157,1.0,4492.199578264472,False,0.09081467436575308,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48133,242,214,1.0,12021.212700450364,False,0.023857009005430547,0.6666666666666666,212622,0.0,0.0,11,0,0,20,0,0.0,14,34,23,197.0,75.0,14,10,23,235,1.4136150770355016,98.70580336468993
69,23,0,0,0,10.0,20,10.0,19.433651290391804,17,17.88235294117647,22.26120950599324,0,,30.999999999999996,5,31.0,2,1.9750000000000005,31335,18,10,1.0,374.33651290391805,False,0.24436160810247742,0,2.0990000000000006,30641,0,32,1.0,621.8768412925377,False,0.22185135088608351,0,3.7279999999999998,9754.0,1052,0,0.0,20444.201157492178,False,-0.48005984959015907,0,0.47900000000000004,39623,46,167,1.0,4611.569946858894,False,0.09132704251508181,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48288,232,219,1.0,11953.600605390431,False,0.02614878980929643,0.6666666666666666,212543,0.0,0.0,13,0,0,13,1,0.4,21,34,18,141.0,64.0,12,11,18,619,1.3409941549762152,100.04679751966614
70,18,0,0,0,10.0,20,10.0,19.769758703707197,44,21.40909090909091,22.51460166795648,5,31.0,30.999999999999996,10,31.0,7,2.0430000000000006,31520,15,10,1.0,347.69758703707197,False,0.2511388281035266,0,2.0990000000000006,31079,3,15,1.0,326.5463805556079,False,0.23331253711818267,0,3.7279999999999998,9380.0,1069,0,0.0,21133.872054262993,False,-0.48081894775816,0,0.47900000000000004,39210,63,172,1.0,5118.006285222068,False,0.08716822338914722,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48443,227,219,1.0,11899.81457862612,False,0.028571296269298774,0.6666666666666666,212534,0.0,0.0,20,0,0,7,1,0.4117647058823529,20,27,25,111.0,106.0,7,11,25,1233,1.1172049620072357,101.16400248167338
71,25,0,0,0,10.0,20,10.0,19.769758703707197,0,,23.718751298557066,28,30.392857142857142,31.0,12,31.0,0,2.0360000000000005,31450,12,20,1.0,515.3951740741439,False,0.2516855197788202,0,2.0990000000000006,30949,6,25,1.0,554.24396759268,False,0.2326749559370101,0,3.728000000000001,9380.0,1069,0,0.0,21133.872054262993,False,-0.48081894775816,0,0.47900000000000004,40061,53,154,1.0,4700.4849112742695,False,0.10388449910559952,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47964,245,217,1.0,12538.094068146482,False,0.025548334671026865,0.6666666666666666,212706,0.0,0.0,20,0,0,12,0,0.0,21,33,29,201.0,145.0,12,13,29,1423,1.4488169809919782,102.61281946266536
72,29,0,0,0,10.0,20,10.0,19.94134393522031,33,21.151515151515152,23.962499202310376,5,32.0,31.0,0,,0,2.0360000000000005,31684,11,14,1.0,389.1788150930843,False,0.25843160459286846,0,2.099,31213,7,18,1.0,428.9441908339656,False,0.24062340499830184,0,3.728,8766.0,1098,0,0.0,21895.5956408719,False,-0.48688709473097475,0,0.47900000000000004,40137,47,159,1.0,4747.2805381227045,False,0.1064716363628671,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47804,240,227,1.0,12787.99980855449,False,0.024885592532000435,0.6666666666666666,212506,0.0,0.0,15,0,0,20,0,0.0,14,34,31,180.0,132.0,15,14,31,1058,1.6488698640023358,104.26168932666769
73,31,0,0,0,10.0,20,10.0,19.355452533142028,51,16.6078431372549,23.39649884207802,19,18.842105263157894,31.0,8,31.0,0,2.0360000000000005,31609,12,19,1.0,487.7535981296985,False,0.2574165797830747,28,2.379000000000001,31333,6,10,1.0,253.55452533142028,False,0.2418986760881774,11,3.8380000000000005,8321.0,1112,0,0.0,21523.263216853935,False,-0.5033151585521352,0,0.47900000000000004,39818,74,161,1.0,5199.139801027071,False,0.10404919053913429,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47694,249,229,1.0,12924.728211677426,False,0.024098258497006822,0.6666666666666666,211677,0.0,0.0,17,0,0,20,3,2.7142857142857144,16,36,35,273.0,165.0,16,15,35,1011,1.5634077949798666,105.82509712164756
74,35,0,0,0,10.0,20,10.0,19.36795129480853,2,21.0,23.961616704097366,11,31.90909090909091,31.0,0,,0,2.0360000000000005,31571,10,27,1.0,622.9346849598303,False,0.2585846890288929,0,2.3510000000000004,31213,8,20,1.0,467.35902589617064,False,0.24138163243913174,0,3.8270000000000004,8279.0,1114,0,0.0,21575.897742416702,False,-0.5037233505671954,0,0.47900000000000004,40169,64,160,1.0,5073.407555523325,False,0.1115487708943692,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47343,250,239,1.0,13399.404176024342,False,0.0219489067738015,0.6666666666666666,211477,0.0,0.0,15,0,0,17,0,0.0,20,37,28,249.0,128.0,18,17,28,593,1.791824010957498,107.61692113260506
75,28,0,0,0,10.0,20,10.0,19.302962492727925,31,18.806451612903224,23.961616704097366,0,,31.0,9,31.0,4,2.0760000000000005,32016,7,10,1.0,263.02962492727926,False,0.26904763984145114,0,2.351000000000001,31083,11,30,1.0,689.0888747818377,False,0.24062626075283908,0,3.8270000000000004,8039.0,1126,0,0.0,21735.135766811643,False,-0.5078977646172353,0,0.47900000000000004,39826,73,170,1.0,5482.591101665691,False,0.10794626628924636,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47622,240,240,1.0,13190.788008983367,False,0.025252335473160654,0.6666666666666666,211488,0.0,0.0,15,0,0,19,1,0.8,12,31,25,183.0,120.0,11,17,25,1027,1.3086228310130537,108.92554396361811
76,25,0,0,0,10.0,20,10.0,19.114160625274646,22,17.045454545454547,22.38382256112444,19,10.0,31.0,10,31.0,0,2.072000000000001,31916,7,20,1.0,452.28321250549294,False,0.2688355284325259,0,2.3510000000000004,31358,11,18,1.0,454.05489125494364,False,0.2468430224864784,19,4.017,7314.0,1143,0,0.0,21847.485594688922,False,-0.5253060177682337,0,0.47900000000000004,39791,68,180,1.0,5328.850983521075,False,0.10503450004582342,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47742,249,240,1.0,13013.571817719985,False,0.025845957203963436,0.6666666666666666,211023,0.0,0.0,19,0,0,20,2,2.0,12,32,24,156.0,71.0,12,13,24,885,1.6958990360144526,110.62144299963256
77,24,0,0,0,10.0,20,10.0,19.357561273380803,43,20.697674418604652,22.38382256112444,0,,31.000000000000004,3,31.0,8,2.1520000000000006,32250,6,10,1.0,253.57561273380804,False,0.2780983659547965,0,2.351000000000001,31578,12,13,1.0,371.64829655395044,False,0.2539011585455935,0,3.9979999999999998,6754.0,1171,0,0.0,22667.704251128922,False,-0.5292073887151364,0,0.47900000000000004,39461,73,190,1.0,5666.028259570442,False,0.10083326730310319,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47835,239,247,1.0,13006.733592108743,False,0.027539934118497183,0.6666666666666666,210780,0.0,0.0,15,0,0,18,1,0.5714285714285714,14,32,22,159.0,108.0,13,11,22,903,1.2947505110059865,111.91619351063855
78,22,0,0,0,10.0,20,10.0,19.5395267496105,30,21.066666666666666,22.38382256112444,0,,31.0,8,31.0,4,2.1840000000000006,32342,8,10,1.0,275.395267496105,False,0.2821608097958334,3,2.3810000000000007,31799,10,10,1.0,295.395267496105,False,0.2611202287126185,0,3.9979999999999998,6474.0,1185,0,0.0,23154.339198288442,False,-0.5301621655610562,0,0.47900000000000004,39109,79,200,1.0,6020.387125444117,False,0.09628301829052731,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48083,229,249,1.0,12844.895366497498,False,0.03069943805545836,0.6666666666666666,210709,0.0,0.0,13,0,0,9,2,0.4732142857142857,20,29,20,132.0,83.0,9,13,20,448,2.7409424299839884,114.65713594062254
79,20,0,0,0,10.0,20,10.0,19.5395267496105,0,,23.144620049837496,13,32.0,31.0,12,31.0,0,2.1800000000000006,32242,8,20,1.0,470.79053499221,False,0.28206992213390586,0,2.3780000000000006,31699,10,20,1.0,490.79053499221,False,0.261029341050691,0,3.9980000000000007,6474.0,1185,0,0.0,23154.339198288442,False,-0.5301621655610562,0,0.47900000000000004,39525,69,197,1.0,5907.717495541112,False,0.1056444234193274,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48039,232,247,1.0,13026.551851562299,False,0.031584961343768175,0.6666666666666666,210881,0.0,0.0,16,0,0,10,0,0.0,18,28,25,111.0,99.0,7,13,25,988,1.083598888013512,115.74073482863605
80,25,0,0,0,10.0,20,10.0,19.7090879520775,55,20.490909090909092,23.144620049837496,0,,31.000000000000004,10,31.0,5,2.2300000000000004,32558,8,10,1.0,277.090879520775,False,0.29072104215065475,10,2.4780000000000006,32055,10,10,1.0,297.090879520775,False,0.271259491542728,0,3.9980000000000007,5608.0,1227,0,0.0,24183.050917199093,False,-0.5393147980583147,0,0.47900000000000004,39264,72,207,1.0,6209.990682865941,False,0.10278488655473639,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,48349,222,247,1.0,12795.105651063925,False,0.035258742587874245,0.6666666666666666,210736,0.0,0.0,17,0,0,14,2,1.185897435897436,16,30,22,189.0,67.0,13,12,22,1111,1.4257422290393151,117.16647705767537
81,22,0,0,0,10.0,20,10.0,19.72741585193099,4,21.0,23.395809127437385,35,24.457142857142856,31.000000000000004,0,,0,2.2250000000000005,32428,11,20,1.0,504.54831703861976,False,0.29007872092686365,0,2.468000000000001,32069,7,16,1.0,385.6386536308958,False,0.27355989763206406,11,4.1080000000000005,5433.0,1228,0,0.0,24225.266666171254,False,-0.543320319284601,0,0.47900000000000004,39926,65,193,1.0,5797.67319197093,False,0.11464957303449931,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47493,247,257,1.0,13745.764854477035,False,0.028060255422232845,0.6666666666666666,210251,0.0,0.0,16,0,0,9,2,2.0,22,31,24,165.0,79.0,10,12,24,1009,1.2675038510351442,118.43398090871051
82,24,0,0,0,10.0,20,10.0,19.74264042550317,15,20.0,22.68192835553552,11,12.0,31.000000000000004,0,,0,2.2250000000000005,32378,6,30,1.0,652.279212765095,False,0.291020827663925,0,2.468000000000001,32219,12,11,1.0,337.16904468053485,False,0.2785245745436708,11,4.207000000000001,5290.0,1228,0,0.0,24243.96244251789,False,-0.5467990312009644,0,0.47900000000000004,39626,70,203,1.0,5986.416285958932,False,0.10929745296667005,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,47361,248,267,1.0,13902.11823217281,False,0.02704245520378212,0.6666666666666666,209776,0.0,0.0,10,0,0,14,1,1.0,20,34,16,156.0,66.0,12,12,16,500,1.3003961520153098,119.73437706072582
83,16,0,0,0,10.0,20,10.0,19.582381428123956,15,17.0,23.91283942843606,29,30.620689655172413,31.000000000000004,0,,0,2.2250000000000005,32508,5,30,1.0,637.4714428437187,False,0.29586040270890007,0,2.468000000000001,32144,13,16,1.0,443.3181028499833,False,0.2776590498746641,0,4.196000000000001,5070.0,1238,0,0.0,24242.988208017458,False,-0.5525378942215323,0,0.47900000000000004,40479,65,184,1.0,5672.817247660292,False,0.12741823591437132,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,46473,267,277,1.0,14971.72812739243,False,0.020363527546163447,0.6666666666666666,209576,0.0,0.0,12,0,0,9,0,0.0,17,26,17,93.0,58.0,6,10,17,1343,1.0321366969728842,120.7665137576987
84,17,0,0,0,10.0,20,10.0,19.401987622716067,39,18.333333333333332,23.904409345656987,27,23.85185185185185,31.000000000000004,0,,9,2.3150000000000004,32965,4,10,1.0,234.01987622716067,False,0.3059375469016888,0,2.4680000000000004,32034,14,26,1.0,644.4516781906177,False,0.27728666663095336,11,4.306000000000001,4587.0,1255,0,0.0,24349.494466508666,False,-0.5637233932000434,0,0.47900000000000004,40616,77,178,1.0,5748.937910476081,False,0.1319747255397721,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45829,284,287,1.0,15685.852254166586,False,0.014937523676927763,0.6666666666666666,208933,0.0,0.0,13,0,0,20,3,2.235294117647059,13,33,18,127.0,33.0,11,6,18,1052,1.2682527090073563,122.03476646670606
85,18,0,0,0,10.0,20,10.0,19.562462353889263,16,22.0,23.203395581827817,11,12.0,31.000000000000004,3,31.0,0,2.3060000000000005,32865,4,20,1.0,431.24924707778524,False,0.30588286055340635,0,2.468000000000001,32286,14,20,1.0,531.2492470777852,False,0.2850001825177204,11,4.405,4092.0,1271,0,0.0,24863.88965179325,False,-0.5699129405024304,0,0.47900000000000004,40616,67,188,1.0,5672.92334709421,False,0.13098546781746764,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45790,285,294,1.0,15726.96774082093,False,0.014588780121978409,0.6666666666666666,208551,0.0,0.0,14,0,0,10,1,1.0,18,28,19,150.0,69.0,10,8,19,645,1.1076978669734672,123.14246433367953
86,19,0,0,0,10.0,20,10.0,19.832132947874346,29,22.0,23.059926553522402,2,11.0,31.0,8,31.0,0,2.306000000000001,33093,2,16,1.0,337.31412716598953,False,0.3130292540495418,0,2.468000000000001,32496,16,15,1.0,457.4819942181152,False,0.29183408325868687,1,4.404,3748.0,1286,0,0.0,25504.122970966408,False,-0.570534578722457,0,0.47900000000000004,40319,71,197,1.0,5950.886970342992,False,0.12687255297166836,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,46016,277,296,1.0,15563.599655325706,False,0.017317798639666607,0.6666666666666666,208574,0.0,0.0,19,0,0,18,1,1.0,15,33,15,164.0,48.0,13,6,15,1097,1.2559000679757446,124.39836440165527
87,15,0,0,0,10.0,20,10.0,19.843416277786268,17,20.0,23.06345673279146,23,23.08695652173913,31.0,10,31.0,1,2.3160000000000007,33296,4,10,1.0,238.4341627778627,False,0.3190911527470761,0,2.468000000000001,32416,14,25,1.0,636.0854069446567,False,0.2922012752041816,10,4.503000000000001,3278.0,1303,0,0.0,25855.971409955506,False,-0.5781888155914171,0,0.47900000000000004,40730,61,194,1.0,5684.758999106506,False,0.13410670222678947,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45795,290,296,1.0,15864.402452509523,False,0.015982777244710204,0.6666666666666666,208417,0.0,0.0,19,0,0,9,2,1.0588235294117647,22,31,22,147.0,76.0,9,6,22,921,1.2166584740043618,125.61502287565963
88,22,0,0,0,10.0,20,10.0,19.86056775895645,28,20.0,23.06345673279146,0,,31.000000000000004,9,31.0,0,2.3150000000000004,33386,5,10,1.0,248.6056775895645,False,0.3228447354648186,0,2.4680000000000004,32686,13,17,1.0,467.62965190225964,False,0.29953477127550643,0,4.493000000000002,3078.0,1313,0,0.0,26076.925467509816,False,-0.5805189293660877,0,0.47900000000000004,40370,69,204,1.0,6075.3243488574535,False,0.1298194215103781,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,46074,280,297,1.0,15664.76788518161,False,0.019371127086547563,0.6666666666666666,208496,0.0,0.0,14,0,0,17,0,0.0,18,35,17,214.0,66.0,15,7,17,1039,1.2425427139969543,126.85756558965659
89,17,0,0,0,10.0,20,10.0,19.670044662151252,49,18.775510204081634,22.686591017559774,20,19.7,31.000000000000004,11,31.0,9,2.4050000000000007,33438,5,10,1.0,246.70044662151253,False,0.32485986986068044,13,2.5980000000000008,32965,13,10,1.0,326.7004466215125,False,0.307766864965686,1,4.503000000000001,2464.0,1343,0,0.0,26416.86998126913,False,-0.5920761324665651,0,0.47900000000000004,40433,78,195,1.0,5958.148732071953,False,0.1299342625204574,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,46021,290,296,1.0,15755.111395092335,False,0.019223094768468778,0.6666666666666666,208223,0.0,0.0,18,0,0,11,4,3.2142857142857144,18,29,13,120.0,36.0,10,7,13,1244,1.14135086000897,127.99891644966556
90,13,0,0,0,10.0,20,10.0,19.422733655191934,5,7.0,21.47976428405546,31,15.225806451612904,31.0,12,31.0,0,2.396000000000001,33343,8,15,1.0,371.34100482787903,False,0.32356981298018067,0,2.585000000000001,32895,10,20,1.0,488.4546731038387,False,0.30819624729795997,13,4.632000000000001,2295.0,1343,0,0.0,26084.73129892277,False,-0.6007973542566012,0,0.47900000000000004,40714,73,187,1.0,5434.575477947382,False,0.1304343503116525,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45921,311,294,1.0,15794.206692341248,False,0.017701738704485926,0.6666666666666666,208070,0.0,0.0,18,0,0,7,1,1.0,15,22,20,72.0,57.0,4,9,20,923,0.9114548409706913,128.91037129063625
91,20,0,0,0,10.0,20,10.0,19.48920313283924,30,20.0,21.47976428405546,0,,30.999999999999996,5,31.0,0,2.396000000000001,33553,7,10,1.0,264.89203132839236,False,0.3297586458102082,0,2.585000000000001,33085,11,15,1.0,402.3380469925886,False,0.31399688234234546,0,4.619000000000001,2295.0,1343,0,0.0,26173.9998074031,False,-0.599635608961438,0,0.47900000000000004,40114,93,197,1.0,6044.009455312975,False,0.12274869150589504,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,46076,301,299,1.0,15734.409049500691,False,0.020067405256048342,0.6666666666666666,208025,0.0,0.0,14,0,0,15,0,0.0,13,28,21,117.0,64.0,9,11,21,955,1.2107891909545287,130.12116048159078
92,21,0,0,0,10.0,20,10.0,19.52373201907035,17,20.0,22.73934865518677,24,31.791666666666668,30.999999999999996,11,31.0,0,2.3960000000000004,33443,8,20,1.0,470.474640381407,False,0.32947407706421533,2,2.6050000000000004,33301,10,10,1.0,295.2373201907035,False,0.3204097055145804,0,4.619000000000001,1955.0,1360,0,0.0,26552.275545935678,False,-0.6035622651491973,0,0.47900000000000004,40877,83,183,1.0,5781.770561482019,False,0.13919534827540364,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45654,315,298,1.0,16400.894826383832,False,0.018389005960287287,0.6666666666666666,208132,0.0,0.0,18,0,0,10,1,0.11764705882352941,9,19,26,180.0,76.0,10,11,26,1304,1.1940458630560897,131.31520634464687
93,26,0,0,0,10.0,20,10.0,19.814980826064108,32,21.875,22.73934865518677,0,,30.999999999999996,0,,12,2.5160000000000005,33849,7,10,1.0,268.14980826064107,False,0.34150777294056217,0,2.6030000000000006,33191,11,20,1.0,506.29961652128213,False,0.3202332941836666,0,4.619000000000001,1563.0,1378,0,0.0,27305.04357831634,False,-0.6039687196991627,0,0.47900000000000004,40569,87,193,1.0,6112.597622318624,False,0.13548409190940436,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45654,305,308,1.0,16483.501339831964,False,0.01917005162278253,0.6666666666666666,207728,0.0,0.0,12,0,0,15,1,0.8571428571428571,9,24,22,222.0,81.0,14,12,22,592,1.5299161560251378,132.845122500672
94,22,0,0,0,10.0,20,10.0,19.9222192686324,12,22.0,23.63241735044744,27,29.48148148148148,30.999999999999996,13,31.0,2,2.524000000000001,33979,7,10,1.0,269.222192686324,False,0.346660788581366,0,2.6030000000000006,33091,11,30,1.0,707.666578058972,False,0.32026027510774846,1,4.6290000000000004,1285.0,1390,0,0.0,27691.884783399037,False,-0.6061701615903301,0,0.47900000000000004,41354,77,177,1.0,5716.9487547138915,False,0.15076716234661486,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45261,322,305,1.0,17064.638386844075,False,0.017233069729246958,0.6666666666666666,207872,0.0,0.0,20,0,0,16,2,1.1666666666666667,9,25,25,192.0,69.0,14,8,25,1388,1.386961098993197,134.2320835996652
95,25,0,0,0,10.0,20,10.0,19.935424645575573,45,20.0,23.997772225809587,11,30.09090909090909,30.999999999999996,15,31.0,5,2.5720000000000005,34074,9,10,1.0,289.35424645575574,False,0.35080835004057626,0,2.6030000000000006,33611,9,10,1.0,289.35424645575574,False,0.3325310722891156,1,4.638000000000002,671.0,1420,0,0.0,28308.302996717313,False,-0.6141293207090407,0,0.47900000000000004,41374,82,177,1.0,5882.310504905494,False,0.15343975149538652,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45395,323,300,1.0,17051.280428936494,False,0.01964071355977933,0.6666666666666666,208027,0.0,0.0,20,0,0,4,2,1.3333333333333333,8,12,16,186.0,84.0,12,13,16,1585,1.4036086809937842,135.635692280659
96,16,0,0,0,10.0,20,10.0,19.697919994791416,21,17.0,23.104892737019085,12,10.083333333333334,30.999999999999993,10,31.0,6,2.6270000000000007,34194,9,10,1.0,286.97919994791414,False,0.35549856308123956,0,2.6030000000000006,33546,9,15,1.0,385.46879992187127,False,0.3318622453797938,12,4.7570000000000014,439.0,1422,0,0.0,28010.442232593392,False,-0.624044218732517,0,0.47900000000000004,41059,91,187,1.0,6113.1256613485875,False,0.14824473791447929,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45584,325,300,1.0,16809.090139531203,False,0.020924796145486275,0.6666666666666666,207724,0.0,0.0,18,0,0,5,3,2.428571428571429,4,9,18,122.0,36.0,9,7,18,587,1.1419852009858005,136.7776774816448
97,18,0,0,0,10.0,20,10.0,19.83346713093033,28,20.964285714285715,23.104892737019085,0,,30.999999999999993,0,,0,2.6210000000000004,34114,7,20,1.0,466.6693426186066,False,0.35588720477298696,13,2.7330000000000005,33792,11,10,1.0,308.3346713093033,False,0.3400508185557655,0,4.745000000000001,418.0,1423,0,0.0,28223.02372731386,False,-0.6218242617476072,0,0.47900000000000004,40493,108,197,1.0,6693.678319333236,False,0.14106817177685108,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45584,315,310,1.0,16888.04121216101,False,0.021671279567348184,0.6666666666666666,207303,0.0,0.0,12,0,0,5,1,1.0,4,9,17,132.0,56.0,9,9,17,501,1.0041650119819678,137.78184249362675
98,17,0,0,0,10.0,20,10.0,19.83346713093033,0,,23.104892737019085,0,,30.999999999999993,0,,0,2.6210000000000004,34034,5,30,1.0,645.0040139279099,False,0.3562490923323842,0,2.7200000000000006,33672,13,20,1.0,526.6693426186066,False,0.33962319087751874,0,4.745000000000001,418.0,1423,0,0.0,28223.02372731386,False,-0.6218242617476072,0,0.47900000000000004,40493,98,207,1.0,6726.392575394123,False,0.1414939169103869,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45584,305,320,1.0,16966.99228479082,False,0.022417762989210097,0.6666666666666666,207103,0.0,0.0,11,0,0,3,0,0.0,5,8,19,120.0,65.0,8,9,19,200,1.0764253640081733,138.85826785763493
99,19,0,0,0,10.0,20,10.0,19.956777476778633,47,20.574468085106382,23.033395119503293,1,11.0,30.999999999999993,12,31.0,0,2.6210000000000004,34261,3,26,1.0,548.8762143962444,False,0.36331273121735824,13,2.8500000000000005,33991,15,10,1.0,349.5677747677863,False,0.3487203492572198,1,4.755000000000001,63.0,1440,0,0.0,28737.75956656123,False,-0.624365440310239,0,0.47900000000000004,39867,118,217,1.0,7353.146483192093,False,0.13335692976564406,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45945,296,318,1.0,16675.884955372974,False,0.0264918588118167,0.6666666666666666,207029,0.0,0.0,18,0,0,4,2,1.7647058823529411,2,6,18,93.0,69.0,6,13,18,1199,1.0249981899978593,139.8832660476328
100,18,0,0,0,10.0,20,10.0,19.958880442372358,13,20.0,22.418489595658333,16,16.5625,30.999999999999993,0,,0,2.6210000000000004,34191,0,36,1.0,718.5196959254049,False,0.3638978307264608,3,2.8670000000000004,34070,18,10,1.0,379.58880442372356,False,0.35243148595499213,11,4.864000000000001,-599.0,1453,0,0.0,29000.253282767037,False,-0.6381799416610224,0,0.47900000000000004,40022,108,222,1.0,7132.463778012365,False,0.1345193099689271,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,45680,302,328,1.0,16938.383857888814,False,0.02396263244477147,0.6666666666666666,206266,0.0,0.0,11,0,0,2,2,1.9884615384615385,3,5,20,90.0,83.0,5,13,20,355,0.9737234900239855,140.85698953765677
101,20,0,0,0,10.0,20,10.0,20.158035273676543,26,22.0,24.0017896443736,40,30.0,30.999999999999993,0,,0,2.6210000000000004,34673,0,19,0.9,383.0026701998543,False,0.37630275284619963,0,2.8640000000000003,33960,19,20,1.0,593.1607054735309,False,0.3523046089032357,0,4.853000000000001,-2051.0,1466,0,0.0,29551.67971120981,False,-0.6687964639353225,0,0.47900000000000004,40936,111,192,1.0,6845.885527097827,False,0.1545794576665516,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,44480,332,338,1.0,18446.594161932033,False,0.015530749233501347,0.65,204900,0.0,0.0,13,0,0,9,1,3.2587412587412588,3,12,24,186.0,55.0,12,8,24,1686,1.2049684280063957,142.06195796566317
