index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,6,0,0,0,10.0,20,10.0,1.8571684682855893,11,2.0,18.529283003343874,5,47.0,40.0,11,40.0,9,2.2070000000000003,19775,710,0,0.0,7100.0,False,-0.25352833872051717,2,2.1100000000000008,20390,670,0,0.0,6700.0,False,-0.24024706371811694,0,0.6680000000000001,62683,1,27,1.0,502.1478095585702,False,0.10360316179951756,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71711,0,0,0.0,0.0,False,-0.11121164047394774,11,6.187000000000003,63111,401,0,0.0,7430.2424843408935,False,-0.17175497939900797,0.16666666666666666,295308,0.0,0.0,11,0,0,3,8,8.0,22,25,4,95.0,0.0,6,0,4,435,2.5767836939776316,290.1501673372695
69,4,0,0,0,10.0,20,10.0,1.7411748478058016,10,1.0,19.866233957185525,5,47.0,39.99999999999999,10,40.0,5,2.248,19575,720,0,0.0,7200.0,False,-0.25832879956475824,5,2.1580000000000004,20190,680,0,0.0,6800.0,False,-0.24504752456235798,0,0.6680000000000001,62908,1,32,1.0,637.4606614777426,False,0.10873514415773282,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71476,0,5,0.5,199.99999999999997,False,-0.11288483466362599,10,6.2760000000000025,62959,401,0,0.0,7966.359816831396,False,-0.17031654468772378,0.25,294746,0.0,0.0,8,0,0,2,7,7.0,24,26,4,50.0,0.0,4,0,4,435,2.1927348419558257,292.34290217922535
70,4,0,0,0,10.0,20,10.0,1.8071181419602849,2,4.0,19.866233957185525,0,,39.99999999999999,8,40.0,0,2.2430000000000003,19475,730,0,0.0,7300.0,False,-0.2599289531795052,2,2.1730000000000005,20056,690,0,0.0,6900.0,False,-0.24773578263513296,0,0.6680000000000001,62900,0,35,0.3,695.3181885014934,False,0.10910214804213422,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,71476,0,5,0.0,199.99999999999997,False,-0.11288483466362599,8,6.346000000000003,62847,401,0,0.0,7966.359816831396,False,-0.171704676163605,0.049999999999999996,294392,0.0,0.0,10,0,0,2,6,6.0,24,26,6,64.0,0.0,4,0,6,200,2.4275237969704904,294.77042597619584
71,6,0,0,0,10.0,20,10.0,1.960188802376739,11,2.8181818181818183,21.211772240343382,5,47.0,39.99999999999999,11,40.0,5,2.2930000000000006,19275,741,0,0.0,7410.0,False,-0.2645693986622716,6,2.2310000000000008,19852,699,0,0.0,6990.0,False,-0.2528242711300285,0,0.6680000000000001,63104,1,40,1.0,850.431078416112,False,0.11403948267821788,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71241,0,10,0.5,399.99999999999994,False,-0.11455802885330425,11,6.448000000000001,62669,401,0,0.0,8505.920668377696,False,-0.17056714671819886,0.25,293779,0.0,0.0,10,0,0,4,7,7.0,23,27,5,98.0,0.0,6,0,5,435,2.22500192100415,296.9954278972
72,5,0,0,0,10.0,20,10.0,1.9180700658100283,3,1.0,20.991826704109002,5,17.0,39.99999999999999,9,40.0,3,2.3180000000000005,19115,751,0,0.0,7510.0,False,-0.268089736614715,0,2.2250000000000005,19752,709,0,0.0,7090.0,False,-0.2544244247447755,0,0.6680000000000001,63186,0,39,0.4,818.681241460251,False,0.11519904290551894,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71156,0,15,0.5,599.9999999999999,False,-0.11437211838778444,9,6.527000000000002,62535,401,0,0.0,8417.72250834771,False,-0.1727745122431479,0.15,293382,0.0,0.0,11,0,0,1,6,6.0,22,23,7,53.0,3.0,4,1,7,285,2.3208156960317865,299.3162435932318
73,7,0,0,0,10.0,20,10.0,1.9180700658100283,0,,20.991826704109002,0,,39.999999999999986,7,40.0,0,2.3150000000000004,19045,758,0,0.0,7580.0,False,-0.2692098441450379,0,2.2250000000000005,19622,722,0,0.0,7220.0,False,-0.2565046244439466,0,0.6680000000000001,63186,0,39,0.0,818.681241460251,False,0.11519904290551894,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71156,0,15,0.0,599.9999999999998,False,-0.11437211838778444,7,6.588000000000002,62445,401,0,0.0,8417.72250834771,False,-0.17388997503626674,0.0,293092,0.0,0.0,8,0,0,6,4,4.0,22,28,3,112.0,0.0,7,0,3,200,2.6081272619776428,301.9243708552094
74,3,0,0,0,10.0,20,10.0,1.9180700658100283,0,,22.418163515094154,5,47.0,39.999999999999986,13,40.0,0,2.3150000000000004,18965,766,0,0.0,7660.0,False,-0.27048996703683553,0,2.2250000000000005,19502,734,0,0.0,7340.0,False,-0.25842480878164303,0,0.6680000000000001,63421,0,34,0.0,762.2175595132012,False,0.11882490056740083,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70921,0,20,0.5,799.9999999999998,False,-0.1160453125774627,13,6.711000000000002,62207,401,0,0.0,8989.683569552755,False,-0.1732953028509199,0.08333333333333333,292654,0.0,0.0,10,0,0,2,6,6.0,23,25,6,49.0,0.0,3,0,6,435,2.35971392999636,304.2840847852058
75,6,0,0,0,10.0,20,10.0,1.717445691875356,20,1.1,22.106968311915043,5,17.0,39.99999999999999,14,40.0,1,2.325,18847,776,0,0.0,7760.0,False,-0.2726661759528915,19,2.4150000000000005,18990,744,0,0.0,7440.0,False,-0.2732102281819055,0,0.6680000000000001,63484,10,39,1.0,879.3462210834402,False,0.12095663575459825,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70836,0,25,0.5,999.9999999999998,False,-0.11585940211194289,14,6.838000000000004,61923,401,0,0.0,8864.894293077932,False,-0.17758852874747205,0.25,291718,0.0,0.0,11,0,0,5,12,12.0,20,25,6,83.0,3.0,5,1,6,285,2.4757404149859212,306.7598252001917
76,6,0,0,0,10.0,20,10.0,1.9237680743658923,15,2.933333333333333,21.85890275320302,4,17.0,39.99999999999999,12,40.0,5,2.374,18651,787,0,0.0,7870.0,False,-0.27717860914647807,10,2.4960000000000004,18695,753,0,0.0,7530.0,False,-0.28121099625564056,0,0.6680000000000001,63508,15,45,1.0,1012.5071450096242,False,0.12254504212999008,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70836,0,25,0.0,999.9999999999998,False,-0.11585940211194289,12,6.944000000000003,61647,405,0,0.0,8852.855615047223,False,-0.18108388518760093,0.16666666666666666,290975,0.0,0.0,8,0,0,9,10,10.0,20,29,6,99.0,0.0,6,0,6,268,2.602494321996346,309.36231952218805
77,6,0,0,0,10.0,20,10.0,1.9237680743658923,0,,23.447822208677007,5,47.0,39.99999999999999,9,40.0,0,2.369,18501,802,0,0.0,8020.0,False,-0.2795788395685986,0,2.4860000000000007,18645,758,0,0.0,7580.0,False,-0.28201107306301404,0,0.6680000000000001,63743,5,50,1.0,1182.0099508056799,False,0.12815215823313642,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70836,0,25,0.0,999.9999999999998,False,-0.11585940211194289,9,7.022000000000002,61280,410,0,0.0,9613.607105557572,False,-0.1809181057857966,0.16666666666666666,290643,0.0,0.0,12,0,0,6,4,4.0,18,24,6,95.0,0.0,6,0,6,435,2.016986841976177,311.3793063641642
78,6,0,0,0,10.0,20,10.0,1.9237680743658923,0,,23.447822208677007,0,,39.99999999999999,9,40.0,0,2.369,18411,811,0,0.0,8110.0,False,-0.2810189778218709,0,2.4860000000000007,18535,769,0,0.0,7690.0,False,-0.28377124203923576,0,0.6680000000000001,63743,0,55,0.5,1289.6302214772354,False,0.1290957652779191,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,70836,0,25,0.0,999.9999999999998,False,-0.11585940211194289,9,7.103000000000003,61154,410,0,0.0,9613.607105557572,False,-0.18247975369616298,0.08333333333333333,290317,0.0,0.0,9,0,0,5,4,4.0,21,26,5,80.0,3.0,5,1,5,200,2.5123063479550183,313.89161271211924
79,5,0,0,0,10.0,20,10.0,1.9881102267028152,10,2.5,25.323249677891823,20,32.0,40.0,14,40.0,5,2.4190000000000005,18241,819,0,0.0,8190.0,False,-0.28517937722021314,5,2.5360000000000005,18320,781,0,0.0,7810.0,False,-0.28873171824495153,0,0.6680000000000001,64358,0,45,1.0,1139.546235505132,False,0.1385643937458802,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70196,10,35,1.0,1653.2324967789182,False,-0.11974349005516015,14,7.234000000000001,60876,410,0,0.0,10382.532367935648,False,-0.1811602525411752,0.3333333333333333,289629,0.0,0.0,12,0,0,8,10,10.0,18,26,7,67.0,0.0,5,0,7,840,2.495184574974701,316.38679728709394
80,7,0,0,0,10.0,20,10.0,2.00048109874441,6,2.1666666666666665,25.323249677891823,0,,40.0,8,40.0,1,2.4240000000000004,18063,835,0,0.0,8350.0,False,-0.2883156783051173,5,2.5810000000000004,18185,785,0,0.0,7850.0,False,-0.29241207155886967,0,0.6680000000000001,64345,0,51,0.6,1291.485733572483,False,0.13966862250177534,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70196,0,45,1.0,1800.0,False,-0.11883396956025978,8,7.300000000000002,60766,410,0,0.0,10382.532367935648,False,-0.18252359595498713,0.26666666666666666,289193,0.0,0.0,11,0,0,10,6,6.0,15,25,4,92.0,3.0,6,1,4,200,2.723056707996875,319.1098539950908
81,4,0,0,0,10.0,20,10.0,2.023707949105595,8,2.25,24.787936468990026,5,16.0,40.0,10,40.0,3,2.4530000000000003,17923,843,0,0.0,8430.0,False,-0.29151598553461133,5,2.626000000000001,17975,797,0,0.0,7970.0,False,-0.2972125324031107,0,0.6680000000000001,64407,0,54,0.8,1338.5485693254614,False,0.1411684895427126,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70116,0,50,0.5,2000.0,False,-0.11858608893956671,10,7.392000000000002,60614,410,0,0.0,10163.05395228591,False,-0.18576759981975421,0.21666666666666667,288673,0.0,0.0,12,0,0,6,6,6.0,8,14,5,40.0,0.0,4,0,5,280,2.152746965002734,321.26260096009355
82,5,0,0,0,10.0,20,10.0,2.022542185770477,4,2.0,24.787936468990026,0,,40.00000000000001,13,40.0,0,2.4500000000000006,17793,856,0,0.0,8560.0,False,-0.29359618523378245,4,2.6610000000000005,17829,804,0,0.0,8040.0,False,-0.3007648734278491,0,0.6680000000000001,64399,0,58,0.4,1437.7003152014215,False,0.1418975582646637,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70116,0,50,0.0,2000.0000000000005,False,-0.11858608893956671,13,7.512000000000002,60380,410,0,0.0,10163.05395228591,False,-0.18866780308186318,0.06666666666666667,288155,0.0,0.0,10,0,0,8,7,7.0,6,14,6,59.0,3.0,4,1,6,200,2.271608704002574,323.5342096640961
83,6,0,0,0,10.0,20,10.0,2.100381938888328,3,4.0,24.260917302177937,5,16.0,40.00000000000001,13,40.0,3,2.4800000000000004,17622,868,0,0.0,8680.0,False,-0.29714852625852084,0,2.6570000000000005,17749,812,0,0.0,8120.0,False,-0.3020449963196467,0,0.6680000000000001,64467,0,56,0.3,1358.6113689219644,False,0.14239655042368363,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70036,0,55,0.5,2200.0000000000005,False,-0.11833820831887364,13,7.629000000000002,60138,410,0,0.0,9946.976093892954,False,-0.19300619643366124,0.13333333333333333,287650,0.0,0.0,12,0,0,9,7,7.0,6,15,4,81.0,3.0,5,1,4,280,2.3750715919886716,325.9092812560848
84,4,0,0,0,10.0,20,10.0,2.0256189750499454,5,1.0,25.171005996010788,10,32.0,40.00000000000001,11,40.0,0,2.4770000000000003,17512,879,0,0.0,8790.0,False,-0.29890869523474256,5,2.7070000000000007,17559,821,0,0.0,8210.0,False,-0.30668544180241303,0,0.6680000000000001,64782,0,51,0.5,1283.7213057965503,False,0.14726371572437622,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70036,0,55,0.0,2200.0000000000005,False,-0.11833820831887364,11,7.726000000000002,59636,420,0,0.0,10571.82251832453,False,-0.19535581702490867,0.08333333333333333,287163,0.0,0.0,12,0,0,2,7,7.0,1,3,6,37.0,3.0,3,1,6,520,1.9027634829981253,327.8120447390829
85,6,0,0,0,10.0,20,10.0,1.9811764316701808,3,1.0,25.171005996010788,0,,40.00000000000001,10,40.0,3,2.507,17362,888,0,0.0,8880.0,False,-0.30226901782571125,0,2.7020000000000004,17449,832,0,0.0,8320.0,False,-0.30844561077863475,0,0.6680000000000001,64779,0,54,0.3,1359.2343237845826,False,0.1478732010292198,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70036,0,55,0.0,2200.0000000000005,False,-0.11833820831887364,10,7.815000000000004,59476,420,0,0.0,10571.82251832453,False,-0.19733886199045325,0.049999999999999996,286740,0.0,0.0,9,0,0,2,7,7.0,3,5,7,76.0,3.0,5,1,7,200,2.2000064190360717,330.012051158119
86,7,0,0,0,10.0,20,10.0,1.790802179510309,15,1.0,27.693629092323484,10,47.0,40.00000000000001,10,40.0,5,2.5540000000000003,17142,900,0,0.0,9000.0,False,-0.3073895093929017,10,2.8020000000000005,17149,840,0,0.0,8400.0,False,-0.3167664095753192,0,0.6680000000000001,65234,5,54,1.0,1504.4099818830198,False,0.15712490777788216,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,69801,0,60,0.5,2400.0000000000005,False,-0.12001140250855188,10,7.905000000000003,59083,425,0,0.0,11769.79236423748,False,-0.19478587846266,0.25,286047,0.0,0.0,10,0,0,4,8,8.0,3,7,4,97.0,0.0,7,0,4,670,2.8249571539927274,332.8370083121117
87,4,0,0,0,10.0,20,10.0,1.790802179510309,0,,28.858352654973924,5,47.0,40.000000000000014,8,40.0,0,2.5490000000000004,17042,910,0,0.0,9100.0,False,-0.30898966300764874,0,2.7920000000000007,17049,850,0,0.0,8500.0,False,-0.31836656319006623,0,0.6680000000000001,65469,0,54,0.5,1558.351043368592,False,0.16171878654796587,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69801,0,60,0.0,2400.000000000001,False,-0.12001140250855188,8,7.975000000000001,58738,430,0,0.0,12409.091641638788,False,-0.19510007162734377,0.08333333333333333,285737,0.0,0.0,11,0,0,1,4,4.0,3,4,6,64.0,0.0,4,0,6,435,2.11089530098252,334.94790361309424
88,6,0,0,0,10.0,20,10.0,1.790802179510309,0,,28.858352654973924,0,,40.000000000000014,12,40.0,0,2.5490000000000004,16952,919,0,0.0,9190.0,False,-0.31042980126092107,0,2.7920000000000007,16939,861,0,0.0,8610.0,False,-0.32012673216628795,0,0.6680000000000001,65469,0,54,0.0,1558.351043368592,False,0.16171878654796587,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69801,0,60,0.0,2400.000000000001,False,-0.12001140250855188,12,8.087000000000002,58524,430,0,0.0,12409.091641638788,False,-0.19775239426875965,0.0,285323,0.0,0.0,11,0,0,1,6,6.0,5,6,4,99.0,0.0,6,0,4,200,2.490148615965154,337.4380522290594
89,4,0,0,0,10.0,20,10.0,1.8065441143476348,16,1.875,29.99802271248515,5,47.0,40.000000000000014,12,40.0,8,2.6290000000000004,16702,928,0,0.0,9280.0,False,-0.3169904310813838,8,2.8720000000000008,16661,872,0,0.0,8720.0,False,-0.32726341728805963,0,0.6680000000000001,65674,6,59,1.0,1780.7226047227095,False,0.16726337639605368,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69801,0,60,0.0,2400.000000000001,False,-0.12001140250855188,12,8.195000000000002,58079,435,0,0.0,13049.13987993104,False,-0.19930134921464576,0.16666666666666666,284555,0.0,0.0,10,0,0,3,10,10.0,1,4,4,48.0,0.0,4,0,4,435,2.1220791100058705,339.56013133906526
90,4,0,0,0,10.0,20,10.0,1.8065441143476348,0,,29.99802271248515,0,,40.000000000000014,11,40.0,0,2.6210000000000004,16582,940,0,0.0,9400.0,False,-0.3189106154190802,0,2.8640000000000003,16581,880,0,0.0,8800.0,False,-0.32854354017985726,0,0.6680000000000001,65674,0,65,0.6,1949.8714763115347,False,0.16874646193237758,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69801,0,60,0.0,2400.000000000001,False,-0.12001140250855188,11,8.293000000000001,57905,435,0,0.0,13049.13987993104,False,-0.20145791061467552,0.09999999999999999,284181,0.0,0.0,11,0,0,1,5,5.0,3,4,6,63.0,0.0,4,0,6,200,2.3848564899526536,341.9449878290179
91,6,0,0,0,10.0,20,10.0,1.9178766220309689,7,3.142857142857143,29.99802271248515,0,,40.00000000000001,11,40.0,0,2.6210000000000004,16472,951,0,0.0,9510.0,False,-0.32067078439530194,7,2.9340000000000006,16361,889,0,0.0,8890.0,False,-0.3341440778314718,0,0.6680000000000001,65652,0,72,0.7,2159.8576352989307,False,0.170201817024681,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69801,0,60,0.0,2400.0000000000005,False,-0.12001140250855188,11,8.392000000000001,57717,435,0,0.0,13049.13987993104,False,-0.2037879884491904,0.11666666666666665,283641,0.0,0.0,10,0,0,4,9,9.0,2,6,5,99.0,0.0,6,0,5,200,2.3069830090389587,344.2519708380569
92,5,0,0,0,10.0,20,10.0,2.009335712708414,9,2.7777777777777777,30.531527151563697,9,34.77777777777778,40.00000000000001,12,40.0,0,2.621,16322,966,0,0.0,9660.0,False,-0.32307101481742245,9,3.017000000000001,16140,894,0,0.0,8940.0,False,-0.3404166800012801,0,0.6680000000000001,65940,0,72,0.9,2198.2699549125864,False,0.17558894149083398,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69488,0,69,0.9,2760.0000000000005,False,-0.12165980863616083,12,8.501000000000001,57507,435,0,0.0,13281.214310930209,False,-0.20495256611639104,0.3,283035,0.0,0.0,13,0,0,3,8,8.0,1,4,7,52.0,3.0,4,1,7,513,1.9643645760370418,346.2163354140939
93,7,0,0,0,10.0,20,10.0,2.009335712708414,0,,30.531527151563697,0,,40.0,14,40.0,0,2.6210000000000004,16262,972,0,0.0,9720.0,False,-0.3240311069862707,0,3.0080000000000005,16000,908,0,0.0,9080.0,False,-0.3426568950619259,0,0.6680000000000001,65940,0,72,0.0,2198.2699549125864,False,0.17558894149083398,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69488,0,69,0.0,2760.0,False,-0.12165980863616083,14,8.629000000000001,57235,435,0,0.0,13281.214310930209,False,-0.20832374255781683,0.0,282563,0.0,0.0,10,0,0,4,7,7.0,2,6,4,106.0,3.0,6,1,4,200,2.517728844017256,348.7340642581112
94,4,0,0,0,10.0,20,10.0,2.0088698381295673,4,2.0,32.64714201299514,10,48.0,40.0,6,40.0,4,2.6610000000000005,16126,978,0,0.0,9780.0,False,-0.32742343264953433,0,3.0080000000000005,15860,922,0,0.0,9220.0,False,-0.3448971101225718,0,0.6680000000000001,66412,0,66,0.4,2154.711372857679,False,0.18348394918859537,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,69008,0,79,1.0,3160.0,False,-0.12513013732586387,6,8.675000000000002,57163,435,0,0.0,14201.506775652886,False,-0.20351304610794652,0.2333333333333333,282207,0.0,0.0,12,0,0,3,4,4.0,1,4,5,40.0,0.0,4,0,5,680,2.4265464020427316,351.1606106601539
95,5,0,0,0,10.0,20,10.0,2.0084038678273712,4,2.0,32.570386683833995,10,32.0,40.0,9,40.0,4,2.6970000000000005,15960,987,0,0.0,9870.0,False,-0.3312958043972221,0,3.0080000000000005,15750,933,0,0.0,9330.0,False,-0.34665727909879346,0,0.6680000000000001,66724,0,60,0.4,1954.2232010300397,False,0.18719727142908543,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68923,0,84,0.5,3360.0,False,-0.12494422686034405,9,8.759000000000002,56792,440,0,0.0,14330.970140886957,False,-0.20730894513852213,0.15,281787,0.0,0.0,12,0,0,1,6,6.0,3,4,6,62.0,3.0,4,1,6,520,2.494130734994542,353.65474139514845
96,6,0,0,0,10.0,20,10.0,2.128151091934543,14,2.7142857142857144,32.570386683833995,0,,40.0,13,40.0,14,2.833,15584,996,0,0.0,9960.0,False,-0.3418888213268474,0,3.008000000000001,15640,944,0,0.0,9440.0,False,-0.3484174480750152,0,0.6680000000000001,66686,4,70,1.0,2288.439672236118,False,0.18946129548132543,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68923,0,84,0.0,3360.0,False,-0.12494422686034405,13,8.88,56552,440,0,0.0,14330.970140886957,False,-0.21028351258683903,0.16666666666666666,281023,0.0,0.0,10,0,0,3,8,8.0,3,6,7,95.0,0.0,6,0,7,200,2.438546612043865,356.0932880071923
97,7,0,0,0,10.0,20,10.0,2.330554792391304,12,3.5833333333333335,33.46241306091574,5,47.0,40.00000000000001,14,40.0,5,2.8690000000000007,15374,1008,0,0.0,10080.0,False,-0.3466892821710884,7,3.0780000000000003,15441,952,0,0.0,9520.0,False,-0.3535059365699107,0,0.6680000000000001,66878,6,75,1.0,2523.6643083230288,False,0.1948906140034636,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68923,0,84,0.0,3360.0000000000005,False,-0.12494422686034405,14,9.007000000000001,56043,445,0,0.0,14890.773812107505,False,-0.21312296234626749,0.16666666666666666,280297,0.0,0.0,11,0,0,5,10,10.0,2,7,6,106.0,0.0,7,0,6,435,2.6373141859658062,358.7306021931581
98,6,0,0,0,10.0,20,10.0,2.5969852188843965,29,3.310344827586207,33.46241306091574,0,,40.0,7,40.0,20,3.064000000000001,14831,1022,0,0.0,10220.0,False,-0.3618267353665952,9,3.161000000000001,15186,958,0,0.0,9580.0,False,-0.3607066278362723,0,0.6680000000000001,66782,25,85,1.0,2909.2297406499483,False,0.19658778224537893,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68923,0,84,0.0,3360.0,False,-0.12494422686034405,7,9.063000000000002,55967,445,0,0.0,14890.773812107505,False,-0.21406490870490116,0.16666666666666666,279327,0.0,0.0,12,0,0,1,7,7.0,4,5,7,67.0,3.0,5,1,7,200,2.7480751739931293,361.47867736715125
99,7,0,0,0,10.0,20,10.0,2.5969852188843965,0,,32.20881818505829,6,17.0,40.00000000000001,8,40.0,0,3.0440000000000005,14771,1028,0,0.0,10280.0,False,-0.3627868275354434,0,3.152000000000001,15046,972,0,0.0,9720.0,False,-0.3629468428969181,0,0.6680000000000001,66884,15,89,1.0,2905.539596753454,False,0.19834408512567475,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68821,0,90,0.6,3600.0000000000005,False,-0.12472113430172029,8,9.136000000000001,55855,445,0,0.0,14332.924092350939,False,-0.2189100435504503,0.26666666666666666,279015,0.0,0.0,10,0,0,5,5,5.0,2,7,4,112.0,0.0,7,0,4,302,2.430830683966633,363.9095080511179
100,4,0,0,0,10.0,20,10.0,2.5969852188843965,0,,33.183028702304995,5,47.0,40.0,10,40.0,0,3.0440000000000005,14651,1040,0,0.0,10400.0,False,-0.3647070118731398,0,3.1520000000000006,14966,980,0,0.0,9800.0,False,-0.3642269657887157,0,0.6680000000000001,67119,5,94,1.0,3132.1896241110917,False,0.20445226409103812,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68821,0,90,0.0,3600.0,False,-0.12472113430172029,10,9.228000000000002,55474,450,0,0.0,14932.362916037247,False,-0.21991743768258112,0.16666666666666666,278669,0.0,0.0,12,0,0,3,4,4.0,0,3,4,47.0,3.0,3,1,4,435,1.8157410399871878,365.72524909110507
101,4,0,0,0,10.0,20,10.0,2.9751610710056187,12,6.0,33.183028702304995,0,,40.00000000000001,11,40.0,0,3.0440000000000005,14521,1053,0,0.0,10530.0,False,-0.3667872115723109,12,3.2720000000000002,14716,987,0,0.0,9870.0,False,-0.3711076263321279,0,0.6680000000000001,67047,7,104,1.0,3471.861112536759,False,0.20616789808628297,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68861,0,89,0.0,3560.0000000000005,False,-0.12447325368102721,10,9.318000000000001,55312,450,0,0.0,14932.362916037247,False,-0.22192527071019502,0.16666666666666666,278095,0.0,0.0,12,0,0,3,7,7.0,1,4,6,63.0,0.0,4,0,6,240,1.9259498909814283,367.6511989820865
102,6,0,0,0,10.0,20,10.0,2.904620073993927,12,2.3333333333333335,32.07947457780818,5,17.0,40.00000000000001,20,40.0,9,3.1340000000000012,14240,1062,0,0.0,10620.0,False,-0.37433993663391685,3,3.29,14558,998,0,0.0,9980.0,False,-0.37440394277850675,0,0.6680000000000001,67104,9,109,1.0,3522.8043096470365,False,0.20761410856141965,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,69021,0,85,0.0,3400.0000000000005,False,-0.12348173119825492,16,9.468000000000002,54875,455,0,0.0,14596.160932902721,False,-0.2294249111787794,0.16666666666666666,277436,0.0,0.0,13,0,0,4,13,13.0,2,6,5,101.0,0.0,6,0,5,445,2.25885385699803,369.9100528390845
