index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
1966,f2367d1e-d8cc-4c71-8ad0-e3e47c9fb78c,SELLER,01Ran@0,_SystemAgent,RandomAgent,99,4,10,32,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,99,,-1,-1
1967,ca706a53-6c14-4a28-aedc-011582fa12ee,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,99,1,40,32,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1968,0e977ffb-89cd-43a7-bad2-41fdca718ee6,SELLER,00Ran@0,_SystemAgent,RandomAgent,100,2,10,33,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,100,,-1,-1
1969,955c65bb-973c-488b-b597-3d89f79e3888,SELLER,00Ran@0,_SystemAgent,RandomAgent,100,3,10,33,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,100,,-1,-1
1970,5e951402-e264-4d8a-9f4c-26ff7276e3d4,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,34,2,1,33,-1,33,02Ind@1|00Ran@0,"[quantity: (1, 4), time: (33, 37), unit_price: (1, 17)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,8,-1,00Ran@0:product(1.0),-1,-1
1971,e92cafde-b6b3-4025-9e82-cfea2626018c,SELLER,00Ran@0,_SystemAgent,RandomAgent,100,2,10,33,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,100,,-1,-1
1972,c5340214-a316-46cc-b3be-b33c150dd87e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,100,2,40,33,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1973,22d4a7d4-92b7-4865-92b1-9eb928b84817,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,100,5,40,33,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1974,d7da757b-123b-4676-ab9a-77029d01b670,SELLER,01Ran@0,_SystemAgent,RandomAgent,100,2,10,33,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,100,,-1,-1
1975,af59a8cd-28f6-46d3-8ef0-0d79bb37a0c0,SELLER,01Ran@0,_SystemAgent,RandomAgent,100,4,10,33,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,100,,-1,-1
1976,d7ea30bc-473a-4956-b29c-8866af208491,SELLER,01Ran@0,_SystemAgent,RandomAgent,100,1,10,33,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,100,,-1,-1
1977,44844bd2-1124-4ea5-b8e4-e625e7f85aed,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,100,1,40,33,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1978,c6b75a92-6574-41d9-9285-e35692d6da2e,SELLER,00Ran@0,_SystemAgent,RandomAgent,100,1,10,33,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,100,,-1,-1
1979,ffd01ada-5363-4338-9396-0e461f011bdc,SELLER,01Ran@0,_SystemAgent,RandomAgent,100,1,10,33,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,100,,-1,-1
1980,e6d999f9-19c4-43d4-bf15-b01dc86a6077,SELLER,00Ran@0,_SystemAgent,RandomAgent,100,1,10,33,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,100,,-1,-1
