index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,5ff38ab6-f734-480d-8c94-e1c0c6400bbe,SELLER,00Ran@0,_SystemAgent,RandomAgent,13,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,13,,-1,-1
418,38aa17a0-7a2e-4fff-a812-1b2ab8d34a1d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,17,,-1,-1
419,cf335b65-86e6-4815-999f-f821a4b7d47a,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,16,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,16,,-1,-1
420,94488dce-1b96-4f79-b33b-0ec2f2714a97,SELLER,00Ran@0,_SystemAgent,RandomAgent,30,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,30,,-1,-1
421,487cc7b7-3e54-40f6-b315-21f89c66eff5,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
422,0b48e272-17ff-48dc-874a-10f6ed872193,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,6,,-1,-1
423,eb9f109e-a2c7-4054-a125-8477b54980d6,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,26,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
424,1000bb30-2d21-4ad9-aacb-943de1163695,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,33,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,33,,-1,-1
425,8dcfdc5b-6c6b-4b30-a2c5-6e4fc308482b,SELLER,00Ran@0,_SystemAgent,RandomAgent,9,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,9,,-1,-1
426,a6fa9f4f-03fc-4d60-8537-12037d380b7c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,3,,-1,-1
427,c304e1a2-ce60-4b79-9cfa-0a8025ca8d26,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,19,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,19,,-1,-1
428,78e63afa-1b2f-474f-b946-f565b9f80049,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,20,,-1,-1
429,b0b87143-88cc-4b49-82df-0a3af3b9e169,SELLER,00Ran@0,_SystemAgent,RandomAgent,34,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,34,,-1,-1
430,f5260689-737e-4039-b656-22c2c9bcca99,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
431,9aa251dd-5b95-4f46-93ce-8b7dbced0a1e,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
432,225e9593-0892-4577-9203-6868e1af7bde,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,5,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
433,0d10b195-8b37-4929-a888-50c7ee21f2f0,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
434,403159d7-8451-4bd0-b236-87ac6401894e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,14,,-1,-1
435,f3f50a5f-f494-4271-8f07-fbcf0ac4b682,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,22,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
436,400b1a9d-dcd8-4603-bad1-9d6e95571bd0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,8,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,8,,-1,-1
437,c11ea63d-934a-44c4-8fe0-0a3677ae9096,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,0,,-1,-1
438,4cd4aad4-efa3-47a6-8f35-a9d4e10ba7f5,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,19,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,-1,07Dec@3:product(1.0),-1,-1
439,bde63b13-6e29-47ad-83fa-45103ac29bae,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,4,,-1,-1
440,bf29f25e-b092-43e1-aea6-fb149deba562,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,33,,-1,-1
441,c3dcd26e-1422-4c93-a01d-d061b15469a3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
442,9cdc45b5-84d9-4c9d-9db1-69196c35709c,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,8,4,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,8,,-1,-1
443,2387d603-0364-4e1b-ba37-15c384219142,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,33,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,33,,-1,-1
444,b7bc1e91-9273-4398-9d99-79d9d7b36e39,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,11,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,11,,-1,-1
445,6ed61e14-212e-4b62-b13b-e9d9133b646c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,5,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,5,,-1,-1
446,c0ca4d8f-632f-45c3-91d1-30f829024e7f,SELLER,00Ran@0,_SystemAgent,RandomAgent,20,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,20,,-1,-1
447,2607e230-36e2-4c17-9af6-67384f13b9ae,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,9,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
448,3b3a4d97-7901-4987-8095-614bb03f9f1d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,25,,-1,-1
449,aae56738-ddfb-468b-bb39-bb4ca4bc9373,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,9,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,9,,-1,-1
450,63311c31-5003-4e6a-beec-79f39bd5147c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,15,,-1,-1
451,81fc31d2-1444-49fb-8402-226636bc8004,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,18,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
452,b8e336b6-be23-47ec-aa0b-c80efcadadef,SELLER,00Ran@0,_SystemAgent,RandomAgent,22,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,22,,-1,-1
453,55463192-ab39-4d64-82eb-bd2d4574bc5a,SELLER,00Ran@0,_SystemAgent,RandomAgent,35,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,35,,-1,-1
454,746a64d0-8821-4294-8148-cdb94200147b,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,29,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
455,84af544b-d8b4-4dd1-90d4-188ddd550dfa,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
456,787dee88-b13c-4a51-b7e6-a9d2b49f8653,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,7,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,-1,07Dec@3:product(1.0),-1,-1
457,1e7768b6-bc5a-4a75-90f7-c711e845ab5b,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
458,4dc543f6-1553-4cbb-91cd-396c66d9c478,SELLER,00Ran@0,_SystemAgent,RandomAgent,25,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,25,,-1,-1
459,49def0f9-dc6c-4fe5-b0ee-a05c69c13170,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,15,,-1,-1
460,2680c2c0-d28a-4b17-8f50-c5d29c02bdf7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,34,,-1,-1
461,4b6c8096-2f97-4bdb-b31a-f8088864e752,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,13,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
462,82c206c3-1287-43cf-99c7-28a91be27c67,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,35,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,-1,07Dec@3:product(1.0),-1,-1
463,c761022f-9ead-45a2-ad19-aa70c04db2b8,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,11,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,11,,-1,-1
464,168022a3-c489-4c43-8cff-27aade7b4766,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,2,,-1,-1
465,fceaf49a-7794-401d-b3fa-2fabaefaaaec,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,30,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,-1,07Dec@3:product(1.0),-1,-1
466,284522f9-0e56-4b3c-8dfb-c165084f2f21,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,21,,-1,-1
467,888828ee-37f8-439d-9547-09d73d533896,SELLER,00Ran@0,_SystemAgent,RandomAgent,30,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,30,,-1,-1
468,01da156e-9435-448f-b7ef-bcf43e4cdc1d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,23,,-1,-1
469,b4b8d98e-245a-42b9-b583-2007d48fde76,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,21,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,21,,-1,-1
470,0f2c9d1d-1dd3-4af5-94f1-b42f866f5579,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,9,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
471,d9b8f42f-d393-4359-9969-00e3efecc3d7,SELLER,00Ran@0,_SystemAgent,RandomAgent,20,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,20,,-1,-1
472,7434ec13-613f-4a44-8862-28ff1285d5dc,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,15,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,15,,-1,-1
473,e7159cc8-656b-477e-899e-a011bf6b456e,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,34,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,34,,-1,-1
474,e55ff536-3de2-4410-9e80-68a4a743dcc1,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
475,2f7d828d-582c-41f2-a75b-ec8eed31dffa,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
476,e0699538-fdea-474a-89d5-57145b6ab911,SELLER,00Ran@0,_SystemAgent,RandomAgent,5,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,5,,-1,-1
477,47aa8f3e-4291-4329-8122-e88759298d11,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,25,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,-1,07Dec@3:product(1.0),-1,-1
478,1c4d7d0e-7f4f-4190-b50b-b89258583561,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,17,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
479,4ab91e79-24f6-4c48-8847-767dbb260555,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,4,4,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,-1,07Dec@3:product(1.0),-1,-1
480,87a18308-cbe7-44f5-8334-fa444bcb8454,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,10,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
481,931aa6f6-0a07-4f7b-85d5-a805e7274630,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,17,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,17,,-1,-1
482,a596421e-2415-407c-a207-7f3f0549d974,SELLER,00Ran@0,_SystemAgent,RandomAgent,14,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,14,,-1,-1
483,67b4ad73-06bf-4d79-9ae6-ee0e08801237,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,13,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,13,,-1,-1
484,2a26c8e5-7475-43c8-bca7-d6ff6e2a2d8a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,23,,-1,-1
485,a5194a52-e497-44bd-9661-e7786f1b7571,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,32,,-1,-1
486,3b7aa7e2-638f-4f0a-a600-2317fe08b4e5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,28,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,28,,-1,-1
487,bc0d5007-34b2-40a2-bf5e-490f8161372a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,26,3,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
488,4df13b67-4e53-4bed-a631-8667c6c587b9,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
489,6beebf65-1232-4179-88ea-1abe9b3b5915,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,28,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
490,8ef4c158-918a-44ae-abc5-06a3e6756485,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,15,,-1,-1
491,c0b6f09f-9f30-4341-a4e5-b9f3bf8395a5,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
492,373ee331-fe3e-4c1c-a3a5-f4b8e92242ea,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,33,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
493,3d080457-cdd4-407b-b956-c4c9c8412c34,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,15,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,15,,-1,-1
494,3d5feedb-2e6b-403f-834d-71b3d4b7fb53,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,25,,-1,-1
495,9a363771-e428-4f00-8822-a588433eaa05,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,13,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,13,,-1,-1
496,70f95908-45cd-4ec4-88b1-f51c61c8b928,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,10,,-1,-1
497,95e3577f-054e-4272-888d-54cda815f522,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,3,,-1,-1
498,04487d64-36c1-4d5a-9fb9-7bd07dc9cd40,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
499,6815f08e-b76f-4a77-bc79-01f3ae21b3f4,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,22,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,22,,-1,-1
500,8f4b718e-f682-4fbb-b357-7bfc85ff8ff6,SELLER,00Ran@0,_SystemAgent,RandomAgent,21,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,21,,-1,-1
501,ad65c256-b566-4f3e-bef8-b06d3fbd947c,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,21,,-1,-1
502,975195d0-f5e1-45de-86a7-1ebd87ed5f0d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,27,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,27,,-1,-1
503,63769909-55f8-4a07-8096-e374234412b2,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,14,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,14,,-1,-1
504,74f08053-ecb4-4fef-970a-9c1d84efc635,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,6,,-1,-1
505,9c516a8c-bb49-4b6a-acc8-0b09e3b639eb,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,13,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,13,,-1,-1
506,89fab5b7-ea8c-4ca7-b5ed-0be8ce53bca7,SELLER,00Ran@0,_SystemAgent,RandomAgent,35,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,35,,-1,-1
507,857a1fec-1e2d-4aec-a8ed-f1b984d9304b,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
508,35814ce1-02f3-421f-be86-71a370a79eee,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,1,,-1,-1
509,1edf3114-4046-4324-b91b-54b3db43079b,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,1,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
510,24780a99-d8e4-4610-92db-8e90751a215d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,18,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,18,,-1,-1
511,669e209c-2126-4111-8404-fe42a26cab9c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,16,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,16,,-1,-1
512,7aa58f05-6b0b-4c19-a5d3-d24633bd677e,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,4,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,-1,07Dec@3:product(1.0),-1,-1
513,3db53647-d61f-44a0-8035-4284c07b8512,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,35,,-1,-1
514,1a3600a6-d524-4956-bfdc-73a0f2b9e12f,SELLER,00Ran@0,_SystemAgent,RandomAgent,31,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,31,,-1,-1
515,a00b0daf-9829-46d4-b6bc-85e9edc4d61b,SELLER,00Ran@0,_SystemAgent,RandomAgent,10,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,10,,-1,-1
516,90a99c56-89ec-4b8e-8e09-7e735c9538b0,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,8,1,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,8,,-1,-1
517,5ffd72b5-a45f-4dfc-bb5a-3d4ff096ba72,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,16,2,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,16,,-1,-1
518,abadb907-03ab-40a6-830d-9bcf27ce1608,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,25,3,46,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,-1,07Dec@3:product(1.0),-1,-1
519,cf7727db-2cff-4106-b5ec-d3b93af94326,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,13,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,13,,-1,-1
520,352ec10a-da7f-4bc3-9806-8ce511921443,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,2,46,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
521,d630cedf-2180-4709-b5ed-e0bfe91d2e29,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,10,,-1,-1
522,38ea32ab-a241-4290-bb67-7443625c3c22,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,3,,-1,-1
