index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,7,0,0,0,10.0,20,10.0,35.90066251866334,16,37.5625,3.9518649838448523,4,1.0,36.99999999999999,11,37.0,1,2.4420000000000006,79689,32,10,1.0,679.0066251866334,False,0.29065740916352145,0,0.2,55706,630,0,0.0,6300.0,False,-0.05080153533529013,4,4.029000000000001,69273,441,0,0.0,15832.192170730532,False,-0.22948825516959379,0,4.376000000000001,67965,436,0,0.0,15652.688858137215,False,-0.24344079668325097,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,137183,246,21,1.0,1749.1587860258337,False,0.16801958910483183,0.3333333333333333,527963,0.0,0.0,11,0,0,5,2,1.1111111111111112,12,17,9,73.0,18.0,5,2,9,866,0.7842085390002467,61.71545406721998
65,9,0,0,0,10.0,20,10.0,35.829713499662844,16,35.1875,3.883048223725033,3,1.0,36.99999999999999,12,37.0,6,2.501000000000001,80065,26,10,1.0,618.2971349966284,False,0.2962317931732141,0,0.2,55546,646,0,0.0,6460.0,False,-0.05209173305809115,3,4.055000000000001,69057,444,0,0.0,15908.392793850302,False,-0.23126407333947083,0,4.376,67513,449,0,0.0,16087.541361348618,False,-0.24578234279964556,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,137624,239,19,1.0,1631.0485254702828,False,0.17125098785711396,0.3333333333333333,527952,0.0,0.0,12,0,0,6,3,3.0,13,19,7,92.0,16.0,7,2,7,994,0.8008442830177955,62.516298350237776
66,7,0,0,0,10.0,20,10.0,36.06062725541546,26,37.346153846153854,4.033293585640038,18,5.0,36.99999999999999,6,37.0,16,2.6550000000000007,80509,24,10,1.0,600.6062725541547,False,0.30324973609452427,0,0.2,55426,658,0,0.0,6580.0,False,-0.05305938135019192,18,4.232000000000001,67855,458,0,0.0,16515.76728298028,False,-0.24023114982690838,0,4.376000000000001,67069,461,0,0.0,16623.94916474653,False,-0.2475371626551147,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,137756,247,23,1.0,1847.2235156530892,False,0.173282219308504,0.3333333333333333,526762,0.0,0.0,9,0,0,6,6,5.444444444444445,11,17,7,64.0,12.0,5,2,7,607,0.7526598080294207,63.268958158267196
67,7,0,0,0,10.000000000000002,20,10.0,35.61466128972406,9,28.0,4.363903287233968,6,11.0,36.99999999999999,13,37.0,0,2.639000000000001,80661,24,11,1.0,631.7612741869648,False,0.3059523374688494,0,0.2,55326,668,0,0.0,6680.000000000001,False,-0.05386575492694255,1,4.224000000000001,67820,458,0,0.0,16311.51487069362,False,-0.24159996171506196,5,4.426000000000001,66702,470,0,0.0,16738.890806170308,False,-0.2506269237755902,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,138171,243,20,1.0,1800.428498797854,False,0.17659532521192353,0.3333333333333333,526827,0.0,0.0,11,0,0,7,2,2.0,13,20,6,77.0,3.0,6,1,6,933,0.7491462640464306,64.01810442231363
68,6,0,0,0,10.0,20,10.0,35.68439473741489,7,37.142857142857146,4.90460229214974,16,8.75,36.99999999999999,10,37.0,0,2.639000000000001,80851,21,14,1.0,709.5815263238085,False,0.30964407901109414,0,0.2,55196,681,0,0.0,6810.0,False,-0.05491404057671838,5,4.2730000000000015,67568,462,0,0.0,16486.19036868568,False,-0.24324364203732485,11,4.5310000000000015,66226,473,0,0.0,16878.718710797242,False,-0.2546805283003561,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,138401,249,20,1.0,1961.245970745285,False,0.17922150108608131,0.3333333333333333,526389,0.0,0.0,11,0,0,5,3,3.0,11,16,8,43.0,6.0,4,2,8,830,0.7045049259904772,64.7226093483041
69,8,0,0,0,10.0,20,10.0,35.87377080959303,17,37.411764705882355,4.8510521896621945,5,3.6,36.99999999999999,8,37.0,3,2.669000000000001,81258,27,10,1.0,628.7377080959303,False,0.31555605673721837,0,0.2,55156,685,0,0.0,6850.0,False,-0.05523659000741864,2,4.288000000000002,66862,479,0,0.0,17183.536217795063,False,-0.24681052806578688,3,4.550000000000002,66133,473,0,0.0,16968.293592937505,False,-0.25516179242686843,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.3530000000000001,138679,244,22,1.0,1997.6567342775752,False,0.18172751118579653,0.3333333333333333,526235,0.0,0.0,10,0,0,6,4,3.428571428571429,11,17,8,75.0,20.0,5,3,8,866,0.7601705949637108,65.48277994326781
70,8,0,0,0,10.0,20,10.0,36.37520507417054,104,37.048076923076934,4.920010592079906,7,6.0,36.99999999999999,10,37.0,94,3.606000000000001,79053,29,10,1.0,653.7520507417054,False,0.2801966910520086,0,0.2,55076,693,0,0.0,6930.0,False,-0.05588168886881915,7,4.356000000000002,64755,529,0,0.0,19242.483484236214,False,-0.2575665384749488,0,4.5470000000000015,64162,527,0,0.0,19169.73307408787,False,-0.2638490448392982,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,139007,241,22,1.0,1999.7225526912575,False,0.1845112546434425,0.3333333333333333,520200,0.0,0.0,12,0,0,7,13,13.0,10,17,9,47.0,27.0,4,4,9,934,0.7482627289718948,66.23104267223971
71,9,0,0,0,10.0,20,10.0,35.91765918165431,45,33.68888888888889,4.920010592079906,0,,36.99999999999999,0,,35,3.8620000000000014,79232,31,10,1.0,669.1765918165431,False,0.28320788788033846,0,0.2,54996,701,0,0.0,7010.0,False,-0.05652678773021966,0,4.349000000000001,64033,550,0,0.0,19754.71254990987,False,-0.2622170686974822,0,4.5470000000000015,63368,551,0,0.0,19790.630209091523,False,-0.268675919059426,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,139007,231,32,1.0,2320.5224467704584,False,0.185868299153837,0.3333333333333333,518783,0.0,0.0,8,0,0,10,4,3.3,12,22,7,107.0,3.0,8,1,7,308,0.7730197290075012,67.00406240124721
72,7,0,0,0,10.0,20,10.0,35.98543787024751,8,38.0,4.978598510567713,7,5.857142857142857,36.99999999999999,0,,0,3.8270000000000013,79426,32,12,1.0,751.8252544429702,False,0.2870030743350882,0,0.2,54906,710,0,0.0,7100.0,False,-0.05725252394929523,5,4.399000000000001,63576,558,0,0.0,20079.87433159811,False,-0.265155999103614,2,4.567000000000001,63300,551,0,0.0,19827.97626650638,False,-0.269168307397227,0,0.2,118147,0,13,0.0,480.9999999999999,False,0.001603242017631432,0,0.35300000000000004,138966,228,42,1.0,2689.1204604094382,False,0.18708066321092337,0.3333333333333333,518321,0.0,0.0,8,0,0,4,4,4.0,11,15,8,41.0,24.0,3,4,8,504,0.7461765540065244,67.75023895525374
73,8,0,0,0,10.0,20,10.0,36.0934333541493,44,36.63636363636363,4.978598510567713,0,,36.99999999999999,5,37.0,32,4.147000000000001,79837,32,10,1.0,680.934333541493,False,0.2930598194815138,0,0.2,54806,720,0,0.0,7200.0,False,-0.058058897526045865,0,4.394000000000001,63196,568,0,0.0,20501.070145156802,False,-0.2668469931564658,0,4.565000000000001,62068,585,0,0.0,21114.65851217734,False,-0.27504437800248877,0,0.2,118332,0,8,0.0,295.99999999999994,False,0.002385827171356537,0,0.35300000000000004,138966,218,52,1.0,3009.334475303761,False,0.18843522934103693,0.3333333333333333,517205,0.0,0.0,9,0,0,5,5,5.0,14,19,9,58.0,16.0,5,3,9,829,0.7837383000296541,68.53397725528339
74,9,0,0,0,10.0,20,10.0,36.128140231327635,29,36.41379310344828,4.978598510567713,0,,36.99999999999999,5,37.0,19,4.305000000000001,80246,35,10,1.0,711.2814023132763,False,0.29990066608322796,0,0.2,54736,727,0,0.0,7270.0,False,-0.05862335902977131,0,4.394000000000001,62908,576,0,0.0,20809.808773244717,False,-0.26818091230075797,0,4.565000000000001,61300,606,0,0.0,21893.652980184546,False,-0.27882264256887906,0,0.2,118517,0,3,0.0,110.99999999999997,False,0.003168412325081643,0,0.35300000000000004,138966,208,62,1.0,3329.548490198084,False,0.18978979547115052,0.3333333333333333,516673,0.0,0.0,9,0,0,5,2,2.0,13,18,8,69.0,25.0,5,4,8,735,0.7650072580436245,69.29898451332701
75,8,0,0,0,10.0,20,10.0,36.19958483445796,29,36.793103448275865,4.964705601776179,17,4.882352941176471,36.99999999999999,3,37.0,19,4.476000000000001,80702,33,10,1.0,691.9958483445796,False,0.30709927949186033,0,0.2,54616,739,0,0.0,7390.0,False,-0.05959100732187208,12,4.514000000000001,61398,605,0,0.0,21900.748824847065,False,-0.2778089778054928,5,4.615000000000001,61150,606,0,0.0,21936.94840968152,False,-0.2801038720206753,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138883,215,72,1.0,3731.411704381878,False,0.19078754168590784,0.3333333333333333,515377,0.0,0.0,8,0,0,5,8,7.166666666666667,13,18,8,64.0,16.0,5,3,8,311,0.7704170049983077,70.06940151832532
76,8,0,0,0,10.0,20,10.0,36.19958483445796,0,,4.984454672478896,6,5.333333333333333,36.99999999999999,0,,0,4.457000000000002,80582,35,20,1.0,1073.9916966891592,False,0.3082442964929939,0,0.2,54536,747,0,0.0,7470.0,False,-0.06023610618327259,1,4.512000000000001,61364,605,0,0.0,21900.748824847065,False,-0.27814837029294026,5,4.660000000000001,61000,606,0,0.0,21936.94840968152,False,-0.28160119181823773,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138851,211,82,1.0,4085.7199358930466,False,0.19201560066960957,0.3333333333333333,514961,0.0,0.0,7,0,0,7,2,2.0,13,20,9,71.0,6.0,6,2,9,200,0.7692865619901568,70.83868808031548
77,9,0,0,0,10.0,20,10.0,36.19958483445796,0,,4.984454672478896,0,,36.99999999999999,0,,0,4.457000000000002,80452,38,30,1.0,1465.9875450337388,False,0.30930867613645247,0,0.2,54466,754,0,0.0,7540.0,False,-0.060800567686998035,0,4.511000000000001,61364,605,0,0.0,21900.748824847065,False,-0.27814837029294026,0,4.655000000000001,61000,606,0,0.0,21936.94840968152,False,-0.28160119181823773,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,138851,201,92,1.0,4405.875389168257,False,0.19336991907294654,0.3333333333333333,514761,0.0,0.0,6,0,0,8,0,0.0,12,20,5,72.0,9.0,6,3,5,200,0.7153311870060861,71.55401926732156
78,5,0,0,0,10.0,20,10.0,36.19958483445796,0,,4.8434045215835395,5,2.0,36.99999999999999,0,,0,4.457000000000002,80372,36,40,1.0,1807.9833933783184,False,0.31077624256828634,0,0.2,54346,766,0,0.0,7660.0,False,-0.061768215979098796,4,4.551000000000002,61223,605,0,0.0,21900.748824847065,False,-0.2795558509026489,1,4.665000000000002,60968,606,0,0.0,21936.94840968152,False,-0.2819206200417177,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138841,196,102,1.0,4723.3072862303725,False,0.19462811251556872,0.3333333333333333,514378,0.0,0.0,7,0,0,6,3,3.0,9,15,6,27.0,9.0,2,3,6,200,0.6545028709806502,72.20852213830221
79,6,0,0,0,10.0,20,10.0,36.14311674044538,12,35.0,4.7769877420242475,12,4.25,36.99999999999999,0,,0,4.457000000000002,80712,34,38,1.0,1713.4384361369243,False,0.3154971973368459,0,0.2,54226,778,0,0.0,7780.0,False,-0.06273586427119957,7,4.617000000000001,61001,605,0,0.0,21866.585627969453,False,-0.2819423949731509,5,4.714000000000001,60367,618,0,0.0,22336.446145595244,False,-0.28592596180040103,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138790,198,112,1.0,5089.8435729208,False,0.1957471512754904,0.3333333333333333,513724,0.0,0.0,8,0,0,6,5,5.0,10,16,7,36.0,16.0,3,3,7,620,0.7312921539996751,72.93981429230189
80,7,0,0,0,10.0,20,10.0,36.14311674044538,0,,4.706257089125913,4,3.0,36.99999999999999,0,,0,4.457000000000002,80612,34,48,1.0,2074.869603541378,False,0.3167989356154355,0,0.2,54126,788,0,0.0,7880.0,False,-0.0635422378479502,4,4.650000000000001,60869,605,0,0.0,21866.585627969453,False,-0.28326003639500574,0,4.709000000000001,60367,618,0,0.0,22336.446145595244,False,-0.28592596180040103,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138778,192,122,1.0,5417.601361112174,False,0.19703210443963604,0.3333333333333333,513380,0.0,0.0,6,0,0,6,1,1.0,13,19,5,86.0,3.0,6,1,5,200,0.7435404360294342,73.68335472833132
81,5,0,0,0,10.0,20,10.0,35.90484101575802,14,32.0,4.636834509536062,13,4.153846153846154,36.99999999999999,0,,0,4.457000000000002,80930,37,44,1.0,1949.8130046933527,False,0.3209190481944761,0,0.2,54056,795,0,0.0,7950.0,False,-0.06410669935167565,5,4.696000000000001,60699,605,0,0.0,21722.4288145336,False,-0.2856764950012797,8,4.7890000000000015,59652,632,0,0.0,22691.859521959068,False,-0.2912892945529549,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138724,195,132,1.0,5788.182729359531,False,0.19814287352306953,0.3333333333333333,512689,0.0,0.0,7,0,0,6,4,4.0,11,17,7,53.0,3.0,4,1,7,648,0.7144635239965282,74.39781825232785
82,7,0,0,0,10.0,20,10.0,35.925148454680915,6,36.666666666666664,4.560349686013906,2,1.0,36.99999999999999,0,,0,4.457000000000002,81100,32,48,1.0,2044.407125824684,False,0.3244235003533907,0,0.2,53906,810,0,0.0,8100.0,False,-0.0653162597168016,2,4.711000000000001,60444,610,0,0.0,21914.340557355357,False,-0.28726409448409673,0,4.7810000000000015,59617,633,0,0.0,22740.61897181302,False,-0.2913953075404376,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138722,187,142,1.0,6106.785391284599,False,0.1994737025638531,0.3333333333333333,512417,0.0,0.0,9,0,0,7,1,1.0,11,18,8,63.0,14.0,5,2,8,420,0.7706984489923343,75.16851670132019
83,8,0,0,0,10.0,20,10.0,35.942159208915044,25,36.08,4.547554788791065,2,4.0,36.99999999999999,0,,0,4.457000000000002,81892,33,33,1.0,1516.0912538941964,False,0.3329362582160937,0,0.2,53816,819,0,0.0,8190.0,False,-0.06604199593587717,0,4.709000000000001,59963,623,0,0.0,22391.965187154074,False,-0.28968164392160994,2,4.801000000000001,59132,645,0,0.0,23182.6926897502,False,-0.29403022245305804,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138714,179,152,1.0,6438.0123071936,False,0.20080717231760942,0.3333333333333333,512145,0.0,0.0,10,0,0,7,1,1.0,12,19,7,82.0,6.0,6,2,7,1102,0.7263186399941333,75.89483534131432
84,7,0,0,0,10.0,20,10.0,35.942159208915044,0,,4.268186207351027,15,2.8,36.99999999999999,0,,0,4.457000000000002,81792,33,43,1.0,1875.5128459833468,False,0.3342217918103357,0,0.2,53716,829,0,0.0,8290.0,False,-0.0668483695126278,5,4.759000000000001,59783,623,0,0.0,22391.965187154074,False,-0.2914784276786848,10,4.899000000000001,58761,645,0,0.0,23182.6926897502,False,-0.29773359341902894,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138672,184,162,1.0,6779.346262152588,False,0.20189574384571904,0.3333333333333333,511352,0.0,0.0,5,0,0,7,6,6.0,10,17,10,43.0,22.0,3,4,10,200,0.7176245820010081,76.61245992331533
85,10,0,0,0,10.0,20,10.0,35.996075410113534,11,37.0,4.2650476008424585,1,4.0,36.99999999999999,0,,0,4.457000000000002,82069,36,42,1.0,1871.8351672247684,False,0.33865944559578737,0,0.2,53646,836,0,0.0,8360.0,False,-0.06741283101635326,1,4.764000000000001,59751,623,0,0.0,22425.554980500732,False,-0.2916302070269182,0,4.889000000000001,58354,656,0,0.0,23613.42546903448,False,-0.2996465054101435,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,138668,175,172,1.0,7110.38333014743,False,0.20326225202688464,0.3333333333333333,511116,0.0,0.0,7,0,0,7,1,1.0,11,18,9,73.0,23.0,6,4,9,607,0.7824397130170837,77.39489963633241
86,9,0,0,0,10.0,20,10.0,36.078732439137895,12,37.416666666666664,3.936817493337575,12,1.8333333333333333,36.99999999999999,0,,0,4.457000000000002,82418,36,40,1.0,1803.1492975655158,False,0.34373406845761306,0,0.2,53546,846,0,0.0,8460.0,False,-0.06821920459310389,3,4.793000000000002,59203,635,0,0.0,22909.995098852563,False,-0.2946825427542072,9,4.979000000000002,58007,656,0,0.0,23667.64848007446,False,-0.30283967458212574,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138646,177,182,1.0,7430.8166963207495,False,0.2044316176937037,0.3333333333333333,510448,0.0,0.0,9,0,0,9,5,5.0,11,20,6,85.0,12.0,7,2,6,649,0.748310501978267,78.14321013831068
87,6,0,0,0,10.0,20,10.0,35.79267051872775,14,32.0,3.514653332111121,19,1.736842105263158,36.99999999999999,0,,0,4.457000000000002,82756,37,36,1.0,1658.536138674199,False,0.3480190315346433,0,0.2,53456,855,0,0.0,8550.0,False,-0.06894494081217947,10,4.8900000000000015,58375,649,0,0.0,23229.443166654313,False,-0.301353361649376,9,5.060000000000001,57671,656,0,0.0,23479.991860285405,False,-0.3071302775018447,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138613,186,192,1.0,7757.725519772666,False,0.20553531159483526,0.3333333333333333,509499,0.0,0.0,7,0,0,8,4,4.0,4,12,4,81.0,0.0,6,0,4,648,0.6891851010150276,78.8323952393257
88,4,0,0,0,10.0,20,10.0,35.8585674915151,13,36.76923076923077,3.745237297374449,10,5.8,36.99999999999999,0,,0,4.457000000000002,83134,37,33,1.0,1553.3327272199983,False,0.35326688326307126,0,0.2,53356,865,0,0.0,8650.0,False,-0.0697513143889301,10,4.980000000000001,57911,652,0,0.0,23379.786004467845,False,-0.30523469986490265,0,5.051000000000001,57307,666,0,0.0,23881.80594934906,False,-0.30875829290894763,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138555,186,202,1.0,8170.614137311646,False,0.20679120686184047,0.3333333333333333,508891,0.0,0.0,9,0,0,7,3,3.0,3,10,6,28.0,10.0,3,1,6,678,0.666666887991596,79.4990621273173
89,6,0,0,0,10.0,20,10.0,35.72237266102859,23,34.69565217391305,4.076419363371818,6,9.0,36.99999999999999,0,,0,4.457000000000002,83852,35,20,1.0,1064.4474532205718,False,0.36090416615505416,0,0.2,53236,877,0,0.0,8770.0,False,-0.07071896268103087,5,5.020000000000001,57543,659,0,0.0,23541.04358361784,False,-0.30810327721569475,1,5.061000000000002,56715,682,0,0.0,24362.658154821496,False,-0.31226774995347584,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138501,182,212,1.0,8585.908324133668,False,0.2080911196641807,0.3333333333333333,508475,0.0,0.0,9,0,0,6,2,2.0,6,12,4,85.0,0.0,6,0,4,998,0.7198064589756541,80.21886858629296
90,4,0,0,0,10.0,20,10.0,35.72237266102859,0,,4.044289198040148,17,3.8823529411764706,36.99999999999999,0,,0,4.457000000000002,83722,38,30,1.0,1451.6711798308577,False,0.3619300646697969,0,0.2,53166,884,0,0.0,8840.0,False,-0.07128342418475632,5,5.065000000000001,57398,659,0,0.0,23541.04358361784,False,-0.3095506863533383,12,5.1800000000000015,56249,682,0,0.0,24362.658154821496,False,-0.3169194234579029,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138435,189,222,1.0,8978.370658429587,False,0.20919292483134053,0.3333333333333333,507598,0.0,0.0,6,0,0,1,4,4.0,3,4,4,53.0,0.0,4,0,4,200,0.6460119840339758,80.86488057032693
91,4,0,0,0,10.0,20,10.0,35.7668708903127,8,36.75,4.011454081932064,3,3.0,36.99999999999999,0,,0,4.457000000000002,83906,39,32,1.0,1534.5398684900065,False,0.36556575064098645,0,0.2,53076,893,0,0.0,8930.0,False,-0.07200916040383189,0,5.060000000000001,57218,664,0,0.0,23749.202271167633,False,-0.3103085363640702,3,5.198000000000001,56036,685,0,0.0,24500.306559864202,False,-0.318358605297197,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138426,182,232,1.0,9314.084642911634,False,0.21053691535775404,0.3333333333333333,507290,0.0,0.0,9,0,0,1,1,1.0,3,4,4,58.0,0.0,4,0,4,494,0.6882655000081286,81.55314607033506
92,4,0,0,0,10.0,20,10.0,35.79261865726223,11,36.18181818181818,3.877419406777297,4,1.0,36.99999999999999,0,,0,4.457000000000002,84184,41,31,1.0,1519.5711783751292,False,0.3699284841658479,0,0.2,52996,901,0,0.0,9010.0,False,-0.07265425926523239,4,5.100000000000001,57078,664,0,0.0,23766.298788422122,False,-0.3116207049959466,0,5.195000000000001,55638,696,0,0.0,24911.662585454513,False,-0.3202783887568526,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138422,176,242,1.0,9636.425815592802,False,0.21186663824934776,0.3333333333333333,506946,0.0,0.0,8,0,0,0,1,1.0,3,3,4,43.0,12.0,3,1,4,598,0.6486959300236776,82.20184200035874
93,4,0,0,0,10.0,20,10.0,35.97068767744257,14,38.0,4.323250284068199,6,10.333333333333334,36.99999999999999,0,,0,4.457000000000002,84616,41,27,1.0,1381.2085672909493,False,0.3757798323330883,0,0.2,52896,911,0,0.0,9110.0,False,-0.07346063284198304,2,5.116000000000001,56856,668,0,0.0,24028.419368531635,False,-0.3125284771831839,4,5.235000000000001,55174,706,0,0.0,25395.305500274455,False,-0.3224962042929433,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,138360,172,252,1.0,10067.599048859729,False,0.2131660393951663,0.3333333333333333,506530,0.0,0.0,8,0,0,0,2,2.0,3,3,4,42.0,15.0,3,1,4,732,0.5501560550183058,82.75199805537704
94,4,0,0,0,10.0,20,10.0,35.97068767744257,0,,4.469401743673982,14,5.285714285714286,36.99999999999999,0,,0,4.457000000000002,84516,41,37,1.0,1740.9154440653751,False,0.37706766638765105,0,0.2,52796,921,0,0.0,9210.0,False,-0.07426700641873367,5,5.1640000000000015,56716,668,0,0.0,24028.419368531635,False,-0.31392597566090874,9,5.3210000000000015,54854,706,0,0.0,25395.305500274455,False,-0.325690486527743,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138286,176,262,1.0,10480.61470688662,False,0.21428710598693143,0.3333333333333333,505796,0.0,0.0,6,0,0,0,3,3.0,4,4,4,49.0,0.0,4,0,4,200,0.5406728109810501,83.2926708663581
95,4,0,0,0,10.0,20,10.0,36.03204426330602,13,36.76923076923077,4.670058908664933,5,8.0,36.99999999999999,0,,0,4.457000000000002,84864,44,34,1.0,1665.0895049524047,False,0.38206858614450534,0,0.2,52726,928,0,0.0,9280.0,False,-0.07483146792245912,0,5.159000000000002,56238,681,0,0.0,24537.822143311398,False,-0.316154971883771,5,5.362000000000002,54714,706,0,0.0,25438.623249894048,False,-0.3268717832584971,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138246,171,272,1.0,10862.580073381701,False,0.21556447686670552,0.3333333333333333,505416,0.0,0.0,8,0,0,1,1,1.0,3,4,6,64.0,0.0,4,0,6,678,0.6478279089787975,83.94049877533689
96,6,0,0,0,10.0,20,10.0,36.03204426330602,0,,4.661701797669377,1,4.0,36.99999999999999,0,,0,4.457000000000002,84744,46,44,1.0,2045.4099475854648,False,0.3832000931166779,0,0.2,52646,936,0,0.0,9360.0,False,-0.07547656678385962,1,5.1690000000000005,56206,681,0,0.0,24537.822143311398,False,-0.316474400107251,0,5.357000000000002,54714,706,0,0.0,25438.623249894048,False,-0.3268717832584971,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138242,162,282,1.0,11189.195691222438,False,0.2169122814735547,0.3333333333333333,505180,0.0,0.0,6,0,0,2,1,1.0,4,6,5,72.0,0.0,6,0,5,200,0.6921428969944827,84.63264167233137
97,5,0,0,0,10.0,20,10.0,36.02934617303118,14,36.0,4.426514753326309,14,3.2142857142857144,36.99999999999999,0,,0,4.457000000000002,85138,47,40,1.0,1911.173846921247,False,0.3884718724552563,0,0.2,52556,945,0,0.0,9450.0,False,-0.0762023030029352,8,5.248000000000001,55682,688,0,0.0,24788.19016704545,False,-0.32045543393802367,6,5.417000000000002,54236,713,0,0.0,25688.92382137123,False,-0.3303939756766826,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138197,166,292,1.0,11538.801449052165,False,0.21801046315949582,0.3333333333333333,504437,0.0,0.0,9,0,0,2,5,5.0,2,4,6,45.0,3.0,4,1,6,704,0.6848494809819385,85.31749115331331
98,6,0,0,0,10.0,20,10.0,35.844586928506686,28,34.857142857142854,4.10607166156395,8,1.0,36.99999999999999,0,,0,4.457000000000002,86024,46,22,1.0,1248.580912427147,False,0.39741783789010043,0,0.2,52446,956,0,0.0,9560.0,False,-0.0770893139373609,5,5.290000000000001,55433,690,0,0.0,24732.764980669614,False,-0.323217615564791,3,5.441000000000002,53229,739,0,0.0,26489.149740166442,False,-0.3364520022152026,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138189,164,302,1.0,11847.395752496486,False,0.21924819266187454,0.3333333333333333,503949,0.0,0.0,11,0,0,1,2,2.0,3,4,7,58.0,6.0,4,2,7,1176,0.719620501040481,86.0371116543538
