index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,b394fb35-bfac-4543-9759-bac9548f0896,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,9,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,9,,-1,-1
273,b11ccddb-d766-406a-ad58-46b2ce37312b,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,10,3,45,1,-1,1,03Dec@1|05Ran@2,"[quantity: (1, 5), time: (6, 11), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,14,10,,-1,-1
274,f5ff3ffb-51c4-41ca-82e6-bf4bf5a54a11,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,7,16,30,1,-1,1,01Dec@0|02Ind@1,"[quantity: (1, 16), time: (2, 7), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,7,,-1,-1
275,033eb899-d53d-4c08-afaf-ca9286e9e169,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,17,2,10,1,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,17,,-1,-1
276,7991b962-76ee-4379-ae5a-fec45e0de1b2,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,1,34,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
277,d6203289-8294-4778-ad67-23afa7aca5fe,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,10,9,32,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 11), time: (5, 10), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,10,,-1,-1
278,405b0bd7-508d-4223-a97d-ca2e8bb5dca3,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,9,8,23,1,-1,1,05Ran@2|02Ind@1,"[quantity: (1, 8), time: (1, 9), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,14,9,,-1,-1
279,b6bf8132-5fc8-40ce-aaae-88644c77bb5f,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,4,10,31,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 14), time: (4, 9), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,4,,-1,-1
280,e9b7cd0c-7553-4d98-83a5-097bc057f9dc,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,17,1,10,1,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,17,,-1,-1
281,dfee88e3-71ce-4d6a-81fd-996eaa0c6d4c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,17,2,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,17,,-1,-1
282,89bc85dd-4027-4d47-aeac-c539cbd43029,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,2,34,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
283,208c1164-3b89-4319-a838-c2f61f6de87b,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,17,2,10,1,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,17,,-1,-1
284,c24a86f6-aec3-41c8-875f-63a976b34c45,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,7,10,32,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 14), time: (2, 7), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,7,,-1,-1
285,29cfe957-b888-40a1-b811-a4a86d742d54,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,2,34,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
286,f25d0efe-6741-4eff-9bd1-79b7dffea284,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,17,4,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,17,,-1,-1
287,a66543fb-0909-46a5-b166-343eadf2de04,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,17,1,10,1,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,17,,-1,-1
288,b915b2eb-e986-49d0-8e39-b7a6ec5f0434,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,11,16,30,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 16), time: (6, 11), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,11,,-1,-1
289,1ac49a26-a236-4a88-af8c-ae4dff73522a,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,4,1,11,1,-1,1,02Ind@1|01Dec@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 21)]",01Dec@0,02Ind@1,p1,02Ind@1,True,1,17,4,,-1,-1
290,548687c1-e65b-4a9d-af29-fa2e4993ccea,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,10,10,17,1,-1,1,05Ran@2|02Ind@1,"[quantity: (1, 10), time: (1, 12), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,15,10,,-1,-1
291,12ae56ce-d27f-43af-b310-04bd0a5592b5,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,2,34,1,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
292,70caea57-9b0f-467b-a99a-7628d52b3ca7,01Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,4,1,11,1,-1,1,03Dec@1|01Dec@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 21)]",01Dec@0,03Dec@1,p1,03Dec@1,True,1,17,4,,-1,-1
293,53a51824-fd7d-405c-87e6-1e18be4e6e7c,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,11,10,32,1,-1,1,01Dec@0|02Ind@1,"[quantity: (1, 14), time: (6, 11), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,11,,-1,-1
294,bffead11-4901-4aeb-bfbc-0070e09b5db1,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,5,1,11,1,-1,1,02Ind@1|01Dec@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 21)]",01Dec@0,02Ind@1,p1,02Ind@1,True,1,17,5,,-1,-1
295,fa7d065a-86ed-4823-93d2-82419b90520a,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,3,2,21,1,-1,1,05Ran@2|02Ind@1,"[quantity: (1, 11), time: (1, 5), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,15,-1,02Ind@1:product(1.0),-1,-1
296,ae29a214-bf01-4df4-913e-84fbfbddd9e2,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,6,8,25,1,-1,1,05Ran@2|02Ind@1,"[quantity: (1, 13), time: (1, 6), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,10,-1,02Ind@1:product(0.25),-1,-1
297,241a3115-2768-4fba-bc1b-3b23e6cfb54e,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,8,18,30,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 18), time: (3, 8), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,8,,-1,-1
298,b635e0be-da1d-4761-b39a-9d78bc1f83c7,01Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,9,16,30,1,-1,1,01Dec@0|03Dec@1,"[quantity: (1, 16), time: (4, 9), unit_price: (21, 42)]",01Dec@0,03Dec@1,p1,01Dec@0,False,1,17,9,,-1,-1
299,a067011f-931d-49a5-bd69-efd06aee3a05,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,17,2,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,17,,-1,-1
300,e481b329-174b-4229-84e5-476bca1efc83,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,12,6,19,1,-1,1,05Ran@2|02Ind@1,"[quantity: (1, 6), time: (1, 13), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,14,12,,-1,-1
301,5fc44140-7212-4c74-9d62-0393638f067f,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,3,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,18,,-1,-1
302,0077492f-e9e5-4524-af39-7f8de4a97f7c,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,12,9,25,2,-1,2,05Ran@2|03Dec@1,"[quantity: (1, 9), time: (2, 13), unit_price: (1, 25)]",03Dec@1,05Ran@2,p2,05Ran@2,True,2,5,12,,-1,-1
303,8ba67cd7-7030-4409-ac75-247eb58a7418,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,4,34,2,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
304,f8606da4-ee6c-431b-a274-0da4a5743b69,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,3,34,2,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
305,e1673adf-4577-4662-a14c-19cfa368bf61,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,11,6,32,2,-1,2,00Dec@0|02Ind@1,"[quantity: (1, 6), time: (7, 12), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,-1,00Dec@0:product(0.6666666666666666),-1,-1
306,388c9428-d982-408c-b9bf-0511b81f91ee,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,11,16,30,2,-1,2,00Dec@0|03Dec@1,"[quantity: (1, 16), time: (6, 11), unit_price: (21, 42)]",00Dec@0,03Dec@1,p1,00Dec@0,False,1,17,-1,00Dec@0:product(1.0),-1,-1
307,7883eea2-97cf-46a5-90f6-86b50c085a30,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,1,34,2,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
308,75178cb5-3c4e-40ec-9b0b-f616cca25cd1,01Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,5,16,33,2,-1,2,01Dec@0|03Dec@1,"[quantity: (1, 16), time: (4, 9), unit_price: (21, 42)]",01Dec@0,03Dec@1,p1,01Dec@0,False,1,17,5,,-1,-1
309,dd5b49bb-3fe6-4df1-b2a5-4dbdef10ff4e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,18,,-1,-1
310,1a0cd615-a0f4-4196-99b2-75f17df2b8df,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,18,,-1,-1
311,5f1fb12a-0a5a-4c1b-941b-230ce3c0b325,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,18,,-1,-1
312,4a5d8f9b-505c-4010-9354-f06b4f0f1767,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
313,bbb4b202-8735-48e6-9dde-fbaa0bd3e69e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,18,,-1,-1
314,1ca253c7-860a-4a05-a073-90731dd042cb,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,11,9,19,2,-1,2,05Ran@2|02Ind@1,"[quantity: (1, 9), time: (2, 13), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,14,11,,-1,-1
315,f506a57d-f57a-4783-a115-fd6f6c932cc0,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,18,,-1,-1
316,97f2d112-32ec-4989-861f-79ba202eeb83,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,1,34,2,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
317,82ce299f-87ad-409d-8771-017d0ce4e8e3,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,8,14,44,2,-1,2,03Dec@1|05Ran@2,"[quantity: (1, 14), time: (7, 12), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,15,8,,-1,-1
318,ae53ce85-9d13-4682-abfc-6f269c8b37f9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,2,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
319,5de20902-8dd4-4029-80a1-a737476e07cf,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,18,,-1,-1
320,d40852f2-1b91-490b-a740-9a7280015a62,05Ran@2,BUYER,RandomAgent,_SystemAgent,18,1,34,2,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
321,83dbad78-c895-4bc8-b7c5-bc0c5d4d52a6,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,18,,-1,-1
322,b0492052-25e7-4ea2-95bb-390c7d37926c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,1,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
323,2c4ac73c-144a-4c48-a3ea-06915b953cb9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,18,3,10,2,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,18,,-1,-1
324,42419df0-6714-4e4d-ac2e-55eb5f4e87ce,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,1,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
325,374b3d14-95ef-418f-b7ce-bbdba286ab19,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,19,,-1,-1
326,039db7f8-a7e2-42c5-a9fd-3997deb5ad9b,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,9,5,46,3,-1,3,02Ind@1|05Ran@2,"[quantity: (1, 6), time: (9, 14), unit_price: (25, 50)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,13,-1,02Ind@1:product(0.6),-1,-1
327,b436ebb9-9e98-4c38-a009-fc5cd59ef2bd,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
328,66bab022-cc17-474c-a859-7fab94baa226,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,19,,-1,-1
329,c66e2908-90cd-4ecf-a4de-d1c1ca73bc8d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,19,,-1,-1
330,d5dc1a26-51d0-44d3-ac6d-24b1195e8819,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,2,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
331,0417a06f-d366-43a0-a7a1-5fba6b404935,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,19,,-1,-1
332,6a3d4075-907b-4e10-a0a2-b0af521c2850,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
333,4cf93697-ed1e-4ad9-83e6-6f9a5893fa5c,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,1,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
334,6918de14-a32f-436d-8ff1-b173c08cbfe4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
335,3c5ac250-9bfe-441c-afc7-7de06790c6e2,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,2,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
336,f5f72e88-b6dd-48fd-b11e-9118ba1ef740,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,9,10,32,3,-1,3,01Dec@0|02Ind@1,"[quantity: (1, 14), time: (4, 9), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,9,,-1,-1
337,6ac5f3e8-21b1-4c2a-af7b-c825b51538e7,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,2,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,19,,-1,-1
338,bdde6f99-6947-458d-b293-73f93a723255,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,8,14,47,3,-1,3,03Dec@1|05Ran@2,"[quantity: (1, 14), time: (7, 12), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,12,-1,03Dec@1:product(1.0),-1,-1
339,9a7940c6-debe-4ccb-8b34-0d77c229b499,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,3,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
340,d2911855-865e-4329-b619-5e90629b1cb2,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,2,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
341,b52ea8be-44c5-4856-9651-6b4c5b24d106,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,11,4,24,3,-1,3,05Ran@2|03Dec@1,"[quantity: (1, 7), time: (3, 13), unit_price: (1, 25)]",03Dec@1,05Ran@2,p2,05Ran@2,True,2,12,11,,-1,-1
342,8abc59e8-40d0-4842-aced-40aeeb36365d,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,3,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
343,1e176307-0366-4e73-879a-cb126bdacbd2,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,1,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
344,540ed4a4-70ce-4291-94eb-282d9f1f9225,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,10,1,32,3,-1,3,00Dec@0|02Ind@1,"[quantity: (1, 1), time: (8, 13), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,10,,-1,-1
345,490f0188-ecf4-448a-958b-89f8b8e3133f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,19,2,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,19,,-1,-1
346,c7c7d715-1f31-436a-b3ae-95d3089cb461,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,6,16,33,3,-1,3,00Dec@0|02Ind@1,"[quantity: (1, 16), time: (6, 11), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,6,,-1,-1
347,03adbe36-3309-4758-b414-0daf7f7081a6,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,19,,-1,-1
348,abbcf3f6-1def-4e71-8655-47b5f52a8935,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,2,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,19,,-1,-1
349,086f393a-25d2-4134-b675-18e3da4679dc,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,1,34,3,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
350,44b51291-a4c8-4350-b8e4-4ed68acab4a7,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,13,9,32,3,-1,3,01Dec@0|02Ind@1,"[quantity: (1, 11), time: (8, 13), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,13,,-1,-1
351,931351d8-d585-4b33-a1fb-c753b6c37b45,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,8,3,21,3,-1,3,05Ran@2|02Ind@1,"[quantity: (1, 7), time: (3, 13), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,14,8,,-1,-1
352,a3168f12-3e7b-4cb6-a35d-c0415998332e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,19,3,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,19,,-1,-1
353,489d9cdd-830e-41a9-aec0-a3a5cc9f02a9,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
354,45fb68df-8d5b-4b21-bfe9-a8a278243653,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,20,,-1,-1
355,1cd0d0b9-6f77-46f8-a71e-495423b5a85d,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,11,9,48,4,-1,4,02Ind@1|05Ran@2,"[quantity: (1, 9), time: (10, 15), unit_price: (25, 50)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,14,-1,02Ind@1:product(0.8888888888888888),-1,-1
356,4da58178-d3a1-415d-97d7-017474d31932,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,7,8,17,4,-1,4,05Ran@2|03Dec@1,"[quantity: (1, 9), time: (4, 13), unit_price: (1, 25)]",03Dec@1,05Ran@2,p2,05Ran@2,True,2,16,7,,-1,-1
357,2ce27b0c-865b-45e3-a50c-43d9d224512c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,20,,-1,-1
358,7ef92abb-b131-4158-9f58-a0f7bb68b374,05Ran@2,BUYER,RandomAgent,_SystemAgent,20,4,34,4,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
359,771df3bd-b4da-4e8a-a6a4-007cd19e0fe8,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,2,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,20,,-1,-1
360,fa38dc6d-ed1c-4467-bed7-a2bc068016c3,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,14,4,50,4,-1,4,03Dec@1|05Ran@2,"[quantity: (1, 5), time: (9, 14), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,13,14,,-1,-1
361,681ad5c1-eb95-47fd-b756-d8265877d3b3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,3,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
362,5a18ae57-4c87-4672-bcbf-4bf8c7a1b375,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,20,2,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,20,,-1,-1
363,5755f7fa-67c2-46a3-a5a2-bcf7bfbe0ff9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,20,3,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,20,,-1,-1
364,86e15c53-a6a5-42e3-925f-95c82aa4cc97,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,6,6,23,4,-1,4,05Ran@2|02Ind@1,"[quantity: (1, 6), time: (4, 8), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,11,-1,02Ind@1:product(1.0),-1,-1
365,047cb04d-cbb0-47c7-9035-2854df64d08b,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,6,6,22,4,-1,4,05Ran@2|03Dec@1,"[quantity: (1, 6), time: (4, 8), unit_price: (1, 25)]",03Dec@1,05Ran@2,p2,05Ran@2,True,2,12,6,,-1,-1
366,94107c48-cd00-468f-b873-edcc91507f2a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,2,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
367,98bea8f4-9eb4-4d13-bc89-16641e85ef6e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
368,19ef06f6-cc15-4555-8ba7-11ff9fb3342e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,20,,-1,-1
369,2b349010-ac9b-4efe-9d60-35bd653d8ab7,05Ran@2,BUYER,RandomAgent,_SystemAgent,20,4,34,4,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
370,26f73553-dd90-4955-bbe0-b9c7fca83cd9,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,20,1,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,20,,-1,-1
