index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,22,0,0,0,10.0,15,10.0,23.69610857251884,1,10.0,36.95116978602223,5,41.0,35.99999999999999,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.2600000000000007,41057,16,19,1.0,610.2260628778579,False,0.4350882323030647,0,1.1990000000000003,52188,0,10,0.1,369.5116978602223,False,0.17233191227403205,0,1.8110000000000002,52079,0,16,0.1,591.2187165763556,False,0.17237340194046158,13,9.321000000000002,16866,867,0,0.0,32036.664204481272,False,-0.4701374093287255,0,1.3070000000000002,51375,28,204,1.0,8378.63275400862,False,-0.1046966521058891,0.3666666666666667,242741,0.0,0.0,11,0,0,7,4,4.0,2,9,25,147.0,99.0,9,13,25,617,1.0753519010031596,145.8966741800541
100,25,0,0,0,10.0,7,10.0,23.584517838487656,1,10.0,37.6011892993556,21,42.523809523809526,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.2600000000000007,40997,13,28,1.0,790.3664994776543,False,0.43613154013388467,6,1.2590000000000001,52652,0,1,0.1,37.6011892993556,False,0.17900346050610372,0,1.8110000000000002,52294,0,11,0.0,413.61308229291166,False,0.17519824822371974,6,9.368,16593,872,0,0.0,32788.237069038085,False,-0.4684812198363081,0,1.3070000000000002,51201,34,200,1.0,8478.44043617809,False,-0.10669620350473646,0.35000000000000003,242913,0.0,0.0,10,0,0,7,3,2.5454545454545454,2,9,22,136.0,77.0,9,16,22,1004,1.1451390360016376,147.04181321605574
101,22,0,0,0,10.0,9,10.0,23.95106451928438,10,28.0,37.6011892993556,0,,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.2600000000000007,41187,12,28,1.0,790.6298065399626,False,0.44272829447193046,0,1.2530000000000003,52372,0,11,1.0,413.61308229291166,False,0.1769442302266745,0,1.8110000000000002,52294,0,11,0.0,413.61308229291166,False,0.17519824822371974,11,9.472000000000001,16443,872,0,0.0,32788.237069038085,False,-0.47089815773711696,0,1.3070000000000002,51525,24,201,1.0,8138.428543184535,False,-0.10421490974199563,0.5,242997,0.0,0.0,8,0,0,6,3,3.0,2,8,13,118.0,72.0,8,14,13,694,0.9355960750253871,147.97740929108113
102,13,0,0,0,10.0,11,10.0,23.229828629931674,40,21.275000000000002,38.01315006823535,19,41.526315789473685,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,12,3.380000000000001,41642,13,10,1.0,362.2982862993167,False,0.4510842114755972,3,1.2830000000000004,52278,15,10,1.0,728.5789301313287,False,0.17836525641459614,0,1.8110000000000002,52224,5,16,1.0,724.3595442414239,False,0.1771092754649396,11,9.571000000000002,16081,877,0,0.0,33337.5326098424,False,-0.47230565716668493,0,1.3070000000000002,51275,28,202,1.0,8336.368201910589,False,-0.10664844669918315,0.6666666666666666,242676,0.0,0.0,11,0,0,3,6,5.0,0,3,14,54.0,28.0,3,10,14,1224,0.6291634740191512,148.60657276510028
103,14,0,0,0,10.0,7,10.0,23.555887009573507,8,29.0,36.922578864779055,17,26.470588235294116,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.3680000000000008,41804,10,12,1.0,382.67064411488207,False,0.4570583346768941,0,1.2800000000000002,52623,5,10,1.0,487.00522369565806,False,0.18338412973648716,0,1.8110000000000002,52097,3,19,1.0,772.1966594595226,False,0.17480186080784718,6,9.620000000000001,15825,882,0,0.0,32565.714558735126,False,-0.48264868551823076,0,1.3070000000000002,51534,30,198,1.0,8235.677365943371,False,-0.10328641224949754,0.6666666666666666,243059,0.0,0.0,11,0,0,5,2,2.0,0,5,8,90.0,27.0,5,9,8,1256,0.5678031140123494,149.17437587911263
104,8,0,0,0,10.0,11,10.0,22.550446085444765,22,16.727272727272727,36.533515965140104,15,32.333333333333336,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,10,3.4680000000000004,41807,11,10,1.0,335.50446085444764,False,0.45634418952283745,0,1.2800000000000002,53033,0,5,0.5,182.66757982570053,False,0.1891555220018994,0,1.8110000000000002,51804,15,24,1.0,1215.061074445034,False,0.17319985981157987,10,9.714,15206,897,0,0.0,32770.56382073068,False,-0.4909722227713361,0,1.3070000000000002,51894,20,198,1.0,7858.670319302802,False,-0.10052310335388154,0.5833333333333334,242920,0.0,0.0,11,0,0,3,6,5.294117647058823,0,3,4,54.0,15.0,3,5,4,955,0.30692117603030056,149.48129705514293
105,4,0,0,0,10.0,12,10.0,22.550446085444765,0,,36.49388733682034,31,36.29032258064516,36.0,20,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.458000000000001,41687,13,20,1.0,581.0089217088953,False,0.4564396801351207,6,1.34,53134,0,0,0.0,0.0,False,0.18937189416662936,0,1.8110000000000002,52624,5,14,1.0,623.6666531427086,False,0.18493605512314437,8,9.784,14193,923,0,0.0,33683.858011885175,False,-0.4999366922441657,0,1.3070000000000002,52121,15,196,1.0,7603.408310052305,False,-0.09892197874663805,0.5,242935,0.0,0.0,13,0,0,0,4,4.0,0,0,2,0.0,12.0,0,4,2,1587,0.1390477300155908,149.62034478515852
106,2,0,0,0,10.0,8,10.0,22.550446085444765,0,,37.06978929608879,20,42.0,36.0,9,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.458,41607,11,30,1.0,786.5133825633429,False,0.4572290851183703,10,1.4340000000000002,53224,0,0,0.0,0.0,False,0.19138648878542328,0,1.8110000000000002,53034,0,9,0.5,333.62810366479914,False,0.19086748560308905,9,9.866,13247,943,0,0.0,34956.81130621173,False,-0.5049240170618757,0,1.3070000000000002,52121,5,206,1.0,7601.348946480444,False,-0.09893856992619925,0.4166666666666667,242409,0.0,0.0,5,0,0,0,5,5.0,0,0,2,0.0,6.0,0,2,2,490,0.12927308602957055,149.7496178711881
107,2,0,0,0,10.0,0,,22.550446085444765,0,,37.60708140316768,19,42.473684210526315,36.0,9,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.458000000000001,41607,1,40,1.0,912.0178434177906,False,0.45940631884355343,14,1.5640000000000003,53350,0,0,0.0,0.0,False,0.19420692125173478,0,1.8110000000000002,53239,0,4,0.0,150.42832561267073,False,0.1934058773068526,9,9.947000000000001,12323,962,0,0.0,36178.01230984731,False,-0.5099737978968829,0,1.3070000000000002,52121,0,211,0.5,7596.0,False,-0.09898166349779253,0.25,241816,0.0,0.0,1,0,0,0,5,5.0,0,0,2,0.0,6.0,0,2,2,205,0.1280718480120413,149.87768971920013
108,2,0,0,0,10.0,0,,22.550446085444765,0,,37.60708140316768,0,,36.0,10,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.458,41607,0,41,0.1,924.5682895032354,False,0.45962404221607167,0,1.5500000000000003,53350,0,0,0.0,0.0,False,0.19420692125173478,0,1.8110000000000002,53239,0,4,0.0,150.42832561267073,False,0.1934058773068526,5,9.988000000000001,12276,962,0,0.0,36178.01230984731,False,-0.510731105105803,0,1.3070000000000002,52301,0,206,0.0,7416.0,False,-0.09753150075730721,0.016666666666666666,241949,0.0,0.0,2,0,0,0,2,2.0,0,0,1,0.0,6.0,0,2,1,180,0.11979702702956274,149.9974867462297
109,1,0,0,0,10.0,0,,22.550446085444765,0,,37.60708140316768,0,,36.0,10,36.0,0,0.2,29176,0,0,0.0,0.0,False,0.012282284366109222,0,3.458000000000001,41607,0,41,0.0,924.5682895032354,False,0.45962404221607167,0,1.5500000000000003,53350,0,0,0.0,0.0,False,0.19420692125173478,0,1.8110000000000002,53239,0,4,0.0,150.42832561267073,False,0.1934058773068526,10,10.083000000000002,12148,962,0,0.0,36178.01230984731,False,-0.5127935587811598,0,1.3070000000000002,52301,0,206,0.0,7416.0,False,-0.09753150075730721,0.0,241821,0.0,0.0,0,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,0,0.11102166399359703,150.1085084102233
