index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
809,c6c8d3a6-61e3-491f-981a-94f81227881d,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,4,36,40,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
810,df283e29-7085-49fc-9130-c4a1bea30562,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,50,5,41,40,-1,40,02Dec@1|05Dec@2,"[quantity: (1, 5), time: (45, 50), unit_price: (28, 56)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,50,,-1,-1
811,8650ea61-9fb8-4bc4-a3f3-d239e4ef7779,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,62,3,10,40,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,62,,-1,-1
812,e165aae4-81d8-49c1-b98d-b9d6fa79262a,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,62,1,36,40,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,62,,-1,-1
813,c5db1b42-8a1f-4efe-948a-407c527fc30f,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,49,4,41,40,-1,40,03Dec@1|04Buy@2,"[quantity: (1, 4), time: (44, 49), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,49,,-1,-1
814,20fc21d7-9621-4a85-a0f7-fd3c55a7095e,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,4,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
815,ace1b115-7bdc-4079-866a-d259a41ef612,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,2,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
816,5c519a3a-a6e6-45d5-ab68-b5233407faf9,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,3,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
817,b89e59d8-6c44-49d5-b071-d3314281549d,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,51,20,28,41,-1,41,05Dec@2|02Dec@1,"[quantity: (1, 20), time: (41, 51), unit_price: (1, 28)]",02Dec@1,05Dec@2,p2,05Dec@2,True,2,2,51,,-1,-1
818,7010d1ad-7ff4-4ea6-b3bb-8c29e342719c,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,3,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
819,a1d090a1-ec61-4405-86d7-90326fd5c9c0,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,63,2,10,41,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,63,,-1,-1
820,da024213-67c3-4c83-8446-3e677a09ca11,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,45,1,10,41,-1,41,02Dec@1|01Ind@0,"[quantity: (1, 5), time: (41, 45), unit_price: (1, 19)]",01Ind@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Ind@0:product(1.0),-1,-1
821,87c7d010-b3b2-4251-a705-5e6f0496b9a8,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,63,2,36,41,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,63,,-1,-1
822,4db1af8d-e540-4b07-9c20-aea5c931621a,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,3,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
823,a0b79159-6bd2-4959-83af-d4dcf0404f48,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,63,2,10,41,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,63,,-1,-1
824,5ce1cefe-f467-4c26-bf86-83be3f2f1cdf,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,51,17,27,41,-1,41,01Ind@0|03Dec@1,"[quantity: (1, 17), time: (46, 51), unit_price: (19, 38)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,51,,-1,-1
825,b5e77d8e-b164-4d33-99e5-e9f923d7c431,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,63,3,10,41,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,63,,-1,-1
826,31734bb6-3795-41e4-8bb8-468d38566056,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,36,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
827,2b022990-fa00-409e-9da9-36b5e60613cb,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,63,3,10,41,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,63,,-1,-1
828,a1312a18-c719-4fcf-8687-c2c95b39304e,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,63,2,36,41,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,63,,-1,-1
829,a8858cf4-f136-48f0-bcd4-3a305ce01bb6,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,2,36,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
830,fd2b4688-f277-4baa-a825-1d7a6a591f99,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,48,6,28,42,-1,42,01Ind@0|02Dec@1,"[quantity: (1, 6), time: (47, 52), unit_price: (19, 38)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,48,,-1,-1
831,81a70002-3ea8-4eed-a22c-6eb9340c92e4,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,36,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
832,31eba5a6-3ec8-43bd-b95d-32ccd99ba0dd,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,2,36,42,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,64,,-1,-1
833,810ce009-67ad-4eae-8d6c-e58f216221ca,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,3,36,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
834,718975eb-46da-4eb1-98b6-8b93b0c6e697,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,5,36,42,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,64,,-1,-1
835,00647122-fb7b-4632-9609-5775d293569e,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,1,36,42,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,64,,-1,-1
836,d5533488-c7e2-4a54-874f-fcd60fb2d9b6,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,64,4,10,42,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,64,,-1,-1
837,4ea8623d-ffdb-42f6-b704-8b62fbe9035d,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,64,4,10,42,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,64,,-1,-1
838,bc910efe-9e93-4b69-9d30-cfe297c44529,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,3,36,42,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,64,,-1,-1
839,560e4995-2927-48f3-aa57-5b00bf70c1fb,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,52,5,41,42,-1,42,02Dec@1|05Dec@2,"[quantity: (1, 5), time: (47, 52), unit_price: (28, 56)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,52,,-1,-1
840,32b18da5-7fcf-48d4-a30f-26da2f21b04e,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,64,1,10,42,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,64,,-1,-1
841,8aa5c6b4-d178-41ff-834c-d239f351a7ba,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,64,1,10,42,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,64,,-1,-1
842,605a904f-daad-4562-936e-d6528745cc6e,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,64,2,10,42,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,64,,-1,-1
843,ce6b42f4-d3e9-4da2-bff4-7c82d30a03cd,02Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,50,5,41,42,-1,42,02Dec@1|04Buy@2,"[quantity: (1, 5), time: (45, 50), unit_price: (28, 56)]",02Dec@1,04Buy@2,p2,02Dec@1,False,2,17,50,,-1,-1
844,b884601c-8d44-4a3c-9903-4bab039ed8f7,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,3,36,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
845,42129470-fa34-4737-b9b6-7c633e212cfe,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,51,6,29,42,-1,42,01Ind@0|03Dec@1,"[quantity: (1, 6), time: (47, 52), unit_price: (19, 38)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.5),-1,-1
846,fb487447-c959-4f3f-90ec-8a7eaa5224fe,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,36,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
847,9d1fead9-2a66-497c-9523-a012d9d67cb8,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,1,36,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
848,362527cf-80e4-4e23-8a57-275a69c3b5cd,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,36,43,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
849,572c824c-b81c-4e5c-8e10-3d99b26a7e3b,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,65,4,10,43,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,65,,-1,-1
850,f4d48599-8f24-4706-8ae2-2e6849c92ff2,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,65,3,10,43,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,65,,-1,-1
851,ba800547-ec08-4ce7-873a-af3a372f3a3a,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,53,13,19,43,-1,43,02Dec@1|01Ind@0,"[quantity: (1, 13), time: (43, 53), unit_price: (1, 19)]",01Ind@0,02Dec@1,p1,02Dec@1,True,1,2,53,,-1,-1
852,a8b5ab8c-7582-4cca-a428-665e5bb3669b,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,65,1,10,43,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,65,,-1,-1
853,8ee5e963-afb7-41d8-a934-6ebb091353e7,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,36,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
854,b70e24bb-4775-4fa2-b883-a235e17d0c4c,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,3,36,43,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
855,5eb4067f-8e7d-446f-95f7-c277ccf0f32e,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,1,36,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
856,c99cf7e2-46dd-4da2-94f9-8ec085dd52dd,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,47,5,28,43,-1,43,05Dec@2|03Dec@1,"[quantity: (1, 5), time: (43, 51), unit_price: (1, 28)]",03Dec@1,05Dec@2,p2,05Dec@2,True,2,7,47,,-1,-1
857,6a983a05-33dc-4510-8c02-8b24bac1aa04,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,52,5,41,43,-1,43,03Dec@1|04Buy@2,"[quantity: (1, 5), time: (47, 52), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,52,,-1,-1
858,2371aa85-0ac5-40a3-aac8-c28f84c39ed7,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,4,36,43,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
859,5a86fe84-5006-40c9-b608-720cc6fc87d6,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,6,36,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
860,e0e76a52-1c92-4be8-8e59-43ec172ffe82,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,65,2,10,43,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,65,,-1,-1
861,d98b9587-cf8a-438a-8abb-b56fe3c0ca67,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,1,36,44,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,66,,-1,-1
862,5fb452a6-0a3f-491e-8d88-405af8fe0912,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,66,2,10,44,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,66,,-1,-1
863,ff87560c-793a-4412-b724-a70659d46a9d,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,3,36,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
864,7d758e00-ddb4-49cc-8a90-25d11d76f35a,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,2,36,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
865,bc8cc718-3d81-44c6-81fe-127c316bec3c,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,52,5,41,44,-1,44,03Dec@1|04Buy@2,"[quantity: (1, 5), time: (47, 52), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,52,,-1,-1
866,352809eb-101f-4932-a214-6b97995f37c4,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,4,36,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
867,2c5e1a32-bf21-48b2-b750-4deedad6a78b,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,2,36,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
868,f87d67a2-2e23-47ab-a906-4b397376605a,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,66,4,10,44,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,66,,-1,-1
869,5dd10ab6-a120-4b08-a5e5-1cf0e6371903,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,49,18,41,44,-1,44,02Dec@1|05Dec@2,"[quantity: (1, 22), time: (49, 54), unit_price: (28, 56)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,49,,-1,-1
870,17de9547-0834-4ec8-b2aa-0bf7e4409960,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,48,5,15,44,-1,44,04Buy@2|03Dec@1,"[quantity: (1, 7), time: (44, 48), unit_price: (1, 28)]",03Dec@1,04Buy@2,p2,04Buy@2,True,2,17,48,,-1,-1
871,31979a2a-aee3-44c5-b864-439cdccae8b1,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,4,36,44,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,66,,-1,-1
872,6682db64-f1bb-41ab-992d-38b25e0488fb,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,4,36,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
873,ab3c235a-1d7f-49e5-b570-65cd24578166,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,55,11,29,45,-1,45,01Ind@0|03Dec@1,"[quantity: (1, 15), time: (50, 55), unit_price: (19, 38)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,55,,-1,-1
874,b76c58c4-a7e9-4e96-bff1-d2f25d48bc91,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,3,36,45,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
875,cc2acd21-4191-4af9-8ee1-292acac347d0,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,67,1,10,45,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,67,,-1,-1
876,5e31984d-5404-4ca5-9456-5a78ac373d86,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,51,9,41,45,-1,45,03Dec@1|04Buy@2,"[quantity: (1, 9), time: (48, 53), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,-1,03Dec@1:product(0.7777777777777778),-1,-1
877,b482b9ce-1287-494b-a1bd-07c9125e00b2,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,4,36,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
878,79d60a60-9c21-4c7a-9bb6-19c08b021f20,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,4,36,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
879,855b33af-3332-4be6-997c-048925b9b033,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,2,36,45,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
880,f7bde798-fb45-49c4-995f-ca4673eb996c,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,55,11,29,45,-1,45,01Ind@0|02Dec@1,"[quantity: (1, 15), time: (50, 55), unit_price: (19, 38)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,55,,-1,-1
881,d5771fb6-eef4-4b92-adf3-06de46ca75d2,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,2,36,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
882,94313b0f-9738-4366-8db3-226f6445cca3,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,2,36,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
883,9acddad1-8547-40e6-9c32-ed18953413a6,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,67,3,10,45,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,67,,-1,-1
884,e5ed9df5-d4db-4a03-ae13-e066f5338447,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,3,36,45,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
885,a9edec42-d4e3-4ca8-81dd-886dc511b97b,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,49,1,10,45,-1,45,03Dec@1|01Ind@0,"[quantity: (1, 5), time: (45, 49), unit_price: (1, 19)]",01Ind@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Ind@0:product(1.0),-1,-1
886,663f87ce-19ba-4625-ae16-3fac51be91ce,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,67,4,10,45,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,67,,-1,-1
887,875836cc-68f1-45bb-b8a6-e02e4a79aca6,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,68,1,36,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
888,c5070a82-4a4e-4243-a83a-8dbb582af487,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,68,1,36,46,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,68,,-1,-1
889,791391fc-852d-45ae-a58e-cc21e780af66,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,68,3,36,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
890,03fae175-2fb5-4c58-9abd-c33d12230df1,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,50,5,43,46,-1,46,03Dec@1|04Buy@2,"[quantity: (1, 5), time: (50, 55), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,50,,-1,-1
891,089fa7dd-5638-4601-86de-42dc636c4bd1,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,68,2,36,46,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,68,,-1,-1
892,9b6d1be1-06dc-44cf-b53d-536109f97c85,02Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,47,5,43,46,-1,46,02Dec@1|04Buy@2,"[quantity: (1, 5), time: (47, 52), unit_price: (28, 56)]",02Dec@1,04Buy@2,p2,02Dec@1,False,2,17,47,,-1,-1
893,3ba7ceaa-7b7e-4b95-99bf-59a85c954e86,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,68,2,36,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
894,7fbfa846-35be-45a1-8d87-5f44f9ed0184,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,68,4,10,46,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,68,,-1,-1
895,ed88cd4e-dc6d-4804-86f1-396d4a714a25,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,68,4,36,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
896,c92bead1-fd0f-4c80-b974-8856b532cb51,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,48,4,43,46,-1,46,03Dec@1|04Buy@2,"[quantity: (1, 4), time: (48, 53), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,48,,-1,-1
897,7bd9f7c5-e6c0-4fee-bafe-550860745670,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,68,1,10,46,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,68,,-1,-1
898,a3f73917-754d-4d96-8058-8e9340941747,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,68,3,36,46,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,68,,-1,-1
899,b21b104d-f395-46ea-a671-a27bc2250f20,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,68,4,10,46,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,68,,-1,-1
900,275268d6-d136-4251-acc8-f36bcfe33a00,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,68,4,36,46,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,68,,-1,-1
901,bc378a38-739c-4fc0-b767-76649694a548,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,1,36,47,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,69,,-1,-1
902,51b35f81-1d09-4f0b-bfdd-7940d3a33719,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,69,1,36,47,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
903,df1f7607-9913-4cc4-a5e8-d4664e825704,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,69,4,10,47,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,69,,-1,-1
904,9fefcd02-d5c0-4214-88eb-203048cef4f8,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,57,17,27,47,-1,47,01Ind@0|02Dec@1,"[quantity: (1, 17), time: (52, 57), unit_price: (19, 38)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.23529411764705882),-1,-1
905,92158fa9-891e-42d2-b17d-35a162915cdb,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,51,1,10,47,-1,47,03Dec@1|01Ind@0,"[quantity: (1, 5), time: (47, 51), unit_price: (1, 19)]",01Ind@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Ind@0:product(1.0),-1,-1
906,da7bf417-1efc-4308-9070-bf3c5aca21ff,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,2,36,47,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,69,,-1,-1
907,ad9e697e-5c0b-466a-9269-493a5131db4b,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,3,36,47,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,69,,-1,-1
