index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
69,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,44036,7,405,1.0,14270.219820546114,False,0.22085961517089894,0,0.2,45383,7,394,1.0,13884.534837765848,False,0.2483959397548057,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,10,2.0010000000000003,100661,0,0,0.0,0.0,False,0.061488980280501954,10,6.690000000000001,80372,650,0,0.0,2917.03771564709,False,-0.13708194814063546,0.3333333333333333,334895,0.0,0.125,6,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.7183747779927216,95.84714734897716
70,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,43936,7,415,1.0,14620.842532164535,False,0.22265642186577914,0,0.2,45283,7,404,1.0,14235.15754938427,False,0.25019274644968587,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,13,2.1210000000000004,100426,0,0,0.0,0.0,False,0.05901086154170621,7,6.75,80303,650,0,0.0,2917.03771564709,False,-0.13780956598309038,0.3333333333333333,334391,0.0,0.125,6,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.6779068810283206,96.52505423000548
71,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,18,42.0,0,0.6950000000000001,43806,10,425,1.0,15001.465243782957,False,0.22409535291051874,0,0.2,45213,4,414,1.0,14555.780261002694,False,0.252347428794707,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,10,2.2080000000000006,100278,0,0,0.0,0.0,False,0.05745017399557102,8,6.823000000000001,80198,650,0,0.0,2917.03771564709,False,-0.13891681052595656,0.3333333333333333,333938,0.0,0.125,6,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.6946345649776049,97.21968879498309
72,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,43726,8,435,1.0,15332.08795540138,False,0.22613074337215944,0,0.2,45093,6,424,1.0,14926.402972621116,False,0.2539056517228267,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,6,2.258000000000001,100214,0,0,0.0,0.0,False,0.05677528208372878,14,6.955000000000002,79933,650,0,0.0,2917.03771564709,False,-0.14171128484842835,0.3333333333333333,333409,0.0,0.125,7,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.6346837999881245,97.85437259497121
73,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,43626,8,445,1.0,15682.710667019803,False,0.22792755006703963,0,0.2,44993,6,434,1.0,15277.025684239537,False,0.2557024584177069,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,11,2.3620000000000005,100035,0,0,0.0,0.0,False,0.054887693767795,9,7.0310000000000015,79805,650,0,0.0,2917.03771564709,False,-0.14306106867211285,0.3333333333333333,332902,0.0,0.125,6,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.7521513139945455,98.60652390896576
74,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,43516,9,455,1.0,16043.333378638226,False,0.22960506487853974,0,0.2,44903,5,444,1.0,15617.648395857961,False,0.2576185569959675,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,8,2.4310000000000005,99956,0,0,0.0,0.0,False,0.05405462406411473,12,7.142000000000002,79603,650,0,0.0,2917.03771564709,False,-0.14519119626886492,0.3333333333333333,332421,0.0,0.125,7,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.6877634139964357,99.29428732296219
75,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,43406,10,465,1.0,16403.956090256648,False,0.23128257969003965,0,0.2,44813,4,454,1.0,15958.271107476383,False,0.25953465557422795,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,9,2.5130000000000003,99830,0,0,0.0,0.0,False,0.05272593061267531,11,7.240000000000001,79427,650,0,0.0,2917.03771564709,False,-0.1470471490264311,0.3333333333333333,331919,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6777073629782535,99.97199468594044
76,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.999999999999986,20,42.0,0,0.6950000000000001,43326,8,475,1.0,16734.57880187507,False,0.23331797015168054,0,0.2,44693,6,464,1.0,16328.893819094807,False,0.2610928785023478,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,9,2.5940000000000007,99701,0,0,0.0,0.0,False,0.051365601602868294,11,7.339000000000001,79246,650,0,0.0,2917.03771564709,False,-0.14895582771460994,0.3333333333333333,331409,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6837326399981976,100.65572732593864
77,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999998,10,42.0,0,0.6950000000000001,43226,8,485,1.0,17085.20151349349,False,0.2351147768465607,0,0.2,44593,6,474,1.0,16679.51653071323,False,0.262889685197228,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,2.585000000000001,99701,0,0,0.0,0.0,False,0.051365601602868294,10,7.428000000000003,79097,650,0,0.0,2917.03771564709,False,-0.15052706044686767,0.3333333333333333,331060,0.0,0.125,6,0,0,1,3,3.0,0,1,8,18.0,21.0,1,7,8,200,0.6198514410061762,101.27557876694482
78,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999998,7,42.0,0,0.6950000000000001,43126,8,495,1.0,17435.824225111915,False,0.23691158354144107,0,0.2,44493,6,484,1.0,17030.13924233165,False,0.26468649189210813,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,2.5850000000000004,99701,0,0,0.0,0.0,False,0.051365601602868294,7,7.488000000000002,79017,650,0,0.0,2917.03771564709,False,-0.15137067533667048,0.3333333333333333,330780,0.0,0.125,6,0,0,2,2,2.0,0,2,8,36.0,18.0,2,6,8,200,0.6779002890107222,101.95347905595554
79,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999998,15,42.0,0,0.6950000000000001,43086,2,505,1.0,17726.44693673034,False,0.2394241415366028,0,0.2,44333,12,494,1.0,17440.761953950074,False,0.265767547286707,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,3,2.615,99673,0,0,0.0,0.0,False,0.05107033639143731,12,7.601000000000002,78810,650,0,0.0,2917.03771564709,False,-0.15355352886403523,0.3333333333333333,330345,0.0,0.125,6,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.6955035699647851,102.64898262592033
80,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.999999999999986,20,42.0,0,0.6950000000000001,43006,0,515,1.0,18057.069648348763,False,0.2414595319982435,0,0.2,44213,14,504,1.0,17811.384665568497,False,0.26732577021482684,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,13,2.7420000000000004,99455,0,0,0.0,0.0,False,0.04877148581672466,7,7.6590000000000025,78730,650,0,0.0,2917.03771564709,False,-0.15439714375383803,0.3333333333333333,329847,0.0,0.125,7,0,0,2,5,5.0,0,2,8,36.0,18.0,2,6,8,200,0.66683009598637,103.3158127219067
81,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.999999999999986,20,42.0,0,0.6950000000000001,42916,0,524,0.9,18372.63008880534,False,0.24307665802363576,0,0.2,44103,15,514,1.0,18172.007377186917,False,0.26900328502632675,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,12,2.8490000000000006,99248,0,0,0.0,0.0,False,0.04658863228935991,8,7.732000000000002,78627,650,0,0.0,2917.03771564709,False,-0.15548329792445914,0.31666666666666665,329337,0.0,0.125,6,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6679777419776656,103.98379046388436
82,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,42836,0,532,0.8,18653.128258100078,False,0.2445141033795399,0,0.2,43983,17,524,1.0,18542.63008880534,False,0.27056150795444645,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,11,2.9470000000000005,99081,0,0,0.0,0.0,False,0.04482758620689655,9,7.814000000000003,78503,650,0,0.0,2917.03771564709,False,-0.1567909010036535,0.3,328846,0.0,0.125,7,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.6029391310294159,104.58672959491378
83,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,42736,0,542,1.0,19003.7509697185,False,0.24631091007442027,0,0.2,43883,17,534,1.0,18893.252800423765,False,0.2723583146493268,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,10,3.0360000000000005,98938,0,0,0.0,0.0,False,0.04331962459137404,10,7.905000000000002,78356,650,0,0.0,2917.03771564709,False,-0.15834104336366614,0.3333333333333333,328356,0.0,0.125,6,0,0,1,6,6.0,0,1,8,18.0,21.0,1,7,8,200,0.6082634690101258,105.1949930639239
84,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,42596,4,552,1.0,19394.373681336925,False,0.2476305492357796,0,0.2,43823,13,544,1.0,19203.875512042185,False,0.274632288877728,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,8,3.1060000000000003,98848,0,0,0.0,0.0,False,0.04237055784034588,12,8.015000000000002,78153,650,0,0.0,2917.03771564709,False,-0.16048171614654078,0.3333333333333333,327863,0.0,0.125,6,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6618630099692382,105.85685607389314
85,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,42496,4,562,1.0,19744.996392955345,False,0.2494273559306598,0,0.2,43723,13,554,1.0,19554.49822366061,False,0.2764290955726082,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,9,3.188,98726,0,0,0.0,0.0,False,0.041084045133396606,11,8.113000000000001,77987,650,0,0.0,2917.03771564709,False,-0.16223221704288157,0.3333333333333333,327375,0.0,0.125,6,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6680661040008999,106.52492217789404
86,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,20,42.0,0,0.6950000000000001,42416,2,572,1.0,20075.61910457377,False,0.2514627463923005,0,0.2,43603,15,564,1.0,19925.120935279032,False,0.27798731850072805,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,12,3.2990000000000004,98526,0,0,0.0,0.0,False,0.038975007908889595,8,8.182000000000002,77886,650,0,0.0,2917.03771564709,False,-0.16329728084125764,0.3333333333333333,326874,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6710979579947889,107.19602013588883
87,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,12,42.0,0,0.6950000000000001,42356,0,580,0.8,20336.11727386851,False,0.25313877551496533,0,0.2,43463,19,574,1.0,20315.743646897456,False,0.2793069576620874,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,4,3.327000000000001,98486,0,0,0.0,0.0,False,0.03855320046398819,8,8.254000000000001,77785,650,0,0.0,2917.03771564709,False,-0.16436234463963367,0.3,326533,0.0,0.125,7,0,0,2,5,5.0,0,2,8,36.0,18.0,2,6,8,200,0.6514347280026414,107.84745486389147
88,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,11,42.0,0,0.6950000000000001,42256,0,590,1.0,20686.73998548693,False,0.2549355822098455,0,0.2,43363,19,584,1.0,20666.366358515876,False,0.2811037643569676,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,1,3.333,98478,0,0,0.0,0.0,False,0.038468838975007906,10,8.346000000000002,77635,650,0,0.0,2917.03771564709,False,-0.16594412255801394,0.3333333333333333,326175,0.0,0.125,5,0,0,2,4,4.0,0,2,8,36.0,18.0,2,6,8,200,0.6484520480153151,108.49590691190679
89,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,9,42.0,0,0.6950000000000001,42176,0,598,0.8,20967.23815478167,False,0.25637302756574964,0,0.2,43243,21,594,1.0,21036.9890701343,False,0.2826619872850873,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,9,8.426000000000002,77508,650,0,0.0,2917.03771564709,False,-0.16728336119557588,0.3,325848,0.0,0.125,7,0,0,1,3,3.0,0,1,8,18.0,21.0,1,7,8,200,0.5864743700367399,109.08238128194353
90,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,13,42.0,0,0.6950000000000001,42076,0,608,1.0,21317.86086640009,False,0.25816983426063,0,0.2,43143,21,604,1.0,21387.611781752723,False,0.28445879397996765,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,13,8.547,77286,650,0,0.0,2917.03771564709,False,-0.16962439251477868,0.3333333333333333,325426,0.0,0.125,6,0,0,2,4,4.0,0,2,8,36.0,18.0,2,6,8,200,0.649905389000196,109.73228667094372
91,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,41.99999999999999,4,42.0,0,0.6950000000000001,41986,0,617,0.9,21633.42130685667,False,0.2597869602860223,0,0.2,43033,22,614,1.0,21748.234493371143,False,0.28613630879146756,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000003,98478,0,0,0.0,0.0,False,0.038468838975007906,4,8.574,77254,650,0,0.0,2917.03771564709,False,-0.1699618384706998,0.31666666666666665,325194,0.0,0.125,7,0,0,2,1,1.0,0,2,8,36.0,18.0,2,6,8,200,0.6301499579567462,110.36243662890047
92,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.0,9,42.0,0,0.6950000000000001,41886,0,627,1.0,21984.044018475095,False,0.26158376698090247,0,0.2,42933,22,624,1.0,22098.857204989567,False,0.28793311548634776,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,9,8.660000000000002,77128,650,0,0.0,2917.03771564709,False,-0.1712905319221392,0.3333333333333333,324868,0.0,0.125,6,0,0,2,3,3.0,0,2,8,36.0,18.0,2,6,8,200,0.6411326979869045,111.00356932688737
93,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,10,42.0,0,0.6950000000000001,41796,0,636,0.9,22299.604458931673,False,0.26320089300629473,0,0.2,42823,23,634,1.0,22459.47991660799,False,0.28961063029784784,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,10,8.751000000000001,76981,650,0,0.0,2917.03771564709,False,-0.17284067428215186,0.31666666666666665,324521,0.0,0.125,7,0,0,2,3,3.0,0,2,8,36.0,18.0,2,6,8,200,0.6306597180082463,111.63422904489562
94,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,9,42.0,0,0.6950000000000001,41696,0,646,1.0,22650.227170550097,False,0.2649976997011749,0,0.2,42723,23,644,1.0,22810.10262822641,False,0.29140743699272803,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000003,98478,0,0,0.0,0.0,False,0.038468838975007906,9,8.831000000000001,76860,650,0,0.0,2917.03771564709,False,-0.1741166418029786,0.3333333333333333,324200,0.0,0.125,6,0,0,2,3,3.0,0,2,8,36.0,18.0,2,6,8,200,1.5066284319618717,113.14085747685749
95,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.00000000000001,10,42.0,0,0.6950000000000001,41646,0,651,0.5,22825.53852635931,False,0.2658961030486151,0,0.2,42573,28,654,1.0,23210.725339844834,False,0.2926077842707071,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,10,8.922,76713,650,0,0.0,2917.03771564709,False,-0.17566678416299125,0.25,323853,0.0,0.125,7,0,0,1,3,3.0,0,1,8,18.0,21.0,1,7,8,200,0.5795959059614688,113.72045338281896
96,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,15,42.0,0,0.6950000000000001,41546,0,661,1.0,23176.16123797773,False,0.26769290974349547,0,0.2,42473,28,664,1.0,23561.348051463257,False,0.2944045909655873,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,15,9.062000000000001,76437,650,0,0.0,2917.03771564709,False,-0.17857725553281092,0.3333333333333333,323377,0.0,0.125,6,0,0,1,4,4.0,0,1,8,18.0,21.0,1,7,8,200,0.5339389349683188,114.25439231778728
97,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.00000000000001,12,42.0,0,0.6950000000000001,41446,0,671,1.0,23526.783949596153,False,0.26948971643837566,0,0.2,42373,28,674,1.0,23911.97076308168,False,0.29620139766046766,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,12,9.167000000000002,76241,650,0,0.0,2917.03771564709,False,-0.18064411201282782,0.3333333333333333,322981,0.0,0.125,6,0,0,2,3,3.0,0,2,8,36.0,18.0,2,6,8,200,0.5552458770107478,114.80963819479803
98,8,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,12,42.0,0,0.6950000000000001,41366,0,679,0.8,23807.28211889089,False,0.2709271617942798,0,0.2,42253,30,684,1.0,24282.5934747001,False,0.29775962058858735,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,12,9.275,76044,650,0,0.0,2917.03771564709,False,-0.18272151367896722,0.3,322584,0.0,0.125,7,0,0,0,4,4.0,0,0,7,0.0,24.0,0,8,7,200,0.40991550899343565,115.21955370379146
99,7,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,14,42.0,0,0.6950000000000001,41246,2,689,1.0,24177.904830509313,False,0.27248538472239964,0,0.2,42173,28,694,1.0,24613.216186318525,False,0.29979501105022804,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000003,98478,0,0,0.0,0.0,False,0.038468838975007906,14,9.403000000000002,75773,650,0,0.0,2917.03771564709,False,-0.18557925911817422,0.3333333333333333,322113,0.0,0.125,6,0,0,0,5,5.0,0,0,6,0.0,21.0,0,7,6,200,0.3864220849936828,115.60597578878514
100,6,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,10,42.0,0,0.6950000000000001,41126,4,699,1.0,24548.527542127737,False,0.2740436076505193,0,0.2,42093,26,704,1.0,24943.83889793695,False,0.3018304015118689,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,10,9.489000000000003,75624,650,0,0.0,2917.03771564709,False,-0.18715049185043195,0.3333333333333333,321764,0.0,0.125,6,0,0,0,3,3.0,0,0,5,0.0,18.0,0,6,5,200,0.35102095804177225,115.95699674682692
101,5,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.00000000000002,7,42.0,0,0.6950000000000001,41016,5,709,1.0,24909.150253746157,False,0.2757211224620194,0,0.2,42003,25,714,1.0,25284.46160955537,False,0.3037465000901294,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,7,9.549000000000001,75544,650,0,0.0,2917.03771564709,False,-0.18799410674023476,0.3333333333333333,321484,0.0,0.125,7,0,0,0,2,2.0,0,0,4,0.0,15.0,0,5,4,200,0.31915355002274737,116.27615029684966
102,4,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,11,42.0,0,0.6950000000000001,40906,6,719,1.0,25269.77296536458,False,0.2773986372735194,0,0.2,41913,24,724,1.0,25625.084321173792,False,0.30566259866838996,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000003,98478,0,0,0.0,0.0,False,0.038468838975007906,11,9.652000000000001,75363,650,0,0.0,2917.03771564709,False,-0.1899027854284136,0.3333333333333333,321103,0.0,0.125,7,0,0,0,4,4.0,0,0,3,0.0,12.0,0,4,3,200,0.2897565609891899,116.56590685783885
103,3,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.00000000000001,12,42.0,0,0.6950000000000001,40856,1,729,1.0,25570.395676983004,False,0.2797919033853008,0,0.2,41763,29,734,1.0,26025.707032792216,False,0.30686294594636887,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,12,9.761000000000001,75174,650,0,0.0,2917.03771564709,False,-0.19189582560557272,0.3333333333333333,320714,0.0,0.125,6,0,0,0,4,4.0,0,0,2,0.0,9.0,0,3,2,200,0.23717115900944918,116.8030780168483
104,2,0,0,0,10.0,20,10.0,35.062271161842254,0,,4.487750331764754,0,,42.000000000000014,9,42.0,0,0.6950000000000001,40726,4,739,1.0,25951.018388601427,False,0.28123083443004043,0,0.2,41693,26,744,1.0,26346.329744410636,False,0.30901762829139,0,0.2,64443,0,0,0.0,0.0,False,0.0,0,8.039000000000001,-57779.666666666664,642,0,0.0,22509.978085902727,True,-1.7219508344384233,0,3.3320000000000007,98478,0,0,0.0,0.0,False,0.038468838975007906,9,9.839,75046,650,0,0.0,2917.03771564709,False,-0.1932456094292572,0.3333333333333333,320386,0.0,0.125,6,0,0,0,3,3.0,0,0,0,0.0,6.0,0,2,0,200,0.12236903898883611,116.92544705583714
