index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,6,0,0,0,10.0,20,10.0,6.790565139535809,3,7.0,16.60801423645479,4,30.0,27.000000000000004,20,27.0,0,1.6040000000000005,18115,701,0,0.0,7010.0,False,-0.18743187882887963,3,1.5350000000000006,18396,679,0,0.0,6790.0,False,-0.1810049986845567,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43439,0,5,0.3,83.04007118227395,False,0.033110462508402515,0,3.6470000000000007,53800,0,27,0.5,729.0000000000001,False,-0.06304381670674117,12,6.0710000000000015,47517,263,0,0.0,4367.90774418761,False,-0.14025577553505844,0.13333333333333333,223666,0.0,0.0,20,0,0,2,6,6.0,3,5,7,90.0,3.0,5,1,7,536,0.6426469562575221,60.447953092865646
69,7,0,0,0,10.0,20,10.0,6.816660785314585,6,7.0,17.16670729437816,2,30.0,27.0,20,27.0,3,1.6340000000000003,17978,712,0,0.0,7120.0,False,-0.19051377457060173,3,1.5620000000000005,18279,688,0,0.0,6880.0,False,-0.18371105348216635,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43457,0,9,0.6,154.50036564940345,False,0.03438710724985635,0,3.6470000000000007,54145,0,14,0.2,378.0,False,-0.06011174730578284,5,6.109000000000001,47481,263,0,0.0,4514.844018421456,False,-0.13960763878962223,0.13333333333333333,223739,0.0,0.0,19,0,0,3,5,5.0,4,7,6,111.0,0.0,7,0,6,665,0.7910165544599295,61.238969647325575
70,6,0,0,0,10.0,20,10.0,6.828530325502586,3,7.0,16.6987124802069,6,13.333333333333334,27.0,20,27.0,3,1.6610000000000005,17831,724,0,0.0,7240.0,False,-0.19378359078438004,0,1.5590000000000004,18199,696,0,0.0,6960.0,False,-0.18521441725861615,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43516,0,6,0.3,100.1922748812414,False,0.035143776877435265,0,3.6470000000000002,54230,0,14,0.5,378.0,False,-0.05864138801916657,15,6.254000000000002,47238,264,0,0.0,4408.460094774622,False,-0.14473126939771816,0.13333333333333333,223413,0.0,0.0,13,0,0,3,10,10.0,2,5,7,75.0,3.0,5,1,7,415,0.728718426078558,61.96768807340413
71,7,0,0,0,10.0,20,10.0,6.850096702859726,6,7.0,17.27413062077762,2,30.0,27.000000000000004,10,27.0,3,1.6880000000000004,17724,732,0,0.0,7320.0,False,-0.1963017251099335,3,1.5890000000000006,18052,708,0,0.0,7080.0,False,-0.18848423347239449,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43534,0,10,0.6,172.74130620777618,False,0.03643335597937348,0,3.647000000000001,54200,0,15,0.1,405.00000000000006,False,-0.058926810704215606,10,6.339000000000001,47102,265,0,0.0,4577.644614506069,False,-0.1456205381990168,0.11666666666666665,223011,0.0,0.0,10,0,0,3,7,7.0,3,6,7,108.0,3.0,6,1,7,260,0.6846969733014703,62.652385046705604
72,7,0,0,0,10.0,20,10.0,6.859886998533258,3,7.0,17.27413062077762,0,,27.000000000000007,20,27.0,3,1.7150000000000003,17577,744,0,0.0,7440.0,False,-0.1995715413237118,0,1.586,17972,716,0,0.0,7160.0,False,-0.1899875972488443,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43513,0,13,0.3,224.56369807010904,False,0.036550047497684666,0,3.6470000000000007,54416,0,7,0.0,189.00000000000006,False,-0.05705858949298552,12,6.4490000000000025,46957,265,0,0.0,4577.644614506069,False,-0.14812879815853866,0.049999999999999996,222834,0.0,0.0,14,0,0,4,8,8.0,2,6,8,93.0,3.0,6,1,8,416,0.7841996429488063,63.43658468965441
73,8,0,0,0,10.0,20,10.0,6.859886998533258,0,,16.42657141408678,10,12.9,27.0,20,27.0,0,1.7120000000000004,17457,756,0,0.0,7560.0,False,-0.2018265869883865,0,1.586,17892,724,0,0.0,7240.0,False,-0.1914909610252941,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43642,0,3,0.0,49.27971424226034,False,0.03753272642671447,2,3.667000000000001,54565,0,1,0.1,27.0,False,-0.055882302063692504,11,6.547000000000001,46739,274,0,0.0,4500.880567459778,False,-0.1525637827374649,0.016666666666666666,222694,0.0,0.0,15,0,0,5,7,6.4,2,7,7,111.0,3.0,7,1,7,437,0.8262056186795235,64.26279030833393
74,7,0,0,0,10.0,20,10.0,6.8776449908140656,6,7.0,17.25007353714435,3,30.0,26.999999999999996,20,27.0,3,1.7420000000000004,17350,764,0,0.0,7640.0,False,-0.20434472131393994,3,1.616,17745,736,0,0.0,7360.0,False,-0.19476077723907242,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.6680000000000001,43690,0,6,0.6,103.5004412228661,False,0.03931737164947441,8,3.745000000000001,54489,0,1,0.1,26.999999999999996,False,-0.057196976249372936,11,6.646000000000001,46555,276,0,0.0,4761.020296251841,False,-0.15349668480468578,0.11666666666666665,222228,0.0,0.0,13,0,0,3,12,11.5,3,6,7,108.0,3.0,6,1,7,290,0.6851431997492909,64.94793350808322
75,7,0,0,0,10.0,20,10.0,6.885693472372987,3,7.0,16.696034155564266,11,14.454545454545455,26.99999999999999,13,27.0,0,1.7390000000000005,17250,774,0,0.0,7740.0,False,-0.2062239260345022,3,1.643,17618,746,0,0.0,7460.0,False,-0.1976547525087383,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,5,0.7180000000000002,43708,0,3,0.3,50.0881024666928,False,0.03911051040067822,0,3.7370000000000005,54360,0,11,1.0,296.9999999999999,False,-0.057093186182082374,13,6.7650000000000015,46361,277,0,0.0,4624.8014610913015,False,-0.1580307438193768,0.21666666666666667,221696,0.0,0.0,12,0,0,3,9,8.555555555555555,3,6,7,93.0,3.0,6,1,7,260,0.7977202665060759,65.7456537745893
76,7,0,0,0,10.0,20,10.0,6.885693472372987,0,,16.95713871603592,1,30.0,26.99999999999999,20,27.0,0,1.7390000000000003,17140,785,0,0.0,7850.0,False,-0.2082910512271207,0,1.6400000000000003,17528,755,0,0.0,7550.0,False,-0.19934603675724433,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.7130000000000001,43738,0,2,0.0,33.91427743207184,False,0.0396311720653893,0,3.7370000000000005,54627,0,1,0.1,26.99999999999999,False,-0.05480980470169005,9,6.8420000000000005,46272,277,0,0.0,4697.12742434195,False,-0.15894473676813345,0.016666666666666666,221704,0.0,0.0,16,0,0,3,5,5.0,3,6,6,108.0,3.0,6,1,6,527,0.6581781376153231,66.40383191220462
77,6,0,0,0,10.0,20,10.0,6.885693472372987,0,,17.5022108930582,2,30.0,26.999999999999986,20,27.0,0,1.7390000000000005,17030,796,0,0.0,7960.0,False,-0.21035817641973917,0,1.6400000000000003,17438,764,0,0.0,7640.0,False,-0.20103732100575036,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.7130000000000001,43798,0,0,0.0,0.0,False,0.040653883622021054,6,3.7970000000000006,54575,0,1,0.1,26.999999999999986,False,-0.055709318618208235,13,6.963000000000001,46080,278,0,0.0,4865.61462827018,False,-0.16080874406865556,0.016666666666666666,221320,0.0,0.0,13,0,0,2,11,10.5,4,6,7,108.0,0.0,6,0,7,260,0.6355803394690156,67.03941225167364
78,7,0,0,0,10.0,20,10.0,6.893478947788309,3,7.0,16.84230832210465,10,14.0,26.99999999999999,20,27.0,3,1.7690000000000003,16893,807,0,0.0,8070.0,False,-0.21344007216146127,0,1.6400000000000003,17348,773,0,0.0,7730.0,False,-0.2027286052542564,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,10,0.8130000000000002,43660,0,3,0.3,50.52692496631395,False,0.03797522898954916,7,3.8609999999999998,54434,0,9,0.9,242.99999999999991,False,-0.05628016398830632,12,7.070000000000001,45912,279,0,0.0,4699.0040218671975,False,-0.16515590979028186,0.19999999999999998,220646,0.0,0.0,9,0,0,3,13,12.666666666666668,3,6,7,93.0,3.0,6,1,7,200,0.7588505949825048,67.79826284665614
79,7,0,0,0,10.0,20,10.0,6.9009731364197755,3,7.0,17.112129588920393,1,30.0,26.99999999999999,20,27.0,3,1.7960000000000005,16766,817,0,0.0,8170.0,False,-0.21633404743112714,0,1.6400000000000003,17248,783,0,0.0,7830.0,False,-0.20460780997481864,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.8030000000000002,43669,0,5,0.3,85.56064794460197,False,0.038605277733559054,2,3.8740000000000006,54637,0,1,0.1,26.99999999999999,False,-0.05463682125620578,9,7.1480000000000015,45827,279,0,0.0,4774.284155308789,False,-0.16597515823393597,0.06666666666666667,220546,0.0,0.0,15,0,0,3,6,5.5,3,6,6,108.0,3.0,6,1,6,419,0.6322367191314697,68.43049956578761
80,6,0,0,0,10.0,20,10.0,6.9009731364197755,0,,17.67383911571943,2,30.0,26.999999999999993,20,27.0,0,1.7930000000000004,16656,828,0,0.0,8280.0,False,-0.21840117262374564,0,1.6400000000000003,17158,792,0,0.0,7920.0,False,-0.20629909422332468,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.8030000000000002,43729,0,3,0.0,53.021517347158294,False,0.039644326245006196,7,3.9420000000000006,54571,0,1,0.1,26.999999999999993,False,-0.05577851199640194,12,7.259000000000002,45651,280,0,0.0,4948.674952401441,False,-0.16751133082736733,0.016666666666666666,220164,0.0,0.0,11,0,0,2,12,11.5,4,6,4,93.0,0.0,6,0,4,260,0.5950387474149466,69.02553831320256
81,4,0,0,0,10.0,20,10.0,6.914361985559883,6,7.0,17.965243074217714,1,30.0,26.999999999999993,20,27.0,3,1.8230000000000004,16549,836,0,0.0,8360.0,False,-0.22091930694929907,3,1.6700000000000002,17011,804,0,0.0,8040.0,False,-0.20956891043710302,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.8030000000000002,43717,0,8,0.6,143.7219445937417,False,0.04043673752695295,9,4.025,54506,0,0,0.0,0.0,False,-0.05713643204345344,10,7.347000000000002,45521,281,0,0.0,5048.233303855178,False,-0.16889901828560283,0.09999999999999999,219703,0.0,0.0,10,0,0,2,13,12.5,2,4,7,57.0,0.0,4,0,7,230,0.6059800088405609,69.63151832204312
82,7,0,0,0,10.0,20,10.0,6.920345137236856,3,7.0,18.273279226457515,1,30.0,26.999999999999996,20,27.0,0,1.8200000000000003,16509,840,0,0.0,8400.0,False,-0.22167098883752395,3,1.697,16824,820,0,0.0,8200.0,False,-0.21359040853910624,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.8030000000000002,43726,0,10,0.3,182.73279226457515,False,0.041114035120875546,9,4.106000000000001,54421,0,0,0.0,0.0,False,-0.05860679133006971,11,7.447000000000002,45371,282,0,0.0,5153.064741861019,False,-0.17058706480080077,0.049999999999999996,219250,0.0,0.0,12,0,0,3,10,10.0,4,7,7,111.0,0.0,7,0,7,230,0.6003785654902458,70.23189688753337
83,7,0,0,0,10.0,20,10.0,6.920345137236856,0,,18.597558876680324,1,30.0,26.999999999999996,20,27.0,0,1.8200000000000005,16399,851,0,0.0,8510.0,False,-0.22373811403014243,0,1.6940000000000004,16734,829,0,0.0,8290.0,False,-0.21528169278761228,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.8030000000000002,43756,0,9,0.0,167.37802989012292,False,0.04164442737531929,6,4.157000000000001,54376,0,0,0.0,0.0,False,-0.05938521683474891,14,7.576000000000001,45156,283,0,0.0,5263.109162100532,False,-0.17335441573024502,0.0,218820,0.0,0.0,11,0,0,5,11,11.0,1,6,8,93.0,3.0,6,1,8,230,0.6679736701771617,70.89987055771053
84,8,0,0,0,10.0,20,10.0,6.920345137236856,0,,18.122715610290566,20,17.35,26.999999999999996,20,27.0,0,1.8200000000000003,16289,862,0,0.0,8620.0,False,-0.22580523922276094,0,1.6940000000000004,16644,838,0,0.0,8380.0,False,-0.21697297703611831,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,11,0.913,43839,0,0,0.0,0.0,False,0.041628056169363464,11,4.261000000000001,54015,2,10,1.0,306.24543122058105,False,-0.0629811497239134,9,7.652000000000001,44965,291,0,0.0,5273.710242594555,False,-0.17656670896750895,0.16666666666666666,218151,0.0,0.0,12,0,0,5,10,9.916666666666666,2,7,8,111.0,3.0,7,1,8,307,0.6770110093057156,71.57688156701624
85,8,0,0,0,10.0,20,10.0,6.931050086966633,6,7.0,18.368665301150088,1,30.0,26.999999999999993,20,27.0,3,1.8500000000000005,16152,873,0,0.0,8730.0,False,-0.22888713496448304,3,1.724,16527,847,0,0.0,8470.0,False,-0.21967903183372797,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,1,0.9120000000000001,43803,0,6,0.6,110.21199180690053,False,0.04208202047908983,1,4.260000000000001,54280,0,2,0.2,53.999999999999986,False,-0.06057880260859036,9,7.733000000000002,44855,292,0,0.0,5363.6502679358255,False,-0.1776916200943121,0.13333333333333333,218016,0.0,0.0,12,0,0,2,8,7.5,5,7,8,111.0,3.0,7,1,8,443,0.6681255465373397,72.24500711355358
86,8,0,0,0,10.0,20,10.0,6.940008293032354,6,7.0,17.701155529162264,10,14.8,26.999999999999993,20,27.0,3,1.8770000000000004,16045,881,0,0.0,8810.0,False,-0.23140526929003646,3,1.751,16380,859,0,0.0,8590.0,False,-0.22294884804750628,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,4,0.9510000000000001,43813,0,6,0.6,106.20693317497359,False,0.04227204283003042,7,4.329000000000001,54173,0,9,0.9,242.99999999999994,False,-0.06079503191544569,11,7.834000000000001,44706,293,0,0.0,5186.438570044544,False,-0.18180180793609524,0.25,217516,0.0,0.0,11,0,0,3,11,10.357142857142858,4,7,7,111.0,3.0,7,1,7,287,0.653207247145474,72.89821436069906
87,7,0,0,0,10.0,20,10.0,6.940008293032354,0,,18.191969332897703,2,30.0,26.99999999999999,18,27.0,0,1.8740000000000003,15925,893,0,0.0,8930.0,False,-0.23366031495471118,0,1.7480000000000004,16300,867,0,0.0,8670.0,False,-0.2244522118239561,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,43873,0,4,0.0,72.76787733159081,False,0.04330040009185242,0,4.322000000000002,54332,0,3,0.1,80.99999999999997,False,-0.059445761040668406,11,7.933000000000002,44559,294,0,0.0,5348.438983871924,False,-0.1829434950970271,0.016666666666666666,217388,0.0,0.0,16,0,0,1,5,5.0,5,6,7,108.0,3.0,6,1,7,449,0.5799435349181294,73.47815789561719
88,7,0,0,0,10.0,20,10.0,6.944046964036896,3,7.0,18.693323817235733,2,30.0,26.99999999999999,20,27.0,3,1.9040000000000004,15778,905,0,0.0,9050.0,False,-0.2369301311684895,0,1.7480000000000004,16220,875,0,0.0,8750.0,False,-0.2259555756004059,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,43912,0,5,0.3,93.46661908617867,False,0.04447295624642022,9,4.412000000000002,54292,0,1,0.1,26.99999999999999,False,-0.060604750125413,8,8.002000000000002,44455,295,0,0.0,5514.530526084541,False,-0.1833059685681768,0.06666666666666667,217056,0.0,0.0,14,0,0,4,10,10.0,3,7,8,111.0,0.0,7,0,8,341,0.639578927308321,74.11773682292551
89,8,0,0,0,10.0,20,10.0,6.951328302754558,6,7.0,19.202701630512145,2,30.0,26.999999999999993,20,27.0,3,1.9310000000000005,15651,915,0,0.0,9150.0,False,-0.23982410643815538,3,1.778,16093,885,0,0.0,8850.0,False,-0.22884955087007178,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,43930,0,9,0.6,172.8243146746093,False,0.04584342332162675,8,4.483000000000001,54220,0,1,0.1,26.999999999999993,False,-0.06185023093289972,11,8.104000000000001,44306,296,0,0.0,5683.999682631595,False,-0.18441765397575127,0.11666666666666665,216599,0.0,0.0,13,0,0,3,11,10.666666666666668,4,7,8,111.0,3.0,7,1,8,260,0.6715101776644588,74.78924700058997
90,8,0,0,0,10.0,20,10.0,6.957476825049239,6,7.0,18.78913433845357,7,16.428571428571427,26.999999999999996,17,27.0,3,1.9580000000000004,15534,924,0,0.0,9240.0,False,-0.242530161235765,3,1.8050000000000002,15956,896,0,0.0,8960.0,False,-0.23193144661179388,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000003,44003,0,8,0.6,150.31307470762857,False,0.047310488686620994,5,4.525000000000001,54126,0,6,0.6,161.99999999999997,False,-0.06230863706343303,11,8.203000000000001,44151,297,0,0.0,5580.372898520711,False,-0.1879951832887551,0.19999999999999998,216169,0.0,0.0,13,0,0,4,11,10.5,3,7,8,111.0,3.0,7,1,8,315,0.6676295641809702,75.45687656477094
91,8,0,0,0,10.0,20,10.0,6.962710833587069,6,7.0,18.110822009307913,6,13.333333333333334,26.999999999999996,9,27.0,3,1.9850000000000005,15427,932,0,0.0,9320.0,False,-0.24504829556131846,3,1.8320000000000005,15809,908,0,0.0,9080.0,False,-0.23520126282557222,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44041,0,8,0.6,144.8865760744633,False,0.048148912681760005,0,4.520000000000001,54046,0,12,0.6,323.99999999999994,False,-0.0622913387188846,9,8.282000000000002,44066,297,0,0.0,5378.914136764451,False,-0.19120799411195102,0.19999999999999998,215788,0.0,0.0,13,0,0,4,6,6.0,3,7,8,111.0,3.0,7,1,8,280,1.3165399665012956,76.77341653127223
92,8,0,0,0,10.0,20,10.0,6.965097505415111,3,7.0,18.878968011034534,3,30.0,26.999999999999993,6,27.0,0,1.9820000000000004,15307,944,0,0.0,9440.0,False,-0.24730334122599315,3,1.8590000000000004,15702,916,0,0.0,9160.0,False,-0.23771939715112564,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44110,0,8,0.3,151.03174408827627,False,0.049861379334334585,0,4.520000000000001,53986,0,14,0.2,377.9999999999999,False,-0.06286218408898268,6,8.333000000000002,43993,298,0,0.0,5625.932467288291,False,-0.19033426916839685,0.08333333333333333,215497,0.0,0.0,12,0,0,4,4,4.0,3,7,8,111.0,3.0,7,1,8,290,0.6442164368927479,77.41763296816498
93,8,0,0,0,10.0,20,10.0,6.969443604651081,6,7.0,19.13886625375599,1,30.0,26.999999999999993,10,27.0,3,2.0120000000000005,15170,955,0,0.0,9550.0,False,-0.25038523696771525,3,1.8860000000000001,15585,925,0,0.0,9250.0,False,-0.2404254519487353,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44098,0,13,0.6,248.80526129882784,False,0.05073782000735173,0,4.5200000000000005,53956,0,15,0.1,404.9999999999999,False,-0.06314760677403172,10,8.427,43892,298,0,0.0,5703.382143619285,False,-0.19141152637461917,0.11666666666666665,215100,0.0,0.0,11,0,0,2,6,6.0,5,7,7,111.0,3.0,7,1,7,230,0.6360425530001521,78.05367552116513
94,7,0,0,0,10.0,20,10.0,6.969443604651081,0,,18.856977162624357,8,17.5,26.999999999999993,9,27.0,0,2.009000000000001,15030,969,0,0.0,9690.0,False,-0.25301612357650244,0,1.883,15525,931,0,0.0,9310.0,False,-0.24155297478107265,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000003,44238,0,5,0.0,94.28488581312179,False,0.0522285371470183,0,4.5200000000000005,53846,0,22,0.7,593.9999999999999,False,-0.06341573111453234,9,8.507000000000001,43778,299,0,0.0,5638.236171624682,False,-0.19394699638789217,0.11666666666666665,214816,0.0,0.0,14,0,0,3,4,4.0,3,6,6,108.0,3.0,6,1,6,340,0.551609892398119,78.60528541356325
95,6,0,0,0,10.0,20,10.0,6.97142067716884,3,7.0,19.36509659644861,2,30.0,26.999999999999993,14,27.0,0,2.0090000000000003,14930,979,0,0.0,9790.0,False,-0.2548953282970647,3,1.9130000000000005,15398,941,0,0.0,9410.0,False,-0.24444695005073852,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44277,0,6,0.3,116.19057957869165,False,0.05341543207615995,0,4.520000000000001,53786,0,24,0.2,647.9999999999998,False,-0.06398657648463042,14,8.638,43596,299,0,0.0,5790.1638823381345,False,-0.19578124615251832,0.08333333333333333,214386,0.0,0.0,12,0,0,2,8,8.0,3,5,6,90.0,3.0,5,1,6,260,0.5323256021365523,79.1376110156998
96,6,0,0,0,10.0,20,10.0,6.973337487088135,3,7.0,19.877944955408033,2,30.0,26.999999999999996,10,27.0,3,2.0390000000000006,14803,989,0,0.0,9890.0,False,-0.2577893035667306,0,1.9100000000000004,15298,951,0,0.0,9510.0,False,-0.2463261547713008,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44316,0,7,0.3,139.14561468785624,False,0.05461479334103004,0,4.520000000000001,53756,0,25,0.1,674.9999999999999,False,-0.06427199916967946,10,8.724000000000002,43462,300,0,0.0,5963.38348662241,False,-0.1966010181232818,0.06666666666666667,214034,0.0,0.0,11,0,0,3,5,5.0,2,5,6,90.0,3.0,5,1,6,260,0.5353714674711227,79.67298248317093
97,6,0,0,0,10.0,20,10.0,6.976795917219218,6,7.0,19.08702756552794,6,14.166666666666666,26.999999999999996,12,27.0,3,2.0660000000000003,14686,998,0,0.0,9980.0,False,-0.26049535836434023,3,1.94,15161,962,0,0.0,9620.0,False,-0.2494080505130229,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9470000000000001,44359,0,7,0.6,133.6091929586956,False,0.0555707129631323,0,4.520000000000001,53756,0,25,0.0,674.9999999999999,False,-0.06427199916967946,12,8.834000000000001,43243,306,0,0.0,5840.630435051549,False,-0.20145106786960904,0.09999999999999999,213604,0.0,0.0,11,0,0,2,7,7.0,3,5,6,90.0,3.0,5,1,6,285,0.5154141448438168,80.18839662801474
98,6,0,0,0,10.0,20,10.0,6.976795917219218,0,,18.923256713279923,8,18.125,26.999999999999996,9,27.0,0,2.0630000000000006,14596,1007,0,0.0,10070.0,False,-0.26218664261284624,0,1.9370000000000003,15051,973,0,0.0,9730.0,False,-0.2514751757056414,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,1,0.9570000000000003,44480,0,0,0.0,0.0,False,0.056858412336350896,0,4.520000000000001,53641,0,32,0.7,863.9999999999999,False,-0.06462661523292221,9,8.912,43131,307,0,0.0,5809.439810976936,False,-0.2036582555399943,0.11666666666666665,213298,0.0,0.0,14,0,0,2,5,5.0,2,4,6,72.0,6.0,4,2,6,315,0.4381197262555361,80.62651635427028
99,6,0,0,0,10.0,20,10.0,6.9783556492318075,3,7.0,18.923256713279923,0,,27.0,9,27.0,3,2.093000000000001,14489,1015,0,0.0,10150.0,False,-0.26470477693839967,0,1.9370000000000003,14931,985,0,0.0,9850.0,False,-0.2537302213703161,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9560000000000002,44459,0,3,0.3,56.769770139839764,False,0.05703387946562885,0,4.520000000000001,53641,0,32,0.0,864.0,False,-0.06462661523292221,9,8.993000000000002,43042,307,0,0.0,5809.439810976936,False,-0.20519780820480427,0.049999999999999996,212961,0.0,0.0,12,0,0,2,6,6.0,2,4,6,72.0,6.0,4,2,6,200,0.4266590168699622,81.05317537114024
100,6,0,0,0,10.0,20,10.0,6.9783556492318075,0,,19.65690572088513,3,30.0,27.0,6,27.0,0,2.0900000000000003,14369,1027,0,0.0,10270.0,False,-0.2669598226030744,0,1.9370000000000005,14851,993,0,0.0,9930.0,False,-0.25523358514676586,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9560000000000002,44549,0,0,0.0,0.0,False,0.058497873452610066,0,4.520000000000001,53611,0,33,0.1,891.0,False,-0.06491203791797125,6,9.044,42936,309,0,0.0,6073.983867753505,False,-0.20474334560575774,0.016666666666666666,212715,0.0,0.0,13,0,0,2,3,3.0,2,4,6,72.0,6.0,4,2,6,290,0.4337517423555255,81.48692711349577
101,6,0,0,0,10.0,20,10.0,6.97985984988699,3,7.0,20.14062336871418,2,30.0,27.0,8,27.0,0,2.0900000000000003,14289,1035,0,0.0,10350.0,False,-0.2684631863795242,3,1.967,14704,1005,0,0.0,10050.0,False,-0.2585034013605442,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,2,0.9760000000000002,44539,0,3,0.3,60.42187010614254,False,0.058978091454678964,0,4.5200000000000005,53611,0,33,0.0,891.0,False,-0.06491203791797125,8,9.118,42802,311,0,0.0,6263.73386767011,False,-0.20542014333693626,0.049999999999999996,212344,0.0,0.0,9,0,0,1,7,7.0,3,4,6,72.0,6.0,4,2,6,200,0.43530208617448807,81.92222919967026
102,6,0,0,0,10.0,20,10.0,6.981303552661753,3,7.0,20.853546840321677,3,30.0,27.0,14,27.0,0,2.0900000000000003,14199,1044,0,0.0,10440.0,False,-0.2701544706280302,3,1.994,14567,1016,0,0.0,10160.0,False,-0.2615852971022663,0,0.2,42399,0,0,0.0,0.0,False,0.007413215482215411,0,0.9740000000000002,44608,0,3,0.3,62.56064052096503,False,0.060642961490733116,0,4.5200000000000005,53551,0,35,0.2,945.0,False,-0.06548288328806934,14,9.250000000000002,42590,312,0,0.0,6506.306614180363,False,-0.20698933890760646,0.08333333333333333,211914,0.0,0.0,13,0,0,2,7,7.0,2,4,6,72.0,6.0,4,2,6,290,0.42193431593477726,82.34416351560503
