index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
59,23,0,0,0,10.000000000000002,12,10.0,23.5540990484936,21,17.0,31.008693039114828,24,27.208333333333332,30.0,9,30.0,0,1.7030000000000003,32132,12,12,1.0,402.6491885819232,False,0.3214535145615074,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,2.9900000000000007,33921,0,7,0.6,217.0608512738038,False,-0.015947184128946374,0,1.622,38838,11,16,1.0,755.2341781592668,False,0.1340220667152377,9,5.357000000000002,17400,538,0,0.0,16682.676855043777,False,-0.4144505714719436,0,0.722,35019,151,218,1.0,11222.31264890634,False,-0.07576815075969219,0.6,182117,0.0,0.0,8,0,0,20,3,3.0,7,27,21,225.0,69.0,15,8,21,1130,1.149680278263986,70.78852314408869
60,21,0,0,0,10.000000000000002,10,10.0,23.89953580725409,35,25.428571428571427,30.465146948910498,34,27.58823529411765,30.0,11,30.0,23,1.9330000000000005,32310,12,10,1.0,358.99535807254097,False,0.3278362628345705,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,15,3.1400000000000006,33429,9,10,1.0,519.7472917543918,False,-0.025798165296631204,0,1.6220000000000003,38872,17,14,1.0,832.8041660080664,False,0.13612683505404793,11,5.458000000000001,17142,541,0,0.0,16481.64449936058,False,-0.42260589500511153,0,0.7220000000000002,34231,172,228,1.0,12080.005275212607,False,-0.08393797598766399,0.6666666666666666,180791,0.0,0.0,8,0,0,12,7,6.011111111111111,12,24,24,170.0,42.0,12,9,24,696,1.2451408319175243,72.03366397600621
61,24,0,0,0,10.000000000000002,9,10.0,23.89953580725409,0,,31.530001851638573,15,45.2,30.0,10,30.0,0,1.9100000000000004,32220,11,20,1.0,587.9907161450818,False,0.32883747580809797,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.125000000000001,33619,0,14,0.9,441.42002592294,False,-0.021436337498583903,0,1.6220000000000003,39360,7,14,1.0,608.7167765737186,False,0.1469985942652573,10,5.5470000000000015,16570,551,0,0.0,17373.031020252853,False,-0.42547904938180603,0,0.7220000000000002,34041,167,238,1.0,12405.510309223642,False,-0.08455778634217104,0.65,180617,0.0,0.0,6,0,0,13,2,2.0,13,26,28,190.0,45.0,14,10,28,768,1.9278804287314415,73.96154440473765
62,28,0,0,0,10.000000000000002,12,10.0,24.037323052726858,12,26.0,30.958711483868925,31,27.516129032258064,30.000000000000007,20,30.0,0,1.91,32412,13,18,1.0,562.6718149490835,False,0.336167071582252,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.125000000000001,33619,0,14,0.0,433.421960774165,False,-0.02155197997781775,17,1.7920000000000005,39391,9,10,1.0,525.923022313231,False,0.14669794138852596,12,5.657000000000001,16432,551,0,0.0,17058.25002761178,False,-0.43219842556343374,0,0.7220000000000002,33428,188,240,1.0,13020.23775896736,False,-0.09151022771357162,0.5,180089,0.0,0.0,7,0,0,19,4,3.68,12,31,25,265.0,86.0,19,9,25,900,1.4577491888776422,75.4192935936153
63,25,0,0,0,10.000000000000002,8,10.0,24.060879231078736,2,26.0,31.323737061027465,23,34.43478260869565,30.0,20,30.0,0,1.9100000000000004,32384,11,26,1.0,735.5828600080472,False,0.33855613168236165,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.125000000000001,33745,0,5,0.0,156.61868530513732,False,-0.02191060574730151,4,1.8150000000000002,39885,1,10,1.0,337.29824984135337,False,0.15825595341143037,9,5.735000000000001,15677,565,0,0.0,17697.91143948052,False,-0.4420974108928309,0,0.7220000000000002,33632,187,239,1.0,13027.538830412137,False,-0.08678671060244143,0.5,180130,0.0,0.0,9,0,0,16,4,4.0,8,24,29,164.0,99.0,12,13,29,1078,1.1184413386508822,76.53773493226618
64,29,0,0,0,10.000000000000002,9,10.0,23.86267609755484,2,9.0,30.21967081802859,12,12.083333333333334,30.0,20,30.0,0,1.9100000000000004,32312,10,34,1.0,911.3309873168646,False,0.33920490001873593,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,7,3.1950000000000007,33662,0,2,0.2,60.43934163605718,False,-0.025701406239899735,0,1.8110000000000004,39885,0,11,0.1,332.4163789983145,False,0.1581853673837991,9,5.816000000000001,15584,565,0,0.0,17074.114012186154,False,-0.4513078181548855,0,0.7220000000000002,33817,189,238,1.0,12851.517784607404,False,-0.08458044875449366,0.3833333333333333,180067,0.0,0.0,8,0,0,16,4,3.6363636363636362,13,29,27,253.0,32.0,18,11,27,451,1.2049963111057878,77.74273124337196
65,27,0,0,0,10.000000000000002,7,10.0,24.02026292387738,22,25.0,29.485555985410965,23,23.47826086956522,30.0,20,30.0,0,1.9100000000000004,32792,7,22,1.0,598.4457843253024,False,0.3524285962139387,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,21,3.398000000000001,33122,1,10,1.0,318.875822777987,False,-0.037580234481680824,0,1.8110000000000004,39610,1,21,1.0,643.2169386175076,False,0.15472682887449044,8,5.887000000000001,15296,570,0,0.0,16806.76691168425,False,-0.4608998099260225,0,0.7220000000000002,33857,197,236,1.0,12888.65452912596,False,-0.08324816850019388,0.6666666666666666,179484,0.0,0.0,7,0,0,15,5,4.75,4,19,23,191.0,42.0,13,14,23,980,1.2384737664833665,78.98120500985533
66,23,0,0,0,10.000000000000002,3,10.0,24.017775135330986,20,24.0,29.776682216813082,6,39.0,29.999999999999996,20,30.0,0,1.9100000000000004,33242,0,12,1.0,288.2133016239718,False,0.36448040913895635,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.377000000000001,32692,9,20,1.0,811.6936205542405,False,-0.04288925102579098,0,1.8110000000000002,39794,0,18,0.3,535.9802799026355,False,0.1584971556621069,9,5.969000000000002,14969,576,0,0.0,17151.368956884337,False,-0.46441881489406134,0,0.7220000000000002,34187,187,235,1.0,12618.239574544044,False,-0.07881713820722863,0.5499999999999999,179691,0.0,0.0,10,0,0,5,3,3.0,11,16,16,174.0,49.0,11,12,16,1074,0.9347513569518924,79.91595636680722
67,16,0,0,0,10.000000000000002,10,10.0,24.017775135330986,0,,28.53914702823154,23,19.043478260869566,30.0,20,30.0,0,1.9100000000000004,33142,0,22,1.0,528.3910529772817,False,0.36530143560931183,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.3770000000000007,32908,0,11,0.9,313.93061731054695,False,-0.04384010558817641,0,1.8110000000000002,40016,0,13,0.0,371.00891136701,False,0.16253157675265334,10,6.060000000000001,14645,581,0,0.0,16581.244423402524,False,-0.47827341935576395,0,0.722,34271,195,235,1.0,12615.13367050515,False,-0.07694167932366017,0.48333333333333334,179789,0.0,0.0,10,0,0,7,3,3.0,7,14,16,127.0,39.0,8,8,16,838,0.7840931955724955,80.70004956237972
68,16,0,0,0,10.000000000000002,9,10.0,23.327258125987257,16,17.0,29.515891320309823,9,49.0,30.0,20,30.0,0,1.9100000000000004,33324,0,15,0.9,349.90887188980884,False,0.36909246509501825,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.3770000000000007,33153,0,6,0.0,177.09534792185895,False,-0.03873376495876552,0,1.8110000000000002,39940,6,19,1.0,700.7654838418101,False,0.16510172470203016,9,6.1400000000000015,14113,590,0,0.0,17414.375878982795,False,-0.4808992529857965,0,0.7220000000000002,34601,185,234,1.0,12480.439894257317,False,-0.0709669946741735,0.48333333333333334,179938,0.0,0.0,9,0,0,9,3,3.0,4,13,18,180.0,9.0,13,3,18,1133,0.8208115445449948,81.52086110692471
69,18,0,0,0,10.000000000000002,10,10.0,23.67653599596872,22,26.0,29.86751100119217,5,41.8,29.999999999999996,20,30.0,7,1.9800000000000002,33649,0,10,1.0,236.7653599596872,False,0.3800630488793461,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.3770000000000007,32880,1,15,1.0,471.6892010138513,False,-0.042368797880138594,0,1.8110000000000002,39850,7,25,1.0,912.4235270015853,False,0.1655594622336195,12,6.251,13779,594,0,0.0,17741.30153470815,False,-0.48477853626273115,0,0.7220000000000002,34828,176,236,1.0,12336.681936209821,False,-0.06743838929722007,0.6666666666666666,179793,0.0,0.0,8,0,0,4,4,3.6363636363636362,5,9,21,85.0,32.0,9,9,21,835,0.8398632071912289,82.36072431411594
70,21,0,0,0,10.000000000000002,11,10.0,23.67653599596872,0,,30.597017666197157,29,34.55172413793103,29.999999999999996,20,30.0,0,1.973,33539,1,20,1.0,483.5307199193744,False,0.38060999509398763,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.377000000000001,33175,0,3,0.1,91.79105299859147,False,-0.039330975781518805,0,1.8110000000000002,40557,0,16,0.7,489.5522826591545,False,0.1798900014843288,6,6.299000000000001,12919,618,0,0.0,18908.956917709842,False,-0.49106074796171784,0,0.7220000000000002,35058,171,232,1.0,12192.090020919713,False,-0.06385102680876557,0.4666666666666666,180055,0.0,0.0,13,0,0,8,2,2.0,4,12,19,174.0,50.0,12,9,19,1532,1.0438517211005092,83.40457603521645
71,19,0,0,0,10.000000000000002,7,10.0,23.67653599596872,0,,29.8069796360609,29,25.24137931034483,29.999999999999993,20,30.0,0,1.9730000000000003,33469,0,28,0.8,662.9430078871242,False,0.3814153794320566,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,26,3.6370000000000013,32874,0,0,0.0,0.0,False,-0.049362366617506724,0,1.8110000000000002,40557,0,16,0.0,476.9116741769744,False,0.17970723336770147,11,6.403000000000001,12799,618,0,0.0,18420.713415085636,False,-0.49934358391431455,0,0.7220000000000002,34596,190,233,1.0,12653.326130851568,False,-0.069114372616051,0.3,179102,0.0,0.0,5,0,0,8,6,5.8125,4,12,19,141.0,61.0,12,7,19,340,1.0437933709472418,84.44836940616369
72,19,0,0,0,10.000000000000002,10,10.0,23.72268190865688,18,24.11111111111111,29.275370229950955,22,25.0,29.999999999999993,20,30.0,0,1.9730000000000003,33803,0,20,1.0,474.4536381731376,False,0.3912141090030475,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,5,3.661000000000001,32350,8,10,1.0,482.5351575687646,False,-0.05753831355992066,1,1.8210000000000004,41017,0,0,0.0,0.0,False,0.18611376189236864,11,6.502000000000002,12682,618,0,0.0,18092.17880210969,False,-0.505741693750032,0,0.7220000000000002,34316,202,234,1.0,12933.624786450091,False,-0.07229561672334466,0.5,178975,0.0,0.0,10,0,0,8,5,4.083333333333333,4,12,19,155.0,46.0,12,7,19,994,1.0030830278992653,85.45145243406296
73,19,0,0,0,10.000000000000002,8,10.0,23.63792344557113,14,22.714285714285715,28.399633029687088,27,22.59259259259259,29.999999999999996,20,30.0,0,1.9730000000000003,34041,0,14,0.8,330.93092823799583,False,0.3980082337795896,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,7,3.7260000000000013,32472,0,10,1.0,283.9963302968709,False,-0.056880999243849685,10,1.9200000000000004,40637,2,10,1.0,331.27217718801313,False,0.17991486910714,11,6.601000000000002,12556,618,0,0.0,17550.97321234662,False,-0.5147633901373192,0,0.7220000000000002,33976,219,235,1.0,13269.519633501472,False,-0.07620937156227706,0.6333333333333333,178489,0.0,0.0,7,0,0,4,7,6.166666666666667,8,12,16,133.0,81.0,12,7,16,668,0.9746452113613486,86.4260976454243
74,16,0,0,0,10.000000000000002,14,10.0,23.63792344557113,0,,29.172290962073614,10,43.5,30.0,20,30.0,0,1.9730000000000003,33901,4,24,1.0,607.3101626937071,False,0.39793424396545923,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.7190000000000007,32717,0,5,0.0,145.86145481036806,False,-0.051793449368000274,0,1.9100000000000004,40827,0,7,0.2,204.2060367345153,False,0.18357199093048945,10,6.690000000000001,12221,623,0,0.0,18174.337269371863,False,-0.5152938141833459,0,0.7220000000000002,34086,214,235,1.0,13292.870265883754,False,-0.0734415701885335,0.3666666666666667,178559,0.0,0.0,8,0,0,6,2,2.0,2,8,11,102.0,69.0,8,8,11,875,0.8599708043038845,87.28606844972819
75,11,0,0,0,10.000000000000002,7,10.0,24.01611900808637,19,27.0,29.172290962073614,0,,30.0,20,30.0,0,1.9730000000000003,34344,1,15,1.0,370.24178512129555,False,0.41119506672227596,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.7190000000000007,32717,0,5,0.0,145.86145481036806,False,-0.051793449368000274,0,1.9100000000000004,40314,9,17,1.0,712.0740174280288,False,0.1760804201357396,11,6.790000000000003,12101,623,0,0.0,18174.337269371863,False,-0.5180235064105473,0,0.722,34356,204,236,1.0,13031.147356263016,False,-0.07027652514429822,0.5,178639,0.0,0.0,6,0,0,3,3,3.0,1,4,17,66.0,66.0,4,7,17,853,0.6885954104363918,87.97466386016458
76,17,0,0,0,10.000000000000002,10,10.0,24.286624730136833,24,26.0,28.867860527204822,11,24.0,30.0,20,30.0,9,2.0630000000000006,34679,1,10,1.0,252.86624730136833,False,0.4224878667504775,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,6,3.779000000000001,32489,2,10,1.0,337.2518547323219,False,-0.05561938846863423,0,1.9100000000000004,40002,11,27,1.0,1046.5851062660354,False,0.17189475588135156,12,6.899000000000003,11714,634,0,0.0,18302.22357424786,False,-0.5253722211249988,0,0.7220000000000002,34596,194,238,1.0,12740.364942277734,False,-0.06812441775348903,0.6666666666666666,178287,0.0,0.0,6,0,0,7,5,4.295454545454545,4,11,23,151.0,19.0,11,6,23,652,0.9407477052882314,88.91541156545281
77,23,0,0,0,10.000000000000002,9,10.0,24.38048281500165,24,25.0,27.963068198610234,22,21.045454545454547,30.0,9,30.0,14,2.194000000000001,34883,0,10,1.0,243.80482815001648,False,0.4306401182799988,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,1,3.783000000000001,32369,4,10,1.0,377.1526132461089,False,-0.05851258475396739,0,1.9100000000000006,39955,13,26,1.0,1043.9860497588875,False,0.17049804878052807,9,6.977000000000001,11218,651,0,0.0,18203.957397295264,False,-0.5377726007450324,0,0.7220000000000002,34536,189,248,1.0,12725.019889537334,False,-0.06966379416372089,0.6666666666666666,177768,0.0,0.0,5,0,0,10,6,4.333333333333334,2,12,20,172.0,33.0,12,11,20,403,0.8396058259531856,89.755017391406
78,20,0,0,0,10.000000000000002,14,10.0,24.49079639225296,12,26.0,28.00911037416912,13,28.615384615384617,30.0,11,30.0,2,2.2,35013,4,10,1.0,284.90796392252963,False,0.4367931168040405,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.7820000000000014,32189,6,12,1.0,483.0541028435472,False,-0.06218654603910316,0,1.9100000000000006,40195,3,31,1.0,941.7548107760015,False,0.17596013433353588,11,7.078000000000001,10786,659,0,0.0,18458.003736577448,False,-0.5447100414392593,0,0.7220000000000002,34476,184,258,1.0,12893.676308847118,False,-0.06911038979041514,0.6666666666666666,177466,0.0,0.0,7,0,0,3,4,3.166666666666667,4,7,19,101.0,39.0,7,13,19,512,0.71233138628304,90.46734877768904
79,19,0,0,0,10.000000000000002,8,10.0,24.689207047487326,24,26.0,27.74974170827111,24,25.958333333333332,30.0,11,30.0,14,2.3380000000000005,35243,2,10,1.0,266.89207047487326,False,0.445824997353173,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,3.7820000000000014,31911,9,17,1.0,693.9484724679949,False,-0.06717636169474576,0,1.9100000000000004,40472,4,22,1.0,709.2511457719137,False,0.1806085877472009,11,7.177000000000002,10489,663,0,0.0,18398.078752583744,False,-0.5521475995475109,0,0.7220000000000002,34041,194,268,1.0,13423.449891404594,False,-0.07298002898700441,0.6666666666666666,176963,0.0,0.0,5,0,0,5,6,5.090909090909091,2,7,19,92.0,35.0,7,12,19,703,0.8058066163212061,91.27315539401025
80,19,0,0,0,10.000000000000002,9,10.0,24.61776700335915,19,24.0,29.26952421392251,61,33.52459016393443,30.0,6,30.0,9,2.4140000000000006,35420,1,10,1.0,256.1776700335915,False,0.4528399883528198,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,22,4.002000000000002,32156,0,9,0.9,263.4257179253026,False,-0.06631639169015784,0,1.9100000000000004,41051,13,10,1.0,612.7262131828941,False,0.1959562507328141,6,7.226000000000003,9396,684,0,0.0,20020.354562322995,False,-0.5585592392993449,0,0.7220000000000002,33041,224,278,1.0,14896.373423918641,False,-0.07897484788882594,0.65,175871,0.0,0.0,7,0,0,5,5,4.040350877192982,2,7,22,108.0,36.0,7,12,22,1325,0.733590011484921,92.00674540549517
81,22,0,0,0,10.000000000000002,7,10.0,24.61776700335915,0,,28.752553012586066,37,25.83783783783784,30.0,6,30.0,0,2.4050000000000007,35350,0,18,0.8,443.11980606046467,False,0.4537992440342583,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,6,4.040000000000001,32281,0,0,0.0,0.0,False,-0.06651051155258668,12,2.0300000000000002,41297,3,10,1.0,361.37883113593807,False,0.19943580045597203,6,7.280000000000003,9348,684,0,0.0,19666.74626060887,False,-0.5636729571596544,0,0.7220000000000002,32085,251,288,1.0,15856.890806159103,False,-0.08979674249722361,0.4666666666666666,175168,0.0,0.0,2,0,0,5,6,4.385714285714286,4,9,24,131.0,39.0,9,13,24,70,0.7230499405413866,92.72979534603655
82,24,0,0,0,10.000000000000002,6,10.0,23.855847771398388,16,16.0,28.752553012586066,0,,30.000000000000004,11,30.0,0,2.4050000000000007,35546,0,8,0.6,190.8467821711871,False,0.4566545443471306,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.034000000000001,32213,0,4,0.4,115.01021205034426,False,-0.06681399884256754,0,2.0180000000000007,41109,5,20,1.0,694.3302991087132,False,0.19881337004581578,11,7.384000000000002,9235,684,0,0.0,19666.74626060887,False,-0.5662434173402691,0,0.7220000000000002,32085,241,298,1.0,15869.365276033244,False,-0.089654861399499,0.5,174995,0.0,0.0,6,0,0,5,3,3.0,4,9,23,102.0,55.0,9,15,23,316,0.7588299950584769,93.48862534109503
83,23,0,0,0,10.000000000000002,11,10.0,23.92203243838903,10,25.0,29.795127745402603,12,49.0,29.999999999999996,14,30.0,2,2.4250000000000007,35644,1,10,1.0,249.22032438389033,False,0.46185263046395064,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,8,4.114000000000001,32311,0,10,1.0,297.951277454026,False,-0.06133496316685424,0,2.0180000000000007,41109,0,25,0.5,744.878193635065,False,0.19954423228991458,14,7.513000000000003,8460,696,0,0.0,20737.40891080021,False,-0.5716952649985191,0,0.722,32085,231,308,1.0,16122.674509188,False,-0.08677379371274538,0.5833333333333334,174416,0.0,0.0,3,0,0,2,6,4.866666666666667,3,5,19,73.0,53.0,5,18,19,110,0.5982269672676921,94.08685230836272
84,19,0,0,0,10.000000000000002,11,10.0,23.556310721830695,16,20.0,29.795127745402603,0,,29.999999999999996,10,30.0,6,2.4830000000000005,35722,2,10,1.0,255.56310721830695,False,0.46517008147822264,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32018,3,20,1.0,666.5714870735441,False,-0.06447801557107159,0,2.0180000000000007,41082,0,28,0.3,834.2635768712729,False,0.20005586271176773,10,7.599000000000003,8352,696,0,0.0,20737.40891080021,False,-0.5741519880030003,0,0.7220000000000002,32085,221,318,1.0,16124.723231733973,False,-0.08675049212103933,0.5499999999999999,174066,0.0,0.0,4,0,0,4,5,4.363636363636363,2,6,13,75.0,39.0,6,13,13,137,0.4332638755440712,94.5201161839068
85,13,0,0,0,10.000000000000002,11,10.0,23.370200638483457,2,9.0,29.855286408715227,25,30.36,29.999999999999993,7,30.0,0,2.4770000000000003,35630,3,18,1.0,450.6636114927022,False,0.46539691865891564,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32251,0,12,0.3,358.2634369045827,False,-0.06219797812520481,0,2.0180000000000007,41590,0,16,0.2,477.6845825394436,False,0.20959030367166134,7,7.659000000000002,7698,714,0,0.0,21316.67449582267,False,-0.5824404074540767,0,0.7220000000000002,31922,218,328,1.0,16348.452437099917,False,-0.087913691259299,0.4166666666666667,173898,0.0,0.0,8,0,0,4,2,2.0,0,4,10,39.0,27.0,4,9,10,887,0.34114024322479963,94.8612564271316
86,10,0,0,0,10.000000000000002,9,10.0,23.168915053907426,2,9.0,29.76691923858333,10,27.9,29.99999999999999,8,30.0,0,2.4770000000000008,35558,2,26,1.0,622.3917914015931,False,0.4659635399583454,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32344,0,11,0.2,327.43611162441664,False,-0.05995436639159628,0,2.0180000000000007,41758,0,9,0.0,267.90227314724996,False,0.21141526088238122,8,7.732000000000001,7364,723,0,0.0,21521.48260949575,False,-0.5877086211699489,0,0.7220000000000002,31909,209,338,1.0,16361.286120863911,False,-0.08806344122217524,0.3666666666666667,173740,0.0,0.0,7,0,0,2,2,2.0,0,2,7,32.0,24.0,2,8,7,387,0.2966393390670419,95.15789576619864
87,7,0,0,0,10.000000000000002,0,,22.95177654862955,2,9.0,30.353528258232753,9,43.333333333333336,29.999999999999993,11,30.0,0,2.4770000000000003,35576,0,26,0.2,596.7461902643682,False,0.4661751305841174,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32516,0,8,0.2,242.82822606586203,False,-0.056203865908072935,0,2.0180000000000007,41958,0,5,0.0,151.76764129116376,False,0.21551961541440628,11,7.834000000000001,7041,727,0,0.0,22067.015043735213,False,-0.5888513108922089,0,0.7220000000000002,31719,204,348,1.0,16632.11976467948,False,-0.08930506853029417,0.2333333333333333,173617,0.0,0.0,3,0,0,2,3,3.0,0,2,4,33.0,15.0,2,5,4,408,0.25566163938492537,95.41355740558356
88,4,0,0,0,10.000000000000002,0,,22.95177654862955,0,,31.101351693782053,9,46.666666666666664,29.999999999999993,20,30.0,0,2.4770000000000003,35576,0,26,0.0,596.7461902643682,False,0.4661751305841174,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32716,0,4,0.0,124.40540677512821,False,-0.05213259583622325,0,2.0180000000000007,42178,0,0,0.0,0.0,False,0.21968711141956565,8,7.903000000000002,6549,736,0,0.0,22890.59484662359,False,-0.5906758849136327,0,0.7220000000000002,32079,194,346,1.0,16413.662228593716,False,-0.08360066617463525,0.16666666666666666,173905,0.0,0.0,5,0,0,1,2,2.0,0,1,0,18.0,9.0,1,3,0,780,0.19223127141594887,95.60578867699951
89,0,0,0,0,10.000000000000002,0,,22.95177654862955,0,,31.694646972293672,6,49.166666666666664,29.99999999999999,20,30.0,0,2.4770000000000003,35576,0,26,0.0,596.7461902643682,False,0.4661751305841174,0,0.2,24807,0,0,0.0,0.0,False,0.013854830799411477,0,4.106000000000001,32762,0,3,0.0,95.08394091688102,False,-0.05122633901684619,5,2.0680000000000005,42272,0,0,0.0,0.0,False,0.22240536710910616,10,7.995000000000002,6146,742,0,0.0,23517.428053441905,False,-0.5927136774249686,0,0.7220000000000002,32379,184,346,1.0,16211.815042902032,False,-0.07907218849773627,0.16666666666666666,173942,0.0,0.0,4,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,346,0.10034682881087065,95.70613550581038
