index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
579,5b6f91bf-60f0-4fca-b024-c7d66be30a82,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,30,4,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 7), time: (30, 35), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,30,,-1,-1
580,bd610f3f-38cc-4114-912f-841d9964e50b,07Ran@3,BUYER,RandomAgent,_SystemAgent,38,3,48,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
581,fd68a6f6-c60c-4cdf-ac45-1f0586b94166,07Ran@3,BUYER,RandomAgent,_SystemAgent,38,3,48,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
582,a42a3488-3334-46da-ba02-b5a2ffe21588,05Ran@2,07Ran@3,RandomAgent,RandomAgent,4,11,14,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 13), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,11,-1,05Ran@2:product(1.0),-1,-1
583,64cda803-116d-42d9-adb9-d6f38106b6d9,05Ran@2,06Ran@3,RandomAgent,RandomAgent,16,1,20,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 4), time: (1, 16), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
584,7469409f-27b4-4c81-82ab-0754af4c475f,05Ran@2,06Ran@3,RandomAgent,RandomAgent,2,8,10,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 3), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
585,6890b705-c546-4d7e-9914-6ec9e8b55896,06Ran@3,BUYER,RandomAgent,_SystemAgent,38,5,48,1,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
586,09ae3da1-c126-4128-8206-2eef33e0c91a,05Ran@2,06Ran@3,RandomAgent,RandomAgent,9,2,26,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 17), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,8,-1,05Ran@2:product(1.0),-1,-1
587,cf56999a-3214-4144-bbe3-c00cc952dc0d,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,40,10,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 10), time: (35, 40), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,40,,-1,-1
588,759c38ee-6962-422f-b729-40a6e1084e1d,07Ran@3,BUYER,RandomAgent,_SystemAgent,38,4,48,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
589,b802d5fb-d26d-47f3-99b0-9f5403b2fa4a,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,20,15,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 15), time: (15, 20), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.3333333333333333),-1,-1
590,d374af22-dcc3-45a6-a312-5c74f19112ba,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,25,4,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 8), time: (20, 25), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,25,,-1,-1
591,cc03e102-9c4f-4a8a-9abe-1f9bbdca30e5,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,38,3,10,1,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,38,,-1,-1
592,4da1fdb3-4614-4764-a90f-c75fc2a5f4a9,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,21,5,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 9), time: (16, 21), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,21,,-1,-1
593,628e26b1-dab4-4b9d-a1f5-0fdd04614e8f,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,35,12,22,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 12), time: (34, 39), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,35,,-1,-1
594,d7ed8f79-b873-4e9c-b7e5-4f45bae6eddc,05Ran@2,07Ran@3,RandomAgent,RandomAgent,2,9,20,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 9), time: (1, 3), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
595,7413632c-d410-4219-a9c5-c8b8bea6b0cb,05Ran@2,07Ran@3,RandomAgent,RandomAgent,10,2,26,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 4), time: (1, 25), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,8,-1,05Ran@2:product(1.0),-1,-1
596,80fbf920-1b94-44c6-a1a5-c3d94d489870,05Ran@2,07Ran@3,RandomAgent,RandomAgent,15,2,21,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 26), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
597,2957c759-43c5-47fb-b2b7-fb991de3e471,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,8,25,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,17,-1,05Ran@2:product(1.0),-1,-1
598,edb44a74-50a6-4c8a-a217-2c41aab79cf2,05Ran@2,07Ran@3,RandomAgent,RandomAgent,5,1,3,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 33), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
599,bbeb33f0-cf54-4f7d-a0f0-5cc5acf83681,05Ran@2,07Ran@3,RandomAgent,RandomAgent,6,3,14,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 9), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,11,-1,05Ran@2:product(1.0),-1,-1
600,de0d6218-48db-4f9e-9641-051ead9b0ac1,05Ran@2,07Ran@3,RandomAgent,RandomAgent,3,5,9,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 10), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,6,-1,05Ran@2:product(1.0),-1,-1
601,e4b2f7bb-d3f2-40e0-b11d-cc493075afac,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,7,15,20,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 15), time: (4, 9), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.3333333333333333),-1,-1
602,e98ba033-6efa-48f9-9250-8d705d3eefcb,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,8,17,20,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 17), time: (3, 8), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.4117647058823529),-1,-1
603,fc04ed46-ede0-4e2d-b6d5-e6a8d92cb362,05Ran@2,07Ran@3,RandomAgent,RandomAgent,17,11,17,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 21), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
604,8e99ae8e-3e5c-44c2-8eb4-9eeb357f9064,05Ran@2,07Ran@3,RandomAgent,RandomAgent,2,7,1,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
605,f6642a17-f4ff-4a8b-a4a3-d9cb003279fa,05Ran@2,06Ran@3,RandomAgent,RandomAgent,9,2,16,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 12), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
606,8087c0db-41a4-4b42-8ae3-bcafdcd4119f,05Ran@2,07Ran@3,RandomAgent,RandomAgent,19,3,22,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 19), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
607,97f0c28e-bbcc-471d-b723-cab260c09b4f,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,27,12,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 12), time: (23, 28), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.16666666666666666),-1,-1
608,c45f83c6-1a7c-48ca-9558-038f0ef02c00,05Ran@2,06Ran@3,RandomAgent,RandomAgent,5,3,21,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 28), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
609,e3888369-ff41-4de6-8bdf-1592c99cbb29,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,24,5,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 9), time: (24, 29), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,24,,-1,-1
610,7ee9a962-8731-4aba-abab-a67e84e1c960,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,38,5,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 9), time: (33, 38), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,38,,-1,-1
611,ee805aec-a08d-4f0c-ae45-4d5bc29de3a3,04Dec@2,07Ran@3,DecentralizingAgent,RandomAgent,7,3,67,1,-1,1,04Dec@2|07Ran@3,"[quantity: (1, 5), time: (4, 9), unit_price: (34, 68)]",04Dec@2,07Ran@3,p3,04Dec@2,False,3,13,-1,04Dec@2:product(1.0),-1,-1
612,82b7c0c3-1578-465e-b274-b6af4964177b,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,3,5,7,1,-1,1,03Dec@1|01Ind@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 14)]",01Ind@0,03Dec@1,p1,03Dec@1,True,1,17,3,,-1,-1
613,99e274c1-c080-48a5-88b5-fc7ad69236b9,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,31,4,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 8), time: (26, 31), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,31,,-1,-1
614,4a45a9d6-5d87-4b25-910b-316352f52de3,04Dec@2,07Ran@3,DecentralizingAgent,RandomAgent,6,5,64,1,-1,1,04Dec@2|07Ran@3,"[quantity: (1, 5), time: (6, 11), unit_price: (34, 68)]",04Dec@2,07Ran@3,p3,04Dec@2,False,3,13,-1,04Dec@2:product(1.0),-1,-1
615,301900a1-f8c8-4daa-a8e1-dc2c7795aab9,05Ran@2,07Ran@3,RandomAgent,RandomAgent,30,6,3,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 9), time: (1, 34), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,8,-1,05Ran@2:product(1.0),-1,-1
616,a0f2cde4-63c0-4b00-bf05-874019883e05,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,8,14,20,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 14), time: (5, 10), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(1.0),-1,-1
617,c9662921-2b52-45b6-9ab5-ada81066bc25,05Ran@2,07Ran@3,RandomAgent,RandomAgent,8,6,26,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 9), time: (1, 23), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,7,-1,05Ran@2:product(1.0),-1,-1
618,5a2c6beb-f0f2-403b-9781-78f3513e0458,05Ran@2,06Ran@3,RandomAgent,RandomAgent,1,3,9,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 1), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
619,5d205b71-2754-4f1f-abb7-5ea20bd0fb4d,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,31,4,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 8), time: (26, 31), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,31,,-1,-1
620,07919c8c-969e-4859-b503-e48f76360719,05Ran@2,06Ran@3,RandomAgent,RandomAgent,7,4,1,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 30), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
621,cdee4222-391c-4209-806c-bae514f96cdd,05Ran@2,06Ran@3,RandomAgent,RandomAgent,17,4,32,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 23), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
622,f8310271-e2dc-4238-90ac-8b1b087a4aa9,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,11,17,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 17), time: (6, 11), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,11,,-1,-1
623,989b5647-22cc-4b31-b1d8-ff9d065b0bc4,05Ran@2,07Ran@3,RandomAgent,RandomAgent,4,7,7,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 20), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
624,165434a2-e9d1-45f9-ab14-56a84c44874c,05Ran@2,07Ran@3,RandomAgent,RandomAgent,4,8,9,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 4), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
625,61058b47-517e-4770-b800-00642082ff5e,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,38,2,10,1,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,38,,-1,-1
626,8498688a-ad19-41f0-a8e6-41817fd17c22,05Ran@2,06Ran@3,RandomAgent,RandomAgent,25,1,7,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 9), time: (1, 27), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
627,dc779f07-1f35-4336-b765-7d3e81b88bbc,05Ran@2,06Ran@3,RandomAgent,RandomAgent,2,4,9,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 19), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
628,f0116faf-b1fa-45fb-b151-d03e78cc443d,05Ran@2,06Ran@3,RandomAgent,RandomAgent,32,5,20,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 12), time: (1, 32), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,14,-1,05Ran@2:product(1.0),-1,-1
629,650158e2-000b-4713-a6cd-3b1b53c8f486,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,38,14,22,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 14), time: (37, 42), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,38,,-1,-1
630,91e28a29-b597-4476-bf8e-28705aa82638,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,3,5,7,1,-1,1,02Dec@1|01Ind@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 14)]",01Ind@0,02Dec@1,p1,02Dec@1,True,1,17,3,,-1,-1
631,82cdea5c-2157-4d2e-9a4f-231001ab1bfd,04Dec@2,07Ran@3,DecentralizingAgent,RandomAgent,6,5,67,1,-1,1,04Dec@2|07Ran@3,"[quantity: (1, 5), time: (5, 10), unit_price: (34, 68)]",04Dec@2,07Ran@3,p3,04Dec@2,False,3,9,-1,04Dec@2:product(1.0),-1,-1
632,13651263-3223-4356-b6de-61f39e2f370f,05Ran@2,07Ran@3,RandomAgent,RandomAgent,14,1,32,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 30), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
633,8f5d8e34-f20f-40a2-b65b-46c2f67303e1,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,36,4,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 8), time: (31, 36), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,36,,-1,-1
634,999e0b04-ce3d-4149-8351-849f89aeb3d8,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,30,13,22,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 13), time: (29, 34), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.5384615384615384),-1,-1
635,45d88eec-7a00-4b20-9b31-90adf5ddd010,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,23,5,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 9), time: (18, 23), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,23,,-1,-1
636,3092bc62-832a-46fb-a58f-554efc823563,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,29,5,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 9), time: (24, 29), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,29,,-1,-1
637,55b3a4ca-2a22-4726-8183-92480b531e21,07Ran@3,BUYER,RandomAgent,_SystemAgent,38,1,48,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
638,91fca9e6-de8d-404e-82d1-65fd7612f8f1,05Ran@2,07Ran@3,RandomAgent,RandomAgent,2,5,29,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 8), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,11,-1,05Ran@2:product(1.0),-1,-1
639,30983cac-5611-48b3-b759-14dadb54cb08,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,25,4,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 8), time: (20, 25), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,25,,-1,-1
640,84e89d42-309d-47ff-adda-f660b64c83c5,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,15,12,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 12), time: (11, 16), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.16666666666666666),-1,-1
641,02e70ec4-922c-4f4f-9523-ecd827ba0234,04Dec@2,06Ran@3,DecentralizingAgent,RandomAgent,7,1,66,1,-1,1,04Dec@2|06Ran@3,"[quantity: (1, 5), time: (2, 7), unit_price: (34, 68)]",04Dec@2,06Ran@3,p3,04Dec@2,False,3,11,-1,04Dec@2:product(1.0),-1,-1
642,ca131903-c386-4449-b6a4-6aa546d5bf8e,05Ran@2,06Ran@3,RandomAgent,RandomAgent,12,3,14,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 6), time: (1, 13), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
643,7ed7cfd8-9167-4c8c-9eba-d247b405f011,05Ran@2,06Ran@3,RandomAgent,RandomAgent,3,10,1,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 14), time: (1, 8), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,6,-1,05Ran@2:product(1.0),-1,-1
644,12869924-d6c6-49f1-91b0-2f95b641dc1e,05Ran@2,06Ran@3,RandomAgent,RandomAgent,8,10,21,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 10), time: (1, 22), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
645,8889d0b5-7e0a-49d2-97b8-8a2a03041ad8,05Ran@2,07Ran@3,RandomAgent,RandomAgent,5,5,12,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 7), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,11,-1,05Ran@2:product(1.0),-1,-1
646,190eb65d-679a-4bcb-bcab-62d62a7f7d43,05Ran@2,07Ran@3,RandomAgent,RandomAgent,2,8,19,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 15), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
647,f2624408-0b2f-4c55-b682-04308dc23278,05Ran@2,07Ran@3,RandomAgent,RandomAgent,4,9,4,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 6), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
648,1e410b99-7b87-427c-9de2-7ce89c68576c,05Ran@2,06Ran@3,RandomAgent,RandomAgent,2,5,18,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 31), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,16,-1,05Ran@2:product(1.0),-1,-1
649,305d4be0-7ce2-42fc-b36c-65c0f48ef891,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,3,5,7,1,-1,1,03Dec@1|01Ind@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 14)]",01Ind@0,03Dec@1,p1,03Dec@1,True,1,17,3,,-1,-1
650,92fdb834-97e0-495d-9d72-7fc4baba3f06,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,28,5,21,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 9), time: (28, 33), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,28,,-1,-1
651,d3b0bdfb-23ff-4773-b330-3dc37fcd8268,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,7,31,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 28), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,11,-1,05Ran@2:product(1.0),-1,-1
652,2f5c4ef0-b13e-4925-852b-9584ed6410b0,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,5,26,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 5), unit_price: (1, 34)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,17,-1,05Ran@2:product(1.0),-1,-1
653,1be544e1-2a3b-44df-a2aa-f7070d07b5f4,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,21,5,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 9), time: (16, 21), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,21,,-1,-1
654,7d201a1a-fb28-41a1-9086-6a9b1352a6eb,07Ran@3,BUYER,RandomAgent,_SystemAgent,38,1,48,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
655,dcf953d4-0539-440c-8783-33787c54bc70,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,35,12,22,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 12), time: (34, 39), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(0.4166666666666667),-1,-1
656,32f7699c-fcd7-492c-83eb-0e8a7bbea5ea,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,27,11,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 11), time: (22, 27), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,-1,01Ind@0:product(1.0),-1,-1
657,ec5028cf-a3d4-44cc-a187-ceee08ceaeae,01Ind@0,02Dec@1,IndDecentralizingAgent,DecentralizingAgent,17,12,20,1,-1,1,01Ind@0|02Dec@1,"[quantity: (1, 12), time: (13, 18), unit_price: (14, 28)]",01Ind@0,02Dec@1,p1,01Ind@0,False,1,17,17,,-1,-1
658,824660f0-15fc-4cfe-935a-c03cf6ed5b0b,05Ran@2,06Ran@3,RandomAgent,RandomAgent,3,1,14,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 5), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
659,59f69d45-b315-40db-a89d-adc8a763d42b,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,28,5,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 9), time: (28, 33), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,28,,-1,-1
660,e633a1d6-52d0-4514-87fb-9d60e290306e,01Ind@0,03Dec@1,IndDecentralizingAgent,DecentralizingAgent,33,5,21,1,-1,1,01Ind@0|03Dec@1,"[quantity: (1, 9), time: (33, 38), unit_price: (14, 28)]",01Ind@0,03Dec@1,p1,01Ind@0,False,1,17,33,,-1,-1
661,625c8409-5c47-47fd-9488-28854606d677,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,38,2,10,1,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,38,,-1,-1
662,2d3d4314-ad47-46ef-aacd-40444e6740ec,05Ran@2,06Ran@3,RandomAgent,RandomAgent,1,7,32,1,-1,1,06Ran@3|05Ran@2,"[quantity: (1, 7), time: (1, 10), unit_price: (1, 34)]",05Ran@2,06Ran@3,p3,06Ran@3,True,3,14,-1,05Ran@2:product(1.0),-1,-1
