index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
272,db75dddc-466c-4b44-97a5-2b75e3bc47d8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
273,8f1952ab-50be-4388-a6c6-8cdba8a05ec0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,11,5,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,11,,-1,-1
274,67fe2899-85dd-422f-be13-3d8328350e0e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
275,916badba-3a75-47e1-899d-78296dd60844,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,19,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,19,,-1,-1
276,4c3fccd0-ec44-49ae-b2e9-134020ee8db2,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,16,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,16,,-1,-1
277,7b9f5834-9ccd-44a4-b985-feca3388702f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
278,7d43dff0-c125-4542-afa2-e0fee3992051,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,7,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,7,,-1,-1
279,30ca5106-2be5-4be9-b22c-215b7312e7a7,SELLER,01Ran@0,_SystemAgent,RandomAgent,21,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,21,,-1,-1
280,0491a99e-923a-4568-adb6-7b0efe404d17,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,14,,-1,-1
281,8e07d9cb-153d-4214-ae16-1092935cf257,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,8,,-1,-1
282,78515404-a605-47c7-b28a-f500fe42ebe7,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,10,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
283,490381b4-e51f-4a2c-853e-c448e6f3e88b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,4,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(0.25),-1,-1
284,89f93131-b3c1-45f1-b1cb-3574ea55aee4,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,8,,-1,-1
285,a848bb08-2e3c-4ea4-aae2-ec46d5d29def,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,23,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,23,,-1,-1
286,ca1c868c-6560-4e1b-901a-9d30c2089c95,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,12,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
287,d5985442-ed7b-42a6-8e0a-f0bd5bf5f994,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
288,d7aa1ef1-111b-409b-a6e3-4a0d6757fde1,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,6,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
289,58f94bf4-dfb8-4dd9-b75a-cdcf2aca186d,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,11,,-1,-1
290,4908a3a1-6f45-473b-a138-b3a1c723ba69,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
291,0a22d6bb-22ab-42b7-8325-e31257b2c912,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
292,ce65e73a-7009-4a5e-8eca-0ccb49950ef5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,12,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
293,f344d0e7-08bb-460d-a73f-0911d6fd187c,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,4,,-1,-1
294,9daa7b72-29c4-4548-87ad-0fe8ad8ae67f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,15,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,15,,-1,-1
295,4f75b3e0-e091-4800-a5de-fc9b9290c64a,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,14,,-1,-1
296,47135f57-5517-4b69-8dc1-bb494c7f7d25,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,3,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
297,231e0786-a4c1-4453-a182-d4209c3bff00,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
298,38fdab66-028a-43ff-9cb5-540292bb32d0,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
299,f2c6494c-ddf8-4c56-a55f-dda09b6d12d1,SELLER,01Ran@0,_SystemAgent,RandomAgent,5,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,5,,-1,-1
300,c62e5ba1-91dc-442d-9683-5a41a7ef8a92,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,10,3,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
301,376b0dda-efc0-42b3-b64a-b1316c8c058d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,18,5,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
302,7b49fc9e-fed8-4efa-99e5-ff3f5fc9eea4,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
303,db3d18c5-3da6-43b2-ab5f-71727cc02620,SELLER,01Ran@0,_SystemAgent,RandomAgent,5,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,5,,-1,-1
304,a1702741-53eb-48fa-b58c-a690c2b4d1ea,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,9,,-1,-1
305,a32f8461-481d-4087-a654-889e499ed6c9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,5,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
306,43e4fdc1-0cdb-48b7-9290-1b6a9dbac829,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
307,c5f1019a-136e-46b6-a881-f956a83bc5de,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
308,0c08a452-bcfa-49d4-948b-7ed026eb3de2,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,3,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,3,,-1,-1
309,78ee62ea-6b15-4313-94e5-a40133693953,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,4,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,4,,-1,-1
310,6d6cda10-258a-4adc-ba8b-2999a565d418,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,23,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
311,76ba7347-d24b-47e7-a7c3-4782ec7dbf7f,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,23,5,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
312,3b0f3aea-3cb6-4417-909b-b4d93cc4182b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,19,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,19,,-1,-1
313,13d82be7-a043-4b03-aa98-75f53d55004a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,6,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,6,,-1,-1
314,b7dfc843-56fe-4aa1-b729-84251710ebb8,SELLER,01Ran@0,_SystemAgent,RandomAgent,22,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,22,,-1,-1
315,c29ca361-7d8b-48a7-9cbb-a363ab1446e3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,4,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
316,0e6f12d1-95a8-42e1-8920-0d986ce76201,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,8,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
317,4cde1ec5-b470-4e5f-93d7-6ad2aad5af6b,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
318,ef43e09a-37e8-4aff-a8ea-d76a681c09d1,SELLER,01Ran@0,_SystemAgent,RandomAgent,22,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,22,,-1,-1
319,49a90c74-7571-450c-93e6-d6f9bcba8cee,SELLER,01Ran@0,_SystemAgent,RandomAgent,24,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,24,,-1,-1
320,b82f7257-f8e6-4b19-9c47-850f17ac5ca9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
321,1b8dcfee-c98b-411a-b024-0d382fb0f17c,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,14,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,14,,-1,-1
322,40de39a7-296e-4c31-82ef-c1240116695d,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,11,,-1,-1
323,9ee680c1-db60-417d-98b3-f6f2ccf57c4c,SELLER,01Ran@0,_SystemAgent,RandomAgent,15,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,15,,-1,-1
324,2203eae6-43b0-45e3-a124-2cbff4de476a,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,13,,-1,-1
325,64298ad2-7a91-4f4e-b636-766f5a21cfc1,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,4,,-1,-1
326,35ef632e-2f8f-4bac-bcc9-422f694b5cbd,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,1,,-1,-1
327,573ffe06-9f43-467d-a155-b4a99f7aa7b5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
328,388a86a7-695f-486e-841c-db452e8159f9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,5,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
329,1eff1755-2c0c-4944-b63d-7b40a8ab5818,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
330,03499679-a194-410a-9038-a88842e7ea70,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,3,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
331,bca79978-391e-4d05-961b-fe3a2e8ef0c8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
332,08496615-6741-46df-8f19-ae47bbaf75be,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
333,3c77b03d-0a55-4ca3-91ca-9849ff98ecad,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
334,89d3dd8c-389b-4698-8ca7-ea43b7c82f2b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,19,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,19,,-1,-1
335,61504b24-5f72-4143-b668-19f43e711627,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,12,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,12,,-1,-1
336,c1a6a268-f137-46d8-b198-a434289c13d7,SELLER,01Ran@0,_SystemAgent,RandomAgent,23,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,23,,-1,-1
337,9e4a5cc6-519f-46be-b341-4349e1f2d493,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,24,5,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,24,,-1,-1
338,e8e83b04-8d1b-410f-9007-367e303980d6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
339,e7402c39-d41c-4a3e-9b9b-6351411c014f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,22,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,22,,-1,-1
340,ea30f5c2-933f-41dc-8ce8-0991aec256c4,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,4,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
341,8a505cff-21f5-4b7c-8dc2-09529f739bf8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,19,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,19,,-1,-1
342,33bdff90-4d34-4394-9dac-f8e6ffe51d63,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
343,a9210561-7d73-434f-a8bc-d1f3fac19b97,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
344,2171ff31-0117-44fe-8fd4-08ce2f92f02d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,5,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,5,,-1,-1
345,ddd8217f-a5da-4a35-9da4-ef3ad4967e8d,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,20,,-1,-1
346,923c8ec0-ee0b-4c7f-8c02-7ab29a60a6a8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,1,,-1,-1
347,fa7ec6ba-e6c1-4fe0-ad33-0c96eb95386b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,19,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,19,,-1,-1
348,8cae99c4-3f49-409f-88d9-6208256c79bb,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,8,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
349,2a4f1c96-9330-45ac-bdb1-a81152717beb,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,11,,-1,-1
350,71d0166c-c86d-402e-bf3a-b361f0a67fea,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,6,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
351,07d1d509-b1cf-4c69-97de-2bdf7f222c36,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,16,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,16,,-1,-1
352,568cf841-7bc5-4545-aa72-e24ba564bf9f,SELLER,01Ran@0,_SystemAgent,RandomAgent,7,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,7,,-1,-1
353,a5b92608-90c4-4831-9a8a-e3b000069297,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,4,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,15,,-1,-1
354,23503cc5-7cec-4bea-b4b5-2683b5ee8b37,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,20,1,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
355,c9a9fbb2-8a25-41fb-8faf-ed3008a82f22,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,6,3,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,6,,-1,-1
356,0bc990e4-eac2-45b1-a2f9-18380e1f457d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,15,,-1,-1
357,c442ce65-ab61-49b4-b3ec-262e3c8358a9,SELLER,01Ran@0,_SystemAgent,RandomAgent,19,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,19,,-1,-1
358,6947073e-2aa4-4d64-9af8-e695bb9a2088,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,6,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,6,,-1,-1
359,d9574ed3-3c6b-47f2-a288-0ca950a14d23,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,6,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,6,,-1,-1
360,a108eaab-8b55-41b5-b8ac-420b806ea054,SELLER,01Ran@0,_SystemAgent,RandomAgent,16,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,16,,-1,-1
361,48c2baf3-1dce-4263-a159-35afdbc34811,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,18,5,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(0.4),-1,-1
362,b01ed7e6-1ea1-4322-9bbc-5f0f032089b5,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,20,,-1,-1
363,c41fcc3b-f836-4433-88be-3a2cede02aac,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,3,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
364,eb6b2678-b312-428f-8b15-1800eff2a447,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,11,2,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,11,,-1,-1
365,8ebf2662-594b-4fab-9ed0-ebb9bd7cc262,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,9,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
366,7bbda5f1-06c8-4fe8-b72f-3303bb7f4532,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,4,,-1,-1
367,f2911a0e-78f3-4b83-9df9-60931ea6fc56,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,22,3,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
368,27349911-795f-4be2-b1e4-453f57f65ee0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
369,4ff0b1e8-a784-46f7-9318-515ad9c009a4,SELLER,01Ran@0,_SystemAgent,RandomAgent,0,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,0,,-1,-1
370,f6a7bbdc-ead4-4e31-b5ef-fddb3e23d81f,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,13,,-1,-1
371,0b9a3e22-2100-4950-9f42-645fc87ddb7e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,5,1,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
372,550b5748-94a0-45dc-abcd-8ce514139fb7,SELLER,01Ran@0,_SystemAgent,RandomAgent,10,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,10,,-1,-1
373,2b2af2c3-903e-4d8e-b828-2935c3375975,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,2,41,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
374,08d096d3-29bb-4581-a193-4e7d732ca1e8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
375,dc38df5a-57bf-4c15-b2d8-a9835eb5575e,SELLER,01Ran@0,_SystemAgent,RandomAgent,12,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,12,,-1,-1
376,5d828c25-3b83-4e2b-bb77-a61870f2474b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,2,41,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
377,1f37592a-dec0-4fe3-bd4b-76f218aa40c0,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,14,1,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,14,,-1,-1
378,fcb2d444-3f8f-48d3-81cb-6817d7950f1e,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,7,4,10,0,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,7,,-1,-1
