index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,bbaf2554-a4c8-4207-9d2b-e7f62fc1cef8,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,39,,-1,-1
301,74f6aea1-844c-4cb4-a5c4-568743852bb5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,31,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,31,,-1,-1
302,d00e57af-f751-4196-8b6e-a7cd2e12674a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,34,,-1,-1
303,e6f961b2-0fc2-4923-b013-f64e713b8ac2,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,6,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
304,7db28fcb-c5c3-44aa-8ac1-c19a12af5c9c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,4,,-1,-1
305,3e6378b5-3679-46ed-9bd2-b0b00a68e1cb,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
306,7c34adec-e3af-49f9-8c5d-1d4e65cc6cbd,05Ran@2,BUYER,RandomAgent,_SystemAgent,4,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
307,86644ada-a578-47bd-8d24-16041c7cb393,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,37,,-1,-1
308,291d992f-4ded-4e75-b393-f31871ff42e0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
309,b579f438-4dc1-4e47-bac3-58a492226b06,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,5,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,5,,-1,-1
310,f0165b5d-1a69-4a7b-a5e8-4085ee4ee7e1,05Ran@2,BUYER,RandomAgent,_SystemAgent,26,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
311,cdd7e0d9-ed01-474e-a3b3-258500776fdc,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,13,,-1,-1
312,7f05d14f-193a-424d-9bb9-d6e179dbdec7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,14,,-1,-1
313,517003a6-424e-4f9c-a96c-3c039551ceb4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,32,,-1,-1
314,6f330254-5a3e-471a-a9eb-09bf256ad179,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,39,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,39,,-1,-1
315,e3e9882c-4b9e-4dbc-800c-2b331be1fab3,05Ran@2,BUYER,RandomAgent,_SystemAgent,23,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
316,3c200914-f6a7-488b-b7e0-46fbb95fd6e6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,3,,-1,-1
317,3a33ce7c-d15d-427e-ab21-4db124669eac,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,23,,-1,-1
318,c6a38df9-7157-4257-b422-09dd4684c380,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,28,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
319,3c4d0342-37c8-4212-8fa8-4abd2e05a1d2,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,26,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
320,833d58c3-28b2-47ac-a964-194b38a1c8cf,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,15,,-1,-1
321,88b0c7ea-50d5-4f1b-977b-283eead46921,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,27,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
322,d787d82d-8f31-4d17-8878-444f04c60be2,05Ran@2,BUYER,RandomAgent,_SystemAgent,7,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
323,e94c63aa-6400-4927-8f22-693d68d2a4bd,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,27,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,27,,-1,-1
324,0f562d98-b12c-4ecb-9148-63eead74b79a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,25,,-1,-1
325,8ff95297-d839-41cd-8fa6-119093e7180f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,3,,-1,-1
326,a7a598e8-5806-422f-af24-266abcc968bc,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,14,,-1,-1
327,a9790ffd-ecb3-42d5-916c-3665a0391e33,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,28,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,28,,-1,-1
328,6d01437c-a8d8-41c7-ada3-6d0dea0aeda0,05Ran@2,BUYER,RandomAgent,_SystemAgent,29,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
329,ffc06ef4-15fd-42fc-aaea-a74da32d9b5b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,10,,-1,-1
330,55cdfee1-85fa-43c0-849e-96802c221347,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,15,,-1,-1
331,a5b39c08-36be-4594-9f34-dfd63a6172b9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,2,,-1,-1
332,f8882b5f-abe1-4ff5-a84e-1f23eba689d0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,20,,-1,-1
333,ce0ac46f-4fec-467e-abda-4c4b13c3b6cb,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
334,8a00f099-6192-4a74-be82-a6a036eb7b6d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
335,41117a96-a5a2-4ca1-a02b-02e80fcebbba,05Ran@2,BUYER,RandomAgent,_SystemAgent,10,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
336,399f1945-e518-49fb-90b1-cab202276efc,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,33,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
337,09d81929-b602-4b76-a997-2b94363a574f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,29,,-1,-1
338,ba1cc673-c453-4dac-b412-ff6e998d72cc,05Ran@2,BUYER,RandomAgent,_SystemAgent,22,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
339,898cb12b-efa1-4ab0-9af6-d83db8188bc7,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,12,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,12,,-1,-1
340,94de0ebd-194c-4124-ad5d-0cb6b10bc1aa,05Ran@2,BUYER,RandomAgent,_SystemAgent,4,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
341,78ac7851-5773-4e16-88cc-cae44ffbfc38,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,8,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,8,,-1,-1
342,4a2d8498-6fb3-4d06-92c8-765aa7d4c1a4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,23,,-1,-1
343,0d812aa4-b732-41d1-a369-c7b1a3072000,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,12,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,12,,-1,-1
344,fd481110-1b25-4bd7-af46-27a0b9ee4324,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
345,4a6b5560-9a3b-4596-98fc-894d2aa47c85,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,17,,-1,-1
346,dbd8648d-52ae-4cf6-a0a4-b3a254bd440d,05Ran@2,BUYER,RandomAgent,_SystemAgent,7,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
347,9181e3f1-9e4c-49b3-a9ac-6dae6188a58a,05Ran@2,BUYER,RandomAgent,_SystemAgent,33,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
348,def27bdb-ba2e-4a41-b4cd-d6831b2ba2be,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,2,,-1,-1
349,ada36c4d-e5dd-4bb8-9f95-4b53c9acab54,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,32,,-1,-1
350,cf8cc64e-7b35-41a0-b1b5-9e9bb7f8252b,05Ran@2,BUYER,RandomAgent,_SystemAgent,35,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
351,c350d031-f31c-4642-a597-eff3a15156b7,05Ran@2,BUYER,RandomAgent,_SystemAgent,13,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
352,d0626020-056e-47d8-996a-e98ba19b7501,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,33,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
353,53b04c79-1c61-4573-a55c-0a71a2134ddb,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,17,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
354,8e1d1a6e-2910-44d7-84d0-1c2dd8b8a272,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
355,7baeb5e2-120e-47b9-bb3a-1fbe49cb05ed,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
356,2cd2f317-c92b-4dff-96d4-1d5331e63d0a,05Ran@2,BUYER,RandomAgent,_SystemAgent,39,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
357,cb0ef156-c07c-4759-8577-5f2a9f48e5ff,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,9,,-1,-1
358,1b7d4a5f-8de9-448f-9ff2-c7376814ea98,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,28,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
359,45e5fec1-fe1a-42ca-93b2-ec8c73cf8cdc,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,39,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,39,,-1,-1
360,f716abb2-95e9-47d2-9886-45d8b360fe4f,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,32,5,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
361,10fc48b3-6573-43f9-b896-b60dc74f6b79,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
362,3dc27713-675a-4aa7-b42a-bc6dd5195801,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,12,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,12,,-1,-1
363,7639ef13-f6f3-4c00-9dc5-a2fcae8ea69f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,2,,-1,-1
364,a6fbdfdf-7e39-4d53-92c7-48618b6528f4,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,18,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
365,3fcfd6cc-7d0c-4e02-9af7-2b37ac4beeec,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
366,64c551e4-8a13-440e-9336-886526479ac9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
367,3b29d413-1416-45d8-997e-bbd666a5aba0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,27,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
368,b16e96aa-43ea-4d71-8131-343c77264c3f,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(0.3333333333333333),-1,-1
369,2aaefb70-0079-4c64-8949-a848631ad9c1,05Ran@2,BUYER,RandomAgent,_SystemAgent,38,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
370,3410cbff-9802-4d5b-8a56-1564d99d9f13,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,24,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,24,,-1,-1
371,f246276c-8c76-49a2-8574-227a63846fee,05Ran@2,BUYER,RandomAgent,_SystemAgent,34,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
372,39ab92b4-9f36-47b8-b487-1d550996bc27,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
373,4ee86508-fbc7-45b6-8c96-accecb3971ae,05Ran@2,BUYER,RandomAgent,_SystemAgent,35,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
374,087b7070-5143-480c-aba7-1f461272232c,05Ran@2,BUYER,RandomAgent,_SystemAgent,10,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
375,9198066c-9e75-4a6e-9575-a824b12e3c1c,05Ran@2,BUYER,RandomAgent,_SystemAgent,39,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
376,f2c1b16b-c7f0-4df8-ba38-3bf98db7f379,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,11,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,11,,-1,-1
377,0395ca19-6619-4512-b7a5-db7782ddae60,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,19,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
378,3805b5f8-1983-483f-b09f-61af8f10deb9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,18,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
379,52022528-d5c5-49b2-a130-0b93b908ece7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,26,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,26,,-1,-1
380,a6c0e5cb-f3da-4d11-a72b-40f04705a165,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,29,,-1,-1
381,77880eeb-ee38-40c7-a0b4-4646dc03ee97,05Ran@2,BUYER,RandomAgent,_SystemAgent,19,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
382,ee36a502-d5d8-4543-967d-d04288cdf0de,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,14,,-1,-1
383,a4247d90-99fd-4d36-9174-02980674fcdc,05Ran@2,BUYER,RandomAgent,_SystemAgent,39,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
384,c5eab4b7-9fb8-45f8-92b6-b4353d1f7fbe,05Ran@2,BUYER,RandomAgent,_SystemAgent,7,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
385,6f8be225-4ad4-4886-bfcb-0931c4005157,05Ran@2,BUYER,RandomAgent,_SystemAgent,9,2,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
386,83b800ea-a35e-4720-a961-b04a7db59339,05Ran@2,BUYER,RandomAgent,_SystemAgent,37,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
387,dbe5dcea-4dad-429c-b009-cd56f22fc825,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,1,,-1,-1
388,f59c0970-c58d-47c3-9fda-afc3be707d7f,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,27,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
389,01d26d4a-2d84-476f-af19-9f1daabafbe9,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
390,92be5f16-3498-43f6-adb5-619ece036ed3,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,22,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
391,01cd3390-9005-4903-9244-67c708539569,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
392,b8824b6f-21dd-4851-bc7f-b7a1c911e5f6,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,10,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,10,,-1,-1
393,8b7b70dc-8117-491d-89dd-37ef154da341,05Ran@2,BUYER,RandomAgent,_SystemAgent,6,3,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
394,99664513-99ce-464b-b85f-a0901392e554,05Ran@2,BUYER,RandomAgent,_SystemAgent,17,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
395,3e7831dd-0451-4565-bd6a-0d571256b769,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,21,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,21,,-1,-1
396,f30f9ad1-b65d-4576-8c1d-4316f807344e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,10,3,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,10,,-1,-1
397,cdc6658f-fa69-45ca-ba21-20ac871cce2b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,38,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
398,73dcde8a-4e28-4d14-a50f-a9f9fe04c955,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
399,aa198a90-a14a-4952-957b-057c117f89ca,05Ran@2,BUYER,RandomAgent,_SystemAgent,33,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
400,9d02b761-d5af-4331-bf42-769efacd514d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,1,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
401,fe669c6c-ad3b-4211-879c-4d560473e4b1,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,10,,-1,-1
402,896b1e52-5867-4ca7-b894-2165e1c24db3,05Ran@2,BUYER,RandomAgent,_SystemAgent,10,1,44,0,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
403,126a5a16-2a59-4176-9985-21afee694b34,SELLER,00MyA@0,_SystemAgent,MyAgent,1,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,1,,-1,-1
404,68e6cef1-bb68-40ea-bee8-2d67ab6c8af3,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,9,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,9,,-1,-1
405,13a3d91c-beae-4467-8ac4-43a826aa83d5,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,13,,-1,-1
