index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
60,14,0,0,0,9.999999999999995,9,10.0,10.580795901765473,0,,39.2017881362172,27,30.22222222222222,43.99999999999999,12,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,2.8730000000000007,19826,617,0,0.0,6169.999999999996,False,-0.25273972602739725,0,1.568,53876,0,0,0.0,0.0,False,0.13585764884466184,3,2.1200000000000006,47712,0,0,0.0,0.0,False,0.0059031877213695395,0,2.1530000000000005,61440,17,129,1.0,6342.4303983156915,False,-0.05224626759629409,12,5.549000000000001,40864,394,0,0.0,15445.504525669578,False,-0.28730212455319865,0.16666666666666666,254698,0.0,0.0,6,0,0,22,7,6.6,11,33,21,139.0,15.0,9,5,21,816,1.1018673861399293,87.8713702224195
61,21,0,0,0,9.999999999999995,10,10.0,10.580795901765473,0,,38.75389520402848,13,35.0,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,2.8730000000000007,19726,627,0,0.0,6269.999999999996,False,-0.25437051532941946,0,1.568,53876,0,0,0.0,0.0,False,0.13585764884466184,13,2.2470000000000008,47563,0,0,0.0,0.0,False,0.0027618485410693203,0,2.1530000000000005,61888,12,127,1.0,6053.046742448341,False,-0.047797172322999314,8,5.617000000000001,40366,402,0,0.0,15579.06587201945,False,-0.29362749276092115,0.16666666666666666,254399,0.0,0.0,12,0,0,21,8,8.0,16,37,19,218.0,36.0,14,7,19,628,1.1881659915670753,89.05953621398658
62,19,0,0,0,9.999999999999996,13,10.0,10.41055276269252,25,10.0,39.72169769578189,8,53.0,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,25,3.1230000000000007,19221,640,0,0.0,6399.999999999998,False,-0.2687214611872146,8,1.6480000000000001,53960,0,0,0.0,0.0,False,0.1376286051610727,0,2.2340000000000004,47313,15,10,1.0,553.3752683982067,False,0.003324498950056945,0,2.1530000000000005,61996,6,130,1.0,5958.330186174691,False,-0.046907645356851775,13,5.7390000000000025,39883,406,0,0.0,16127.009264487448,False,-0.2966936377709104,0.3333333333333333,253353,0.0,0.0,10,0,0,20,9,9.0,18,38,20,221.0,27.0,15,4,20,438,1.1196374697610736,90.17917368374765
63,20,0,0,0,9.999999999999996,8,10.0,10.41055276269252,0,,39.674304732487066,3,38.0,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.0980000000000008,19141,648,0,0.0,6479.999999999997,False,-0.27002609262883237,1,1.6500000000000001,53987,0,0,0.0,0.0,False,0.13819784111991903,0,2.2340000000000004,47361,5,18,1.0,766.1902489982298,False,0.0065798432387231326,0,2.1530000000000005,62348,0,128,0.6,5632.0,False,-0.04413770847696302,12,5.846000000000002,39540,409,0,0.0,16226.79063558721,False,-0.3009931304505654,0.26666666666666666,253357,0.0,0.0,12,0,0,24,8,8.0,11,35,17,155.0,24.0,12,8,17,480,1.1073862742632627,91.28655995801091
64,17,0,0,0,9.999999999999996,10,10.0,10.41055276269252,0,,42.09795993827976,13,60.38461538461539,44.0,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.0980000000000003,19041,658,0,0.0,6579.999999999997,False,-0.2716568819308545,0,1.6490000000000002,53987,0,0,0.0,0.0,False,0.13819784111991903,0,2.234000000000001,48146,0,10,0.5,420.9795993827976,False,0.019490845835963073,0,2.1530000000000005,62148,0,132,0.4,5808.0,False,-0.04578058762266587,9,5.924000000000002,38825,418,0,0.0,17596.94725420094,False,-0.30143203867952906,0.15,253127,0.0,0.0,9,0,0,17,4,4.0,17,34,17,188.0,18.0,11,6,17,885,1.1519707823172212,92.43853074032813
65,17,0,0,0,9.999999999999996,10,10.0,10.425520900933261,2,11.0,40.79013101450543,25,35.56,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.1180000000000008,18912,668,0,0.0,6679.999999999997,False,-0.2742335290280496,4,1.6890000000000003,54016,0,1,0.1,40.79013101450543,False,0.13923922806348574,11,2.3440000000000007,48399,0,1,0.1,40.79013101450543,False,0.02081706581015464,0,2.1530000000000005,61567,15,135,1.0,6551.851965217582,False,-0.048847403185883057,13,6.045000000000002,38562,418,0,0.0,17050.27476406327,False,-0.3092993211090661,0.19999999999999998,252436,0.0,0.0,10,0,0,22,12,11.523809523809524,17,39,20,154.0,26.0,12,5,20,408,1.4147274000570178,93.85325814038515
66,20,0,0,0,9.999999999999998,8,10.0,10.433512626793913,1,11.0,40.90676398609451,12,42.0,43.99999999999999,11,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.1260000000000003,18818,676,0,0.0,6759.999999999999,False,-0.2759947814742335,11,1.795,54022,0,0,0.0,0.0,False,0.13893573958509023,0,2.3330000000000006,48388,0,2,0.1,81.81352797218902,False,0.021017599173260564,0,2.1530000000000005,61350,10,145,1.0,6789.067639860944,False,-0.05029067490164031,11,6.142000000000002,38089,425,0,0.0,17385.374694090166,False,-0.3137798344352591,0.18333333333333335,251647,0.0,0.0,5,0,0,16,9,8.75,21,37,22,196.0,104.0,13,7,22,80,1.2860980443656445,95.1393561847508
67,22,0,0,0,9.999999999999998,11,10.0,10.433512626793913,0,,40.62853099524521,13,38.23076923076923,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.125000000000001,18708,687,0,0.0,6869.999999999999,False,-0.27778864970645795,9,1.8740000000000003,53968,0,0,0.0,0.0,False,0.13779726766739753,2,2.3530000000000006,48510,0,0,0.0,0.0,False,0.022727272727272728,0,2.1530000000000005,61249,13,146,1.0,6952.170902938187,False,-0.05057595453523984,11,6.2410000000000005,37882,425,0,0.0,17267.12567297921,False,-0.31768349879733027,0.16666666666666666,251297,0.0,0.0,11,0,0,16,10,9.5,22,38,25,206.0,57.0,14,8,25,506,1.303493807092309,96.4428499918431
68,25,0,0,0,9.999999999999998,9,10.0,10.433512626793913,0,,39.45978342072966,12,28.5,43.99999999999999,8,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.125000000000001,18618,696,0,0.0,6959.999999999999,False,-0.27925636007827787,3,1.8950000000000002,54049,0,0,0.0,0.0,False,0.1395049755439366,9,2.4410000000000007,48303,0,0,0.0,0.0,False,0.01836313037611739,0,2.1530000000000005,61105,12,156,1.0,7337.517401048755,False,-0.049861987876074446,8,6.310000000000001,37563,428,0,0.0,16888.78730407229,False,-0.3251376109011464,0.16666666666666666,250618,0.0,0.0,7,0,0,21,7,7.0,17,38,14,206.0,80.0,14,11,14,90,1.2812730967998505,97.72412308864295
69,14,0,0,0,9.999999999999998,8,10.0,10.433512626793913,0,,40.26639601129595,6,55.333333333333336,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.125000000000001,18538,704,0,0.0,7039.999999999999,False,-0.2805609915198956,6,1.9520000000000002,54133,0,0,0.0,0.0,False,0.14127593186034745,0,2.432000000000001,48303,0,0,0.0,0.0,False,0.01836313037611739,0,2.1530000000000005,61257,6,158,1.0,7193.598376067775,False,-0.04868790887838457,12,6.422000000000001,37207,430,0,0.0,17314.55028485726,False,-0.32723695389041657,0.16666666666666666,250418,0.0,0.0,8,0,0,14,8,8.0,16,30,25,89.0,38.0,7,7,25,432,1.160204858519137,98.88432794716209
70,25,0,0,0,9.999999999999996,12,10.0,10.450499821677333,2,11.0,40.91284805050399,8,49.5,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.1450000000000014,18389,716,0,0.0,7159.999999999997,False,-0.2834637964774951,4,1.9860000000000002,54166,0,1,0.1,40.91284805050399,False,0.14240294366725526,4,2.472000000000001,48332,0,1,0.1,40.91284805050399,False,0.019405810929862776,0,2.1530000000000005,61257,4,159,1.0,7159.651392202015,False,-0.04893688562772645,11,6.520000000000001,37006,430,0,0.0,17592.524661716714,False,-0.32814659277340946,0.19999999999999998,250130,0.0,0.0,12,0,0,23,11,11.0,16,39,21,221.0,125.0,15,10,21,516,1.4215208776295185,100.30584882479161
71,21,0,0,0,9.999999999999998,14,10.0,10.450499821677333,0,,41.618086838702865,4,59.75,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.1430000000000002,18249,730,0,0.0,7299.999999999999,False,-0.28574690150032617,0,1.9820000000000002,54166,0,1,0.0,41.618086838702865,False,0.1424103778761037,3,2.4980000000000007,48454,0,0,0.0,0.0,False,0.02154663518299882,0,2.1530000000000005,61559,0,156,0.5,6863.999999999999,False,-0.04667537001452188,12,6.629000000000001,36589,433,0,0.0,18020.63160115834,False,-0.3311235269009847,0.08333333333333333,249997,0.0,0.0,14,0,0,17,7,7.0,21,38,20,190.0,42.0,12,9,20,542,1.9323778869584203,102.23822671175003
72,20,0,0,0,9.999999999999996,9,10.0,10.795140375444813,18,11.944444444444445,40.278178578994094,21,34.142857142857146,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,18,3.3230000000000004,17907,739,0,0.0,7389.999999999997,False,-0.2954337899543379,10,2.0820000000000003,54088,0,1,0.1,40.278178578994094,False,0.14075179392160356,10,2.5950000000000006,48188,7,10,1.0,478.34776841805467,False,0.020981065192465575,0,2.1530000000000005,61663,0,157,1.0,6907.999999999999,False,-0.04482713097560618,11,6.727000000000001,35963,444,0,0.0,17883.511289073376,False,-0.3413117268634696,0.35000000000000003,248789,0.0,0.0,10,0,0,20,13,12.5,17,37,19,204.0,64.0,13,7,19,486,1.5657055489718914,103.80393226072192
73,19,0,0,0,9.999999999999998,8,10.0,10.79801666369356,1,11.0,41.6543969166775,9,57.77777777777778,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.315000000000001,17813,747,0,0.0,7469.999999999999,False,-0.29719504240052186,6,2.132,54211,0,1,0.1,41.6543969166775,False,0.14335948723347824,0,2.585000000000001,48320,0,15,0.7,624.8159537501625,False,0.025307977249010828,0,2.1530000000000005,61736,0,155,0.3,6820.0,False,-0.04440174262537955,15,6.8660000000000005,35252,450,0,0.0,18744.478612504874,False,-0.3454264986687921,0.18333333333333332,248312,0.0,0.0,11,0,0,12,12,12.0,22,34,18,138.0,53.0,11,8,18,495,1.2041653143242002,105.00809757504612
74,18,0,0,0,9.999999999999996,9,10.0,10.801119266901624,1,11.0,40.101628425917085,19,31.68421052631579,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.324000000000001,17709,756,0,0.0,7559.999999999997,False,-0.299119373776908,5,2.1760000000000006,54377,0,0,0.0,0.0,False,0.14642013830325518,0,2.585000000000001,48543,0,3,0.1,120.30488527775125,False,0.024691188282992046,0,2.1530000000000005,61766,3,159,1.0,7116.304885277751,False,-0.04178850215424173,14,6.9910000000000005,34589,456,0,0.0,18286.34256221819,False,-0.3585118554103663,0.18333333333333335,247964,0.0,0.0,11,0,0,10,11,10.8,23,33,19,158.0,44.0,11,7,19,588,1.2779477089643478,106.28604528401047
75,19,0,0,0,9.999999999999996,13,10.0,10.807683949216878,2,11.0,40.97680965734831,4,65.0,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.3430000000000013,17550,769,0,0.0,7689.999999999997,False,-0.3021852576647097,3,2.201000000000001,54437,0,1,0.1,40.97680965734831,False,0.14811706031431685,0,2.585000000000001,48598,0,3,0.1,122.93042897204494,False,0.02587841993772185,0,2.1530000000000005,62030,0,156,0.3,6864.0,False,-0.03976647646428938,14,7.117000000000002,34027,460,0,0.0,18849.332442380222,False,-0.36262646177826835,0.08333333333333333,247622,0.0,0.0,11,0,0,23,13,13.0,13,36,18,149.0,36.0,12,7,18,460,1.7647386379539967,108.05078392196447
76,18,0,0,0,9.999999999999996,10,10.0,10.811147105905842,1,11.0,41.58457770122564,3,62.333333333333336,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.351000000000001,17436,779,0,0.0,7789.999999999997,False,-0.3042726679712981,2,2.218000000000001,54535,0,1,0.1,41.58457770122564,False,0.1501895827468927,0,2.585000000000001,48598,0,3,0.0,124.75373310367692,False,0.025897640128011393,0,2.1530000000000005,62470,0,146,0.0,6424.0,False,-0.03653939242808737,10,7.203000000000001,33684,463,0,0.0,19253.65947566747,False,-0.3646923307198783,0.016666666666666666,247703,0.0,0.0,12,0,0,21,7,7.0,12,33,18,176.0,21.0,11,7,18,601,1.333782834932208,109.38456675689667
77,18,0,0,0,9.999999999999998,8,10.0,10.81841364004797,2,11.0,42.30703350183885,8,50.875,44.00000000000001,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.370000000000001,17327,787,0,0.0,7869.999999999998,False,-0.3065231572080887,3,2.246000000000001,54603,0,1,0.1,42.30703350183885,False,0.1516308297510314,1,2.5950000000000006,48759,0,1,0.1,42.30703350183885,False,0.02842286888073286,0,2.1530000000000005,62608,0,142,0.7,6248.000000000001,False,-0.03580596423804145,9,7.283000000000002,33482,464,0,0.0,19630.463544853228,False,-0.3648917933430153,0.15,247759,0.0,0.0,15,0,0,14,10,9.75,19,33,17,183.0,19.0,12,6,17,714,1.098783596418798,110.48335035331547
78,17,0,0,0,9.999999999999998,9,10.0,10.81841364004797,0,,41.80542239794833,8,36.0,44.00000000000001,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.3680000000000008,17237,796,0,0.0,7959.999999999998,False,-0.3079908675799087,3,2.2730000000000006,54682,0,0,0.0,0.0,False,0.15285039635688985,3,2.6240000000000006,48734,0,0,0.0,0.0,False,0.02744982290436836,0,2.1530000000000005,62764,0,138,0.4,6072.000000000001,False,-0.034808501899579014,12,7.394000000000003,33164,468,0,0.0,19564.937682239815,False,-0.37003698177988487,0.06666666666666667,247561,0.0,0.0,9,0,0,21,8,7.5,13,34,20,155.0,45.0,11,6,20,442,1.2661060746759176,111.74945642799139
79,20,0,0,0,9.999999999999996,9,10.0,10.825858613646565,2,11.0,38.15878613506276,26,25.46153846153846,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.388000000000001,17118,805,0,0.0,8049.999999999997,False,-0.3104044357469015,12,2.3900000000000006,54599,0,1,0.1,38.15878613506276,False,0.1515027701355104,14,2.761000000000001,48403,0,1,0.1,38.15878613506276,False,0.020873658986918706,0,2.1530000000000005,62768,14,134,1.0,6430.223005890879,False,-0.03212251913594183,6,7.442000000000002,33035,470,0,0.0,17934.629483479497,False,-0.38388636642454127,0.19999999999999998,246903,0.0,0.0,14,0,0,7,9,9.0,17,24,20,183.0,70.0,11,9,20,706,1.0606073131784797,112.81006374116987
80,20,0,0,0,9.999999999999998,5,10.0,10.829736796084863,1,11.0,40.811964910056936,12,64.0,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.3960000000000004,17054,810,0,0.0,8099.999999999998,False,-0.3116764514024788,6,2.4380000000000006,54808,0,0,0.0,0.0,False,0.15550683083150615,4,2.7870000000000013,48551,0,1,0.1,40.811964910056936,False,0.024021883590298273,0,2.1530000000000005,63208,4,134,1.0,6059.247859640228,False,-0.028389187364204146,10,7.536000000000002,32093,482,0,0.0,19671.367086647442,False,-0.38496643035624484,0.18333333333333335,246694,0.0,0.0,9,0,0,6,11,10.3,17,23,23,185.0,23.0,12,8,23,490,1.1476285010576248,113.9576922422275
81,23,0,0,0,9.999999999999998,11,10.0,10.83384818737885,1,11.0,41.74179123018253,7,55.714285714285715,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.4050000000000007,16930,821,0,0.0,8209.999999999998,False,-0.3139269406392694,7,2.5020000000000007,54896,0,1,0.1,41.74179123018253,False,0.15780213559654005,0,2.783000000000001,48551,0,1,0.0,41.74179123018253,False,0.02403168526764816,0,2.1530000000000005,63636,0,128,0.6,5632.0,False,-0.025244598301380313,8,7.606000000000002,31705,487,0,0.0,20328.25232909889,False,-0.3858400515666108,0.11666666666666665,246698,0.0,0.0,14,0,0,7,6,6.0,17,24,22,212.0,87.0,14,9,22,638,1.1866175355389714,115.14430977776647
82,22,0,0,0,9.999999999999998,10,10.0,10.838189608450563,1,11.0,42.744820217602125,5,63.0,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.414000000000001,16816,831,0,0.0,8309.999999999998,False,-0.3160143509458578,0,2.4950000000000006,54896,0,1,0.0,42.744820217602125,False,0.15781270893297353,4,2.8230000000000013,48699,0,1,0.1,42.744820217602125,False,0.02716251497109127,0,2.1530000000000005,64120,0,117,0.0,5148.0,False,-0.021694805861558093,9,7.6880000000000015,31239,492,0,0.0,21030.451547060246,False,-0.3875254752830281,0.016666666666666666,246750,0.0,0.0,13,0,0,9,9,8.8,5,14,18,220.0,54.0,14,8,18,584,1.143384880386293,116.28769465815276
83,18,0,0,0,9.999999999999998,13,10.0,10.847069514671256,2,11.0,41.49736467662158,10,29.6,43.99999999999999,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.4330000000000007,16657,844,0,0.0,8439.999999999998,False,-0.3190802348336595,0,2.4950000000000006,54885,0,2,0.1,82.99472935324316,False,0.1580050886464122,9,2.909000000000001,48603,0,1,0.1,41.49736467662158,False,0.025125414959063667,0,2.1530000000000005,64440,0,113,1.0,4971.999999999999,False,-0.01829169905974506,6,7.7390000000000025,31160,492,0,0.0,20416.70342089782,False,-0.3931856935964545,0.19999999999999998,246725,0.0,0.0,17,0,0,10,8,7.75,4,14,16,168.0,42.0,14,4,16,746,1.1042967839166522,117.39199144206941
84,16,0,0,0,9.999999999999998,11,10.0,10.851594118698163,1,11.0,41.876684211447945,16,44.125,44.0,19,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.441000000000001,16533,855,0,0.0,8549.999999999998,False,-0.3213307240704501,6,2.5550000000000006,54899,0,0,0.0,0.0,False,0.15742536684095126,7,2.9700000000000006,48747,0,1,0.1,41.876684211447945,False,0.02816533863437597,0,2.1530000000000005,64414,0,116,0.9,5104.0,False,-0.01770495650770833,13,7.863000000000001,30479,499,0,0.0,20896.465421512523,False,-0.39965627578724333,0.16666666666666666,246052,0.0,0.0,10,0,0,10,12,11.083333333333334,2,12,15,164.0,41.0,12,4,15,374,0.958701953291893,118.3506933953613
85,15,0,0,0,9.999999999999998,9,10.0,10.856317445996144,1,11.0,41.392327797880924,11,37.0,44.00000000000001,19,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.4500000000000006,16429,864,0,0.0,8639.999999999998,False,-0.32325505544683625,5,2.599,55003,0,1,0.1,41.392327797880924,False,0.1600543127824873,5,3.0130000000000003,48649,0,0,0.0,0.0,False,0.025657783774666893,0,2.1530000000000005,64713,0,113,0.6,4972.000000000001,False,-0.014287181142094377,10,7.950000000000003,29993,504,0,0.0,20861.733210131984,False,-0.4070399336237807,0.11666666666666665,245767,0.0,0.0,11,0,0,4,10,10.0,6,10,25,136.0,37.0,10,5,25,503,0.9207995282486081,119.27149292360991
86,25,0,0,0,9.999999999999998,7,10.0,10.86580839748885,2,11.0,41.59556135261507,13,43.15384615384615,44.000000000000014,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.469000000000001,16330,871,0,0.0,8709.999999999998,False,-0.3253424657534247,8,2.674000000000001,55016,0,1,0.1,41.59556135261507,False,0.16033053172280967,4,3.0480000000000005,48682,0,1,0.1,41.59556135261507,False,0.026791992340114444,0,2.1530000000000005,64152,3,123,1.0,5536.786684057847,False,-0.0183739406799037,10,8.040000000000001,29822,504,0,0.0,20964.162921717994,False,-0.40879700965398325,0.19999999999999998,244982,0.0,0.0,4,0,0,9,11,10.75,5,14,21,196.0,65.0,14,11,21,70,1.0264846412464976,120.29797756485641
87,21,0,0,0,10.0,8,10.0,10.874983886090899,2,11.0,42.795053123086085,8,58.0,44.000000000000014,6,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.4870000000000005,16221,879,0,0.0,8790.0,False,-0.3275929549902153,7,2.7360000000000007,55176,0,1,0.1,42.795053123086085,False,0.1637164261798268,0,3.0440000000000005,48671,0,2,0.1,85.59010624617217,False,0.027023845781815842,0,2.1530000000000005,63952,0,130,0.7,5720.000000000002,False,-0.019963915333049743,6,8.090000000000002,29483,508,0,0.0,21739.88698652773,False,-0.4080802738142099,0.15,244483,0.0,0.0,5,0,0,5,8,7.75,7,12,23,152.0,78.0,12,9,23,80,0.9548078970983624,121.25278546195477
88,23,0,0,0,10.0,14,10.0,10.874983886090899,0,,42.030032043167544,11,35.18181818181818,44.000000000000014,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.4850000000000008,16081,893,0,0.0,8930.0,False,-0.3298760600130463,4,2.7690000000000006,55310,0,0,0.0,0.0,False,0.16609040310339013,4,3.0840000000000005,48612,0,0,0.0,0.0,False,0.02487771968291449,0,2.1530000000000005,64427,0,123,0.6,5412.000000000002,False,-0.015255306352954983,7,8.154000000000002,29108,513,0,0.0,21561.40643814495,False,-0.4148900118951422,0.09999999999999999,244518,0.0,0.0,16,0,0,9,5,4.6,5,14,26,202.0,27.0,14,9,26,729,1.0479183811694384,122.30070384312421
89,26,0,0,0,10.0,10,10.0,10.883811144213713,2,11.0,40.97678159751388,10,30.6,44.00000000000001,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.505000000000001,15952,903,0,0.0,9030.0,False,-0.33245270711024133,4,2.8050000000000006,55343,0,1,0.1,40.97678159751388,False,0.16721808885981532,6,3.1400000000000006,48463,0,1,0.1,40.97678159751388,False,0.022168333420449497,0,2.1530000000000005,64121,0,133,1.0,5852.000000000001,False,-0.016516802839833953,10,8.247000000000002,28935,513,0,0.0,21021.08895952462,False,-0.42139051413664785,0.19999999999999998,243794,0.0,0.0,6,0,0,12,11,11.0,4,16,27,221.0,45.0,16,10,27,100,1.2351076900959015,123.53581153322011
90,27,0,0,0,10.0,10,10.0,10.883811144213713,0,,40.83049321558853,16,39.9375,44.00000000000001,15,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.503000000000001,15852,913,0,0.0,9130.0,False,-0.33408349641226354,5,2.851000000000001,55445,0,0,0.0,0.0,False,0.16893658289762187,9,3.2240000000000006,48402,0,0,0.0,0.0,False,0.020450328891887335,0,2.1530000000000005,63791,0,143,1.0,6292.000000000001,False,-0.01813034485793496,15,8.387,28285,519,0,0.0,21191.025978890448,False,-0.4296787146018919,0.16666666666666666,242755,0.0,0.0,7,0,0,15,16,15.416666666666666,2,17,24,229.0,43.0,17,10,24,100,1.232082006521523,124.76789353974164
91,24,0,0,0,10.0,9,10.0,10.892263543582256,2,11.0,39.66113707156947,7,22.571428571428573,44.00000000000001,13,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.523000000000001,15733,922,0,0.0,9220.0,False,-0.3364970645792564,1,2.8560000000000008,55457,0,1,0.1,39.66113707156947,False,0.16960766083099563,6,3.275000000000001,48243,0,1,0.1,39.66113707156947,False,0.01751624575256756,0,2.1530000000000005,63695,0,149,0.6,6556.000000000001,False,-0.0176022765611019,13,8.502,27979,520,0,0.0,20623.791277216125,False,-0.43832755433077525,0.13333333333333333,242087,0.0,0.0,7,0,0,10,12,12.0,4,14,22,225.0,65.0,14,10,22,90,1.13051198143512,125.89840552117676
92,22,0,0,0,10.0,10,10.0,10.896448578575212,1,11.0,41.03010950160147,11,53.27272727272727,44.00000000000001,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.531000000000001,15619,932,0,0.0,9320.0,False,-0.33858447488584476,1,2.8650000000000007,55537,0,1,0.1,41.03010950160147,False,0.17130871678931528,8,3.3490000000000006,48355,0,0,0.0,0.0,False,0.019459436667228876,0,2.1530000000000005,63479,0,154,0.5,6776.000000000001,False,-0.019157144323999238,10,8.589000000000002,27438,526,0,0.0,21581.837597842376,False,-0.4392366655579014,0.09999999999999999,241408,0.0,0.0,6,0,0,11,11,10.25,3,14,19,212.0,37.0,14,8,19,100,1.0573412058874965,126.95574672706425
93,19,0,0,0,10.0,11,10.0,10.90073306252975,1,11.0,40.82336862526615,15,39.46666666666667,44.00000000000001,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.540000000000001,15495,943,0,0.0,9430.0,False,-0.34083496412263536,10,2.964000000000001,55494,0,0,0.0,0.0,False,0.16996964074886153,4,3.3810000000000007,48388,0,1,0.1,40.82336862526615,False,0.02058550523512886,0,2.1530000000000005,62949,4,164,1.0,7379.293474501065,False,-0.02250675872778771,10,8.679,27210,527,0,0.0,21513.91526551526,False,-0.4430792596371345,0.18333333333333335,240516,0.0,0.0,7,0,0,7,10,10.0,5,12,18,185.0,73.0,12,7,18,172,0.9787842836230993,127.93453101068735
94,18,0,0,0,10.0,14,10.0,10.905096052587327,1,11.0,41.687778672723134,4,63.75,44.00000000000001,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.5490000000000013,15341,957,0,0.0,9570.0,False,-0.3435746901500326,2,2.974000000000001,55530,0,1,0.1,41.687778672723134,False,0.17116806985445193,1,3.387000000000001,48477,0,0,0.0,0.0,False,0.022031539888682745,0,2.1530000000000005,62949,0,168,0.4,7392.000000000001,False,-0.02241356548780309,10,8.769000000000002,26785,531,0,0.0,22136.210475215983,False,-0.4447493107592744,0.08333333333333333,240062,0.0,0.0,8,0,0,5,10,9.5,7,12,22,176.0,70.0,12,6,22,140,1.737483304925263,129.6720143156126
