index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,b2220bd9-b12d-48d7-ae5c-e23845ee6ec5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,29,,-1,-1
640,b789d085-683c-44b8-a890-5864412ff1aa,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,50,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
641,bcaeb58e-b4df-4777-8b61-e5ba5cabfa79,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,26,5,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,26,,-1,-1
642,579bc5d3-d5e0-477b-b36a-446eafff0f72,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,28,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,28,,-1,-1
643,d72a110f-d9d6-48f8-8542-1c83a4f8f675,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,62,,-1,-1
644,6a955924-103b-4241-9896-b1c8d0552a8d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,55,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,55,,-1,-1
645,1b0f43ce-cce9-4224-bdbb-8f719556ec8b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,4,,-1,-1
646,bce70d51-f3b6-4e47-9bf8-80fefbde97e5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,63,,-1,-1
647,f54a267a-988d-4e87-bd30-5e8efc274ebb,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,28,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
648,2dd5f898-5ded-4a38-b4db-646b1f8afc23,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,5,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,5,,-1,-1
649,7fd978c8-9aaf-4701-b9cd-dcc507eccd3c,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
650,4a34c97f-b0b8-4d19-b616-54c994bd69d5,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,54,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,54,,-1,-1
651,21a5cfcd-f554-4a9d-a372-8d3a16727191,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,8,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,8,,-1,-1
652,d15c97d3-0cb8-48f4-a898-c7cf4e7f02f9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,26,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,26,,-1,-1
653,ceff1a69-508c-4475-b345-2a6a2c233e47,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,20,,-1,-1
654,1b14595e-c4e3-45e2-810c-8c2361efd767,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,36,,-1,-1
655,1aa6cfb4-2e28-4a02-b273-13f6fde3cae3,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
656,48169898-f6af-4bfe-be49-c2d293e2b871,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,37,4,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
657,30fb564a-f496-436c-be05-c8b26dc122e1,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,50,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,50,,-1,-1
658,8d9839fd-cea2-47e6-a947-560054fc2bc2,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,45,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,45,,-1,-1
659,35dc93d9-7dc1-4b92-8643-4c22680da2ae,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,10,,-1,-1
660,1f67f0ad-a629-441d-a7f8-c666d1bf9656,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,56,4,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
661,a76f4d8c-27ed-4887-9a3b-a2e1b5eb24d8,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,36,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
662,4a29570e-7f9f-4ea4-855a-9a3fe232e48f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,29,,-1,-1
663,07f09ee1-ef8c-47db-935b-3c5d168d1842,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
664,be93d9bc-32d1-4694-b339-361a3e4d36d3,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
665,00f3d9b2-7266-4d67-8a7d-0055684dcfb7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,5,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,5,,-1,-1
666,63e82170-e428-4618-bede-e5862aa6ddc4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,59,,-1,-1
667,1bfc2ed4-6d90-46e3-9549-d49d4d2b8d33,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,29,,-1,-1
668,0e4dfd5e-20ca-4571-a7fb-43ef62293c13,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,4,,-1,-1
669,5ada3119-454e-49f6-972a-1a6c1ceffa9d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,35,,-1,-1
670,e51f0b46-d58c-4666-89f1-c1d01681cea1,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,6,,-1,-1
671,4e01381d-7002-4381-9c00-255af979aadf,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,45,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,45,,-1,-1
672,46bb3d35-7429-424e-9332-2ceb1574a60b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,51,,-1,-1
673,2e2b3218-f3f7-4631-b2f3-29a9900a85fc,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,17,,-1,-1
674,173486ea-6fcf-41cb-a92c-469962c9b43a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,48,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,48,,-1,-1
675,4626afa5-17d8-4b9c-a3fc-12e7d3d9b2be,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,57,,-1,-1
676,0c4cd363-7fb9-4510-be8e-b38e6de7224b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,10,5,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
677,97ce8a04-4c2b-4be9-8fe1-cb128a086fd9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
678,09c56115-f2ba-4216-babc-b66d67d5e17e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,3,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
679,e936a79d-33e8-413b-a0a9-6351f48531ca,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,58,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
680,91f64fe1-bbed-488e-8c1e-8e56636b3626,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,57,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
681,75c96359-95e9-4a24-a5d3-a5367251938b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,47,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
682,bd0c02be-ce93-4fa2-8cf1-542c264decbd,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,28,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,28,,-1,-1
683,169ff93d-485c-44f8-8f43-89ab8d64aa75,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,58,,-1,-1
684,f95c5db2-f598-4e6c-8feb-e85fc7af2416,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,40,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
685,9c24e840-f7bc-4a01-91ab-674fba6413ff,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,55,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,55,,-1,-1
686,d753ba38-57bc-4aa5-881b-12a9ff2d1c17,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,38,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,38,,-1,-1
687,58872fa8-c31a-4cc7-b62a-b53cf2894e2b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,27,4,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
688,e9c1173d-6bd6-4a63-a7b5-ca935040f084,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,19,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,19,,-1,-1
689,94fdb3d8-090e-43af-ac8d-34703c32e7cc,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
690,98801d6d-32f0-4d7d-8f37-97dbdec3f6b5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,8,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,8,,-1,-1
691,5bb7153b-b055-45d9-a9e4-240cd595622b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,27,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,27,,-1,-1
692,31a1c87c-64db-4a58-914c-70b3db4810a1,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
693,a38baa1a-05fc-4a5e-9a10-5133285c5a70,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,41,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,41,,-1,-1
694,16c9d4f0-b38d-4c12-8763-769a4192238f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
695,62350dbb-1293-4fa2-9e0b-94f737fe14ff,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,34,,-1,-1
696,2af90052-fb6b-4321-85bc-190513a5eceb,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
697,0b0fdbee-3773-4621-a166-3f89f339d72a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,46,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
698,42fbad4b-e761-4414-8e98-57288e448ca7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
699,0fdc4307-5289-4043-8abf-bf46e53c2d78,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,52,,-1,-1
700,1b74b0a5-cb89-411a-a2d0-869602456de0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
701,8de9f7e6-810c-453a-a2e4-6700119ba9e5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,63,,-1,-1
702,ffa5c163-bcb5-41cb-81b5-583b35c314b0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,14,,-1,-1
703,c4aff432-a70a-4574-9661-f6c3ef3b3a70,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,58,,-1,-1
704,36be1563-2a1e-4313-bc84-fcc806b69a67,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,30,,-1,-1
705,d8515847-bbd8-4e60-8024-c2f2056e4c7e,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,5,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,57,,-1,-1
706,8346a24a-b3fc-4387-90ef-aef24b84c40e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,39,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,39,,-1,-1
707,08bd51ec-1c85-4933-b923-2073f3aa4645,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,40,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
708,4182b60a-a26a-4128-8b29-a1ecd4c30ffe,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,63,,-1,-1
709,450c92f4-e11d-4fc1-a596-8891d4d39808,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,37,,-1,-1
710,8080e048-29dc-47d7-b27d-acf9846fc2e7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,6,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,20,,-1,-1
711,8cd19fb2-f005-4ce1-88ad-b0ec3431f9f0,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,22,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
712,918eb428-6666-4068-b206-f628c627f4b9,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,47,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
713,f1e5d126-59e2-4980-bc94-fe8caab6913e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,6,,-1,-1
714,f88cb441-bc96-4edc-b3dc-2de73f690365,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,6,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,7,,-1,-1
715,b8700e7b-d46e-4d21-ad5b-09252de5a1bb,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,4,,-1,-1
716,92c4c52d-f359-48d2-ad8e-f206d7928a95,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,6,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,6,,-1,-1
717,a5859a99-2e3d-4732-a1f2-154e2c7538a9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,7,,-1,-1
718,575dd6c4-cb59-4641-8aaf-2402a5087fd5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,17,,-1,-1
719,52cc2011-53e1-4aac-bf4f-b6bfe5a6ba08,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,45,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,45,,-1,-1
720,ef6de3f8-395e-49ef-9581-51d4877c3592,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,33,,-1,-1
721,dd98d410-4b3c-45fc-b1e9-aea372e02d53,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,61,,-1,-1
722,8eab3e74-286d-4084-999a-9970fa9980df,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,44,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,44,,-1,-1
723,1053165d-8f08-4738-8bd3-acd5370d09b8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,60,,-1,-1
724,3052b9e8-9bb9-46db-90f7-15e1c21c140d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,35,,-1,-1
725,2a491823-3274-4b24-98ae-2b7630a2dfe0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,20,,-1,-1
726,bd9c6ab4-37d9-4f23-b865-2a88200c9d4c,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,54,3,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
727,3c9d4493-d6bc-494c-9bad-ed088f4d00f3,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,51,,-1,-1
728,62f5463f-03e0-481f-84eb-ce67e14984cd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,27,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,27,,-1,-1
729,dea32527-445c-4f01-b75c-8ab293f4bafe,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
730,3d61bf72-128a-4933-9c77-a3e780efd3b5,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,54,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
731,76a88d81-962a-43cc-842b-bf3a3d60fba3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
732,e6d76001-cab4-4b2f-9ab5-c62413d71830,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,53,2,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
733,f8b16f0a-dca2-4d3a-ac93-4cde644c67b1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,50,3,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
734,8d5c3ab7-2629-42fc-8094-6ce8fe455ebe,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,58,,-1,-1
735,bd64296c-a753-4fb4-b1e9-ff17bc5aa341,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,10,,-1,-1
736,734a7ab0-eabd-42d4-bc27-b3d6c82cef7f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,35,,-1,-1
737,b9b4577b-aedf-4680-aa86-6ed7fb5d7144,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,15,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,15,,-1,-1
738,89e00809-9e6b-4938-86c2-30e96012430d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,37,,-1,-1
739,3a3235e6-47ab-4bd1-b147-89499c0eb5f0,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,46,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,46,,-1,-1
740,f57265de-5d5b-4ac1-b8eb-0724100a56fa,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,33,4,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
741,d466bade-78bd-4673-b4a7-c4ea93bbfb17,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,47,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
742,a16c4383-7f75-41e7-9ce7-e19386225241,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,2,,-1,-1
