index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,30,0,0,0,10.000000000000002,20,10.0,20.62735631868859,2,8.0,24.202863092722474,47,33.297872340425535,33.0,20,33.0,0,0.7850000000000001,42501,323,0,0.0,3230.0000000000005,False,-0.04889617109348051,0,0.227,49243,19,46,1.0,1138.8583906596753,False,0.07391404784688337,37,2.721000000000001,62798,43,10,1.0,1129.0049526308342,False,-0.029209847303997085,0,0.2,65073,0,17,0.0,411.44867257628204,False,0.00014898859011386393,0,0.8210000000000002,88335,71,14,1.0,2180.4032795832954,False,0.005240634896881091,13,1.0230000000000004,89883,10,10,1.0,572.0286309272248,False,0.013601932524686845,0.6666666666666666,397833,0.0,0.0,14,0,0,13,8,7.35,19,32,36,219.0,80.0,13,17,36,659,1.8736446257680655,59.31529907695949
34,36,0,0,0,10.000000000000002,20,10.0,20.776303113755855,12,22.0,24.202863092722474,0,,33.00000000000001,20,33.0,0,0.7850000000000001,42441,329,0,0.0,3290.0000000000005,False,-0.049542945843394276,0,0.227,49367,23,44,1.0,1144.1573370052577,False,0.07664450389148483,0,2.6840000000000006,62534,45,20,1.0,1418.990901973463,False,-0.03103317882935649,0,0.2,65073,0,17,0.0,411.44867257628204,False,0.00014898859011386393,0,0.8210000000000002,88698,61,13,1.0,1905.3746486560708,False,0.007775349591700024,0,1.0100000000000002,90180,0,11,1.0,363.00000000000006,False,0.015765689812160658,0.6666666666666666,398293,0.0,0.0,19,0,0,20,0,0.0,15,35,22,249.0,54.0,18,18,22,1124,2.1220087725669146,61.437307849526405
35,22,0,0,0,10.0,20,10.0,20.972459382222308,19,22.0,23.579290973719974,10,11.0,33.00000000000001,20,33.0,0,0.7850000000000001,42341,339,0,0.0,3390.0,False,-0.050620903759917214,0,0.227,49685,23,35,1.0,964.0360783777808,False,0.08155868487385506,0,2.684000000000001,62226,54,20,1.0,1604.098626114404,False,-0.03433407416909713,0,0.2,65073,0,17,0.0,400.8479465532396,False,6.778061984436466e-05,0,0.8210000000000002,89127,51,10,1.0,1532.5438396597187,False,0.0105022754283418,0,1.0100000000000002,90301,0,14,1.0,462.0000000000001,False,0.017682303083442933,0.6666666666666666,398753,0.0,0.0,21,0,0,20,0,0.0,12,32,13,213.0,34.0,15,7,13,1388,1.5551821505650878,62.99249000009149
36,13,0,0,0,10.0,20,10.0,21.26518336695322,18,23.0,22.89277305644887,11,11.0,33.00000000000001,20,33.0,0,0.7850000000000001,42191,354,0,0.0,3540.0,False,-0.05223784063470162,0,0.227,50049,18,27,1.0,754.159950907737,False,0.08714384217518686,0,2.6840000000000006,61933,62,19,1.0,1753.4040568236283,False,-0.03767941858444573,0,0.2,65073,0,17,0.0,389.1771419596308,False,-2.1624799218362123e-05,3,0.851,89439,41,10,1.0,1268.6036953144037,False,0.012526015891109426,0,1.0100000000000002,90411,1,17,1.0,583.892773056449,False,0.01960393424530661,0.6666666666666666,399096,0.0,0.0,18,0,0,10,1,0.75,18,28,15,129.0,30.0,8,5,15,1263,1.2543826904147863,64.24687269050628
37,15,0,0,0,10.0,20,10.0,21.51639790532484,19,23.0,21.253567194696885,29,11.0,33.00000000000001,20,33.0,0,0.7850000000000001,42101,363,0,0.0,3630.0,False,-0.053208002759572263,0,0.227,50376,19,18,1.0,577.2951622958471,False,0.09228715895886351,10,2.784000000000001,61526,71,10,1.0,1740.1999232250325,False,-0.04401630235467804,0,0.2,65073,0,17,0.0,361.310642309847,False,-0.00023509903392230106,0,0.8480000000000003,89659,41,10,1.0,1201.3962549825724,False,0.014621321367048678,0,1.0100000000000002,90532,10,17,1.0,773.5356719469689,False,0.022030011982750317,0.6666666666666666,399267,0.0,0.0,22,0,0,8,2,1.1,18,26,12,132.0,33.0,9,6,12,1407,1.2889966797083616,65.53586937021464
38,12,0,0,0,10.0,20,10.0,21.65325339332785,12,23.0,20.84722879166792,20,17.0,33.0,20,33.0,0,0.7850000000000001,41991,374,0,0.0,3740.0,False,-0.0543937564677475,0,0.227,50562,18,16,1.0,526.4520542932456,False,0.09574909510060844,10,2.874000000000001,61310,73,10,1.0,1789.1597856296125,False,-0.046950621385116874,0,0.2,65073,0,17,0.0,354.40288945835465,False,-0.0002880165970187935,4,0.8880000000000003,89617,51,10,1.0,1393.208668375064,False,0.0152272882360136,0,1.0100000000000002,90730,0,21,1.0,693.0,False,0.02380310030463472,0.6666666666666666,399283,0.0,0.0,19,0,0,4,3,3.0,21,25,14,78.0,18.0,6,6,14,1234,1.230393735691905,66.76626310590655
39,14,0,0,0,10.0,20,10.0,21.65325339332785,0,,20.076501835114943,16,11.0,33.0,20,33.0,0,0.7850000000000001,41891,384,0,0.0,3840.0,False,-0.05547171438427044,0,0.227,50462,18,26,1.0,742.9845882265241,False,0.09592730885894406,6,2.9240000000000013,61318,63,10,1.0,1564.919982130804,False,-0.04854586417647889,0,0.2,65073,0,17,0.0,341.300531196954,False,-0.00038838858265822254,0,0.8840000000000001,89914,41,11,1.0,1186.1365752397128,False,0.01740204237480025,0,1.0100000000000002,90917,6,20,1.0,780.4590110106897,False,0.026396761491308807,0.6666666666666666,399575,0.0,0.0,21,0,0,5,1,0.75,22,27,14,114.0,31.0,8,6,14,948,1.309529603458941,68.07579270936549
40,14,0,0,0,9.999999999999998,20,10.0,21.776035093714185,24,22.375,19.677278252364808,11,13.0,33.0,18,33.0,1,0.7950000000000002,41801,392,0,0.0,3919.999999999999,False,-0.05654967230079338,0,0.227,50871,20,13,1.0,483.08845621828436,False,0.10194343368638206,1,2.928000000000001,60988,73,10,1.0,1786.4233443647836,False,-0.051905013525833224,0,0.2,64981,0,21,0.4,413.22284329966095,False,-0.0012469714313099365,0,0.8840000000000001,90101,42,11,1.0,1189.445686599322,False,0.019522733431127412,0,1.0100000000000002,91181,0,18,0.6,594.0,False,0.028316415427331692,0.6666666666666666,399923,0.0,0.0,19,0,0,11,2,1.0909090909090908,19,30,13,153.0,9.0,11,3,13,1323,1.5683795139193535,69.64417222328484
41,13,0,0,0,9.999999999999998,20,10.0,21.78930993064296,8,22.0,20.390933876689733,48,23.0,32.99999999999999,20,33.0,0,0.7940000000000003,41671,405,0,0.0,4049.999999999999,False,-0.057951017592273196,0,0.227,50977,17,15,1.0,496.83964895964436,False,0.10437693654018249,38,3.3070000000000013,60852,71,10,1.0,1750.9503438425475,False,-0.05426044260029612,0,0.2,64981,0,21,0.0,428.2096114104844,False,-0.0011321637269570636,0,0.8840000000000001,90464,32,10,1.0,982.5098840540713,False,0.022440168414966863,0,1.0100000000000002,90374,38,19,1.0,1401.8554873142098,False,0.023785426361100048,0.6666666666666666,399319,0.0,0.0,21,0,0,5,1,0.7916666666666666,22,27,18,99.0,30.0,8,5,18,1036,1.3385218400508165,70.98269406333566
42,18,0,0,0,9.999999999999998,20,10.0,21.78930993064296,0,,20.390933876689733,0,,32.99999999999999,16,33.0,0,0.794,41531,419,0,0.0,4189.999999999999,False,-0.059460158675405314,0,0.227,50917,13,25,1.0,674.732748266074,False,0.10500099978727662,0,3.269000000000001,60852,61,20,1.0,1736.9665833030153,False,-0.05436756666025973,0,0.2,64981,0,21,0.0,428.2096114104844,False,-0.0011321637269570636,0,0.8840000000000001,90728,22,12,1.0,844.600545287174,False,0.024632699025883616,0,1.0100000000000002,90638,28,21,1.0,1263.9461485473125,False,0.025977956972016967,0.6666666666666666,399647,0.0,0.0,18,0,0,6,0,0.0,21,27,21,99.0,60.0,8,10,21,728,1.3178765354678035,72.30057059880346
43,21,0,0,0,9.999999999999998,20,10.0,21.598473346211357,12,19.666666666666668,21.71221037812849,20,35.0,32.99999999999999,15,33.0,2,0.8140000000000003,41431,427,0,0.0,4269.999999999999,False,-0.06075370817523284,0,0.227,51017,15,25,1.0,689.961833655284,False,0.10732107875188945,0,3.2690000000000006,61316,63,10,1.0,1577.8259245926004,False,-0.048477639272912085,0,0.2,64981,0,21,0.0,455.95641794069826,False,-0.0009196064139124047,0,0.8840000000000001,90675,22,13,1.0,906.6686283188267,False,0.024385776752879514,0,1.0100000000000002,90486,28,25,1.0,1432.9418905875975,False,0.025219156524846242,0.6666666666666666,399906,0.0,0.0,21,0,0,7,1,1.0,26,33,25,207.0,66.0,14,7,25,1615,1.537427836097777,73.83799843490124
44,25,0,0,0,9.999999999999998,20,10.0,21.45205277875315,19,20.526315789473685,21.71221037812849,0,,33.0,20,33.0,0,0.812,41311,439,0,0.0,4389.999999999999,False,-0.06204725767506036,0,0.227,51327,13,16,1.0,473.2328444600504,False,0.11166817053790161,0,3.2690000000000006,60926,72,20,1.0,1978.7920076327964,False,-0.05138126823122155,0,0.2,64981,0,21,0.0,455.95641794069826,False,-0.0009196064139124047,0,0.8840000000000001,90939,12,15,1.0,755.5465245375419,False,0.02650404413571169,0,1.0100000000000002,90882,18,23,1.0,1149.8197868063128,False,0.028079338722368168,0.6666666666666666,400366,0.0,0.0,22,0,0,8,0,0.0,23,31,22,156.0,55.0,12,13,22,1250,1.5529174273833632,75.3909158622846
45,22,0,0,0,10.0,20,10.0,21.49630243496642,11,22.0,21.295402229915158,10,13.0,33.0,20,33.0,0,0.812,41211,449,0,0.0,4490.0,False,-0.06312521559158331,0,0.227,51469,13,15,1.0,452.4445365244963,False,0.11450548180972416,0,3.269000000000001,60814,73,20,1.0,1995.1381223508517,False,-0.05297202253481093,0,0.2,64981,0,21,0.0,447.2034468282183,False,-0.0009866594644607563,0,0.8840000000000001,91236,2,16,1.0,570.5908044598303,False,0.02880310482615485,0,1.0100000000000002,91115,18,22,1.0,1109.317240138473,False,0.030470875572671006,0.6666666666666666,400826,0.0,0.0,20,0,0,15,0,0.0,18,33,19,229.0,81.0,15,7,19,1232,1.4940716363489628,76.88498749863356
46,19,0,0,0,10.0,20,10.0,21.620116788222838,11,23.0,21.91337170598917,26,26.384615384615383,33.0,20,33.0,0,0.812,41101,460,0,0.0,4600.0,False,-0.06431096929975853,0,0.227,51632,12,14,1.0,422.6816350351197,False,0.11769879306479729,6,3.329000000000001,61079,74,10,1.0,1819.0223593883818,False,-0.05026105532957158,0,0.2,64981,0,21,0.0,460.1808058257726,False,-0.0008872450487538199,0,0.8840000000000001,91632,0,6,0.2,198.0,False,0.03116042221697636,0,1.0100000000000002,90693,34,24,1.0,1537.0546380036317,False,0.028131243820207284,0.5333333333333333,401118,0.0,0.0,19,0,0,10,1,0.6,20,30,16,169.0,53.0,12,7,16,1689,1.468767462298274,78.35375496093184
47,16,0,0,0,10.0,20,10.0,21.6319035224904,12,21.75,21.4783764605585,8,11.0,33.00000000000001,20,33.0,0,0.812,40971,473,0,0.0,4730.0,False,-0.06571231459123836,0,0.227,51823,9,12,1.0,349.5828422698848,False,0.12102861808241941,0,3.3230000000000004,60906,76,12,1.0,1901.7651852359725,False,-0.05227776444226225,0,0.2,64981,0,21,0.0,451.0459056717285,False,-0.000957223906665318,5,0.9340000000000002,91700,0,8,0.8,264.00000000000006,False,0.03229577670612305,0,1.0100000000000002,90990,24,25,1.0,1340.4810350534042,False,0.030365005424147135,0.6333333333333333,401371,0.0,0.0,19,0,0,5,3,2.75,21,26,16,114.0,53.0,8,8,16,1011,1.2238915897905827,79.57764655072242
48,16,0,0,0,10.0,20,10.0,21.728090327045617,9,23.0,22.717352390460423,17,35.88235294117647,33.0,20,33.0,0,0.812,40881,482,0,0.0,4820.0,False,-0.06668247671610901,0,0.227,51920,10,13,1.0,382.465174251593,False,0.12347431414120817,4,3.363000000000001,61232,72,10,1.0,1791.5960274518886,False,-0.048127012613554,0,0.2,64946,0,23,0.3,522.4991049805898,False,-0.0009460915213916019,0,0.9290000000000003,91321,7,11,1.0,522.021466733223,False,0.02948561397235366,0,1.0100000000000002,91419,14,22,1.0,1044.042933466446,False,0.03352130157413211,0.7166666666666667,401719,0.0,0.0,25,0,0,5,1,0.25,22,27,14,147.0,21.0,9,7,14,1101,1.2315566819161177,80.80920323263854
49,14,0,0,0,10.0,20,10.0,21.894820207125527,21,22.80952380952381,23.11205516272239,16,27.5,33.0,20,33.0,0,0.812,40801,490,0,0.0,4900.0,False,-0.06754484304932735,8,0.30700000000000005,52123,12,10,1.0,338.94820207125525,False,0.12738172863564226,6,3.4190000000000005,61020,83,10,1.0,2048.3906288186427,False,-0.049407907055274015,0,0.2,64946,0,23,0.0,531.5772687426149,False,-0.0008765472985443202,0,0.9290000000000003,91167,8,14,1.0,646.8964413017791,False,0.028456347538201684,0,1.0100000000000002,91793,9,19,1.0,835.0084964645015,False,0.036550593511980194,0.6666666666666666,401850,0.0,0.0,18,0,0,6,4,2.3262032085561497,20,26,12,120.0,12.0,10,4,12,860,1.223579970188439,82.03278320282698
50,12,0,0,0,10.0,20,10.0,21.938130677499686,5,23.0,23.11205516272239,0,,33.0,20,33.0,0,0.812,40721,498,0,0.0,4980.0,False,-0.0684072093825457,0,0.29900000000000004,52118,14,15,1.0,469.0719601624953,False,0.12867661219561166,0,3.4130000000000007,60905,78,20,1.0,2173.4152960994234,False,-0.05021208156935586,0,0.2,64946,0,23,0.0,531.5772687426149,False,-0.0008765472985443202,0,0.9290000000000003,91431,0,14,0.8,462.0,False,0.030384784001618724,0,1.0100000000000002,92189,0,16,0.9,528.0,False,0.03927652064434178,0.6166666666666666,402310,0.0,0.0,18,0,0,5,0,0.0,22,27,15,69.0,12.0,8,4,15,975,1.2719154637306929,83.30469866655767
51,15,0,0,0,10.000000000000002,20,10.0,21.94071223916624,5,22.0,22.153246677927214,15,11.0,33.0,20,33.0,0,0.812,40661,504,0,0.0,5040.000000000001,False,-0.06905398413245947,0,0.29900000000000004,52088,18,20,1.0,618.8142447833247,False,0.12964399625715034,0,3.4130000000000003,60960,73,15,1.0,1933.9706936280436,False,-0.05120370548324594,0,0.2,64946,0,23,0.0,509.52467359232594,False,-0.0010454835098413617,0,0.9290000000000003,91706,0,9,0.5,297.0,False,0.03254870221113097,0,1.0100000000000002,92409,0,16,1.0,528.0,False,0.04174957002664149,0.5833333333333334,402770,0.0,0.0,21,0,0,5,0,0.0,24,29,23,117.0,33.0,9,6,23,1135,1.386300053447485,84.69099872000515
52,23,0,0,0,10.000000000000002,20,10.0,21.69521412495571,5,16.4,22.330032202740313,45,23.0,33.0,0,,2,0.8320000000000001,40511,517,0,0.0,5170.000000000001,False,-0.07088651259054847,0,0.29900000000000004,52084,15,27,1.0,735.7707813738042,False,0.1308185018688967,30,3.713000000000001,61073,68,10,1.0,1698.5748825243916,False,-0.051275683076771564,0,0.2,64946,0,23,0.0,513.5907406630272,False,-0.0010143349778376522,0,0.9290000000000003,91706,0,9,0.0,297.0,False,0.03254870221113097,0,1.0100000000000002,91374,35,26,1.0,1639.551127095911,False,0.03636254413322941,0.5,401694,0.0,0.0,11,0,0,5,2,1.6666666666666665,23,28,21,150.0,40.0,10,13,21,266,1.2966200103983283,85.98761873040348
53,21,0,0,0,10.000000000000002,20,10.0,21.176267782819124,4,8.0,22.330032202740313,0,,33.0,0,,2,0.8500000000000001,40421,524,0,0.0,5240.000000000001,False,-0.0720722662987237,0,0.29900000000000004,51970,18,35,1.0,921.1693723986693,False,0.13035927660829885,0,3.683000000000001,61041,62,20,1.0,1759.529246589592,False,-0.05129901448934723,0,0.2,64946,0,23,0.0,513.5907406630272,False,-0.0010143349778376522,0,0.9290000000000003,91706,0,9,0.0,297.0,False,0.03254870221113097,0,1.0100000000000002,91374,25,36,1.0,1746.2508050685078,False,0.03696225679846052,0.5,401458,0.0,0.0,12,0,0,1,1,1.0,24,25,19,111.0,72.0,7,14,19,216,1.0928383879363537,87.08045711833984
54,19,0,0,0,10.000000000000002,20,10.0,21.176267782819124,0,,22.095590075588373,5,13.0,33.0,0,,0,0.8479999999999999,40351,531,0,0.0,5310.000000000001,False,-0.07282683684028976,0,0.29900000000000004,51840,21,45,1.0,1162.9320502268606,False,0.13016268595018612,0,3.6830000000000016,61106,52,25,1.0,1653.5556765963038,False,-0.051114957509719026,0,0.2,64946,0,23,0.0,508.19857173853256,False,-0.0010556422517692962,0,0.9290000000000003,91706,0,9,0.0,297.0,False,0.03254870221113097,0,1.0100000000000002,91309,20,46,1.0,1959.9118015117674,False,0.037432479015680094,0.5,401258,0.0,0.0,10,0,0,6,0,0.0,16,22,12,93.0,54.0,6,13,12,265,1.0926023852080107,88.17305950354785
55,12,0,0,0,10.000000000000002,20,10.0,21.591407681180954,28,23.0,22.095590075588373,0,,33.0,0,,0,0.8480000000000001,40231,543,0,0.0,5430.000000000001,False,-0.07412038634011728,0,0.29900000000000004,52404,19,27,1.0,772.9680073918857,False,0.1381184029772323,0,3.6830000000000003,60462,70,35,1.0,2284.7441903282597,False,-0.0561465305862794,0,0.2,64946,0,23,0.0,508.19857173853256,False,-0.0010556422517692962,0,0.929,91706,0,9,0.0,297.0,False,0.03254870221113097,0,1.0100000000000002,91309,10,56,1.0,2068.9559007558837,False,0.03804536865722347,0.5,401058,0.0,0.0,11,0,0,5,0,0.0,21,26,9,129.0,12.0,8,4,9,844,1.937924818135798,90.11098432168365
56,9,0,0,0,10.000000000000002,20,10.0,21.749543253064836,14,23.0,22.161694350425496,1,34.0,33.0,0,,0,0.8480000000000001,40141,552,0,0.0,5520.000000000001,False,-0.07509054846498793,0,0.29900000000000004,52616,20,23,1.0,700.2394948204912,False,0.1419049617844568,0,3.683000000000001,60163,73,45,1.0,2584.9929032428804,False,-0.05842748545831193,0,0.2,64957,0,23,0.1,509.7189700597864,False,-0.0008754617807858173,0,0.9290000000000003,91672,0,10,0.1,330.0,False,0.032351982373902584,0,1.0100000000000002,91309,0,66,1.0,2178.0,False,0.038658258298766845,0.5333333333333333,400858,0.0,0.0,13,0,0,4,0,0.0,22,26,12,96.0,21.0,7,2,12,556,1.127816703170538,91.23880102485418
57,12,0,0,0,10.000000000000002,20,10.0,21.93058316514866,19,23.0,22.171912805203828,2,23.0,33.0,0,,0,0.8480000000000001,40031,563,0,0.0,5630.000000000001,False,-0.07627630217316315,0,0.29900000000000004,52963,19,14,1.0,497.02816431208123,False,0.14719545710063905,0,3.683000000000001,59738,82,54,1.0,2995.591111023197,False,-0.061793568838015005,0,0.2,64991,0,22,0.0,487.7820817144842,False,-0.0005225904969090836,0,0.9290000000000003,91638,0,11,0.1,363.0,False,0.032155262536674195,0,1.0100000000000002,91297,0,67,0.1,2211.0,False,0.03870884339976843,0.3666666666666667,400658,0.0,0.0,12,0,0,6,0,0.0,17,23,20,78.0,48.0,6,6,20,683,1.1756791463121772,92.41448017116636
58,20,0,0,0,10.000000000000002,20,10.0,22.021695328386063,11,23.0,23.120203706227596,33,27.363636363636363,33.0,0,,0,0.8480000000000001,39941,572,0,0.0,5720.000000000001,False,-0.0772464642980338,0,0.29900000000000004,53106,20,13,1.0,486.2820392690188,False,0.1501625780362735,0,3.683000000000001,60388,83,31,1.0,2544.5270271490986,False,-0.05529020647513289,0,0.2,64991,0,22,0.0,508.6444815370071,False,-0.0003627719013849986,0,0.9290000000000003,90735,23,21,1.0,1224.7646852432347,False,0.026848124895981422,0,1.0100000000000002,91297,0,67,0.0,2211.0,False,0.03870884339976843,0.5,400458,0.0,0.0,14,0,0,15,0,0.0,15,30,20,156.0,26.0,12,8,20,1356,1.5326243275776505,93.94710449874401
59,20,0,0,0,10.000000000000002,20,10.0,20.27363491222561,37,14.783783783783784,23.107038070305638,20,23.0,33.0,0,,19,1.0380000000000003,39612,584,0,0.0,5840.000000000001,False,-0.08304587788892721,5,0.34900000000000003,53350,18,10,1.0,382.7363491222561,False,0.15430683370475,0,3.6830000000000003,60301,110,21,1.0,2715.3476398212356,False,-0.05531456250424216,0,0.2,64991,0,22,0.0,508.354837546724,False,-0.00036499074946205946,0,0.9290000000000003,90450,28,31,1.0,1669.9970659685578,False,0.026146860160121795,0,1.0100000000000002,91122,0,72,0.5,2376.0,False,0.03766903854584696,0.5833333333333334,399826,0.0,0.0,13,0,0,21,2,1.2777777777777777,13,34,26,192.0,34.0,14,6,26,660,1.5335336104035378,95.48063810914755
60,26,0,0,0,10.000000000000002,20,10.0,20.09814676921653,2,8.0,22.28561742402623,63,20.142857142857142,33.0,0,,0,1.0190000000000001,39532,592,0,0.0,5920.000000000001,False,-0.08390824422214557,0,0.34400000000000003,53246,20,18,1.0,561.7666418458975,False,0.15399455245177107,42,4.103000000000001,59783,102,10,1.0,2272.867144700348,False,-0.06664061694908499,0,0.2,64991,0,22,0.0,490.2835833285771,False,-0.0005034274821999803,0,0.9290000000000003,89866,46,41,1.0,2378.1384015052067,False,0.023562193828084943,0,1.0100000000000002,90437,25,82,1.0,3263.140435600656,False,0.03495509411976671,0.6666666666666666,397855,0.0,0.0,11,0,0,18,5,4.086956521739131,14,32,32,179.0,75.0,13,13,32,216,1.654524851590395,97.13516296073794
61,32,0,0,0,10.000000000000002,20,10.0,20.09814676921653,0,,22.343382189062684,18,23.0,33.0,0,,0,1.0190000000000001,39402,605,0,0.0,6050.000000000001,False,-0.08530958951362538,0,0.3440000000000001,53176,17,28,1.0,732.7481095380629,False,0.15432851963541377,8,4.141000000000001,59973,92,10,1.0,2072.4633246585477,False,-0.06526480163126029,0,0.2,64991,0,22,0.0,491.554408159379,False,-0.0004936921956872064,0,0.9290000000000003,89452,54,51,1.0,2889.5426382093847,False,0.021782746198863445,0,1.0100000000000002,90437,15,92,1.0,3371.1507328359403,False,0.035562173208084226,0.6666666666666666,397431,0.0,0.0,10,0,0,15,1,0.4444444444444444,15,30,35,204.0,102.0,13,19,35,200,1.4822897892445326,98.61745274998248
62,35,0,0,0,10.000000000000002,20,10.0,20.22503855404283,9,22.0,22.343382189062684,0,,33.0,0,,0,1.0190000000000001,39302,615,0,0.0,6150.000000000001,False,-0.08638754743014833,0,0.3440000000000001,53274,17,29,1.0,756.526118067242,False,0.15669763407713047,0,4.133000000000002,59775,91,20,1.0,2287.346152199151,False,-0.066652268671198,0,0.2,64991,0,22,0.0,491.554408159379,False,-0.0004936921956872064,0,0.9290000000000003,89452,44,61,1.0,2996.108816318758,False,0.022381708519198545,0,1.0100000000000002,90437,5,102,1.0,3477.7169109453134,False,0.036161135528419326,0.6666666666666666,397231,0.0,0.0,13,0,0,14,0,0.0,16,30,28,193.0,128.0,13,22,28,398,1.5977582782506943,100.21521102823317
63,28,0,0,0,10.0,20,10.0,19.909038538262248,7,14.428571428571429,22.11587991453812,5,13.0,33.0,0,,2,1.0390000000000001,39192,624,0,0.0,6240.0,False,-0.08778889272162815,0,0.34400000000000003,53249,18,34,1.0,856.9073103009164,False,0.15724072212725201,0,4.133,59739,88,25,1.0,2304.892389230531,False,-0.06706941741691667,0,0.2,64991,0,22,0.0,486.54935811983864,False,-0.0005320339049178104,0,0.929,89452,34,71,1.0,3094.939917094296,False,0.02293719532084616,0,1.0100000000000002,90372,0,112,1.0,3696.0,False,0.036657336525815265,0.6666666666666666,396995,0.0,0.0,12,0,0,8,1,1.0,15,23,29,103.0,94.0,8,20,29,350,1.4579201517626643,101.67313117999583
64,29,0,0,0,10.0,20,10.0,20.12047270436618,13,22.0,22.11587991453812,0,,33.0,0,,0,1.0370000000000001,39112,632,0,0.0,6320.0,False,-0.0886512590548465,0,0.34400000000000003,53415,20,31,1.0,823.7346538353515,False,0.1604619551336166,0,4.133,59453,91,35,1.0,2605.0188131061564,False,-0.06915213337797302,0,0.2,64991,0,22,0.0,486.54935811983864,False,-0.0005320339049178104,0,0.9290000000000003,89452,24,81,1.0,3203.781117948915,False,0.02354894455844213,0,1.0100000000000002,90372,0,112,0.0,3696.0,False,0.036657336525815265,0.5,396795,0.0,0.0,11,0,0,10,0,0.0,17,27,25,165.0,102.0,10,19,25,486,1.449862852692604,103.12299403268844
65,25,0,0,0,10.0,20,10.0,20.370458846425198,11,23.0,22.11587991453812,0,,33.0,0,,0,1.0370000000000001,39062,637,0,0.0,6370.0,False,-0.08919023801310796,0,0.3440000000000001,53518,25,30,1.0,861.1137653927559,False,0.16308547953381294,0,4.133,59200,92,45,1.0,2869.296810025334,False,-0.07100387006063112,0,0.2,64991,0,22,0.0,486.54935811983864,False,-0.0005320339049178104,0,0.9290000000000003,89452,14,91,1.0,3312.6223188035337,False,0.024160693796038267,0,1.0100000000000002,90372,0,112,0.0,3696.0,False,0.036657336525815265,0.5,396595,0.0,0.0,10,0,0,10,0,0.0,17,27,16,129.0,93.0,8,17,16,453,1.3611727990210056,104.48416683170944
66,16,0,0,0,10.0,20,10.0,20.539002298442963,20,21.5,22.11587991453812,0,,33.0,0,,0,1.0370000000000001,38962,647,0,0.0,6470.0,False,-0.09026819592963091,0,0.3440000000000001,53848,25,20,1.0,660.7800459688592,False,0.16804048859486956,0,4.133000000000001,58770,102,55,1.0,3311.3516297407787,False,-0.07420558282078187,0,0.2,64991,0,22,0.0,486.54935811983864,False,-0.0005320339049178104,0,0.9290000000000003,89452,4,101,1.0,3421.4635196581526,False,0.024772443033634402,0,1.0100000000000002,90372,0,112,0.0,3696.0,False,0.036657336525815265,0.5,396395,0.0,0.0,11,0,0,9,0,0.0,11,20,17,54.0,69.0,3,13,17,630,1.1351277772337198,105.61929460894316
67,17,0,0,0,10.000000000000002,20,10.0,20.77197844297168,18,22.333333333333332,21.761446545760297,44,20.272727272727273,33.0,0,,0,1.0370000000000001,38882,655,0,0.0,6550.000000000001,False,-0.09113056226284925,0,0.34400000000000003,54130,27,12,1.0,519.2637413156602,False,0.17259468503487907,0,4.133,59260,110,21,1.0,2741.908006187851,False,-0.07106047276511171,0,0.2,64991,0,22,0.0,478.7518240067265,False,-0.0005917677304177382,0,0.9290000000000003,89282,4,111,1.0,3750.0457861830414,False,0.02470826890018456,0,1.0100000000000002,89650,24,122,1.0,4548.2747170982475,False,0.03333150505906231,0.6666666666666666,396195,0.0,0.0,17,0,0,15,0,0.0,11,26,16,117.0,39.0,9,8,16,1494,1.3734772615134716,106.99277187045664
