index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45556,6,158,1.0,4071.8239970731697,False,0.2156609874718788,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,6,47,1.0,2096.3294588059193,False,0.20055948472765578,11,6.016000000000002,69442,2004,0,0.0,25160.039241176906,False,-0.18583717521054896,0.3333333333333333,274420,0.0,0.25,4,0,0,2,4,4.0,10,12,0,0.0,0.0,0,0,0,100,0.49505622033029795,150.44008130952716
67,0,0,0,0,10.000000000000002,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,14,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45446,7,168,1.0,4335.7369082803325,False,0.2162218308038562,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.6,2279.0,False,0.20146609227348528,14,6.145000000000001,69179,2004,0,0.0,25160.039241176906,False,-0.18844775251540086,0.26666666666666666,274047,0.0,0.25,4,0,0,0,4,4.0,7,7,0,0.0,0.0,0,0,0,110,0.4058591229841113,150.84594043251127
68,0,0,0,0,10.000000000000002,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,8,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45326,9,178,1.0,4609.649819487495,False,0.21665495695276382,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0000000000005,False,0.20146609227348528,8,6.211,69080,2004,0,0.0,25160.039241176906,False,-0.18943044131076336,0.16666666666666666,273828,0.0,0.25,4,0,0,0,2,2.0,7,7,0,0.0,0.0,0,0,0,120,0.40519135259091854,151.2511317851022
69,0,0,0,0,10.000000000000004,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45206,11,188,1.0,4883.562730694658,False,0.21708808310167124,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0000000000005,False,0.20146609227348528,10,6.303000000000001,68947,2004,0,0.0,25160.039241176906,False,-0.19075061918736147,0.16666666666666666,273575,0.0,0.25,4,0,0,0,3,3.0,7,7,0,0.0,0.0,0,0,0,120,0.4056360125541687,151.65676779765636
70,0,0,0,0,10.000000000000002,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,13,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45116,10,198,1.0,5127.47564190182,False,0.21790436079978828,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,13,6.423000000000001,68698,2004,0,0.0,25160.039241176906,False,-0.19322223039993988,0.16666666666666666,273236,0.0,0.25,3,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,90,0.3440570058301091,152.00082480348647
71,0,0,0,0,10.000000000000002,7,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,45046,7,208,1.0,5351.388553108983,False,0.21897607286404475,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,10,6.510000000000002,68539,2004,0,0.0,25160.039241176906,False,-0.19480048816218876,0.16666666666666666,273007,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.3384468797594309,152.3392716832459
72,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,6,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44936,8,218,1.0,5615.301464316146,False,0.21953691619602217,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,6,6.560000000000001,68473,2004,0,0.0,25160.039241176906,False,-0.19545561402576375,0.16666666666666666,272831,0.0,0.25,3,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,110,0.33722550608217716,152.67649718932807
73,0,0,0,0,10.0,7,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,9,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44866,5,228,1.0,5839.214375523308,False,0.22060862826027883,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,9,6.644000000000002,68349,2004,0,0.0,25160.039241176906,False,-0.19668645655732891,0.16666666666666666,272637,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,70,0.33817631658166647,153.01467350590974
74,0,0,0,0,10.0,13,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,8,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44736,8,238,1.0,6123.127286730471,False,0.22091403722611644,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,8,6.715000000000002,68239,2004,0,0.0,25160.039241176906,False,-0.19777833299662056,0.16666666666666666,272397,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,130,0.3398890467360616,153.3545625526458
75,0,0,0,0,10.0,6,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44676,4,248,1.0,6337.040197937634,False,0.2221134664734429,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,10,6.807,68085,2004,0,0.0,25160.039241176906,False,-0.19930696001162893,0.16666666666666666,272183,0.0,0.25,2,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,60,0.33776766434311867,153.69233021698892
76,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,12,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44576,4,258,1.0,6590.953109144796,False,0.22280202698849014,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,12,6.917000000000001,67889,2004,0,0.0,25160.039241176906,False,-0.2012524853034577,0.16666666666666666,271887,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.34665543399751186,154.03898565098643
77,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,12,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44496,2,268,1.0,6824.8660203519585,False,0.2237460218696768,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,12,7.025,67695,2004,0,0.0,25160.039241176906,False,-0.2031781582963903,0.16666666666666666,271613,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,80,0.3321236278861761,154.3711092788726
78,0,0,0,0,10.0,14,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,9,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44356,6,278,1.0,7118.778931559122,False,0.2239237136524448,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,9,7.103000000000001,67574,2004,0,0.0,25160.039241176906,False,-0.20437922237961112,0.16666666666666666,271352,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,140,0.3306080596521497,154.70171733852476
79,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,12,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44276,4,288,1.0,7352.691842766284,False,0.22486770853363164,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,12,7.214000000000001,67366,2004,0,0.0,25160.039241176906,False,-0.2064438614648172,0.16666666666666666,271064,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,80,0.3303461540490389,155.0320634925738
80,0,0,0,0,10.0,7,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44206,1,298,1.0,7576.604753973446,False,0.2259394205978881,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,11,7.312000000000002,67183,2004,0,0.0,25160.039241176906,False,-0.2082603468138206,0.16666666666666666,270811,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.33313347212970257,155.3651969647035
81,0,0,0,0,10.0,12,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,44086,3,308,1.0,7850.51766518061,False,0.22637254674679572,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,11,7.4110000000000005,67005,2004,0,0.0,25160.039241176906,False,-0.21002720141558348,0.16666666666666666,270513,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,120,0.3280282970517874,155.6932252617553
82,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43976,4,318,1.0,8114.430576387772,False,0.22693339007877314,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,11,7.510000000000002,66821,2004,0,0.0,25160.039241176906,False,-0.211853612914035,0.16666666666666666,270219,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,110,0.3257338646799326,156.01895912643522
83,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,8,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43866,5,328,1.0,8378.343487594935,False,0.22749423341075037,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,8,7.5790000000000015,66721,2004,0,0.0,25160.039241176906,False,-0.21284622785884563,0.16666666666666666,270009,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,110,0.32735446095466614,156.3463135873899
84,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43756,6,338,1.0,8642.256398802097,False,0.22805507674272776,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,10,7.671000000000002,66568,2004,0,0.0,25160.039241176906,False,-0.21436492872440585,0.16666666666666666,269746,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,110,0.3263567229732871,156.67267031036317
85,0,0,0,0,10.000000000000002,11,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,15,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43646,7,348,1.0,8906.16931000926,False,0.228615920074705,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,15,7.811000000000001,66270,2004,0,0.0,25160.039241176906,False,-0.21732292125994146,0.16666666666666666,269338,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,110,0.32962051685899496,157.00229082722217
86,0,0,0,0,10.000000000000004,14,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,13,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43506,11,358,1.0,9200.082221216422,False,0.228793611857473,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,13,7.926000000000002,66021,2004,0,0.0,25160.039241176906,False,-0.21979453247251987,0.16666666666666666,268949,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,140,0.32240884378552437,157.3246996710077
87,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,17,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43406,11,368,1.0,9453.995132423584,False,0.22948217237252022,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,17,8.083,65640,2004,0,0.0,25160.039241176906,False,-0.2235763954122483,0.16666666666666666,268468,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,100,0.3234455641359091,157.6481452351436
88,0,0,0,0,10.000000000000002,11,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43296,12,378,1.0,9717.908043630749,False,0.23004301570449745,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,11,8.176,65465,2004,0,0.0,25160.039241176906,False,-0.22531347156566686,0.16666666666666666,268183,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,110,0.32175689842551947,157.96990213356912
89,0,0,0,0,10.000000000000002,14,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43156,16,388,1.0,10011.82095483791,False,0.23022070748726545,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,10,8.265,65308,2004,0,0.0,25160.039241176906,False,-0.22687187702901954,0.16666666666666666,267886,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,140,0.31782205682247877,158.2877241903916
90,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,13,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,43076,14,398,1.0,10245.733866045073,False,0.2311647023684523,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,13,8.385000000000002,65058,2004,0,0.0,25160.039241176906,False,-0.22935341439104606,0.16666666666666666,267556,0.0,0.25,3,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,80,0.31889279279857874,158.60661698319018
91,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,7,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42996,12,408,1.0,10479.646777252236,False,0.23210869724963895,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,7,8.442,64978,2004,0,0.0,25160.039241176906,False,-0.23014750634689454,0.16666666666666666,267396,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,80,0.3136216038838029,158.92023858707398
92,0,0,0,0,10.000000000000004,7,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42926,9,418,1.0,10703.559688459398,False,0.2331804093138956,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,10,8.535,64823,2004,0,0.0,25160.039241176906,False,-0.231686059511351,0.16666666666666666,267171,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.31302741169929504,159.23326599877328
93,0,0,0,0,10.000000000000004,8,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,10,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42846,7,428,1.0,10937.472599666562,False,0.23412440419508246,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,10,8.625000000000002,64662,2004,0,0.0,25160.039241176906,False,-0.23328416957249606,0.16666666666666666,266930,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,80,0.3140902239829302,159.5473562227562
94,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,8,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42746,7,438,1.0,11191.385510873724,False,0.2348129647101295,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,8,8.695,64557,2004,0,0.0,25160.039241176906,False,-0.2343264152645472,0.16666666666666666,266725,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,100,0.3077306067571044,159.8550868295133
95,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,42.99999999999999,12,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42646,7,448,1.0,11445.298422080887,False,0.23550152522517673,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2278.9999999999995,False,0.20146609227348528,12,8.807000000000002,64363,2004,0,0.0,25160.039241176906,False,-0.2362520882574798,0.16666666666666666,266431,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.31288526114076376,160.16797209065408
96,0,0,0,0,10.000000000000002,14,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42506,11,458,1.0,11739.211333288049,False,0.2356792170079447,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,119901,0,53,0.0,2279.0,False,0.20146609227348528,11,8.905000000000001,64184,2004,0,0.0,25160.039241176906,False,-0.23802886900869077,0.16666666666666666,266112,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,140,0.30861505027860403,160.47658714093268
97,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,17,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42426,9,468,1.0,11973.124244495211,False,0.23662321188913138,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,120288,0,44,0.0,1892.0,False,0.2033868021916938,8,8.974000000000002,64090,2004,0,0.0,25160.039241176906,False,-0.23896192705681274,0.16666666666666666,266325,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,467,0.30890234373509884,160.78548948466778
98,0,0,0,0,10.0,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,9,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42336,8,478,1.0,12217.037155702374,False,0.2374394895872484,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,120288,0,44,0.0,1892.0,False,0.2033868021916938,9,9.056000000000001,63961,2004,0,0.0,25160.039241176906,False,-0.24024240033561844,0.16666666666666666,266106,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,90,0.30444211326539516,161.08993159793317
99,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42256,6,488,1.0,12450.950066909538,False,0.23838348446843524,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,120761,0,33,0.0,1419.0,False,0.20573433653617088,9,9.137,63840,2004,0,0.0,25160.039241176906,False,-0.24144346441883927,0.16666666666666666,266378,0.0,0.25,7,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,553,0.30710954312235117,161.39704114105552
100,0,0,0,0,10.0,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42136,8,498,1.0,12724.8629781167,False,0.23881661061734266,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,121363,0,19,0.0,817.0000000000001,False,0.20872210752005083,6,9.188,63771,2004,0,0.0,25160.039241176906,False,-0.24212836873075858,0.16666666666666666,266791,0.0,0.25,7,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,722,0.30549866799265146,161.70253980904818
